week,state,recession_90,recession_01,recession_07,covid
1,US,443883.0,393070.0,522297.0,2932764.0
2,US,847760.0,737913.0,1065337.0,8955739.0
3,US,1198369.0,1103589.0,1476380.0,15168262.0
4,US,1529742.0,1451997.0,1842375.0,20132935.0
5,US,1854848.0,1784449.0,2219071.0,24430643.0
6,US,2163304.0,2112351.0,2593129.0,27946082.0
7,US,2460516.0,2447478.0,2916258.0,30801643.0
8,US,2761244.0,2787780.0,3243389.0,33158237.0
9,US,3034798.0,3119695.0,3585603.0,35332566.0
10,US,3353731.0,3511355.0,3923880.0,
11,US,3655657.0,3861937.0,4256899.0,
12,US,3958252.0,4209575.0,4573015.0,
13,US,4314841.0,4580901.0,4911091.0,
14,US,4666164.0,5103467.0,5265216.0,
15,US,5047734.0,5621589.0,5631616.0,
16,US,5436664.0,6023151.0,5956744.0,
17,US,5855850.0,6354220.0,6291971.0,
18,US,6315218.0,6690316.0,6624291.0,
19,US,6744086.0,7018408.0,6946518.0,
20,US,7164128.0,7331355.0,7263183.0,
21,US,7728135.0,7635471.0,7586457.0,
22,US,8298441.0,7950202.0,7883779.0,
23,US,8817935.0,8256171.0,8251775.0,
24,US,9450059.0,8569428.0,8597590.0,
25,US,10094881.0,8918425.0,8952390.0,
26,US,10743237.0,9314705.0,9317790.0,
27,US,11612204.0,9751105.0,9716109.0,
28,US,12296930.0,10173461.0,10187328.0,
29,US,12803868.0,10597557.0,10586903.0,
30,US,13361596.0,11029604.0,10961039.0,
31,US,13931336.0,11469126.0,11339055.0,
32,US,14424355.0,11921460.0,11705713.0,
33,US,14912931.0,12338088.0,12041159.0,
34,US,15412249.0,12774563.0,12378070.0,
35,US,15922004.0,13375822.0,12732237.0,
36,US,,,13063408.0,
37,US,,,13439604.0,
38,US,,,13832781.0,
39,US,,,14221346.0,
40,US,,,14644654.0,
41,US,,,15094413.0,
42,US,,,15507657.0,
43,US,,,15953649.0,
44,US,,,16416365.0,
45,US,,,16953414.0,
46,US,,,17463422.0,
47,US,,,18069468.0,
48,US,,,18604033.0,
49,US,,,19360519.0,
50,US,,,19987145.0,
51,US,,,20703311.0,
52,US,,,21418511.0,
53,US,,,22148717.0,
54,US,,,23101633.0,
55,US,,,23860470.0,
56,US,,,24475176.0,
57,US,,,25151276.0,
58,US,,,25855382.0,
59,US,,,26470420.0,
60,US,,,27071801.0,
61,US,,,27713432.0,
62,US,,,28361545.0,
63,US,,,28958464.0,
64,US,,,29544613.0,
65,US,,,30140449.0,
66,US,,,30759325.0,
67,US,,,31367856.0,
68,US,,,31962204.0,
69,US,,,32540252.0,
70,US,,,33072770.0,
71,US,,,33638731.0,
72,US,,,34175481.0,
73,US,,,34709414.0,
74,US,,,35205515.0,
75,US,,,35783440.0,
76,US,,,36340200.0,
77,US,,,36908374.0,
78,US,,,37468131.0,
79,US,,,38050500.0,
1,AK,1163.0,2008.0,1584.0,7847.0
2,AK,2365.0,3764.0,4765.0,21621.0
3,AK,3469.0,5323.0,6862.0,36211.0
4,AK,4425.0,6938.0,8563.0,48218.0
5,AK,5342.0,8607.0,10456.0,60419.0
6,AK,6409.0,10165.0,12090.0,70732.0
7,AK,7478.0,11620.0,13571.0,79450.0
8,AK,8470.0,13063.0,15046.0,87257.0
9,AK,9444.0,14405.0,16507.0,95374.0
10,AK,10783.0,15930.0,18095.0,
11,AK,11996.0,17295.0,19635.0,
12,AK,13131.0,18658.0,21187.0,
13,AK,15430.0,20021.0,22694.0,
14,AK,17373.0,21351.0,23961.0,
15,AK,19013.0,22669.0,25974.0,
16,AK,21010.0,23844.0,27622.0,
17,AK,22976.0,25008.0,29024.0,
18,AK,24674.0,26211.0,30505.0,
19,AK,26343.0,27373.0,31899.0,
20,AK,28001.0,28481.0,33243.0,
21,AK,29933.0,29624.0,34692.0,
22,AK,31633.0,30737.0,36073.0,
23,AK,33159.0,32027.0,37419.0,
24,AK,34847.0,33517.0,38736.0,
25,AK,36148.0,35255.0,39887.0,
26,AK,38186.0,37050.0,40997.0,
27,AK,41010.0,38996.0,41827.0,
28,AK,43113.0,40761.0,43403.0,
29,AK,45008.0,42607.0,44600.0,
30,AK,46973.0,44934.0,45867.0,
31,AK,49272.0,47259.0,47082.0,
32,AK,50812.0,49429.0,48804.0,
33,AK,52572.0,51372.0,50157.0,
34,AK,54487.0,52992.0,51476.0,
35,AK,56245.0,55150.0,52753.0,
36,AK,,,53877.0,
37,AK,,,55006.0,
38,AK,,,56294.0,
39,AK,,,57666.0,
40,AK,,,59212.0,
41,AK,,,61323.0,
42,AK,,,62991.0,
43,AK,,,65104.0,
44,AK,,,67194.0,
45,AK,,,69421.0,
46,AK,,,71318.0,
47,AK,,,73415.0,
48,AK,,,74968.0,
49,AK,,,76977.0,
50,AK,,,78629.0,
51,AK,,,80462.0,
52,AK,,,81699.0,
53,AK,,,83211.0,
54,AK,,,87371.0,
55,AK,,,90024.0,
56,AK,,,92242.0,
57,AK,,,95050.0,
58,AK,,,97502.0,
59,AK,,,99574.0,
60,AK,,,101351.0,
61,AK,,,103323.0,
62,AK,,,105430.0,
63,AK,,,107444.0,
64,AK,,,109438.0,
65,AK,,,111342.0,
66,AK,,,113150.0,
67,AK,,,116316.0,
68,AK,,,118618.0,
69,AK,,,120647.0,
70,AK,,,122781.0,
71,AK,,,124783.0,
72,AK,,,126633.0,
73,AK,,,128545.0,
74,AK,,,130622.0,
75,AK,,,132591.0,
76,AK,,,134371.0,
77,AK,,,135986.0,
78,AK,,,137588.0,
79,AK,,,138973.0,
1,AL,15279.0,10372.0,12507.0,10892.0
2,AL,28203.0,15750.0,23842.0,91876.0
3,AL,37344.0,20363.0,30634.0,198615.0
4,AL,45750.0,27570.0,34781.0,276130.0
5,AL,52715.0,33594.0,39778.0,342562.0
6,AL,58270.0,39220.0,44341.0,417528.0
7,AL,64483.0,44316.0,48731.0,446513.0
8,AL,70377.0,50019.0,54007.0,473179.0
9,AL,77635.0,56870.0,58580.0,497707.0
10,AL,83228.0,64308.0,62892.0,
11,AL,88412.0,72233.0,67089.0,
12,AL,93490.0,78624.0,70865.0,
13,AL,99728.0,84127.0,76205.0,
14,AL,106644.0,89268.0,81998.0,
15,AL,112163.0,105920.0,86684.0,
16,AL,119126.0,114978.0,90992.0,
17,AL,128104.0,122085.0,95997.0,
18,AL,135567.0,127836.0,100027.0,
19,AL,141991.0,132534.0,105093.0,
20,AL,147045.0,138213.0,109822.0,
21,AL,160589.0,143735.0,114886.0,
22,AL,173138.0,148055.0,120435.0,
23,AL,181217.0,152999.0,125458.0,
24,AL,190455.0,160327.0,131005.0,
25,AL,203200.0,166093.0,135122.0,
26,AL,221488.0,171350.0,139865.0,
27,AL,245770.0,178079.0,145203.0,
28,AL,267123.0,185218.0,155814.0,
29,AL,279730.0,191018.0,163391.0,
30,AL,290507.0,197547.0,168678.0,
31,AL,301388.0,206085.0,173534.0,
32,AL,309102.0,212106.0,178400.0,
33,AL,316993.0,220341.0,183028.0,
34,AL,326999.0,224522.0,188824.0,
35,AL,334552.0,236119.0,193448.0,
36,AL,,,198492.0,
37,AL,,,204314.0,
38,AL,,,209010.0,
39,AL,,,213799.0,
40,AL,,,222059.0,
41,AL,,,228785.0,
42,AL,,,234990.0,
43,AL,,,241870.0,
44,AL,,,249838.0,
45,AL,,,258854.0,
46,AL,,,267146.0,
47,AL,,,276701.0,
48,AL,,,283525.0,
49,AL,,,298235.0,
50,AL,,,309272.0,
51,AL,,,323151.0,
52,AL,,,336231.0,
53,AL,,,353585.0,
54,AL,,,374479.0,
55,AL,,,389064.0,
56,AL,,,400675.0,
57,AL,,,412353.0,
58,AL,,,423742.0,
59,AL,,,433517.0,
60,AL,,,443080.0,
61,AL,,,453364.0,
62,AL,,,464617.0,
63,AL,,,473146.0,
64,AL,,,482207.0,
65,AL,,,493823.0,
66,AL,,,503018.0,
67,AL,,,510949.0,
68,AL,,,518990.0,
69,AL,,,527609.0,
70,AL,,,534564.0,
71,AL,,,543209.0,
72,AL,,,551733.0,
73,AL,,,560816.0,
74,AL,,,569301.0,
75,AL,,,579525.0,
76,AL,,,589583.0,
77,AL,,,597715.0,
78,AL,,,606392.0,
79,AL,,,614271.0,
1,AR,5044.0,5047.0,6589.0,9275.0
2,AR,8976.0,9957.0,11676.0,37031.0
3,AR,12275.0,13464.0,16152.0,99117.0
4,AR,16244.0,16901.0,20594.0,134746.0
5,AR,19511.0,20507.0,25349.0,160150.0
6,AR,23121.0,24713.0,28699.0,177821.0
7,AR,26009.0,29184.0,32000.0,191269.0
8,AR,29135.0,34031.0,34745.0,204421.0
9,AR,32794.0,38341.0,38610.0,215083.0
10,AR,36357.0,42829.0,43193.0,
11,AR,40040.0,47105.0,46728.0,
12,AR,44312.0,51389.0,50773.0,
13,AR,49203.0,56511.0,55727.0,
14,AR,53671.0,66003.0,60875.0,
15,AR,58253.0,71503.0,65137.0,
16,AR,62335.0,75248.0,68733.0,
17,AR,67123.0,78874.0,71888.0,
18,AR,72267.0,82842.0,75366.0,
19,AR,77167.0,86251.0,78940.0,
20,AR,81567.0,89514.0,83125.0,
21,AR,88298.0,92585.0,87673.0,
22,AR,96748.0,97290.0,91230.0,
23,AR,103314.0,101931.0,94984.0,
24,AR,113200.0,105722.0,98093.0,
25,AR,121430.0,109593.0,101285.0,
26,AR,132177.0,113859.0,104531.0,
27,AR,142403.0,121272.0,109854.0,
28,AR,148092.0,126781.0,114396.0,
29,AR,152689.0,131231.0,118945.0,
30,AR,157772.0,135809.0,123026.0,
31,AR,162568.0,141178.0,126999.0,
32,AR,166208.0,146673.0,130787.0,
33,AR,170204.0,151122.0,134315.0,
34,AR,174636.0,159531.0,137851.0,
35,AR,178633.0,169558.0,141767.0,
36,AR,,,145847.0,
37,AR,,,149377.0,
38,AR,,,153519.0,
39,AR,,,157239.0,
40,AR,,,163234.0,
41,AR,,,169743.0,
42,AR,,,175891.0,
43,AR,,,181036.0,
44,AR,,,187541.0,
45,AR,,,194493.0,
46,AR,,,201278.0,
47,AR,,,208744.0,
48,AR,,,217719.0,
49,AR,,,226180.0,
50,AR,,,233465.0,
51,AR,,,243954.0,
52,AR,,,252646.0,
53,AR,,,262133.0,
54,AR,,,271664.0,
55,AR,,,279547.0,
56,AR,,,285324.0,
57,AR,,,291103.0,
58,AR,,,301024.0,
59,AR,,,307790.0,
60,AR,,,314347.0,
61,AR,,,320737.0,
62,AR,,,327082.0,
63,AR,,,333422.0,
64,AR,,,340249.0,
65,AR,,,349018.0,
66,AR,,,357328.0,
67,AR,,,365707.0,
68,AR,,,372083.0,
69,AR,,,378316.0,
70,AR,,,384600.0,
71,AR,,,391571.0,
72,AR,,,398418.0,
73,AR,,,405989.0,
74,AR,,,413802.0,
75,AR,,,420409.0,
76,AR,,,425761.0,
77,AR,,,431037.0,
78,AR,,,435931.0,
79,AR,,,441497.0,
1,AZ,2977.0,6978.0,3347.0,29348.0
2,AZ,5941.0,13573.0,8565.0,118288.0
3,AZ,8875.0,18840.0,13209.0,250716.0
4,AZ,11435.0,23678.0,17188.0,349247.0
5,AZ,13920.0,28773.0,21307.0,421704.0
6,AZ,16491.0,33284.0,25889.0,474285.0
7,AZ,18775.0,38046.0,30053.0,517308.0
8,AZ,21056.0,42449.0,33799.0,548878.0
9,AZ,23315.0,47660.0,38036.0,581173.0
10,AZ,25744.0,52877.0,42494.0,
11,AZ,27900.0,57835.0,46870.0,
12,AZ,30495.0,62086.0,51006.0,
13,AZ,32982.0,66253.0,55531.0,
14,AZ,35539.0,72627.0,61776.0,
15,AZ,38054.0,78408.0,69298.0,
16,AZ,40703.0,83138.0,75881.0,
17,AZ,43616.0,87557.0,80959.0,
18,AZ,46460.0,92433.0,85951.0,
19,AZ,49023.0,97101.0,91109.0,
20,AZ,51990.0,101770.0,96049.0,
21,AZ,55345.0,105733.0,101233.0,
22,AZ,58065.0,109732.0,106439.0,
23,AZ,61198.0,113927.0,112551.0,
24,AZ,63311.0,118047.0,118683.0,
25,AZ,66525.0,122329.0,124264.0,
26,AZ,71410.0,126986.0,129740.0,
27,AZ,75002.0,132609.0,135582.0,
28,AZ,78515.0,137910.0,143048.0,
29,AZ,81889.0,142957.0,149206.0,
30,AZ,85295.0,148062.0,154904.0,
31,AZ,88535.0,153773.0,160151.0,
32,AZ,91578.0,160122.0,165870.0,
33,AZ,94797.0,165454.0,171261.0,
34,AZ,98101.0,169240.0,176681.0,
35,AZ,101047.0,174784.0,181725.0,
36,AZ,,,186596.0,
37,AZ,,,192135.0,
38,AZ,,,197706.0,
39,AZ,,,203313.0,
40,AZ,,,209853.0,
41,AZ,,,217145.0,
42,AZ,,,223369.0,
43,AZ,,,229559.0,
44,AZ,,,237441.0,
45,AZ,,,245307.0,
46,AZ,,,251354.0,
47,AZ,,,260995.0,
48,AZ,,,267633.0,
49,AZ,,,276366.0,
50,AZ,,,284719.0,
51,AZ,,,293453.0,
52,AZ,,,298591.0,
53,AZ,,,304855.0,
54,AZ,,,315641.0,
55,AZ,,,325219.0,
56,AZ,,,333375.0,
57,AZ,,,342787.0,
58,AZ,,,352311.0,
59,AZ,,,361307.0,
60,AZ,,,369689.0,
61,AZ,,,378242.0,
62,AZ,,,387697.0,
63,AZ,,,397081.0,
64,AZ,,,405701.0,
65,AZ,,,413574.0,
66,AZ,,,423226.0,
67,AZ,,,434316.0,
68,AZ,,,444055.0,
69,AZ,,,452858.0,
70,AZ,,,461155.0,
71,AZ,,,469465.0,
72,AZ,,,477401.0,
73,AZ,,,485620.0,
74,AZ,,,494457.0,
75,AZ,,,502601.0,
76,AZ,,,512349.0,
77,AZ,,,521579.0,
78,AZ,,,530210.0,
79,AZ,,,538338.0,
1,CA,60293.0,52779.0,44124.0,186333.0
2,CA,117444.0,104163.0,115442.0,1244658.0
3,CA,175938.0,154517.0,172428.0,2163472.0
4,CA,233424.0,203310.0,229647.0,2818944.0
5,CA,293210.0,259042.0,284017.0,3347304.0
6,CA,344714.0,314702.0,346244.0,3672647.0
7,CA,400628.0,366793.0,392444.0,3988904.0
8,CA,453446.0,416731.0,441666.0,4201571.0
9,CA,503288.0,460776.0,492175.0,4447686.0
10,CA,563021.0,511903.0,546439.0,
11,CA,625186.0,564292.0,595687.0,
12,CA,686011.0,618826.0,644125.0,
13,CA,759560.0,672797.0,690968.0,
14,CA,820699.0,721864.0,739762.0,
15,CA,891570.0,776749.0,797347.0,
16,CA,960665.0,829104.0,849802.0,
17,CA,1033529.0,877966.0,900568.0,
18,CA,1110458.0,932648.0,949567.0,
19,CA,1179478.0,986209.0,998237.0,
20,CA,1237420.0,1034511.0,1045967.0,
21,CA,1313252.0,1082274.0,1092990.0,
22,CA,1391032.0,1130475.0,1135262.0,
23,CA,1465644.0,1175167.0,1188312.0,
24,CA,1540403.0,1220710.0,1239252.0,
25,CA,1599355.0,1275590.0,1295247.0,
26,CA,1653447.0,1334888.0,1350011.0,
27,CA,1746212.0,1399343.0,1400197.0,
28,CA,1826878.0,1456456.0,1459799.0,
29,CA,1901559.0,1523950.0,1517852.0,
30,CA,1984864.0,1586971.0,1579816.0,
31,CA,2078897.0,1653942.0,1642987.0,
32,CA,2152948.0,1721890.0,1702196.0,
33,CA,2226008.0,1785218.0,1753543.0,
34,CA,2304879.0,1833674.0,1805588.0,
35,CA,2398266.0,1901410.0,1857420.0,
36,CA,,,1906014.0,
37,CA,,,1959287.0,
38,CA,,,2012703.0,
39,CA,,,2066774.0,
40,CA,,,2126848.0,
41,CA,,,2189703.0,
42,CA,,,2252556.0,
43,CA,,,2320026.0,
44,CA,,,2383893.0,
45,CA,,,2463292.0,
46,CA,,,2533255.0,
47,CA,,,2614100.0,
48,CA,,,2674641.0,
49,CA,,,2758145.0,
50,CA,,,2825156.0,
51,CA,,,2913033.0,
52,CA,,,2991208.0,
53,CA,,,3054587.0,
54,CA,,,3140539.0,
55,CA,,,3228317.0,
56,CA,,,3304021.0,
57,CA,,,3399726.0,
58,CA,,,3490182.0,
59,CA,,,3564088.0,
60,CA,,,3640671.0,
61,CA,,,3725019.0,
62,CA,,,3808090.0,
63,CA,,,3882606.0,
64,CA,,,3963842.0,
65,CA,,,4038021.0,
66,CA,,,4107492.0,
67,CA,,,4183367.0,
68,CA,,,4267777.0,
69,CA,,,4341354.0,
70,CA,,,4413432.0,
71,CA,,,4475458.0,
72,CA,,,4542931.0,
73,CA,,,4611087.0,
74,CA,,,4675692.0,
75,CA,,,4745191.0,
76,CA,,,4817230.0,
77,CA,,,4903839.0,
78,CA,,,4987529.0,
79,CA,,,5066926.0,
1,CO,2347.0,3449.0,3258.0,19774.0
2,CO,4597.0,6375.0,7271.0,81612.0
3,CO,6599.0,9517.0,10553.0,127938.0
4,CO,8625.0,12522.0,12965.0,232510.0
5,CO,10595.0,15573.0,16369.0,300149.0
6,CO,12417.0,18220.0,19367.0,338811.0
7,CO,14434.0,20796.0,22190.0,367171.0
8,CO,16469.0,23374.0,24613.0,389903.0
9,CO,18542.0,25844.0,26926.0,407861.0
10,CO,20749.0,28587.0,29625.0,
11,CO,22658.0,30850.0,31957.0,
12,CO,24614.0,32843.0,34107.0,
13,CO,27301.0,35861.0,36053.0,
14,CO,29719.0,39281.0,38825.0,
15,CO,32267.0,42332.0,41920.0,
16,CO,34693.0,45476.0,44612.0,
17,CO,37561.0,48080.0,46939.0,
18,CO,41252.0,50024.0,49324.0,
19,CO,43608.0,53170.0,51593.0,
20,CO,46316.0,55903.0,53936.0,
21,CO,49322.0,58674.0,56378.0,
22,CO,52565.0,61490.0,58493.0,
23,CO,55747.0,64239.0,61006.0,
24,CO,60851.0,66809.0,63230.0,
25,CO,65147.0,70039.0,65413.0,
26,CO,68480.0,73388.0,67533.0,
27,CO,73422.0,78282.0,69891.0,
28,CO,77592.0,82458.0,72845.0,
29,CO,81479.0,87717.0,75212.0,
30,CO,85730.0,91822.0,77501.0,
31,CO,89386.0,96316.0,80006.0,
32,CO,92660.0,100738.0,83037.0,
33,CO,95508.0,104080.0,85741.0,
34,CO,98688.0,107899.0,88379.0,
35,CO,101780.0,113071.0,90908.0,
36,CO,,,93317.0,
37,CO,,,96105.0,
38,CO,,,98859.0,
39,CO,,,101656.0,
40,CO,,,105427.0,
41,CO,,,109475.0,
42,CO,,,113251.0,
43,CO,,,117014.0,
44,CO,,,121073.0,
45,CO,,,125869.0,
46,CO,,,130110.0,
47,CO,,,135899.0,
48,CO,,,140134.0,
49,CO,,,146163.0,
50,CO,,,152080.0,
51,CO,,,158509.0,
52,CO,,,162224.0,
53,CO,,,166688.0,
54,CO,,,173972.0,
55,CO,,,180859.0,
56,CO,,,186345.0,
57,CO,,,193012.0,
58,CO,,,199559.0,
59,CO,,,205509.0,
60,CO,,,211101.0,
61,CO,,,216915.0,
62,CO,,,222978.0,
63,CO,,,228822.0,
64,CO,,,234254.0,
65,CO,,,238863.0,
66,CO,,,245201.0,
67,CO,,,251516.0,
68,CO,,,257448.0,
69,CO,,,262641.0,
70,CO,,,267870.0,
71,CO,,,273042.0,
72,CO,,,277569.0,
73,CO,,,282577.0,
74,CO,,,286969.0,
75,CO,,,292510.0,
76,CO,,,297329.0,
77,CO,,,301886.0,
78,CO,,,306130.0,
79,CO,,,310266.0,
1,CT,7105.0,4173.0,9475.0,25100.0
2,CT,12565.0,7289.0,18657.0,58327.0
3,CT,19213.0,12755.0,24034.0,91791.0
4,CT,24580.0,17907.0,28334.0,125841.0
5,CT,29704.0,21813.0,32568.0,228649.0
6,CT,34101.0,25325.0,36610.0,261690.0
7,CT,38005.0,28711.0,40180.0,297828.0
8,CT,41916.0,33216.0,45743.0,327874.0
9,CT,45982.0,37736.0,51825.0,353887.0
10,CT,50063.0,42249.0,55679.0,
11,CT,53990.0,46126.0,58988.0,
12,CT,58461.0,50827.0,61833.0,
13,CT,62891.0,57456.0,65218.0,
14,CT,67385.0,63570.0,68715.0,
15,CT,72279.0,69010.0,72449.0,
16,CT,76932.0,74271.0,79069.0,
17,CT,81651.0,79080.0,84266.0,
18,CT,86998.0,83028.0,88080.0,
19,CT,91822.0,87408.0,91508.0,
20,CT,97189.0,92282.0,95081.0,
21,CT,102381.0,96384.0,98710.0,
22,CT,109236.0,100553.0,101612.0,
23,CT,116388.0,104381.0,105223.0,
24,CT,126556.0,107844.0,108869.0,
25,CT,133600.0,111975.0,113871.0,
26,CT,140997.0,116382.0,120501.0,
27,CT,155186.0,120872.0,125827.0,
28,CT,168076.0,125603.0,130961.0,
29,CT,178684.0,130240.0,135272.0,
30,CT,186507.0,134362.0,139343.0,
31,CT,194231.0,138827.0,143523.0,
32,CT,200864.0,143540.0,147831.0,
33,CT,207324.0,148450.0,152099.0,
34,CT,213882.0,153172.0,156597.0,
35,CT,219828.0,159002.0,162703.0,
36,CT,,,167085.0,
37,CT,,,171239.0,
38,CT,,,174890.0,
39,CT,,,178297.0,
40,CT,,,182481.0,
41,CT,,,186979.0,
42,CT,,,190495.0,
43,CT,,,195138.0,
44,CT,,,200210.0,
45,CT,,,205437.0,
46,CT,,,209958.0,
47,CT,,,216000.0,
48,CT,,,221737.0,
49,CT,,,229229.0,
50,CT,,,238007.0,
51,CT,,,245614.0,
52,CT,,,252908.0,
53,CT,,,261690.0,
54,CT,,,274713.0,
55,CT,,,286014.0,
56,CT,,,295600.0,
57,CT,,,304186.0,
58,CT,,,311505.0,
59,CT,,,318195.0,
60,CT,,,327073.0,
61,CT,,,335540.0,
62,CT,,,341753.0,
63,CT,,,348488.0,
64,CT,,,354940.0,
65,CT,,,360816.0,
66,CT,,,367051.0,
67,CT,,,372476.0,
68,CT,,,380987.0,
69,CT,,,389617.0,
70,CT,,,395399.0,
71,CT,,,401514.0,
72,CT,,,407291.0,
73,CT,,,411748.0,
74,CT,,,417021.0,
75,CT,,,422463.0,
76,CT,,,428558.0,
77,CT,,,434941.0,
78,CT,,,443279.0,
79,CT,,,450255.0,
1,DC,1029.0,346.0,267.0,14462.0
2,DC,1938.0,661.0,694.0,30331.0
3,DC,2710.0,986.0,1062.0,45660.0
4,DC,3774.0,1267.0,1368.0,55634.0
5,DC,4286.0,1605.0,1727.0,64273.0
6,DC,5455.0,2007.0,2011.0,72981.0
7,DC,6133.0,2423.0,2285.0,81094.0
8,DC,6800.0,2811.0,2523.0,86876.0
9,DC,7400.0,3088.0,2817.0,91955.0
10,DC,8264.0,3475.0,3116.0,
11,DC,9024.0,3711.0,3389.0,
12,DC,9706.0,4127.0,3688.0,
13,DC,10467.0,4537.0,3961.0,
14,DC,11222.0,4864.0,4282.0,
15,DC,12011.0,5324.0,4625.0,
16,DC,13066.0,5770.0,4896.0,
17,DC,13986.0,6264.0,5213.0,
18,DC,14779.0,6652.0,5546.0,
19,DC,15495.0,7120.0,5893.0,
20,DC,16483.0,7491.0,6259.0,
21,DC,17493.0,7853.0,6605.0,
22,DC,18432.0,8237.0,6899.0,
23,DC,19318.0,8526.0,7304.0,
24,DC,20375.0,8861.0,7676.0,
25,DC,21322.0,9401.0,8168.0,
26,DC,22133.0,9945.0,8573.0,
27,DC,23093.0,10919.0,9010.0,
28,DC,24603.0,11717.0,9509.0,
29,DC,25774.0,12392.0,9922.0,
30,DC,27060.0,12797.0,10341.0,
31,DC,28068.0,13114.0,10764.0,
32,DC,29149.0,13421.0,11214.0,
33,DC,29816.0,13673.0,11629.0,
34,DC,30905.0,13988.0,11998.0,
35,DC,31862.0,14315.0,12349.0,
36,DC,,,12715.0,
37,DC,,,13090.0,
38,DC,,,13410.0,
39,DC,,,14064.0,
40,DC,,,14517.0,
41,DC,,,15017.0,
42,DC,,,15471.0,
43,DC,,,15940.0,
44,DC,,,16376.0,
45,DC,,,16877.0,
46,DC,,,17329.0,
47,DC,,,17873.0,
48,DC,,,18285.0,
49,DC,,,18947.0,
50,DC,,,19510.0,
51,DC,,,20145.0,
52,DC,,,20513.0,
53,DC,,,21005.0,
54,DC,,,21720.0,
55,DC,,,22290.0,
56,DC,,,22690.0,
57,DC,,,23248.0,
58,DC,,,23902.0,
59,DC,,,24433.0,
60,DC,,,24988.0,
61,DC,,,25612.0,
62,DC,,,26134.0,
63,DC,,,26716.0,
64,DC,,,27253.0,
65,DC,,,27775.0,
66,DC,,,28401.0,
67,DC,,,28987.0,
68,DC,,,29550.0,
69,DC,,,30089.0,
70,DC,,,30552.0,
71,DC,,,31088.0,
72,DC,,,31629.0,
73,DC,,,32181.0,
74,DC,,,32683.0,
75,DC,,,33250.0,
76,DC,,,33821.0,
77,DC,,,34660.0,
78,DC,,,35348.0,
79,DC,,,35953.0,
1,DE,2405.0,785.0,1246.0,10776.0
2,DE,3130.0,1358.0,4297.0,29913.0
3,DE,3801.0,2748.0,5628.0,48764.0
4,DE,6385.0,3496.0,6712.0,62022.0
5,DE,7246.0,4129.0,7955.0,71468.0
6,DE,7870.0,4777.0,9011.0,79415.0
7,DE,8550.0,5466.0,10022.0,85712.0
8,DE,9190.0,6268.0,11128.0,90909.0
9,DE,9801.0,7137.0,12717.0,96346.0
10,DE,10401.0,9537.0,13650.0,
11,DE,11005.0,10540.0,14415.0,
12,DE,11623.0,11412.0,15128.0,
13,DE,12254.0,12026.0,16521.0,
14,DE,12947.0,13490.0,17487.0,
15,DE,13747.0,14478.0,18456.0,
16,DE,14532.0,16732.0,19256.0,
17,DE,15390.0,17568.0,20631.0,
18,DE,18307.0,18336.0,21445.0,
19,DE,19396.0,19089.0,22255.0,
20,DE,20135.0,19758.0,23700.0,
21,DE,21103.0,20368.0,24569.0,
22,DE,22122.0,21304.0,25225.0,
23,DE,24807.0,22064.0,26289.0,
24,DE,25886.0,22677.0,27672.0,
25,DE,27381.0,23440.0,28790.0,
26,DE,28693.0,24060.0,30171.0,
27,DE,30587.0,24840.0,30987.0,
28,DE,32155.0,25738.0,32204.0,
29,DE,33435.0,27912.0,33050.0,
30,DE,34739.0,28865.0,34016.0,
31,DE,37975.0,29860.0,34932.0,
32,DE,40985.0,30813.0,35979.0,
33,DE,42118.0,31630.0,37144.0,
34,DE,43064.0,32342.0,38200.0,
35,DE,45733.0,33540.0,39365.0,
36,DE,,,40162.0,
37,DE,,,41688.0,
38,DE,,,43023.0,
39,DE,,,43895.0,
40,DE,,,46006.0,
41,DE,,,47290.0,
42,DE,,,48282.0,
43,DE,,,49537.0,
44,DE,,,51412.0,
45,DE,,,52536.0,
46,DE,,,53948.0,
47,DE,,,55398.0,
48,DE,,,56742.0,
49,DE,,,58450.0,
50,DE,,,60187.0,
51,DE,,,61846.0,
52,DE,,,63572.0,
53,DE,,,65847.0,
54,DE,,,68718.0,
55,DE,,,71087.0,
56,DE,,,72685.0,
57,DE,,,74222.0,
58,DE,,,75948.0,
59,DE,,,77576.0,
60,DE,,,78896.0,
61,DE,,,80176.0,
62,DE,,,81675.0,
63,DE,,,83543.0,
64,DE,,,84899.0,
65,DE,,,86130.0,
66,DE,,,87501.0,
67,DE,,,88745.0,
68,DE,,,90669.0,
69,DE,,,92282.0,
70,DE,,,93457.0,
71,DE,,,94702.0,
72,DE,,,96037.0,
73,DE,,,97324.0,
74,DE,,,98280.0,
75,DE,,,99556.0,
76,DE,,,101464.0,
77,DE,,,103110.0,
78,DE,,,104155.0,
79,DE,,,105022.0,
1,FL,12901.0,8811.0,9304.0,74313.0
2,FL,23940.0,18448.0,23492.0,302797.0
3,FL,34043.0,27181.0,41985.0,472682.0
4,FL,44275.0,35884.0,56351.0,653101.0
5,FL,54116.0,45257.0,72758.0,1159771.0
6,FL,63559.0,54491.0,87755.0,1592874.0
7,FL,72562.0,63938.0,101566.0,1767734.0
8,FL,83217.0,73030.0,114999.0,1990816.0
9,FL,92075.0,80570.0,127592.0,2214743.0
10,FL,102699.0,92030.0,142098.0,
11,FL,112214.0,101428.0,154953.0,
12,FL,120111.0,110815.0,167148.0,
