"Report date","Week #","Week ","MN","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"41307.0","4.0","41300.0","5724.0","","","","","","","","","","","",""
"41314.0","5.0","41307.0","5057.0","","","","","","","","","","","",""
"41321.0","6.0","41314.0","4404.0","","","","","","","","","","","",""
"41328.0","7.0","41321.0","4342.0","","","","","","","","","","","",""
"41335.0","8.0","41328.0","4660.0","","","","","","","","","","","",""
"41342.0","9.0","41335.0","4666.0","","","","","","","","","","","",""
"41349.0","10.0","41342.0","4618.0","","","","","","","","","","","",""
"41356.0","11.0","41349.0","4689.0","","","","","","","","","","","",""
"41363.0","12.0","41356.0","4613.0","","","","","","","","","","","",""
"41370.0","13.0","41363.0","4725.0","","","","","","","","","","","",""
"41377.0","14.0","41370.0","4336.0","","","","","","","","","","","",""
"41384.0","15.0","41377.0","4618.0","","","","","","","","","","","",""
"41391.0","16.0","41384.0","4099.0","","","","","","","","","","","",""
"41398.0","17.0","41391.0","3972.0","","","","","","","","","","","",""
"41405.0","18.0","41398.0","3967.0","","","","","","","","","","","",""
"41412.0","19.0","41405.0","3885.0","","","","","","","","","","","",""
"41419.0","20.0","41412.0","4422.0","","","","","","","","","","","",""
"41426.0","21.0","41419.0","4612.0","","","","","","","","","","","",""
"41433.0","22.0","41426.0","5188.0","","","","","","","","","","","",""
"41440.0","23.0","41433.0","4545.0","","","","","","","","","","","",""
"41447.0","24.0","41440.0","3979.0","","","","","","","","","","","",""
"41454.0","25.0","41447.0","4114.0","","","","","","","","","","","",""
"41461.0","26.0","41454.0","4280.0","","","","","","","","","","","",""
"41468.0","27.0","41461.0","5009.0","","","","","","","","","","","",""
"41475.0","28.0","41468.0","3524.0","","","","","","","","","","","",""
"41482.0","29.0","41475.0","3263.0","","","","","","","","","","","",""
"41489.0","30.0","41482.0","3145.0","","","","","","","","","","","",""
"41496.0","31.0","41489.0","3416.0","","","","","","","","","","","",""
"41503.0","32.0","41496.0","3207.0","","","","","","","","","","","",""
"41510.0","33.0","41503.0","3209.0","","","","","","","","","","","",""
"41517.0","34.0","41510.0","3468.0","","","","","","","","","","","",""
"41524.0","35.0","41517.0","3482.0","","","","","","","","","","","",""
"41531.0","36.0","41524.0","3394.0","","","","","","","","","","","",""
"41538.0","37.0","41531.0","3116.0","","","","","","","","","","","",""
"41545.0","38.0","41538.0","3388.0","","","","","","","","","","","",""
"41552.0","39.0","41545.0","5327.0","","","","","","","","","","","",""
"41559.0","40.0","41552.0","3952.0","","","","","","","","","","","",""
"41566.0","41.0","41559.0","3991.0","","","","","","","","","","","",""
"41573.0","42.0","41566.0","4405.0","","","","","","","","","","","",""
"41580.0","43.0","41573.0","4664.0","","","","","","","","","","","",""
"41587.0","44.0","41580.0","6189.0","","","","","","","","","","","",""
"41594.0","45.0","41587.0","6344.0","","","","","","","","","","","",""
"41601.0","46.0","41594.0","7450.0","","","","","","","","","","","",""
"41608.0","47.0","41601.0","7401.0","","","","","","","","","","","",""
"41615.0","48.0","41608.0","10502.0","","","","","","","","","","","",""
"41622.0","49.0","41615.0","8957.0","","","","","","","","","","","",""
"41629.0","50.0","41622.0","7330.0","","","","","","","","","","","",""
"41636.0","51.0","41629.0","7993.0","","","","","","","","","","","",""
"41643.0","52.0","41636.0","9619.0","","","","","","","","","","","",""
"41650.0","1.0","41643.0","8344.0","","","","","","","","","","","",""
"41657.0","2.0","41650.0","5898.0","","","","","","","","","","","",""
"41664.0","3.0","41657.0","4887.0","","","","","","","","","","","",""
"41671.0","4.0","41664.0","5795.0","","","","","","","","","","","",""
"41678.0","5.0","41671.0","5909.0","","","","","","","","","","","",""
"41685.0","6.0","41678.0","4625.0","","","","","","","","","","","",""
"41692.0","7.0","41685.0","3914.0","","","","","","","","","","","",""
"41699.0","8.0","41692.0","4596.0","","","","","","","","","","","",""
"41706.0","9.0","41699.0","5032.0","","","","","","","","","","","",""
"41713.0","10.0","41706.0","4679.0","","","","","","","","","","","",""
"41720.0","11.0","41713.0","4325.0","","","","","","","","","","","",""
"41727.0","12.0","41720.0","4303.0","","","","","","","","","","","",""
"41734.0","13.0","41727.0","4527.0","","","","","","","","","","","",""
"41741.0","14.0","41734.0","4178.0","","","","","","","","","","","",""
"41748.0","15.0","41741.0","3743.0","","","","","","","","","","","",""
"41755.0","16.0","41748.0","3689.0","","","","","","","","","","","",""
"41762.0","17.0","41755.0","3946.0","","","","","","","","","","","",""
"41769.0","18.0","41762.0","4533.0","","","","","","","","","","","",""
"41776.0","19.0","41769.0","3532.0","","","","","","","","","","","",""
"41783.0","20.0","41776.0","3646.0","","","","","","","","","","","",""
"41790.0","21.0","41783.0","3563.0","","","","","","","","","","","",""
"41797.0","22.0","41790.0","4522.0","","","","","","","","","","","",""
"41804.0","23.0","41797.0","3930.0","","","","","","","","","","","",""
"41811.0","24.0","41804.0","3584.0","","","","","","","","","","","",""
"41818.0","25.0","41811.0","3708.0","","","","","","","","","","","",""
"41825.0","26.0","41818.0","3714.0","","","","","","","","","","","",""
"41832.0","27.0","41825.0","4432.0","","","","","","","","","","","",""
"41839.0","28.0","41832.0","3177.0","","","","","","","","","","","",""
"41846.0","29.0","41839.0","2942.0","","","","","","","","","","","",""
"41853.0","30.0","41846.0","3081.0","","","","","","","","","","","",""
"41860.0","31.0","41853.0","3073.0","","","","","","","","","","","",""
"41867.0","32.0","41860.0","2821.0","","","","","","","","","","","",""
"41874.0","33.0","41867.0","2968.0","","","","","","","","","","","",""
"41881.0","34.0","41874.0","2810.0","","","","","","","","","","","",""
"41888.0","35.0","41881.0","3147.0","","","","","","","","","","","",""
"41895.0","36.0","41888.0","3250.0","","","","","","","","","","","",""
"41902.0","37.0","41895.0","2873.0","","","","","","","","","","","",""
"41909.0","38.0","41902.0","2823.0","","","","","","","","","","","",""
"41916.0","39.0","41909.0","3422.0","","","","","","","","","","","",""
"41923.0","40.0","41916.0","3463.0","","","","","","","","","","","",""
"41930.0","41.0","41923.0","3250.0","","","","","","","","","","","",""
"41937.0","42.0","41930.0","3534.0","","","","","","","","","","","",""
"41944.0","43.0","41937.0","3879.0","","","","","","","","","","","",""
"41951.0","44.0","41944.0","5428.0","","","","","","","","","","","",""
"41958.0","45.0","41951.0","8332.0","","","","","","","","","","","",""
"41965.0","46.0","41958.0","10287.0","","","","","","","","","","","",""
"41972.0","47.0","41965.0","7347.0","","","","","","","","","","","",""
"41979.0","48.0","41972.0","9135.0","","","","","","","","","","","",""
"41986.0","49.0","41979.0","5917.0","","","","","","","","","","","",""
"41993.0","50.0","41986.0","6132.0","","","","","","","","","","","",""
"42000.0","51.0","41993.0","7298.0","","","","","","","","","","","",""
"42007.0","52.0","42000.0","8289.0","","","","","","","","","","","",""
"42014.0","1.0","42007.0","8674.0","","","","","","","","","","","",""
"42021.0","2.0","42014.0","5553.0","","","","","","","","","","","",""
"42028.0","3.0","42021.0","4125.0","","","","","","","","","","","",""
"42035.0","4.0","42028.0","4222.0","","","","","","","","","","","",""
"42042.0","5.0","42035.0","4498.0","","","","","","","","","","","",""
"42049.0","6.0","42042.0","4313.0","","","","","","","","","","","",""
"42056.0","7.0","42049.0","4303.0","","","","","","","","","","","",""
"42063.0","8.0","42056.0","4613.0","","","","","","","","","","","",""
"42070.0","9.0","42063.0","4182.0","","","","","","","","","","","",""
"42077.0","10.0","42070.0","3902.0","","","","","","","","","","","",""
"42084.0","11.0","42077.0","3706.0","","","","","","","","","","","",""
"42091.0","12.0","42084.0","3646.0","","","","","","","","","","","",""
"42098.0","13.0","42091.0","4000.0","","","","","","","","","","","",""
"42105.0","14.0","42098.0","3738.0","","","","","","","","","","","",""
"42112.0","15.0","42105.0","3490.0","","","","","","","","","","","",""
"42119.0","16.0","42112.0","3460.0","","","","","","","","","","","",""
"42126.0","17.0","42119.0","3608.0","","","","","","","","","","","",""
"42133.0","18.0","42126.0","3422.0","","","","","","","","","","","",""
"42140.0","19.0","42133.0","3503.0","","","","","","","","","","","",""
"42147.0","20.0","42140.0","4207.0","","","","","","","","","","","",""
"42154.0","21.0","42147.0","3635.0","","","","","","","","","","","",""
"42161.0","22.0","42154.0","4726.0","","","","","","","","","","","",""
"42168.0","23.0","42161.0","3762.0","","","","","","","","","","","",""
"42175.0","24.0","42168.0","3387.0","","","","","","","","","","","",""
"42182.0","25.0","42175.0","3076.0","","","","","","","","","","","",""
"42189.0","26.0","42182.0","3405.0","","","","","","","","","","","",""
"42196.0","27.0","42189.0","3895.0","","","","","","","","","","","",""
"42203.0","28.0","42196.0","3025.0","","","","","","","","","","","",""
"42210.0","29.0","42203.0","2833.0","","","","","","","","","","","",""
"42217.0","30.0","42210.0","2811.0","","","","","","","","","","","",""
"42224.0","31.0","42217.0","3193.0","","","","","","","","","","","",""
"42231.0","32.0","42224.0","2845.0","","","","","","","","","","","",""
"42238.0","33.0","42231.0","2964.0","","","","","","","","","","","",""
"42245.0","34.0","42238.0","3326.0","","","","","","","","","","","",""
"42252.0","35.0","42245.0","3223.0","","","","","","","","","","","",""
"42259.0","36.0","42252.0","3316.0","","","","","","","","","","","",""
"42266.0","37.0","42259.0","3215.0","","","","","","","","","","","",""
"42273.0","38.0","42266.0","2803.0","","","","","","","","","","","",""
"42280.0","39.0","42273.0","3050.0","","","","","","","","","","","",""
"42287.0","40.0","42280.0","3239.0","","","","","","","","","","","",""
"42294.0","41.0","42287.0","3764.0","","","","","","","","","","","",""
"42301.0","42.0","42294.0","3729.0","","","","","","","","","","","",""
"42308.0","43.0","42301.0","4169.0","","","","","","","","","","","",""
"42315.0","44.0","42308.0","5817.0","","","","","","","","","","","",""
"42322.0","45.0","42315.0","5924.0","","","","","","","","","","","",""
"42329.0","46.0","42322.0","8536.0","","","","","","","","","","","",""
"42336.0","47.0","42329.0","7532.0","","","","","","","","","","","",""
"42343.0","48.0","42336.0","10187.0","","","","","","","","","","","",""
"42350.0","49.0","42343.0","7592.0","","","","","","","","","","","",""
"42357.0","50.0","42350.0","7055.0","","","","","","","","","","","",""
"42364.0","51.0","42357.0","8685.0","","","","","","","","","","","",""
"42371.0","52.0","42364.0","9498.0","","","","","","","","","","","",""
"42378.0","1.0","42371.0","8467.0","","","","","","","","","","","",""
"42385.0","2.0","42378.0","6061.0","","","","","","","","","","","",""
"42392.0","3.0","42385.0","5245.0","","","","","","","","","","","",""
"42399.0","4.0","42392.0","4267.0","","","","","","","","","","","",""
"42406.0","5.0","42399.0","4422.0","","","","","","","","","","","",""
"42413.0","6.0","42406.0","4528.0","","","","","","","","","","","",""
"42420.0","7.0","42413.0","3883.0","","","","","","","","","","","",""
"42427.0","8.0","42420.0","3801.0","","","","","","","","","","","",""
"42434.0","9.0","42427.0","3985.0","","","","","","","","","","","",""
"42441.0","10.0","42434.0","3856.0","","","","","","","","","","","",""
"42448.0","11.0","42441.0","3738.0","","","","","","","","","","","",""
"42455.0","12.0","42448.0","3671.0","","","","","","","","","","","",""
"42462.0","13.0","42455.0","3710.0","","","","","","","","","","","",""
"42469.0","14.0","42462.0","3758.0","","","","","","","","","","","",""
"42476.0","15.0","42469.0","3262.0","","","","","","","","","","","",""
"42483.0","16.0","42476.0","2978.0","","","","","","","","","","","",""
"42490.0","17.0","42483.0","3133.0","","","","","","","","","","","",""
"42497.0","18.0","42490.0","3620.0","","","","","","","","","","","",""
"42504.0","19.0","42497.0","3529.0","","","","","","","","","","","",""
"42511.0","20.0","42504.0","3821.0","","","","","","","","","","","",""
"42518.0","21.0","42511.0","3351.0","","","","","","","","","","","",""
"42525.0","22.0","42518.0","3519.0","","","","","","","","","","","",""
"42532.0","23.0","42525.0","3773.0","","","","","","","","","","","",""
"42539.0","24.0","42532.0","3339.0","","","","","","","","","","","",""
"42546.0","25.0","42539.0","3061.0","","","","","","","","","","","",""
"42553.0","26.0","42546.0","3601.0","","","","","","","","","","","",""
"42560.0","27.0","42553.0","4004.0","","","","","","","","","","","",""
"42567.0","28.0","42560.0","3877.0","","","","","","","","","","","",""
"42574.0","29.0","42567.0","2674.0","","","","","","","","","","","",""
"42581.0","30.0","42574.0","2739.0","","","","","","","","","","","",""
"42588.0","31.0","42581.0","2890.0","","","","","","","","","","","",""
"42595.0","32.0","42588.0","2756.0","","","","","","","","","","","",""
"42602.0","33.0","42595.0","2831.0","","","","","","","","","","","",""
"42609.0","34.0","42602.0","2627.0","","","","","","","","","","","",""
"42616.0","35.0","42609.0","2879.0","","","","","","","","","","","",""
"42623.0","36.0","42616.0","2972.0","","","","","","","","","","","",""
"42630.0","37.0","42623.0","3341.0","","","","","","","","","","","",""
"42637.0","38.0","42630.0","2814.0","","","","","","","","","","","",""
"42644.0","39.0","42637.0","2960.0","","","","","","","","","","","",""
"42651.0","40.0","42644.0","3388.0","","","","","","","","","","","",""
"42658.0","41.0","42651.0","3201.0","","","","","","","","","","","",""
"42665.0","42.0","42658.0","3264.0","","","","","","","","","","","",""
"42672.0","43.0","42665.0","4782.0","","","","","","","","","","","",""
"42679.0","44.0","42672.0","4782.0","","","","","","","","","","","",""
"42686.0","45.0","42679.0","5368.0","","","","","","","","","","","",""
"42693.0","46.0","42686.0","6462.0","","","","","","","","","","","",""
"42700.0","47.0","42693.0","8109.0","","","","","","","","","","","",""
"42707.0","48.0","42700.0","10954.0","","","","","","","","","","","",""
"42714.0","49.0","42707.0","7391.0","","","","","","","","","","","",""
"42721.0","50.0","42714.0","7918.0","","","","","","","","","","","",""
"42728.0","51.0","42721.0","7259.0","","","","","","","","","","","",""
"42735.0","52.0","42728.0","6818.0","","","","","","","","","","","",""
"42742.0","53.0","42735.0","7895.0","","","","","","","","","","","",""
"42749.0","1.0","42742.0","6011.0","","","","","","","","","","","",""
"42756.0","2.0","42749.0","4148.0","","","","","","","","","","","",""
"42763.0","3.0","42756.0","3982.0","","","","","","","","","","","",""
"42770.0","4.0","42763.0","4245.0","","","","","","","","","","","",""
"42777.0","5.0","42770.0","3930.0","","","","","","","","","","","",""
"42784.0","6.0","42777.0","3665.0","","","","","","","","","","","",""
"42791.0","7.0","42784.0","3317.0","","","","","","","","","","","",""
"42798.0","8.0","42791.0","3852.0","","","","","","","","","","","",""
"42805.0","9.0","42798.0","3682.0","","","","","","","","","","","",""
"42812.0","10.0","42805.0","3536.0","","","","","","","","","","","",""
"42819.0","11.0","42812.0","3470.0","","","","","","","","","","","",""
"42826.0","12.0","42819.0","3168.0","","","","","","","","","","","",""
"42833.0","13.0","42826.0","3265.0","","","","","","","","","","","",""
"42840.0","14.0","42833.0","3010.0","","","","","","","","","","","",""
"42847.0","15.0","42840.0","2953.0","","","","","","","","","","","",""
"42854.0","16.0","42847.0","2887.0","","","","","","","","","","","",""
"42861.0","17.0","42854.0","2908.0","","","","","","","","","","","",""
"42868.0","18.0","42861.0","2905.0","","","","","","","","","","","",""
"42875.0","19.0","42868.0","3168.0","","","","","","","","","","","",""
"42882.0","20.0","42875.0","3822.0","","","","","","","","","","","",""
"42889.0","21.0","42882.0","3048.0","","","","","","","","","","","",""
"42896.0","22.0","42889.0","3507.0","","","","","","","","","","","",""
"42903.0","23.0","42896.0","3097.0","","","","","","","","","","","",""
"42910.0","24.0","42903.0","2842.0","","","","","","","","","","","",""
"42917.0","25.0","42910.0","2893.0","","","","","","","","","","","",""
"42924.0","26.0","42917.0","3148.0","","","","","","","","","","","",""
"42931.0","27.0","42924.0","3613.0","","","","","","","","","","","",""
"42938.0","28.0","42931.0","2363.0","","","","","","","","","","","",""
"42945.0","29.0","42938.0","2417.0","","","","","","","","","","","",""
"42952.0","30.0","42945.0","2529.0","","","","","","","","","","","",""
"42959.0","31.0","42952.0","2791.0","","","","","","","","","","","",""
"42966.0","32.0","42959.0","2510.0","","","","","","","","","","","",""
"42973.0","33.0","42966.0","2511.0","","","","","","","","","","","",""
"42980.0","34.0","42973.0","2615.0","","","","","","","","","","","",""
"42987.0","35.0","42980.0","2623.0","","","","","","","","","","","",""
"42994.0","36.0","42987.0","2764.0","","","","","","","","","","","",""
"43001.0","37.0","42994.0","2388.0","","","","","","","","","","","",""
"43008.0","38.0","43001.0","2505.0","","","","","","","","","","","",""
"43015.0","39.0","43008.0","3175.0","","","","","","","","","","","",""
"43022.0","40.0","43015.0","3188.0","","","","","","","","","","","",""
"43029.0","41.0","43022.0","2942.0","","","","","","","","","","","",""
"43036.0","42.0","43029.0","3541.0","","","","","","","","","","","",""
"43043.0","43.0","43036.0","4809.0","","","","","","","","","","","",""
"43050.0","44.0","43043.0","6430.0","","","","","","","","","","","",""
"43057.0","45.0","43050.0","6622.0","","","","","","","","","","","",""
"43064.0","46.0","43057.0","6033.0","","","","","","","","","","","",""
"43071.0","47.0","43064.0","7966.0","","","","","","","","","","","",""
"43078.0","48.0","43071.0","6991.0","","","","","","","","","","","",""
"43085.0","49.0","43078.0","6645.0","","","","","","","","","","","",""
"43092.0","50.0","43085.0","6288.0","","","","","","","","","","","",""
"43099.0","51.0","43092.0","7227.0","","","","","","","","","","","",""
"43106.0","52.0","43099.0","8783.0","","","","","","","","","","","",""
"43113.0","1.0","43106.0","5589.0","","","","","","","","","","","",""
"43120.0","2.0","43113.0","3921.0","","","","","","","","","","","",""
"43127.0","3.0","43120.0","3695.0","","","","","","","","","","","",""
"43134.0","4.0","43127.0","3808.0","","","","","","","","","","","",""
"43141.0","5.0","43134.0","3998.0","","","","","","","","","","","",""
"43148.0","6.0","43141.0","3578.0","","","","","","","","","","","",""
"43155.0","7.0","43148.0","3360.0","","","","","","","","","","","",""
"43162.0","8.0","43155.0","3684.0","","","","","","","","","","","",""
"43169.0","9.0","43162.0","3503.0","","","","","","","","","","","",""
"43176.0","10.0","43169.0","3394.0","","","","","","","","","","","",""
"43183.0","11.0","43176.0","3189.0","","","","","","","","","","","",""
"43190.0","12.0","43183.0","3090.0","","","","","","","","","","","",""
"43197.0","13.0","43190.0","3507.0","","","","","","","","","","","",""
"43204.0","14.0","43197.0","3459.0","","","","","","","","","","","",""
"43211.0","15.0","43204.0","3051.0","","","","","","","","","","","",""
"43218.0","16.0","43211.0","2985.0","","","","","","","","","","","",""
"43225.0","17.0","43218.0","2803.0","","","","","","","","","","","",""
"43232.0","18.0","43225.0","2761.0","","","","","","","","","","","",""
"43239.0","19.0","43232.0","2492.0","","","","","","","","","","","",""
"43246.0","20.0","43239.0","2711.0","","","","","","","","","","","",""
"43253.0","21.0","43246.0","2757.0","","","","","","","","","","","",""
"43260.0","22.0","43253.0","3278.0","","","","","","","","","","","",""
"43267.0","23.0","43260.0","2894.0","","","","","","","","","","","",""
"43274.0","24.0","43267.0","2603.0","","","","","","","","","","","",""
"43281.0","25.0","43274.0","2733.0","","","","","","","","","","","",""
"43288.0","26.0","43281.0","3037.0","","","","","","","","","","","",""
"43295.0","27.0","43288.0","3663.0","","","","","","","","","","","",""
"43302.0","28.0","43295.0","2293.0","","","","","","","","","","","",""
"43309.0","29.0","43302.0","2113.0","","","","","","","","","","","",""
"43316.0","30.0","43309.0","2345.0","","","","","","","","","","","",""
"43323.0","31.0","43316.0","2264.0","","","","","","","","","","","",""
"43330.0","32.0","43323.0","2223.0","","","","","","","","","","","",""
"43337.0","33.0","43330.0","2348.0","","","","","","","","","","","",""
"43344.0","34.0","43337.0","2460.0","","","","","","","","","","","",""
"43351.0","35.0","43344.0","2541.0","","","","","","","","","","","",""
"43358.0","36.0","43351.0","2502.0","","","","","","","","","","","",""
"43365.0","37.0","43358.0","2282.0","","","","","","","","","","","",""
"43372.0","38.0","43365.0","2495.0","","","","","","","","","","","",""
"43379.0","39.0","43372.0","2711.0","","","","","","","","","","","",""
"43386.0","40.0","43379.0","3144.0","","","","","","","","","","","",""
"43393.0","41.0","43386.0","3419.0","","","","","","","","","","","",""
"43400.0","42.0","43393.0","3090.0","","","","","","","","","","","",""
"43407.0","43.0","43400.0","3668.0","","","","","","","","","","","",""
"43414.0","44.0","43407.0","5472.0","","","","","","","","","","","",""
"43421.0","45.0","43414.0","6826.0","","","","","","","","","","","",""
"43428.0","46.0","43421.0","6432.0","","","","","","","","","","","",""
"43435.0","47.0","43428.0","8486.0","","","","","","","","","","","",""
"43442.0","48.0","43435.0","6970.0","","","","","","","","","","","",""
"43449.0","49.0","43442.0","5866.0","","","","","","","","","","","",""
"43456.0","50.0","43449.0","5877.0","","","","","","","","","","","",""
"43463.0","51.0","43456.0","6338.0","","","","","","","","","","","",""
"43470.0","52.0","43463.0","7996.0","","","","","","","","","","","",""
"43477.0","1.0","43470.0","5791.0","","","","","","","","","","","",""
"43484.0","2.0","43477.0","4178.0","","","","","","","","","","","",""
"43491.0","3.0","43484.0","4215.0","","","","","","","","","","","",""
"43498.0","4.0","43491.0","4831.0","","","","","","","","","","","",""
"43505.0","5.0","43498.0","5091.0","","","","","","","","","","","",""
"43512.0","6.0","43505.0","3080.0","","","","","","","","","","","",""
"43519.0","7.0","43512.0","3014.0","","","","","","","","","","","",""
"43526.0","8.0","43519.0","3293.0","","","","","","","","","","","",""
"43533.0","9.0","43526.0","3424.0","","","","","","","","","","","",""
"43540.0","10.0","43533.0","3229.0","","","","","","","","","","","",""
"43547.0","11.0","43540.0","3313.0","","","","","","","","","","","",""
"43554.0","12.0","43547.0","3068.0","","","","","","","","","","","",""
"43561.0","13.0","43554.0","3136.0","","","","","","","","","","","",""
"43568.0","14.0","43561.0","2804.0","","","","","","","","","","","",""
"43575.0","15.0","43568.0","3123.0","","","","","","","","","","","",""
"43582.0","16.0","43575.0","2667.0","","","","","","","","","","","",""
"43589.0","17.0","43582.0","2524.0","","","","","","","","","","","",""
"43596.0","18.0","43589.0","2708.0","","","","","","","","","","","",""
"43603.0","19.0","43596.0","2713.0","","","","","","","","","","","",""
"43610.0","20.0","43603.0","2692.0","","","","","","","","","","","",""
"43617.0","21.0","43610.0","2936.0","","","","","","","","","","","",""
"43624.0","22.0","43617.0","3350.0","","","","","","","","","","","",""
"43631.0","23.0","43624.0","2785.0","","","","","","","","","","","",""
"43638.0","24.0","43631.0","2593.0","","","","","","","","","","","",""
"43645.0","25.0","43638.0","2999.0","","","","","","","","","","","",""
"43652.0","26.0","43645.0","3189.0","","","","","","","","","","","",""
"43659.0","27.0","43652.0","4095.0","","","","","","","","","","","",""
"43666.0","28.0","43659.0","2336.0","","","","","","","","","","","",""
"43673.0","29.0","43666.0","2099.0","","","","","","","","","","","",""
"43680.0","30.0","43673.0","2071.0","","","","","","","","","","","",""
"43687.0","31.0","43680.0","2297.0","","","","","","","","","","","",""
"43694.0","32.0","43687.0","2175.0","","","","","","","","","","","",""
"43701.0","33.0","43694.0","2139.0","","","","","","","","","","","",""
"43708.0","34.0","43701.0","2216.0","","","","","","","","","","","",""
"43715.0","35.0","43708.0","2413.0","","","","","","","","","","","",""
"43722.0","36.0","43715.0","2664.0","","","","","","","","","","","",""
"43729.0","37.0","43722.0","2650.0","","","","","","","","","","","",""
"43736.0","38.0","43729.0","2440.0","","","","","","","","","","","",""
"43743.0","39.0","43736.0","2795.0","","","","","","","","","","","",""
"43750.0","40.0","43743.0","2953.0","","","","","","","","","","","",""
"43757.0","41.0","43750.0","2836.0","","","","","","","","","","","",""
"43764.0","42.0","43757.0","3309.0","","","","","","","","","","","",""
"43771.0","43.0","43764.0","3915.0","","","","","","","","","","","",""
"43778.0","44.0","43771.0","6032.0","","","","","","","","","","","",""
"43785.0","45.0","43778.0","7476.0","","","","","","","","","","","",""
"43792.0","46.0","43785.0","7297.0","","","","","","","","","","","",""
"43799.0","47.0","43792.0","5563.0","","","","","","","","","","","",""
"43806.0","48.0","43799.0","9159.0","","","","","","","","","","","",""
"43813.0","49.0","43806.0","6797.0","","","","","","","","","","","",""
"43820.0","50.0","43813.0","6816.0","","","","","","","","","","","",""
"43827.0","51.0","43820.0","6163.0","","","","","","","","","","","",""
"43834.0","52.0","43827.0","7293.0","","","","","","","","","","","",""
"43841.0","1.0","43834.0","5933.0","","","","","","","","","","","",""
"43848.0","2.0","43841.0","4463.0","","","","","","","","","","","",""
"43855.0","3.0","43848.0","3931.0","","","","","","","","","","","",""
"43862.0","4.0","43855.0","3700.0","","","","","","","","","","","",""
"43869.0","5.0","43862.0","4108.0","","","","","","","","","","","",""
"43876.0","6.0","43869.0","3641.0","","","","","","","","","","","",""
"43883.0","7.0","43876.0","3539.0","","","","","","","","","","","",""
"43890.0","8.0","43883.0","3410.0","","","","","","","","","","","",""
"43897.0","9.0","43890.0","3488.0","","","","","","","","","","","",""
"43904.0","10.0","43897.0","4010.0","","","","","","","","","","","",""
"43911.0","11.0","43904.0","115773.0","","","","","","","","","","","",""
"43918.0","12.0","43911.0","109095.0","","","","","","","","","","","",""
"43925.0","13.0","43918.0","110260.0","","","","","","","","","","","",""
"43932.0","14.0","43925.0","93133.0","","","","","","","","","","","",""
"43939.0","15.0","43932.0","74829.0","","","","","","","","","","","",""
"43946.0","16.0","43939.0","48595.0","","","","","","","","","","","",""
"43953.0","17.0","43946.0","41492.0","","","","","","","","","","","",""
"43960.0","18.0","43953.0","37669.0","","","","","","","","","","","",""
"43967.0","19.0","43960.0","28893.0","","","","","","","","","","","",""
"43974.0","20.0","43967.0","27211.0","","","","","","","","","","","",""
"43981.0","21.0","43974.0","22466.0","","","","","","","","","","","",""
