"Report date","Week #","Week ","UT","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"41349.0","10.0","41342.0","1605.0","","","","","","","","","","","",""
"41356.0","11.0","41349.0","1606.0","","","","","","","","","","","",""
"41363.0","12.0","41356.0","1446.0","","","","","","","","","","","",""
"41370.0","13.0","41363.0","1635.0","","","","","","","","","","","",""
"41377.0","14.0","41370.0","2299.0","","","","","","","","","","","",""
"41384.0","15.0","41377.0","2407.0","","","","","","","","","","","",""
"41391.0","16.0","41384.0","1904.0","","","","","","","","","","","",""
"41398.0","17.0","41391.0","1651.0","","","","","","","","","","","",""
"41405.0","18.0","41398.0","1573.0","","","","","","","","","","","",""
"41412.0","19.0","41405.0","1529.0","","","","","","","","","","","",""
"41419.0","20.0","41412.0","1645.0","","","","","","","","","","","",""
"41426.0","21.0","41419.0","1698.0","","","","","","","","","","","",""
"41433.0","22.0","41426.0","1809.0","","","","","","","","","","","",""
"41440.0","23.0","41433.0","1607.0","","","","","","","","","","","",""
"41447.0","24.0","41440.0","1586.0","","","","","","","","","","","",""
"41454.0","25.0","41447.0","1519.0","","","","","","","","","","","",""
"41461.0","26.0","41454.0","1521.0","","","","","","","","","","","",""
"41468.0","27.0","41461.0","1882.0","","","","","","","","","","","",""
"41475.0","28.0","41468.0","1524.0","","","","","","","","","","","",""
"41482.0","29.0","41475.0","1302.0","","","","","","","","","","","",""
"41489.0","30.0","41482.0","1465.0","","","","","","","","","","","",""
"41496.0","31.0","41489.0","1512.0","","","","","","","","","","","",""
"41503.0","32.0","41496.0","1426.0","","","","","","","","","","","",""
"41510.0","33.0","41503.0","1536.0","","","","","","","","","","","",""
"41517.0","34.0","41510.0","1511.0","","","","","","","","","","","",""
"41524.0","35.0","41517.0","1355.0","","","","","","","","","","","",""
"41531.0","36.0","41524.0","1602.0","","","","","","","","","","","",""
"41538.0","37.0","41531.0","1398.0","","","","","","","","","","","",""
"41545.0","38.0","41538.0","1359.0","","","","","","","","","","","",""
"41552.0","39.0","41545.0","2084.0","","","","","","","","","","","",""
"41559.0","40.0","41552.0","2104.0","","","","","","","","","","","",""
"41566.0","41.0","41559.0","1741.0","","","","","","","","","","","",""
"41573.0","42.0","41566.0","1770.0","","","","","","","","","","","",""
"41580.0","43.0","41573.0","2024.0","","","","","","","","","","","",""
"41587.0","44.0","41580.0","2343.0","","","","","","","","","","","",""
"41594.0","45.0","41587.0","1927.0","","","","","","","","","","","",""
"41601.0","46.0","41594.0","2227.0","","","","","","","","","","","",""
"41608.0","47.0","41601.0","1616.0","","","","","","","","","","","",""
"41615.0","48.0","41608.0","3235.0","","","","","","","","","","","",""
"41622.0","49.0","41615.0","2771.0","","","","","","","","","","","",""
"41629.0","50.0","41622.0","2275.0","","","","","","","","","","","",""
"41636.0","51.0","41629.0","1958.0","","","","","","","","","","","",""
"41643.0","52.0","41636.0","2004.0","","","","","","","","","","","",""
"41650.0","1.0","41643.0","3182.0","","","","","","","","","","","",""
"41657.0","2.0","41650.0","2113.0","","","","","","","","","","","",""
"41664.0","3.0","41657.0","1740.0","","","","","","","","","","","",""
"41671.0","4.0","41664.0","1822.0","","","","","","","","","","","",""
"41678.0","5.0","41671.0","1877.0","","","","","","","","","","","",""
"41685.0","6.0","41678.0","1621.0","","","","","","","","","","","",""
"41692.0","7.0","41685.0","1439.0","","","","","","","","","","","",""
"41699.0","8.0","41692.0","1476.0","","","","","","","","","","","",""
"41706.0","9.0","41699.0","1445.0","","","","","","","","","","","",""
"41713.0","10.0","41706.0","1419.0","","","","","","","","","","","",""
"41720.0","11.0","41713.0","1319.0","","","","","","","","","","","",""
"41727.0","12.0","41720.0","1324.0","","","","","","","","","","","",""
"41734.0","13.0","41727.0","1475.0","","","","","","","","","","","",""
"41741.0","14.0","41734.0","1744.0","","","","","","","","","","","",""
"41748.0","15.0","41741.0","1760.0","","","","","","","","","","","",""
"41755.0","16.0","41748.0","1754.0","","","","","","","","","","","",""
"41762.0","17.0","41755.0","1615.0","","","","","","","","","","","",""
"41769.0","18.0","41762.0","1646.0","","","","","","","","","","","",""
"41776.0","19.0","41769.0","1490.0","","","","","","","","","","","",""
"41783.0","20.0","41776.0","1300.0","","","","","","","","","","","",""
"41790.0","21.0","41783.0","1272.0","","","","","","","","","","","",""
"41797.0","22.0","41790.0","1549.0","","","","","","","","","","","",""
"41804.0","23.0","41797.0","1399.0","","","","","","","","","","","",""
"41811.0","24.0","41804.0","1350.0","","","","","","","","","","","",""
"41818.0","25.0","41811.0","1248.0","","","","","","","","","","","",""
"41825.0","26.0","41818.0","1228.0","","","","","","","","","","","",""
"41832.0","27.0","41825.0","1641.0","","","","","","","","","","","",""
"41839.0","28.0","41832.0","1275.0","","","","","","","","","","","",""
"41846.0","29.0","41839.0","1065.0","","","","","","","","","","","",""
"41853.0","30.0","41846.0","1313.0","","","","","","","","","","","",""
"41860.0","31.0","41853.0","1367.0","","","","","","","","","","","",""
"41867.0","32.0","41860.0","1233.0","","","","","","","","","","","",""
"41874.0","33.0","41867.0","1232.0","","","","","","","","","","","",""
"41881.0","34.0","41874.0","1207.0","","","","","","","","","","","",""
"41888.0","35.0","41881.0","1093.0","","","","","","","","","","","",""
"41895.0","36.0","41888.0","1207.0","","","","","","","","","","","",""
"41902.0","37.0","41895.0","1085.0","","","","","","","","","","","",""
"41909.0","38.0","41902.0","1108.0","","","","","","","","","","","",""
"41916.0","39.0","41909.0","1260.0","","","","","","","","","","","",""
"41923.0","40.0","41916.0","1548.0","","","","","","","","","","","",""
"41930.0","41.0","41923.0","1278.0","","","","","","","","","","","",""
"41937.0","42.0","41930.0","1368.0","","","","","","","","","","","",""
"41944.0","43.0","41937.0","1478.0","","","","","","","","","","","",""
"41951.0","44.0","41944.0","1858.0","","","","","","","","","","","",""
"41958.0","45.0","41951.0","1726.0","","","","","","","","","","","",""
"41965.0","46.0","41958.0","1932.0","","","","","","","","","","","",""
"41972.0","47.0","41965.0","1642.0","","","","","","","","","","","",""
"41979.0","48.0","41972.0","2157.0","","","","","","","","","","","",""
"41986.0","49.0","41979.0","1919.0","","","","","","","","","","","",""
"41993.0","50.0","41986.0","2015.0","","","","","","","","","","","",""
"42000.0","51.0","41993.0","1858.0","","","","","","","","","","","",""
"42007.0","52.0","42000.0","2146.0","","","","","","","","","","","",""
"42014.0","1.0","42007.0","2872.0","","","","","","","","","","","",""
"42021.0","2.0","42014.0","2101.0","","","","","","","","","","","",""
"42028.0","3.0","42021.0","1626.0","","","","","","","","","","","",""
"42035.0","4.0","42028.0","1703.0","","","","","","","","","","","",""
"42042.0","5.0","42035.0","1671.0","","","","","","","","","","","",""
"42049.0","6.0","42042.0","1487.0","","","","","","","","","","","",""
"42056.0","7.0","42049.0","1388.0","","","","","","","","","","","",""
"42063.0","8.0","42056.0","1441.0","","","","","","","","","","","",""
"42070.0","9.0","42063.0","1489.0","","","","","","","","","","","",""
"42077.0","10.0","42070.0","1300.0","","","","","","","","","","","",""
"42084.0","11.0","42077.0","1261.0","","","","","","","","","","","",""
"42091.0","12.0","42084.0","1273.0","","","","","","","","","","","",""
"42098.0","13.0","42091.0","1397.0","","","","","","","","","","","",""
"42105.0","14.0","42098.0","1606.0","","","","","","","","","","","",""
"42112.0","15.0","42105.0","1618.0","","","","","","","","","","","",""
"42119.0","16.0","42112.0","1561.0","","","","","","","","","","","",""
"42126.0","17.0","42119.0","1364.0","","","","","","","","","","","",""
"42133.0","18.0","42126.0","1391.0","","","","","","","","","","","",""
"42140.0","19.0","42133.0","1264.0","","","","","","","","","","","",""
"42147.0","20.0","42140.0","1367.0","","","","","","","","","","","",""
"42154.0","21.0","42147.0","1102.0","","","","","","","","","","","",""
"42161.0","22.0","42154.0","1449.0","","","","","","","","","","","",""
"42168.0","23.0","42161.0","1195.0","","","","","","","","","","","",""
"42175.0","24.0","42168.0","1162.0","","","","","","","","","","","",""
"42182.0","25.0","42175.0","1119.0","","","","","","","","","","","",""
"42189.0","26.0","42182.0","1162.0","","","","","","","","","","","",""
"42196.0","27.0","42189.0","1513.0","","","","","","","","","","","",""
"42203.0","28.0","42196.0","1083.0","","","","","","","","","","","",""
"42210.0","29.0","42203.0","975.0","","","","","","","","","","","",""
"42217.0","30.0","42210.0","1111.0","","","","","","","","","","","",""
"42224.0","31.0","42217.0","1094.0","","","","","","","","","","","",""
"42231.0","32.0","42224.0","1150.0","","","","","","","","","","","",""
"42238.0","33.0","42231.0","1191.0","","","","","","","","","","","",""
"42245.0","34.0","42238.0","1158.0","","","","","","","","","","","",""
"42252.0","35.0","42245.0","1245.0","","","","","","","","","","","",""
"42259.0","36.0","42252.0","997.0","","","","","","","","","","","",""
"42266.0","37.0","42259.0","1105.0","","","","","","","","","","","",""
"42273.0","38.0","42266.0","1015.0","","","","","","","","","","","",""
"42280.0","39.0","42273.0","1130.0","","","","","","","","","","","",""
"42287.0","40.0","42280.0","1452.0","","","","","","","","","","","",""
"42294.0","41.0","42287.0","1234.0","","","","","","","","","","","",""
"42301.0","42.0","42294.0","1379.0","","","","","","","","","","","",""
"42308.0","43.0","42301.0","1544.0","","","","","","","","","","","",""
"42315.0","44.0","42308.0","1754.0","","","","","","","","","","","",""
"42322.0","45.0","42315.0","1675.0","","","","","","","","","","","",""
"42329.0","46.0","42322.0","1913.0","","","","","","","","","","","",""
"42336.0","47.0","42329.0","1439.0","","","","","","","","","","","",""
"42343.0","48.0","42336.0","2414.0","","","","","","","","","","","",""
"42350.0","49.0","42343.0","2024.0","","","","","","","","","","","",""
"42357.0","50.0","42350.0","2492.0","","","","","","","","","","","",""
"42364.0","51.0","42357.0","1782.0","","","","","","","","","","","",""
"42371.0","52.0","42364.0","1699.0","","","","","","","","","","","",""
"42378.0","1.0","42371.0","2957.0","","","","","","","","","","","",""
"42385.0","2.0","42378.0","1892.0","","","","","","","","","","","",""
"42392.0","3.0","42385.0","1578.0","","","","","","","","","","","",""
"42399.0","4.0","42392.0","1559.0","","","","","","","","","","","",""
"42406.0","5.0","42399.0","1569.0","","","","","","","","","","","",""
"42413.0","6.0","42406.0","1431.0","","","","","","","","","","","",""
"42420.0","7.0","42413.0","1227.0","","","","","","","","","","","",""
"42427.0","8.0","42420.0","1297.0","","","","","","","","","","","",""
"42434.0","9.0","42427.0","1323.0","","","","","","","","","","","",""
"42441.0","10.0","42434.0","1179.0","","","","","","","","","","","",""
"42448.0","11.0","42441.0","1090.0","","","","","","","","","","","",""
"42455.0","12.0","42448.0","1045.0","","","","","","","","","","","",""
"42462.0","13.0","42455.0","1159.0","","","","","","","","","","","",""
"42469.0","14.0","42462.0","1451.0","","","","","","","","","","","",""
"42476.0","15.0","42469.0","1476.0","","","","","","","","","","","",""
"42483.0","16.0","42476.0","1313.0","","","","","","","","","","","",""
"42490.0","17.0","42483.0","1263.0","","","","","","","","","","","",""
"42497.0","18.0","42490.0","1213.0","","","","","","","","","","","",""
"42504.0","19.0","42497.0","1108.0","","","","","","","","","","","",""
"42511.0","20.0","42504.0","1219.0","","","","","","","","","","","",""
"42518.0","21.0","42511.0","1286.0","","","","","","","","","","","",""
"42525.0","22.0","42518.0","1203.0","","","","","","","","","","","",""
"42532.0","23.0","42525.0","1203.0","","","","","","","","","","","",""
"42539.0","24.0","42532.0","1077.0","","","","","","","","","","","",""
"42546.0","25.0","42539.0","1043.0","","","","","","","","","","","",""
"42553.0","26.0","42546.0","1166.0","","","","","","","","","","","",""
"42560.0","27.0","42553.0","1229.0","","","","","","","","","","","",""
"42567.0","28.0","42560.0","1151.0","","","","","","","","","","","",""
"42574.0","29.0","42567.0","1116.0","","","","","","","","","","","",""
"42581.0","30.0","42574.0","952.0","","","","","","","","","","","",""
"42588.0","31.0","42581.0","1021.0","","","","","","","","","","","",""
"42595.0","32.0","42588.0","1029.0","","","","","","","","","","","",""
"42602.0","33.0","42595.0","1022.0","","","","","","","","","","","",""
"42609.0","34.0","42602.0","1038.0","","","","","","","","","","","",""
"42616.0","35.0","42609.0","1112.0","","","","","","","","","","","",""
"42623.0","36.0","42616.0","988.0","","","","","","","","","","","",""
"42630.0","37.0","42623.0","978.0","","","","","","","","","","","",""
"42637.0","38.0","42630.0","1056.0","","","","","","","","","","","",""
"42644.0","39.0","42637.0","964.0","","","","","","","","","","","",""
"42651.0","40.0","42644.0","1361.0","","","","","","","","","","","",""
"42658.0","41.0","42651.0","1026.0","","","","","","","","","","","",""
"42665.0","42.0","42658.0","1236.0","","","","","","","","","","","",""
"42672.0","43.0","42665.0","1314.0","","","","","","","","","","","",""
"42679.0","44.0","42672.0","1528.0","","","","","","","","","","","",""
"42686.0","45.0","42679.0","1485.0","","","","","","","","","","","",""
"42693.0","46.0","42686.0","1676.0","","","","","","","","","","","",""
"42700.0","47.0","42693.0","1434.0","","","","","","","","","","","",""
"42707.0","48.0","42700.0","2556.0","","","","","","","","","","","",""
"42714.0","49.0","42707.0","2017.0","","","","","","","","","","","",""
"42721.0","50.0","42714.0","1752.0","","","","","","","","","","","",""
"42728.0","51.0","42721.0","1575.0","","","","","","","","","","","",""
"42735.0","52.0","42728.0","1478.0","","","","","","","","","","","",""
"42742.0","53.0","42735.0","2618.0","","","","","","","","","","","",""
"42749.0","1.0","42742.0","2045.0","","","","","","","","","","","",""
"42756.0","2.0","42749.0","1480.0","","","","","","","","","","","",""
"42763.0","3.0","42756.0","1464.0","","","","","","","","","","","",""
"42770.0","4.0","42763.0","1364.0","","","","","","","","","","","",""
"42777.0","5.0","42770.0","1176.0","","","","","","","","","","","",""
"42784.0","6.0","42777.0","1054.0","","","","","","","","","","","",""
"42791.0","7.0","42784.0","1036.0","","","","","","","","","","","",""
"42798.0","8.0","42791.0","1139.0","","","","","","","","","","","",""
"42805.0","9.0","42798.0","1118.0","","","","","","","","","","","",""
"42812.0","10.0","42805.0","915.0","","","","","","","","","","","",""
"42819.0","11.0","42812.0","957.0","","","","","","","","","","","",""
"42826.0","12.0","42819.0","922.0","","","","","","","","","","","",""
"42833.0","13.0","42826.0","1228.0","","","","","","","","","","","",""
"42840.0","14.0","42833.0","1081.0","","","","","","","","","","","",""
"42847.0","15.0","42840.0","1280.0","","","","","","","","","","","",""
"42854.0","16.0","42847.0","1282.0","","","","","","","","","","","",""
"42861.0","17.0","42854.0","1137.0","","","","","","","","","","","",""
"42868.0","18.0","42861.0","951.0","","","","","","","","","","","",""
"42875.0","19.0","42868.0","991.0","","","","","","","","","","","",""
"42882.0","20.0","42875.0","1066.0","","","","","","","","","","","",""
"42889.0","21.0","42882.0","1058.0","","","","","","","","","","","",""
"42896.0","22.0","42889.0","1063.0","","","","","","","","","","","",""
"42903.0","23.0","42896.0","910.0","","","","","","","","","","","",""
"42910.0","24.0","42903.0","934.0","","","","","","","","","","","",""
"42917.0","25.0","42910.0","1037.0","","","","","","","","","","","",""
"42924.0","26.0","42917.0","1125.0","","","","","","","","","","","",""
"42931.0","27.0","42924.0","996.0","","","","","","","","","","","",""
"42938.0","28.0","42931.0","942.0","","","","","","","","","","","",""
"42945.0","29.0","42938.0","747.0","","","","","","","","","","","",""
"42952.0","30.0","42945.0","918.0","","","","","","","","","","","",""
"42959.0","31.0","42952.0","949.0","","","","","","","","","","","",""
"42966.0","32.0","42959.0","897.0","","","","","","","","","","","",""
"42973.0","33.0","42966.0","966.0","","","","","","","","","","","",""
"42980.0","34.0","42973.0","1000.0","","","","","","","","","","","",""
"42987.0","35.0","42980.0","774.0","","","","","","","","","","","",""
"42994.0","36.0","42987.0","1016.0","","","","","","","","","","","",""
"43001.0","37.0","42994.0","916.0","","","","","","","","","","","",""
"43008.0","38.0","43001.0","939.0","","","","","","","","","","","",""
"43015.0","39.0","43008.0","1421.0","","","","","","","","","","","",""
"43022.0","40.0","43015.0","1169.0","","","","","","","","","","","",""
"43029.0","41.0","43022.0","970.0","","","","","","","","","","","",""
"43036.0","42.0","43029.0","1061.0","","","","","","","","","","","",""
"43043.0","43.0","43036.0","1373.0","","","","","","","","","","","",""
"43050.0","44.0","43043.0","1355.0","","","","","","","","","","","",""
"43057.0","45.0","43050.0","1593.0","","","","","","","","","","","",""
"43064.0","46.0","43057.0","1181.0","","","","","","","","","","","",""
"43071.0","47.0","43064.0","1776.0","","","","","","","","","","","",""
"43078.0","48.0","43071.0","1813.0","","","","","","","","","","","",""
"43085.0","49.0","43078.0","1626.0","","","","","","","","","","","",""
"43092.0","50.0","43085.0","1661.0","","","","","","","","","","","",""
"43099.0","51.0","43092.0","1509.0","","","","","","","","","","","",""
"43106.0","52.0","43099.0","1478.0","","","","","","","","","","","",""
"43113.0","1.0","43106.0","2030.0","","","","","","","","","","","",""
"43120.0","2.0","43113.0","1228.0","","","","","","","","","","","",""
"43127.0","3.0","43120.0","1316.0","","","","","","","","","","","",""
"43134.0","4.0","43127.0","1184.0","","","","","","","","","","","",""
"43141.0","5.0","43134.0","1171.0","","","","","","","","","","","",""
"43148.0","6.0","43141.0","1140.0","","","","","","","","","","","",""
"43155.0","7.0","43148.0","1133.0","","","","","","","","","","","",""
"43162.0","8.0","43155.0","1158.0","","","","","","","","","","","",""
"43169.0","9.0","43162.0","1060.0","","","","","","","","","","","",""
"43176.0","10.0","43169.0","903.0","","","","","","","","","","","",""
"43183.0","11.0","43176.0","1034.0","","","","","","","","","","","",""
"43190.0","12.0","43183.0","1013.0","","","","","","","","","","","",""
"43197.0","13.0","43190.0","1185.0","","","","","","","","","","","",""
"43204.0","14.0","43197.0","1251.0","","","","","","","","","","","",""
"43211.0","15.0","43204.0","1090.0","","","","","","","","","","","",""
"43218.0","16.0","43211.0","1002.0","","","","","","","","","","","",""
"43225.0","17.0","43218.0","1075.0","","","","","","","","","","","",""
"43232.0","18.0","43225.0","909.0","","","","","","","","","","","",""
"43239.0","19.0","43232.0","957.0","","","","","","","","","","","",""
"43246.0","20.0","43239.0","1010.0","","","","","","","","","","","",""
"43253.0","21.0","43246.0","928.0","","","","","","","","","","","",""
"43260.0","22.0","43253.0","923.0","","","","","","","","","","","",""
"43267.0","23.0","43260.0","936.0","","","","","","","","","","","",""
"43274.0","24.0","43267.0","909.0","","","","","","","","","","","",""
"43281.0","25.0","43274.0","1065.0","","","","","","","","","","","",""
"43288.0","26.0","43281.0","1054.0","","","","","","","","","","","",""
"43295.0","27.0","43288.0","1113.0","","","","","","","","","","","",""
"43302.0","28.0","43295.0","1039.0","","","","","","","","","","","",""
"43309.0","29.0","43302.0","843.0","","","","","","","","","","","",""
"43316.0","30.0","43309.0","919.0","","","","","","","","","","","",""
"43323.0","31.0","43316.0","869.0","","","","","","","","","","","",""
"43330.0","32.0","43323.0","863.0","","","","","","","","","","","",""
"43337.0","33.0","43330.0","908.0","","","","","","","","","","","",""
"43344.0","34.0","43337.0","854.0","","","","","","","","","","","",""
"43351.0","35.0","43344.0","814.0","","","","","","","","","","","",""
"43358.0","36.0","43351.0","872.0","","","","","","","","","","","",""
"43365.0","37.0","43358.0","810.0","","","","","","","","","","","",""
"43372.0","38.0","43365.0","922.0","","","","","","","","","","","",""
"43379.0","39.0","43372.0","1049.0","","","","","","","","","","","",""
"43386.0","40.0","43379.0","1032.0","","","","","","","","","","","",""
"43393.0","41.0","43386.0","921.0","","","","","","","","","","","",""
"43400.0","42.0","43393.0","963.0","","","","","","","","","","","",""
"43407.0","43.0","43400.0","1141.0","","","","","","","","","","","",""
"43414.0","44.0","43407.0","1422.0","","","","","","","","","","","",""
"43421.0","45.0","43414.0","1354.0","","","","","","","","","","","",""
"43428.0","46.0","43421.0","1197.0","","","","","","","","","","","",""
"43435.0","47.0","43428.0","2059.0","","","","","","","","","","","",""
"43442.0","48.0","43435.0","2150.0","","","","","","","","","","","",""
"43449.0","49.0","43442.0","1696.0","","","","","","","","","","","",""
"43456.0","50.0","43449.0","1628.0","","","","","","","","","","","",""
"43463.0","51.0","43456.0","1292.0","","","","","","","","","","","",""
"43470.0","52.0","43463.0","1679.0","","","","","","","","","","","",""
"43477.0","1.0","43470.0","1810.0","","","","","","","","","","","",""
"43484.0","2.0","43477.0","1484.0","","","","","","","","","","","",""
"43491.0","3.0","43484.0","1229.0","","","","","","","","","","","",""
"43498.0","4.0","43491.0","1164.0","","","","","","","","","","","",""
"43505.0","5.0","43498.0","1179.0","","","","","","","","","","","",""
"43512.0","6.0","43505.0","1134.0","","","","","","","","","","","",""
"43519.0","7.0","43512.0","1018.0","","","","","","","","","","","",""
"43526.0","8.0","43519.0","946.0","","","","","","","","","","","",""
"43533.0","9.0","43526.0","980.0","","","","","","","","","","","",""
"43540.0","10.0","43533.0","914.0","","","","","","","","","","","",""
"43547.0","11.0","43540.0","873.0","","","","","","","","","","","",""
"43554.0","12.0","43547.0","855.0","","","","","","","","","","","",""
"43561.0","13.0","43554.0","1026.0","","","","","","","","","","","",""
"43568.0","14.0","43561.0","1364.0","","","","","","","","","","","",""
"43575.0","15.0","43568.0","1103.0","","","","","","","","","","","",""
"43582.0","16.0","43575.0","1006.0","","","","","","","","","","","",""
"43589.0","17.0","43582.0","927.0","","","","","","","","","","","",""
"43596.0","18.0","43589.0","923.0","","","","","","","","","","","",""
"43603.0","19.0","43596.0","898.0","","","","","","","","","","","",""
"43610.0","20.0","43603.0","1053.0","","","","","","","","","","","",""
"43617.0","21.0","43610.0","918.0","","","","","","","","","","","",""
"43624.0","22.0","43617.0","993.0","","","","","","","","","","","",""
"43631.0","23.0","43624.0","885.0","","","","","","","","","","","",""
"43638.0","24.0","43631.0","918.0","","","","","","","","","","","",""
"43645.0","25.0","43638.0","957.0","","","","","","","","","","","",""
"43652.0","26.0","43645.0","861.0","","","","","","","","","","","",""
"43659.0","27.0","43652.0","949.0","","","","","","","","","","","",""
"43666.0","28.0","43659.0","834.0","","","","","","","","","","","",""
"43673.0","29.0","43666.0","758.0","","","","","","","","","","","",""
"43680.0","30.0","43673.0","842.0","","","","","","","","","","","",""
"43687.0","31.0","43680.0","882.0","","","","","","","","","","","",""
"43694.0","32.0","43687.0","826.0","","","","","","","","","","","",""
"43701.0","33.0","43694.0","850.0","","","","","","","","","","","",""
"43708.0","34.0","43701.0","821.0","","","","","","","","","","","",""
"43715.0","35.0","43708.0","822.0","","","","","","","","","","","",""
"43722.0","36.0","43715.0","892.0","","","","","","","","","","","",""
"43729.0","37.0","43722.0","856.0","","","","","","","","","","","",""
"43736.0","38.0","43729.0","927.0","","","","","","","","","","","",""
"43743.0","39.0","43736.0","1022.0","","","","","","","","","","","",""
"43750.0","40.0","43743.0","984.0","","","","","","","","","","","",""
"43757.0","41.0","43750.0","913.0","","","","","","","","","","","",""
"43764.0","42.0","43757.0","1045.0","","","","","","","","","","","",""
"43771.0","43.0","43764.0","1167.0","","","","","","","","","","","",""
"43778.0","44.0","43771.0","1449.0","","","","","","","","","","","",""
"43785.0","45.0","43778.0","1298.0","","","","","","","","","","","",""
"43792.0","46.0","43785.0","1402.0","","","","","","","","","","","",""
"43799.0","47.0","43792.0","1755.0","","","","","","","","","","","",""
"43806.0","48.0","43799.0","2196.0","","","","","","","","","","","",""
"43813.0","49.0","43806.0","1706.0","","","","","","","","","","","",""
"43820.0","50.0","43813.0","1623.0","","","","","","","","","","","",""
"43827.0","51.0","43820.0","1284.0","","","","","","","","","","","",""
"43834.0","52.0","43827.0","1518.0","","","","","","","","","","","",""
"43841.0","1.0","43834.0","1834.0","","","","","","","","","","","",""
"43848.0","2.0","43841.0","1458.0","","","","","","","","","","","",""
"43855.0","3.0","43848.0","1271.0","","","","","","","","","","","",""
"43862.0","4.0","43855.0","1290.0","","","","","","","","","","","",""
"43869.0","5.0","43862.0","1303.0","","","","","","","","","","","",""
"43876.0","6.0","43869.0","1097.0","","","","","","","","","","","",""
"43883.0","7.0","43876.0","1008.0","","","","","","","","","","","",""
"43890.0","8.0","43883.0","885.0","","","","","","","","","","","",""
"43897.0","9.0","43890.0","1015.0","","","","","","","","","","","",""
"43904.0","10.0","43897.0","1305.0","","","","","","","","","","","",""
"43911.0","11.0","43904.0","19690.0","","","","","","","","","","","",""
"43918.0","12.0","43911.0","28532.0","","","","","","","","","","","",""
"43925.0","13.0","43918.0","33040.0","","","","","","","","","","","",""
"43932.0","14.0","43925.0","24515.0","","","","","","","","","","","",""
"43939.0","15.0","43932.0","19649.0","","","","","","","","","","","",""
"43946.0","16.0","43939.0","11738.0","","","","","","","","","","","",""
"43953.0","17.0","43946.0","8992.0","","","","","","","","","","","",""
"43960.0","18.0","43953.0","7076.0","","","","","","","","","","","",""
"43967.0","19.0","43960.0","6228.0","","","","","","","","","","","",""
"43974.0","20.0","43967.0","5405.0","","","","","","","","","","","",""
"43981.0","21.0","43974.0","4948.0","","","","","","","","","","","",""
"43988.0","22.0","43981.0","5382.0","","","","","","","","","","","",""
"43995.0","23.0","43988.0","4803.0","","","","","","","","","","","",""
"44002.0","24.0","43995.0","4915.0","","","","","","","","","","","",""
"44009.0","25.0","44002.0","4965.0","","","","","","","","","","","",""
"44016.0","26.0","44009.0","4802.0","","","","","","","","","","","",""
"44023.0","27.0","44016.0","4792.0","","","","","","","","","","","",""
"44030.0","28.0","44023.0","4483.0","","","","","","","","","","","",""
"44037.0","29.0","44030.0","3709.0","","","","","","","","","","","",""
"44044.0","30.0","44037.0","3098.0","","","","","","","","","","","",""
"44051.0","31.0","44044.0","2881.0","","","","","","","","","","","",""
"44058.0","32.0","44051.0","2983.0","","","","","","","","","","","",""
"44065.0","33.0","44058.0","2999.0","","","","","","","","","","","",""
