"Report date","Week #","Week ","SC","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"41286.0","1.0","41279.0","9860.0","","","","","","","","","","","",""
"41293.0","2.0","41286.0","6775.0","","","","","","","","","","","",""
"41300.0","3.0","41293.0","4646.0","","","","","","","","","","","",""
"41307.0","4.0","41300.0","5276.0","","","","","","","","","","","",""
"41314.0","5.0","41307.0","4875.0","","","","","","","","","","","",""
"41321.0","6.0","41314.0","4108.0","","","","","","","","","","","",""
"41328.0","7.0","41321.0","3689.0","","","","","","","","","","","",""
"41335.0","8.0","41328.0","4003.0","","","","","","","","","","","",""
"41342.0","9.0","41335.0","4245.0","","","","","","","","","","","",""
"41349.0","10.0","41342.0","3855.0","","","","","","","","","","","",""
"41356.0","11.0","41349.0","3253.0","","","","","","","","","","","",""
"41363.0","12.0","41356.0","3643.0","","","","","","","","","","","",""
"41370.0","13.0","41363.0","4166.0","","","","","","","","","","","",""
"41377.0","14.0","41370.0","5366.0","","","","","","","","","","","",""
"41384.0","15.0","41377.0","4235.0","","","","","","","","","","","",""
"41391.0","16.0","41384.0","3924.0","","","","","","","","","","","",""
"41398.0","17.0","41391.0","4035.0","","","","","","","","","","","",""
"41405.0","18.0","41398.0","3843.0","","","","","","","","","","","",""
"41412.0","19.0","41405.0","5106.0","","","","","","","","","","","",""
"41419.0","20.0","41412.0","4239.0","","","","","","","","","","","",""
"41426.0","21.0","41419.0","3571.0","","","","","","","","","","","",""
"41433.0","22.0","41426.0","4890.0","","","","","","","","","","","",""
"41440.0","23.0","41433.0","5263.0","","","","","","","","","","","",""
"41447.0","24.0","41440.0","4383.0","","","","","","","","","","","",""
"41454.0","25.0","41447.0","4833.0","","","","","","","","","","","",""
"41461.0","26.0","41454.0","4175.0","","","","","","","","","","","",""
"41468.0","27.0","41461.0","7718.0","","","","","","","","","","","",""
"41475.0","28.0","41468.0","4865.0","","","","","","","","","","","",""
"41482.0","29.0","41475.0","3584.0","","","","","","","","","","","",""
"41489.0","30.0","41482.0","4024.0","","","","","","","","","","","",""
"41496.0","31.0","41489.0","4931.0","","","","","","","","","","","",""
"41503.0","32.0","41496.0","4354.0","","","","","","","","","","","",""
"41510.0","33.0","41503.0","4689.0","","","","","","","","","","","",""
"41517.0","34.0","41510.0","3951.0","","","","","","","","","","","",""
"41524.0","35.0","41517.0","4143.0","","","","","","","","","","","",""
"41531.0","36.0","41524.0","5141.0","","","","","","","","","","","",""
"41538.0","37.0","41531.0","3625.0","","","","","","","","","","","",""
"41545.0","38.0","41538.0","3467.0","","","","","","","","","","","",""
"41552.0","39.0","41545.0","3706.0","","","","","","","","","","","",""
"41559.0","40.0","41552.0","4888.0","","","","","","","","","","","",""
"41566.0","41.0","41559.0","4865.0","","","","","","","","","","","",""
"41573.0","42.0","41566.0","4642.0","","","","","","","","","","","",""
"41580.0","43.0","41573.0","3924.0","","","","","","","","","","","",""
"41587.0","44.0","41580.0","5391.0","","","","","","","","","","","",""
"41594.0","45.0","41587.0","4043.0","","","","","","","","","","","",""
"41601.0","46.0","41594.0","4375.0","","","","","","","","","","","",""
"41608.0","47.0","41601.0","2640.0","","","","","","","","","","","",""
"41615.0","48.0","41608.0","7951.0","","","","","","","","","","","",""
"41622.0","49.0","41615.0","5328.0","","","","","","","","","","","",""
"41629.0","50.0","41622.0","4623.0","","","","","","","","","","","",""
"41636.0","51.0","41629.0","2439.0","","","","","","","","","","","",""
"41643.0","52.0","41636.0","12071.0","","","","","","","","","","","",""
"41650.0","1.0","41643.0","10261.0","","","","","","","","","","","",""
"41657.0","2.0","41650.0","5427.0","","","","","","","","","","","",""
"41664.0","3.0","41657.0","3892.0","","","","","","","","","","","",""
"41671.0","4.0","41664.0","3174.0","","","","","","","","","","","",""
"41678.0","5.0","41671.0","4693.0","","","","","","","","","","","",""
"41685.0","6.0","41678.0","2106.0","","","","","","","","","","","",""
"41692.0","7.0","41685.0","5426.0","","","","","","","","","","","",""
"41699.0","8.0","41692.0","3420.0","","","","","","","","","","","",""
"41706.0","9.0","41699.0","3895.0","","","","","","","","","","","",""
"41713.0","10.0","41706.0","3020.0","","","","","","","","","","","",""
"41720.0","11.0","41713.0","2888.0","","","","","","","","","","","",""
"41727.0","12.0","41720.0","2956.0","","","","","","","","","","","",""
"41734.0","13.0","41727.0","3001.0","","","","","","","","","","","",""
"41741.0","14.0","41734.0","3335.0","","","","","","","","","","","",""
"41748.0","15.0","41741.0","2869.0","","","","","","","","","","","",""
"41755.0","16.0","41748.0","3683.0","","","","","","","","","","","",""
"41762.0","17.0","41755.0","3319.0","","","","","","","","","","","",""
"41769.0","18.0","41762.0","2827.0","","","","","","","","","","","",""
"41776.0","19.0","41769.0","3756.0","","","","","","","","","","","",""
"41783.0","20.0","41776.0","3358.0","","","","","","","","","","","",""
"41790.0","21.0","41783.0","3099.0","","","","","","","","","","","",""
"41797.0","22.0","41790.0","4245.0","","","","","","","","","","","",""
"41804.0","23.0","41797.0","4276.0","","","","","","","","","","","",""
"41811.0","24.0","41804.0","3827.0","","","","","","","","","","","",""
"41818.0","25.0","41811.0","4248.0","","","","","","","","","","","",""
"41825.0","26.0","41818.0","3628.0","","","","","","","","","","","",""
"41832.0","27.0","41825.0","4744.0","","","","","","","","","","","",""
"41839.0","28.0","41832.0","4950.0","","","","","","","","","","","",""
"41846.0","29.0","41839.0","2687.0","","","","","","","","","","","",""
"41853.0","30.0","41846.0","3669.0","","","","","","","","","","","",""
"41860.0","31.0","41853.0","3444.0","","","","","","","","","","","",""
"41867.0","32.0","41860.0","3513.0","","","","","","","","","","","",""
"41874.0","33.0","41867.0","3125.0","","","","","","","","","","","",""
"41881.0","34.0","41874.0","3077.0","","","","","","","","","","","",""
"41888.0","35.0","41881.0","2779.0","","","","","","","","","","","",""
"41895.0","36.0","41888.0","3020.0","","","","","","","","","","","",""
"41902.0","37.0","41895.0","2904.0","","","","","","","","","","","",""
"41909.0","38.0","41902.0","2848.0","","","","","","","","","","","",""
"41916.0","39.0","41909.0","3071.0","","","","","","","","","","","",""
"41923.0","40.0","41916.0","3319.0","","","","","","","","","","","",""
"41930.0","41.0","41923.0","3071.0","","","","","","","","","","","",""
"41937.0","42.0","41930.0","2884.0","","","","","","","","","","","",""
"41944.0","43.0","41937.0","2848.0","","","","","","","","","","","",""
"41951.0","44.0","41944.0","3636.0","","","","","","","","","","","",""
"41958.0","45.0","41951.0","3314.0","","","","","","","","","","","",""
"41965.0","46.0","41958.0","3077.0","","","","","","","","","","","",""
"41972.0","47.0","41965.0","2729.0","","","","","","","","","","","",""
"41979.0","48.0","41972.0","6037.0","","","","","","","","","","","",""
"41986.0","49.0","41979.0","4315.0","","","","","","","","","","","",""
"41993.0","50.0","41986.0","3161.0","","","","","","","","","","","",""
"42000.0","51.0","41993.0","1546.0","","","","","","","","","","","",""
"42007.0","52.0","42000.0","10501.0","","","","","","","","","","","",""
"42014.0","1.0","42007.0","9699.0","","","","","","","","","","","",""
"42021.0","2.0","42014.0","4807.0","","","","","","","","","","","",""
"42028.0","3.0","42021.0","3061.0","","","","","","","","","","","",""
"42035.0","4.0","42028.0","3413.0","","","","","","","","","","","",""
"42042.0","5.0","42035.0","3208.0","","","","","","","","","","","",""
"42049.0","6.0","42042.0","3139.0","","","","","","","","","","","",""
"42056.0","7.0","42049.0","2192.0","","","","","","","","","","","",""
"42063.0","8.0","42056.0","3162.0","","","","","","","","","","","",""
"42070.0","9.0","42063.0","3004.0","","","","","","","","","","","",""
"42077.0","10.0","42070.0","2561.0","","","","","","","","","","","",""
"42084.0","11.0","42077.0","2328.0","","","","","","","","","","","",""
"42091.0","12.0","42084.0","2746.0","","","","","","","","","","","",""
"42098.0","13.0","42091.0","2660.0","","","","","","","","","","","",""
"42105.0","14.0","42098.0","3552.0","","","","","","","","","","","",""
"42112.0","15.0","42105.0","3337.0","","","","","","","","","","","",""
"42119.0","16.0","42112.0","2698.0","","","","","","","","","","","",""
"42126.0","17.0","42119.0","2473.0","","","","","","","","","","","",""
"42133.0","18.0","42126.0","3364.0","","","","","","","","","","","",""
"42140.0","19.0","42133.0","2659.0","","","","","","","","","","","",""
"42147.0","20.0","42140.0","2946.0","","","","","","","","","","","",""
"42154.0","21.0","42147.0","2560.0","","","","","","","","","","","",""
"42161.0","22.0","42154.0","3629.0","","","","","","","","","","","",""
"42168.0","23.0","42161.0","3598.0","","","","","","","","","","","",""
"42175.0","24.0","42168.0","3076.0","","","","","","","","","","","",""
"42182.0","25.0","42175.0","3903.0","","","","","","","","","","","",""
"42189.0","26.0","42182.0","2998.0","","","","","","","","","","","",""
"42196.0","27.0","42189.0","5505.0","","","","","","","","","","","",""
"42203.0","28.0","42196.0","4004.0","","","","","","","","","","","",""
"42210.0","29.0","42203.0","2710.0","","","","","","","","","","","",""
"42217.0","30.0","42210.0","2654.0","","","","","","","","","","","",""
"42224.0","31.0","42217.0","2748.0","","","","","","","","","","","",""
"42231.0","32.0","42224.0","2679.0","","","","","","","","","","","",""
"42238.0","33.0","42231.0","2696.0","","","","","","","","","","","",""
"42245.0","34.0","42238.0","2577.0","","","","","","","","","","","",""
"42252.0","35.0","42245.0","2562.0","","","","","","","","","","","",""
"42259.0","36.0","42252.0","2376.0","","","","","","","","","","","",""
"42266.0","37.0","42259.0","3134.0","","","","","","","","","","","",""
"42273.0","38.0","42266.0","2345.0","","","","","","","","","","","",""
"42280.0","39.0","42273.0","2465.0","","","","","","","","","","","",""
"42287.0","40.0","42280.0","3558.0","","","","","","","","","","","",""
"42294.0","41.0","42287.0","5714.0","","","","","","","","","","","",""
"42301.0","42.0","42294.0","4533.0","","","","","","","","","","","",""
"42308.0","43.0","42301.0","3962.0","","","","","","","","","","","",""
"42315.0","44.0","42308.0","4365.0","","","","","","","","","","","",""
"42322.0","45.0","42315.0","3541.0","","","","","","","","","","","",""
"42329.0","46.0","42322.0","3795.0","","","","","","","","","","","",""
"42336.0","47.0","42329.0","1995.0","","","","","","","","","","","",""
"42343.0","48.0","42336.0","5421.0","","","","","","","","","","","",""
"42350.0","49.0","42343.0","3392.0","","","","","","","","","","","",""
"42357.0","50.0","42350.0","3726.0","","","","","","","","","","","",""
"42364.0","51.0","42357.0","2935.0","","","","","","","","","","","",""
"42371.0","52.0","42364.0","6078.0","","","","","","","","","","","",""
"42378.0","1.0","42371.0","9699.0","","","","","","","","","","","",""
"42385.0","2.0","42378.0","4151.0","","","","","","","","","","","",""
"42392.0","3.0","42385.0","2821.0","","","","","","","","","","","",""
"42399.0","4.0","42392.0","3150.0","","","","","","","","","","","",""
"42406.0","5.0","42399.0","2805.0","","","","","","","","","","","",""
"42413.0","6.0","42406.0","2209.0","","","","","","","","","","","",""
"42420.0","7.0","42413.0","2185.0","","","","","","","","","","","",""
"42427.0","8.0","42420.0","2435.0","","","","","","","","","","","",""
"42434.0","9.0","42427.0","2806.0","","","","","","","","","","","",""
"42441.0","10.0","42434.0","2250.0","","","","","","","","","","","",""
"42448.0","11.0","42441.0","2554.0","","","","","","","","","","","",""
"42455.0","12.0","42448.0","2461.0","","","","","","","","","","","",""
"42462.0","13.0","42455.0","2820.0","","","","","","","","","","","",""
"42469.0","14.0","42462.0","3066.0","","","","","","","","","","","",""
"42476.0","15.0","42469.0","2439.0","","","","","","","","","","","",""
"42483.0","16.0","42476.0","2379.0","","","","","","","","","","","",""
"42490.0","17.0","42483.0","2353.0","","","","","","","","","","","",""
"42497.0","18.0","42490.0","2920.0","","","","","","","","","","","",""
"42504.0","19.0","42497.0","3040.0","","","","","","","","","","","",""
"42511.0","20.0","42504.0","2906.0","","","","","","","","","","","",""
"42518.0","21.0","42511.0","2843.0","","","","","","","","","","","",""
"42525.0","22.0","42518.0","2927.0","","","","","","","","","","","",""
"42532.0","23.0","42525.0","3549.0","","","","","","","","","","","",""
"42539.0","24.0","42532.0","3401.0","","","","","","","","","","","",""
"42546.0","25.0","42539.0","2549.0","","","","","","","","","","","",""
"42553.0","26.0","42546.0","3486.0","","","","","","","","","","","",""
"42560.0","27.0","42553.0","3377.0","","","","","","","","","","","",""
"42567.0","28.0","42560.0","4619.0","","","","","","","","","","","",""
"42574.0","29.0","42567.0","3146.0","","","","","","","","","","","",""
"42581.0","30.0","42574.0","2698.0","","","","","","","","","","","",""
"42588.0","31.0","42581.0","2625.0","","","","","","","","","","","",""
"42595.0","32.0","42588.0","2364.0","","","","","","","","","","","",""
"42602.0","33.0","42595.0","2455.0","","","","","","","","","","","",""
"42609.0","34.0","42602.0","2540.0","","","","","","","","","","","",""
"42616.0","35.0","42609.0","2293.0","","","","","","","","","","","",""
"42623.0","36.0","42616.0","2191.0","","","","","","","","","","","",""
"42630.0","37.0","42623.0","2353.0","","","","","","","","","","","",""
"42637.0","38.0","42630.0","2180.0","","","","","","","","","","","",""
"42644.0","39.0","42637.0","2281.0","","","","","","","","","","","",""
"42651.0","40.0","42644.0","2264.0","","","","","","","","","","","",""
"42658.0","41.0","42651.0","3288.0","","","","","","","","","","","",""
"42665.0","42.0","42658.0","3862.0","","","","","","","","","","","",""
"42672.0","43.0","42665.0","2982.0","","","","","","","","","","","",""
"42679.0","44.0","42672.0","3117.0","","","","","","","","","","","",""
"42686.0","45.0","42679.0","2579.0","","","","","","","","","","","",""
"42693.0","46.0","42686.0","3199.0","","","","","","","","","","","",""
"42700.0","47.0","42693.0","1716.0","","","","","","","","","","","",""
"42707.0","48.0","42700.0","4558.0","","","","","","","","","","","",""
"42714.0","49.0","42707.0","3001.0","","","","","","","","","","","",""
"42721.0","50.0","42714.0","3263.0","","","","","","","","","","","",""
"42728.0","51.0","42721.0","3110.0","","","","","","","","","","","",""
"42735.0","52.0","42728.0","5899.0","","","","","","","","","","","",""
"42742.0","53.0","42735.0","7148.0","","","","","","","","","","","",""
"42749.0","1.0","42742.0","4048.0","","","","","","","","","","","",""
"42756.0","2.0","42749.0","2707.0","","","","","","","","","","","",""
"42763.0","3.0","42756.0","2579.0","","","","","","","","","","","",""
"42770.0","4.0","42763.0","2595.0","","","","","","","","","","","",""
"42777.0","5.0","42770.0","2210.0","","","","","","","","","","","",""
"42784.0","6.0","42777.0","2070.0","","","","","","","","","","","",""
"42791.0","7.0","42784.0","1903.0","","","","","","","","","","","",""
"42798.0","8.0","42791.0","2062.0","","","","","","","","","","","",""
"42805.0","9.0","42798.0","1933.0","","","","","","","","","","","",""
"42812.0","10.0","42805.0","1893.0","","","","","","","","","","","",""
"42819.0","11.0","42812.0","2075.0","","","","","","","","","","","",""
"42826.0","12.0","42819.0","1892.0","","","","","","","","","","","",""
"42833.0","13.0","42826.0","2455.0","","","","","","","","","","","",""
"42840.0","14.0","42833.0","2348.0","","","","","","","","","","","",""
"42847.0","15.0","42840.0","2083.0","","","","","","","","","","","",""
"42854.0","16.0","42847.0","2199.0","","","","","","","","","","","",""
"42861.0","17.0","42854.0","2297.0","","","","","","","","","","","",""
"42868.0","18.0","42861.0","2408.0","","","","","","","","","","","",""
"42875.0","19.0","42868.0","2570.0","","","","","","","","","","","",""
"42882.0","20.0","42875.0","2393.0","","","","","","","","","","","",""
"42889.0","21.0","42882.0","2725.0","","","","","","","","","","","",""
"42896.0","22.0","42889.0","3146.0","","","","","","","","","","","",""
"42903.0","23.0","42896.0","2492.0","","","","","","","","","","","",""
"42910.0","24.0","42903.0","2304.0","","","","","","","","","","","",""
"42917.0","25.0","42910.0","2504.0","","","","","","","","","","","",""
"42924.0","26.0","42917.0","3530.0","","","","","","","","","","","",""
"42931.0","27.0","42924.0","5580.0","","","","","","","","","","","",""
"42938.0","28.0","42931.0","3457.0","","","","","","","","","","","",""
"42945.0","29.0","42938.0","2757.0","","","","","","","","","","","",""
"42952.0","30.0","42945.0","3792.0","","","","","","","","","","","",""
"42959.0","31.0","42952.0","2805.0","","","","","","","","","","","",""
"42966.0","32.0","42959.0","2515.0","","","","","","","","","","","",""
"42973.0","33.0","42966.0","2168.0","","","","","","","","","","","",""
"42980.0","34.0","42973.0","2161.0","","","","","","","","","","","",""
"42987.0","35.0","42980.0","1246.0","","","","","","","","","","","",""
"42994.0","36.0","42987.0","2779.0","","","","","","","","","","","",""
"43001.0","37.0","42994.0","2422.0","","","","","","","","","","","",""
"43008.0","38.0","43001.0","2016.0","","","","","","","","","","","",""
"43015.0","39.0","43008.0","2727.0","","","","","","","","","","","",""
"43022.0","40.0","43015.0","1924.0","","","","","","","","","","","",""
"43029.0","41.0","43022.0","2650.0","","","","","","","","","","","",""
"43036.0","42.0","43029.0","2300.0","","","","","","","","","","","",""
"43043.0","43.0","43036.0","2300.0","","","","","","","","","","","",""
"43050.0","44.0","43043.0","2441.0","","","","","","","","","","","",""
"43057.0","45.0","43050.0","2742.0","","","","","","","","","","","",""
"43064.0","46.0","43057.0","1758.0","","","","","","","","","","","",""
"43071.0","47.0","43064.0","3368.0","","","","","","","","","","","",""
"43078.0","48.0","43071.0","3453.0","","","","","","","","","","","",""
"43085.0","49.0","43078.0","2745.0","","","","","","","","","","","",""
"43092.0","50.0","43085.0","3056.0","","","","","","","","","","","",""
"43099.0","51.0","43092.0","4222.0","","","","","","","","","","","",""
"43106.0","52.0","43099.0","6180.0","","","","","","","","","","","",""
"43113.0","1.0","43106.0","5876.0","","","","","","","","","","","",""
"43120.0","2.0","43113.0","3725.0","","","","","","","","","","","",""
"43127.0","3.0","43120.0","3012.0","","","","","","","","","","","",""
"43134.0","4.0","43127.0","3109.0","","","","","","","","","","","",""
"43141.0","5.0","43134.0","2540.0","","","","","","","","","","","",""
"43148.0","6.0","43141.0","2048.0","","","","","","","","","","","",""
"43155.0","7.0","43148.0","2060.0","","","","","","","","","","","",""
"43162.0","8.0","43155.0","2042.0","","","","","","","","","","","",""
"43169.0","9.0","43162.0","2173.0","","","","","","","","","","","",""
"43176.0","10.0","43169.0","1797.0","","","","","","","","","","","",""
"43183.0","11.0","43176.0","1897.0","","","","","","","","","","","",""
"43190.0","12.0","43183.0","1826.0","","","","","","","","","","","",""
"43197.0","13.0","43190.0","2426.0","","","","","","","","","","","",""
"43204.0","14.0","43197.0","2149.0","","","","","","","","","","","",""
"43211.0","15.0","43204.0","1944.0","","","","","","","","","","","",""
"43218.0","16.0","43211.0","2089.0","","","","","","","","","","","",""
"43225.0","17.0","43218.0","1987.0","","","","","","","","","","","",""
"43232.0","18.0","43225.0","2206.0","","","","","","","","","","","",""
"43239.0","19.0","43232.0","2326.0","","","","","","","","","","","",""
"43246.0","20.0","43239.0","2458.0","","","","","","","","","","","",""
"43253.0","21.0","43246.0","2209.0","","","","","","","","","","","",""
"43260.0","22.0","43253.0","3129.0","","","","","","","","","","","",""
"43267.0","23.0","43260.0","2326.0","","","","","","","","","","","",""
"43274.0","24.0","43267.0","2046.0","","","","","","","","","","","",""
"43281.0","25.0","43274.0","2182.0","","","","","","","","","","","",""
"43288.0","26.0","43281.0","2435.0","","","","","","","","","","","",""
"43295.0","27.0","43288.0","3672.0","","","","","","","","","","","",""
"43302.0","28.0","43295.0","3629.0","","","","","","","","","","","",""
"43309.0","29.0","43302.0","2031.0","","","","","","","","","","","",""
"43316.0","30.0","43309.0","2310.0","","","","","","","","","","","",""
"43323.0","31.0","43316.0","2496.0","","","","","","","","","","","",""
"43330.0","32.0","43323.0","1995.0","","","","","","","","","","","",""
"43337.0","33.0","43330.0","1929.0","","","","","","","","","","","",""
"43344.0","34.0","43337.0","1828.0","","","","","","","","","","","",""
"43351.0","35.0","43344.0","1775.0","","","","","","","","","","","",""
"43358.0","36.0","43351.0","1463.0","","","","","","","","","","","",""
"43365.0","37.0","43358.0","3843.0","","","","","","","","","","","",""
"43372.0","38.0","43365.0","4883.0","","","","","","","","","","","",""
"43379.0","39.0","43372.0","3169.0","","","","","","","","","","","",""
"43386.0","40.0","43379.0","2490.0","","","","","","","","","","","",""
"43393.0","41.0","43386.0","2382.0","","","","","","","","","","","",""
"43400.0","42.0","43393.0","2184.0","","","","","","","","","","","",""
"43407.0","43.0","43400.0","2142.0","","","","","","","","","","","",""
"43414.0","44.0","43407.0","2513.0","","","","","","","","","","","",""
"43421.0","45.0","43414.0","2484.0","","","","","","","","","","","",""
"43428.0","46.0","43421.0","1820.0","","","","","","","","","","","",""
"43435.0","47.0","43428.0","4598.0","","","","","","","","","","","",""
"43442.0","48.0","43435.0","2478.0","","","","","","","","","","","",""
"43449.0","49.0","43442.0","2529.0","","","","","","","","","","","",""
"43456.0","50.0","43449.0","3369.0","","","","","","","","","","","",""
"43463.0","51.0","43456.0","2634.0","","","","","","","","","","","",""
"43470.0","52.0","43463.0","5914.0","","","","","","","","","","","",""
"43477.0","1.0","43470.0","4861.0","","","","","","","","","","","",""
"43484.0","2.0","43477.0","2983.0","","","","","","","","","","","",""
"43491.0","3.0","43484.0","2115.0","","","","","","","","","","","",""
"43498.0","4.0","43491.0","2278.0","","","","","","","","","","","",""
"43505.0","5.0","43498.0","2084.0","","","","","","","","","","","",""
"43512.0","6.0","43505.0","1769.0","","","","","","","","","","","",""
"43519.0","7.0","43512.0","2079.0","","","","","","","","","","","",""
"43526.0","8.0","43519.0","2133.0","","","","","","","","","","","",""
"43533.0","9.0","43526.0","1807.0","","","","","","","","","","","",""
"43540.0","10.0","43533.0","2077.0","","","","","","","","","","","",""
"43547.0","11.0","43540.0","1733.0","","","","","","","","","","","",""
"43554.0","12.0","43547.0","1808.0","","","","","","","","","","","",""
"43561.0","13.0","43554.0","2109.0","","","","","","","","","","","",""
"43568.0","14.0","43561.0","2038.0","","","","","","","","","","","",""
"43575.0","15.0","43568.0","1871.0","","","","","","","","","","","",""
"43582.0","16.0","43575.0","2119.0","","","","","","","","","","","",""
"43589.0","17.0","43582.0","1918.0","","","","","","","","","","","",""
"43596.0","18.0","43589.0","1953.0","","","","","","","","","","","",""
"43603.0","19.0","43596.0","2001.0","","","","","","","","","","","",""
"43610.0","20.0","43603.0","1993.0","","","","","","","","","","","",""
"43617.0","21.0","43610.0","1799.0","","","","","","","","","","","",""
"43624.0","22.0","43617.0","3003.0","","","","","","","","","","","",""
"43631.0","23.0","43624.0","2506.0","","","","","","","","","","","",""
"43638.0","24.0","43631.0","2116.0","","","","","","","","","","","",""
"43645.0","25.0","43638.0","2183.0","","","","","","","","","","","",""
"43652.0","26.0","43645.0","1959.0","","","","","","","","","","","",""
"43659.0","27.0","43652.0","3507.0","","","","","","","","","","","",""
"43666.0","28.0","43659.0","2384.0","","","","","","","","","","","",""
"43673.0","29.0","43666.0","1867.0","","","","","","","","","","","",""
"43680.0","30.0","43673.0","2432.0","","","","","","","","","","","",""
"43687.0","31.0","43680.0","2058.0","","","","","","","","","","","",""
"43694.0","32.0","43687.0","1873.0","","","","","","","","","","","",""
"43701.0","33.0","43694.0","1941.0","","","","","","","","","","","",""
"43708.0","34.0","43701.0","1869.0","","","","","","","","","","","",""
"43715.0","35.0","43708.0","1524.0","","","","","","","","","","","",""
"43722.0","36.0","43715.0","2770.0","","","","","","","","","","","",""
"43729.0","37.0","43722.0","1916.0","","","","","","","","","","","",""
"43736.0","38.0","43729.0","1970.0","","","","","","","","","","","",""
"43743.0","39.0","43736.0","2359.0","","","","","","","","","","","",""
"43750.0","40.0","43743.0","2157.0","","","","","","","","","","","",""
"43757.0","41.0","43750.0","1988.0","","","","","","","","","","","",""
"43764.0","42.0","43757.0","2066.0","","","","","","","","","","","",""
"43771.0","43.0","43764.0","2050.0","","","","","","","","","","","",""
"43778.0","44.0","43771.0","3380.0","","","","","","","","","","","",""
"43785.0","45.0","43778.0","2205.0","","","","","","","","","","","",""
"43792.0","46.0","43785.0","2496.0","","","","","","","","","","","",""
"43799.0","47.0","43792.0","1548.0","","","","","","","","","","","",""
"43806.0","48.0","43799.0","3965.0","","","","","","","","","","","",""
"43813.0","49.0","43806.0","2495.0","","","","","","","","","","","",""
"43820.0","50.0","43813.0","2931.0","","","","","","","","","","","",""
"43827.0","51.0","43820.0","2181.0","","","","","","","","","","","",""
"43834.0","52.0","43827.0","7471.0","","","","","","","","","","","",""
"43841.0","1.0","43834.0","4629.0","","","","","","","","","","","",""
"43848.0","2.0","43841.0","3126.0","","","","","","","","","","","",""
"43855.0","3.0","43848.0","2248.0","","","","","","","","","","","",""
"43862.0","4.0","43855.0","2099.0","","","","","","","","","","","",""
"43869.0","5.0","43862.0","2054.0","","","","","","","","","","","",""
"43876.0","6.0","43869.0","2088.0","","","","","","","","","","","",""
"43883.0","7.0","43876.0","1824.0","","","","","","","","","","","",""
"43890.0","8.0","43883.0","1977.0","","","","","","","","","","","",""
"43897.0","9.0","43890.0","1889.0","","","","","","","","","","","",""
"43904.0","10.0","43897.0","2093.0","","","","","","","","","","","",""
"43911.0","11.0","43904.0","31826.0","","","","","","","","","","","",""
"43918.0","12.0","43911.0","66475.0","","","","","","","","","","","",""
"43925.0","13.0","43918.0","86573.0","","","","","","","","","","","",""
"43932.0","14.0","43925.0","89147.0","","","","","","","","","","","",""
"43939.0","15.0","43932.0","74362.0","","","","","","","","","","","",""
"43946.0","16.0","43939.0","66438.0","","","","","","","","","","","",""
"43953.0","17.0","43946.0","47673.0","","","","","","","","","","","",""
"43960.0","18.0","43953.0","33191.0","","","","","","","","","","","",""
"43967.0","19.0","43960.0","29899.0","","","","","","","","","","","",""
"43974.0","20.0","43967.0","25380.0","","","","","","","","","","","",""
"43981.0","21.0","43974.0","18910.0","","","","","","","","","","","",""
"43988.0","22.0","43981.0","23188.0","","","","","","","","","","","",""
"43995.0","23.0","43988.0","19853.0","","","","","","","","","","","",""
"44002.0","24.0","43995.0","17611.0","","","","","","","","","","","",""
"44009.0","25.0","44002.0","17654.0","","","","","","","","","","","",""
"44016.0","26.0","44009.0","16015.0","","","","","","","","","","","",""
"44023.0","27.0","44016.0","19272.0","","","","","","","","","","","",""
"44030.0","28.0","44023.0","14307.0","","","","","","","","","","","",""
"44037.0","29.0","44030.0","12195.0","","","","","","","","","","","",""
"44044.0","30.0","44037.0","8909.0","","","","","","","","","","","",""
"44051.0","31.0","44044.0","5896.0","","","","","","","","","","","",""
"44058.0","32.0","44051.0","7231.0","","","","","","","","","","","",""
"44065.0","33.0","44058.0","5496.0","","","","","","","","","","","",""
"44072.0","34.0","44065.0","5000.0","","","","","","","","","","","",""
"44079.0","35.0","44072.0","5085.0","","","","","","","","","","","",""
"44086.0","36.0","44079.0","4283.0","","","","","","","","","","","",""
