"Report date","Week #","Week ","CT","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"35378.0","44.0","35371.0","3241.0","","","","","","","","","","","",""
"35385.0","45.0","35378.0","2947.0","","","","","","","","","","","",""
"35392.0","46.0","35385.0","3577.0","","","","","","","","","","","",""
"35399.0","47.0","35392.0","3588.0","","","","","","","","","","","",""
"35406.0","48.0","35399.0","4640.0","","","","","","","","","","","",""
"35413.0","49.0","35406.0","4942.0","","","","","","","","","","","",""
"35420.0","50.0","35413.0","6195.0","","","","","","","","","","","",""
"35427.0","51.0","35420.0","8352.0","","","","","","","","","","","",""
"35434.0","52.0","35427.0","10220.0","","","","","","","","","","","",""
"35441.0","1.0","35434.0","9661.0","","","","","","","","","","","",""
"35448.0","2.0","35441.0","6901.0","","","","","","","","","","","",""
"35455.0","3.0","35448.0","3531.0","","","","","","","","","","","",""
"35462.0","4.0","35455.0","5081.0","","","","","","","","","","","",""
"35469.0","5.0","35462.0","4082.0","","","","","","","","","","","",""
"35476.0","6.0","35469.0","3532.0","","","","","","","","","","","",""
"35483.0","7.0","35476.0","4954.0","","","","","","","","","","","",""
"35490.0","8.0","35483.0","3781.0","","","","","","","","","","","",""
"35497.0","9.0","35490.0","3842.0","","","","","","","","","","","",""
"35504.0","10.0","35497.0","3843.0","","","","","","","","","","","",""
"35511.0","11.0","35504.0","3509.0","","","","","","","","","","","",""
"35518.0","12.0","35511.0","2541.0","","","","","","","","","","","",""
"35525.0","13.0","35518.0","3621.0","","","","","","","","","","","",""
"35532.0","14.0","35525.0","4587.0","","","","","","","","","","","",""
"35539.0","15.0","35532.0","4348.0","","","","","","","","","","","",""
"35546.0","16.0","35539.0","4325.0","","","","","","","","","","","",""
"35553.0","17.0","35546.0","3197.0","","","","","","","","","","","",""
"35560.0","18.0","35553.0","3293.0","","","","","","","","","","","",""
"35567.0","19.0","35560.0","2808.0","","","","","","","","","","","",""
"35574.0","20.0","35567.0","2938.0","","","","","","","","","","","",""
"35581.0","21.0","35574.0","2461.0","","","","","","","","","","","",""
"35588.0","22.0","35581.0","2954.0","","","","","","","","","","","",""
"35595.0","23.0","35588.0","3082.0","","","","","","","","","","","",""
"35602.0","24.0","35595.0","4137.0","","","","","","","","","","","",""
"35609.0","25.0","35602.0","5088.0","","","","","","","","","","","",""
"35616.0","26.0","35609.0","4810.0","","","","","","","","","","","",""
"35623.0","27.0","35616.0","4969.0","","","","","","","","","","","",""
"35630.0","28.0","35623.0","3663.0","","","","","","","","","","","",""
"35637.0","29.0","35630.0","3496.0","","","","","","","","","","","",""
"35644.0","30.0","35637.0","3601.0","","","","","","","","","","","",""
"35651.0","31.0","35644.0","3849.0","","","","","","","","","","","",""
"35658.0","32.0","35651.0","2879.0","","","","","","","","","","","",""
"35665.0","33.0","35658.0","2809.0","","","","","","","","","","","",""
"35672.0","34.0","35665.0","2917.0","","","","","","","","","","","",""
"35679.0","35.0","35672.0","2276.0","","","","","","","","","","","",""
"35686.0","36.0","35679.0","2544.0","","","","","","","","","","","",""
"35693.0","37.0","35686.0","2605.0","","","","","","","","","","","",""
"35700.0","38.0","35693.0","2214.0","","","","","","","","","","","",""
"35707.0","39.0","35700.0","2358.0","","","","","","","","","","","",""
"35714.0","40.0","35707.0","2987.0","","","","","","","","","","","",""
"35721.0","41.0","35714.0","2421.0","","","","","","","","","","","",""
"35728.0","42.0","35721.0","2837.0","","","","","","","","","","","",""
"35735.0","43.0","35728.0","2956.0","","","","","","","","","","","",""
"35742.0","44.0","35735.0","3020.0","","","","","","","","","","","",""
"35749.0","45.0","35742.0","2732.0","","","","","","","","","","","",""
"35756.0","46.0","35749.0","3489.0","","","","","","","","","","","",""
"35763.0","47.0","35756.0","3172.0","","","","","","","","","","","",""
"35770.0","48.0","35763.0","4814.0","","","","","","","","","","","",""
"35777.0","49.0","35770.0","4075.0","","","","","","","","","","","",""
"35784.0","50.0","35777.0","5439.0","","","","","","","","","","","",""
"35791.0","51.0","35784.0","7509.0","","","","","","","","","","","",""
"35798.0","52.0","35791.0","9686.0","","","","","","","","","","","",""
"35805.0","1.0","35798.0","9226.0","","","","","","","","","","","",""
"35812.0","2.0","35805.0","5687.0","","","","","","","","","","","",""
"35819.0","3.0","35812.0","3611.0","","","","","","","","","","","",""
"35826.0","4.0","35819.0","3830.0","","","","","","","","","","","",""
"35833.0","5.0","35826.0","3548.0","","","","","","","","","","","",""
"35840.0","6.0","35833.0","2962.0","","","","","","","","","","","",""
"35847.0","7.0","35840.0","4584.0","","","","","","","","","","","",""
"35854.0","8.0","35847.0","3934.0","","","","","","","","","","","",""
"35861.0","9.0","35854.0","3231.0","","","","","","","","","","","",""
"35868.0","10.0","35861.0","3166.0","","","","","","","","","","","",""
"35875.0","11.0","35868.0","3006.0","","","","","","","","","","","",""
"35882.0","12.0","35875.0","2524.0","","","","","","","","","","","",""
"35889.0","13.0","35882.0","2704.0","","","","","","","","","","","",""
"35896.0","14.0","35889.0","2563.0","","","","","","","","","","","",""
"35903.0","15.0","35896.0","4147.0","","","","","","","","","","","",""
"35910.0","16.0","35903.0","3863.0","","","","","","","","","","","",""
"35917.0","17.0","35910.0","2868.0","","","","","","","","","","","",""
"35924.0","18.0","35917.0","2692.0","","","","","","","","","","","",""
"35931.0","19.0","35924.0","3185.0","","","","","","","","","","","",""
"35938.0","20.0","35931.0","3067.0","","","","","","","","","","","",""
"35945.0","21.0","35938.0","2321.0","","","","","","","","","","","",""
"35952.0","22.0","35945.0","3191.0","","","","","","","","","","","",""
"35959.0","23.0","35952.0","2901.0","","","","","","","","","","","",""
"35966.0","24.0","35959.0","3907.0","","","","","","","","","","","",""
"35973.0","25.0","35966.0","5328.0","","","","","","","","","","","",""
"35980.0","26.0","35973.0","3962.0","","","","","","","","","","","",""
"35987.0","27.0","35980.0","5580.0","","","","","","","","","","","",""
"35994.0","28.0","35987.0","4209.0","","","","","","","","","","","",""
"36001.0","29.0","35994.0","3575.0","","","","","","","","","","","",""
"36008.0","30.0","36001.0","3924.0","","","","","","","","","","","",""
"36015.0","31.0","36008.0","3636.0","","","","","","","","","","","",""
"36022.0","32.0","36015.0","3680.0","","","","","","","","","","","",""
"36029.0","33.0","36022.0","3261.0","","","","","","","","","","","",""
"36036.0","34.0","36029.0","2893.0","","","","","","","","","","","",""
"36043.0","35.0","36036.0","4470.0","","","","","","","","","","","",""
"36050.0","36.0","36043.0","3422.0","","","","","","","","","","","",""
"36057.0","37.0","36050.0","3762.0","","","","","","","","","","","",""
"36064.0","38.0","36057.0","2552.0","","","","","","","","","","","",""
"36071.0","39.0","36064.0","2542.0","","","","","","","","","","","",""
"36078.0","40.0","36071.0","2846.0","","","","","","","","","","","",""
"36085.0","41.0","36078.0","2419.0","","","","","","","","","","","",""
"36092.0","42.0","36085.0","2734.0","","","","","","","","","","","",""
"36099.0","43.0","36092.0","2969.0","","","","","","","","","","","",""
"36106.0","44.0","36099.0","3308.0","","","","","","","","","","","",""
"36113.0","45.0","36106.0","3070.0","","","","","","","","","","","",""
"36120.0","46.0","36113.0","3678.0","","","","","","","","","","","",""
"36127.0","47.0","36120.0","3143.0","","","","","","","","","","","",""
"36134.0","48.0","36127.0","3933.0","","","","","","","","","","","",""
"36141.0","49.0","36134.0","3479.0","","","","","","","","","","","",""
"36148.0","50.0","36141.0","4689.0","","","","","","","","","","","",""
"36155.0","51.0","36148.0","5374.0","","","","","","","","","","","",""
"36162.0","52.0","36155.0","7790.0","","","","","","","","","","","",""
"36169.0","1.0","36162.0","13448.0","","","","","","","","","","","",""
"36176.0","2.0","36169.0","5937.0","","","","","","","","","","","",""
"36183.0","3.0","36176.0","4947.0","","","","","","","","","","","",""
"36190.0","4.0","36183.0","5213.0","","","","","","","","","","","",""
"36197.0","5.0","36190.0","4193.0","","","","","","","","","","","",""
"36204.0","6.0","36197.0","3142.0","","","","","","","","","","","",""
"36211.0","7.0","36204.0","3954.0","","","","","","","","","","","",""
"36218.0","8.0","36211.0","5009.0","","","","","","","","","","","",""
"36225.0","9.0","36218.0","3490.0","","","","","","","","","","","",""
"36232.0","10.0","36225.0","3419.0","","","","","","","","","","","",""
"36239.0","11.0","36232.0","3824.0","","","","","","","","","","","",""
"36246.0","12.0","36239.0","3218.0","","","","","","","","","","","",""
"36253.0","13.0","36246.0","2340.0","","","","","","","","","","","",""
"36260.0","14.0","36253.0","3812.0","","","","","","","","","","","",""
"36267.0","15.0","36260.0","3905.0","","","","","","","","","","","",""
"36274.0","16.0","36267.0","4017.0","","","","","","","","","","","",""
"36281.0","17.0","36274.0","3015.0","","","","","","","","","","","",""
"36288.0","18.0","36281.0","3384.0","","","","","","","","","","","",""
"36295.0","19.0","36288.0","2887.0","","","","","","","","","","","",""
"36302.0","20.0","36295.0","2543.0","","","","","","","","","","","",""
"36309.0","21.0","36302.0","3169.0","","","","","","","","","","","",""
"36316.0","22.0","36309.0","2698.0","","","","","","","","","","","",""
"36323.0","23.0","36316.0","3056.0","","","","","","","","","","","",""
"36330.0","24.0","36323.0","3357.0","","","","","","","","","","","",""
"36337.0","25.0","36330.0","4793.0","","","","","","","","","","","",""
"36344.0","26.0","36337.0","5122.0","","","","","","","","","","","",""
"36351.0","27.0","36344.0","4419.0","","","","","","","","","","","",""
"36358.0","28.0","36351.0","3740.0","","","","","","","","","","","",""
"36365.0","29.0","36358.0","3436.0","","","","","","","","","","","",""
"36372.0","30.0","36365.0","3481.0","","","","","","","","","","","",""
"36379.0","31.0","36372.0","3870.0","","","","","","","","","","","",""
"36386.0","32.0","36379.0","3026.0","","","","","","","","","","","",""
"36393.0","33.0","36386.0","2958.0","","","","","","","","","","","",""
"36400.0","34.0","36393.0","2608.0","","","","","","","","","","","",""
"36407.0","35.0","36400.0","3059.0","","","","","","","","","","","",""
"36414.0","36.0","36407.0","2748.0","","","","","","","","","","","",""
"36421.0","37.0","36414.0","2493.0","","","","","","","","","","","",""
"36428.0","38.0","36421.0","2681.0","","","","","","","","","","","",""
"36435.0","39.0","36428.0","2327.0","","","","","","","","","","","",""
"36442.0","40.0","36435.0","3084.0","","","","","","","","","","","",""
"36449.0","41.0","36442.0","2225.0","","","","","","","","","","","",""
"36456.0","42.0","36449.0","2757.0","","","","","","","","","","","",""
"36463.0","43.0","36456.0","2367.0","","","","","","","","","","","",""
"36470.0","44.0","36463.0","3182.0","","","","","","","","","","","",""
"36477.0","45.0","36470.0","2388.0","","","","","","","","","","","",""
"36484.0","46.0","36477.0","3082.0","","","","","","","","","","","",""
"36491.0","47.0","36484.0","3005.0","","","","","","","","","","","",""
"36498.0","48.0","36491.0","3137.0","","","","","","","","","","","",""
"36505.0","49.0","36498.0","3588.0","","","","","","","","","","","",""
"36512.0","50.0","36505.0","4047.0","","","","","","","","","","","",""
"36519.0","51.0","36512.0","5324.0","","","","","","","","","","","",""
"36526.0","52.0","36519.0","6643.0","","","","","","","","","","","",""
"36533.0","1.0","36526.0","8319.0","","","","","","","","","","","",""
"36540.0","2.0","36533.0","7679.0","","","","","","","","","","","",""
"36547.0","3.0","36540.0","5345.0","","","","","","","","","","","",""
"36554.0","4.0","36547.0","4424.0","","","","","","","","","","","",""
"36561.0","5.0","36554.0","4222.0","","","","","","","","","","","",""
"36568.0","6.0","36561.0","2869.0","","","","","","","","","","","",""
"36575.0","7.0","36568.0","3395.0","","","","","","","","","","","",""
"36582.0","8.0","36575.0","3481.0","","","","","","","","","","","",""
"36589.0","9.0","36582.0","4349.0","","","","","","","","","","","",""
"36596.0","10.0","36589.0","2886.0","","","","","","","","","","","",""
"36603.0","11.0","36596.0","2910.0","","","","","","","","","","","",""
"36610.0","12.0","36603.0","2641.0","","","","","","","","","","","",""
"36617.0","13.0","36610.0","2204.0","","","","","","","","","","","",""
"36624.0","14.0","36617.0","2800.0","","","","","","","","","","","",""
"36631.0","15.0","36624.0","2445.0","","","","","","","","","","","",""
"36638.0","16.0","36631.0","3304.0","","","","","","","","","","","",""
"36645.0","17.0","36638.0","4201.0","","","","","","","","","","","",""
"36652.0","18.0","36645.0","3107.0","","","","","","","","","","","",""
"36659.0","19.0","36652.0","2287.0","","","","","","","","","","","",""
"36666.0","20.0","36659.0","2319.0","","","","","","","","","","","",""
"36673.0","21.0","36666.0","2421.0","","","","","","","","","","","",""
"36680.0","22.0","36673.0","2420.0","","","","","","","","","","","",""
"36687.0","23.0","36680.0","2740.0","","","","","","","","","","","",""
"36694.0","24.0","36687.0","3469.0","","","","","","","","","","","",""
"36701.0","25.0","36694.0","4913.0","","","","","","","","","","","",""
"36708.0","26.0","36701.0","4228.0","","","","","","","","","","","",""
"36715.0","27.0","36708.0","3480.0","","","","","","","","","","","",""
"36722.0","28.0","36715.0","3886.0","","","","","","","","","","","",""
"36729.0","29.0","36722.0","3141.0","","","","","","","","","","","",""
"36736.0","30.0","36729.0","3064.0","","","","","","","","","","","",""
"36743.0","31.0","36736.0","4476.0","","","","","","","","","","","",""
"36750.0","32.0","36743.0","3069.0","","","","","","","","","","","",""
"36757.0","33.0","36750.0","2587.0","","","","","","","","","","","",""
"36764.0","34.0","36757.0","2605.0","","","","","","","","","","","",""
"36771.0","35.0","36764.0","2309.0","","","","","","","","","","","",""
"36778.0","36.0","36771.0","2539.0","","","","","","","","","","","",""
