"Report date","Week #","Week ","KY","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"38367.0","2.0","38360.0","5783.0","","","","","","","","","","","",""
"38374.0","3.0","38367.0","5038.0","","","","","","","","","","","",""
"38381.0","4.0","38374.0","4910.0","","","","","","","","","","","",""
"38388.0","5.0","38381.0","4485.0","","","","","","","","","","","",""
"38395.0","6.0","38388.0","4274.0","","","","","","","","","","","",""
"38402.0","7.0","38395.0","7455.0","","","","","","","","","","","",""
"38409.0","8.0","38402.0","3810.0","","","","","","","","","","","",""
"38416.0","9.0","38409.0","4201.0","","","","","","","","","","","",""
"38423.0","10.0","38416.0","3878.0","","","","","","","","","","","",""
"38430.0","11.0","38423.0","3362.0","","","","","","","","","","","",""
"38437.0","12.0","38430.0","4837.0","","","","","","","","","","","",""
"38444.0","13.0","38437.0","4423.0","","","","","","","","","","","",""
"38451.0","14.0","38444.0","3578.0","","","","","","","","","","","",""
"38458.0","15.0","38451.0","4103.0","","","","","","","","","","","",""
"38465.0","16.0","38458.0","8183.0","","","","","","","","","","","",""
"38472.0","17.0","38465.0","3739.0","","","","","","","","","","","",""
"38479.0","18.0","38472.0","6607.0","","","","","","","","","","","",""
"38486.0","19.0","38479.0","3588.0","","","","","","","","","","","",""
"38493.0","20.0","38486.0","3786.0","","","","","","","","","","","",""
"38500.0","21.0","38493.0","7518.0","","","","","","","","","","","",""
"38507.0","22.0","38500.0","3919.0","","","","","","","","","","","",""
"38514.0","23.0","38507.0","3703.0","","","","","","","","","","","",""
"38521.0","24.0","38514.0","3189.0","","","","","","","","","","","",""
"38528.0","25.0","38521.0","4335.0","","","","","","","","","","","",""
"38535.0","26.0","38528.0","9375.0","","","","","","","","","","","",""
"38542.0","27.0","38535.0","9468.0","","","","","","","","","","","",""
"38549.0","28.0","38542.0","9799.0","","","","","","","","","","","",""
"38556.0","29.0","38549.0","5475.0","","","","","","","","","","","",""
"38563.0","30.0","38556.0","3873.0","","","","","","","","","","","",""
"38570.0","31.0","38563.0","3838.0","","","","","","","","","","","",""
"38577.0","32.0","38570.0","3376.0","","","","","","","","","","","",""
"38584.0","33.0","38577.0","3246.0","","","","","","","","","","","",""
"38591.0","34.0","38584.0","6514.0","","","","","","","","","","","",""
"38598.0","35.0","38591.0","4598.0","","","","","","","","","","","",""
"38605.0","36.0","38598.0","5746.0","","","","","","","","","","","",""
"38612.0","37.0","38605.0","3126.0","","","","","","","","","","","",""
"38619.0","38.0","38612.0","2976.0","","","","","","","","","","","",""
"38626.0","39.0","38619.0","4338.0","","","","","","","","","","","",""
"38633.0","40.0","38626.0","3929.0","","","","","","","","","","","",""
"38640.0","41.0","38633.0","5084.0","","","","","","","","","","","",""
"38647.0","42.0","38640.0","3031.0","","","","","","","","","","","",""
"38654.0","43.0","38647.0","4311.0","","","","","","","","","","","",""
"38661.0","44.0","38654.0","8301.0","","","","","","","","","","","",""
"38668.0","45.0","38661.0","5728.0","","","","","","","","","","","",""
"38675.0","46.0","38668.0","4833.0","","","","","","","","","","","",""
"38682.0","47.0","38675.0","6172.0","","","","","","","","","","","",""
"38689.0","48.0","38682.0","5189.0","","","","","","","","","","","",""
"38696.0","49.0","38689.0","5378.0","","","","","","","","","","","",""
"38703.0","50.0","38696.0","6471.0","","","","","","","","","","","",""
"38710.0","51.0","38703.0","14552.0","","","","","","","","","","","",""
"38717.0","52.0","38710.0","11740.0","","","","","","","","","","","",""
"38724.0","53.0","38717.0","9277.0","","","","","","","","","","","",""
"38731.0","1.0","38724.0","5799.0","","","","","","","","","","","",""
"38738.0","2.0","38731.0","5018.0","","","","","","","","","","","",""
"38745.0","3.0","38738.0","4483.0","","","","","","","","","","","",""
"38752.0","4.0","38745.0","4898.0","","","","","","","","","","","",""
"38759.0","5.0","38752.0","4467.0","","","","","","","","","","","",""
"38766.0","6.0","38759.0","3780.0","","","","","","","","","","","",""
"38773.0","7.0","38766.0","5142.0","","","","","","","","","","","",""
"38780.0","8.0","38773.0","3799.0","","","","","","","","","","","",""
"38787.0","9.0","38780.0","4097.0","","","","","","","","","","","",""
"38794.0","10.0","38787.0","3675.0","","","","","","","","","","","",""
"38801.0","11.0","38794.0","4527.0","","","","","","","","","","","",""
"38808.0","12.0","38801.0","3967.0","","","","","","","","","","","",""
"38815.0","13.0","38808.0","4151.0","","","","","","","","","","","",""
"38822.0","14.0","38815.0","4144.0","","","","","","","","","","","",""
"38829.0","15.0","38822.0","3885.0","","","","","","","","","","","",""
"38836.0","16.0","38829.0","3220.0","","","","","","","","","","","",""
"38843.0","17.0","38836.0","4117.0","","","","","","","","","","","",""
"38850.0","18.0","38843.0","3719.0","","","","","","","","","","","",""
"38857.0","19.0","38850.0","3602.0","","","","","","","","","","","",""
"38864.0","20.0","38857.0","4999.0","","","","","","","","","","","",""
"38871.0","21.0","38864.0","4198.0","","","","","","","","","","","",""
"38878.0","22.0","38871.0","3399.0","","","","","","","","","","","",""
"38885.0","23.0","38878.0","3290.0","","","","","","","","","","","",""
"38892.0","24.0","38885.0","3610.0","","","","","","","","","","","",""
"38899.0","25.0","38892.0","9763.0","","","","","","","","","","","",""
"38906.0","26.0","38899.0","10164.0","","","","","","","","","","","",""
"38913.0","27.0","38906.0","6294.0","","","","","","","","","","","",""
"38920.0","28.0","38913.0","6166.0","","","","","","","","","","","",""
"38927.0","29.0","38920.0","4197.0","","","","","","","","","","","",""
"38934.0","30.0","38927.0","7243.0","","","","","","","","","","","",""
"38941.0","31.0","38934.0","5140.0","","","","","","","","","","","",""
"38948.0","32.0","38941.0","4822.0","","","","","","","","","","","",""
"38955.0","33.0","38948.0","6669.0","","","","","","","","","","","",""
"38962.0","34.0","38955.0","4818.0","","","","","","","","","","","",""
"38969.0","35.0","38962.0","3555.0","","","","","","","","","","","",""
"38976.0","36.0","38969.0","8349.0","","","","","","","","","","","",""
"38983.0","37.0","38976.0","3200.0","","","","","","","","","","","",""
"38990.0","38.0","38983.0","6210.0","","","","","","","","","","","",""
"38997.0","39.0","38990.0","9302.0","","","","","","","","","","","",""
"39004.0","40.0","38997.0","5920.0","","","","","","","","","","","",""
"39011.0","41.0","39004.0","5866.0","","","","","","","","","","","",""
"39018.0","42.0","39011.0","7961.0","","","","","","","","","","","",""
"39025.0","43.0","39018.0","9946.0","","","","","","","","","","","",""
"39032.0","44.0","39025.0","4385.0","","","","","","","","","","","",""
"39039.0","45.0","39032.0","6822.0","","","","","","","","","","","",""
"39046.0","46.0","39039.0","6001.0","","","","","","","","","","","",""
"39053.0","47.0","39046.0","6178.0","","","","","","","","","","","",""
"39060.0","48.0","39053.0","4676.0","","","","","","","","","","","",""
"39067.0","49.0","39060.0","13678.0","","","","","","","","","","","",""
"39074.0","50.0","39067.0","17725.0","","","","","","","","","","","",""
"39081.0","51.0","39074.0","11615.0","","","","","","","","","","","",""
"39088.0","52.0","39081.0","8195.0","","","","","","","","","","","",""
"39095.0","1.0","39088.0","11677.0","","","","","","","","","","","",""
"39102.0","2.0","39095.0","8735.0","","","","","","","","","","","",""
"39109.0","3.0","39102.0","5447.0","","","","","","","","","","","",""
"39116.0","4.0","39109.0","6320.0","","","","","","","","","","","",""
"39123.0","5.0","39116.0","5880.0","","","","","","","","","","","",""
"39130.0","6.0","39123.0","5008.0","","","","","","","","","","","",""
"39137.0","7.0","39130.0","4063.0","","","","","","","","","","","",""
"39144.0","8.0","39137.0","7467.0","","","","","","","","","","","",""
"39151.0","9.0","39144.0","7173.0","","","","","","","","","","","",""
"39158.0","10.0","39151.0","3766.0","","","","","","","","","","","",""
"39165.0","11.0","39158.0","3798.0","","","","","","","","","","","",""
"39172.0","12.0","39165.0","4629.0","","","","","","","","","","","",""
"39179.0","13.0","39172.0","5052.0","","","","","","","","","","","",""
"39186.0","14.0","39179.0","4650.0","","","","","","","","","","","",""
"39193.0","15.0","39186.0","3736.0","","","","","","","","","","","",""
"39200.0","16.0","39193.0","3621.0","","","","","","","","","","","",""
"39207.0","17.0","39200.0","7674.0","","","","","","","","","","","",""
"39214.0","18.0","39207.0","3497.0","","","","","","","","","","","",""
"39221.0","19.0","39214.0","3418.0","","","","","","","","","","","",""
"39228.0","20.0","39221.0","3433.0","","","","","","","","","","","",""
"39235.0","21.0","39228.0","4236.0","","","","","","","","","","","",""
"39242.0","22.0","39235.0","4625.0","","","","","","","","","","","",""
"39249.0","23.0","39242.0","4251.0","","","","","","","","","","","",""
"39256.0","24.0","39249.0","4150.0","","","","","","","","","","","",""
"39263.0","25.0","39256.0","6566.0","","","","","","","","","","","",""
"39270.0","26.0","39263.0","6018.0","","","","","","","","","","","",""
"39277.0","27.0","39270.0","6814.0","","","","","","","","","","","",""
"39284.0","28.0","39277.0","7487.0","","","","","","","","","","","",""
"39291.0","29.0","39284.0","4353.0","","","","","","","","","","","",""
"39298.0","30.0","39291.0","9084.0","","","","","","","","","","","",""
"39305.0","31.0","39298.0","5031.0","","","","","","","","","","","",""
"39312.0","32.0","39305.0","3502.0","","","","","","","","","","","",""
"39319.0","33.0","39312.0","3599.0","","","","","","","","","","","",""
"39326.0","34.0","39319.0","4679.0","","","","","","","","","","","",""
"39333.0","35.0","39326.0","3399.0","","","","","","","","","","","",""
"39340.0","36.0","39333.0","3335.0","","","","","","","","","","","",""
"39347.0","37.0","39340.0","3614.0","","","","","","","","","","","",""
"39354.0","38.0","39347.0","4685.0","","","","","","","","","","","",""
"39361.0","39.0","39354.0","7844.0","","","","","","","","","","","",""
"39368.0","40.0","39361.0","5239.0","","","","","","","","","","","",""
"39375.0","41.0","39368.0","4561.0","","","","","","","","","","","",""
"39382.0","42.0","39375.0","5882.0","","","","","","","","","","","",""
"39389.0","43.0","39382.0","4315.0","","","","","","","","","","","",""
"39396.0","44.0","39389.0","4353.0","","","","","","","","","","","",""
"39403.0","45.0","39396.0","5150.0","","","","","","","","","","","",""
"39410.0","46.0","39403.0","5033.0","","","","","","","","","","","",""
"39417.0","47.0","39410.0","7165.0","","","","","","","","","","","",""
"39424.0","48.0","39417.0","9890.0","","","","","","","","","","","",""
"39431.0","49.0","39424.0","10194.0","","","","","","","","","","","",""
"39438.0","50.0","39431.0","14012.0","","","","","","","","","","","",""
"39445.0","51.0","39438.0","14612.0","","","","","","","","","","","",""
"39452.0","52.0","39445.0","8743.0","","","","","","","","","","","",""
"39459.0","1.0","39452.0","9065.0","","","","","","","","","","","",""
"39466.0","2.0","39459.0","6160.0","","","","","","","","","","","",""
"39473.0","3.0","39466.0","5638.0","","","","","","","","","","","",""
"39480.0","4.0","39473.0","5493.0","","","","","","","","","","","",""
"39487.0","5.0","39480.0","9659.0","","","","","","","","","","","",""
"39494.0","6.0","39487.0","4950.0","","","","","","","","","","","",""
"39501.0","7.0","39494.0","4920.0","","","","","","","","","","","",""
"39508.0","8.0","39501.0","5635.0","","","","","","","","","","","",""
"39515.0","9.0","39508.0","5345.0","","","","","","","","","","","",""
"39522.0","10.0","39515.0","5166.0","","","","","","","","","","","",""
"39529.0","11.0","39522.0","4667.0","","","","","","","","","","","",""
"39536.0","12.0","39529.0","7507.0","","","","","","","","","","","",""
"39543.0","13.0","39536.0","7758.0","","","","","","","","","","","",""
"39550.0","14.0","39543.0","5256.0","","","","","","","","","","","",""
"39557.0","15.0","39550.0","4495.0","","","","","","","","","","","",""
"39564.0","16.0","39557.0","8271.0","","","","","","","","","","","",""
"39571.0","17.0","39564.0","8524.0","","","","","","","","","","","",""
"39578.0","18.0","39571.0","4133.0","","","","","","","","","","","",""
"39585.0","19.0","39578.0","4944.0","","","","","","","","","","","",""
"39592.0","20.0","39585.0","6466.0","","","","","","","","","","","",""
"39599.0","21.0","39592.0","4960.0","","","","","","","","","","","",""
"39606.0","22.0","39599.0","9926.0","","","","","","","","","","","",""
"39613.0","23.0","39606.0","4836.0","","","","","","","","","","","",""
"39620.0","24.0","39613.0","6118.0","","","","","","","","","","","",""
"39627.0","25.0","39620.0","10310.0","","","","","","","","","","","",""
"39634.0","26.0","39627.0","11069.0","","","","","","","","","","","",""
"39641.0","27.0","39634.0","9345.0","","","","","","","","","","","",""
"39648.0","28.0","39641.0","9933.0","","","","","","","","","","","",""
"39655.0","29.0","39648.0","9603.0","","","","","","","","","","","",""
"39662.0","30.0","39655.0","5869.0","","","","","","","","","","","",""
"39669.0","31.0","39662.0","7648.0","","","","","","","","","","","",""
"39676.0","32.0","39669.0","6717.0","","","","","","","","","","","",""
"39683.0","33.0","39676.0","7037.0","","","","","","","","","","","",""
"39690.0","34.0","39683.0","6303.0","","","","","","","","","","","",""
