"Report date","Week #","Week ","PA","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"41272.0","51.0","41265.0","43581.0","","","","","","","","","","","",""
"41279.0","52.0","41272.0","40173.0","","","","","","","","","","","",""
"41286.0","1.0","41279.0","39537.0","","","","","","","","","","","",""
"41293.0","2.0","41286.0","26912.0","","","","","","","","","","","",""
"41300.0","3.0","41293.0","25538.0","","","","","","","","","","","",""
"41307.0","4.0","41300.0","26352.0","","","","","","","","","","","",""
"41314.0","5.0","41307.0","24332.0","","","","","","","","","","","",""
"41321.0","6.0","41314.0","21467.0","","","","","","","","","","","",""
"41328.0","7.0","41321.0","20686.0","","","","","","","","","","","",""
"41335.0","8.0","41328.0","21453.0","","","","","","","","","","","",""
"41342.0","9.0","41335.0","22254.0","","","","","","","","","","","",""
"41349.0","10.0","41342.0","19757.0","","","","","","","","","","","",""
"41356.0","11.0","41349.0","21205.0","","","","","","","","","","","",""
"41363.0","12.0","41356.0","24220.0","","","","","","","","","","","",""
"41370.0","13.0","41363.0","22921.0","","","","","","","","","","","",""
"41377.0","14.0","41370.0","22121.0","","","","","","","","","","","",""
"41384.0","15.0","41377.0","18475.0","","","","","","","","","","","",""
"41391.0","16.0","41384.0","18621.0","","","","","","","","","","","",""
"41398.0","17.0","41391.0","19013.0","","","","","","","","","","","",""
"41405.0","18.0","41398.0","19433.0","","","","","","","","","","","",""
"41412.0","19.0","41405.0","18946.0","","","","","","","","","","","",""
"41419.0","20.0","41412.0","20279.0","","","","","","","","","","","",""
"41426.0","21.0","41419.0","18356.0","","","","","","","","","","","",""
"41433.0","22.0","41426.0","23570.0","","","","","","","","","","","",""
"41440.0","23.0","41433.0","28452.0","","","","","","","","","","","",""
"41447.0","24.0","41440.0","24214.0","","","","","","","","","","","",""
"41454.0","25.0","41447.0","21586.0","","","","","","","","","","","",""
"41461.0","26.0","41454.0","26417.0","","","","","","","","","","","",""
"41468.0","27.0","41461.0","28629.0","","","","","","","","","","","",""
"41475.0","28.0","41468.0","19812.0","","","","","","","","","","","",""
"41482.0","29.0","41475.0","17525.0","","","","","","","","","","","",""
"41489.0","30.0","41482.0","18524.0","","","","","","","","","","","",""
"41496.0","31.0","41489.0","18383.0","","","","","","","","","","","",""
"41503.0","32.0","41496.0","17484.0","","","","","","","","","","","",""
"41510.0","33.0","41503.0","17324.0","","","","","","","","","","","",""
"41517.0","34.0","41510.0","18049.0","","","","","","","","","","","",""
"41524.0","35.0","41517.0","16754.0","","","","","","","","","","","",""
"41531.0","36.0","41524.0","17343.0","","","","","","","","","","","",""
"41538.0","37.0","41531.0","16262.0","","","","","","","","","","","",""
"41545.0","38.0","41538.0","16998.0","","","","","","","","","","","",""
"41552.0","39.0","41545.0","18030.0","","","","","","","","","","","",""
"41559.0","40.0","41552.0","21392.0","","","","","","","","","","","",""
"41566.0","41.0","41559.0","18152.0","","","","","","","","","","","",""
"41573.0","42.0","41566.0","19694.0","","","","","","","","","","","",""
"41580.0","43.0","41573.0","20321.0","","","","","","","","","","","",""
"41587.0","44.0","41580.0","23032.0","","","","","","","","","","","",""
"41594.0","45.0","41587.0","19920.0","","","","","","","","","","","",""
"41601.0","46.0","41594.0","24336.0","","","","","","","","","","","",""
"41608.0","47.0","41601.0","25279.0","","","","","","","","","","","",""
"41615.0","48.0","41608.0","39283.0","","","","","","","","","","","",""
"41622.0","49.0","41615.0","28417.0","","","","","","","","","","","",""
"41629.0","50.0","41622.0","29066.0","","","","","","","","","","","",""
"41636.0","51.0","41629.0","39667.0","","","","","","","","","","","",""
"41643.0","52.0","41636.0","35493.0","","","","","","","","","","","",""
"41650.0","1.0","41643.0","42600.0","","","","","","","","","","","",""
"41657.0","2.0","41650.0","26005.0","","","","","","","","","","","",""
"41664.0","3.0","41657.0","24840.0","","","","","","","","","","","",""
"41671.0","4.0","41664.0","27288.0","","","","","","","","","","","",""
"41678.0","5.0","41671.0","26171.0","","","","","","","","","","","",""
"41685.0","6.0","41678.0","22494.0","","","","","","","","","","","",""
"41692.0","7.0","41685.0","22203.0","","","","","","","","","","","",""
"41699.0","8.0","41692.0","20117.0","","","","","","","","","","","",""
"41706.0","9.0","41699.0","22078.0","","","","","","","","","","","",""
"41713.0","10.0","41706.0","18912.0","","","","","","","","","","","",""
"41720.0","11.0","41713.0","18848.0","","","","","","","","","","","",""
"41727.0","12.0","41720.0","16841.0","","","","","","","","","","","",""
"41734.0","13.0","41727.0","19176.0","","","","","","","","","","","",""
"41741.0","14.0","41734.0","21794.0","","","","","","","","","","","",""
"41748.0","15.0","41741.0","19056.0","","","","","","","","","","","",""
"41755.0","16.0","41748.0","17352.0","","","","","","","","","","","",""
"41762.0","17.0","41755.0","18755.0","","","","","","","","","","","",""
"41769.0","18.0","41762.0","17331.0","","","","","","","","","","","",""
"41776.0","19.0","41769.0","18512.0","","","","","","","","","","","",""
"41783.0","20.0","41776.0","17263.0","","","","","","","","","","","",""
"41790.0","21.0","41783.0","15847.0","","","","","","","","","","","",""
"41797.0","22.0","41790.0","18756.0","","","","","","","","","","","",""
"41804.0","23.0","41797.0","25876.0","","","","","","","","","","","",""
"41811.0","24.0","41804.0","24283.0","","","","","","","","","","","",""
"41818.0","25.0","41811.0","19675.0","","","","","","","","","","","",""
"41825.0","26.0","41818.0","19715.0","","","","","","","","","","","",""
"41832.0","27.0","41825.0","24207.0","","","","","","","","","","","",""
"41839.0","28.0","41832.0","16974.0","","","","","","","","","","","",""
"41846.0","29.0","41839.0","14750.0","","","","","","","","","","","",""
"41853.0","30.0","41846.0","15603.0","","","","","","","","","","","",""
"41860.0","31.0","41853.0","15882.0","","","","","","","","","","","",""
"41867.0","32.0","41860.0","15730.0","","","","","","","","","","","",""
"41874.0","33.0","41867.0","14818.0","","","","","","","","","","","",""
"41881.0","34.0","41874.0","15061.0","","","","","","","","","","","",""
"41888.0","35.0","41881.0","14201.0","","","","","","","","","","","",""
"41895.0","36.0","41888.0","14004.0","","","","","","","","","","","",""
"41902.0","37.0","41895.0","13175.0","","","","","","","","","","","",""
"41909.0","38.0","41902.0","13245.0","","","","","","","","","","","",""
"41916.0","39.0","41909.0","14620.0","","","","","","","","","","","",""
"41923.0","40.0","41916.0","18633.0","","","","","","","","","","","",""
"41930.0","41.0","41923.0","15174.0","","","","","","","","","","","",""
"41937.0","42.0","41930.0","16060.0","","","","","","","","","","","",""
"41944.0","43.0","41937.0","16958.0","","","","","","","","","","","",""
"41951.0","44.0","41944.0","19655.0","","","","","","","","","","","",""
"41958.0","45.0","41951.0","18010.0","","","","","","","","","","","",""
"41965.0","46.0","41958.0","26223.0","","","","","","","","","","","",""
"41972.0","47.0","41965.0","22024.0","","","","","","","","","","","",""
"41979.0","48.0","41972.0","34326.0","","","","","","","","","","","",""
"41986.0","49.0","41979.0","23389.0","","","","","","","","","","","",""
"41993.0","50.0","41986.0","24829.0","","","","","","","","","","","",""
"42000.0","51.0","41993.0","29049.0","","","","","","","","","","","",""
"42007.0","52.0","42000.0","41998.0","","","","","","","","","","","",""
"42014.0","1.0","42007.0","40373.0","","","","","","","","","","","",""
"42021.0","2.0","42014.0","27179.0","","","","","","","","","","","",""
"42028.0","3.0","42021.0","20530.0","","","","","","","","","","","",""
"42035.0","4.0","42028.0","22037.0","","","","","","","","","","","",""
"42042.0","5.0","42035.0","24035.0","","","","","","","","","","","",""
"42049.0","6.0","42042.0","19884.0","","","","","","","","","","","",""
"42056.0","7.0","42049.0","22148.0","","","","","","","","","","","",""
"42063.0","8.0","42056.0","22554.0","","","","","","","","","","","",""
"42070.0","9.0","42063.0","22236.0","","","","","","","","","","","",""
"42077.0","10.0","42070.0","19971.0","","","","","","","","","","","",""
"42084.0","11.0","42077.0","18279.0","","","","","","","","","","","",""
"42091.0","12.0","42084.0","15941.0","","","","","","","","","","","",""
"42098.0","13.0","42091.0","19419.0","","","","","","","","","","","",""
"42105.0","14.0","42098.0","22446.0","","","","","","","","","","","",""
"42112.0","15.0","42105.0","16880.0","","","","","","","","","","","",""
"42119.0","16.0","42112.0","15130.0","","","","","","","","","","","",""
"42126.0","17.0","42119.0","15463.0","","","","","","","","","","","",""
"42133.0","18.0","42126.0","15647.0","","","","","","","","","","","",""
"42140.0","19.0","42133.0","16222.0","","","","","","","","","","","",""
"42147.0","20.0","42140.0","15963.0","","","","","","","","","","","",""
"42154.0","21.0","42147.0","15097.0","","","","","","","","","","","",""
"42161.0","22.0","42154.0","19227.0","","","","","","","","","","","",""
"42168.0","23.0","42161.0","25234.0","","","","","","","","","","","",""
"42175.0","24.0","42168.0","22709.0","","","","","","","","","","","",""
"42182.0","25.0","42175.0","18329.0","","","","","","","","","","","",""
"42189.0","26.0","42182.0","18359.0","","","","","","","","","","","",""
"42196.0","27.0","42189.0","24018.0","","","","","","","","","","","",""
"42203.0","28.0","42196.0","16562.0","","","","","","","","","","","",""
"42210.0","29.0","42203.0","14637.0","","","","","","","","","","","",""
"42217.0","30.0","42210.0","14736.0","","","","","","","","","","","",""
"42224.0","31.0","42217.0","15771.0","","","","","","","","","","","",""
"42231.0","32.0","42224.0","14605.0","","","","","","","","","","","",""
"42238.0","33.0","42231.0","16480.0","","","","","","","","","","","",""
"42245.0","34.0","42238.0","14931.0","","","","","","","","","","","",""
"42252.0","35.0","42245.0","15303.0","","","","","","","","","","","",""
"42259.0","36.0","42252.0","13443.0","","","","","","","","","","","",""
"42266.0","37.0","42259.0","13597.0","","","","","","","","","","","",""
"42273.0","38.0","42266.0","13343.0","","","","","","","","","","","",""
"42280.0","39.0","42273.0","15891.0","","","","","","","","","","","",""
"42287.0","40.0","42280.0","18027.0","","","","","","","","","","","",""
"42294.0","41.0","42287.0","14444.0","","","","","","","","","","","",""
"42301.0","42.0","42294.0","15795.0","","","","","","","","","","","",""
"42308.0","43.0","42301.0","16617.0","","","","","","","","","","","",""
"42315.0","44.0","42308.0","19457.0","","","","","","","","","","","",""
"42322.0","45.0","42315.0","19471.0","","","","","","","","","","","",""
"42329.0","46.0","42322.0","20478.0","","","","","","","","","","","",""
"42336.0","47.0","42329.0","20580.0","","","","","","","","","","","",""
"42343.0","48.0","42336.0","32601.0","","","","","","","","","","","",""
"42350.0","49.0","42343.0","23047.0","","","","","","","","","","","",""
"42357.0","50.0","42350.0","21767.0","","","","","","","","","","","",""
"42364.0","51.0","42357.0","27117.0","","","","","","","","","","","",""
"42371.0","52.0","42364.0","38333.0","","","","","","","","","","","",""
"42378.0","1.0","42371.0","42598.0","","","","","","","","","","","",""
"42385.0","2.0","42378.0","27249.0","","","","","","","","","","","",""
"42392.0","3.0","42385.0","20896.0","","","","","","","","","","","",""
"42399.0","4.0","42392.0","24951.0","","","","","","","","","","","",""
"42406.0","5.0","42399.0","22667.0","","","","","","","","","","","",""
"42413.0","6.0","42406.0","18928.0","","","","","","","","","","","",""
"42420.0","7.0","42413.0","18475.0","","","","","","","","","","","",""
"42427.0","8.0","42420.0","17866.0","","","","","","","","","","","",""
"42434.0","9.0","42427.0","17681.0","","","","","","","","","","","",""
"42441.0","10.0","42434.0","17007.0","","","","","","","","","","","",""
"42448.0","11.0","42441.0","15600.0","","","","","","","","","","","",""
"42455.0","12.0","42448.0","17658.0","","","","","","","","","","","",""
"42462.0","13.0","42455.0","17297.0","","","","","","","","","","","",""
"42469.0","14.0","42462.0","20346.0","","","","","","","","","","","",""
"42476.0","15.0","42469.0","16076.0","","","","","","","","","","","",""
"42483.0","16.0","42476.0","15056.0","","","","","","","","","","","",""
"42490.0","17.0","42483.0","15003.0","","","","","","","","","","","",""
"42497.0","18.0","42490.0","18550.0","","","","","","","","","","","",""
"42504.0","19.0","42497.0","17882.0","","","","","","","","","","","",""
"42511.0","20.0","42504.0","15866.0","","","","","","","","","","","",""
"42518.0","21.0","42511.0","14988.0","","","","","","","","","","","",""
"42525.0","22.0","42518.0","16732.0","","","","","","","","","","","",""
"42532.0","23.0","42525.0","23148.0","","","","","","","","","","","",""
"42539.0","24.0","42532.0","20788.0","","","","","","","","","","","",""
"42546.0","25.0","42539.0","18929.0","","","","","","","","","","","",""
"42553.0","26.0","42546.0","17566.0","","","","","","","","","","","",""
"42560.0","27.0","42553.0","19718.0","","","","","","","","","","","",""
"42567.0","28.0","42560.0","16071.0","","","","","","","","","","","",""
"42574.0","29.0","42567.0","14041.0","","","","","","","","","","","",""
"42581.0","30.0","42574.0","13247.0","","","","","","","","","","","",""
"42588.0","31.0","42581.0","15606.0","","","","","","","","","","","",""
"42595.0","32.0","42588.0","14134.0","","","","","","","","","","","",""
"42602.0","33.0","42595.0","14459.0","","","","","","","","","","","",""
"42609.0","34.0","42602.0","13579.0","","","","","","","","","","","",""
"42616.0","35.0","42609.0","15213.0","","","","","","","","","","","",""
"42623.0","36.0","42616.0","12403.0","","","","","","","","","","","",""
"42630.0","37.0","42623.0","13110.0","","","","","","","","","","","",""
"42637.0","38.0","42630.0","11886.0","","","","","","","","","","","",""
"42644.0","39.0","42637.0","13208.0","","","","","","","","","","","",""
"42651.0","40.0","42644.0","16906.0","","","","","","","","","","","",""
"42658.0","41.0","42651.0","12718.0","","","","","","","","","","","",""
"42665.0","42.0","42658.0","14358.0","","","","","","","","","","","",""
"42672.0","43.0","42665.0","14659.0","","","","","","","","","","","",""
"42679.0","44.0","42672.0","16351.0","","","","","","","","","","","",""
"42686.0","45.0","42679.0","14700.0","","","","","","","","","","","",""
"42693.0","46.0","42686.0","18312.0","","","","","","","","","","","",""
"42700.0","47.0","42693.0","18607.0","","","","","","","","","","","",""
"42707.0","48.0","42700.0","29526.0","","","","","","","","","","","",""
"42714.0","49.0","42707.0","20760.0","","","","","","","","","","","",""
"42721.0","50.0","42714.0","19265.0","","","","","","","","","","","",""
"42728.0","51.0","42721.0","21276.0","","","","","","","","","","","",""
"42735.0","52.0","42728.0","25265.0","","","","","","","","","","","",""
"42742.0","53.0","42735.0","31305.0","","","","","","","","","","","",""
"42749.0","1.0","42742.0","29016.0","","","","","","","","","","","",""
"42756.0","2.0","42749.0","19654.0","","","","","","","","","","","",""
"42763.0","3.0","42756.0","19304.0","","","","","","","","","","","",""
"42770.0","4.0","42763.0","18659.0","","","","","","","","","","","",""
"42777.0","5.0","42770.0","16103.0","","","","","","","","","","","",""
"42784.0","6.0","42777.0","16198.0","","","","","","","","","","","",""
"42791.0","7.0","42784.0","13436.0","","","","","","","","","","","",""
"42798.0","8.0","42791.0","15557.0","","","","","","","","","","","",""
"42805.0","9.0","42798.0","15455.0","","","","","","","","","","","",""
"42812.0","10.0","42805.0","16077.0","","","","","","","","","","","",""
"42819.0","11.0","42812.0","18293.0","","","","","","","","","","","",""
"42826.0","12.0","42819.0","14184.0","","","","","","","","","","","",""
"42833.0","13.0","42826.0","14991.0","","","","","","","","","","","",""
"42840.0","14.0","42833.0","14496.0","","","","","","","","","","","",""
"42847.0","15.0","42840.0","12781.0","","","","","","","","","","","",""
"42854.0","16.0","42847.0","11799.0","","","","","","","","","","","",""
"42861.0","17.0","42854.0","12942.0","","","","","","","","","","","",""
"42868.0","18.0","42861.0","12770.0","","","","","","","","","","","",""
"42875.0","19.0","42868.0","12586.0","","","","","","","","","","","",""
"42882.0","20.0","42875.0","13074.0","","","","","","","","","","","",""
"42889.0","21.0","42882.0","14054.0","","","","","","","","","","","",""
"42896.0","22.0","42889.0","19359.0","","","","","","","","","","","",""
"42903.0","23.0","42896.0","20494.0","","","","","","","","","","","",""
"42910.0","24.0","42903.0","17725.0","","","","","","","","","","","",""
"42917.0","25.0","42910.0","15616.0","","","","","","","","","","","",""
"42924.0","26.0","42917.0","15880.0","","","","","","","","","","","",""
"42931.0","27.0","42924.0","14690.0","","","","","","","","","","","",""
"42938.0","28.0","42931.0","12674.0","","","","","","","","","","","",""
"42945.0","29.0","42938.0","11615.0","","","","","","","","","","","",""
"42952.0","30.0","42945.0","12830.0","","","","","","","","","","","",""
"42959.0","31.0","42952.0","12221.0","","","","","","","","","","","",""
"42966.0","32.0","42959.0","11390.0","","","","","","","","","","","",""
"42973.0","33.0","42966.0","11399.0","","","","","","","","","","","",""
"42980.0","34.0","42973.0","12141.0","","","","","","","","","","","",""
"42987.0","35.0","42980.0","11083.0","","","","","","","","","","","",""
"42994.0","36.0","42987.0","11039.0","","","","","","","","","","","",""
"43001.0","37.0","42994.0","10705.0","","","","","","","","","","","",""
"43008.0","38.0","43001.0","10517.0","","","","","","","","","","","",""
"43015.0","39.0","43008.0","12593.0","","","","","","","","","","","",""
"43022.0","40.0","43015.0","11352.0","","","","","","","","","","","",""
"43029.0","41.0","43022.0","12372.0","","","","","","","","","","","",""
"43036.0","42.0","43029.0","11954.0","","","","","","","","","","","",""
"43043.0","43.0","43036.0","14417.0","","","","","","","","","","","",""
"43050.0","44.0","43043.0","14880.0","","","","","","","","","","","",""
"43057.0","45.0","43050.0","17390.0","","","","","","","","","","","",""
"43064.0","46.0","43057.0","17314.0","","","","","","","","","","","",""
"43071.0","47.0","43064.0","24799.0","","","","","","","","","","","",""
"43078.0","48.0","43071.0","18892.0","","","","","","","","","","","",""
"43085.0","49.0","43078.0","18469.0","","","","","","","","","","","",""
"43092.0","50.0","43085.0","22059.0","","","","","","","","","","","",""
"43099.0","51.0","43092.0","28909.0","","","","","","","","","","","",""
"43106.0","52.0","43099.0","34318.0","","","","","","","","","","","",""
"43113.0","1.0","43106.0","27976.0","","","","","","","","","","","",""
"43120.0","2.0","43113.0","17051.0","","","","","","","","","","","",""
"43127.0","3.0","43120.0","18637.0","","","","","","","","","","","",""
"43134.0","4.0","43127.0","17048.0","","","","","","","","","","","",""
"43141.0","5.0","43134.0","15628.0","","","","","","","","","","","",""
"43148.0","6.0","43141.0","15193.0","","","","","","","","","","","",""
"43155.0","7.0","43148.0","13222.0","","","","","","","","","","","",""
"43162.0","8.0","43155.0","13819.0","","","","","","","","","","","",""
"43169.0","9.0","43162.0","13547.0","","","","","","","","","","","",""
"43176.0","10.0","43169.0","13986.0","","","","","","","","","","","",""
"43183.0","11.0","43176.0","13477.0","","","","","","","","","","","",""
"43190.0","12.0","43183.0","15920.0","","","","","","","","","","","",""
"43197.0","13.0","43190.0","14786.0","","","","","","","","","","","",""
"43204.0","14.0","43197.0","12055.0","","","","","","","","","","","",""
"43211.0","15.0","43204.0","12402.0","","","","","","","","","","","",""
"43218.0","16.0","43211.0","10866.0","","","","","","","","","","","",""
"43225.0","17.0","43218.0","12521.0","","","","","","","","","","","",""
"43232.0","18.0","43225.0","11143.0","","","","","","","","","","","",""
"43239.0","19.0","43232.0","13362.0","","","","","","","","","","","",""
"43246.0","20.0","43239.0","11851.0","","","","","","","","","","","",""
"43253.0","21.0","43246.0","10898.0","","","","","","","","","","","",""
"43260.0","22.0","43253.0","16921.0","","","","","","","","","","","",""
"43267.0","23.0","43260.0","19490.0","","","","","","","","","","","",""
"43274.0","24.0","43267.0","17818.0","","","","","","","","","","","",""
"43281.0","25.0","43274.0","13852.0","","","","","","","","","","","",""
"43288.0","26.0","43281.0","15856.0","","","","","","","","","","","",""
"43295.0","27.0","43288.0","14020.0","","","","","","","","","","","",""
"43302.0","28.0","43295.0","11632.0","","","","","","","","","","","",""
"43309.0","29.0","43302.0","11170.0","","","","","","","","","","","",""
"43316.0","30.0","43309.0","12504.0","","","","","","","","","","","",""
"43323.0","31.0","43316.0","11400.0","","","","","","","","","","","",""
"43330.0","32.0","43323.0","10435.0","","","","","","","","","","","",""
"43337.0","33.0","43330.0","11017.0","","","","","","","","","","","",""
"43344.0","34.0","43337.0","10833.0","","","","","","","","","","","",""
"43351.0","35.0","43344.0","9885.0","","","","","","","","","","","",""
"43358.0","36.0","43351.0","10518.0","","","","","","","","","","","",""
"43365.0","37.0","43358.0","9774.0","","","","","","","","","","","",""
"43372.0","38.0","43365.0","9323.0","","","","","","","","","","","",""
"43379.0","39.0","43372.0","9925.0","","","","","","","","","","","",""
"43386.0","40.0","43379.0","10253.0","","","","","","","","","","","",""
"43393.0","41.0","43386.0","10269.0","","","","","","","","","","","",""
"43400.0","42.0","43393.0","10086.0","","","","","","","","","","","",""
"43407.0","43.0","43400.0","12784.0","","","","","","","","","","","",""
"43414.0","44.0","43407.0","14100.0","","","","","","","","","","","",""
"43421.0","45.0","43414.0","13316.0","","","","","","","","","","","",""
"43428.0","46.0","43421.0","16860.0","","","","","","","","","","","",""
"43435.0","47.0","43428.0","26797.0","","","","","","","","","","","",""
"43442.0","48.0","43435.0","16188.0","","","","","","","","","","","",""
"43449.0","49.0","43442.0","15781.0","","","","","","","","","","","",""
"43456.0","50.0","43449.0","18834.0","","","","","","","","","","","",""
"43463.0","51.0","43456.0","26201.0","","","","","","","","","","","",""
"43470.0","52.0","43463.0","27727.0","","","","","","","","","","","",""
"43477.0","1.0","43470.0","23772.0","","","","","","","","","","","",""
"43484.0","2.0","43477.0","15830.0","","","","","","","","","","","",""
"43491.0","3.0","43484.0","14644.0","","","","","","","","","","","",""
"43498.0","4.0","43491.0","19657.0","","","","","","","","","","","",""
"43505.0","5.0","43498.0","17574.0","","","","","","","","","","","",""
"43512.0","6.0","43505.0","13418.0","","","","","","","","","","","",""
"43519.0","7.0","43512.0","12923.0","","","","","","","","","","","",""
"43526.0","8.0","43519.0","14697.0","","","","","","","","","","","",""
"43533.0","9.0","43526.0","15320.0","","","","","","","","","","","",""
"43540.0","10.0","43533.0","13078.0","","","","","","","","","","","",""
"43547.0","11.0","43540.0","11897.0","","","","","","","","","","","",""
"43554.0","12.0","43547.0","10520.0","","","","","","","","","","","",""
"43561.0","13.0","43554.0","11127.0","","","","","","","","","","","",""
"43568.0","14.0","43561.0","11495.0","","","","","","","","","","","",""
"43575.0","15.0","43568.0","12458.0","","","","","","","","","","","",""
"43582.0","16.0","43575.0","11817.0","","","","","","","","","","","",""
"43589.0","17.0","43582.0","11977.0","","","","","","","","","","","",""
"43596.0","18.0","43589.0","10937.0","","","","","","","","","","","",""
"43603.0","19.0","43596.0","11929.0","","","","","","","","","","","",""
"43610.0","20.0","43603.0","9862.0","","","","","","","","","","","",""
"43617.0","21.0","43610.0","11990.0","","","","","","","","","","","",""
"43624.0","22.0","43617.0","17364.0","","","","","","","","","","","",""
"43631.0","23.0","43624.0","19548.0","","","","","","","","","","","",""
"43638.0","24.0","43631.0","18602.0","","","","","","","","","","","",""
"43645.0","25.0","43638.0","14483.0","","","","","","","","","","","",""
"43652.0","26.0","43645.0","13132.0","","","","","","","","","","","",""
"43659.0","27.0","43652.0","14876.0","","","","","","","","","","","",""
"43666.0","28.0","43659.0","11370.0","","","","","","","","","","","",""
"43673.0","29.0","43666.0","10023.0","","","","","","","","","","","",""
"43680.0","30.0","43673.0","10921.0","","","","","","","","","","","",""
"43687.0","31.0","43680.0","11332.0","","","","","","","","","","","",""
"43694.0","32.0","43687.0","11157.0","","","","","","","","","","","",""
"43701.0","33.0","43694.0","10944.0","","","","","","","","","","","",""
"43708.0","34.0","43701.0","11186.0","","","","","","","","","","","",""
"43715.0","35.0","43708.0","9834.0","","","","","","","","","","","",""
"43722.0","36.0","43715.0","10036.0","","","","","","","","","","","",""
"43729.0","37.0","43722.0","9521.0","","","","","","","","","","","",""
"43736.0","38.0","43729.0","10026.0","","","","","","","","","","","",""
"43743.0","39.0","43736.0","10561.0","","","","","","","","","","","",""
"43750.0","40.0","43743.0","11157.0","","","","","","","","","","","",""
"43757.0","41.0","43750.0","10922.0","","","","","","","","","","","",""
"43764.0","42.0","43757.0","11488.0","","","","","","","","","","","",""
"43771.0","43.0","43764.0","12518.0","","","","","","","","","","","",""
"43778.0","44.0","43771.0","14435.0","","","","","","","","","","","",""
"43785.0","45.0","43778.0","12342.0","","","","","","","","","","","",""
"43792.0","46.0","43785.0","17406.0","","","","","","","","","","","",""
"43799.0","47.0","43792.0","17339.0","","","","","","","","","","","",""
"43806.0","48.0","43799.0","25417.0","","","","","","","","","","","",""
"43813.0","49.0","43806.0","20691.0","","","","","","","","","","","",""
"43820.0","50.0","43813.0","19967.0","","","","","","","","","","","",""
"43827.0","51.0","43820.0","26152.0","","","","","","","","","","","",""
"43834.0","52.0","43827.0","27298.0","","","","","","","","","","","",""
"43841.0","1.0","43834.0","26356.0","","","","","","","","","","","",""
"43848.0","2.0","43841.0","16218.0","","","","","","","","","","","",""
"43855.0","3.0","43848.0","13359.0","","","","","","","","","","","",""
"43862.0","4.0","43855.0","15893.0","","","","","","","","","","","",""
"43869.0","5.0","43862.0","14425.0","","","","","","","","","","","",""
"43876.0","6.0","43869.0","13583.0","","","","","","","","","","","",""
"43883.0","7.0","43876.0","12631.0","","","","","","","","","","","",""
"43890.0","8.0","43883.0","12045.0","","","","","","","","","","","",""
"43897.0","9.0","43890.0","12227.0","","","","","","","","","","","",""
"43904.0","10.0","43897.0","15439.0","","","","","","","","","","","",""
"43911.0","11.0","43904.0","363000.0","","","","","","","","","","","",""
"43918.0","12.0","43911.0","374056.0","","","","","","","","","","","",""
"43925.0","13.0","43918.0","239077.0","","","","","","","","","","","",""
"43932.0","14.0","43925.0","172733.0","","","","","","","","","","","",""
"43939.0","15.0","43932.0","124633.0","","","","","","","","","","","",""
"43946.0","16.0","43939.0","82414.0","","","","","","","","","","","",""
"43953.0","17.0","43946.0","58240.0","","","","","","","","","","","",""
"43960.0","18.0","43953.0","50299.0","","","","","","","","","","","",""
"43967.0","19.0","43960.0","41673.0","","","","","","","","","","","",""
"43974.0","20.0","43967.0","55374.0","","","","","","","","","","","",""
"43981.0","21.0","43974.0","42266.0","","","","","","","","","","","",""
"43988.0","22.0","43981.0","45049.0","","","","","","","","","","","",""
"43995.0","23.0","43988.0","44341.0","","","","","","","","","","","",""
"44002.0","24.0","43995.0","42577.0","","","","","","","","","","","",""
"44009.0","25.0","44002.0","45261.0","","","","","","","","","","","",""
"44016.0","26.0","44009.0","44086.0","","","","","","","","","","","",""
"44023.0","27.0","44016.0","44798.0","","","","","","","","","","","",""
"44030.0","28.0","44023.0","37986.0","","","","","","","","","","","",""
"44037.0","29.0","44030.0","35808.0","","","","","","","","","","","",""
"44044.0","30.0","44037.0","29371.0","","","","","","","","","","","",""
"44051.0","31.0","44044.0","27094.0","","","","","","","","","","","",""
"44058.0","32.0","44051.0","25584.0","","","","","","","","","","","",""
"44065.0","33.0","44058.0","27510.0","","","","","","","","","","","",""
"44072.0","34.0","44065.0","24883.0","","","","","","","","","","","",""
"44079.0","35.0","44072.0","22626.0","","","","","","","","","","","",""
"44086.0","36.0","44079.0","21747.0","","","","","","","","","","","",""
"44093.0","37.0","44086.0","21930.0","","","","","","","","","","","",""
