"Report date","Week #","Week ","GA","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"41545.0","38.0","41538.0","7053.0","","","","","","","","","","","",""
"41552.0","39.0","41545.0","8651.0","","","","","","","","","","","",""
"41559.0","40.0","41552.0","9475.0","","","","","","","","","","","",""
"41566.0","41.0","41559.0","8080.0","","","","","","","","","","","",""
"41573.0","42.0","41566.0","9268.0","","","","","","","","","","","",""
"41580.0","43.0","41573.0","8858.0","","","","","","","","","","","",""
"41587.0","44.0","41580.0","9347.0","","","","","","","","","","","",""
"41594.0","45.0","41587.0","7749.0","","","","","","","","","","","",""
"41601.0","46.0","41594.0","8908.0","","","","","","","","","","","",""
"41608.0","47.0","41601.0","6567.0","","","","","","","","","","","",""
"41615.0","48.0","41608.0","18149.0","","","","","","","","","","","",""
"41622.0","49.0","41615.0","9809.0","","","","","","","","","","","",""
"41629.0","50.0","41622.0","10814.0","","","","","","","","","","","",""
"41636.0","51.0","41629.0","8785.0","","","","","","","","","","","",""
"41643.0","52.0","41636.0","27519.0","","","","","","","","","","","",""
"41650.0","1.0","41643.0","20241.0","","","","","","","","","","","",""
"41657.0","2.0","41650.0","12122.0","","","","","","","","","","","",""
"41664.0","3.0","41657.0","8887.0","","","","","","","","","","","",""
"41671.0","4.0","41664.0","6329.0","","","","","","","","","","","",""
"41678.0","5.0","41671.0","13558.0","","","","","","","","","","","",""
"41685.0","6.0","41678.0","5799.0","","","","","","","","","","","",""
"41692.0","7.0","41685.0","13182.0","","","","","","","","","","","",""
"41699.0","8.0","41692.0","7745.0","","","","","","","","","","","",""
"41706.0","9.0","41699.0","7799.0","","","","","","","","","","","",""
"41713.0","10.0","41706.0","6897.0","","","","","","","","","","","",""
"41720.0","11.0","41713.0","6860.0","","","","","","","","","","","",""
"41727.0","12.0","41720.0","7554.0","","","","","","","","","","","",""
"41734.0","13.0","41727.0","9007.0","","","","","","","","","","","",""
"41741.0","14.0","41734.0","7405.0","","","","","","","","","","","",""
"41748.0","15.0","41741.0","7297.0","","","","","","","","","","","",""
"41755.0","16.0","41748.0","7744.0","","","","","","","","","","","",""
"41762.0","17.0","41755.0","6711.0","","","","","","","","","","","",""
"41769.0","18.0","41762.0","7858.0","","","","","","","","","","","",""
"41776.0","19.0","41769.0","7305.0","","","","","","","","","","","",""
"41783.0","20.0","41776.0","7857.0","","","","","","","","","","","",""
"41790.0","21.0","41783.0","7625.0","","","","","","","","","","","",""
"41797.0","22.0","41790.0","10622.0","","","","","","","","","","","",""
"41804.0","23.0","41797.0","8377.0","","","","","","","","","","","",""
"41811.0","24.0","41804.0","8276.0","","","","","","","","","","","",""
"41818.0","25.0","41811.0","8055.0","","","","","","","","","","","",""
"41825.0","26.0","41818.0","8142.0","","","","","","","","","","","",""
"41832.0","27.0","41825.0","14254.0","","","","","","","","","","","",""
"41839.0","28.0","41832.0","9593.0","","","","","","","","","","","",""
"41846.0","29.0","41839.0","7611.0","","","","","","","","","","","",""
"41853.0","30.0","41846.0","6973.0","","","","","","","","","","","",""
"41860.0","31.0","41853.0","7724.0","","","","","","","","","","","",""
"41867.0","32.0","41860.0","8598.0","","","","","","","","","","","",""
"41874.0","33.0","41867.0","7229.0","","","","","","","","","","","",""
"41881.0","34.0","41874.0","6764.0","","","","","","","","","","","",""
"41888.0","35.0","41881.0","6725.0","","","","","","","","","","","",""
"41895.0","36.0","41888.0","7421.0","","","","","","","","","","","",""
"41902.0","37.0","41895.0","6410.0","","","","","","","","","","","",""
"41909.0","38.0","41902.0","6558.0","","","","","","","","","","","",""
"41916.0","39.0","41909.0","7824.0","","","","","","","","","","","",""
"41923.0","40.0","41916.0","8059.0","","","","","","","","","","","",""
"41930.0","41.0","41923.0","6696.0","","","","","","","","","","","",""
"41937.0","42.0","41930.0","7028.0","","","","","","","","","","","",""
"41944.0","43.0","41937.0","6998.0","","","","","","","","","","","",""
"41951.0","44.0","41944.0","8159.0","","","","","","","","","","","",""
"41958.0","45.0","41951.0","6919.0","","","","","","","","","","","",""
"41965.0","46.0","41958.0","7592.0","","","","","","","","","","","",""
"41972.0","47.0","41965.0","5976.0","","","","","","","","","","","",""
"41979.0","48.0","41972.0","14190.0","","","","","","","","","","","",""
"41986.0","49.0","41979.0","8670.0","","","","","","","","","","","",""
"41993.0","50.0","41986.0","8527.0","","","","","","","","","","","",""
"42000.0","51.0","41993.0","7367.0","","","","","","","","","","","",""
"42007.0","52.0","42000.0","21641.0","","","","","","","","","","","",""
"42014.0","1.0","42007.0","22604.0","","","","","","","","","","","",""
"42021.0","2.0","42014.0","12431.0","","","","","","","","","","","",""
"42028.0","3.0","42021.0","7935.0","","","","","","","","","","","",""
"42035.0","4.0","42028.0","9013.0","","","","","","","","","","","",""
"42042.0","5.0","42035.0","7341.0","","","","","","","","","","","",""
"42049.0","6.0","42042.0","7030.0","","","","","","","","","","","",""
"42056.0","7.0","42049.0","6157.0","","","","","","","","","","","",""
"42063.0","8.0","42056.0","8997.0","","","","","","","","","","","",""
"42070.0","9.0","42063.0","8409.0","","","","","","","","","","","",""
"42077.0","10.0","42070.0","6440.0","","","","","","","","","","","",""
"42084.0","11.0","42077.0","6086.0","","","","","","","","","","","",""
"42091.0","12.0","42084.0","6081.0","","","","","","","","","","","",""
"42098.0","13.0","42091.0","6246.0","","","","","","","","","","","",""
"42105.0","14.0","42098.0","6563.0","","","","","","","","","","","",""
"42112.0","15.0","42105.0","6648.0","","","","","","","","","","","",""
"42119.0","16.0","42112.0","7352.0","","","","","","","","","","","",""
"42126.0","17.0","42119.0","5551.0","","","","","","","","","","","",""
"42133.0","18.0","42126.0","7031.0","","","","","","","","","","","",""
"42140.0","19.0","42133.0","6600.0","","","","","","","","","","","",""
"42147.0","20.0","42140.0","6629.0","","","","","","","","","","","",""
"42154.0","21.0","42147.0","6796.0","","","","","","","","","","","",""
"42161.0","22.0","42154.0","9103.0","","","","","","","","","","","",""
"42168.0","23.0","42161.0","7210.0","","","","","","","","","","","",""
"42175.0","24.0","42168.0","6420.0","","","","","","","","","","","",""
"42182.0","25.0","42175.0","5956.0","","","","","","","","","","","",""
"42189.0","26.0","42182.0","7263.0","","","","","","","","","","","",""
"42196.0","27.0","42189.0","11338.0","","","","","","","","","","","",""
"42203.0","28.0","42196.0","8985.0","","","","","","","","","","","",""
"42210.0","29.0","42203.0","6295.0","","","","","","","","","","","",""
"42217.0","30.0","42210.0","5855.0","","","","","","","","","","","",""
"42224.0","31.0","42217.0","6333.0","","","","","","","","","","","",""
"42231.0","32.0","42224.0","6417.0","","","","","","","","","","","",""
"42238.0","33.0","42231.0","6029.0","","","","","","","","","","","",""
"42245.0","34.0","42238.0","6003.0","","","","","","","","","","","",""
"42252.0","35.0","42245.0","6252.0","","","","","","","","","","","",""
"42259.0","36.0","42252.0","5626.0","","","","","","","","","","","",""
"42266.0","37.0","42259.0","6514.0","","","","","","","","","","","",""
"42273.0","38.0","42266.0","5646.0","","","","","","","","","","","",""
"42280.0","39.0","42273.0","6881.0","","","","","","","","","","","",""
"42287.0","40.0","42280.0","8566.0","","","","","","","","","","","",""
"42294.0","41.0","42287.0","6042.0","","","","","","","","","","","",""
"42301.0","42.0","42294.0","6769.0","","","","","","","","","","","",""
"42308.0","43.0","42301.0","6404.0","","","","","","","","","","","",""
"42315.0","44.0","42308.0","8913.0","","","","","","","","","","","",""
"42322.0","45.0","42315.0","7362.0","","","","","","","","","","","",""
"42329.0","46.0","42322.0","7621.0","","","","","","","","","","","",""
"42336.0","47.0","42329.0","5366.0","","","","","","","","","","","",""
"42343.0","48.0","42336.0","13641.0","","","","","","","","","","","",""
"42350.0","49.0","42343.0","7869.0","","","","","","","","","","","",""
"42357.0","50.0","42350.0","7009.0","","","","","","","","","","","",""
"42364.0","51.0","42357.0","5987.0","","","","","","","","","","","",""
"42371.0","52.0","42364.0","18126.0","","","","","","","","","","","",""
"42378.0","1.0","42371.0","24027.0","","","","","","","","","","","",""
"42385.0","2.0","42378.0","12886.0","","","","","","","","","","","",""
"42392.0","3.0","42385.0","6773.0","","","","","","","","","","","",""
"42399.0","4.0","42392.0","8857.0","","","","","","","","","","","",""
"42406.0","5.0","42399.0","7389.0","","","","","","","","","","","",""
"42413.0","6.0","42406.0","7004.0","","","","","","","","","","","",""
"42420.0","7.0","42413.0","6609.0","","","","","","","","","","","",""
"42427.0","8.0","42420.0","6545.0","","","","","","","","","","","",""
"42434.0","9.0","42427.0","6774.0","","","","","","","","","","","",""
"42441.0","10.0","42434.0","6310.0","","","","","","","","","","","",""
"42448.0","11.0","42441.0","5886.0","","","","","","","","","","","",""
"42455.0","12.0","42448.0","5442.0","","","","","","","","","","","",""
"42462.0","13.0","42455.0","6423.0","","","","","","","","","","","",""
"42469.0","14.0","42462.0","7669.0","","","","","","","","","","","",""
"42476.0","15.0","42469.0","6444.0","","","","","","","","","","","",""
"42483.0","16.0","42476.0","6030.0","","","","","","","","","","","",""
"42490.0","17.0","42483.0","5553.0","","","","","","","","","","","",""
"42497.0","18.0","42490.0","7108.0","","","","","","","","","","","",""
"42504.0","19.0","42497.0","6771.0","","","","","","","","","","","",""
"42511.0","20.0","42504.0","6069.0","","","","","","","","","","","",""
"42518.0","21.0","42511.0","7901.0","","","","","","","","","","","",""
"42525.0","22.0","42518.0","6650.0","","","","","","","","","","","",""
"42532.0","23.0","42525.0","7937.0","","","","","","","","","","","",""
"42539.0","24.0","42532.0","6179.0","","","","","","","","","","","",""
"42546.0","25.0","42539.0","6471.0","","","","","","","","","","","",""
"42553.0","26.0","42546.0","5706.0","","","","","","","","","","","",""
"42560.0","27.0","42553.0","7346.0","","","","","","","","","","","",""
"42567.0","28.0","42560.0","11900.0","","","","","","","","","","","",""
"42574.0","29.0","42567.0","7296.0","","","","","","","","","","","",""
"42581.0","30.0","42574.0","6275.0","","","","","","","","","","","",""
"42588.0","31.0","42581.0","6233.0","","","","","","","","","","","",""
"42595.0","32.0","42588.0","5937.0","","","","","","","","","","","",""
"42602.0","33.0","42595.0","5427.0","","","","","","","","","","","",""
"42609.0","34.0","42602.0","5937.0","","","","","","","","","","","",""
"42616.0","35.0","42609.0","5770.0","","","","","","","","","","","",""
"42623.0","36.0","42616.0","5123.0","","","","","","","","","","","",""
"42630.0","37.0","42623.0","6352.0","","","","","","","","","","","",""
"42637.0","38.0","42630.0","6082.0","","","","","","","","","","","",""
"42644.0","39.0","42637.0","5159.0","","","","","","","","","","","",""
"42651.0","40.0","42644.0","7150.0","","","","","","","","","","","",""
"42658.0","41.0","42651.0","6767.0","","","","","","","","","","","",""
"42665.0","42.0","42658.0","7283.0","","","","","","","","","","","",""
"42672.0","43.0","42665.0","6510.0","","","","","","","","","","","",""
"42679.0","44.0","42672.0","6109.0","","","","","","","","","","","",""
"42686.0","45.0","42679.0","5215.0","","","","","","","","","","","",""
"42693.0","46.0","42686.0","6798.0","","","","","","","","","","","",""
"42700.0","47.0","42693.0","4354.0","","","","","","","","","","","",""
"42707.0","48.0","42700.0","10041.0","","","","","","","","","","","",""
"42714.0","49.0","42707.0","7637.0","","","","","","","","","","","",""
"42721.0","50.0","42714.0","6137.0","","","","","","","","","","","",""
"42728.0","51.0","42721.0","7002.0","","","","","","","","","","","",""
"42735.0","52.0","42728.0","8575.0","","","","","","","","","","","",""
"42742.0","53.0","42735.0","19189.0","","","","","","","","","","","",""
"42749.0","1.0","42742.0","12646.0","","","","","","","","","","","",""
"42756.0","2.0","42749.0","6956.0","","","","","","","","","","","",""
"42763.0","3.0","42756.0","7189.0","","","","","","","","","","","",""
"42770.0","4.0","42763.0","7265.0","","","","","","","","","","","",""
"42777.0","5.0","42770.0","6260.0","","","","","","","","","","","",""
"42784.0","6.0","42777.0","6471.0","","","","","","","","","","","",""
"42791.0","7.0","42784.0","5229.0","","","","","","","","","","","",""
"42798.0","8.0","42791.0","6963.0","","","","","","","","","","","",""
"42805.0","9.0","42798.0","5337.0","","","","","","","","","","","",""
"42812.0","10.0","42805.0","4787.0","","","","","","","","","","","",""
"42819.0","11.0","42812.0","5517.0","","","","","","","","","","","",""
"42826.0","12.0","42819.0","5054.0","","","","","","","","","","","",""
"42833.0","13.0","42826.0","6065.0","","","","","","","","","","","",""
"42840.0","14.0","42833.0","5818.0","","","","","","","","","","","",""
"42847.0","15.0","42840.0","5201.0","","","","","","","","","","","",""
"42854.0","16.0","42847.0","4685.0","","","","","","","","","","","",""
"42861.0","17.0","42854.0","5907.0","","","","","","","","","","","",""
"42868.0","18.0","42861.0","5625.0","","","","","","","","","","","",""
"42875.0","19.0","42868.0","5185.0","","","","","","","","","","","",""
"42882.0","20.0","42875.0","5364.0","","","","","","","","","","","",""
"42889.0","21.0","42882.0","5675.0","","","","","","","","","","","",""
"42896.0","22.0","42889.0","7244.0","","","","","","","","","","","",""
"42903.0","23.0","42896.0","5594.0","","","","","","","","","","","",""
"42910.0","24.0","42903.0","4893.0","","","","","","","","","","","",""
"42917.0","25.0","42910.0","5276.0","","","","","","","","","","","",""
"42924.0","26.0","42917.0","6646.0","","","","","","","","","","","",""
"42931.0","27.0","42924.0","9179.0","","","","","","","","","","","",""
"42938.0","28.0","42931.0","6117.0","","","","","","","","","","","",""
"42945.0","29.0","42938.0","5117.0","","","","","","","","","","","",""
"42952.0","30.0","42945.0","5296.0","","","","","","","","","","","",""
"42959.0","31.0","42952.0","5351.0","","","","","","","","","","","",""
"42966.0","32.0","42959.0","5614.0","","","","","","","","","","","",""
"42973.0","33.0","42966.0","4827.0","","","","","","","","","","","",""
"42980.0","34.0","42973.0","4903.0","","","","","","","","","","","",""
"42987.0","35.0","42980.0","4899.0","","","","","","","","","","","",""
"42994.0","36.0","42987.0","4760.0","","","","","","","","","","","",""
"43001.0","37.0","42994.0","8130.0","","","","","","","","","","","",""
"43008.0","38.0","43001.0","6143.0","","","","","","","","","","","",""
"43015.0","39.0","43008.0","7303.0","","","","","","","","","","","",""
"43022.0","40.0","43015.0","5384.0","","","","","","","","","","","",""
"43029.0","41.0","43022.0","6359.0","","","","","","","","","","","",""
"43036.0","42.0","43029.0","4828.0","","","","","","","","","","","",""
"43043.0","43.0","43036.0","5915.0","","","","","","","","","","","",""
"43050.0","44.0","43043.0","4749.0","","","","","","","","","","","",""
"43057.0","45.0","43050.0","6062.0","","","","","","","","","","","",""
"43064.0","46.0","43057.0","3119.0","","","","","","","","","","","",""
"43071.0","47.0","43064.0","9487.0","","","","","","","","","","","",""
"43078.0","48.0","43071.0","5433.0","","","","","","","","","","","",""
"43085.0","49.0","43078.0","5515.0","","","","","","","","","","","",""
"43092.0","50.0","43085.0","5995.0","","","","","","","","","","","",""
"43099.0","51.0","43092.0","7559.0","","","","","","","","","","","",""
"43106.0","52.0","43099.0","19490.0","","","","","","","","","","","",""
"43113.0","1.0","43106.0","11290.0","","","","","","","","","","","",""
"43120.0","2.0","43113.0","4852.0","","","","","","","","","","","",""
"43127.0","3.0","43120.0","7912.0","","","","","","","","","","","",""
"43134.0","4.0","43127.0","6141.0","","","","","","","","","","","",""
"43141.0","5.0","43134.0","6173.0","","","","","","","","","","","",""
"43148.0","6.0","43141.0","5739.0","","","","","","","","","","","",""
"43155.0","7.0","43148.0","4887.0","","","","","","","","","","","",""
"43162.0","8.0","43155.0","4941.0","","","","","","","","","","","",""
"43169.0","9.0","43162.0","5382.0","","","","","","","","","","","",""
"43176.0","10.0","43169.0","4516.0","","","","","","","","","","","",""
"43183.0","11.0","43176.0","4385.0","","","","","","","","","","","",""
"43190.0","12.0","43183.0","5616.0","","","","","","","","","","","",""
"43197.0","13.0","43190.0","5866.0","","","","","","","","","","","",""
"43204.0","14.0","43197.0","5602.0","","","","","","","","","","","",""
"43211.0","15.0","43204.0","4804.0","","","","","","","","","","","",""
"43218.0","16.0","43211.0","4124.0","","","","","","","","","","","",""
"43225.0","17.0","43218.0","5089.0","","","","","","","","","","","",""
"43232.0","18.0","43225.0","4748.0","","","","","","","","","","","",""
"43239.0","19.0","43232.0","4847.0","","","","","","","","","","","",""
"43246.0","20.0","43239.0","5233.0","","","","","","","","","","","",""
"43253.0","21.0","43246.0","4835.0","","","","","","","","","","","",""
"43260.0","22.0","43253.0","6323.0","","","","","","","","","","","",""
"43267.0","23.0","43260.0","4760.0","","","","","","","","","","","",""
"43274.0","24.0","43267.0","4664.0","","","","","","","","","","","",""
"43281.0","25.0","43274.0","5223.0","","","","","","","","","","","",""
"43288.0","26.0","43281.0","6078.0","","","","","","","","","","","",""
"43295.0","27.0","43288.0","10096.0","","","","","","","","","","","",""
"43302.0","28.0","43295.0","6364.0","","","","","","","","","","","",""
"43309.0","29.0","43302.0","4766.0","","","","","","","","","","","",""
"43316.0","30.0","43309.0","4714.0","","","","","","","","","","","",""
"43323.0","31.0","43316.0","5663.0","","","","","","","","","","","",""
"43330.0","32.0","43323.0","4713.0","","","","","","","","","","","",""
"43337.0","33.0","43330.0","4181.0","","","","","","","","","","","",""
"43344.0","34.0","43337.0","4270.0","","","","","","","","","","","",""
"43351.0","35.0","43344.0","4007.0","","","","","","","","","","","",""
"43358.0","36.0","43351.0","5602.0","","","","","","","","","","","",""
"43365.0","37.0","43358.0","4417.0","","","","","","","","","","","",""
"43372.0","38.0","43365.0","4327.0","","","","","","","","","","","",""
"43379.0","39.0","43372.0","5328.0","","","","","","","","","","","",""
"43386.0","40.0","43379.0","4478.0","","","","","","","","","","","",""
"43393.0","41.0","43386.0","8146.0","","","","","","","","","","","",""
"43400.0","42.0","43393.0","5697.0","","","","","","","","","","","",""
"43407.0","43.0","43400.0","5317.0","","","","","","","","","","","",""
"43414.0","44.0","43407.0","6375.0","","","","","","","","","","","",""
"43421.0","45.0","43414.0","6741.0","","","","","","","","","","","",""
"43428.0","46.0","43421.0","5062.0","","","","","","","","","","","",""
"43435.0","47.0","43428.0","9728.0","","","","","","","","","","","",""
"43442.0","48.0","43435.0","5969.0","","","","","","","","","","","",""
"43449.0","49.0","43442.0","5363.0","","","","","","","","","","","",""
"43456.0","50.0","43449.0","6098.0","","","","","","","","","","","",""
"43463.0","51.0","43456.0","7002.0","","","","","","","","","","","",""
"43470.0","52.0","43463.0","17800.0","","","","","","","","","","","",""
"43477.0","1.0","43470.0","13145.0","","","","","","","","","","","",""
"43484.0","2.0","43477.0","7402.0","","","","","","","","","","","",""
"43491.0","3.0","43484.0","5529.0","","","","","","","","","","","",""
"43498.0","4.0","43491.0","5483.0","","","","","","","","","","","",""
"43505.0","5.0","43498.0","5575.0","","","","","","","","","","","",""
"43512.0","6.0","43505.0","5711.0","","","","","","","","","","","",""
"43519.0","7.0","43512.0","5120.0","","","","","","","","","","","",""
"43526.0","8.0","43519.0","5781.0","","","","","","","","","","","",""
"43533.0","9.0","43526.0","5166.0","","","","","","","","","","","",""
"43540.0","10.0","43533.0","4387.0","","","","","","","","","","","",""
"43547.0","11.0","43540.0","4182.0","","","","","","","","","","","",""
"43554.0","12.0","43547.0","4171.0","","","","","","","","","","","",""
"43561.0","13.0","43554.0","4642.0","","","","","","","","","","","",""
"43568.0","14.0","43561.0","5248.0","","","","","","","","","","","",""
"43575.0","15.0","43568.0","4655.0","","","","","","","","","","","",""
"43582.0","16.0","43575.0","4457.0","","","","","","","","","","","",""
"43589.0","17.0","43582.0","4851.0","","","","","","","","","","","",""
"43596.0","18.0","43589.0","5072.0","","","","","","","","","","","",""
"43603.0","19.0","43596.0","4286.0","","","","","","","","","","","",""
"43610.0","20.0","43603.0","4191.0","","","","","","","","","","","",""
"43617.0","21.0","43610.0","4474.0","","","","","","","","","","","",""
"43624.0","22.0","43617.0","5366.0","","","","","","","","","","","",""
"43631.0","23.0","43624.0","4332.0","","","","","","","","","","","",""
"43638.0","24.0","43631.0","4412.0","","","","","","","","","","","",""
"43645.0","25.0","43638.0","4336.0","","","","","","","","","","","",""
"43652.0","26.0","43645.0","5234.0","","","","","","","","","","","",""
"43659.0","27.0","43652.0","9065.0","","","","","","","","","","","",""
"43666.0","28.0","43659.0","6107.0","","","","","","","","","","","",""
"43673.0","29.0","43666.0","4275.0","","","","","","","","","","","",""
"43680.0","30.0","43673.0","4402.0","","","","","","","","","","","",""
"43687.0","31.0","43680.0","4395.0","","","","","","","","","","","",""
"43694.0","32.0","43687.0","3913.0","","","","","","","","","","","",""
"43701.0","33.0","43694.0","4450.0","","","","","","","","","","","",""
"43708.0","34.0","43701.0","4797.0","","","","","","","","","","","",""
"43715.0","35.0","43708.0","3645.0","","","","","","","","","","","",""
"43722.0","36.0","43715.0","5208.0","","","","","","","","","","","",""
"43729.0","37.0","43722.0","4262.0","","","","","","","","","","","",""
"43736.0","38.0","43729.0","4534.0","","","","","","","","","","","",""
"43743.0","39.0","43736.0","4843.0","","","","","","","","","","","",""
"43750.0","40.0","43743.0","5100.0","","","","","","","","","","","",""
"43757.0","41.0","43750.0","4431.0","","","","","","","","","","","",""
"43764.0","42.0","43757.0","6255.0","","","","","","","","","","","",""
"43771.0","43.0","43764.0","5207.0","","","","","","","","","","","",""
"43778.0","44.0","43771.0","5417.0","","","","","","","","","","","",""
"43785.0","45.0","43778.0","3934.0","","","","","","","","","","","",""
"43792.0","46.0","43785.0","5780.0","","","","","","","","","","","",""
"43799.0","47.0","43792.0","3961.0","","","","","","","","","","","",""
"43806.0","48.0","43799.0","9592.0","","","","","","","","","","","",""
"43813.0","49.0","43806.0","6595.0","","","","","","","","","","","",""
"43820.0","50.0","43813.0","4885.0","","","","","","","","","","","",""
"43827.0","51.0","43820.0","4131.0","","","","","","","","","","","",""
"43834.0","52.0","43827.0","17060.0","","","","","","","","","","","",""
"43841.0","1.0","43834.0","17962.0","","","","","","","","","","","",""
"43848.0","2.0","43841.0","8161.0","","","","","","","","","","","",""
"43855.0","3.0","43848.0","5257.0","","","","","","","","","","","",""
"43862.0","4.0","43855.0","5199.0","","","","","","","","","","","",""
"43869.0","5.0","43862.0","5577.0","","","","","","","","","","","",""
"43876.0","6.0","43869.0","6277.0","","","","","","","","","","","",""
"43883.0","7.0","43876.0","5030.0","","","","","","","","","","","",""
"43890.0","8.0","43883.0","5538.0","","","","","","","","","","","",""
"43897.0","9.0","43890.0","4569.0","","","","","","","","","","","",""
"43904.0","10.0","43897.0","5445.0","","","","","","","","","","","",""
"43911.0","11.0","43904.0","12140.0","","","","","","","","","","","",""
"43918.0","12.0","43911.0","133820.0","","","","","","","","","","","",""
"43925.0","13.0","43918.0","390132.0","","","","","","","","","","","",""
"43932.0","14.0","43925.0","319581.0","","","","","","","","","","","",""
"43939.0","15.0","43932.0","247003.0","","","","","","","","","","","",""
"43946.0","16.0","43939.0","266565.0","","","","","","","","","","","",""
"43953.0","17.0","43946.0","228352.0","","","","","","","","","","","",""
"43960.0","18.0","43953.0","242772.0","","","","","","","","","","","",""
"43967.0","19.0","43960.0","177731.0","","","","","","","","","","","",""
"43974.0","20.0","43967.0","165499.0","","","","","","","","","","","",""
"43981.0","21.0","43974.0","149163.0","","","","","","","","","","","",""
"43988.0","22.0","43981.0","135254.0","","","","","","","","","","","",""
"43995.0","23.0","43988.0","131997.0","","","","","","","","","","","",""
"44002.0","24.0","43995.0","125725.0","","","","","","","","","","","",""
"44009.0","25.0","44002.0","117485.0","","","","","","","","","","","",""
"44016.0","26.0","44009.0","105160.0","","","","","","","","","","","",""
"44023.0","27.0","44016.0","138452.0","","","","","","","","","","","",""
"44030.0","28.0","44023.0","122313.0","","","","","","","","","","","",""
"44037.0","29.0","44030.0","84984.0","","","","","","","","","","","",""
"44044.0","30.0","44037.0","73931.0","","","","","","","","","","","",""
"44051.0","31.0","44044.0","62335.0","","","","","","","","","","","",""
"44058.0","32.0","44051.0","58099.0","","","","","","","","","","","",""
"44065.0","33.0","44058.0","56768.0","","","","","","","","","","","",""
"44072.0","34.0","44065.0","51283.0","","","","","","","","","","","",""
"44079.0","35.0","44072.0","50320.0","","","","","","","","","","","",""
"44086.0","36.0","44079.0","42085.0","","","","","","","","","","","",""
"44093.0","37.0","44086.0","49421.0","","","","","","","","","","","",""
"44100.0","38.0","44093.0","43526.0","","","","","","","","","","","",""
"44107.0","39.0","44100.0","44874.0","","","","","","","","","","","",""
"44114.0","40.0","44107.0","54166.0","","","","","","","","","","","",""
"44121.0","41.0","44114.0","44892.0","","","","","","","","","","","",""
"44128.0","42.0","44121.0","43695.0","","","","","","","","","","","",""
"44135.0","43.0","44128.0","37253.0","","","","","","","","","","","",""
"44142.0","44.0","44135.0","23827.0","","","","","","","","","","","",""
"44149.0","45.0","44142.0","19626.0","","","","","","","","","","","",""
"44156.0","46.0","44149.0","29088.0","","","","","","","","","","","",""
"44163.0","47.0","44156.0","19183.0","","","","","","","","","","","",""
"44170.0","48.0","44163.0","32371.0","","","","","","","","","","","",""
