"Report date","Week #","Week ","HI","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"41272.0","51.0","41265.0","1576.0","","","","","","","","","","","",""
"41279.0","52.0","41272.0","2247.0","","","","","","","","","","","",""
"41286.0","1.0","41279.0","2492.0","","","","","","","","","","","",""
"41293.0","2.0","41286.0","1782.0","","","","","","","","","","","",""
"41300.0","3.0","41293.0","1587.0","","","","","","","","","","","",""
"41307.0","4.0","41300.0","1808.0","","","","","","","","","","","",""
"41314.0","5.0","41307.0","1839.0","","","","","","","","","","","",""
"41321.0","6.0","41314.0","1659.0","","","","","","","","","","","",""
"41328.0","7.0","41321.0","1795.0","","","","","","","","","","","",""
"41335.0","8.0","41328.0","1947.0","","","","","","","","","","","",""
"41342.0","9.0","41335.0","1793.0","","","","","","","","","","","",""
"41349.0","10.0","41342.0","1730.0","","","","","","","","","","","",""
"41356.0","11.0","41349.0","1572.0","","","","","","","","","","","",""
"41363.0","12.0","41356.0","1414.0","","","","","","","","","","","",""
"41370.0","13.0","41363.0","2126.0","","","","","","","","","","","",""
"41377.0","14.0","41370.0","2016.0","","","","","","","","","","","",""
"41384.0","15.0","41377.0","1760.0","","","","","","","","","","","",""
"41391.0","16.0","41384.0","1620.0","","","","","","","","","","","",""
"41398.0","17.0","41391.0","1893.0","","","","","","","","","","","",""
"41405.0","18.0","41398.0","1793.0","","","","","","","","","","","",""
"41412.0","19.0","41405.0","1731.0","","","","","","","","","","","",""
"41419.0","20.0","41412.0","1636.0","","","","","","","","","","","",""
"41426.0","21.0","41419.0","1812.0","","","","","","","","","","","",""
"41433.0","22.0","41426.0","2199.0","","","","","","","","","","","",""
"41440.0","23.0","41433.0","1680.0","","","","","","","","","","","",""
"41447.0","24.0","41440.0","1752.0","","","","","","","","","","","",""
"41454.0","25.0","41447.0","1559.0","","","","","","","","","","","",""
"41461.0","26.0","41454.0","1735.0","","","","","","","","","","","",""
"41468.0","27.0","41461.0","2050.0","","","","","","","","","","","",""
"41475.0","28.0","41468.0","1544.0","","","","","","","","","","","",""
"41482.0","29.0","41475.0","1605.0","","","","","","","","","","","",""
"41489.0","30.0","41482.0","1794.0","","","","","","","","","","","",""
"41496.0","31.0","41489.0","1838.0","","","","","","","","","","","",""
"41503.0","32.0","41496.0","1399.0","","","","","","","","","","","",""
"41510.0","33.0","41503.0","1671.0","","","","","","","","","","","",""
"41517.0","34.0","41510.0","1639.0","","","","","","","","","","","",""
"41524.0","35.0","41517.0","1657.0","","","","","","","","","","","",""
"41531.0","36.0","41524.0","1780.0","","","","","","","","","","","",""
"41538.0","37.0","41531.0","1692.0","","","","","","","","","","","",""
"41545.0","38.0","41538.0","1497.0","","","","","","","","","","","",""
"41552.0","39.0","41545.0","3005.0","","","","","","","","","","","",""
"41559.0","40.0","41552.0","2300.0","","","","","","","","","","","",""
"41566.0","41.0","41559.0","1736.0","","","","","","","","","","","",""
"41573.0","42.0","41566.0","1810.0","","","","","","","","","","","",""
"41580.0","43.0","41573.0","1573.0","","","","","","","","","","","",""
"41587.0","44.0","41580.0","1718.0","","","","","","","","","","","",""
"41594.0","45.0","41587.0","1478.0","","","","","","","","","","","",""
"41601.0","46.0","41594.0","1703.0","","","","","","","","","","","",""
"41608.0","47.0","41601.0","1406.0","","","","","","","","","","","",""
"41615.0","48.0","41608.0","1920.0","","","","","","","","","","","",""
"41622.0","49.0","41615.0","1659.0","","","","","","","","","","","",""
"41629.0","50.0","41622.0","1626.0","","","","","","","","","","","",""
"41636.0","51.0","41629.0","1694.0","","","","","","","","","","","",""
"41643.0","52.0","41636.0","2364.0","","","","","","","","","","","",""
"41650.0","1.0","41643.0","2558.0","","","","","","","","","","","",""
"41657.0","2.0","41650.0","1869.0","","","","","","","","","","","",""
"41664.0","3.0","41657.0","1598.0","","","","","","","","","","","",""
"41671.0","4.0","41664.0","1827.0","","","","","","","","","","","",""
"41678.0","5.0","41671.0","1966.0","","","","","","","","","","","",""
"41685.0","6.0","41678.0","1783.0","","","","","","","","","","","",""
"41692.0","7.0","41685.0","1368.0","","","","","","","","","","","",""
"41699.0","8.0","41692.0","1506.0","","","","","","","","","","","",""
"41706.0","9.0","41699.0","1584.0","","","","","","","","","","","",""
"41713.0","10.0","41706.0","1680.0","","","","","","","","","","","",""
"41720.0","11.0","41713.0","1559.0","","","","","","","","","","","",""
"41727.0","12.0","41720.0","1700.0","","","","","","","","","","","",""
"41734.0","13.0","41727.0","1840.0","","","","","","","","","","","",""
"41741.0","14.0","41734.0","1789.0","","","","","","","","","","","",""
"41748.0","15.0","41741.0","1584.0","","","","","","","","","","","",""
"41755.0","16.0","41748.0","1601.0","","","","","","","","","","","",""
"41762.0","17.0","41755.0","1592.0","","","","","","","","","","","",""
"41769.0","18.0","41762.0","1649.0","","","","","","","","","","","",""
"41776.0","19.0","41769.0","1605.0","","","","","","","","","","","",""
"41783.0","20.0","41776.0","1640.0","","","","","","","","","","","",""
"41790.0","21.0","41783.0","1587.0","","","","","","","","","","","",""
"41797.0","22.0","41790.0","2090.0","","","","","","","","","","","",""
"41804.0","23.0","41797.0","1659.0","","","","","","","","","","","",""
"41811.0","24.0","41804.0","1780.0","","","","","","","","","","","",""
"41818.0","25.0","41811.0","1361.0","","","","","","","","","","","",""
"41825.0","26.0","41818.0","1403.0","","","","","","","","","","","",""
"41832.0","27.0","41825.0","1658.0","","","","","","","","","","","",""
"41839.0","28.0","41832.0","1386.0","","","","","","","","","","","",""
"41846.0","29.0","41839.0","1414.0","","","","","","","","","","","",""
"41853.0","30.0","41846.0","1379.0","","","","","","","","","","","",""
"41860.0","31.0","41853.0","1191.0","","","","","","","","","","","",""
"41867.0","32.0","41860.0","1578.0","","","","","","","","","","","",""
"41874.0","33.0","41867.0","1607.0","","","","","","","","","","","",""
"41881.0","34.0","41874.0","1384.0","","","","","","","","","","","",""
"41888.0","35.0","41881.0","1301.0","","","","","","","","","","","",""
"41895.0","36.0","41888.0","1418.0","","","","","","","","","","","",""
"41902.0","37.0","41895.0","1425.0","","","","","","","","","","","",""
"41909.0","38.0","41902.0","1338.0","","","","","","","","","","","",""
"41916.0","39.0","41909.0","1443.0","","","","","","","","","","","",""
"41923.0","40.0","41916.0","1483.0","","","","","","","","","","","",""
"41930.0","41.0","41923.0","1434.0","","","","","","","","","","","",""
"41937.0","42.0","41930.0","1536.0","","","","","","","","","","","",""
"41944.0","43.0","41937.0","1388.0","","","","","","","","","","","",""
"41951.0","44.0","41944.0","1454.0","","","","","","","","","","","",""
"41958.0","45.0","41951.0","1332.0","","","","","","","","","","","",""
"41965.0","46.0","41958.0","1449.0","","","","","","","","","","","",""
"41972.0","47.0","41965.0","1159.0","","","","","","","","","","","",""
"41979.0","48.0","41972.0","1844.0","","","","","","","","","","","",""
"41986.0","49.0","41979.0","1461.0","","","","","","","","","","","",""
"41993.0","50.0","41986.0","1344.0","","","","","","","","","","","",""
"42000.0","51.0","41993.0","1542.0","","","","","","","","","","","",""
"42007.0","52.0","42000.0","2018.0","","","","","","","","","","","",""
"42014.0","1.0","42007.0","2123.0","","","","","","","","","","","",""
"42021.0","2.0","42014.0","1617.0","","","","","","","","","","","",""
"42028.0","3.0","42021.0","1485.0","","","","","","","","","","","",""
"42035.0","4.0","42028.0","1548.0","","","","","","","","","","","",""
"42042.0","5.0","42035.0","1505.0","","","","","","","","","","","",""
"42049.0","6.0","42042.0","1372.0","","","","","","","","","","","",""
"42056.0","7.0","42049.0","1177.0","","","","","","","","","","","",""
"42063.0","8.0","42056.0","1454.0","","","","","","","","","","","",""
"42070.0","9.0","42063.0","1441.0","","","","","","","","","","","",""
"42077.0","10.0","42070.0","1392.0","","","","","","","","","","","",""
"42084.0","11.0","42077.0","1234.0","","","","","","","","","","","",""
"42091.0","12.0","42084.0","1261.0","","","","","","","","","","","",""
"42098.0","13.0","42091.0","1203.0","","","","","","","","","","","",""
"42105.0","14.0","42098.0","1473.0","","","","","","","","","","","",""
"42112.0","15.0","42105.0","1344.0","","","","","","","","","","","",""
"42119.0","16.0","42112.0","1304.0","","","","","","","","","","","",""
"42126.0","17.0","42119.0","1361.0","","","","","","","","","","","",""
"42133.0","18.0","42126.0","1506.0","","","","","","","","","","","",""
"42140.0","19.0","42133.0","1236.0","","","","","","","","","","","",""
"42147.0","20.0","42140.0","1235.0","","","","","","","","","","","",""
"42154.0","21.0","42147.0","1133.0","","","","","","","","","","","",""
"42161.0","22.0","42154.0","1558.0","","","","","","","","","","","",""
"42168.0","23.0","42161.0","1305.0","","","","","","","","","","","",""
"42175.0","24.0","42168.0","1435.0","","","","","","","","","","","",""
"42182.0","25.0","42175.0","1120.0","","","","","","","","","","","",""
"42189.0","26.0","42182.0","1072.0","","","","","","","","","","","",""
"42196.0","27.0","42189.0","1541.0","","","","","","","","","","","",""
"42203.0","28.0","42196.0","1271.0","","","","","","","","","","","",""
"42210.0","29.0","42203.0","1234.0","","","","","","","","","","","",""
"42217.0","30.0","42210.0","1093.0","","","","","","","","","","","",""
"42224.0","31.0","42217.0","1213.0","","","","","","","","","","","",""
"42231.0","32.0","42224.0","1204.0","","","","","","","","","","","",""
"42238.0","33.0","42231.0","957.0","","","","","","","","","","","",""
"42245.0","34.0","42238.0","1384.0","","","","","","","","","","","",""
"42252.0","35.0","42245.0","1573.0","","","","","","","","","","","",""
"42259.0","36.0","42252.0","1117.0","","","","","","","","","","","",""
"42266.0","37.0","42259.0","1225.0","","","","","","","","","","","",""
"42273.0","38.0","42266.0","1029.0","","","","","","","","","","","",""
"42280.0","39.0","42273.0","1110.0","","","","","","","","","","","",""
"42287.0","40.0","42280.0","1166.0","","","","","","","","","","","",""
"42294.0","41.0","42287.0","1206.0","","","","","","","","","","","",""
"42301.0","42.0","42294.0","1134.0","","","","","","","","","","","",""
"42308.0","43.0","42301.0","1031.0","","","","","","","","","","","",""
"42315.0","44.0","42308.0","1085.0","","","","","","","","","","","",""
"42322.0","45.0","42315.0","968.0","","","","","","","","","","","",""
"42329.0","46.0","42322.0","1132.0","","","","","","","","","","","",""
"42336.0","47.0","42329.0","871.0","","","","","","","","","","","",""
"42343.0","48.0","42336.0","1702.0","","","","","","","","","","","",""
"42350.0","49.0","42343.0","1090.0","","","","","","","","","","","",""
"42357.0","50.0","42350.0","1047.0","","","","","","","","","","","",""
"42364.0","51.0","42357.0","1113.0","","","","","","","","","","","",""
"42371.0","52.0","42364.0","1599.0","","","","","","","","","","","",""
"42378.0","1.0","42371.0","1714.0","","","","","","","","","","","",""
"42385.0","2.0","42378.0","1245.0","","","","","","","","","","","",""
"42392.0","3.0","42385.0","994.0","","","","","","","","","","","",""
"42399.0","4.0","42392.0","1117.0","","","","","","","","","","","",""
"42406.0","5.0","42399.0","1148.0","","","","","","","","","","","",""
"42413.0","6.0","42406.0","1017.0","","","","","","","","","","","",""
"42420.0","7.0","42413.0","987.0","","","","","","","","","","","",""
"42427.0","8.0","42420.0","1088.0","","","","","","","","","","","",""
"42434.0","9.0","42427.0","1169.0","","","","","","","","","","","",""
"42441.0","10.0","42434.0","1144.0","","","","","","","","","","","",""
"42448.0","11.0","42441.0","1072.0","","","","","","","","","","","",""
"42455.0","12.0","42448.0","1054.0","","","","","","","","","","","",""
"42462.0","13.0","42455.0","1410.0","","","","","","","","","","","",""
"42469.0","14.0","42462.0","1366.0","","","","","","","","","","","",""
"42476.0","15.0","42469.0","1294.0","","","","","","","","","","","",""
"42483.0","16.0","42476.0","1210.0","","","","","","","","","","","",""
"42490.0","17.0","42483.0","1188.0","","","","","","","","","","","",""
"42497.0","18.0","42490.0","1217.0","","","","","","","","","","","",""
"42504.0","19.0","42497.0","1249.0","","","","","","","","","","","",""
"42511.0","20.0","42504.0","1241.0","","","","","","","","","","","",""
"42518.0","21.0","42511.0","1142.0","","","","","","","","","","","",""
"42525.0","22.0","42518.0","1372.0","","","","","","","","","","","",""
"42532.0","23.0","42525.0","1339.0","","","","","","","","","","","",""
"42539.0","24.0","42532.0","1282.0","","","","","","","","","","","",""
"42546.0","25.0","42539.0","1126.0","","","","","","","","","","","",""
"42553.0","26.0","42546.0","1160.0","","","","","","","","","","","",""
"42560.0","27.0","42553.0","1406.0","","","","","","","","","","","",""
"42567.0","28.0","42560.0","1244.0","","","","","","","","","","","",""
"42574.0","29.0","42567.0","1089.0","","","","","","","","","","","",""
"42581.0","30.0","42574.0","1096.0","","","","","","","","","","","",""
"42588.0","31.0","42581.0","1187.0","","","","","","","","","","","",""
"42595.0","32.0","42588.0","1043.0","","","","","","","","","","","",""
"42602.0","33.0","42595.0","986.0","","","","","","","","","","","",""
"42609.0","34.0","42602.0","1339.0","","","","","","","","","","","",""
"42616.0","35.0","42609.0","1340.0","","","","","","","","","","","",""
"42623.0","36.0","42616.0","1240.0","","","","","","","","","","","",""
"42630.0","37.0","42623.0","1247.0","","","","","","","","","","","",""
"42637.0","38.0","42630.0","1186.0","","","","","","","","","","","",""
"42644.0","39.0","42637.0","1056.0","","","","","","","","","","","",""
"42651.0","40.0","42644.0","1276.0","","","","","","","","","","","",""
"42658.0","41.0","42651.0","1097.0","","","","","","","","","","","",""
"42665.0","42.0","42658.0","1355.0","","","","","","","","","","","",""
"42672.0","43.0","42665.0","1145.0","","","","","","","","","","","",""
"42679.0","44.0","42672.0","1239.0","","","","","","","","","","","",""
"42686.0","45.0","42679.0","930.0","","","","","","","","","","","",""
"42693.0","46.0","42686.0","1369.0","","","","","","","","","","","",""
"42700.0","47.0","42693.0","949.0","","","","","","","","","","","",""
"42707.0","48.0","42700.0","1680.0","","","","","","","","","","","",""
"42714.0","49.0","42707.0","1233.0","","","","","","","","","","","",""
"42721.0","50.0","42714.0","1275.0","","","","","","","","","","","",""
"42728.0","51.0","42721.0","1395.0","","","","","","","","","","","",""
"42735.0","52.0","42728.0","1233.0","","","","","","","","","","","",""
"42742.0","53.0","42735.0","2058.0","","","","","","","","","","","",""
"42749.0","1.0","42742.0","1488.0","","","","","","","","","","","",""
"42756.0","2.0","42749.0","1165.0","","","","","","","","","","","",""
"42763.0","3.0","42756.0","1320.0","","","","","","","","","","","",""
"42770.0","4.0","42763.0","1261.0","","","","","","","","","","","",""
"42777.0","5.0","42770.0","1313.0","","","","","","","","","","","",""
"42784.0","6.0","42777.0","1326.0","","","","","","","","","","","",""
"42791.0","7.0","42784.0","1131.0","","","","","","","","","","","",""
"42798.0","8.0","42791.0","1239.0","","","","","","","","","","","",""
"42805.0","9.0","42798.0","1281.0","","","","","","","","","","","",""
"42812.0","10.0","42805.0","1137.0","","","","","","","","","","","",""
"42819.0","11.0","42812.0","1130.0","","","","","","","","","","","",""
"42826.0","12.0","42819.0","1278.0","","","","","","","","","","","",""
"42833.0","13.0","42826.0","1535.0","","","","","","","","","","","",""
"42840.0","14.0","42833.0","1105.0","","","","","","","","","","","",""
"42847.0","15.0","42840.0","1305.0","","","","","","","","","","","",""
"42854.0","16.0","42847.0","1216.0","","","","","","","","","","","",""
"42861.0","17.0","42854.0","1309.0","","","","","","","","","","","",""
"42868.0","18.0","42861.0","1210.0","","","","","","","","","","","",""
"42875.0","19.0","42868.0","1308.0","","","","","","","","","","","",""
"42882.0","20.0","42875.0","1100.0","","","","","","","","","","","",""
"42889.0","21.0","42882.0","1394.0","","","","","","","","","","","",""
"42896.0","22.0","42889.0","1519.0","","","","","","","","","","","",""
"42903.0","23.0","42896.0","1130.0","","","","","","","","","","","",""
"42910.0","24.0","42903.0","1304.0","","","","","","","","","","","",""
"42917.0","25.0","42910.0","1102.0","","","","","","","","","","","",""
"42924.0","26.0","42917.0","1322.0","","","","","","","","","","","",""
"42931.0","27.0","42924.0","1388.0","","","","","","","","","","","",""
"42938.0","28.0","42931.0","1102.0","","","","","","","","","","","",""
"42945.0","29.0","42938.0","1131.0","","","","","","","","","","","",""
"42952.0","30.0","42945.0","1216.0","","","","","","","","","","","",""
"42959.0","31.0","42952.0","1178.0","","","","","","","","","","","",""
"42966.0","32.0","42959.0","996.0","","","","","","","","","","","",""
"42973.0","33.0","42966.0","1351.0","","","","","","","","","","","",""
"42980.0","34.0","42973.0","1184.0","","","","","","","","","","","",""
"42987.0","35.0","42980.0","1108.0","","","","","","","","","","","",""
"42994.0","36.0","42987.0","1148.0","","","","","","","","","","","",""
"43001.0","37.0","42994.0","1098.0","","","","","","","","","","","",""
"43008.0","38.0","43001.0","1155.0","","","","","","","","","","","",""
"43015.0","39.0","43008.0","1298.0","","","","","","","","","","","",""
"43022.0","40.0","43015.0","1164.0","","","","","","","","","","","",""
"43029.0","41.0","43022.0","1348.0","","","","","","","","","","","",""
"43036.0","42.0","43029.0","1231.0","","","","","","","","","","","",""
"43043.0","43.0","43036.0","1239.0","","","","","","","","","","","",""
"43050.0","44.0","43043.0","996.0","","","","","","","","","","","",""
"43057.0","45.0","43050.0","1489.0","","","","","","","","","","","",""
"43064.0","46.0","43057.0","915.0","","","","","","","","","","","",""
"43071.0","47.0","43064.0","1410.0","","","","","","","","","","","",""
"43078.0","48.0","43071.0","1285.0","","","","","","","","","","","",""
"43085.0","49.0","43078.0","1084.0","","","","","","","","","","","",""
"43092.0","50.0","43085.0","1183.0","","","","","","","","","","","",""
"43099.0","51.0","43092.0","1333.0","","","","","","","","","","","",""
"43106.0","52.0","43099.0","1956.0","","","","","","","","","","","",""
"43113.0","1.0","43106.0","1572.0","","","","","","","","","","","",""
"43120.0","2.0","43113.0","1062.0","","","","","","","","","","","",""
"43127.0","3.0","43120.0","1349.0","","","","","","","","","","","",""
"43134.0","4.0","43127.0","1171.0","","","","","","","","","","","",""
"43141.0","5.0","43134.0","1332.0","","","","","","","","","","","",""
"43148.0","6.0","43141.0","1261.0","","","","","","","","","","","",""
"43155.0","7.0","43148.0","1231.0","","","","","","","","","","","",""
"43162.0","8.0","43155.0","1217.0","","","","","","","","","","","",""
"43169.0","9.0","43162.0","1226.0","","","","","","","","","","","",""
"43176.0","10.0","43169.0","1031.0","","","","","","","","","","","",""
"43183.0","11.0","43176.0","1157.0","","","","","","","","","","","",""
"43190.0","12.0","43183.0","1067.0","","","","","","","","","","","",""
"43197.0","13.0","43190.0","1541.0","","","","","","","","","","","",""
"43204.0","14.0","43197.0","1348.0","","","","","","","","","","","",""
"43211.0","15.0","43204.0","1193.0","","","","","","","","","","","",""
"43218.0","16.0","43211.0","1339.0","","","","","","","","","","","",""
"43225.0","17.0","43218.0","1261.0","","","","","","","","","","","",""
"43232.0","18.0","43225.0","1147.0","","","","","","","","","","","",""
"43239.0","19.0","43232.0","1158.0","","","","","","","","","","","",""
"43246.0","20.0","43239.0","1177.0","","","","","","","","","","","",""
"43253.0","21.0","43246.0","1255.0","","","","","","","","","","","",""
"43260.0","22.0","43253.0","1555.0","","","","","","","","","","","",""
"43267.0","23.0","43260.0","1324.0","","","","","","","","","","","",""
"43274.0","24.0","43267.0","1188.0","","","","","","","","","","","",""
"43281.0","25.0","43274.0","1105.0","","","","","","","","","","","",""
"43288.0","26.0","43281.0","1163.0","","","","","","","","","","","",""
"43295.0","27.0","43288.0","1298.0","","","","","","","","","","","",""
"43302.0","28.0","43295.0","1100.0","","","","","","","","","","","",""
"43309.0","29.0","43302.0","1082.0","","","","","","","","","","","",""
"43316.0","30.0","43309.0","1106.0","","","","","","","","","","","",""
"43323.0","31.0","43316.0","1180.0","","","","","","","","","","","",""
"43330.0","32.0","43323.0","1002.0","","","","","","","","","","","",""
"43337.0","33.0","43330.0","871.0","","","","","","","","","","","",""
"43344.0","34.0","43337.0","1710.0","","","","","","","","","","","",""
"43351.0","35.0","43344.0","1334.0","","","","","","","","","","","",""
"43358.0","36.0","43351.0","1178.0","","","","","","","","","","","",""
"43365.0","37.0","43358.0","1217.0","","","","","","","","","","","",""
"43372.0","38.0","43365.0","1115.0","","","","","","","","","","","",""
"43379.0","39.0","43372.0","1355.0","","","","","","","","","","","",""
"43386.0","40.0","43379.0","1348.0","","","","","","","","","","","",""
"43393.0","41.0","43386.0","1822.0","","","","","","","","","","","",""
"43400.0","42.0","43393.0","1385.0","","","","","","","","","","","",""
"43407.0","43.0","43400.0","1226.0","","","","","","","","","","","",""
"43414.0","44.0","43407.0","1220.0","","","","","","","","","","","",""
"43421.0","45.0","43414.0","1098.0","","","","","","","","","","","",""
"43428.0","46.0","43421.0","900.0","","","","","","","","","","","",""
"43435.0","47.0","43428.0","1217.0","","","","","","","","","","","",""
"43442.0","48.0","43435.0","1258.0","","","","","","","","","","","",""
"43449.0","49.0","43442.0","1118.0","","","","","","","","","","","",""
"43456.0","50.0","43449.0","1253.0","","","","","","","","","","","",""
"43463.0","51.0","43456.0","1240.0","","","","","","","","","","","",""
"43470.0","52.0","43463.0","1903.0","","","","","","","","","","","",""
"43477.0","1.0","43470.0","1720.0","","","","","","","","","","","",""
"43484.0","2.0","43477.0","1203.0","","","","","","","","","","","",""
"43491.0","3.0","43484.0","1084.0","","","","","","","","","","","",""
"43498.0","4.0","43491.0","1283.0","","","","","","","","","","","",""
"43505.0","5.0","43498.0","1171.0","","","","","","","","","","","",""
"43512.0","6.0","43505.0","1154.0","","","","","","","","","","","",""
"43519.0","7.0","43512.0","1196.0","","","","","","","","","","","",""
"43526.0","8.0","43519.0","1278.0","","","","","","","","","","","",""
"43533.0","9.0","43526.0","1133.0","","","","","","","","","","","",""
"43540.0","10.0","43533.0","1155.0","","","","","","","","","","","",""
"43547.0","11.0","43540.0","1055.0","","","","","","","","","","","",""
"43554.0","12.0","43547.0","1249.0","","","","","","","","","","","",""
"43561.0","13.0","43554.0","1285.0","","","","","","","","","","","",""
"43568.0","14.0","43561.0","1128.0","","","","","","","","","","","",""
"43575.0","15.0","43568.0","989.0","","","","","","","","","","","",""
"43582.0","16.0","43575.0","1274.0","","","","","","","","","","","",""
"43589.0","17.0","43582.0","1120.0","","","","","","","","","","","",""
"43596.0","18.0","43589.0","1229.0","","","","","","","","","","","",""
"43603.0","19.0","43596.0","1242.0","","","","","","","","","","","",""
"43610.0","20.0","43603.0","1203.0","","","","","","","","","","","",""
"43617.0","21.0","43610.0","994.0","","","","","","","","","","","",""
"43624.0","22.0","43617.0","1571.0","","","","","","","","","","","",""
"43631.0","23.0","43624.0","1303.0","","","","","","","","","","","",""
"43638.0","24.0","43631.0","1280.0","","","","","","","","","","","",""
"43645.0","25.0","43638.0","1086.0","","","","","","","","","","","",""
"43652.0","26.0","43645.0","1439.0","","","","","","","","","","","",""
"43659.0","27.0","43652.0","1320.0","","","","","","","","","","","",""
"43666.0","28.0","43659.0","1068.0","","","","","","","","","","","",""
"43673.0","29.0","43666.0","1062.0","","","","","","","","","","","",""
"43680.0","30.0","43673.0","1136.0","","","","","","","","","","","",""
"43687.0","31.0","43680.0","1217.0","","","","","","","","","","","",""
"43694.0","32.0","43687.0","1011.0","","","","","","","","","","","",""
"43701.0","33.0","43694.0","1136.0","","","","","","","","","","","",""
"43708.0","34.0","43701.0","1058.0","","","","","","","","","","","",""
"43715.0","35.0","43708.0","1080.0","","","","","","","","","","","",""
"43722.0","36.0","43715.0","1141.0","","","","","","","","","","","",""
"43729.0","37.0","43722.0","936.0","","","","","","","","","","","",""
"43736.0","38.0","43729.0","1033.0","","","","","","","","","","","",""
"43743.0","39.0","43736.0","1268.0","","","","","","","","","","","",""
"43750.0","40.0","43743.0","1150.0","","","","","","","","","","","",""
"43757.0","41.0","43750.0","1298.0","","","","","","","","","","","",""
"43764.0","42.0","43757.0","1123.0","","","","","","","","","","","",""
"43771.0","43.0","43764.0","955.0","","","","","","","","","","","",""
"43778.0","44.0","43771.0","1131.0","","","","","","","","","","","",""
"43785.0","45.0","43778.0","976.0","","","","","","","","","","","",""
"43792.0","46.0","43785.0","1120.0","","","","","","","","","","","",""
"43799.0","47.0","43792.0","963.0","","","","","","","","","","","",""
"43806.0","48.0","43799.0","1435.0","","","","","","","","","","","",""
"43813.0","49.0","43806.0","1052.0","","","","","","","","","","","",""
"43820.0","50.0","43813.0","1110.0","","","","","","","","","","","",""
"43827.0","51.0","43820.0","1245.0","","","","","","","","","","","",""
"43834.0","52.0","43827.0","1825.0","","","","","","","","","","","",""
"43841.0","1.0","43834.0","1826.0","","","","","","","","","","","",""
"43848.0","2.0","43841.0","1234.0","","","","","","","","","","","",""
"43855.0","3.0","43848.0","1014.0","","","","","","","","","","","",""
"43862.0","4.0","43855.0","1135.0","","","","","","","","","","","",""
"43869.0","5.0","43862.0","1137.0","","","","","","","","","","","",""
"43876.0","6.0","43869.0","1199.0","","","","","","","","","","","",""
"43883.0","7.0","43876.0","1020.0","","","","","","","","","","","",""
"43890.0","8.0","43883.0","1049.0","","","","","","","","","","","",""
"43897.0","9.0","43890.0","1275.0","","","","","","","","","","","",""
"43904.0","10.0","43897.0","1589.0","","","","","","","","","","","",""
"43911.0","11.0","43904.0","8817.0","","","","","","","","","","","",""
"43918.0","12.0","43911.0","48596.0","","","","","","","","","","","",""
"43925.0","13.0","43918.0","53102.0","","","","","","","","","","","",""
"43932.0","14.0","43925.0","34717.0","","","","","","","","","","","",""
"43939.0","15.0","43932.0","26591.0","","","","","","","","","","","",""
"43946.0","16.0","43939.0","22496.0","","","","","","","","","","","",""
"43953.0","17.0","43946.0","15177.0","","","","","","","","","","","",""
"43960.0","18.0","43953.0","12329.0","","","","","","","","","","","",""
"43967.0","19.0","43960.0","10964.0","","","","","","","","","","","",""
"43974.0","20.0","43967.0","9140.0","","","","","","","","","","","",""
"43981.0","21.0","43974.0","7702.0","","","","","","","","","","","",""
"43988.0","22.0","43981.0","7338.0","","","","","","","","","","","",""
"43995.0","23.0","43988.0","7248.0","","","","","","","","","","","",""
"44002.0","24.0","43995.0","7178.0","","","","","","","","","","","",""
"44009.0","25.0","44002.0","8193.0","","","","","","","","","","","",""
"44016.0","26.0","44009.0","7648.0","","","","","","","","","","","",""
"44023.0","27.0","44016.0","7668.0","","","","","","","","","","","",""
"44030.0","28.0","44023.0","7581.0","","","","","","","","","","","",""
"44037.0","29.0","44030.0","6033.0","","","","","","","","","","","",""
