"Report date","Week #","Week ","CO","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"41272.0","51.0","41265.0","2936.0","","","","","","","","","","","",""
"41279.0","52.0","41272.0","4314.0","","","","","","","","","","","",""
"41286.0","1.0","41279.0","6076.0","","","","","","","","","","","",""
"41293.0","2.0","41286.0","5197.0","","","","","","","","","","","",""
"41300.0","3.0","41293.0","3809.0","","","","","","","","","","","",""
"41307.0","4.0","41300.0","3912.0","","","","","","","","","","","",""
"41314.0","5.0","41307.0","3746.0","","","","","","","","","","","",""
"41321.0","6.0","41314.0","3198.0","","","","","","","","","","","",""
"41328.0","7.0","41321.0","2874.0","","","","","","","","","","","",""
"41335.0","8.0","41328.0","3251.0","","","","","","","","","","","",""
"41342.0","9.0","41335.0","3199.0","","","","","","","","","","","",""
"41349.0","10.0","41342.0","2790.0","","","","","","","","","","","",""
"41356.0","11.0","41349.0","2758.0","","","","","","","","","","","",""
"41363.0","12.0","41356.0","2361.0","","","","","","","","","","","",""
"41370.0","13.0","41363.0","3504.0","","","","","","","","","","","",""
"41377.0","14.0","41370.0","3854.0","","","","","","","","","","","",""
"41384.0","15.0","41377.0","4023.0","","","","","","","","","","","",""
"41391.0","16.0","41384.0","3516.0","","","","","","","","","","","",""
"41398.0","17.0","41391.0","3303.0","","","","","","","","","","","",""
"41405.0","18.0","41398.0","3054.0","","","","","","","","","","","",""
"41412.0","19.0","41405.0","2871.0","","","","","","","","","","","",""
"41419.0","20.0","41412.0","3301.0","","","","","","","","","","","",""
"41426.0","21.0","41419.0","2760.0","","","","","","","","","","","",""
"41433.0","22.0","41426.0","3398.0","","","","","","","","","","","",""
"41440.0","23.0","41433.0","2728.0","","","","","","","","","","","",""
"41447.0","24.0","41440.0","2563.0","","","","","","","","","","","",""
"41454.0","25.0","41447.0","2515.0","","","","","","","","","","","",""
"41461.0","26.0","41454.0","2783.0","","","","","","","","","","","",""
"41468.0","27.0","41461.0","3329.0","","","","","","","","","","","",""
"41475.0","28.0","41468.0","2885.0","","","","","","","","","","","",""
"41482.0","29.0","41475.0","2800.0","","","","","","","","","","","",""
"41489.0","30.0","41482.0","2765.0","","","","","","","","","","","",""
"41496.0","31.0","41489.0","2638.0","","","","","","","","","","","",""
"41503.0","32.0","41496.0","2604.0","","","","","","","","","","","",""
"41510.0","33.0","41503.0","2668.0","","","","","","","","","","","",""
"41517.0","34.0","41510.0","2577.0","","","","","","","","","","","",""
"41524.0","35.0","41517.0","2364.0","","","","","","","","","","","",""
"41531.0","36.0","41524.0","2903.0","","","","","","","","","","","",""
"41538.0","37.0","41531.0","3207.0","","","","","","","","","","","",""
"41545.0","38.0","41538.0","2878.0","","","","","","","","","","","",""
"41552.0","39.0","41545.0","3841.0","","","","","","","","","","","",""
"41559.0","40.0","41552.0","3682.0","","","","","","","","","","","",""
"41566.0","41.0","41559.0","3216.0","","","","","","","","","","","",""
"41573.0","42.0","41566.0","3740.0","","","","","","","","","","","",""
"41580.0","43.0","41573.0","3566.0","","","","","","","","","","","",""
"41587.0","44.0","41580.0","3871.0","","","","","","","","","","","",""
"41594.0","45.0","41587.0","3039.0","","","","","","","","","","","",""
"41601.0","46.0","41594.0","3762.0","","","","","","","","","","","",""
"41608.0","47.0","41601.0","2919.0","","","","","","","","","","","",""
"41615.0","48.0","41608.0","4748.0","","","","","","","","","","","",""
"41622.0","49.0","41615.0","4194.0","","","","","","","","","","","",""
"41629.0","50.0","41622.0","3403.0","","","","","","","","","","","",""
"41636.0","51.0","41629.0","2683.0","","","","","","","","","","","",""
"41643.0","52.0","41636.0","3785.0","","","","","","","","","","","",""
"41650.0","1.0","41643.0","5188.0","","","","","","","","","","","",""
"41657.0","2.0","41650.0","4180.0","","","","","","","","","","","",""
"41664.0","3.0","41657.0","3399.0","","","","","","","","","","","",""
"41671.0","4.0","41664.0","3604.0","","","","","","","","","","","",""
"41678.0","5.0","41671.0","4385.0","","","","","","","","","","","",""
"41685.0","6.0","41678.0","3143.0","","","","","","","","","","","",""
"41692.0","7.0","41685.0","2810.0","","","","","","","","","","","",""
"41699.0","8.0","41692.0","2642.0","","","","","","","","","","","",""
"41706.0","9.0","41699.0","2868.0","","","","","","","","","","","",""
"41713.0","10.0","41706.0","2547.0","","","","","","","","","","","",""
"41720.0","11.0","41713.0","2445.0","","","","","","","","","","","",""
"41727.0","12.0","41720.0","2465.0","","","","","","","","","","","",""
"41734.0","13.0","41727.0","3224.0","","","","","","","","","","","",""
"41741.0","14.0","41734.0","3270.0","","","","","","","","","","","",""
"41748.0","15.0","41741.0","3011.0","","","","","","","","","","","",""
"41755.0","16.0","41748.0","3028.0","","","","","","","","","","","",""
"41762.0","17.0","41755.0","2919.0","","","","","","","","","","","",""
"41769.0","18.0","41762.0","2684.0","","","","","","","","","","","",""
"41776.0","19.0","41769.0","2675.0","","","","","","","","","","","",""
"41783.0","20.0","41776.0","2781.0","","","","","","","","","","","",""
"41790.0","21.0","41783.0","2506.0","","","","","","","","","","","",""
"41797.0","22.0","41790.0","2946.0","","","","","","","","","","","",""
"41804.0","23.0","41797.0","2485.0","","","","","","","","","","","",""
"41811.0","24.0","41804.0","2231.0","","","","","","","","","","","",""
"41818.0","25.0","41811.0","2168.0","","","","","","","","","","","",""
"41825.0","26.0","41818.0","2373.0","","","","","","","","","","","",""
"41832.0","27.0","41825.0","2916.0","","","","","","","","","","","",""
"41839.0","28.0","41832.0","2354.0","","","","","","","","","","","",""
"41846.0","29.0","41839.0","2313.0","","","","","","","","","","","",""
"41853.0","30.0","41846.0","2393.0","","","","","","","","","","","",""
"41860.0","31.0","41853.0","2500.0","","","","","","","","","","","",""
"41867.0","32.0","41860.0","2072.0","","","","","","","","","","","",""
"41874.0","33.0","41867.0","2182.0","","","","","","","","","","","",""
"41881.0","34.0","41874.0","2285.0","","","","","","","","","","","",""
"41888.0","35.0","41881.0","2091.0","","","","","","","","","","","",""
"41895.0","36.0","41888.0","2301.0","","","","","","","","","","","",""
"41902.0","37.0","41895.0","2205.0","","","","","","","","","","","",""
"41909.0","38.0","41902.0","2134.0","","","","","","","","","","","",""
"41916.0","39.0","41909.0","2923.0","","","","","","","","","","","",""
"41923.0","40.0","41916.0","2963.0","","","","","","","","","","","",""
"41930.0","41.0","41923.0","2752.0","","","","","","","","","","","",""
"41937.0","42.0","41930.0","2531.0","","","","","","","","","","","",""
"41944.0","43.0","41937.0","2699.0","","","","","","","","","","","",""
"41951.0","44.0","41944.0","3156.0","","","","","","","","","","","",""
"41958.0","45.0","41951.0","4287.0","","","","","","","","","","","",""
"41965.0","46.0","41958.0","3665.0","","","","","","","","","","","",""
"41972.0","47.0","41965.0","2533.0","","","","","","","","","","","",""
"41979.0","48.0","41972.0","2964.0","","","","","","","","","","","",""
"41986.0","49.0","41979.0","2949.0","","","","","","","","","","","",""
"41993.0","50.0","41986.0","3345.0","","","","","","","","","","","",""
"42000.0","51.0","41993.0","2236.0","","","","","","","","","","","",""
"42007.0","52.0","42000.0","3689.0","","","","","","","","","","","",""
"42014.0","1.0","42007.0","5071.0","","","","","","","","","","","",""
"42021.0","2.0","42014.0","3769.0","","","","","","","","","","","",""
"42028.0","3.0","42021.0","3115.0","","","","","","","","","","","",""
"42035.0","4.0","42028.0","3200.0","","","","","","","","","","","",""
"42042.0","5.0","42035.0","3291.0","","","","","","","","","","","",""
"42049.0","6.0","42042.0","2834.0","","","","","","","","","","","",""
"42056.0","7.0","42049.0","2763.0","","","","","","","","","","","",""
"42063.0","8.0","42056.0","3627.0","","","","","","","","","","","",""
"42070.0","9.0","42063.0","3475.0","","","","","","","","","","","",""
"42077.0","10.0","42070.0","2584.0","","","","","","","","","","","",""
"42084.0","11.0","42077.0","2441.0","","","","","","","","","","","",""
"42091.0","12.0","42084.0","2394.0","","","","","","","","","","","",""
"42098.0","13.0","42091.0","3075.0","","","","","","","","","","","",""
"42105.0","14.0","42098.0","3324.0","","","","","","","","","","","",""
"42112.0","15.0","42105.0","3200.0","","","","","","","","","","","",""
"42119.0","16.0","42112.0","2960.0","","","","","","","","","","","",""
"42126.0","17.0","42119.0","2737.0","","","","","","","","","","","",""
"42133.0","18.0","42126.0","3039.0","","","","","","","","","","","",""
"42140.0","19.0","42133.0","2600.0","","","","","","","","","","","",""
"42147.0","20.0","42140.0","2982.0","","","","","","","","","","","",""
"42154.0","21.0","42147.0","2409.0","","","","","","","","","","","",""
"42161.0","22.0","42154.0","2778.0","","","","","","","","","","","",""
"42168.0","23.0","42161.0","2336.0","","","","","","","","","","","",""
"42175.0","24.0","42168.0","2221.0","","","","","","","","","","","",""
"42182.0","25.0","42175.0","2057.0","","","","","","","","","","","",""
"42189.0","26.0","42182.0","2146.0","","","","","","","","","","","",""
"42196.0","27.0","42189.0","2897.0","","","","","","","","","","","",""
"42203.0","28.0","42196.0","2250.0","","","","","","","","","","","",""
"42210.0","29.0","42203.0","2092.0","","","","","","","","","","","",""
"42217.0","30.0","42210.0","2094.0","","","","","","","","","","","",""
"42224.0","31.0","42217.0","2242.0","","","","","","","","","","","",""
"42231.0","32.0","42224.0","2072.0","","","","","","","","","","","",""
"42238.0","33.0","42231.0","2164.0","","","","","","","","","","","",""
"42245.0","34.0","42238.0","2259.0","","","","","","","","","","","",""
"42252.0","35.0","42245.0","2575.0","","","","","","","","","","","",""
"42259.0","36.0","42252.0","2063.0","","","","","","","","","","","",""
"42266.0","37.0","42259.0","2174.0","","","","","","","","","","","",""
"42273.0","38.0","42266.0","2206.0","","","","","","","","","","","",""
"42280.0","39.0","42273.0","2834.0","","","","","","","","","","","",""
"42287.0","40.0","42280.0","3022.0","","","","","","","","","","","",""
"42294.0","41.0","42287.0","2654.0","","","","","","","","","","","",""
"42301.0","42.0","42294.0","2725.0","","","","","","","","","","","",""
"42308.0","43.0","42301.0","2637.0","","","","","","","","","","","",""
"42315.0","44.0","42308.0","3168.0","","","","","","","","","","","",""
"42322.0","45.0","42315.0","2893.0","","","","","","","","","","","",""
"42329.0","46.0","42322.0","3883.0","","","","","","","","","","","",""
"42336.0","47.0","42329.0","2616.0","","","","","","","","","","","",""
"42343.0","48.0","42336.0","3918.0","","","","","","","","","","","",""
"42350.0","49.0","42343.0","2978.0","","","","","","","","","","","",""
"42357.0","50.0","42350.0","3767.0","","","","","","","","","","","",""
"42364.0","51.0","42357.0","2495.0","","","","","","","","","","","",""
"42371.0","52.0","42364.0","2807.0","","","","","","","","","","","",""
"42378.0","1.0","42371.0","5031.0","","","","","","","","","","","",""
"42385.0","2.0","42378.0","3595.0","","","","","","","","","","","",""
"42392.0","3.0","42385.0","3131.0","","","","","","","","","","","",""
"42399.0","4.0","42392.0","3069.0","","","","","","","","","","","",""
"42406.0","5.0","42399.0","3347.0","","","","","","","","","","","",""
"42413.0","6.0","42406.0","2828.0","","","","","","","","","","","",""
"42420.0","7.0","42413.0","2548.0","","","","","","","","","","","",""
"42427.0","8.0","42420.0","2665.0","","","","","","","","","","","",""
"42434.0","9.0","42427.0","2766.0","","","","","","","","","","","",""
"42441.0","10.0","42434.0","2131.0","","","","","","","","","","","",""
"42448.0","11.0","42441.0","2463.0","","","","","","","","","","","",""
"42455.0","12.0","42448.0","2387.0","","","","","","","","","","","",""
"42462.0","13.0","42455.0","3012.0","","","","","","","","","","","",""
"42469.0","14.0","42462.0","3204.0","","","","","","","","","","","",""
"42476.0","15.0","42469.0","3206.0","","","","","","","","","","","",""
"42483.0","16.0","42476.0","2951.0","","","","","","","","","","","",""
"42490.0","17.0","42483.0","2560.0","","","","","","","","","","","",""
"42497.0","18.0","42490.0","2694.0","","","","","","","","","","","",""
"42504.0","19.0","42497.0","2275.0","","","","","","","","","","","",""
"42511.0","20.0","42504.0","2578.0","","","","","","","","","","","",""
"42518.0","21.0","42511.0","2563.0","","","","","","","","","","","",""
"42525.0","22.0","42518.0","2408.0","","","","","","","","","","","",""
"42532.0","23.0","42525.0","2711.0","","","","","","","","","","","",""
"42539.0","24.0","42532.0","2208.0","","","","","","","","","","","",""
"42546.0","25.0","42539.0","2087.0","","","","","","","","","","","",""
"42553.0","26.0","42546.0","2338.0","","","","","","","","","","","",""
"42560.0","27.0","42553.0","2254.0","","","","","","","","","","","",""
"42567.0","28.0","42560.0","2199.0","","","","","","","","","","","",""
"42574.0","29.0","42567.0","1897.0","","","","","","","","","","","",""
"42581.0","30.0","42574.0","1925.0","","","","","","","","","","","",""
"42588.0","31.0","42581.0","2257.0","","","","","","","","","","","",""
"42595.0","32.0","42588.0","2063.0","","","","","","","","","","","",""
"42602.0","33.0","42595.0","1991.0","","","","","","","","","","","",""
"42609.0","34.0","42602.0","2011.0","","","","","","","","","","","",""
"42616.0","35.0","42609.0","2072.0","","","","","","","","","","","",""
"42623.0","36.0","42616.0","1956.0","","","","","","","","","","","",""
"42630.0","37.0","42623.0","1916.0","","","","","","","","","","","",""
"42637.0","38.0","42630.0","1954.0","","","","","","","","","","","",""
"42644.0","39.0","42637.0","2209.0","","","","","","","","","","","",""
"42651.0","40.0","42644.0","2809.0","","","","","","","","","","","",""
"42658.0","41.0","42651.0","2263.0","","","","","","","","","","","",""
"42665.0","42.0","42658.0","2463.0","","","","","","","","","","","",""
"42672.0","43.0","42665.0","2349.0","","","","","","","","","","","",""
"42679.0","44.0","42672.0","2713.0","","","","","","","","","","","",""
"42686.0","45.0","42679.0","2059.0","","","","","","","","","","","",""
"42693.0","46.0","42686.0","3454.0","","","","","","","","","","","",""
"42700.0","47.0","42693.0","2703.0","","","","","","","","","","","",""
"42707.0","48.0","42700.0","3334.0","","","","","","","","","","","",""
"42714.0","49.0","42707.0","3819.0","","","","","","","","","","","",""
"42721.0","50.0","42714.0","3001.0","","","","","","","","","","","",""
"42728.0","51.0","42721.0","2853.0","","","","","","","","","","","",""
"42735.0","52.0","42728.0","2688.0","","","","","","","","","","","",""
"42742.0","53.0","42735.0","3833.0","","","","","","","","","","","",""
"42749.0","1.0","42742.0","3546.0","","","","","","","","","","","",""
"42756.0","2.0","42749.0","2863.0","","","","","","","","","","","",""
"42763.0","3.0","42756.0","2589.0","","","","","","","","","","","",""
"42770.0","4.0","42763.0","2586.0","","","","","","","","","","","",""
"42777.0","5.0","42770.0","2403.0","","","","","","","","","","","",""
"42784.0","6.0","42777.0","2130.0","","","","","","","","","","","",""
"42791.0","7.0","42784.0","2037.0","","","","","","","","","","","",""
"42798.0","8.0","42791.0","2190.0","","","","","","","","","","","",""
"42805.0","9.0","42798.0","2164.0","","","","","","","","","","","",""
"42812.0","10.0","42805.0","1813.0","","","","","","","","","","","",""
"42819.0","11.0","42812.0","1849.0","","","","","","","","","","","",""
"42826.0","12.0","42819.0","2275.0","","","","","","","","","","","",""
"42833.0","13.0","42826.0","2833.0","","","","","","","","","","","",""
"42840.0","14.0","42833.0","2238.0","","","","","","","","","","","",""
"42847.0","15.0","42840.0","2341.0","","","","","","","","","","","",""
"42854.0","16.0","42847.0","2307.0","","","","","","","","","","","",""
"42861.0","17.0","42854.0","2217.0","","","","","","","","","","","",""
"42868.0","18.0","42861.0","2009.0","","","","","","","","","","","",""
"42875.0","19.0","42868.0","2135.0","","","","","","","","","","","",""
"42882.0","20.0","42875.0","2107.0","","","","","","","","","","","",""
"42889.0","21.0","42882.0","2021.0","","","","","","","","","","","",""
"42896.0","22.0","42889.0","1915.0","","","","","","","","","","","",""
"42903.0","23.0","42896.0","1928.0","","","","","","","","","","","",""
"42910.0","24.0","42903.0","1581.0","","","","","","","","","","","",""
"42917.0","25.0","42910.0","1921.0","","","","","","","","","","","",""
"42924.0","26.0","42917.0","1829.0","","","","","","","","","","","",""
"42931.0","27.0","42924.0","1807.0","","","","","","","","","","","",""
"42938.0","28.0","42931.0","1730.0","","","","","","","","","","","",""
"42945.0","29.0","42938.0","1652.0","","","","","","","","","","","",""
"42952.0","30.0","42945.0","1923.0","","","","","","","","","","","",""
"42959.0","31.0","42952.0","1719.0","","","","","","","","","","","",""
"42966.0","32.0","42959.0","1711.0","","","","","","","","","","","",""
"42973.0","33.0","42966.0","1579.0","","","","","","","","","","","",""
"42980.0","34.0","42973.0","1700.0","","","","","","","","","","","",""
"42987.0","35.0","42980.0","1530.0","","","","","","","","","","","",""
"42994.0","36.0","42987.0","1613.0","","","","","","","","","","","",""
"43001.0","37.0","42994.0","1609.0","","","","","","","","","","","",""
"43008.0","38.0","43001.0","1891.0","","","","","","","","","","","",""
"43015.0","39.0","43008.0","2291.0","","","","","","","","","","","",""
"43022.0","40.0","43015.0","1904.0","","","","","","","","","","","",""
"43029.0","41.0","43022.0","2027.0","","","","","","","","","","","",""
"43036.0","42.0","43029.0","1936.0","","","","","","","","","","","",""
"43043.0","43.0","43036.0","2197.0","","","","","","","","","","","",""
"43050.0","44.0","43043.0","1972.0","","","","","","","","","","","",""
"43057.0","45.0","43050.0","2438.0","","","","","","","","","","","",""
"43064.0","46.0","43057.0","2073.0","","","","","","","","","","","",""
"43071.0","47.0","43064.0","2384.0","","","","","","","","","","","",""
"43078.0","48.0","43071.0","2763.0","","","","","","","","","","","",""
"43085.0","49.0","43078.0","2487.0","","","","","","","","","","","",""
"43092.0","50.0","43085.0","2887.0","","","","","","","","","","","",""
"43099.0","51.0","43092.0","2242.0","","","","","","","","","","","",""
"43106.0","52.0","43099.0","3095.0","","","","","","","","","","","",""
"43113.0","1.0","43106.0","3012.0","","","","","","","","","","","",""
"43120.0","2.0","43113.0","2565.0","","","","","","","","","","","",""
"43127.0","3.0","43120.0","2366.0","","","","","","","","","","","",""
"43134.0","4.0","43127.0","2268.0","","","","","","","","","","","",""
"43141.0","5.0","43134.0","2126.0","","","","","","","","","","","",""
"43148.0","6.0","43141.0","1870.0","","","","","","","","","","","",""
"43155.0","7.0","43148.0","2020.0","","","","","","","","","","","",""
"43162.0","8.0","43155.0","1933.0","","","","","","","","","","","",""
"43169.0","9.0","43162.0","1753.0","","","","","","","","","","","",""
"43176.0","10.0","43169.0","1572.0","","","","","","","","","","","",""
"43183.0","11.0","43176.0","1561.0","","","","","","","","","","","",""
"43190.0","12.0","43183.0","1691.0","","","","","","","","","","","",""
"43197.0","13.0","43190.0","2148.0","","","","","","","","","","","",""
"43204.0","14.0","43197.0","2191.0","","","","","","","","","","","",""
"43211.0","15.0","43204.0","2324.0","","","","","","","","","","","",""
"43218.0","16.0","43211.0","1755.0","","","","","","","","","","","",""
"43225.0","17.0","43218.0","1899.0","","","","","","","","","","","",""
"43232.0","18.0","43225.0","1776.0","","","","","","","","","","","",""
"43239.0","19.0","43232.0","1771.0","","","","","","","","","","","",""
"43246.0","20.0","43239.0","1857.0","","","","","","","","","","","",""
"43253.0","21.0","43246.0","1904.0","","","","","","","","","","","",""
"43260.0","22.0","43253.0","1926.0","","","","","","","","","","","",""
"43267.0","23.0","43260.0","1745.0","","","","","","","","","","","",""
"43274.0","24.0","43267.0","1612.0","","","","","","","","","","","",""
"43281.0","25.0","43274.0","1653.0","","","","","","","","","","","",""
"43288.0","26.0","43281.0","1764.0","","","","","","","","","","","",""
"43295.0","27.0","43288.0","1690.0","","","","","","","","","","","",""
"43302.0","28.0","43295.0","1606.0","","","","","","","","","","","",""
"43309.0","29.0","43302.0","1611.0","","","","","","","","","","","",""
"43316.0","30.0","43309.0","1560.0","","","","","","","","","","","",""
"43323.0","31.0","43316.0","1494.0","","","","","","","","","","","",""
"43330.0","32.0","43323.0","1555.0","","","","","","","","","","","",""
"43337.0","33.0","43330.0","1557.0","","","","","","","","","","","",""
"43344.0","34.0","43337.0","1529.0","","","","","","","","","","","",""
"43351.0","35.0","43344.0","1550.0","","","","","","","","","","","",""
"43358.0","36.0","43351.0","1545.0","","","","","","","","","","","",""
"43365.0","37.0","43358.0","1605.0","","","","","","","","","","","",""
"43372.0","38.0","43365.0","1514.0","","","","","","","","","","","",""
"43379.0","39.0","43372.0","1944.0","","","","","","","","","","","",""
"43386.0","40.0","43379.0","2206.0","","","","","","","","","","","",""
"43393.0","41.0","43386.0","1963.0","","","","","","","","","","","",""
"43400.0","42.0","43393.0","1873.0","","","","","","","","","","","",""
"43407.0","43.0","43400.0","1930.0","","","","","","","","","","","",""
"43414.0","44.0","43407.0","2230.0","","","","","","","","","","","",""
"43421.0","45.0","43414.0","2228.0","","","","","","","","","","","",""
"43428.0","46.0","43421.0","1883.0","","","","","","","","","","","",""
"43435.0","47.0","43428.0","2272.0","","","","","","","","","","","",""
"43442.0","48.0","43435.0","2711.0","","","","","","","","","","","",""
"43449.0","49.0","43442.0","2293.0","","","","","","","","","","","",""
"43456.0","50.0","43449.0","2430.0","","","","","","","","","","","",""
"43463.0","51.0","43456.0","2014.0","","","","","","","","","","","",""
"43470.0","52.0","43463.0","2710.0","","","","","","","","","","","",""
"43477.0","1.0","43470.0","3077.0","","","","","","","","","","","",""
"43484.0","2.0","43477.0","2701.0","","","","","","","","","","","",""
"43491.0","3.0","43484.0","2409.0","","","","","","","","","","","",""
"43498.0","4.0","43491.0","2275.0","","","","","","","","","","","",""
"43505.0","5.0","43498.0","2210.0","","","","","","","","","","","",""
"43512.0","6.0","43505.0","1813.0","","","","","","","","","","","",""
"43519.0","7.0","43512.0","1925.0","","","","","","","","","","","",""
"43526.0","8.0","43519.0","1719.0","","","","","","","","","","","",""
"43533.0","9.0","43526.0","1891.0","","","","","","","","","","","",""
"43540.0","10.0","43533.0","1506.0","","","","","","","","","","","",""
"43547.0","11.0","43540.0","1550.0","","","","","","","","","","","",""
"43554.0","12.0","43547.0","1483.0","","","","","","","","","","","",""
"43561.0","13.0","43554.0","1903.0","","","","","","","","","","","",""
"43568.0","14.0","43561.0","2037.0","","","","","","","","","","","",""
"43575.0","15.0","43568.0","1989.0","","","","","","","","","","","",""
"43582.0","16.0","43575.0","1945.0","","","","","","","","","","","",""
"43589.0","17.0","43582.0","1813.0","","","","","","","","","","","",""
"43596.0","18.0","43589.0","1765.0","","","","","","","","","","","",""
"43603.0","19.0","43596.0","1617.0","","","","","","","","","","","",""
"43610.0","20.0","43603.0","1880.0","","","","","","","","","","","",""
"43617.0","21.0","43610.0","1613.0","","","","","","","","","","","",""
"43624.0","22.0","43617.0","1978.0","","","","","","","","","","","",""
"43631.0","23.0","43624.0","1517.0","","","","","","","","","","","",""
"43638.0","24.0","43631.0","1537.0","","","","","","","","","","","",""
"43645.0","25.0","43638.0","1355.0","","","","","","","","","","","",""
"43652.0","26.0","43645.0","1450.0","","","","","","","","","","","",""
"43659.0","27.0","43652.0","1809.0","","","","","","","","","","","",""
"43666.0","28.0","43659.0","1506.0","","","","","","","","","","","",""
"43673.0","29.0","43666.0","1460.0","","","","","","","","","","","",""
"43680.0","30.0","43673.0","1512.0","","","","","","","","","","","",""
"43687.0","31.0","43680.0","1542.0","","","","","","","","","","","",""
"43694.0","32.0","43687.0","1471.0","","","","","","","","","","","",""
"43701.0","33.0","43694.0","1486.0","","","","","","","","","","","",""
"43708.0","34.0","43701.0","1510.0","","","","","","","","","","","",""
"43715.0","35.0","43708.0","1465.0","","","","","","","","","","","",""
"43722.0","36.0","43715.0","1467.0","","","","","","","","","","","",""
"43729.0","37.0","43722.0","1418.0","","","","","","","","","","","",""
"43736.0","38.0","43729.0","1429.0","","","","","","","","","","","",""
"43743.0","39.0","43736.0","1967.0","","","","","","","","","","","",""
"43750.0","40.0","43743.0","2002.0","","","","","","","","","","","",""
"43757.0","41.0","43750.0","1879.0","","","","","","","","","","","",""
"43764.0","42.0","43757.0","1849.0","","","","","","","","","","","",""
"43771.0","43.0","43764.0","3112.0","","","","","","","","","","","",""
"43778.0","44.0","43771.0","2318.0","","","","","","","","","","","",""
"43785.0","45.0","43778.0","2141.0","","","","","","","","","","","",""
"43792.0","46.0","43785.0","2302.0","","","","","","","","","","","",""
"43799.0","47.0","43792.0","1910.0","","","","","","","","","","","",""
"43806.0","48.0","43799.0","3162.0","","","","","","","","","","","",""
"43813.0","49.0","43806.0","2279.0","","","","","","","","","","","",""
"43820.0","50.0","43813.0","2360.0","","","","","","","","","","","",""
"43827.0","51.0","43820.0","1723.0","","","","","","","","","","","",""
"43834.0","52.0","43827.0","2431.0","","","","","","","","","","","",""
"43841.0","1.0","43834.0","3001.0","","","","","","","","","","","",""
"43848.0","2.0","43841.0","2522.0","","","","","","","","","","","",""
"43855.0","3.0","43848.0","2164.0","","","","","","","","","","","",""
"43862.0","4.0","43855.0","2049.0","","","","","","","","","","","",""
"43869.0","5.0","43862.0","2482.0","","","","","","","","","","","",""
"43876.0","6.0","43869.0","2209.0","","","","","","","","","","","",""
"43883.0","7.0","43876.0","1862.0","","","","","","","","","","","",""
"43890.0","8.0","43883.0","1681.0","","","","","","","","","","","",""
"43897.0","9.0","43890.0","1865.0","","","","","","","","","","","",""
"43904.0","10.0","43897.0","2321.0","","","","","","","","","","","",""
"43911.0","11.0","43904.0","19774.0","","","","","","","","","","","",""
"43918.0","12.0","43911.0","61838.0","","","","","","","","","","","",""
"43925.0","13.0","43918.0","46326.0","","","","","","","","","","","",""
"43932.0","14.0","43925.0","104572.0","","","","","","","","","","","",""
"43939.0","15.0","43932.0","67639.0","","","","","","","","","","","",""
"43946.0","16.0","43939.0","38662.0","","","","","","","","","","","",""
"43953.0","17.0","43946.0","28360.0","","","","","","","","","","","",""
"43960.0","18.0","43953.0","22732.0","","","","","","","","","","","",""
"43967.0","19.0","43960.0","18054.0","","","","","","","","","","","",""
"43974.0","20.0","43967.0","15719.0","","","","","","","","","","","",""
"43981.0","21.0","43974.0","12519.0","","","","","","","","","","","",""
"43988.0","22.0","43981.0","13098.0","","","","","","","","","","","",""
"43995.0","23.0","43988.0","10382.0","","","","","","","","","","","",""
"44002.0","24.0","43995.0","10013.0","","","","","","","","","","","",""
"44009.0","25.0","44002.0","8646.0","","","","","","","","","","","",""
"44016.0","26.0","44009.0","7928.0","","","","","","","","","","","",""
"44023.0","27.0","44016.0","10554.0","","","","","","","","","","","",""
"44030.0","28.0","44023.0","8531.0","","","","","","","","","","","",""
"44037.0","29.0","44030.0","8037.0","","","","","","","","","","","",""
"44044.0","30.0","44037.0","7167.0","","","","","","","","","","","",""
"44051.0","31.0","44044.0","6231.0","","","","","","","","","","","",""
"44058.0","32.0","44051.0","6971.0","","","","","","","","","","","",""
"44065.0","33.0","44058.0","6483.0","","","","","","","","","","","",""
"44072.0","34.0","44065.0","5863.0","","","","","","","","","","","",""
"44079.0","35.0","44072.0","6031.0","","","","","","","","","","","",""
"44086.0","36.0","44079.0","5171.0","","","","","","","","","","","",""
"44093.0","37.0","44086.0","5115.0","","","","","","","","","","","",""
"44100.0","38.0","44093.0","4862.0","","","","","","","","","","","",""
"44107.0","39.0","44100.0","5919.0","","","","","","","","","","","",""
"44114.0","40.0","44107.0","6406.0","","","","","","","","","","","",""
"44121.0","41.0","44114.0","5759.0","","","","","","","","","","","",""
"44128.0","42.0","44121.0","6222.0","","","","","","","","","","","",""
