"Report date","Week #","Week ","TX","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"32886.0","1.0","32879.0","18406.0","","Week 1","13703.0","16028.0","17933.0","155426.0","","1.0","13703.0","16028.0","17933.0","155426.0"
"32893.0","2.0","32886.0","19937.0","","Week 2","12638.0","16466.0","9309.0","276185.0","","2.0","26341.0","32494.0","27242.0","431611.0"
"32900.0","3.0","32893.0","17739.0","","Week 3","13393.0","20182.0","12388.0","315167.0","","3.0","39734.0","52676.0","39630.0","746778.0"
"32907.0","4.0","32900.0","17507.0","","Week 4","13804.0","15175.0","16181.0","274257.0","","4.0","53538.0","67851.0","55811.0","1021035.0"
"32914.0","5.0","32907.0","18883.0","","Week 5","12384.0","17253.0","14692.0","280761.0","","5.0","65922.0","85104.0","70503.0","1301796.0"
"32921.0","6.0","32914.0","15738.0","","Week 6","12683.0","16557.0","11805.0","254084.0","","6.0","78605.0","101661.0","82308.0","1555880.0"
"32928.0","7.0","32921.0","13824.0","","Week 7","11841.0","18143.0","12968.0","243935.0","","7.0","90446.0","119804.0","95276.0","1799815.0"
"32935.0","8.0","32928.0","14469.0","","Week 8","12049.0","16852.0","12714.0","141553.0","","8.0","102495.0","136656.0","107990.0","1941368.0"
"32942.0","9.0","32935.0","15189.0","","Week 9","12458.0","18701.0","11990.0","134065.0","","9.0","114953.0","155357.0","119980.0","2075433.0"
"32949.0","10.0","32942.0","15531.0","","Week 10","12462.0","17254.0","11881.0","127717.0","","10.0","127415.0","172611.0","131861.0","2203150.0"
"32956.0","11.0","32949.0","13951.0","","Week 11","12704.0","19196.0","12442.0","106821.0","","11.0","140119.0","191807.0","144303.0","2309971.0"
"32963.0","12.0","32956.0","12749.0","","Week 12","13159.0","16879.0","13072.0","","","12.0","153278.0","208686.0","157375.0",""
"32970.0","13.0","32963.0","13153.0","","Week 13","14376.0","17372.0","15247.0","","","13.0","167654.0","226058.0","172622.0",""
"32977.0","14.0","32970.0","13640.0","","Week 14","15693.0","17415.0","12700.0","","","14.0","183347.0","243473.0","185322.0",""
"32984.0","15.0","32977.0","12018.0","","Week 15","16097.0","21124.0","12344.0","","","15.0","199444.0","264597.0","197666.0",""
"32991.0","16.0","32984.0","13033.0","","Week 16","14796.0","20157.0","14721.0","","","16.0","214240.0","284754.0","212387.0",""
"32998.0","17.0","32991.0","11655.0","","Week 17","16283.0","17211.0","14823.0","","","17.0","230523.0","301965.0","227210.0",""
"33005.0","18.0","32998.0","12262.0","","Week 18","17371.0","17533.0","16760.0","","","18.0","247894.0","319498.0","243970.0",""
"33012.0","19.0","33005.0","11529.0","","Week 19","14866.0","17491.0","13387.0","","","19.0","262760.0","336989.0","257357.0",""
"33019.0","20.0","33012.0","13176.0","","Week 20","15546.0","18387.0","13463.0","","","20.0","278306.0","355376.0","270820.0",""
"33026.0","21.0","33019.0","10539.0","","Week 21","18412.0","16267.0","13663.0","","","21.0","296718.0","371643.0","284483.0",""
"33033.0","22.0","33026.0","12152.0","","Week 22","17432.0","16933.0","13705.0","","","22.0","314150.0","388576.0","298188.0",""
"33040.0","23.0","33033.0","12952.0","","Week 23","18562.0","17223.0","13503.0","","","23.0","332712.0","405799.0","311691.0",""
"33047.0","24.0","33040.0","12177.0","","Week 24","11082.0","18527.0","14513.0","","","24.0","343794.0","424326.0","326204.0",""
"33054.0","25.0","33047.0","13041.0","","Week 25","11782.0","18693.0","17244.0","","","25.0","355576.0","443019.0","343448.0",""
"33061.0","26.0","33054.0","12663.0","","Week 26","22051.0","14837.0","14580.0","","","26.0","377627.0","457856.0","358028.0",""
"33068.0","27.0","33061.0","13145.0","","Week 27","24492.0","18562.0","13903.0","","","27.0","402119.0","476418.0","371931.0",""
"33075.0","28.0","33068.0","13703.0","","Week 28","19418.0","21217.0","15440.0","","","28.0","421537.0","497635.0","387371.0",""
"33082.0","29.0","33075.0","12638.0","","Week 29","18052.0","22852.0","13084.0","","","29.0","439589.0","520487.0","400455.0",""
"33089.0","30.0","33082.0","13393.0","","Week 30","18674.0","24492.0","15782.0","","","30.0","458263.0","544979.0","416237.0",""
"33096.0","31.0","33089.0","13804.0","","Week 31","16723.0","22297.0","16944.0","","","31.0","474986.0","567276.0","433181.0",""
"33103.0","32.0","33096.0","12384.0","","Week 32","15976.0","23465.0","13744.0","","","32.0","490962.0","590741.0","446925.0",""
"33110.0","33.0","33103.0","12683.0","","Week 33","14043.0","22477.0","15671.0","","","33.0","505005.0","613218.0","462596.0",""
"33117.0","34.0","33110.0","11841.0","","Week 34","14807.0","24444.0","15261.0","","","34.0","519812.0","637662.0","477857.0",""
"33124.0","35.0","33117.0","12049.0","","Week 35","13843.0","20092.0","14393.0","","","35.0","533655.0","657754.0","492250.0",""
"33131.0","36.0","33124.0","12458.0","","Week 36","14403.0","23866.0","16465.0","","","36.0","548058.0","681620.0","508715.0",""
"33138.0","37.0","33131.0","12462.0","","Week 37","15344.0","19123.0","15650.0","","","37.0","563402.0","700743.0","524365.0",""
"33145.0","38.0","33138.0","12704.0","","Week 38","11788.0","","12395.0","","","38.0","575190.0","","536760.0",""
"33152.0","39.0","33145.0","13159.0","","Week 39","","","13625.0","","","39.0","","","550385.0",""
"33159.0","40.0","33152.0","14376.0","","Week 40","","","35860.0","","","40.0","","","586245.0",""
"33166.0","41.0","33159.0","15693.0","","Week 41","","","49398.0","","","41.0","","","635643.0",""
"33173.0","42.0","33166.0","16097.0","","Week 42","","","31480.0","","","42.0","","","667123.0",""
"33180.0","43.0","33173.0","14796.0","","Week 43","","","25512.0","","","43.0","","","692635.0",""
"33187.0","44.0","33180.0","16283.0","","Week 44","","","24679.0","","","44.0","","","717314.0",""
"33194.0","45.0","33187.0","17371.0","","Week 45","","","18781.0","","","45.0","","","736095.0",""
"33201.0","46.0","33194.0","14866.0","","Week 46","","","19982.0","","","46.0","","","756077.0",""
"33208.0","47.0","33201.0","15546.0","","Week 47","","","21205.0","","","47.0","","","777282.0",""
"33215.0","48.0","33208.0","18412.0","","Week 48","","","20697.0","","","48.0","","","797979.0",""
"33222.0","49.0","33215.0","17432.0","","Week 49","","","25399.0","","","49.0","","","823378.0",""
"33229.0","50.0","33222.0","18562.0","","Week 50","","","18270.0","","","50.0","","","841648.0",""
"33236.0","51.0","33229.0","11082.0","","Week 51","","","27368.0","","","51.0","","","869016.0",""
"33243.0","52.0","33236.0","11782.0","","Week 52","","","24785.0","","","52.0","","","893801.0",""
"33250.0","1.0","33243.0","22051.0","","Week 53","","","27724.0","","","53.0","","","921525.0",""
"33257.0","2.0","33250.0","24492.0","","Week 54","","","14492.0","","","54.0","","","936017.0",""
"33264.0","3.0","33257.0","19418.0","","Week 55","","","21677.0","","","55.0","","","957694.0",""
"33271.0","4.0","33264.0","18052.0","","Week 56","","","30830.0","","","56.0","","","988524.0",""
"33278.0","5.0","33271.0","18674.0","","Week 57","","","31367.0","","","57.0","","","1019891.0",""
"33285.0","6.0","33278.0","16723.0","","Week 58","","","24183.0","","","58.0","","","1044074.0",""
"33292.0","7.0","33285.0","15976.0","","Week 59","","","25646.0","","","59.0","","","1069720.0",""
"33299.0","8.0","33292.0","14043.0","","Week 60","","","29038.0","","","60.0","","","1098758.0",""
"33306.0","9.0","33299.0","14807.0","","Week 61","","","27851.0","","","61.0","","","1126609.0",""
"33313.0","10.0","33306.0","13843.0","","Week 62","","","26829.0","","","62.0","","","1153438.0",""
"33320.0","11.0","33313.0","14403.0","","Week 63","","","26562.0","","","63.0","","","1180000.0",""
"33327.0","12.0","33320.0","15344.0","","Week 64","","","30569.0","","","64.0","","","1210569.0",""
"33334.0","13.0","33327.0","11788.0","","Week 65","","","31597.0","","","65.0","","","1242166.0",""
"33341.0","14.0","33334.0","14622.0","","Week 66","","","26775.0","","","66.0","","","1268941.0",""
"33348.0","15.0","33341.0","15738.0","","Week 67","","","25623.0","","","67.0","","","1294564.0",""
"33355.0","16.0","33348.0","13910.0","","Week 68","","","29357.0","","","68.0","","","1323921.0",""
"33362.0","17.0","33355.0","13347.0","","Week 69","","","26651.0","","","69.0","","","1350572.0",""
"33369.0","18.0","33362.0","14129.0","","Week 70","","","24333.0","","","70.0","","","1374905.0",""
"33376.0","19.0","33369.0","13805.0","","Week 71","","","24649.0","","","71.0","","","1399554.0",""
"33383.0","20.0","33376.0","14225.0","","Week 72","","","25239.0","","","72.0","","","1424793.0",""
"33390.0","21.0","33383.0","11074.0","","Week 73","","","25579.0","","","73.0","","","1450372.0",""
"33397.0","22.0","33390.0","15073.0","","Week 74","","","25596.0","","","74.0","","","1475968.0",""
"33404.0","23.0","33397.0","15187.0","","Week 75","","","27144.0","","","75.0","","","1503112.0",""
"33411.0","24.0","33404.0","14069.0","","Week 76","","","24258.0","","","76.0","","","1527370.0",""
"33418.0","25.0","33411.0","13778.0","","Week 77","","","27807.0","","","77.0","","","1555177.0",""
"33425.0","26.0","33418.0","14777.0","","Week 78","","","26456.0","","","78.0","","","1581633.0",""
"33432.0","27.0","33425.0","18181.0","","Week 79","","","23697.0","","","79.0","","","1605330.0",""
"33439.0","28.0","33432.0","15012.0","","Week 80","","","23453.0","","","80.0","","","1628783.0",""
"33446.0","29.0","33439.0","14665.0","","Week 81","","","23650.0","","","81.0","","","1652433.0",""
"33453.0","30.0","33446.0","14537.0","","","","","","","","","","","",""
"33460.0","31.0","33453.0","16731.0","","","","","","","","","","","",""
"33467.0","32.0","33460.0","13868.0","","","","","","","","","","","",""
"33474.0","33.0","33467.0","14055.0","","","","","","","","","","","",""
"33481.0","34.0","33474.0","14076.0","","","","","","","","","","","",""
"33488.0","35.0","33481.0","12282.0","","","","","","","","","","","",""
"33495.0","36.0","33488.0","14718.0","","","","","","","","","","","",""
"33502.0","37.0","33495.0","15109.0","","","","","","","","","","","",""
"33509.0","38.0","33502.0","15642.0","","","","","","","","","","","",""
"33516.0","39.0","33509.0","14954.0","","","","","","","","","","","",""
"33523.0","40.0","33516.0","21212.0","","","","","","","","","","","",""
"33530.0","41.0","33523.0","16646.0","","","","","","","","","","","",""
"33537.0","42.0","33530.0","16212.0","","","","","","","","","","","",""
"33544.0","43.0","33537.0","18027.0","","","","","","","","","","","",""
"33551.0","44.0","33544.0","18110.0","","","","","","","","","","","",""
"33558.0","45.0","33551.0","16573.0","","","","","","","","","","","",""
"33565.0","46.0","33558.0","19122.0","","","","","","","","","","","",""
"33572.0","47.0","33565.0","16140.0","","","","","","","","","","","",""
"33579.0","48.0","33572.0","13300.0","","","","","","","","","","","",""
"33586.0","49.0","33579.0","20902.0","","","","","","","","","","","",""
"33593.0","50.0","33586.0","20286.0","","","","","","","","","","","",""
"33600.0","51.0","33593.0","15748.0","","","","","","","","","","","",""
"33607.0","52.0","33600.0","15652.0","","","","","","","","","","","",""
"33614.0","1.0","33607.0","23742.0","","","","","","","","","","","",""
"33621.0","2.0","33614.0","18579.0","","","","","","","","","","","",""
"33628.0","3.0","33621.0","21569.0","","","","","","","","","","","",""
"33635.0","4.0","33628.0","21230.0","","","","","","","","","","","",""
"33642.0","5.0","33635.0","17825.0","","","","","","","","","","","",""
"33649.0","6.0","33642.0","21928.0","","","","","","","","","","","",""
"33656.0","7.0","33649.0","15357.0","","","","","","","","","","","",""
"33663.0","8.0","33656.0","20048.0","","","","","","","","","","","",""
"33670.0","9.0","33663.0","16114.0","","","","","","","","","","","",""
"33677.0","10.0","33670.0","16833.0","","","","","","","","","","","",""
"33684.0","11.0","33677.0","19687.0","","","","","","","","","","","",""
"33691.0","12.0","33684.0","16041.0","","","","","","","","","","","",""
"33698.0","13.0","33691.0","16228.0","","","","","","","","","","","",""
"33705.0","14.0","33698.0","17068.0","","","","","","","","","","","",""
"33712.0","15.0","33705.0","19557.0","","","","","","","","","","","",""
"33719.0","16.0","33712.0","15216.0","","","","","","","","","","","",""
"33726.0","17.0","33719.0","17090.0","","","","","","","","","","","",""
"33733.0","18.0","33726.0","16242.0","","","","","","","","","","","",""
"33740.0","19.0","33733.0","14921.0","","","","","","","","","","","",""
"33747.0","20.0","33740.0","16304.0","","","","","","","","","","","",""
"33754.0","21.0","33747.0","15350.0","","","","","","","","","","","",""
"33761.0","22.0","33754.0","16810.0","","","","","","","","","","","",""
"33768.0","23.0","33761.0","17691.0","","","","","","","","","","","",""
"33775.0","24.0","33768.0","16819.0","","","","","","","","","","","",""
"33782.0","25.0","33775.0","15367.0","","","","","","","","","","","",""
"33789.0","26.0","33782.0","16513.0","","","","","","","","","","","",""
"33796.0","27.0","33789.0","16170.0","","","","","","","","","","","",""
"33803.0","28.0","33796.0","17195.0","","","","","","","","","","","",""
"33810.0","29.0","33803.0","16556.0","","","","","","","","","","","",""
"33817.0","30.0","33810.0","15374.0","","","","","","","","","","","",""
"33824.0","31.0","33817.0","17347.0","","","","","","","","","","","",""
"33831.0","32.0","33824.0","15175.0","","","","","","","","","","","",""
"33838.0","33.0","33831.0","15203.0","","","","","","","","","","","",""
"33845.0","34.0","33838.0","14742.0","","","","","","","","","","","",""
"33852.0","35.0","33845.0","14955.0","","","","","","","","","","","",""
"33859.0","36.0","33852.0","13377.0","","","","","","","","","","","",""
"33866.0","37.0","33859.0","13871.0","","","","","","","","","","","",""
"33873.0","38.0","33866.0","14712.0","","","","","","","","","","","",""
"33880.0","39.0","33873.0","14359.0","","","","","","","","","","","",""
"33887.0","40.0","33880.0","16609.0","","","","","","","","","","","",""
"33894.0","41.0","33887.0","15943.0","","","","","","","","","","","",""
"33901.0","42.0","33894.0","15451.0","","","","","","","","","","","",""
"33908.0","43.0","33901.0","15594.0","","","","","","","","","","","",""
"33915.0","44.0","33908.0","17023.0","","","","","","","","","","","",""
"33922.0","45.0","33915.0","15268.0","","","","","","","","","","","",""
"33929.0","46.0","33922.0","17546.0","","","","","","","","","","","",""
"33936.0","47.0","33929.0","14137.0","","","","","","","","","","","",""
"33943.0","48.0","33936.0","17985.0","","","","","","","","","","","",""
"33950.0","49.0","33943.0","18926.0","","","","","","","","","","","",""
"33957.0","50.0","33950.0","17129.0","","","","","","","","","","","",""
"33964.0","51.0","33957.0","15677.0","","","","","","","","","","","",""
"33971.0","52.0","33964.0","14860.0","","","","","","","","","","","",""
"33978.0","1.0","33971.0","18223.0","","","","","","","","","","","",""
"33985.0","2.0","33978.0","22026.0","","","","","","","","","","","",""
"33992.0","3.0","33985.0","16978.0","","","","","","","","","","","",""
"33999.0","4.0","33992.0","18267.0","","","","","","","","","","","",""
"34006.0","5.0","33999.0","16269.0","","","","","","","","","","","",""
"34013.0","6.0","34006.0","13582.0","","","","","","","","","","","",""
"34020.0","7.0","34013.0","17238.0","","","","","","","","","","","",""
"34027.0","8.0","34020.0","14993.0","","","","","","","","","","","",""
"34034.0","9.0","34027.0","14477.0","","","","","","","","","","","",""
"34041.0","10.0","34034.0","14610.0","","","","","","","","","","","",""
"34048.0","11.0","34041.0","14751.0","","","","","","","","","","","",""
"34055.0","12.0","34048.0","14352.0","","","","","","","","","","","",""
"34062.0","13.0","34055.0","13075.0","","","","","","","","","","","",""
"34069.0","14.0","34062.0","14787.0","","","","","","","","","","","",""
"34076.0","15.0","34069.0","13934.0","","","","","","","","","","","",""
"34083.0","16.0","34076.0","13778.0","","","","","","","","","","","",""
"34090.0","17.0","34083.0","15486.0","","","","","","","","","","","",""
"34097.0","18.0","34090.0","13225.0","","","","","","","","","","","",""
"34104.0","19.0","34097.0","13564.0","","","","","","","","","","","",""
"34111.0","20.0","34104.0","13678.0","","","","","","","","","","","",""
"34118.0","21.0","34111.0","15414.0","","","","","","","","","","","",""
"34125.0","22.0","34118.0","12754.0","","","","","","","","","","","",""
"34132.0","23.0","34125.0","15227.0","","","","","","","","","","","",""
"34139.0","24.0","34132.0","14525.0","","","","","","","","","","","",""
"34146.0","25.0","34139.0","15057.0","","","","","","","","","","","",""
"34153.0","26.0","34146.0","14204.0","","","","","","","","","","","",""
"34160.0","27.0","34153.0","14579.0","","","","","","","","","","","",""
"34167.0","28.0","34160.0","16128.0","","","","","","","","","","","",""
"34174.0","29.0","34167.0","14406.0","","","","","","","","","","","",""
"34181.0","30.0","34174.0","15250.0","","","","","","","","","","","",""
"34188.0","31.0","34181.0","14424.0","","","","","","","","","","","",""
"34195.0","32.0","34188.0","13174.0","","","","","","","","","","","",""
"34202.0","33.0","34195.0","13837.0","","","","","","","","","","","",""
"34209.0","34.0","34202.0","13206.0","","","","","","","","","","","",""
"34216.0","35.0","34209.0","13345.0","","","","","","","","","","","",""
"34223.0","36.0","34216.0","12931.0","","","","","","","","","","","",""
"34230.0","37.0","34223.0","12892.0","","","","","","","","","","","",""
"34237.0","38.0","34230.0","13279.0","","","","","","","","","","","",""
"34244.0","39.0","34237.0","13318.0","","","","","","","","","","","",""
"34251.0","40.0","34244.0","15134.0","","","","","","","","","","","",""
"34258.0","41.0","34251.0","16156.0","","","","","","","","","","","",""
"34265.0","42.0","34258.0","16801.0","","","","","","","","","","","",""
"34272.0","43.0","34265.0","16693.0","","","","","","","","","","","",""
"34279.0","44.0","34272.0","16235.0","","","","","","","","","","","",""
"34286.0","45.0","34279.0","16363.0","","","","","","","","","","","",""
"34293.0","46.0","34286.0","15770.0","","","","","","","","","","","",""
"34300.0","47.0","34293.0","13698.0","","","","","","","","","","","",""
"34307.0","48.0","34300.0","15863.0","","","","","","","","","","","",""
"34314.0","49.0","34307.0","17935.0","","","","","","","","","","","",""
"34321.0","50.0","34314.0","16205.0","","","","","","","","","","","",""
"34328.0","51.0","34321.0","19233.0","","","","","","","","","","","",""
"34335.0","52.0","34328.0","15307.0","","","","","","","","","","","",""
"34342.0","1.0","34335.0","18491.0","","","","","","","","","","","",""
"34349.0","2.0","34342.0","20720.0","","","","","","","","","","","",""
"34356.0","3.0","34349.0","16996.0","","","","","","","","","","","",""
"34363.0","4.0","34356.0","17042.0","","","","","","","","","","","",""
"34370.0","5.0","34363.0","16747.0","","","","","","","","","","","",""
"34377.0","6.0","34370.0","15376.0","","","","","","","","","","","",""
"34384.0","7.0","34377.0","15017.0","","","","","","","","","","","",""
"34391.0","8.0","34384.0","13043.0","","","","","","","","","","","",""
"34398.0","9.0","34391.0","13244.0","","","","","","","","","","","",""
"34405.0","10.0","34398.0","14004.0","","","","","","","","","","","",""
"34412.0","11.0","34405.0","13761.0","","","","","","","","","","","",""
"34419.0","12.0","34412.0","13522.0","","","","","","","","","","","",""
"34426.0","13.0","34419.0","12902.0","","","","","","","","","","","",""
"34433.0","14.0","34426.0","13304.0","","","","","","","","","","","",""
"34440.0","15.0","34433.0","14174.0","","","","","","","","","","","",""
"34447.0","16.0","34440.0","13466.0","","","","","","","","","","","",""
"34454.0","17.0","34447.0","12982.0","","","","","","","","","","","",""
"34461.0","18.0","34454.0","13764.0","","","","","","","","","","","",""
"34468.0","19.0","34461.0","14716.0","","","","","","","","","","","",""
"34475.0","20.0","34468.0","14182.0","","","","","","","","","","","",""
"34482.0","21.0","34475.0","14504.0","","","","","","","","","","","",""
"34489.0","22.0","34482.0","13282.0","","","","","","","","","","","",""
"34496.0","23.0","34489.0","13616.0","","","","","","","","","","","",""
"34503.0","24.0","34496.0","13571.0","","","","","","","","","","","",""
"34510.0","25.0","34503.0","13382.0","","","","","","","","","","","",""
"34517.0","26.0","34510.0","12889.0","","","","","","","","","","","",""
"34524.0","27.0","34517.0","12863.0","","","","","","","","","","","",""
"34531.0","28.0","34524.0","15006.0","","","","","","","","","","","",""
"34538.0","29.0","34531.0","13895.0","","","","","","","","","","","",""
"34545.0","30.0","34538.0","13364.0","","","","","","","","","","","",""
"34552.0","31.0","34545.0","13045.0","","","","","","","","","","","",""
"34559.0","32.0","34552.0","12598.0","","","","","","","","","","","",""
"34566.0","33.0","34559.0","13710.0","","","","","","","","","","","",""
"34573.0","34.0","34566.0","12604.0","","","","","","","","","","","",""
"34580.0","35.0","34573.0","12699.0","","","","","","","","","","","",""
"34587.0","36.0","34580.0","12136.0","","","","","","","","","","","",""
"34594.0","37.0","34587.0","12001.0","","","","","","","","","","","",""
"34601.0","38.0","34594.0","12026.0","","","","","","","","","","","",""
"34608.0","39.0","34601.0","13532.0","","","","","","","","","","","",""
"34615.0","40.0","34608.0","14377.0","","","","","","","","","","","",""
"34622.0","41.0","34615.0","14569.0","","","","","","","","","","","",""
"34629.0","42.0","34622.0","12929.0","","","","","","","","","","","",""
"34636.0","43.0","34629.0","14954.0","","","","","","","","","","","",""
"34643.0","44.0","34636.0","15513.0","","","","","","","","","","","",""
"34650.0","45.0","34643.0","16421.0","","","","","","","","","","","",""
"34657.0","46.0","34650.0","14475.0","","","","","","","","","","","",""
"34664.0","47.0","34657.0","12192.0","","","","","","","","","","","",""
"34671.0","48.0","34664.0","15860.0","","","","","","","","","","","",""
"34678.0","49.0","34671.0","16691.0","","","","","","","","","","","",""
"34685.0","50.0","34678.0","14585.0","","","","","","","","","","","",""
"34692.0","51.0","34685.0","17970.0","","","","","","","","","","","",""
"34699.0","52.0","34692.0","14223.0","","","","","","","","","","","",""
"34706.0","53.0","34699.0","14519.0","","","","","","","","","","","",""
"34713.0","1.0","34706.0","20387.0","","","","","","","","","","","",""
"34720.0","2.0","34713.0","17587.0","","","","","","","","","","","",""
"34727.0","3.0","34720.0","15942.0","","","","","","","","","","","",""
"34734.0","4.0","34727.0","14686.0","","","","","","","","","","","",""
"34741.0","5.0","34734.0","14954.0","","","","","","","","","","","",""
"34748.0","6.0","34741.0","13527.0","","","","","","","","","","","",""
"34755.0","7.0","34748.0","12300.0","","","","","","","","","","","",""
"34762.0","8.0","34755.0","12313.0","","","","","","","","","","","",""
"34769.0","9.0","34762.0","13981.0","","","","","","","","","","","",""
"34776.0","10.0","34769.0","14904.0","","","","","","","","","","","",""
"34783.0","11.0","34776.0","12761.0","","","","","","","","","","","",""
"34790.0","12.0","34783.0","11938.0","","","","","","","","","","","",""
"34797.0","13.0","34790.0","13606.0","","","","","","","","","","","",""
"34804.0","14.0","34797.0","13781.0","","","","","","","","","","","",""
"34811.0","15.0","34804.0","12180.0","","","","","","","","","","","",""
"34818.0","16.0","34811.0","13337.0","","","","","","","","","","","",""
"34825.0","17.0","34818.0","12928.0","","","","","","","","","","","",""
"34832.0","18.0","34825.0","13423.0","","","","","","","","","","","",""
"34839.0","19.0","34832.0","13254.0","","","","","","","","","","","",""
"34846.0","20.0","34839.0","13659.0","","","","","","","","","","","",""
"34853.0","21.0","34846.0","12839.0","","","","","","","","","","","",""
"34860.0","22.0","34853.0","15377.0","","","","","","","","","","","",""
"34867.0","23.0","34860.0","14811.0","","","","","","","","","","","",""
"34874.0","24.0","34867.0","13541.0","","","","","","","","","","","",""
"34881.0","25.0","34874.0","13459.0","","","","","","","","","","","",""
"34888.0","26.0","34881.0","12863.0","","","","","","","","","","","",""
"34895.0","27.0","34888.0","15040.0","","","","","","","","","","","",""
"34902.0","28.0","34895.0","14101.0","","","","","","","","","","","",""
"34909.0","29.0","34902.0","12948.0","","","","","","","","","","","",""
"34916.0","30.0","34909.0","13809.0","","","","","","","","","","","",""
"34923.0","31.0","34916.0","14039.0","","","","","","","","","","","",""
"34930.0","32.0","34923.0","13984.0","","","","","","","","","","","",""
"34937.0","33.0","34930.0","13343.0","","","","","","","","","","","",""
"34944.0","34.0","34937.0","12746.0","","","","","","","","","","","",""
"34951.0","35.0","34944.0","12372.0","","","","","","","","","","","",""
"34958.0","36.0","34951.0","13615.0","","","","","","","","","","","",""
"34965.0","37.0","34958.0","13334.0","","","","","","","","","","","",""
"34972.0","38.0","34965.0","13619.0","","","","","","","","","","","",""
"34979.0","39.0","34972.0","14556.0","","","","","","","","","","","",""
"34986.0","40.0","34979.0","15682.0","","","","","","","","","","","",""
"34993.0","41.0","34986.0","13699.0","","","","","","","","","","","",""
"35000.0","42.0","34993.0","13379.0","","","","","","","","","","","",""
"35007.0","43.0","35000.0","14238.0","","","","","","","","","","","",""
"35014.0","44.0","35007.0","15240.0","","","","","","","","","","","",""
"35021.0","45.0","35014.0","14604.0","","","","","","","","","","","",""
"35028.0","46.0","35021.0","12253.0","","","","","","","","","","","",""
"35035.0","47.0","35028.0","14709.0","","","","","","","","","","","",""
"35042.0","48.0","35035.0","16421.0","","","","","","","","","","","",""
"35049.0","49.0","35042.0","14256.0","","","","","","","","","","","",""
"35056.0","50.0","35049.0","17812.0","","","","","","","","","","","",""
"35063.0","51.0","35056.0","12931.0","","","","","","","","","","","",""
"35070.0","52.0","35063.0","11850.0","","","","","","","","","","","",""
"35077.0","1.0","35070.0","19332.0","","","","","","","","","","","",""
"35084.0","2.0","35077.0","16683.0","","","","","","","","","","","",""
"35091.0","3.0","35084.0","17120.0","","","","","","","","","","","",""
"35098.0","4.0","35091.0","12124.0","","","","","","","","","","","",""
"35105.0","5.0","35098.0","16671.0","","","","","","","","","","","",""
"35112.0","6.0","35105.0","14703.0","","","","","","","","","","","",""
"35119.0","7.0","35112.0","13297.0","","","","","","","","","","","",""
"35126.0","8.0","35119.0","11665.0","","","","","","","","","","","",""
"35133.0","9.0","35126.0","12688.0","","","","","","","","","","","",""
"35140.0","10.0","35133.0","12355.0","","","","","","","","","","","",""
"35147.0","11.0","35140.0","13491.0","","","","","","","","","","","",""
"35154.0","12.0","35147.0","12524.0","","","","","","","","","","","",""
"35161.0","13.0","35154.0","14848.0","","","","","","","","","","","",""
"35168.0","14.0","35161.0","12623.0","","","","","","","","","","","",""
"35175.0","15.0","35168.0","12846.0","","","","","","","","","","","",""
"35182.0","16.0","35175.0","11813.0","","","","","","","","","","","",""
"35189.0","17.0","35182.0","12201.0","","","","","","","","","","","",""
"35196.0","18.0","35189.0","12031.0","","","","","","","","","","","",""
"35203.0","19.0","35196.0","12138.0","","","","","","","","","","","",""
"35210.0","20.0","35203.0","12804.0","","","","","","","","","","","",""
"35217.0","21.0","35210.0","13011.0","","","","","","","","","","","",""
"35224.0","22.0","35217.0","12455.0","","","","","","","","","","","",""
"35231.0","23.0","35224.0","13972.0","","","","","","","","","","","",""
"35238.0","24.0","35231.0","12638.0","","","","","","","","","","","",""
"35245.0","25.0","35238.0","13583.0","","","","","","","","","","","",""
"35252.0","26.0","35245.0","14174.0","","","","","","","","","","","",""
"35259.0","27.0","35252.0","12613.0","","","","","","","","","","","",""
"35266.0","28.0","35259.0","15133.0","","","","","","","","","","","",""
"35273.0","29.0","35266.0","13448.0","","","","","","","","","","","",""
"35280.0","30.0","35273.0","11843.0","","","","","","","","","","","",""
"35287.0","31.0","35280.0","12771.0","","","","","","","","","","","",""
"35294.0","32.0","35287.0","12108.0","","","","","","","","","","","",""
"35301.0","33.0","35294.0","12687.0","","","","","","","","","","","",""
"35308.0","34.0","35301.0","11693.0","","","","","","","","","","","",""
"35315.0","35.0","35308.0","12137.0","","","","","","","","","","","",""
"35322.0","36.0","35315.0","12823.0","","","","","","","","","","","",""
"35329.0","37.0","35322.0","12693.0","","","","","","","","","","","",""
"35336.0","38.0","35329.0","12312.0","","","","","","","","","","","",""
"35343.0","39.0","35336.0","12624.0","","","","","","","","","","","",""
"35350.0","40.0","35343.0","13476.0","","","","","","","","","","","",""
"35357.0","41.0","35350.0","12634.0","","","","","","","","","","","",""
"35364.0","42.0","35357.0","13231.0","","","","","","","","","","","",""
"35371.0","43.0","35364.0","13311.0","","","","","","","","","","","",""
"35378.0","44.0","35371.0","12675.0","","","","","","","","","","","",""
"35385.0","45.0","35378.0","12993.0","","","","","","","","","","","",""
"35392.0","46.0","35385.0","15630.0","","","","","","","","","","","",""
"35399.0","47.0","35392.0","16281.0","","","","","","","","","","","",""
"35406.0","48.0","35399.0","12228.0","","","","","","","","","","","",""
"35413.0","49.0","35406.0","18233.0","","","","","","","","","","","",""
"35420.0","50.0","35413.0","22341.0","","","","","","","","","","","",""
