"Report date","Week #","Week ","MD","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"41293.0","2.0","41286.0","7200.0","","","","","","","","","","","",""
"41300.0","3.0","41293.0","6137.0","","","","","","","","","","","",""
"41307.0","4.0","41300.0","6424.0","","","","","","","","","","","",""
"41314.0","5.0","41307.0","5778.0","","","","","","","","","","","",""
"41321.0","6.0","41314.0","5189.0","","","","","","","","","","","",""
"41328.0","7.0","41321.0","4751.0","","","","","","","","","","","",""
"41335.0","8.0","41328.0","5347.0","","","","","","","","","","","",""
"41342.0","9.0","41335.0","5161.0","","","","","","","","","","","",""
"41349.0","10.0","41342.0","5010.0","","","","","","","","","","","",""
"41356.0","11.0","41349.0","5140.0","","","","","","","","","","","",""
"41363.0","12.0","41356.0","5605.0","","","","","","","","","","","",""
"41370.0","13.0","41363.0","5677.0","","","","","","","","","","","",""
"41377.0","14.0","41370.0","5386.0","","","","","","","","","","","",""
"41384.0","15.0","41377.0","4619.0","","","","","","","","","","","",""
"41391.0","16.0","41384.0","4578.0","","","","","","","","","","","",""
"41398.0","17.0","41391.0","5019.0","","","","","","","","","","","",""
"41405.0","18.0","41398.0","5035.0","","","","","","","","","","","",""
"41412.0","19.0","41405.0","4946.0","","","","","","","","","","","",""
"41419.0","20.0","41412.0","5360.0","","","","","","","","","","","",""
"41426.0","21.0","41419.0","4452.0","","","","","","","","","","","",""
"41433.0","22.0","41426.0","5461.0","","","","","","","","","","","",""
"41440.0","23.0","41433.0","6526.0","","","","","","","","","","","",""
"41447.0","24.0","41440.0","6938.0","","","","","","","","","","","",""
"41454.0","25.0","41447.0","5223.0","","","","","","","","","","","",""
"41461.0","26.0","41454.0","5875.0","","","","","","","","","","","",""
"41468.0","27.0","41461.0","5996.0","","","","","","","","","","","",""
"41475.0","28.0","41468.0","4909.0","","","","","","","","","","","",""
"41482.0","29.0","41475.0","4546.0","","","","","","","","","","","",""
"41489.0","30.0","41482.0","5201.0","","","","","","","","","","","",""
"41496.0","31.0","41489.0","5311.0","","","","","","","","","","","",""
"41503.0","32.0","41496.0","4589.0","","","","","","","","","","","",""
"41510.0","33.0","41503.0","4840.0","","","","","","","","","","","",""
"41517.0","34.0","41510.0","4732.0","","","","","","","","","","","",""
"41524.0","35.0","41517.0","4437.0","","","","","","","","","","","",""
"41531.0","36.0","41524.0","4508.0","","","","","","","","","","","",""
"41538.0","37.0","41531.0","4642.0","","","","","","","","","","","",""
"41545.0","38.0","41538.0","4546.0","","","","","","","","","","","",""
"41552.0","39.0","41545.0","9155.0","","","","","","","","","","","",""
"41559.0","40.0","41552.0","9757.0","","","","","","","","","","","",""
"41566.0","41.0","41559.0","6535.0","","","","","","","","","","","",""
"41573.0","42.0","41566.0","6104.0","","","","","","","","","","","",""
"41580.0","43.0","41573.0","5531.0","","","","","","","","","","","",""
"41587.0","44.0","41580.0","5973.0","","","","","","","","","","","",""
"41594.0","45.0","41587.0","5281.0","","","","","","","","","","","",""
"41601.0","46.0","41594.0","5693.0","","","","","","","","","","","",""
"41608.0","47.0","41601.0","5582.0","","","","","","","","","","","",""
"41615.0","48.0","41608.0","6510.0","","","","","","","","","","","",""
"41622.0","49.0","41615.0","7293.0","","","","","","","","","","","",""
"41629.0","50.0","41622.0","7182.0","","","","","","","","","","","",""
"41636.0","51.0","41629.0","9157.0","","","","","","","","","","","",""
"41643.0","52.0","41636.0","5845.0","","","","","","","","","","","",""
"41650.0","1.0","41643.0","8271.0","","","","","","","","","","","",""
"41657.0","2.0","41650.0","6554.0","","","","","","","","","","","",""
"41664.0","3.0","41657.0","5912.0","","","","","","","","","","","",""
"41671.0","4.0","41664.0","6632.0","","","","","","","","","","","",""
"41678.0","5.0","41671.0","5932.0","","","","","","","","","","","",""
"41685.0","6.0","41678.0","4338.0","","","","","","","","","","","",""
"41692.0","7.0","41685.0","4765.0","","","","","","","","","","","",""
"41699.0","8.0","41692.0","4688.0","","","","","","","","","","","",""
"41706.0","9.0","41699.0","4801.0","","","","","","","","","","","",""
"41713.0","10.0","41706.0","4616.0","","","","","","","","","","","",""
"41720.0","11.0","41713.0","4512.0","","","","","","","","","","","",""
"41727.0","12.0","41720.0","4043.0","","","","","","","","","","","",""
"41734.0","13.0","41727.0","4136.0","","","","","","","","","","","",""
"41741.0","14.0","41734.0","4744.0","","","","","","","","","","","",""
"41748.0","15.0","41741.0","5742.0","","","","","","","","","","","",""
"41755.0","16.0","41748.0","4072.0","","","","","","","","","","","",""
"41762.0","17.0","41755.0","4572.0","","","","","","","","","","","",""
"41769.0","18.0","41762.0","4176.0","","","","","","","","","","","",""
"41776.0","19.0","41769.0","4137.0","","","","","","","","","","","",""
"41783.0","20.0","41776.0","4517.0","","","","","","","","","","","",""
"41790.0","21.0","41783.0","3910.0","","","","","","","","","","","",""
"41797.0","22.0","41790.0","4511.0","","","","","","","","","","","",""
"41804.0","23.0","41797.0","4596.0","","","","","","","","","","","",""
"41811.0","24.0","41804.0","6220.0","","","","","","","","","","","",""
"41818.0","25.0","41811.0","5128.0","","","","","","","","","","","",""
"41825.0","26.0","41818.0","4674.0","","","","","","","","","","","",""
"41832.0","27.0","41825.0","5088.0","","","","","","","","","","","",""
"41839.0","28.0","41832.0","4072.0","","","","","","","","","","","",""
"41846.0","29.0","41839.0","4191.0","","","","","","","","","","","",""
"41853.0","30.0","41846.0","4012.0","","","","","","","","","","","",""
"41860.0","31.0","41853.0","4331.0","","","","","","","","","","","",""
"41867.0","32.0","41860.0","3870.0","","","","","","","","","","","",""
"41874.0","33.0","41867.0","3922.0","","","","","","","","","","","",""
"41881.0","34.0","41874.0","3720.0","","","","","","","","","","","",""
"41888.0","35.0","41881.0","3953.0","","","","","","","","","","","",""
"41895.0","36.0","41888.0","3774.0","","","","","","","","","","","",""
"41902.0","37.0","41895.0","3613.0","","","","","","","","","","","",""
"41909.0","38.0","41902.0","3701.0","","","","","","","","","","","",""
"41916.0","39.0","41909.0","3954.0","","","","","","","","","","","",""
"41923.0","40.0","41916.0","4899.0","","","","","","","","","","","",""
"41930.0","41.0","41923.0","4316.0","","","","","","","","","","","",""
"41937.0","42.0","41930.0","4395.0","","","","","","","","","","","",""
"41944.0","43.0","41937.0","4304.0","","","","","","","","","","","",""
"41951.0","44.0","41944.0","4770.0","","","","","","","","","","","",""
"41958.0","45.0","41951.0","4119.0","","","","","","","","","","","",""
"41965.0","46.0","41958.0","5288.0","","","","","","","","","","","",""
"41972.0","47.0","41965.0","4413.0","","","","","","","","","","","",""
"41979.0","48.0","41972.0","5398.0","","","","","","","","","","","",""
"41986.0","49.0","41979.0","4869.0","","","","","","","","","","","",""
"41993.0","50.0","41986.0","5320.0","","","","","","","","","","","",""
"42000.0","51.0","41993.0","8692.0","","","","","","","","","","","",""
"42007.0","52.0","42000.0","5879.0","","","","","","","","","","","",""
"42014.0","1.0","42007.0","8273.0","","","","","","","","","","","",""
"42021.0","2.0","42014.0","5697.0","","","","","","","","","","","",""
"42028.0","3.0","42021.0","4465.0","","","","","","","","","","","",""
"42035.0","4.0","42028.0","5178.0","","","","","","","","","","","",""
"42042.0","5.0","42035.0","4694.0","","","","","","","","","","","",""
"42049.0","6.0","42042.0","3966.0","","","","","","","","","","","",""
"42056.0","7.0","42049.0","5615.0","","","","","","","","","","","",""
"42063.0","8.0","42056.0","4873.0","","","","","","","","","","","",""
"42070.0","9.0","42063.0","4277.0","","","","","","","","","","","",""
"42077.0","10.0","42070.0","4587.0","","","","","","","","","","","",""
"42084.0","11.0","42077.0","3978.0","","","","","","","","","","","",""
"42091.0","12.0","42084.0","3617.0","","","","","","","","","","","",""
"42098.0","13.0","42091.0","4708.0","","","","","","","","","","","",""
"42105.0","14.0","42098.0","4546.0","","","","","","","","","","","",""
"42112.0","15.0","42105.0","3549.0","","","","","","","","","","","",""
"42119.0","16.0","42112.0","3492.0","","","","","","","","","","","",""
"42126.0","17.0","42119.0","3450.0","","","","","","","","","","","",""
"42133.0","18.0","42126.0","3750.0","","","","","","","","","","","",""
"42140.0","19.0","42133.0","3636.0","","","","","","","","","","","",""
"42147.0","20.0","42140.0","3773.0","","","","","","","","","","","",""
"42154.0","21.0","42147.0","3386.0","","","","","","","","","","","",""
"42161.0","22.0","42154.0","4060.0","","","","","","","","","","","",""
"42168.0","23.0","42161.0","3834.0","","","","","","","","","","","",""
"42175.0","24.0","42168.0","5281.0","","","","","","","","","","","",""
"42182.0","25.0","42175.0","5274.0","","","","","","","","","","","",""
"42189.0","26.0","42182.0","3970.0","","","","","","","","","","","",""
"42196.0","27.0","42189.0","4553.0","","","","","","","","","","","",""
"42203.0","28.0","42196.0","3677.0","","","","","","","","","","","",""
"42210.0","29.0","42203.0","3470.0","","","","","","","","","","","",""
"42217.0","30.0","42210.0","3591.0","","","","","","","","","","","",""
"42224.0","31.0","42217.0","4095.0","","","","","","","","","","","",""
"42231.0","32.0","42224.0","3546.0","","","","","","","","","","","",""
"42238.0","33.0","42231.0","3522.0","","","","","","","","","","","",""
"42245.0","34.0","42238.0","3354.0","","","","","","","","","","","",""
"42252.0","35.0","42245.0","3617.0","","","","","","","","","","","",""
"42259.0","36.0","42252.0","2894.0","","","","","","","","","","","",""
"42266.0","37.0","42259.0","3274.0","","","","","","","","","","","",""
"42273.0","38.0","42266.0","3157.0","","","","","","","","","","","",""
"42280.0","39.0","42273.0","3684.0","","","","","","","","","","","",""
"42287.0","40.0","42280.0","4160.0","","","","","","","","","","","",""
"42294.0","41.0","42287.0","3652.0","","","","","","","","","","","",""
"42301.0","42.0","42294.0","3890.0","","","","","","","","","","","",""
"42308.0","43.0","42301.0","3843.0","","","","","","","","","","","",""
"42315.0","44.0","42308.0","4366.0","","","","","","","","","","","",""
"42322.0","45.0","42315.0","3762.0","","","","","","","","","","","",""
"42329.0","46.0","42322.0","4171.0","","","","","","","","","","","",""
"42336.0","47.0","42329.0","4325.0","","","","","","","","","","","",""
"42343.0","48.0","42336.0","5086.0","","","","","","","","","","","",""
"42350.0","49.0","42343.0","4131.0","","","","","","","","","","","",""
"42357.0","50.0","42350.0","4749.0","","","","","","","","","","","",""
"42364.0","51.0","42357.0","7336.0","","","","","","","","","","","",""
"42371.0","52.0","42364.0","6275.0","","","","","","","","","","","",""
"42378.0","1.0","42371.0","7100.0","","","","","","","","","","","",""
"42385.0","2.0","42378.0","5227.0","","","","","","","","","","","",""
"42392.0","3.0","42385.0","4812.0","","","","","","","","","","","",""
"42399.0","4.0","42392.0","7275.0","","","","","","","","","","","",""
"42406.0","5.0","42399.0","5364.0","","","","","","","","","","","",""
"42413.0","6.0","42406.0","4052.0","","","","","","","","","","","",""
"42420.0","7.0","42413.0","3671.0","","","","","","","","","","","",""
"42427.0","8.0","42420.0","3906.0","","","","","","","","","","","",""
"42434.0","9.0","42427.0","3693.0","","","","","","","","","","","",""
"42441.0","10.0","42434.0","3386.0","","","","","","","","","","","",""
"42448.0","11.0","42441.0","3645.0","","","","","","","","","","","",""
"42455.0","12.0","42448.0","4144.0","","","","","","","","","","","",""
"42462.0","13.0","42455.0","4021.0","","","","","","","","","","","",""
"42469.0","14.0","42462.0","4082.0","","","","","","","","","","","",""
"42476.0","15.0","42469.0","3359.0","","","","","","","","","","","",""
"42483.0","16.0","42476.0","3230.0","","","","","","","","","","","",""
"42490.0","17.0","42483.0","3316.0","","","","","","","","","","","",""
"42497.0","18.0","42490.0","4091.0","","","","","","","","","","","",""
"42504.0","19.0","42497.0","3515.0","","","","","","","","","","","",""
"42511.0","20.0","42504.0","4080.0","","","","","","","","","","","",""
"42518.0","21.0","42511.0","3673.0","","","","","","","","","","","",""
"42525.0","22.0","42518.0","3330.0","","","","","","","","","","","",""
"42532.0","23.0","42525.0","3549.0","","","","","","","","","","","",""
"42539.0","24.0","42532.0","4789.0","","","","","","","","","","","",""
"42546.0","25.0","42539.0","5544.0","","","","","","","","","","","",""
"42553.0","26.0","42546.0","4237.0","","","","","","","","","","","",""
"42560.0","27.0","42553.0","4027.0","","","","","","","","","","","",""
"42567.0","28.0","42560.0","3906.0","","","","","","","","","","","",""
"42574.0","29.0","42567.0","3492.0","","","","","","","","","","","",""
"42581.0","30.0","42574.0","3641.0","","","","","","","","","","","",""
"42588.0","31.0","42581.0","4214.0","","","","","","","","","","","",""
"42595.0","32.0","42588.0","4044.0","","","","","","","","","","","",""
"42602.0","33.0","42595.0","3369.0","","","","","","","","","","","",""
"42609.0","34.0","42602.0","3204.0","","","","","","","","","","","",""
"42616.0","35.0","42609.0","3343.0","","","","","","","","","","","",""
"42623.0","36.0","42616.0","3189.0","","","","","","","","","","","",""
"42630.0","37.0","42623.0","3094.0","","","","","","","","","","","",""
"42637.0","38.0","42630.0","3335.0","","","","","","","","","","","",""
"42644.0","39.0","42637.0","3286.0","","","","","","","","","","","",""
"42651.0","40.0","42644.0","4091.0","","","","","","","","","","","",""
"42658.0","41.0","42651.0","3377.0","","","","","","","","","","","",""
"42665.0","42.0","42658.0","3737.0","","","","","","","","","","","",""
"42672.0","43.0","42665.0","3623.0","","","","","","","","","","","",""
"42679.0","44.0","42672.0","4016.0","","","","","","","","","","","",""
"42686.0","45.0","42679.0","3075.0","","","","","","","","","","","",""
"42693.0","46.0","42686.0","4373.0","","","","","","","","","","","",""
"42700.0","47.0","42693.0","3773.0","","","","","","","","","","","",""
"42707.0","48.0","42700.0","5121.0","","","","","","","","","","","",""
"42714.0","49.0","42707.0","4129.0","","","","","","","","","","","",""
"42721.0","50.0","42714.0","4785.0","","","","","","","","","","","",""
"42728.0","51.0","42721.0","6509.0","","","","","","","","","","","",""
"42735.0","52.0","42728.0","7561.0","","","","","","","","","","","",""
"42742.0","53.0","42735.0","6183.0","","","","","","","","","","","",""
"42749.0","1.0","42742.0","5485.0","","","","","","","","","","","",""
"42756.0","2.0","42749.0","4223.0","","","","","","","","","","","",""
"42763.0","3.0","42756.0","4398.0","","","","","","","","","","","",""
"42770.0","4.0","42763.0","4417.0","","","","","","","","","","","",""
"42777.0","5.0","42770.0","3917.0","","","","","","","","","","","",""
"42784.0","6.0","42777.0","3565.0","","","","","","","","","","","",""
"42791.0","7.0","42784.0","3016.0","","","","","","","","","","","",""
"42798.0","8.0","42791.0","3560.0","","","","","","","","","","","",""
"42805.0","9.0","42798.0","3455.0","","","","","","","","","","","",""
"42812.0","10.0","42805.0","3951.0","","","","","","","","","","","",""
"42819.0","11.0","42812.0","3786.0","","","","","","","","","","","",""
"42826.0","12.0","42819.0","2988.0","","","","","","","","","","","",""
"42833.0","13.0","42826.0","3490.0","","","","","","","","","","","",""
"42840.0","14.0","42833.0","5053.0","","","","","","","","","","","",""
"42847.0","15.0","42840.0","3299.0","","","","","","","","","","","",""
"42854.0","16.0","42847.0","3415.0","","","","","","","","","","","",""
"42861.0","17.0","42854.0","3407.0","","","","","","","","","","","",""
"42868.0","18.0","42861.0","3206.0","","","","","","","","","","","",""
"42875.0","19.0","42868.0","3348.0","","","","","","","","","","","",""
"42882.0","20.0","42875.0","4008.0","","","","","","","","","","","",""
"42889.0","21.0","42882.0","3279.0","","","","","","","","","","","",""
"42896.0","22.0","42889.0","3680.0","","","","","","","","","","","",""
"42903.0","23.0","42896.0","5954.0","","","","","","","","","","","",""
"42910.0","24.0","42903.0","4271.0","","","","","","","","","","","",""
"42917.0","25.0","42910.0","3434.0","","","","","","","","","","","",""
"42924.0","26.0","42917.0","3993.0","","","","","","","","","","","",""
"42931.0","27.0","42924.0","3689.0","","","","","","","","","","","",""
"42938.0","28.0","42931.0","3321.0","","","","","","","","","","","",""
"42945.0","29.0","42938.0","3327.0","","","","","","","","","","","",""
"42952.0","30.0","42945.0","3589.0","","","","","","","","","","","",""
"42959.0","31.0","42952.0","3490.0","","","","","","","","","","","",""
"42966.0","32.0","42959.0","3320.0","","","","","","","","","","","",""
"42973.0","33.0","42966.0","3144.0","","","","","","","","","","","",""
"42980.0","34.0","42973.0","3250.0","","","","","","","","","","","",""
"42987.0","35.0","42980.0","2898.0","","","","","","","","","","","",""
"42994.0","36.0","42987.0","3068.0","","","","","","","","","","","",""
"43001.0","37.0","42994.0","3083.0","","","","","","","","","","","",""
"43008.0","38.0","43001.0","3188.0","","","","","","","","","","","",""
"43015.0","39.0","43008.0","3831.0","","","","","","","","","","","",""
"43022.0","40.0","43015.0","3368.0","","","","","","","","","","","",""
"43029.0","41.0","43022.0","3473.0","","","","","","","","","","","",""
"43036.0","42.0","43029.0","3605.0","","","","","","","","","","","",""
"43043.0","43.0","43036.0","4007.0","","","","","","","","","","","",""
"43050.0","44.0","43043.0","3368.0","","","","","","","","","","","",""
"43057.0","45.0","43050.0","4321.0","","","","","","","","","","","",""
"43064.0","46.0","43057.0","3427.0","","","","","","","","","","","",""
"43071.0","47.0","43064.0","4638.0","","","","","","","","","","","",""
"43078.0","48.0","43071.0","3842.0","","","","","","","","","","","",""
"43085.0","49.0","43078.0","4161.0","","","","","","","","","","","",""
"43092.0","50.0","43085.0","5605.0","","","","","","","","","","","",""
"43099.0","51.0","43092.0","7651.0","","","","","","","","","","","",""
"43106.0","52.0","43099.0","5798.0","","","","","","","","","","","",""
"43113.0","1.0","43106.0","5053.0","","","","","","","","","","","",""
"43120.0","2.0","43113.0","4233.0","","","","","","","","","","","",""
"43127.0","3.0","43120.0","4213.0","","","","","","","","","","","",""
"43134.0","4.0","43127.0","4058.0","","","","","","","","","","","",""
"43141.0","5.0","43134.0","3684.0","","","","","","","","","","","",""
"43148.0","6.0","43141.0","3149.0","","","","","","","","","","","",""
"43155.0","7.0","43148.0","2801.0","","","","","","","","","","","",""
"43162.0","8.0","43155.0","3039.0","","","","","","","","","","","",""
"43169.0","9.0","43162.0","3095.0","","","","","","","","","","","",""
"43176.0","10.0","43169.0","3151.0","","","","","","","","","","","",""
"43183.0","11.0","43176.0","3662.0","","","","","","","","","","","",""
"43190.0","12.0","43183.0","3690.0","","","","","","","","","","","",""
"43197.0","13.0","43190.0","3463.0","","","","","","","","","","","",""
"43204.0","14.0","43197.0","2794.0","","","","","","","","","","","",""
"43211.0","15.0","43204.0","2836.0","","","","","","","","","","","",""
"43218.0","16.0","43211.0","2886.0","","","","","","","","","","","",""
"43225.0","17.0","43218.0","2828.0","","","","","","","","","","","",""
"43232.0","18.0","43225.0","3020.0","","","","","","","","","","","",""
"43239.0","19.0","43232.0","3613.0","","","","","","","","","","","",""
"43246.0","20.0","43239.0","3522.0","","","","","","","","","","","",""
"43253.0","21.0","43246.0","2801.0","","","","","","","","","","","",""
"43260.0","22.0","43253.0","2949.0","","","","","","","","","","","",""
"43267.0","23.0","43260.0","3102.0","","","","","","","","","","","",""
"43274.0","24.0","43267.0","5865.0","","","","","","","","","","","",""
"43281.0","25.0","43274.0","3365.0","","","","","","","","","","","",""
"43288.0","26.0","43281.0","3756.0","","","","","","","","","","","",""
"43295.0","27.0","43288.0","3225.0","","","","","","","","","","","",""
"43302.0","28.0","43295.0","2932.0","","","","","","","","","","","",""
"43309.0","29.0","43302.0","3342.0","","","","","","","","","","","",""
"43316.0","30.0","43309.0","3352.0","","","","","","","","","","","",""
"43323.0","31.0","43316.0","3099.0","","","","","","","","","","","",""
"43330.0","32.0","43323.0","2845.0","","","","","","","","","","","",""
"43337.0","33.0","43330.0","2663.0","","","","","","","","","","","",""
"43344.0","34.0","43337.0","2662.0","","","","","","","","","","","",""
"43351.0","35.0","43344.0","2606.0","","","","","","","","","","","",""
"43358.0","36.0","43351.0","3068.0","","","","","","","","","","","",""
"43365.0","37.0","43358.0","2775.0","","","","","","","","","","","",""
"43372.0","38.0","43365.0","2899.0","","","","","","","","","","","",""
"43379.0","39.0","43372.0","2877.0","","","","","","","","","","","",""
"43386.0","40.0","43379.0","2991.0","","","","","","","","","","","",""
"43393.0","41.0","43386.0","2937.0","","","","","","","","","","","",""
"43400.0","42.0","43393.0","3210.0","","","","","","","","","","","",""
"43407.0","43.0","43400.0","3127.0","","","","","","","","","","","",""
"43414.0","44.0","43407.0","3439.0","","","","","","","","","","","",""
"43421.0","45.0","43414.0","3108.0","","","","","","","","","","","",""
"43428.0","46.0","43421.0","3124.0","","","","","","","","","","","",""
"43435.0","47.0","43428.0","4011.0","","","","","","","","","","","",""
"43442.0","48.0","43435.0","3219.0","","","","","","","","","","","",""
"43449.0","49.0","43442.0","3540.0","","","","","","","","","","","",""
"43456.0","50.0","43449.0","4791.0","","","","","","","","","","","",""
"43463.0","51.0","43456.0","6556.0","","","","","","","","","","","",""
"43470.0","52.0","43463.0","4467.0","","","","","","","","","","","",""
"43477.0","1.0","43470.0","5297.0","","","","","","","","","","","",""
"43484.0","2.0","43477.0","4735.0","","","","","","","","","","","",""
"43491.0","3.0","43484.0","4079.0","","","","","","","","","","","",""
"43498.0","4.0","43491.0","3704.0","","","","","","","","","","","",""
"43505.0","5.0","43498.0","3134.0","","","","","","","","","","","",""
"43512.0","6.0","43505.0","3162.0","","","","","","","","","","","",""
"43519.0","7.0","43512.0","2551.0","","","","","","","","","","","",""
"43526.0","8.0","43519.0","2730.0","","","","","","","","","","","",""
"43533.0","9.0","43526.0","2885.0","","","","","","","","","","","",""
"43540.0","10.0","43533.0","2593.0","","","","","","","","","","","",""
"43547.0","11.0","43540.0","2923.0","","","","","","","","","","","",""
"43554.0","12.0","43547.0","2396.0","","","","","","","","","","","",""
"43561.0","13.0","43554.0","2482.0","","","","","","","","","","","",""
"43568.0","14.0","43561.0","2780.0","","","","","","","","","","","",""
"43575.0","15.0","43568.0","3257.0","","","","","","","","","","","",""
"43582.0","16.0","43575.0","2532.0","","","","","","","","","","","",""
"43589.0","17.0","43582.0","2435.0","","","","","","","","","","","",""
"43596.0","18.0","43589.0","2503.0","","","","","","","","","","","",""
"43603.0","19.0","43596.0","2712.0","","","","","","","","","","","",""
"43610.0","20.0","43603.0","3174.0","","","","","","","","","","","",""
"43617.0","21.0","43610.0","2630.0","","","","","","","","","","","",""
"43624.0","22.0","43617.0","3060.0","","","","","","","","","","","",""
"43631.0","23.0","43624.0","3360.0","","","","","","","","","","","",""
"43638.0","24.0","43631.0","5100.0","","","","","","","","","","","",""
"43645.0","25.0","43638.0","3897.0","","","","","","","","","","","",""
"43652.0","26.0","43645.0","3155.0","","","","","","","","","","","",""
"43659.0","27.0","43652.0","3102.0","","","","","","","","","","","",""
"43666.0","28.0","43659.0","2900.0","","","","","","","","","","","",""
"43673.0","29.0","43666.0","2757.0","","","","","","","","","","","",""
"43680.0","30.0","43673.0","3175.0","","","","","","","","","","","",""
"43687.0","31.0","43680.0","3101.0","","","","","","","","","","","",""
"43694.0","32.0","43687.0","2800.0","","","","","","","","","","","",""
"43701.0","33.0","43694.0","2706.0","","","","","","","","","","","",""
"43708.0","34.0","43701.0","2513.0","","","","","","","","","","","",""
"43715.0","35.0","43708.0","2502.0","","","","","","","","","","","",""
"43722.0","36.0","43715.0","2621.0","","","","","","","","","","","",""
"43729.0","37.0","43722.0","2469.0","","","","","","","","","","","",""
"43736.0","38.0","43729.0","2565.0","","","","","","","","","","","",""
"43743.0","39.0","43736.0","2678.0","","","","","","","","","","","",""
"43750.0","40.0","43743.0","2873.0","","","","","","","","","","","",""
"43757.0","41.0","43750.0","2502.0","","","","","","","","","","","",""
"43764.0","42.0","43757.0","2768.0","","","","","","","","","","","",""
"43771.0","43.0","43764.0","2872.0","","","","","","","","","","","",""
"43778.0","44.0","43771.0","3242.0","","","","","","","","","","","",""
"43785.0","45.0","43778.0","2803.0","","","","","","","","","","","",""
"43792.0","46.0","43785.0","3007.0","","","","","","","","","","","",""
"43799.0","47.0","43792.0","2951.0","","","","","","","","","","","",""
"43806.0","48.0","43799.0","4055.0","","","","","","","","","","","",""
"43813.0","49.0","43806.0","3476.0","","","","","","","","","","","",""
"43820.0","50.0","43813.0","4706.0","","","","","","","","","","","",""
"43827.0","51.0","43820.0","6222.0","","","","","","","","","","","",""
"43834.0","52.0","43827.0","3997.0","","","","","","","","","","","",""
"43841.0","1.0","43834.0","4627.0","","","","","","","","","","","",""
"43848.0","2.0","43841.0","3739.0","","","","","","","","","","","",""
"43855.0","3.0","43848.0","3283.0","","","","","","","","","","","",""
"43862.0","4.0","43855.0","3203.0","","","","","","","","","","","",""
"43869.0","5.0","43862.0","3150.0","","","","","","","","","","","",""
"43876.0","6.0","43869.0","3048.0","","","","","","","","","","","",""
"43883.0","7.0","43876.0","2700.0","","","","","","","","","","","",""
"43890.0","8.0","43883.0","2626.0","","","","","","","","","","","",""
"43897.0","9.0","43890.0","2675.0","","","","","","","","","","","",""
"43904.0","10.0","43897.0","3864.0","","","","","","","","","","","",""
"43911.0","11.0","43904.0","42982.0","","","","","","","","","","","",""
"43918.0","12.0","43911.0","85377.0","","","","","","","","","","","",""
"43925.0","13.0","43918.0","109653.0","","","","","","","","","","","",""
"43932.0","14.0","43925.0","63235.0","","","","","","","","","","","",""
"43939.0","15.0","43932.0","48570.0","","","","","","","","","","","",""
"43946.0","16.0","43939.0","37995.0","","","","","","","","","","","",""
"43953.0","17.0","43946.0","63305.0","","","","","","","","","","","",""
"43960.0","18.0","43953.0","45664.0","","","","","","","","","","","",""
"43967.0","19.0","43960.0","35346.0","","","","","","","","","","","",""
"43974.0","20.0","43967.0","34048.0","","","","","","","","","","","",""
"43981.0","21.0","43974.0","31967.0","","","","","","","","","","","",""
"43988.0","22.0","43981.0","41695.0","","","","","","","","","","","",""
"43995.0","23.0","43988.0","23465.0","","","","","","","","","","","",""
"44002.0","24.0","43995.0","32583.0","","","","","","","","","","","",""
"44009.0","25.0","44002.0","22628.0","","","","","","","","","","","",""
"44016.0","26.0","44009.0","33230.0","","","","","","","","","","","",""
"44023.0","27.0","44016.0","19516.0","","","","","","","","","","","",""
"44030.0","28.0","44023.0","17242.0","","","","","","","","","","","",""
"44037.0","29.0","44030.0","13038.0","","","","","","","","","","","",""
"44044.0","30.0","44037.0","10835.0","","","","","","","","","","","",""
"44051.0","31.0","44044.0","8892.0","","","","","","","","","","","",""
"44058.0","32.0","44051.0","8301.0","","","","","","","","","","","",""
