"Report date","Week #","Week ","LA","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"41286.0","1.0","41279.0","4483.0","","","","","","","","","","","",""
"41293.0","2.0","41286.0","3850.0","","","","","","","","","","","",""
"41300.0","3.0","41293.0","2904.0","","","","","","","","","","","",""
"41307.0","4.0","41300.0","3126.0","","","","","","","","","","","",""
"41314.0","5.0","41307.0","2829.0","","","","","","","","","","","",""
"41321.0","6.0","41314.0","2426.0","","","","","","","","","","","",""
"41328.0","7.0","41321.0","2918.0","","","","","","","","","","","",""
"41335.0","8.0","41328.0","2572.0","","","","","","","","","","","",""
"41342.0","9.0","41335.0","2860.0","","","","","","","","","","","",""
"41349.0","10.0","41342.0","1889.0","","","","","","","","","","","",""
"41356.0","11.0","41349.0","2057.0","","","","","","","","","","","",""
"41363.0","12.0","41356.0","1663.0","","","","","","","","","","","",""
"41370.0","13.0","41363.0","2444.0","","","","","","","","","","","",""
"41377.0","14.0","41370.0","2620.0","","","","","","","","","","","",""
"41384.0","15.0","41377.0","2619.0","","","","","","","","","","","",""
"41391.0","16.0","41384.0","2541.0","","","","","","","","","","","",""
"41398.0","17.0","41391.0","2466.0","","","","","","","","","","","",""
"41405.0","18.0","41398.0","2327.0","","","","","","","","","","","",""
"41412.0","19.0","41405.0","2738.0","","","","","","","","","","","",""
"41419.0","20.0","41412.0","3386.0","","","","","","","","","","","",""
"41426.0","21.0","41419.0","3306.0","","","","","","","","","","","",""
"41433.0","22.0","41426.0","3755.0","","","","","","","","","","","",""
"41440.0","23.0","41433.0","2915.0","","","","","","","","","","","",""
"41447.0","24.0","41440.0","3026.0","","","","","","","","","","","",""
"41454.0","25.0","41447.0","3027.0","","","","","","","","","","","",""
"41461.0","26.0","41454.0","2084.0","","","","","","","","","","","",""
"41468.0","27.0","41461.0","3764.0","","","","","","","","","","","",""
"41475.0","28.0","41468.0","3035.0","","","","","","","","","","","",""
"41482.0","29.0","41475.0","2627.0","","","","","","","","","","","",""
"41489.0","30.0","41482.0","2844.0","","","","","","","","","","","",""
"41496.0","31.0","41489.0","2719.0","","","","","","","","","","","",""
"41503.0","32.0","41496.0","2634.0","","","","","","","","","","","",""
"41510.0","33.0","41503.0","2505.0","","","","","","","","","","","",""
"41517.0","34.0","41510.0","2434.0","","","","","","","","","","","",""
"41524.0","35.0","41517.0","2190.0","","","","","","","","","","","",""
"41531.0","36.0","41524.0","2663.0","","","","","","","","","","","",""
"41538.0","37.0","41531.0","2494.0","","","","","","","","","","","",""
"41545.0","38.0","41538.0","2307.0","","","","","","","","","","","",""
"41552.0","39.0","41545.0","2456.0","","","","","","","","","","","",""
"41559.0","40.0","41552.0","2513.0","","","","","","","","","","","",""
"41566.0","41.0","41559.0","2311.0","","","","","","","","","","","",""
"41573.0","42.0","41566.0","2374.0","","","","","","","","","","","",""
"41580.0","43.0","41573.0","2309.0","","","","","","","","","","","",""
"41587.0","44.0","41580.0","2707.0","","","","","","","","","","","",""
"41594.0","45.0","41587.0","2363.0","","","","","","","","","","","",""
"41601.0","46.0","41594.0","2854.0","","","","","","","","","","","",""
"41608.0","47.0","41601.0","1850.0","","","","","","","","","","","",""
"41615.0","48.0","41608.0","3159.0","","","","","","","","","","","",""
"41622.0","49.0","41615.0","2737.0","","","","","","","","","","","",""
"41629.0","50.0","41622.0","2578.0","","","","","","","","","","","",""
"41636.0","51.0","41629.0","1721.0","","","","","","","","","","","",""
"41643.0","52.0","41636.0","2242.0","","","","","","","","","","","",""
"41650.0","1.0","41643.0","3330.0","","","","","","","","","","","",""
"41657.0","2.0","41650.0","2726.0","","","","","","","","","","","",""
"41664.0","3.0","41657.0","2220.0","","","","","","","","","","","",""
"41671.0","4.0","41664.0","1988.0","","","","","","","","","","","",""
"41678.0","5.0","41671.0","2392.0","","","","","","","","","","","",""
"41685.0","6.0","41678.0","1993.0","","","","","","","","","","","",""
"41692.0","7.0","41685.0","1964.0","","","","","","","","","","","",""
"41699.0","8.0","41692.0","2125.0","","","","","","","","","","","",""
"41706.0","9.0","41699.0","1857.0","","","","","","","","","","","",""
"41713.0","10.0","41706.0","2232.0","","","","","","","","","","","",""
"41720.0","11.0","41713.0","2131.0","","","","","","","","","","","",""
"41727.0","12.0","41720.0","1985.0","","","","","","","","","","","",""
"41734.0","13.0","41727.0","2101.0","","","","","","","","","","","",""
"41741.0","14.0","41734.0","2461.0","","","","","","","","","","","",""
"41748.0","15.0","41741.0","1951.0","","","","","","","","","","","",""
"41755.0","16.0","41748.0","2238.0","","","","","","","","","","","",""
"41762.0","17.0","41755.0","2273.0","","","","","","","","","","","",""
"41769.0","18.0","41762.0","2209.0","","","","","","","","","","","",""
"41776.0","19.0","41769.0","2343.0","","","","","","","","","","","",""
"41783.0","20.0","41776.0","2985.0","","","","","","","","","","","",""
"41790.0","21.0","41783.0","2976.0","","","","","","","","","","","",""
"41797.0","22.0","41790.0","3292.0","","","","","","","","","","","",""
"41804.0","23.0","41797.0","2691.0","","","","","","","","","","","",""
"41811.0","24.0","41804.0","2604.0","","","","","","","","","","","",""
"41818.0","25.0","41811.0","2577.0","","","","","","","","","","","",""
"41825.0","26.0","41818.0","2301.0","","","","","","","","","","","",""
"41832.0","27.0","41825.0","2984.0","","","","","","","","","","","",""
"41839.0","28.0","41832.0","2543.0","","","","","","","","","","","",""
"41846.0","29.0","41839.0","2312.0","","","","","","","","","","","",""
"41853.0","30.0","41846.0","2293.0","","","","","","","","","","","",""
"41860.0","31.0","41853.0","2364.0","","","","","","","","","","","",""
"41867.0","32.0","41860.0","2342.0","","","","","","","","","","","",""
"41874.0","33.0","41867.0","2268.0","","","","","","","","","","","",""
"41881.0","34.0","41874.0","2237.0","","","","","","","","","","","",""
"41888.0","35.0","41881.0","1961.0","","","","","","","","","","","",""
"41895.0","36.0","41888.0","2071.0","","","","","","","","","","","",""
"41902.0","37.0","41895.0","2068.0","","","","","","","","","","","",""
"41909.0","38.0","41902.0","1887.0","","","","","","","","","","","",""
"41916.0","39.0","41909.0","2081.0","","","","","","","","","","","",""
"41923.0","40.0","41916.0","2473.0","","","","","","","","","","","",""
"41930.0","41.0","41923.0","2024.0","","","","","","","","","","","",""
"41937.0","42.0","41930.0","2171.0","","","","","","","","","","","",""
"41944.0","43.0","41937.0","2178.0","","","","","","","","","","","",""
"41951.0","44.0","41944.0","2352.0","","","","","","","","","","","",""
"41958.0","45.0","41951.0","2377.0","","","","","","","","","","","",""
"41965.0","46.0","41958.0","2547.0","","","","","","","","","","","",""
"41972.0","47.0","41965.0","1698.0","","","","","","","","","","","",""
"41979.0","48.0","41972.0","2796.0","","","","","","","","","","","",""
"41986.0","49.0","41979.0","2506.0","","","","","","","","","","","",""
"41993.0","50.0","41986.0","2531.0","","","","","","","","","","","",""
"42000.0","51.0","41993.0","1566.0","","","","","","","","","","","",""
"42007.0","52.0","42000.0","1814.0","","","","","","","","","","","",""
"42014.0","1.0","42007.0","3601.0","","","","","","","","","","","",""
"42021.0","2.0","42014.0","2987.0","","","","","","","","","","","",""
"42028.0","3.0","42021.0","2531.0","","","","","","","","","","","",""
"42035.0","4.0","42028.0","2676.0","","","","","","","","","","","",""
"42042.0","5.0","42035.0","2939.0","","","","","","","","","","","",""
"42049.0","6.0","42042.0","2522.0","","","","","","","","","","","",""
"42056.0","7.0","42049.0","2144.0","","","","","","","","","","","",""
"42063.0","8.0","42056.0","2559.0","","","","","","","","","","","",""
"42070.0","9.0","42063.0","2782.0","","","","","","","","","","","",""
"42077.0","10.0","42070.0","2520.0","","","","","","","","","","","",""
"42084.0","11.0","42077.0","2723.0","","","","","","","","","","","",""
"42091.0","12.0","42084.0","2622.0","","","","","","","","","","","",""
"42098.0","13.0","42091.0","2298.0","","","","","","","","","","","",""
"42105.0","14.0","42098.0","3062.0","","","","","","","","","","","",""
"42112.0","15.0","42105.0","2789.0","","","","","","","","","","","",""
"42119.0","16.0","42112.0","2737.0","","","","","","","","","","","",""
"42126.0","17.0","42119.0","2498.0","","","","","","","","","","","",""
"42133.0","18.0","42126.0","2838.0","","","","","","","","","","","",""
"42140.0","19.0","42133.0","2762.0","","","","","","","","","","","",""
"42147.0","20.0","42140.0","3166.0","","","","","","","","","","","",""
"42154.0","21.0","42147.0","3299.0","","","","","","","","","","","",""
"42161.0","22.0","42154.0","3368.0","","","","","","","","","","","",""
"42168.0","23.0","42161.0","2888.0","","","","","","","","","","","",""
"42175.0","24.0","42168.0","2731.0","","","","","","","","","","","",""
"42182.0","25.0","42175.0","2707.0","","","","","","","","","","","",""
"42189.0","26.0","42182.0","2707.0","","","","","","","","","","","",""
"42196.0","27.0","42189.0","3451.0","","","","","","","","","","","",""
"42203.0","28.0","42196.0","2694.0","","","","","","","","","","","",""
"42210.0","29.0","42203.0","2510.0","","","","","","","","","","","",""
"42217.0","30.0","42210.0","2479.0","","","","","","","","","","","",""
"42224.0","31.0","42217.0","2445.0","","","","","","","","","","","",""
"42231.0","32.0","42224.0","2544.0","","","","","","","","","","","",""
"42238.0","33.0","42231.0","2414.0","","","","","","","","","","","",""
"42245.0","34.0","42238.0","2442.0","","","","","","","","","","","",""
"42252.0","35.0","42245.0","2417.0","","","","","","","","","","","",""
"42259.0","36.0","42252.0","2015.0","","","","","","","","","","","",""
"42266.0","37.0","42259.0","2307.0","","","","","","","","","","","",""
"42273.0","38.0","42266.0","2342.0","","","","","","","","","","","",""
"42280.0","39.0","42273.0","2341.0","","","","","","","","","","","",""
"42287.0","40.0","42280.0","2635.0","","","","","","","","","","","",""
"42294.0","41.0","42287.0","2338.0","","","","","","","","","","","",""
"42301.0","42.0","42294.0","2502.0","","","","","","","","","","","",""
"42308.0","43.0","42301.0","2439.0","","","","","","","","","","","",""
"42315.0","44.0","42308.0","1807.0","","","","","","","","","","","",""
"42322.0","45.0","42315.0","3196.0","","","","","","","","","","","",""
"42329.0","46.0","42322.0","2404.0","","","","","","","","","","","",""
"42336.0","47.0","42329.0","2554.0","","","","","","","","","","","",""
"42343.0","48.0","42336.0","2414.0","","","","","","","","","","","",""
"42350.0","49.0","42343.0","2443.0","","","","","","","","","","","",""
"42357.0","50.0","42350.0","2675.0","","","","","","","","","","","",""
"42364.0","51.0","42357.0","2398.0","","","","","","","","","","","",""
"42371.0","52.0","42364.0","2459.0","","","","","","","","","","","",""
"42378.0","1.0","42371.0","4203.0","","","","","","","","","","","",""
"42385.0","2.0","42378.0","3485.0","","","","","","","","","","","",""
"42392.0","3.0","42385.0","2932.0","","","","","","","","","","","",""
"42399.0","4.0","42392.0","3083.0","","","","","","","","","","","",""
"42406.0","5.0","42399.0","3084.0","","","","","","","","","","","",""
"42413.0","6.0","42406.0","2306.0","","","","","","","","","","","",""
"42420.0","7.0","42413.0","2958.0","","","","","","","","","","","",""
"42427.0","8.0","42420.0","2792.0","","","","","","","","","","","",""
"42434.0","9.0","42427.0","2950.0","","","","","","","","","","","",""
"42441.0","10.0","42434.0","2654.0","","","","","","","","","","","",""
"42448.0","11.0","42441.0","2878.0","","","","","","","","","","","",""
"42455.0","12.0","42448.0","2497.0","","","","","","","","","","","",""
"42462.0","13.0","42455.0","2484.0","","","","","","","","","","","",""
"42469.0","14.0","42462.0","2997.0","","","","","","","","","","","",""
"42476.0","15.0","42469.0","2791.0","","","","","","","","","","","",""
"42483.0","16.0","42476.0","2684.0","","","","","","","","","","","",""
"42490.0","17.0","42483.0","2563.0","","","","","","","","","","","",""
"42497.0","18.0","42490.0","2825.0","","","","","","","","","","","",""
"42504.0","19.0","42497.0","2969.0","","","","","","","","","","","",""
"42511.0","20.0","42504.0","3165.0","","","","","","","","","","","",""
"42518.0","21.0","42511.0","3138.0","","","","","","","","","","","",""
"42525.0","22.0","42518.0","3590.0","","","","","","","","","","","",""
"42532.0","23.0","42525.0","3445.0","","","","","","","","","","","",""
"42539.0","24.0","42532.0","2822.0","","","","","","","","","","","",""
"42546.0","25.0","42539.0","2966.0","","","","","","","","","","","",""
"42553.0","26.0","42546.0","2871.0","","","","","","","","","","","",""
"42560.0","27.0","42553.0","3163.0","","","","","","","","","","","",""
"42567.0","28.0","42560.0","3062.0","","","","","","","","","","","",""
"42574.0","29.0","42567.0","2880.0","","","","","","","","","","","",""
"42581.0","30.0","42574.0","2712.0","","","","","","","","","","","",""
"42588.0","31.0","42581.0","2949.0","","","","","","","","","","","",""
"42595.0","32.0","42588.0","2704.0","","","","","","","","","","","",""
"42602.0","33.0","42595.0","4984.0","","","","","","","","","","","",""
"42609.0","34.0","42602.0","4679.0","","","","","","","","","","","",""
"42616.0","35.0","42609.0","3067.0","","","","","","","","","","","",""
"42623.0","36.0","42616.0","2394.0","","","","","","","","","","","",""
"42630.0","37.0","42623.0","2402.0","","","","","","","","","","","",""
"42637.0","38.0","42630.0","2443.0","","","","","","","","","","","",""
"42644.0","39.0","42637.0","2379.0","","","","","","","","","","","",""
"42651.0","40.0","42644.0","2558.0","","","","","","","","","","","",""
"42658.0","41.0","42651.0","2674.0","","","","","","","","","","","",""
"42665.0","42.0","42658.0","2442.0","","","","","","","","","","","",""
"42672.0","43.0","42665.0","2499.0","","","","","","","","","","","",""
"42679.0","44.0","42672.0","2704.0","","","","","","","","","","","",""
"42686.0","45.0","42679.0","2386.0","","","","","","","","","","","",""
"42693.0","46.0","42686.0","3068.0","","","","","","","","","","","",""
"42700.0","47.0","42693.0","2029.0","","","","","","","","","","","",""
"42707.0","48.0","42700.0","3109.0","","","","","","","","","","","",""
"42714.0","49.0","42707.0","2864.0","","","","","","","","","","","",""
"42721.0","50.0","42714.0","2637.0","","","","","","","","","","","",""
"42728.0","51.0","42721.0","2093.0","","","","","","","","","","","",""
"42735.0","52.0","42728.0","1851.0","","","","","","","","","","","",""
"42742.0","53.0","42735.0","2708.0","","","","","","","","","","","",""
"42749.0","1.0","42742.0","2877.0","","","","","","","","","","","",""
"42756.0","2.0","42749.0","2458.0","","","","","","","","","","","",""
"42763.0","3.0","42756.0","2518.0","","","","","","","","","","","",""
"42770.0","4.0","42763.0","2356.0","","","","","","","","","","","",""
"42777.0","5.0","42770.0","2230.0","","","","","","","","","","","",""
"42784.0","6.0","42777.0","2131.0","","","","","","","","","","","",""
"42791.0","7.0","42784.0","2273.0","","","","","","","","","","","",""
"42798.0","8.0","42791.0","2066.0","","","","","","","","","","","",""
"42805.0","9.0","42798.0","2478.0","","","","","","","","","","","",""
"42812.0","10.0","42805.0","2341.0","","","","","","","","","","","",""
"42819.0","11.0","42812.0","2296.0","","","","","","","","","","","",""
"42826.0","12.0","42819.0","2381.0","","","","","","","","","","","",""
"42833.0","13.0","42826.0","2726.0","","","","","","","","","","","",""
"42840.0","14.0","42833.0","2367.0","","","","","","","","","","","",""
"42847.0","15.0","42840.0","2462.0","","","","","","","","","","","",""
"42854.0","16.0","42847.0","2286.0","","","","","","","","","","","",""
"42861.0","17.0","42854.0","2468.0","","","","","","","","","","","",""
"42868.0","18.0","42861.0","2633.0","","","","","","","","","","","",""
"42875.0","19.0","42868.0","2925.0","","","","","","","","","","","",""
"42882.0","20.0","42875.0","3458.0","","","","","","","","","","","",""
"42889.0","21.0","42882.0","3391.0","","","","","","","","","","","",""
"42896.0","22.0","42889.0","3370.0","","","","","","","","","","","",""
"42903.0","23.0","42896.0","2936.0","","","","","","","","","","","",""
"42910.0","24.0","42903.0","2864.0","","","","","","","","","","","",""
"42917.0","25.0","42910.0","3004.0","","","","","","","","","","","",""
"42924.0","26.0","42917.0","2632.0","","","","","","","","","","","",""
"42931.0","27.0","42924.0","2939.0","","","","","","","","","","","",""
"42938.0","28.0","42931.0","2700.0","","","","","","","","","","","",""
"42945.0","29.0","42938.0","2567.0","","","","","","","","","","","",""
"42952.0","30.0","42945.0","2627.0","","","","","","","","","","","",""
"42959.0","31.0","42952.0","2725.0","","","","","","","","","","","",""
"42966.0","32.0","42959.0","2570.0","","","","","","","","","","","",""
"42973.0","33.0","42966.0","2360.0","","","","","","","","","","","",""
"42980.0","34.0","42973.0","2915.0","","","","","","","","","","","",""
"42987.0","35.0","42980.0","2375.0","","","","","","","","","","","",""
"42994.0","36.0","42987.0","2232.0","","","","","","","","","","","",""
"43001.0","37.0","42994.0","2157.0","","","","","","","","","","","",""
"43008.0","38.0","43001.0","2138.0","","","","","","","","","","","",""
"43015.0","39.0","43008.0","2409.0","","","","","","","","","","","",""
"43022.0","40.0","43015.0","2317.0","","","","","","","","","","","",""
"43029.0","41.0","43022.0","2396.0","","","","","","","","","","","",""
"43036.0","42.0","43029.0","2247.0","","","","","","","","","","","",""
"43043.0","43.0","43036.0","2321.0","","","","","","","","","","","",""
"43050.0","44.0","43043.0","2281.0","","","","","","","","","","","",""
"43057.0","45.0","43050.0","2718.0","","","","","","","","","","","",""
"43064.0","46.0","43057.0","1857.0","","","","","","","","","","","",""
"43071.0","47.0","43064.0","2553.0","","","","","","","","","","","",""
"43078.0","48.0","43071.0","2145.0","","","","","","","","","","","",""
"43085.0","49.0","43078.0","2551.0","","","","","","","","","","","",""
"43092.0","50.0","43085.0","2511.0","","","","","","","","","","","",""
"43099.0","51.0","43092.0","1688.0","","","","","","","","","","","",""
"43106.0","52.0","43099.0","2221.0","","","","","","","","","","","",""
"43113.0","1.0","43106.0","2945.0","","","","","","","","","","","",""
"43120.0","2.0","43113.0","1737.0","","","","","","","","","","","",""
"43127.0","3.0","43120.0","2468.0","","","","","","","","","","","",""
"43134.0","4.0","43127.0","2291.0","","","","","","","","","","","",""
"43141.0","5.0","43134.0","2160.0","","","","","","","","","","","",""
"43148.0","6.0","43141.0","1801.0","","","","","","","","","","","",""
"43155.0","7.0","43148.0","1893.0","","","","","","","","","","","",""
"43162.0","8.0","43155.0","1897.0","","","","","","","","","","","",""
"43169.0","9.0","43162.0","1794.0","","","","","","","","","","","",""
"43176.0","10.0","43169.0","1805.0","","","","","","","","","","","",""
"43183.0","11.0","43176.0","1863.0","","","","","","","","","","","",""
"43190.0","12.0","43183.0","1648.0","","","","","","","","","","","",""
"43197.0","13.0","43190.0","2393.0","","","","","","","","","","","",""
"43204.0","14.0","43197.0","2142.0","","","","","","","","","","","",""
"43211.0","15.0","43204.0","1960.0","","","","","","","","","","","",""
"43218.0","16.0","43211.0","2242.0","","","","","","","","","","","",""
"43225.0","17.0","43218.0","2065.0","","","","","","","","","","","",""
"43232.0","18.0","43225.0","2026.0","","","","","","","","","","","",""
"43239.0","19.0","43232.0","2351.0","","","","","","","","","","","",""
"43246.0","20.0","43239.0","3059.0","","","","","","","","","","","",""
"43253.0","21.0","43246.0","2946.0","","","","","","","","","","","",""
"43260.0","22.0","43253.0","2883.0","","","","","","","","","","","",""
"43267.0","23.0","43260.0","2541.0","","","","","","","","","","","",""
"43274.0","24.0","43267.0","2263.0","","","","","","","","","","","",""
"43281.0","25.0","43274.0","2120.0","","","","","","","","","","","",""
"43288.0","26.0","43281.0","2325.0","","","","","","","","","","","",""
"43295.0","27.0","43288.0","2525.0","","","","","","","","","","","",""
"43302.0","28.0","43295.0","2198.0","","","","","","","","","","","",""
"43309.0","29.0","43302.0","2172.0","","","","","","","","","","","",""
"43316.0","30.0","43309.0","2204.0","","","","","","","","","","","",""
"43323.0","31.0","43316.0","2111.0","","","","","","","","","","","",""
"43330.0","32.0","43323.0","2193.0","","","","","","","","","","","",""
"43337.0","33.0","43330.0","2135.0","","","","","","","","","","","",""
"43344.0","34.0","43337.0","2040.0","","","","","","","","","","","",""
"43351.0","35.0","43344.0","1741.0","","","","","","","","","","","",""
"43358.0","36.0","43351.0","2033.0","","","","","","","","","","","",""
"43365.0","37.0","43358.0","1836.0","","","","","","","","","","","",""
"43372.0","38.0","43365.0","1802.0","","","","","","","","","","","",""
"43379.0","39.0","43372.0","1964.0","","","","","","","","","","","",""
"43386.0","40.0","43379.0","1893.0","","","","","","","","","","","",""
"43393.0","41.0","43386.0","1989.0","","","","","","","","","","","",""
"43400.0","42.0","43393.0","1957.0","","","","","","","","","","","",""
"43407.0","43.0","43400.0","1945.0","","","","","","","","","","","",""
"43414.0","44.0","43407.0","2115.0","","","","","","","","","","","",""
"43421.0","45.0","43414.0","2303.0","","","","","","","","","","","",""
"43428.0","46.0","43421.0","1789.0","","","","","","","","","","","",""
"43435.0","47.0","43428.0","2594.0","","","","","","","","","","","",""
"43442.0","48.0","43435.0","2375.0","","","","","","","","","","","",""
"43449.0","49.0","43442.0","2430.0","","","","","","","","","","","",""
"43456.0","50.0","43449.0","2184.0","","","","","","","","","","","",""
"43463.0","51.0","43456.0","1509.0","","","","","","","","","","","",""
"43470.0","52.0","43463.0","1826.0","","","","","","","","","","","",""
"43477.0","1.0","43470.0","2580.0","","","","","","","","","","","",""
"43484.0","2.0","43477.0","2222.0","","","","","","","","","","","",""
"43491.0","3.0","43484.0","1759.0","","","","","","","","","","","",""
"43498.0","4.0","43491.0","2062.0","","","","","","","","","","","",""
"43505.0","5.0","43498.0","1971.0","","","","","","","","","","","",""
"43512.0","6.0","43505.0","1672.0","","","","","","","","","","","",""
"43519.0","7.0","43512.0","1784.0","","","","","","","","","","","",""
"43526.0","8.0","43519.0","1674.0","","","","","","","","","","","",""
"43533.0","9.0","43526.0","1584.0","","","","","","","","","","","",""
"43540.0","10.0","43533.0","1661.0","","","","","","","","","","","",""
"43547.0","11.0","43540.0","1619.0","","","","","","","","","","","",""
"43554.0","12.0","43547.0","1666.0","","","","","","","","","","","",""
"43561.0","13.0","43554.0","1656.0","","","","","","","","","","","",""
"43568.0","14.0","43561.0","1887.0","","","","","","","","","","","",""
"43575.0","15.0","43568.0","1593.0","","","","","","","","","","","",""
"43582.0","16.0","43575.0","2030.0","","","","","","","","","","","",""
"43589.0","17.0","43582.0","2009.0","","","","","","","","","","","",""
"43596.0","18.0","43589.0","2028.0","","","","","","","","","","","",""
"43603.0","19.0","43596.0","2296.0","","","","","","","","","","","",""
"43610.0","20.0","43603.0","2742.0","","","","","","","","","","","",""
"43617.0","21.0","43610.0","2800.0","","","","","","","","","","","",""
"43624.0","22.0","43617.0","2818.0","","","","","","","","","","","",""
"43631.0","23.0","43624.0","2372.0","","","","","","","","","","","",""
"43638.0","24.0","43631.0","2238.0","","","","","","","","","","","",""
"43645.0","25.0","43638.0","2206.0","","","","","","","","","","","",""
"43652.0","26.0","43645.0","1844.0","","","","","","","","","","","",""
"43659.0","27.0","43652.0","2410.0","","","","","","","","","","","",""
"43666.0","28.0","43659.0","2349.0","","","","","","","","","","","",""
"43673.0","29.0","43666.0","2022.0","","","","","","","","","","","",""
"43680.0","30.0","43673.0","2126.0","","","","","","","","","","","",""
"43687.0","31.0","43680.0","2081.0","","","","","","","","","","","",""
"43694.0","32.0","43687.0","1994.0","","","","","","","","","","","",""
"43701.0","33.0","43694.0","1972.0","","","","","","","","","","","",""
"43708.0","34.0","43701.0","1881.0","","","","","","","","","","","",""
"43715.0","35.0","43708.0","1683.0","","","","","","","","","","","",""
"43722.0","36.0","43715.0","1806.0","","","","","","","","","","","",""
"43729.0","37.0","43722.0","1653.0","","","","","","","","","","","",""
"43736.0","38.0","43729.0","1612.0","","","","","","","","","","","",""
"43743.0","39.0","43736.0","1961.0","","","","","","","","","","","",""
"43750.0","40.0","43743.0","2069.0","","","","","","","","","","","",""
"43757.0","41.0","43750.0","1792.0","","","","","","","","","","","",""
"43764.0","42.0","43757.0","1867.0","","","","","","","","","","","",""
"43771.0","43.0","43764.0","1762.0","","","","","","","","","","","",""
"43778.0","44.0","43771.0","2272.0","","","","","","","","","","","",""
"43785.0","45.0","43778.0","2102.0","","","","","","","","","","","",""
"43792.0","46.0","43785.0","1903.0","","","","","","","","","","","",""
"43799.0","47.0","43792.0","1507.0","","","","","","","","","","","",""
"43806.0","48.0","43799.0","2448.0","","","","","","","","","","","",""
"43813.0","49.0","43806.0","2227.0","","","","","","","","","","","",""
"43820.0","50.0","43813.0","2218.0","","","","","","","","","","","",""
"43827.0","51.0","43820.0","1469.0","","","","","","","","","","","",""
"43834.0","52.0","43827.0","1658.0","","","","","","","","","","","",""
"43841.0","1.0","43834.0","2521.0","","","","","","","","","","","",""
"43848.0","2.0","43841.0","2008.0","","","","","","","","","","","",""
"43855.0","3.0","43848.0","1878.0","","","","","","","","","","","",""
"43862.0","4.0","43855.0","2058.0","","","","","","","","","","","",""
"43869.0","5.0","43862.0","1805.0","","","","","","","","","","","",""
"43876.0","6.0","43869.0","1739.0","","","","","","","","","","","",""
"43883.0","7.0","43876.0","1798.0","","","","","","","","","","","",""
"43890.0","8.0","43883.0","1509.0","","","","","","","","","","","",""
"43897.0","9.0","43890.0","1698.0","","","","","","","","","","","",""
"43904.0","10.0","43897.0","2255.0","","","","","","","","","","","",""
"43911.0","11.0","43904.0","72438.0","","","","","","","","","","","",""
"43918.0","12.0","43911.0","97400.0","","","","","","","","","","","",""
"43925.0","13.0","43918.0","100621.0","","","","","","","","","","","",""
"43932.0","14.0","43925.0","79653.0","","","","","","","","","","","",""
"43939.0","15.0","43932.0","91923.0","","","","","","","","","","","",""
"43946.0","16.0","43939.0","66141.0","","","","","","","","","","","",""
"43953.0","17.0","43946.0","50941.0","","","","","","","","","","","",""
"43960.0","18.0","43953.0","40125.0","","","","","","","","","","","",""
"43967.0","19.0","43960.0","28545.0","","","","","","","","","","","",""
"43974.0","20.0","43967.0","23961.0","","","","","","","","","","","",""
"43981.0","21.0","43974.0","19334.0","","","","","","","","","","","",""
"43988.0","22.0","43981.0","21879.0","","","","","","","","","","","",""
"43995.0","23.0","43988.0","23122.0","","","","","","","","","","","",""
"44002.0","24.0","43995.0","19524.0","","","","","","","","","","","",""
"44009.0","25.0","44002.0","21976.0","","","","","","","","","","","",""
"44016.0","26.0","44009.0","31417.0","","","","","","","","","","","",""
"44023.0","27.0","44016.0","26351.0","","","","","","","","","","","",""
"44030.0","28.0","44023.0","32079.0","","","","","","","","","","","",""
"44037.0","29.0","44030.0","18511.0","","","","","","","","","","","",""
"44044.0","30.0","44037.0","13402.0","","","","","","","","","","","",""
"44051.0","31.0","44044.0","11131.0","","","","","","","","","","","",""
"44058.0","32.0","44051.0","14365.0","","","","","","","","","","","",""
"44065.0","33.0","44058.0","12529.0","","","","","","","","","","","",""
"44072.0","34.0","44065.0","16191.0","","","","","","","","","","","",""
"44079.0","35.0","44072.0","24566.0","","","","","","","","","","","",""
"44086.0","36.0","44079.0","15309.0","","","","","","","","","","","",""
