"Report date","Week #","Week ","WV","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"41300.0","3.0","41293.0","1974.0","","","","","","","","","","","",""
"41307.0","4.0","41300.0","2175.0","","","","","","","","","","","",""
"41314.0","5.0","41307.0","1780.0","","","","","","","","","","","",""
"41321.0","6.0","41314.0","1636.0","","","","","","","","","","","",""
"41328.0","7.0","41321.0","1380.0","","","","","","","","","","","",""
"41335.0","8.0","41328.0","1454.0","","","","","","","","","","","",""
"41342.0","9.0","41335.0","1323.0","","","","","","","","","","","",""
"41349.0","10.0","41342.0","1331.0","","","","","","","","","","","",""
"41356.0","11.0","41349.0","1247.0","","","","","","","","","","","",""
"41363.0","12.0","41356.0","1085.0","","","","","","","","","","","",""
"41370.0","13.0","41363.0","1280.0","","","","","","","","","","","",""
"41377.0","14.0","41370.0","1749.0","","","","","","","","","","","",""
"41384.0","15.0","41377.0","1611.0","","","","","","","","","","","",""
"41391.0","16.0","41384.0","1460.0","","","","","","","","","","","",""
"41398.0","17.0","41391.0","1354.0","","","","","","","","","","","",""
"41405.0","18.0","41398.0","1457.0","","","","","","","","","","","",""
"41412.0","19.0","41405.0","1383.0","","","","","","","","","","","",""
"41419.0","20.0","41412.0","1529.0","","","","","","","","","","","",""
"41426.0","21.0","41419.0","1187.0","","","","","","","","","","","",""
"41433.0","22.0","41426.0","1550.0","","","","","","","","","","","",""
"41440.0","23.0","41433.0","1484.0","","","","","","","","","","","",""
"41447.0","24.0","41440.0","1159.0","","","","","","","","","","","",""
"41454.0","25.0","41447.0","1322.0","","","","","","","","","","","",""
"41461.0","26.0","41454.0","1056.0","","","","","","","","","","","",""
"41468.0","27.0","41461.0","1823.0","","","","","","","","","","","",""
"41475.0","28.0","41468.0","1867.0","","","","","","","","","","","",""
"41482.0","29.0","41475.0","1404.0","","","","","","","","","","","",""
"41489.0","30.0","41482.0","1381.0","","","","","","","","","","","",""
"41496.0","31.0","41489.0","1209.0","","","","","","","","","","","",""
"41503.0","32.0","41496.0","1142.0","","","","","","","","","","","",""
"41510.0","33.0","41503.0","1310.0","","","","","","","","","","","",""
"41517.0","34.0","41510.0","1177.0","","","","","","","","","","","",""
"41524.0","35.0","41517.0","1233.0","","","","","","","","","","","",""
"41531.0","36.0","41524.0","1163.0","","","","","","","","","","","",""
"41538.0","37.0","41531.0","1204.0","","","","","","","","","","","",""
"41545.0","38.0","41538.0","1158.0","","","","","","","","","","","",""
"41552.0","39.0","41545.0","1230.0","","","","","","","","","","","",""
"41559.0","40.0","41552.0","2092.0","","","","","","","","","","","",""
"41566.0","41.0","41559.0","1569.0","","","","","","","","","","","",""
"41573.0","42.0","41566.0","1676.0","","","","","","","","","","","",""
"41580.0","43.0","41573.0","1625.0","","","","","","","","","","","",""
"41587.0","44.0","41580.0","1755.0","","","","","","","","","","","",""
"41594.0","45.0","41587.0","1583.0","","","","","","","","","","","",""
"41601.0","46.0","41594.0","1936.0","","","","","","","","","","","",""
"41608.0","47.0","41601.0","1565.0","","","","","","","","","","","",""
"41615.0","48.0","41608.0","3125.0","","","","","","","","","","","",""
"41622.0","49.0","41615.0","2795.0","","","","","","","","","","","",""
"41629.0","50.0","41622.0","2328.0","","","","","","","","","","","",""
"41636.0","51.0","41629.0","1618.0","","","","","","","","","","","",""
"41643.0","52.0","41636.0","1798.0","","","","","","","","","","","",""
"41650.0","1.0","41643.0","2981.0","","","","","","","","","","","",""
"41657.0","2.0","41650.0","2593.0","","","","","","","","","","","",""
"41664.0","3.0","41657.0","1786.0","","","","","","","","","","","",""
"41671.0","4.0","41664.0","2237.0","","","","","","","","","","","",""
"41678.0","5.0","41671.0","2056.0","","","","","","","","","","","",""
"41685.0","6.0","41678.0","1531.0","","","","","","","","","","","",""
"41692.0","7.0","41685.0","1168.0","","","","","","","","","","","",""
"41699.0","8.0","41692.0","1225.0","","","","","","","","","","","",""
"41706.0","9.0","41699.0","1141.0","","","","","","","","","","","",""
"41713.0","10.0","41706.0","1289.0","","","","","","","","","","","",""
"41720.0","11.0","41713.0","1084.0","","","","","","","","","","","",""
"41727.0","12.0","41720.0","1054.0","","","","","","","","","","","",""
"41734.0","13.0","41727.0","1105.0","","","","","","","","","","","",""
"41741.0","14.0","41734.0","1360.0","","","","","","","","","","","",""
"41748.0","15.0","41741.0","1185.0","","","","","","","","","","","",""
"41755.0","16.0","41748.0","1094.0","","","","","","","","","","","",""
"41762.0","17.0","41755.0","1075.0","","","","","","","","","","","",""
"41769.0","18.0","41762.0","1188.0","","","","","","","","","","","",""
"41776.0","19.0","41769.0","1223.0","","","","","","","","","","","",""
"41783.0","20.0","41776.0","1205.0","","","","","","","","","","","",""
"41790.0","21.0","41783.0","1083.0","","","","","","","","","","","",""
"41797.0","22.0","41790.0","1423.0","","","","","","","","","","","",""
"41804.0","23.0","41797.0","1167.0","","","","","","","","","","","",""
"41811.0","24.0","41804.0","1111.0","","","","","","","","","","","",""
"41818.0","25.0","41811.0","1121.0","","","","","","","","","","","",""
"41825.0","26.0","41818.0","1097.0","","","","","","","","","","","",""
"41832.0","27.0","41825.0","1504.0","","","","","","","","","","","",""
"41839.0","28.0","41832.0","1184.0","","","","","","","","","","","",""
"41846.0","29.0","41839.0","1096.0","","","","","","","","","","","",""
"41853.0","30.0","41846.0","955.0","","","","","","","","","","","",""
"41860.0","31.0","41853.0","947.0","","","","","","","","","","","",""
"41867.0","32.0","41860.0","1022.0","","","","","","","","","","","",""
"41874.0","33.0","41867.0","1008.0","","","","","","","","","","","",""
"41881.0","34.0","41874.0","1024.0","","","","","","","","","","","",""
"41888.0","35.0","41881.0","955.0","","","","","","","","","","","",""
"41895.0","36.0","41888.0","946.0","","","","","","","","","","","",""
"41902.0","37.0","41895.0","835.0","","","","","","","","","","","",""
"41909.0","38.0","41902.0","865.0","","","","","","","","","","","",""
"41916.0","39.0","41909.0","1071.0","","","","","","","","","","","",""
"41923.0","40.0","41916.0","1473.0","","","","","","","","","","","",""
"41930.0","41.0","41923.0","1179.0","","","","","","","","","","","",""
"41937.0","42.0","41930.0","1287.0","","","","","","","","","","","",""
"41944.0","43.0","41937.0","1184.0","","","","","","","","","","","",""
"41951.0","44.0","41944.0","1459.0","","","","","","","","","","","",""
"41958.0","45.0","41951.0","1423.0","","","","","","","","","","","",""
"41965.0","46.0","41958.0","1728.0","","","","","","","","","","","",""
"41972.0","47.0","41965.0","1191.0","","","","","","","","","","","",""
"41979.0","48.0","41972.0","2753.0","","","","","","","","","","","",""
"41986.0","49.0","41979.0","2367.0","","","","","","","","","","","",""
"41993.0","50.0","41986.0","1763.0","","","","","","","","","","","",""
"42000.0","51.0","41993.0","1391.0","","","","","","","","","","","",""
"42007.0","52.0","42000.0","1387.0","","","","","","","","","","","",""
"42014.0","1.0","42007.0","2767.0","","","","","","","","","","","",""
"42021.0","2.0","42014.0","2544.0","","","","","","","","","","","",""
"42028.0","3.0","42021.0","1909.0","","","","","","","","","","","",""
"42035.0","4.0","42028.0","1761.0","","","","","","","","","","","",""
"42042.0","5.0","42035.0","1740.0","","","","","","","","","","","",""
"42049.0","6.0","42042.0","1469.0","","","","","","","","","","","",""
"42056.0","7.0","42049.0","1145.0","","","","","","","","","","","",""
"42063.0","8.0","42056.0","1830.0","","","","","","","","","","","",""
"42070.0","9.0","42063.0","1754.0","","","","","","","","","","","",""
"42077.0","10.0","42070.0","1485.0","","","","","","","","","","","",""
"42084.0","11.0","42077.0","1229.0","","","","","","","","","","","",""
"42091.0","12.0","42084.0","1229.0","","","","","","","","","","","",""
"42098.0","13.0","42091.0","1165.0","","","","","","","","","","","",""
"42105.0","14.0","42098.0","2080.0","","","","","","","","","","","",""
"42112.0","15.0","42105.0","1301.0","","","","","","","","","","","",""
"42119.0","16.0","42112.0","1283.0","","","","","","","","","","","",""
"42126.0","17.0","42119.0","1150.0","","","","","","","","","","","",""
"42133.0","18.0","42126.0","1379.0","","","","","","","","","","","",""
"42140.0","19.0","42133.0","1371.0","","","","","","","","","","","",""
"42147.0","20.0","42140.0","1470.0","","","","","","","","","","","",""
"42154.0","21.0","42147.0","1517.0","","","","","","","","","","","",""
"42161.0","22.0","42154.0","1712.0","","","","","","","","","","","",""
"42168.0","23.0","42161.0","1302.0","","","","","","","","","","","",""
"42175.0","24.0","42168.0","1199.0","","","","","","","","","","","",""
"42182.0","25.0","42175.0","1206.0","","","","","","","","","","","",""
"42189.0","26.0","42182.0","1051.0","","","","","","","","","","","",""
"42196.0","27.0","42189.0","1681.0","","","","","","","","","","","",""
"42203.0","28.0","42196.0","1358.0","","","","","","","","","","","",""
"42210.0","29.0","42203.0","1445.0","","","","","","","","","","","",""
"42217.0","30.0","42210.0","1230.0","","","","","","","","","","","",""
"42224.0","31.0","42217.0","1195.0","","","","","","","","","","","",""
"42231.0","32.0","42224.0","1141.0","","","","","","","","","","","",""
"42238.0","33.0","42231.0","1176.0","","","","","","","","","","","",""
"42245.0","34.0","42238.0","1187.0","","","","","","","","","","","",""
"42252.0","35.0","42245.0","1131.0","","","","","","","","","","","",""
"42259.0","36.0","42252.0","927.0","","","","","","","","","","","",""
"42266.0","37.0","42259.0","914.0","","","","","","","","","","","",""
"42273.0","38.0","42266.0","935.0","","","","","","","","","","","",""
"42280.0","39.0","42273.0","988.0","","","","","","","","","","","",""
"42287.0","40.0","42280.0","1685.0","","","","","","","","","","","",""
"42294.0","41.0","42287.0","1145.0","","","","","","","","","","","",""
"42301.0","42.0","42294.0","1521.0","","","","","","","","","","","",""
"42308.0","43.0","42301.0","1920.0","","","","","","","","","","","",""
"42315.0","44.0","42308.0","1738.0","","","","","","","","","","","",""
"42322.0","45.0","42315.0","1608.0","","","","","","","","","","","",""
"42329.0","46.0","42322.0","1777.0","","","","","","","","","","","",""
"42336.0","47.0","42329.0","1200.0","","","","","","","","","","","",""
"42343.0","48.0","42336.0","2724.0","","","","","","","","","","","",""
"42350.0","49.0","42343.0","2695.0","","","","","","","","","","","",""
"42357.0","50.0","42350.0","1996.0","","","","","","","","","","","",""
"42364.0","51.0","42357.0","1714.0","","","","","","","","","","","",""
"42371.0","52.0","42364.0","1459.0","","","","","","","","","","","",""
"42378.0","1.0","42371.0","3791.0","","","","","","","","","","","",""
"42385.0","2.0","42378.0","3104.0","","","","","","","","","","","",""
"42392.0","3.0","42385.0","2073.0","","","","","","","","","","","",""
"42399.0","4.0","42392.0","2320.0","","","","","","","","","","","",""
"42406.0","5.0","42399.0","2312.0","","","","","","","","","","","",""
"42413.0","6.0","42406.0","1793.0","","","","","","","","","","","",""
"42420.0","7.0","42413.0","1363.0","","","","","","","","","","","",""
"42427.0","8.0","42420.0","1467.0","","","","","","","","","","","",""
"42434.0","9.0","42427.0","1260.0","","","","","","","","","","","",""
"42441.0","10.0","42434.0","1166.0","","","","","","","","","","","",""
"42448.0","11.0","42441.0","1080.0","","","","","","","","","","","",""
"42455.0","12.0","42448.0","949.0","","","","","","","","","","","",""
"42462.0","13.0","42455.0","1214.0","","","","","","","","","","","",""
"42469.0","14.0","42462.0","1565.0","","","","","","","","","","","",""
"42476.0","15.0","42469.0","1152.0","","","","","","","","","","","",""
"42483.0","16.0","42476.0","1436.0","","","","","","","","","","","",""
"42490.0","17.0","42483.0","1368.0","","","","","","","","","","","",""
"42497.0","18.0","42490.0","1395.0","","","","","","","","","","","",""
"42504.0","19.0","42497.0","1193.0","","","","","","","","","","","",""
"42511.0","20.0","42504.0","1387.0","","","","","","","","","","","",""
"42518.0","21.0","42511.0","1440.0","","","","","","","","","","","",""
"42525.0","22.0","42518.0","1293.0","","","","","","","","","","","",""
"42532.0","23.0","42525.0","1357.0","","","","","","","","","","","",""
"42539.0","24.0","42532.0","1183.0","","","","","","","","","","","",""
"42546.0","25.0","42539.0","910.0","","","","","","","","","","","",""
"42553.0","26.0","42546.0","1019.0","","","","","","","","","","","",""
"42560.0","27.0","42553.0","1422.0","","","","","","","","","","","",""
"42567.0","28.0","42560.0","1458.0","","","","","","","","","","","",""
"42574.0","29.0","42567.0","1410.0","","","","","","","","","","","",""
"42581.0","30.0","42574.0","1251.0","","","","","","","","","","","",""
"42588.0","31.0","42581.0","1127.0","","","","","","","","","","","",""
"42595.0","32.0","42588.0","1048.0","","","","","","","","","","","",""
"42602.0","33.0","42595.0","979.0","","","","","","","","","","","",""
"42609.0","34.0","42602.0","1013.0","","","","","","","","","","","",""
"42616.0","35.0","42609.0","978.0","","","","","","","","","","","",""
"42623.0","36.0","42616.0","1156.0","","","","","","","","","","","",""
"42630.0","37.0","42623.0","934.0","","","","","","","","","","","",""
"42637.0","38.0","42630.0","833.0","","","","","","","","","","","",""
"42644.0","39.0","42637.0","835.0","","","","","","","","","","","",""
"42651.0","40.0","42644.0","1361.0","","","","","","","","","","","",""
"42658.0","41.0","42651.0","917.0","","","","","","","","","","","",""
"42665.0","42.0","42658.0","1156.0","","","","","","","","","","","",""
"42672.0","43.0","42665.0","1052.0","","","","","","","","","","","",""
"42679.0","44.0","42672.0","1240.0","","","","","","","","","","","",""
"42686.0","45.0","42679.0","938.0","","","","","","","","","","","",""
"42693.0","46.0","42686.0","1641.0","","","","","","","","","","","",""
"42700.0","47.0","42693.0","1225.0","","","","","","","","","","","",""
"42707.0","48.0","42700.0","2143.0","","","","","","","","","","","",""
"42714.0","49.0","42707.0","2298.0","","","","","","","","","","","",""
"42721.0","50.0","42714.0","1561.0","","","","","","","","","","","",""
"42728.0","51.0","42721.0","1253.0","","","","","","","","","","","",""
"42735.0","52.0","42728.0","1257.0","","","","","","","","","","","",""
"42742.0","53.0","42735.0","2191.0","","","","","","","","","","","",""
"42749.0","1.0","42742.0","2137.0","","","","","","","","","","","",""
"42756.0","2.0","42749.0","1662.0","","","","","","","","","","","",""
"42763.0","3.0","42756.0","1565.0","","","","","","","","","","","",""
"42770.0","4.0","42763.0","1368.0","","","","","","","","","","","",""
"42777.0","5.0","42770.0","1194.0","","","","","","","","","","","",""
"42784.0","6.0","42777.0","1035.0","","","","","","","","","","","",""
"42791.0","7.0","42784.0","897.0","","","","","","","","","","","",""
"42798.0","8.0","42791.0","946.0","","","","","","","","","","","",""
"42805.0","9.0","42798.0","917.0","","","","","","","","","","","",""
"42812.0","10.0","42805.0","899.0","","","","","","","","","","","",""
"42819.0","11.0","42812.0","841.0","","","","","","","","","","","",""
"42826.0","12.0","42819.0","809.0","","","","","","","","","","","",""
"42833.0","13.0","42826.0","1185.0","","","","","","","","","","","",""
"42840.0","14.0","42833.0","990.0","","","","","","","","","","","",""
"42847.0","15.0","42840.0","928.0","","","","","","","","","","","",""
"42854.0","16.0","42847.0","796.0","","","","","","","","","","","",""
"42861.0","17.0","42854.0","897.0","","","","","","","","","","","",""
"42868.0","18.0","42861.0","891.0","","","","","","","","","","","",""
"42875.0","19.0","42868.0","940.0","","","","","","","","","","","",""
"42882.0","20.0","42875.0","1055.0","","","","","","","","","","","",""
"42889.0","21.0","42882.0","1047.0","","","","","","","","","","","",""
"42896.0","22.0","42889.0","1057.0","","","","","","","","","","","",""
"42903.0","23.0","42896.0","1002.0","","","","","","","","","","","",""
"42910.0","24.0","42903.0","854.0","","","","","","","","","","","",""
"42917.0","25.0","42910.0","749.0","","","","","","","","","","","",""
"42924.0","26.0","42917.0","1222.0","","","","","","","","","","","",""
"42931.0","27.0","42924.0","1104.0","","","","","","","","","","","",""
"42938.0","28.0","42931.0","1059.0","","","","","","","","","","","",""
"42945.0","29.0","42938.0","875.0","","","","","","","","","","","",""
"42952.0","30.0","42945.0","869.0","","","","","","","","","","","",""
"42959.0","31.0","42952.0","933.0","","","","","","","","","","","",""
"42966.0","32.0","42959.0","794.0","","","","","","","","","","","",""
"42973.0","33.0","42966.0","791.0","","","","","","","","","","","",""
"42980.0","34.0","42973.0","785.0","","","","","","","","","","","",""
"42987.0","35.0","42980.0","709.0","","","","","","","","","","","",""
"42994.0","36.0","42987.0","696.0","","","","","","","","","","","",""
"43001.0","37.0","42994.0","580.0","","","","","","","","","","","",""
"43008.0","38.0","43001.0","615.0","","","","","","","","","","","",""
"43015.0","39.0","43008.0","1053.0","","","","","","","","","","","",""
"43022.0","40.0","43015.0","850.0","","","","","","","","","","","",""
"43029.0","41.0","43022.0","875.0","","","","","","","","","","","",""
"43036.0","42.0","43029.0","920.0","","","","","","","","","","","",""
"43043.0","43.0","43036.0","1047.0","","","","","","","","","","","",""
"43050.0","44.0","43043.0","1078.0","","","","","","","","","","","",""
"43057.0","45.0","43050.0","1400.0","","","","","","","","","","","",""
"43064.0","46.0","43057.0","955.0","","","","","","","","","","","",""
"43071.0","47.0","43064.0","2190.0","","","","","","","","","","","",""
"43078.0","48.0","43071.0","2010.0","","","","","","","","","","","",""
"43085.0","49.0","43078.0","1399.0","","","","","","","","","","","",""
"43092.0","50.0","43085.0","1312.0","","","","","","","","","","","",""
"43099.0","51.0","43092.0","1169.0","","","","","","","","","","","",""
"43106.0","52.0","43099.0","1685.0","","","","","","","","","","","",""
"43113.0","1.0","43106.0","2509.0","","","","","","","","","","","",""
"43120.0","2.0","43113.0","1752.0","","","","","","","","","","","",""
"43127.0","3.0","43120.0","1564.0","","","","","","","","","","","",""
"43134.0","4.0","43127.0","1279.0","","","","","","","","","","","",""
"43141.0","5.0","43134.0","1158.0","","","","","","","","","","","",""
"43148.0","6.0","43141.0","1039.0","","","","","","","","","","","",""
"43155.0","7.0","43148.0","905.0","","","","","","","","","","","",""
"43162.0","8.0","43155.0","871.0","","","","","","","","","","","",""
"43169.0","9.0","43162.0","1272.0","","","","","","","","","","","",""
"43176.0","10.0","43169.0","1101.0","","","","","","","","","","","",""
"43183.0","11.0","43176.0","853.0","","","","","","","","","","","",""
"43190.0","12.0","43183.0","797.0","","","","","","","","","","","",""
"43197.0","13.0","43190.0","1135.0","","","","","","","","","","","",""
"43204.0","14.0","43197.0","970.0","","","","","","","","","","","",""
"43211.0","15.0","43204.0","907.0","","","","","","","","","","","",""
"43218.0","16.0","43211.0","826.0","","","","","","","","","","","",""
"43225.0","17.0","43218.0","836.0","","","","","","","","","","","",""
"43232.0","18.0","43225.0","725.0","","","","","","","","","","","",""
"43239.0","19.0","43232.0","871.0","","","","","","","","","","","",""
"43246.0","20.0","43239.0","835.0","","","","","","","","","","","",""
"43253.0","21.0","43246.0","770.0","","","","","","","","","","","",""
"43260.0","22.0","43253.0","1009.0","","","","","","","","","","","",""
"43267.0","23.0","43260.0","868.0","","","","","","","","","","","",""
"43274.0","24.0","43267.0","613.0","","","","","","","","","","","",""
"43281.0","25.0","43274.0","683.0","","","","","","","","","","","",""
"43288.0","26.0","43281.0","872.0","","","","","","","","","","","",""
"43295.0","27.0","43288.0","845.0","","","","","","","","","","","",""
"43302.0","28.0","43295.0","737.0","","","","","","","","","","","",""
"43309.0","29.0","43302.0","700.0","","","","","","","","","","","",""
"43316.0","30.0","43309.0","728.0","","","","","","","","","","","",""
"43323.0","31.0","43316.0","717.0","","","","","","","","","","","",""
"43330.0","32.0","43323.0","691.0","","","","","","","","","","","",""
"43337.0","33.0","43330.0","700.0","","","","","","","","","","","",""
"43344.0","34.0","43337.0","706.0","","","","","","","","","","","",""
"43351.0","35.0","43344.0","635.0","","","","","","","","","","","",""
"43358.0","36.0","43351.0","652.0","","","","","","","","","","","",""
"43365.0","37.0","43358.0","636.0","","","","","","","","","","","",""
"43372.0","38.0","43365.0","639.0","","","","","","","","","","","",""
"43379.0","39.0","43372.0","602.0","","","","","","","","","","","",""
"43386.0","40.0","43379.0","940.0","","","","","","","","","","","",""
"43393.0","41.0","43386.0","836.0","","","","","","","","","","","",""
"43400.0","42.0","43393.0","848.0","","","","","","","","","","","",""
"43407.0","43.0","43400.0","924.0","","","","","","","","","","","",""
"43414.0","44.0","43407.0","1030.0","","","","","","","","","","","",""
"43421.0","45.0","43414.0","1070.0","","","","","","","","","","","",""
"43428.0","46.0","43421.0","901.0","","","","","","","","","","","",""
"43435.0","47.0","43428.0","2135.0","","","","","","","","","","","",""
"43442.0","48.0","43435.0","1969.0","","","","","","","","","","","",""
"43449.0","49.0","43442.0","1551.0","","","","","","","","","","","",""
"43456.0","50.0","43449.0","1450.0","","","","","","","","","","","",""
"43463.0","51.0","43456.0","1206.0","","","","","","","","","","","",""
"43470.0","52.0","43463.0","1401.0","","","","","","","","","","","",""
"43477.0","1.0","43470.0","2777.0","","","","","","","","","","","",""
"43484.0","2.0","43477.0","1859.0","","","","","","","","","","","",""
"43491.0","3.0","43484.0","1427.0","","","","","","","","","","","",""
"43498.0","4.0","43491.0","1432.0","","","","","","","","","","","",""
"43505.0","5.0","43498.0","1303.0","","","","","","","","","","","",""
"43512.0","6.0","43505.0","1095.0","","","","","","","","","","","",""
"43519.0","7.0","43512.0","971.0","","","","","","","","","","","",""
"43526.0","8.0","43519.0","904.0","","","","","","","","","","","",""
"43533.0","9.0","43526.0","871.0","","","","","","","","","","","",""
"43540.0","10.0","43533.0","840.0","","","","","","","","","","","",""
"43547.0","11.0","43540.0","740.0","","","","","","","","","","","",""
"43554.0","12.0","43547.0","647.0","","","","","","","","","","","",""
"43561.0","13.0","43554.0","678.0","","","","","","","","","","","",""
"43568.0","14.0","43561.0","958.0","","","","","","","","","","","",""
"43575.0","15.0","43568.0","801.0","","","","","","","","","","","",""
"43582.0","16.0","43575.0","932.0","","","","","","","","","","","",""
"43589.0","17.0","43582.0","881.0","","","","","","","","","","","",""
"43596.0","18.0","43589.0","747.0","","","","","","","","","","","",""
"43603.0","19.0","43596.0","790.0","","","","","","","","","","","",""
"43610.0","20.0","43603.0","835.0","","","","","","","","","","","",""
"43617.0","21.0","43610.0","864.0","","","","","","","","","","","",""
"43624.0","22.0","43617.0","881.0","","","","","","","","","","","",""
"43631.0","23.0","43624.0","935.0","","","","","","","","","","","",""
"43638.0","24.0","43631.0","880.0","","","","","","","","","","","",""
"43645.0","25.0","43638.0","793.0","","","","","","","","","","","",""
"43652.0","26.0","43645.0","616.0","","","","","","","","","","","",""
"43659.0","27.0","43652.0","1261.0","","","","","","","","","","","",""
"43666.0","28.0","43659.0","905.0","","","","","","","","","","","",""
"43673.0","29.0","43666.0","893.0","","","","","","","","","","","",""
"43680.0","30.0","43673.0","766.0","","","","","","","","","","","",""
"43687.0","31.0","43680.0","794.0","","","","","","","","","","","",""
"43694.0","32.0","43687.0","802.0","","","","","","","","","","","",""
"43701.0","33.0","43694.0","841.0","","","","","","","","","","","",""
"43708.0","34.0","43701.0","816.0","","","","","","","","","","","",""
"43715.0","35.0","43708.0","919.0","","","","","","","","","","","",""
"43722.0","36.0","43715.0","927.0","","","","","","","","","","","",""
"43729.0","37.0","43722.0","865.0","","","","","","","","","","","",""
"43736.0","38.0","43729.0","901.0","","","","","","","","","","","",""
"43743.0","39.0","43736.0","1222.0","","","","","","","","","","","",""
"43750.0","40.0","43743.0","1482.0","","","","","","","","","","","",""
"43757.0","41.0","43750.0","1137.0","","","","","","","","","","","",""
"43764.0","42.0","43757.0","1343.0","","","","","","","","","","","",""
"43771.0","43.0","43764.0","1364.0","","","","","","","","","","","",""
"43778.0","44.0","43771.0","1360.0","","","","","","","","","","","",""
"43785.0","45.0","43778.0","1354.0","","","","","","","","","","","",""
"43792.0","46.0","43785.0","1429.0","","","","","","","","","","","",""
"43799.0","47.0","43792.0","992.0","","","","","","","","","","","",""
"43806.0","48.0","43799.0","2110.0","","","","","","","","","","","",""
"43813.0","49.0","43806.0","2507.0","","","","","","","","","","","",""
"43820.0","50.0","43813.0","1759.0","","","","","","","","","","","",""
"43827.0","51.0","43820.0","1261.0","","","","","","","","","","","",""
"43834.0","52.0","43827.0","1564.0","","","","","","","","","","","",""
"43841.0","1.0","43834.0","2638.0","","","","","","","","","","","",""
"43848.0","2.0","43841.0","1895.0","","","","","","","","","","","",""
"43855.0","3.0","43848.0","1290.0","","","","","","","","","","","",""
"43862.0","4.0","43855.0","1364.0","","","","","","","","","","","",""
"43869.0","5.0","43862.0","1206.0","","","","","","","","","","","",""
"43876.0","6.0","43869.0","1172.0","","","","","","","","","","","",""
"43883.0","7.0","43876.0","1207.0","","","","","","","","","","","",""
"43890.0","8.0","43883.0","1108.0","","","","","","","","","","","",""
"43897.0","9.0","43890.0","1033.0","","","","","","","","","","","",""
"43904.0","10.0","43897.0","865.0","","","","","","","","","","","",""
"43911.0","11.0","43904.0","3536.0","","","","","","","","","","","",""
"43918.0","12.0","43911.0","14523.0","","","","","","","","","","","",""
"43925.0","13.0","43918.0","14494.0","","","","","","","","","","","",""
"43932.0","14.0","43925.0","14944.0","","","","","","","","","","","",""
"43939.0","15.0","43932.0","46755.0","","","","","","","","","","","",""
"43946.0","16.0","43939.0","29818.0","","","","","","","","","","","",""
"43953.0","17.0","43946.0","13227.0","","","","","","","","","","","",""
"43960.0","18.0","43953.0","6045.0","","","","","","","","","","","",""
"43967.0","19.0","43960.0","5026.0","","","","","","","","","","","",""
"43974.0","20.0","43967.0","4904.0","","","","","","","","","","","",""
"43981.0","21.0","43974.0","4685.0","","","","","","","","","","","",""
"43988.0","22.0","43981.0","4413.0","","","","","","","","","","","",""
"43995.0","23.0","43988.0","4327.0","","","","","","","","","","","",""
"44002.0","24.0","43995.0","3756.0","","","","","","","","","","","",""
"44009.0","25.0","44002.0","3532.0","","","","","","","","","","","",""
"44016.0","26.0","44009.0","3330.0","","","","","","","","","","","",""
"44023.0","27.0","44016.0","4070.0","","","","","","","","","","","",""
"44030.0","28.0","44023.0","3758.0","","","","","","","","","","","",""
"44037.0","29.0","44030.0","3123.0","","","","","","","","","","","",""
"44044.0","30.0","44037.0","2506.0","","","","","","","","","","","",""
"44051.0","31.0","44044.0","1981.0","","","","","","","","","","","",""
"44058.0","32.0","44051.0","2414.0","","","","","","","","","","","",""
"44065.0","33.0","44058.0","2082.0","","","","","","","","","","","",""
"44072.0","34.0","44065.0","2026.0","","","","","","","","","","","",""
"44079.0","35.0","44072.0","1958.0","","","","","","","","","","","",""
