"Report date","Week #","Week ","MO","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"38346.0","51.0","38339.0","12043.0","","","","","","","","","","","",""
"38353.0","52.0","38346.0","12444.0","","","","","","","","","","","",""
"38360.0","1.0","38353.0","21550.0","","","","","","","","","","","",""
"38367.0","2.0","38360.0","14081.0","","","","","","","","","","","",""
"38374.0","3.0","38367.0","8258.0","","","","","","","","","","","",""
"38381.0","4.0","38374.0","7023.0","","","","","","","","","","","",""
"38388.0","5.0","38381.0","6650.0","","","","","","","","","","","",""
"38395.0","6.0","38388.0","5760.0","","","","","","","","","","","",""
"38402.0","7.0","38395.0","7513.0","","","","","","","","","","","",""
"38409.0","8.0","38402.0","5122.0","","","","","","","","","","","",""
"38416.0","9.0","38409.0","5769.0","","","","","","","","","","","",""
"38423.0","10.0","38416.0","5743.0","","","","","","","","","","","",""
"38430.0","11.0","38423.0","6662.0","","","","","","","","","","","",""
"38437.0","12.0","38430.0","6950.0","","","","","","","","","","","",""
"38444.0","13.0","38437.0","6798.0","","","","","","","","","","","",""
"38451.0","14.0","38444.0","6425.0","","","","","","","","","","","",""
"38458.0","15.0","38451.0","5568.0","","","","","","","","","","","",""
"38465.0","16.0","38458.0","5421.0","","","","","","","","","","","",""
"38472.0","17.0","38465.0","6969.0","","","","","","","","","","","",""
"38479.0","18.0","38472.0","5498.0","","","","","","","","","","","",""
"38486.0","19.0","38479.0","5408.0","","","","","","","","","","","",""
"38493.0","20.0","38486.0","7439.0","","","","","","","","","","","",""
"38500.0","21.0","38493.0","9575.0","","","","","","","","","","","",""
"38507.0","22.0","38500.0","7377.0","","","","","","","","","","","",""
"38514.0","23.0","38507.0","6781.0","","","","","","","","","","","",""
"38521.0","24.0","38514.0","6394.0","","","","","","","","","","","",""
"38528.0","25.0","38521.0","5803.0","","","","","","","","","","","",""
"38535.0","26.0","38528.0","8113.0","","","","","","","","","","","",""
"38542.0","27.0","38535.0","10859.0","","","","","","","","","","","",""
"38549.0","28.0","38542.0","12585.0","","","","","","","","","","","",""
"38556.0","29.0","38549.0","7334.0","","","","","","","","","","","",""
"38563.0","30.0","38556.0","5585.0","","","","","","","","","","","",""
"38570.0","31.0","38563.0","6045.0","","","","","","","","","","","",""
"38577.0","32.0","38570.0","5352.0","","","","","","","","","","","",""
"38584.0","33.0","38577.0","5643.0","","","","","","","","","","","",""
"38591.0","34.0","38584.0","5535.0","","","","","","","","","","","",""
"38598.0","35.0","38591.0","5463.0","","","","","","","","","","","",""
"38605.0","36.0","38598.0","5168.0","","","","","","","","","","","",""
"38612.0","37.0","38605.0","5454.0","","","","","","","","","","","",""
"38619.0","38.0","38612.0","5028.0","","","","","","","","","","","",""
"38626.0","39.0","38619.0","5116.0","","","","","","","","","","","",""
"38633.0","40.0","38626.0","6158.0","","","","","","","","","","","",""
"38640.0","41.0","38633.0","5174.0","","","","","","","","","","","",""
"38647.0","42.0","38640.0","5505.0","","","","","","","","","","","",""
"38654.0","43.0","38647.0","6777.0","","","","","","","","","","","",""
"38661.0","44.0","38654.0","7314.0","","","","","","","","","","","",""
"38668.0","45.0","38661.0","5300.0","","","","","","","","","","","",""
"38675.0","46.0","38668.0","8483.0","","","","","","","","","","","",""
"38682.0","47.0","38675.0","5620.0","","","","","","","","","","","",""
"38689.0","48.0","38682.0","8772.0","","","","","","","","","","","",""
"38696.0","49.0","38689.0","10921.0","","","","","","","","","","","",""
"38703.0","50.0","38696.0","9931.0","","","","","","","","","","","",""
"38710.0","51.0","38703.0","11030.0","","","","","","","","","","","",""
"38717.0","52.0","38710.0","10754.0","","","","","","","","","","","",""
"38724.0","53.0","38717.0","11908.0","","","","","","","","","","","",""
"38731.0","1.0","38724.0","11867.0","","","","","","","","","","","",""
"38738.0","2.0","38731.0","6728.0","","","","","","","","","","","",""
"38745.0","3.0","38738.0","6659.0","","","","","","","","","","","",""
"38752.0","4.0","38745.0","9170.0","","","","","","","","","","","",""
"38759.0","5.0","38752.0","6571.0","","","","","","","","","","","",""
"38766.0","6.0","38759.0","5675.0","","","","","","","","","","","",""
"38773.0","7.0","38766.0","5104.0","","","","","","","","","","","",""
"38780.0","8.0","38773.0","5761.0","","","","","","","","","","","",""
"38787.0","9.0","38780.0","5523.0","","","","","","","","","","","",""
"38794.0","10.0","38787.0","6599.0","","","","","","","","","","","",""
"38801.0","11.0","38794.0","7568.0","","","","","","","","","","","",""
"38808.0","12.0","38801.0","6244.0","","","","","","","","","","","",""
"38815.0","13.0","38808.0","6226.0","","","","","","","","","","","",""
"38822.0","14.0","38815.0","5624.0","","","","","","","","","","","",""
"38829.0","15.0","38822.0","5089.0","","","","","","","","","","","",""
"38836.0","16.0","38829.0","5239.0","","","","","","","","","","","",""
"38843.0","17.0","38836.0","5521.0","","","","","","","","","","","",""
"38850.0","18.0","38843.0","5703.0","","","","","","","","","","","",""
"38857.0","19.0","38850.0","6271.0","","","","","","","","","","","",""
"38864.0","20.0","38857.0","7485.0","","","","","","","","","","","",""
"38871.0","21.0","38864.0","7074.0","","","","","","","","","","","",""
"38878.0","22.0","38871.0","6917.0","","","","","","","","","","","",""
"38885.0","23.0","38878.0","5746.0","","","","","","","","","","","",""
"38892.0","24.0","38885.0","7158.0","","","","","","","","","","","",""
"38899.0","25.0","38892.0","5984.0","","","","","","","","","","","",""
"38906.0","26.0","38899.0","8634.0","","","","","","","","","","","",""
"38913.0","27.0","38906.0","7431.0","","","","","","","","","","","",""
"38920.0","28.0","38913.0","5692.0","","","","","","","","","","","",""
"38927.0","29.0","38920.0","8802.0","","","","","","","","","","","",""
"38934.0","30.0","38927.0","6168.0","","","","","","","","","","","",""
"38941.0","31.0","38934.0","5306.0","","","","","","","","","","","",""
"38948.0","32.0","38941.0","5137.0","","","","","","","","","","","",""
"38955.0","33.0","38948.0","5146.0","","","","","","","","","","","",""
"38962.0","34.0","38955.0","5275.0","","","","","","","","","","","",""
"38969.0","35.0","38962.0","4741.0","","","","","","","","","","","",""
"38976.0","36.0","38969.0","7482.0","","","","","","","","","","","",""
"38983.0","37.0","38976.0","8659.0","","","","","","","","","","","",""
"38990.0","38.0","38983.0","7816.0","","","","","","","","","","","",""
"38997.0","39.0","38990.0","7123.0","","","","","","","","","","","",""
"39004.0","40.0","38997.0","5455.0","","","","","","","","","","","",""
"39011.0","41.0","39004.0","5876.0","","","","","","","","","","","",""
"39018.0","42.0","39011.0","8890.0","","","","","","","","","","","",""
"39025.0","43.0","39018.0","6964.0","","","","","","","","","","","",""
"39032.0","44.0","39025.0","5743.0","","","","","","","","","","","",""
"39039.0","45.0","39032.0","7918.0","","","","","","","","","","","",""
"39046.0","46.0","39039.0","6114.0","","","","","","","","","","","",""
"39053.0","47.0","39046.0","9925.0","","","","","","","","","","","",""
"39060.0","48.0","39053.0","11370.0","","","","","","","","","","","",""
"39067.0","49.0","39060.0","9065.0","","","","","","","","","","","",""
"39074.0","50.0","39067.0","11062.0","","","","","","","","","","","",""
"39081.0","51.0","39074.0","11135.0","","","","","","","","","","","",""
"39088.0","52.0","39081.0","11791.0","","","","","","","","","","","",""
"39095.0","1.0","39088.0","13500.0","","","","","","","","","","","",""
"39102.0","2.0","39095.0","10286.0","","","","","","","","","","","",""
"39109.0","3.0","39102.0","10893.0","","","","","","","","","","","",""
"39116.0","4.0","39109.0","7643.0","","","","","","","","","","","",""
"39123.0","5.0","39116.0","7837.0","","","","","","","","","","","",""
"39130.0","6.0","39123.0","6284.0","","","","","","","","","","","",""
"39137.0","7.0","39130.0","5961.0","","","","","","","","","","","",""
"39144.0","8.0","39137.0","5683.0","","","","","","","","","","","",""
"39151.0","9.0","39144.0","5422.0","","","","","","","","","","","",""
"39158.0","10.0","39151.0","5608.0","","","","","","","","","","","",""
"39165.0","11.0","39158.0","6441.0","","","","","","","","","","","",""
"39172.0","12.0","39165.0","8117.0","","","","","","","","","","","",""
"39179.0","13.0","39172.0","6735.0","","","","","","","","","","","",""
"39186.0","14.0","39179.0","5755.0","","","","","","","","","","","",""
"39193.0","15.0","39186.0","5055.0","","","","","","","","","","","",""
"39200.0","16.0","39193.0","5105.0","","","","","","","","","","","",""
"39207.0","17.0","39200.0","6204.0","","","","","","","","","","","",""
"39214.0","18.0","39207.0","5541.0","","","","","","","","","","","",""
"39221.0","19.0","39214.0","8647.0","","","","","","","","","","","",""
"39228.0","20.0","39221.0","6575.0","","","","","","","","","","","",""
"39235.0","21.0","39228.0","7208.0","","","","","","","","","","","",""
"39242.0","22.0","39235.0","7489.0","","","","","","","","","","","",""
"39249.0","23.0","39242.0","5818.0","","","","","","","","","","","",""
"39256.0","24.0","39249.0","5714.0","","","","","","","","","","","",""
"39263.0","25.0","39256.0","6240.0","","","","","","","","","","","",""
"39270.0","26.0","39263.0","9601.0","","","","","","","","","","","",""
"39277.0","27.0","39270.0","9086.0","","","","","","","","","","","",""
"39284.0","28.0","39277.0","6093.0","","","","","","","","","","","",""
"39291.0","29.0","39284.0","5570.0","","","","","","","","","","","",""
"39298.0","30.0","39291.0","5247.0","","","","","","","","","","","",""
"39305.0","31.0","39298.0","5495.0","","","","","","","","","","","",""
"39312.0","32.0","39305.0","5566.0","","","","","","","","","","","",""
"39319.0","33.0","39312.0","5544.0","","","","","","","","","","","",""
"39326.0","34.0","39319.0","5223.0","","","","","","","","","","","",""
"39333.0","35.0","39326.0","5112.0","","","","","","","","","","","",""
"39340.0","36.0","39333.0","5774.0","","","","","","","","","","","",""
"39347.0","37.0","39340.0","5104.0","","","","","","","","","","","",""
"39354.0","38.0","39347.0","5970.0","","","","","","","","","","","",""
"39361.0","39.0","39354.0","8401.0","","","","","","","","","","","",""
"39368.0","40.0","39361.0","6265.0","","","","","","","","","","","",""
"39375.0","41.0","39368.0","6110.0","","","","","","","","","","","",""
"39382.0","42.0","39375.0","6305.0","","","","","","","","","","","",""
"39389.0","43.0","39382.0","6289.0","","","","","","","","","","","",""
"39396.0","44.0","39389.0","6194.0","","","","","","","","","","","",""
"39403.0","45.0","39396.0","6115.0","","","","","","","","","","","",""
"39410.0","46.0","39403.0","4944.0","","","","","","","","","","","",""
"39417.0","47.0","39410.0","9074.0","","","","","","","","","","","",""
"39424.0","48.0","39417.0","7776.0","","","","","","","","","","","",""
"39431.0","49.0","39424.0","11696.0","","","","","","","","","","","",""
"39438.0","50.0","39431.0","14861.0","","","","","","","","","","","",""
"39445.0","51.0","39438.0","9368.0","","","","","","","","","","","",""
"39452.0","52.0","39445.0","12375.0","","","","","","","","","","","",""
"39459.0","1.0","39452.0","14170.0","","","","","","","","","","","",""
"39466.0","2.0","39459.0","8960.0","","","","","","","","","","","",""
"39473.0","3.0","39466.0","8074.0","","","","","","","","","","","",""
"39480.0","4.0","39473.0","8166.0","","","","","","","","","","","",""
"39487.0","5.0","39480.0","7432.0","","","","","","","","","","","",""
"39494.0","6.0","39487.0","7253.0","","","","","","","","","","","",""
"39501.0","7.0","39494.0","7293.0","","","","","","","","","","","",""
"39508.0","8.0","39501.0","7110.0","","","","","","","","","","","",""
"39515.0","9.0","39508.0","6450.0","","","","","","","","","","","",""
"39522.0","10.0","39515.0","9685.0","","","","","","","","","","","",""
"39529.0","11.0","39522.0","7860.0","","","","","","","","","","","",""
"39536.0","12.0","39529.0","7753.0","","","","","","","","","","","",""
"39543.0","13.0","39536.0","6723.0","","","","","","","","","","","",""
"39550.0","14.0","39543.0","7744.0","","","","","","","","","","","",""
"39557.0","15.0","39550.0","6616.0","","","","","","","","","","","",""
"39564.0","16.0","39557.0","7440.0","","","","","","","","","","","",""
"39571.0","17.0","39564.0","5879.0","","","","","","","","","","","",""
"39578.0","18.0","39571.0","5676.0","","","","","","","","","","","",""
"39585.0","19.0","39578.0","6868.0","","","","","","","","","","","",""
"39592.0","20.0","39585.0","7150.0","","","","","","","","","","","",""
"39599.0","21.0","39592.0","7278.0","","","","","","","","","","","",""
"39606.0","22.0","39599.0","10328.0","","","","","","","","","","","",""
"39613.0","23.0","39606.0","7575.0","","","","","","","","","","","",""
"39620.0","24.0","39613.0","7345.0","","","","","","","","","","","",""
"39627.0","25.0","39620.0","7546.0","","","","","","","","","","","",""
"39634.0","26.0","39627.0","7338.0","","","","","","","","","","","",""
"39641.0","27.0","39634.0","12004.0","","","","","","","","","","","",""
"39648.0","28.0","39641.0","6939.0","","","","","","","","","","","",""
"39655.0","29.0","39648.0","6913.0","","","","","","","","","","","",""
"39662.0","30.0","39655.0","8924.0","","","","","","","","","","","",""
"39669.0","31.0","39662.0","7289.0","","","","","","","","","","","",""
"39676.0","32.0","39669.0","7856.0","","","","","","","","","","","",""
"39683.0","33.0","39676.0","6626.0","","","","","","","","","","","",""
"39690.0","34.0","39683.0","8514.0","","","","","","","","","","","",""
"39697.0","35.0","39690.0","6351.0","","","","","","","","","","","",""
"39704.0","36.0","39697.0","6861.0","","","","","","","","","","","",""
"39711.0","37.0","39704.0","6387.0","","","","","","","","","","","",""
"39718.0","38.0","39711.0","6558.0","","","","","","","","","","","",""
"39725.0","39.0","39718.0","6871.0","","","","","","","","","","","",""
"39732.0","40.0","39725.0","9082.0","","","","","","","","","","","",""
"39739.0","41.0","39732.0","7214.0","","","","","","","","","","","",""
"39746.0","42.0","39739.0","7996.0","","","","","","","","","","","",""
"39753.0","43.0","39746.0","8606.0","","","","","","","","","","","",""
"39760.0","44.0","39753.0","9438.0","","","","","","","","","","","",""
"39767.0","45.0","39760.0","10925.0","","","","","","","","","","","",""
"39774.0","46.0","39767.0","16745.0","","","","","","","","","","","",""
"39781.0","47.0","39774.0","8398.0","","","","","","","","","","","",""
"39788.0","48.0","39781.0","15659.0","","","","","","","","","","","",""
"39795.0","49.0","39788.0","12604.0","","","","","","","","","","","",""
"39802.0","50.0","39795.0","19695.0","","","","","","","","","","","",""
"39809.0","51.0","39802.0","16412.0","","","","","","","","","","","",""
"39816.0","52.0","39809.0","17058.0","","","","","","","","","","","",""
"39823.0","1.0","39816.0","21413.0","","","","","","","","","","","",""
"39830.0","2.0","39823.0","14822.0","","","","","","","","","","","",""
"39837.0","3.0","39830.0","12607.0","","","","","","","","","","","",""
"39844.0","4.0","39837.0","11237.0","","","","","","","","","","","",""
"39851.0","5.0","39844.0","14454.0","","","","","","","","","","","",""
"39858.0","6.0","39851.0","12141.0","","","","","","","","","","","",""
"39865.0","7.0","39858.0","15168.0","","","","","","","","","","","",""
"39872.0","8.0","39865.0","11818.0","","","","","","","","","","","",""
"39879.0","9.0","39872.0","11410.0","","","","","","","","","","","",""
"39886.0","10.0","39879.0","10880.0","","","","","","","","","","","",""
"39893.0","11.0","39886.0","13822.0","","","","","","","","","","","",""
"39900.0","12.0","39893.0","11629.0","","","","","","","","","","","",""
"39907.0","13.0","39900.0","16615.0","","","","","","","","","","","",""
"39914.0","14.0","39907.0","11040.0","","","","","","","","","","","",""
"39921.0","15.0","39914.0","9606.0","","","","","","","","","","","",""
"39928.0","16.0","39921.0","9932.0","","","","","","","","","","","",""
"39935.0","17.0","39928.0","9179.0","","","","","","","","","","","",""
"39942.0","18.0","39935.0","11606.0","","","","","","","","","","","",""
"39949.0","19.0","39942.0","10600.0","","","","","","","","","","","",""
"39956.0","20.0","39949.0","10258.0","","","","","","","","","","","",""
"39963.0","21.0","39956.0","10157.0","","","","","","","","","","","",""
"39970.0","22.0","39963.0","12514.0","","","","","","","","","","","",""
"39977.0","23.0","39970.0","15470.0","","","","","","","","","","","",""
"39984.0","24.0","39977.0","9717.0","","","","","","","","","","","",""
"39991.0","25.0","39984.0","10290.0","","","","","","","","","","","",""
"39998.0","26.0","39991.0","9556.0","","","","","","","","","","","",""
"40005.0","27.0","39998.0","17849.0","","","","","","","","","","","",""
"40012.0","28.0","40005.0","11320.0","","","","","","","","","","","",""
"40019.0","29.0","40012.0","9672.0","","","","","","","","","","","",""
"40026.0","30.0","40019.0","8805.0","","","","","","","","","","","",""
"40033.0","31.0","40026.0","8703.0","","","","","","","","","","","",""
"40040.0","32.0","40033.0","9352.0","","","","","","","","","","","",""
"40047.0","33.0","40040.0","9184.0","","","","","","","","","","","",""
"40054.0","34.0","40047.0","9702.0","","","","","","","","","","","",""
"40061.0","35.0","40054.0","9590.0","","","","","","","","","","","",""
"40068.0","36.0","40061.0","8103.0","","","","","","","","","","","",""
"40075.0","37.0","40068.0","8325.0","","","","","","","","","","","",""
"40082.0","38.0","40075.0","9374.0","","","","","","","","","","","",""
"40089.0","39.0","40082.0","10815.0","","","","","","","","","","","",""
"40096.0","40.0","40089.0","12188.0","","","","","","","","","","","",""
"40103.0","41.0","40096.0","10470.0","","","","","","","","","","","",""
"40110.0","42.0","40103.0","10531.0","","","","","","","","","","","",""
"40117.0","43.0","40110.0","11003.0","","","","","","","","","","","",""
"40124.0","44.0","40117.0","12489.0","","","","","","","","","","","",""
"40131.0","45.0","40124.0","10152.0","","","","","","","","","","","",""
"40138.0","46.0","40131.0","12545.0","","","","","","","","","","","",""
"40145.0","47.0","40138.0","10330.0","","","","","","","","","","","",""
"40152.0","48.0","40145.0","14119.0","","","","","","","","","","","",""
"40159.0","49.0","40152.0","12954.0","","","","","","","","","","","",""
"40166.0","50.0","40159.0","14582.0","","","","","","","","","","","",""
"40173.0","51.0","40166.0","16924.0","","","","","","","","","","","",""
"40180.0","52.0","40173.0","16515.0","","","","","","","","","","","",""
"40187.0","1.0","40180.0","21457.0","","","","","","","","","","","",""
"40194.0","2.0","40187.0","15708.0","","","","","","","","","","","",""
"40201.0","3.0","40194.0","8131.0","","","","","","","","","","","",""
"40208.0","4.0","40201.0","10808.0","","","","","","","","","","","",""
"40215.0","5.0","40208.0","11244.0","","","","","","","","","","","",""
"40222.0","6.0","40215.0","8710.0","","","","","","","","","","","",""
"40229.0","7.0","40222.0","10630.0","","","","","","","","","","","",""
"40236.0","8.0","40229.0","8969.0","","","","","","","","","","","",""
"40243.0","9.0","40236.0","9294.0","","","","","","","","","","","",""
"40250.0","10.0","40243.0","8915.0","","","","","","","","","","","",""
"40257.0","11.0","40250.0","9707.0","","","","","","","","","","","",""
"40264.0","12.0","40257.0","8628.0","","","","","","","","","","","",""
"40271.0","13.0","40264.0","8955.0","","","","","","","","","","","",""
"40278.0","14.0","40271.0","10135.0","","","","","","","","","","","",""
"40285.0","15.0","40278.0","8773.0","","","","","","","","","","","",""
"40292.0","16.0","40285.0","8003.0","","","","","","","","","","","",""
"40299.0","17.0","40292.0","7971.0","","","","","","","","","","","",""
"40306.0","18.0","40299.0","6940.0","","","","","","","","","","","",""
"40313.0","19.0","40306.0","9309.0","","","","","","","","","","","",""
"40320.0","20.0","40313.0","10498.0","","","","","","","","","","","",""
"40327.0","21.0","40320.0","9747.0","","","","","","","","","","","",""
"40334.0","22.0","40327.0","9377.0","","","","","","","","","","","",""
"40341.0","23.0","40334.0","9369.0","","","","","","","","","","","",""
"40348.0","24.0","40341.0","8997.0","","","","","","","","","","","",""
"40355.0","25.0","40348.0","8617.0","","","","","","","","","","","",""
"40362.0","26.0","40355.0","8633.0","","","","","","","","","","","",""
"40369.0","27.0","40362.0","11278.0","","","","","","","","","","","",""
"40376.0","28.0","40369.0","11464.0","","","","","","","","","","","",""
"40383.0","29.0","40376.0","9803.0","","","","","","","","","","","",""
"40390.0","30.0","40383.0","8273.0","","","","","","","","","","","",""
"40397.0","31.0","40390.0","7989.0","","","","","","","","","","","",""
"40404.0","32.0","40397.0","7866.0","","","","","","","","","","","",""
"40411.0","33.0","40404.0","8062.0","","","","","","","","","","","",""
"40418.0","34.0","40411.0","7992.0","","","","","","","","","","","",""
"40425.0","35.0","40418.0","8091.0","","","","","","","","","","","",""
"40432.0","36.0","40425.0","7142.0","","","","","","","","","","","",""
"40439.0","37.0","40432.0","8102.0","","","","","","","","","","","",""
"40446.0","38.0","40439.0","7627.0","","","","","","","","","","","",""
"40453.0","39.0","40446.0","7889.0","","","","","","","","","","","",""
"40460.0","40.0","40453.0","9554.0","","","","","","","","","","","",""
"40467.0","41.0","40460.0","9072.0","","","","","","","","","","","",""
"40474.0","42.0","40467.0","8480.0","","","","","","","","","","","",""
"40481.0","43.0","40474.0","8297.0","","","","","","","","","","","",""
"40488.0","44.0","40481.0","9383.0","","","","","","","","","","","",""
"40495.0","45.0","40488.0","8212.0","","","","","","","","","","","",""
"40502.0","46.0","40495.0","9445.0","","","","","","","","","","","",""
"40509.0","47.0","40502.0","8779.0","","","","","","","","","","","",""
"40516.0","48.0","40509.0","11698.0","","","","","","","","","","","",""
"40523.0","49.0","40516.0","10340.0","","","","","","","","","","","",""
"40530.0","50.0","40523.0","12744.0","","","","","","","","","","","",""
"40537.0","51.0","40530.0","14550.0","","","","","","","","","","","",""
"40544.0","52.0","40537.0","14241.0","","","","","","","","","","","",""
"40551.0","1.0","40544.0","20500.0","","","","","","","","","","","",""
"40558.0","2.0","40551.0","14629.0","","","","","","","","","","","",""
"40565.0","3.0","40558.0","12224.0","","","","","","","","","","","",""
"40572.0","4.0","40565.0","10091.0","","","","","","","","","","","",""
"40579.0","5.0","40572.0","8832.0","","","","","","","","","","","",""
"40586.0","6.0","40579.0","11164.0","","","","","","","","","","","",""
"40593.0","7.0","40586.0","8964.0","","","","","","","","","","","",""
"40600.0","8.0","40593.0","6709.0","","","","","","","","","","","",""
"40607.0","9.0","40600.0","7990.0","","","","","","","","","","","",""
