"Report date","Week #","Week ","CA","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"41286.0","1.0","41279.0","72268.0","","","","","","","","","","","",""
"41293.0","2.0","41286.0","68650.0","","","","","","","","","","","",""
"41300.0","3.0","41293.0","48236.0","","","","","","","","","","","",""
"41307.0","4.0","41300.0","60020.0","","","","","","","","","","","",""
"41314.0","5.0","41307.0","55190.0","","","","","","","","","","","",""
"41321.0","6.0","41314.0","81873.0","","","","","","","","","","","",""
"41328.0","7.0","41321.0","41521.0","","","","","","","","","","","",""
"41335.0","8.0","41328.0","53241.0","","","","","","","","","","","",""
"41342.0","9.0","41335.0","47052.0","","","","","","","","","","","",""
"41349.0","10.0","41342.0","50059.0","","","","","","","","","","","",""
"41356.0","11.0","41349.0","58771.0","","","","","","","","","","","",""
"41363.0","12.0","41356.0","56110.0","","","","","","","","","","","",""
"41370.0","13.0","41363.0","43217.0","","","","","","","","","","","",""
"41377.0","14.0","41370.0","67520.0","","","","","","","","","","","",""
"41384.0","15.0","41377.0","50839.0","","","","","","","","","","","",""
"41391.0","16.0","41384.0","47118.0","","","","","","","","","","","",""
"41398.0","17.0","41391.0","47193.0","","","","","","","","","","","",""
"41405.0","18.0","41398.0","62253.0","","","","","","","","","","","",""
"41412.0","19.0","41405.0","45919.0","","","","","","","","","","","",""
"41419.0","20.0","41412.0","54541.0","","","","","","","","","","","",""
"41426.0","21.0","41419.0","45745.0","","","","","","","","","","","",""
"41433.0","22.0","41426.0","44536.0","","","","","","","","","","","",""
"41440.0","23.0","41433.0","59877.0","","","","","","","","","","","",""
"41447.0","24.0","41440.0","66058.0","","","","","","","","","","","",""
"41454.0","25.0","41447.0","56735.0","","","","","","","","","","","",""
"41461.0","26.0","41454.0","52470.0","","","","","","","","","","","",""
"41468.0","27.0","41461.0","59269.0","","","","","","","","","","","",""
"41475.0","28.0","41468.0","66992.0","","","","","","","","","","","",""
"41482.0","29.0","41475.0","45513.0","","","","","","","","","","","",""
"41489.0","30.0","41482.0","49228.0","","","","","","","","","","","",""
"41496.0","31.0","41489.0","45123.0","","","","","","","","","","","",""
"41503.0","32.0","41496.0","50990.0","","","","","","","","","","","",""
"41510.0","33.0","41503.0","48446.0","","","","","","","","","","","",""
"41517.0","34.0","41510.0","43458.0","","","","","","","","","","","",""
"41524.0","35.0","41517.0","18046.0","","","","","","","","","","","",""
"41531.0","36.0","41524.0","40657.0","","","","","","","","","","","",""
"41538.0","37.0","41531.0","36903.0","","","","","","","","","","","",""
"41545.0","38.0","41538.0","37948.0","","","","","","","","","","","",""
"41552.0","39.0","41545.0","71602.0","","","","","","","","","","","",""
"41559.0","40.0","41552.0","83383.0","","","","","","","","","","","",""
"41566.0","41.0","41559.0","70350.0","","","","","","","","","","","",""
"41573.0","42.0","41566.0","65890.0","","","","","","","","","","","",""
"41580.0","43.0","41573.0","63422.0","","","","","","","","","","","",""
"41587.0","44.0","41580.0","68159.0","","","","","","","","","","","",""
"41594.0","45.0","41587.0","63515.0","","","","","","","","","","","",""
"41601.0","46.0","41594.0","71841.0","","","","","","","","","","","",""
"41608.0","47.0","41601.0","51921.0","","","","","","","","","","","",""
"41615.0","48.0","41608.0","73797.0","","","","","","","","","","","",""
"41622.0","49.0","41615.0","78419.0","","","","","","","","","","","",""
"41629.0","50.0","41622.0","72990.0","","","","","","","","","","","",""
"41636.0","51.0","41629.0","58355.0","","","","","","","","","","","",""
"41643.0","52.0","41636.0","54871.0","","","","","","","","","","","",""
"41650.0","1.0","41643.0","63190.0","","","","","","","","","","","",""
"41657.0","2.0","41650.0","74898.0","","","","","","","","","","","",""
"41664.0","3.0","41657.0","72535.0","","","","","","","","","","","",""
"41671.0","4.0","41664.0","62904.0","","","","","","","","","","","",""
"41678.0","5.0","41671.0","64049.0","","","","","","","","","","","",""
"41685.0","6.0","41678.0","69881.0","","","","","","","","","","","",""
"41692.0","7.0","41685.0","64908.0","","","","","","","","","","","",""
"41699.0","8.0","41692.0","59143.0","","","","","","","","","","","",""
"41706.0","9.0","41699.0","57881.0","","","","","","","","","","","",""
"41713.0","10.0","41706.0","61070.0","","","","","","","","","","","",""
"41720.0","11.0","41713.0","52345.0","","","","","","","","","","","",""
"41727.0","12.0","41720.0","69971.0","","","","","","","","","","","",""
"41734.0","13.0","41727.0","56079.0","","","","","","","","","","","",""
"41741.0","14.0","41734.0","65292.0","","","","","","","","","","","",""
"41748.0","15.0","41741.0","62405.0","","","","","","","","","","","",""
"41755.0","16.0","41748.0","61168.0","","","","","","","","","","","",""
"41762.0","17.0","41755.0","57455.0","","","","","","","","","","","",""
"41769.0","18.0","41762.0","49804.0","","","","","","","","","","","",""
"41776.0","19.0","41769.0","54281.0","","","","","","","","","","","",""
"41783.0","20.0","41776.0","53111.0","","","","","","","","","","","",""
"41790.0","21.0","41783.0","51167.0","","","","","","","","","","","",""
"41797.0","22.0","41790.0","61102.0","","","","","","","","","","","",""
"41804.0","23.0","41797.0","61772.0","","","","","","","","","","","",""
"41811.0","24.0","41804.0","62327.0","","","","","","","","","","","",""
"41818.0","25.0","41811.0","55033.0","","","","","","","","","","","",""
"41825.0","26.0","41818.0","51025.0","","","","","","","","","","","",""
"41832.0","27.0","41825.0","62151.0","","","","","","","","","","","",""
"41839.0","28.0","41832.0","55929.0","","","","","","","","","","","",""
"41846.0","29.0","41839.0","54180.0","","","","","","","","","","","",""
"41853.0","30.0","41846.0","44936.0","","","","","","","","","","","",""
"41860.0","31.0","41853.0","55043.0","","","","","","","","","","","",""
"41867.0","32.0","41860.0","46272.0","","","","","","","","","","","",""
"41874.0","33.0","41867.0","47139.0","","","","","","","","","","","",""
"41881.0","34.0","41874.0","48702.0","","","","","","","","","","","",""
"41888.0","35.0","41881.0","37734.0","","","","","","","","","","","",""
"41895.0","36.0","41888.0","43003.0","","","","","","","","","","","",""
"41902.0","37.0","41895.0","51833.0","","","","","","","","","","","",""
"41909.0","38.0","41902.0","44118.0","","","","","","","","","","","",""
"41916.0","39.0","41909.0","45943.0","","","","","","","","","","","",""
"41923.0","40.0","41916.0","46671.0","","","","","","","","","","","",""
"41930.0","41.0","41923.0","49425.0","","","","","","","","","","","",""
"41937.0","42.0","41930.0","52364.0","","","","","","","","","","","",""
"41944.0","43.0","41937.0","48514.0","","","","","","","","","","","",""
"41951.0","44.0","41944.0","58026.0","","","","","","","","","","","",""
"41958.0","45.0","41951.0","40438.0","","","","","","","","","","","",""
"41965.0","46.0","41958.0","59611.0","","","","","","","","","","","",""
"41972.0","47.0","41965.0","45792.0","","","","","","","","","","","",""
"41979.0","48.0","41972.0","51843.0","","","","","","","","","","","",""
"41986.0","49.0","41979.0","63637.0","","","","","","","","","","","",""
"41993.0","50.0","41986.0","47498.0","","","","","","","","","","","",""
"42000.0","51.0","41993.0","54045.0","","","","","","","","","","","",""
"42007.0","52.0","42000.0","40784.0","","","","","","","","","","","",""
"42014.0","1.0","42007.0","66906.0","","","","","","","","","","","",""
"42021.0","2.0","42014.0","62191.0","","","","","","","","","","","",""
"42028.0","3.0","42021.0","40605.0","","","","","","","","","","","",""
"42035.0","4.0","42028.0","58673.0","","","","","","","","","","","",""
"42042.0","5.0","42035.0","61006.0","","","","","","","","","","","",""
"42049.0","6.0","42042.0","46871.0","","","","","","","","","","","",""
"42056.0","7.0","42049.0","43039.0","","","","","","","","","","","",""
"42063.0","8.0","42056.0","47589.0","","","","","","","","","","","",""
"42070.0","9.0","42063.0","45764.0","","","","","","","","","","","",""
"42077.0","10.0","42070.0","46784.0","","","","","","","","","","","",""
"42084.0","11.0","42077.0","44249.0","","","","","","","","","","","",""
"42091.0","12.0","42084.0","43250.0","","","","","","","","","","","",""
"42098.0","13.0","42091.0","39603.0","","","","","","","","","","","",""
"42105.0","14.0","42098.0","50178.0","","","","","","","","","","","",""
"42112.0","15.0","42105.0","51521.0","","","","","","","","","","","",""
"42119.0","16.0","42112.0","47303.0","","","","","","","","","","","",""
"42126.0","17.0","42119.0","45550.0","","","","","","","","","","","",""
"42133.0","18.0","42126.0","45289.0","","","","","","","","","","","",""
"42140.0","19.0","42133.0","42759.0","","","","","","","","","","","",""
"42147.0","20.0","42140.0","42678.0","","","","","","","","","","","",""
"42154.0","21.0","42147.0","34787.0","","","","","","","","","","","",""
"42161.0","22.0","42154.0","45704.0","","","","","","","","","","","",""
"42168.0","23.0","42161.0","43112.0","","","","","","","","","","","",""
"42175.0","24.0","42168.0","45297.0","","","","","","","","","","","",""
"42182.0","25.0","42175.0","48227.0","","","","","","","","","","","",""
"42189.0","26.0","42182.0","53941.0","","","","","","","","","","","",""
"42196.0","27.0","42189.0","46942.0","","","","","","","","","","","",""
"42203.0","28.0","42196.0","48890.0","","","","","","","","","","","",""
"42210.0","29.0","42203.0","45028.0","","","","","","","","","","","",""
"42217.0","30.0","42210.0","41871.0","","","","","","","","","","","",""
"42224.0","31.0","42217.0","44369.0","","","","","","","","","","","",""
"42231.0","32.0","42224.0","44200.0","","","","","","","","","","","",""
"42238.0","33.0","42231.0","42898.0","","","","","","","","","","","",""
"42245.0","34.0","42238.0","41597.0","","","","","","","","","","","",""
"42252.0","35.0","42245.0","42125.0","","","","","","","","","","","",""
"42259.0","36.0","42252.0","36839.0","","","","","","","","","","","",""
"42266.0","37.0","42259.0","40564.0","","","","","","","","","","","",""
"42273.0","38.0","42266.0","40180.0","","","","","","","","","","","",""
"42280.0","39.0","42273.0","42531.0","","","","","","","","","","","",""
"42287.0","40.0","42280.0","44298.0","","","","","","","","","","","",""
"42294.0","41.0","42287.0","43592.0","","","","","","","","","","","",""
"42301.0","42.0","42294.0","45861.0","","","","","","","","","","","",""
"42308.0","43.0","42301.0","48011.0","","","","","","","","","","","",""
"42315.0","44.0","42308.0","47675.0","","","","","","","","","","","",""
"42322.0","45.0","42315.0","45851.0","","","","","","","","","","","",""
"42329.0","46.0","42322.0","53792.0","","","","","","","","","","","",""
"42336.0","47.0","42329.0","33484.0","","","","","","","","","","","",""
"42343.0","48.0","42336.0","55971.0","","","","","","","","","","","",""
"42350.0","49.0","42343.0","55903.0","","","","","","","","","","","",""
"42357.0","50.0","42350.0","53000.0","","","","","","","","","","","",""
"42364.0","51.0","42357.0","43100.0","","","","","","","","","","","",""
"42371.0","52.0","42364.0","40909.0","","","","","","","","","","","",""
"42378.0","1.0","42371.0","58280.0","","","","","","","","","","","",""
"42385.0","2.0","42378.0","74705.0","","","","","","","","","","","",""
"42392.0","3.0","42385.0","53436.0","","","","","","","","","","","",""
"42399.0","4.0","42392.0","50563.0","","","","","","","","","","","",""
"42406.0","5.0","42399.0","49006.0","","","","","","","","","","","",""
"42413.0","6.0","42406.0","47599.0","","","","","","","","","","","",""
"42420.0","7.0","42413.0","42084.0","","","","","","","","","","","",""
"42427.0","8.0","42420.0","46430.0","","","","","","","","","","","",""
"42434.0","9.0","42427.0","45142.0","","","","","","","","","","","",""
"42441.0","10.0","42434.0","46501.0","","","","","","","","","","","",""
"42448.0","11.0","42441.0","44151.0","","","","","","","","","","","",""
"42455.0","12.0","42448.0","43613.0","","","","","","","","","","","",""
"42462.0","13.0","42455.0","36495.0","","","","","","","","","","","",""
"42469.0","14.0","42462.0","49058.0","","","","","","","","","","","",""
"42476.0","15.0","42469.0","50147.0","","","","","","","","","","","",""
"42483.0","16.0","42476.0","46601.0","","","","","","","","","","","",""
"42490.0","17.0","42483.0","42674.0","","","","","","","","","","","",""
"42497.0","18.0","42490.0","41853.0","","","","","","","","","","","",""
"42504.0","19.0","42497.0","43498.0","","","","","","","","","","","",""
"42511.0","20.0","42504.0","40546.0","","","","","","","","","","","",""
"42518.0","21.0","42511.0","44373.0","","","","","","","","","","","",""
"42525.0","22.0","42518.0","35335.0","","","","","","","","","","","",""
"42532.0","23.0","42525.0","54097.0","","","","","","","","","","","",""
"42539.0","24.0","42532.0","44571.0","","","","","","","","","","","",""
"42546.0","25.0","42539.0","49734.0","","","","","","","","","","","",""
"42553.0","26.0","42546.0","45915.0","","","","","","","","","","","",""
"42560.0","27.0","42553.0","39137.0","","","","","","","","","","","",""
"42567.0","28.0","42560.0","44078.0","","","","","","","","","","","",""
"42574.0","29.0","42567.0","42549.0","","","","","","","","","","","",""
"42581.0","30.0","42574.0","43036.0","","","","","","","","","","","",""
"42588.0","31.0","42581.0","43415.0","","","","","","","","","","","",""
"42595.0","32.0","42588.0","41738.0","","","","","","","","","","","",""
"42602.0","33.0","42595.0","38776.0","","","","","","","","","","","",""
"42609.0","34.0","42602.0","40404.0","","","","","","","","","","","",""
"42616.0","35.0","42609.0","40240.0","","","","","","","","","","","",""
"42623.0","36.0","42616.0","35613.0","","","","","","","","","","","",""
"42630.0","37.0","42623.0","38765.0","","","","","","","","","","","",""
"42637.0","38.0","42630.0","38021.0","","","","","","","","","","","",""
"42644.0","39.0","42637.0","38281.0","","","","","","","","","","","",""
"42651.0","40.0","42644.0","43422.0","","","","","","","","","","","",""
"42658.0","41.0","42651.0","46010.0","","","","","","","","","","","",""
"42665.0","42.0","42658.0","44406.0","","","","","","","","","","","",""
"42672.0","43.0","42665.0","46393.0","","","","","","","","","","","",""
"42679.0","44.0","42672.0","47345.0","","","","","","","","","","","",""
"42686.0","45.0","42679.0","39455.0","","","","","","","","","","","",""
"42693.0","46.0","42686.0","53669.0","","","","","","","","","","","",""
"42700.0","47.0","42693.0","42330.0","","","","","","","","","","","",""
"42707.0","48.0","42700.0","53810.0","","","","","","","","","","","",""
"42714.0","49.0","42707.0","50637.0","","","","","","","","","","","",""
"42721.0","50.0","42714.0","50254.0","","","","","","","","","","","",""
"42728.0","51.0","42721.0","52811.0","","","","","","","","","","","",""
"42735.0","52.0","42728.0","37975.0","","","","","","","","","","","",""
"42742.0","53.0","42735.0","43975.0","","","","","","","","","","","",""
"42749.0","1.0","42742.0","60959.0","","","","","","","","","","","",""
"42756.0","2.0","42749.0","61914.0","","","","","","","","","","","",""
"42763.0","3.0","42756.0","53825.0","","","","","","","","","","","",""
"42770.0","4.0","42763.0","45464.0","","","","","","","","","","","",""
"42777.0","5.0","42770.0","49677.0","","","","","","","","","","","",""
"42784.0","6.0","42777.0","48928.0","","","","","","","","","","","",""
"42791.0","7.0","42784.0","43328.0","","","","","","","","","","","",""
"42798.0","8.0","42791.0","45208.0","","","","","","","","","","","",""
"42805.0","9.0","42798.0","45766.0","","","","","","","","","","","",""
"42812.0","10.0","42805.0","41002.0","","","","","","","","","","","",""
"42819.0","11.0","42812.0","42605.0","","","","","","","","","","","",""
"42826.0","12.0","42819.0","35367.0","","","","","","","","","","","",""
"42833.0","13.0","42826.0","43753.0","","","","","","","","","","","",""
"42840.0","14.0","42833.0","47139.0","","","","","","","","","","","",""
"42847.0","15.0","42840.0","45118.0","","","","","","","","","","","",""
"42854.0","16.0","42847.0","43906.0","","","","","","","","","","","",""
"42861.0","17.0","42854.0","43076.0","","","","","","","","","","","",""
"42868.0","18.0","42861.0","37564.0","","","","","","","","","","","",""
"42875.0","19.0","42868.0","38020.0","","","","","","","","","","","",""
"42882.0","20.0","42875.0","42833.0","","","","","","","","","","","",""
"42889.0","21.0","42882.0","34520.0","","","","","","","","","","","",""
"42896.0","22.0","42889.0","40929.0","","","","","","","","","","","",""
"42903.0","23.0","42896.0","42543.0","","","","","","","","","","","",""
"42910.0","24.0","42903.0","46687.0","","","","","","","","","","","",""
"42917.0","25.0","42910.0","46015.0","","","","","","","","","","","",""
"42924.0","26.0","42917.0","37798.0","","","","","","","","","","","",""
"42931.0","27.0","42924.0","44660.0","","","","","","","","","","","",""
"42938.0","28.0","42931.0","44966.0","","","","","","","","","","","",""
"42945.0","29.0","42938.0","42475.0","","","","","","","","","","","",""
"42952.0","30.0","42945.0","39523.0","","","","","","","","","","","",""
"42959.0","31.0","42952.0","37072.0","","","","","","","","","","","",""
"42966.0","32.0","42959.0","37843.0","","","","","","","","","","","",""
"42973.0","33.0","42966.0","38819.0","","","","","","","","","","","",""
"42980.0","34.0","42973.0","37777.0","","","","","","","","","","","",""
"42987.0","35.0","42980.0","30402.0","","","","","","","","","","","",""
"42994.0","36.0","42987.0","39899.0","","","","","","","","","","","",""
"43001.0","37.0","42994.0","39371.0","","","","","","","","","","","",""
"43008.0","38.0","43001.0","37388.0","","","","","","","","","","","",""
"43015.0","39.0","43008.0","41888.0","","","","","","","","","","","",""
"43022.0","40.0","43015.0","40977.0","","","","","","","","","","","",""
"43029.0","41.0","43022.0","41871.0","","","","","","","","","","","",""
"43036.0","42.0","43029.0","43283.0","","","","","","","","","","","",""
"43043.0","43.0","43036.0","43653.0","","","","","","","","","","","",""
"43050.0","44.0","43043.0","44894.0","","","","","","","","","","","",""
"43057.0","45.0","43050.0","50994.0","","","","","","","","","","","",""
"43064.0","46.0","43057.0","35936.0","","","","","","","","","","","",""
"43071.0","47.0","43064.0","54267.0","","","","","","","","","","","",""
"43078.0","48.0","43071.0","47792.0","","","","","","","","","","","",""
"43085.0","49.0","43078.0","47721.0","","","","","","","","","","","",""
"43092.0","50.0","43085.0","45239.0","","","","","","","","","","","",""
"43099.0","51.0","43092.0","35363.0","","","","","","","","","","","",""
"43106.0","52.0","43099.0","47290.0","","","","","","","","","","","",""
"43113.0","1.0","43106.0","58962.0","","","","","","","","","","","",""
"43120.0","2.0","43113.0","51749.0","","","","","","","","","","","",""
"43127.0","3.0","43120.0","49062.0","","","","","","","","","","","",""
"43134.0","4.0","43127.0","43687.0","","","","","","","","","","","",""
"43141.0","5.0","43134.0","41154.0","","","","","","","","","","","",""
"43148.0","6.0","43141.0","40230.0","","","","","","","","","","","",""
"43155.0","7.0","43148.0","31072.0","","","","","","","","","","","",""
"43162.0","8.0","43155.0","42718.0","","","","","","","","","","","",""
"43169.0","9.0","43162.0","44552.0","","","","","","","","","","","",""
"43176.0","10.0","43169.0","42127.0","","","","","","","","","","","",""
"43183.0","11.0","43176.0","39173.0","","","","","","","","","","","",""
"43190.0","12.0","43183.0","39130.0","","","","","","","","","","","",""
"43197.0","13.0","43190.0","41072.0","","","","","","","","","","","",""
"43204.0","14.0","43197.0","45026.0","","","","","","","","","","","",""
"43211.0","15.0","43204.0","40673.0","","","","","","","","","","","",""
"43218.0","16.0","43211.0","39940.0","","","","","","","","","","","",""
"43225.0","17.0","43218.0","39065.0","","","","","","","","","","","",""
"43232.0","18.0","43225.0","39382.0","","","","","","","","","","","",""
"43239.0","19.0","43232.0","41544.0","","","","","","","","","","","",""
"43246.0","20.0","43239.0","37545.0","","","","","","","","","","","",""
"43253.0","21.0","43246.0","35607.0","","","","","","","","","","","",""
"43260.0","22.0","43253.0","40198.0","","","","","","","","","","","",""
"43267.0","23.0","43260.0","41417.0","","","","","","","","","","","",""
"43274.0","24.0","43267.0","46837.0","","","","","","","","","","","",""
"43281.0","25.0","43274.0","40433.0","","","","","","","","","","","",""
"43288.0","26.0","43281.0","35046.0","","","","","","","","","","","",""
"43295.0","27.0","43288.0","41391.0","","","","","","","","","","","",""
"43302.0","28.0","43295.0","39610.0","","","","","","","","","","","",""
"43309.0","29.0","43302.0","36564.0","","","","","","","","","","","",""
"43316.0","30.0","43309.0","37852.0","","","","","","","","","","","",""
"43323.0","31.0","43316.0","36609.0","","","","","","","","","","","",""
"43330.0","32.0","43323.0","37154.0","","","","","","","","","","","",""
"43337.0","33.0","43330.0","35722.0","","","","","","","","","","","",""
"43344.0","34.0","43337.0","35413.0","","","","","","","","","","","",""
"43351.0","35.0","43344.0","31348.0","","","","","","","","","","","",""
"43358.0","36.0","43351.0","33418.0","","","","","","","","","","","",""
"43365.0","37.0","43358.0","34363.0","","","","","","","","","","","",""
"43372.0","38.0","43365.0","33403.0","","","","","","","","","","","",""
"43379.0","39.0","43372.0","38015.0","","","","","","","","","","","",""
"43386.0","40.0","43379.0","40612.0","","","","","","","","","","","",""
"43393.0","41.0","43386.0","39783.0","","","","","","","","","","","",""
"43400.0","42.0","43393.0","38096.0","","","","","","","","","","","",""
"43407.0","43.0","43400.0","40888.0","","","","","","","","","","","",""
"43414.0","44.0","43407.0","45094.0","","","","","","","","","","","",""
"43421.0","45.0","43414.0","38233.0","","","","","","","","","","","",""
"43428.0","46.0","43421.0","33988.0","","","","","","","","","","","",""
"43435.0","47.0","43428.0","55049.0","","","","","","","","","","","",""
"43442.0","48.0","43435.0","47395.0","","","","","","","","","","","",""
"43449.0","49.0","43442.0","47515.0","","","","","","","","","","","",""
"43456.0","50.0","43449.0","48469.0","","","","","","","","","","","",""
"43463.0","51.0","43456.0","38362.0","","","","","","","","","","","",""
"43470.0","52.0","43463.0","38536.0","","","","","","","","","","","",""
"43477.0","1.0","43470.0","53519.0","","","","","","","","","","","",""
"43484.0","2.0","43477.0","48844.0","","","","","","","","","","","",""
"43491.0","3.0","43484.0","56886.0","","","","","","","","","","","",""
"43498.0","4.0","43491.0","48904.0","","","","","","","","","","","",""
"43505.0","5.0","43498.0","44850.0","","","","","","","","","","","",""
"43512.0","6.0","43505.0","43516.0","","","","","","","","","","","",""
"43519.0","7.0","43512.0","34449.0","","","","","","","","","","","",""
"43526.0","8.0","43519.0","41085.0","","","","","","","","","","","",""
"43533.0","9.0","43526.0","40896.0","","","","","","","","","","","",""
"43540.0","10.0","43533.0","41128.0","","","","","","","","","","","",""
"43547.0","11.0","43540.0","39832.0","","","","","","","","","","","",""
"43554.0","12.0","43547.0","38528.0","","","","","","","","","","","",""
"43561.0","13.0","43554.0","36227.0","","","","","","","","","","","",""
"43568.0","14.0","43561.0","39429.0","","","","","","","","","","","",""
"43575.0","15.0","43568.0","43900.0","","","","","","","","","","","",""
"43582.0","16.0","43575.0","40312.0","","","","","","","","","","","",""
"43589.0","17.0","43582.0","38392.0","","","","","","","","","","","",""
"43596.0","18.0","43589.0","39618.0","","","","","","","","","","","",""
"43603.0","19.0","43596.0","37428.0","","","","","","","","","","","",""
"43610.0","20.0","43603.0","38275.0","","","","","","","","","","","",""
"43617.0","21.0","43610.0","34781.0","","","","","","","","","","","",""
"43624.0","22.0","43617.0","41288.0","","","","","","","","","","","",""
"43631.0","23.0","43624.0","38753.0","","","","","","","","","","","",""
"43638.0","24.0","43631.0","44396.0","","","","","","","","","","","",""
"43645.0","25.0","43638.0","42404.0","","","","","","","","","","","",""
"43652.0","26.0","43645.0","35194.0","","","","","","","","","","","",""
"43659.0","27.0","43652.0","39061.0","","","","","","","","","","","",""
"43666.0","28.0","43659.0","39341.0","","","","","","","","","","","",""
"43673.0","29.0","43666.0","38438.0","","","","","","","","","","","",""
"43680.0","30.0","43673.0","36041.0","","","","","","","","","","","",""
"43687.0","31.0","43680.0","41404.0","","","","","","","","","","","",""
"43694.0","32.0","43687.0","35430.0","","","","","","","","","","","",""
"43701.0","33.0","43694.0","34596.0","","","","","","","","","","","",""
"43708.0","34.0","43701.0","34358.0","","","","","","","","","","","",""
"43715.0","35.0","43708.0","30771.0","","","","","","","","","","","",""
"43722.0","36.0","43715.0","34650.0","","","","","","","","","","","",""
"43729.0","37.0","43722.0","35161.0","","","","","","","","","","","",""
"43736.0","38.0","43729.0","33226.0","","","","","","","","","","","",""
"43743.0","39.0","43736.0","33326.0","","","","","","","","","","","",""
"43750.0","40.0","43743.0","40182.0","","","","","","","","","","","",""
"43757.0","41.0","43750.0","39191.0","","","","","","","","","","","",""
"43764.0","42.0","43757.0","41081.0","","","","","","","","","","","",""
"43771.0","43.0","43764.0","39332.0","","","","","","","","","","","",""
"43778.0","44.0","43771.0","45816.0","","","","","","","","","","","",""
"43785.0","45.0","43778.0","40749.0","","","","","","","","","","","",""
"43792.0","46.0","43785.0","49133.0","","","","","","","","","","","",""
"43799.0","47.0","43792.0","36457.0","","","","","","","","","","","",""
"43806.0","48.0","43799.0","48434.0","","","","","","","","","","","",""
"43813.0","49.0","43806.0","47521.0","","","","","","","","","","","",""
"43820.0","50.0","43813.0","49943.0","","","","","","","","","","","",""
"43827.0","51.0","43820.0","34301.0","","","","","","","","","","","",""
"43834.0","52.0","43827.0","36720.0","","","","","","","","","","","",""
"43841.0","1.0","43834.0","51993.0","","","","","","","","","","","",""
"43848.0","2.0","43841.0","64858.0","","","","","","","","","","","",""
"43855.0","3.0","43848.0","45596.0","","","","","","","","","","","",""
"43862.0","4.0","43855.0","43458.0","","","","","","","","","","","",""
"43869.0","5.0","43862.0","40392.0","","","","","","","","","","","",""
"43876.0","6.0","43869.0","43445.0","","","","","","","","","","","",""
"43883.0","7.0","43876.0","34979.0","","","","","","","","","","","",""
"43890.0","8.0","43883.0","41678.0","","","","","","","","","","","",""
"43897.0","9.0","43890.0","43385.0","","","","","","","","","","","",""
"43904.0","10.0","43897.0","57606.0","","","","","","","","","","","",""
"43911.0","11.0","43904.0","186333.0","","","","","","","","","","","",""
"43918.0","12.0","43911.0","1058325.0","","","","","","","","","","","",""
"43925.0","13.0","43918.0","918814.0","","","","","","","","","","","",""
"43932.0","14.0","43925.0","655472.0","","","","","","","","","","","",""
"43939.0","15.0","43932.0","528360.0","","","","","","","","","","","",""
"43946.0","16.0","43939.0","325343.0","","","","","","","","","","","",""
"43953.0","17.0","43946.0","316257.0","","","","","","","","","","","",""
"43960.0","18.0","43953.0","212667.0","","","","","","","","","","","",""
"43967.0","19.0","43960.0","244431.0","","","","","","","","","","","",""
"43974.0","20.0","43967.0","212343.0","","","","","","","","","","","",""
