"Report date","Week #","Week ","MS","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"41314.0","5.0","41307.0","2508.0","","","","","","","","","","","",""
"41321.0","6.0","41314.0","1987.0","","","","","","","","","","","",""
"41328.0","7.0","41321.0","1931.0","","","","","","","","","","","",""
"41335.0","8.0","41328.0","2178.0","","","","","","","","","","","",""
"41342.0","9.0","41335.0","2256.0","","","","","","","","","","","",""
"41349.0","10.0","41342.0","2741.0","","","","","","","","","","","",""
"41356.0","11.0","41349.0","2388.0","","","","","","","","","","","",""
"41363.0","12.0","41356.0","2171.0","","","","","","","","","","","",""
"41370.0","13.0","41363.0","3341.0","","","","","","","","","","","",""
"41377.0","14.0","41370.0","2928.0","","","","","","","","","","","",""
"41384.0","15.0","41377.0","2756.0","","","","","","","","","","","",""
"41391.0","16.0","41384.0","2608.0","","","","","","","","","","","",""
"41398.0","17.0","41391.0","3019.0","","","","","","","","","","","",""
"41405.0","18.0","41398.0","4360.0","","","","","","","","","","","",""
"41412.0","19.0","41405.0","3814.0","","","","","","","","","","","",""
"41419.0","20.0","41412.0","3459.0","","","","","","","","","","","",""
"41426.0","21.0","41419.0","3300.0","","","","","","","","","","","",""
"41433.0","22.0","41426.0","3266.0","","","","","","","","","","","",""
"41440.0","23.0","41433.0","2556.0","","","","","","","","","","","",""
"41447.0","24.0","41440.0","2480.0","","","","","","","","","","","",""
"41454.0","25.0","41447.0","2589.0","","","","","","","","","","","",""
"41461.0","26.0","41454.0","3036.0","","","","","","","","","","","",""
"41468.0","27.0","41461.0","3705.0","","","","","","","","","","","",""
"41475.0","28.0","41468.0","2411.0","","","","","","","","","","","",""
"41482.0","29.0","41475.0","2349.0","","","","","","","","","","","",""
"41489.0","30.0","41482.0","2379.0","","","","","","","","","","","",""
"41496.0","31.0","41489.0","2478.0","","","","","","","","","","","",""
"41503.0","32.0","41496.0","2492.0","","","","","","","","","","","",""
"41510.0","33.0","41503.0","2774.0","","","","","","","","","","","",""
"41517.0","34.0","41510.0","2067.0","","","","","","","","","","","",""
"41524.0","35.0","41517.0","2365.0","","","","","","","","","","","",""
"41531.0","36.0","41524.0","2295.0","","","","","","","","","","","",""
"41538.0","37.0","41531.0","2093.0","","","","","","","","","","","",""
"41545.0","38.0","41538.0","2008.0","","","","","","","","","","","",""
"41552.0","39.0","41545.0","2281.0","","","","","","","","","","","",""
"41559.0","40.0","41552.0","2631.0","","","","","","","","","","","",""
"41566.0","41.0","41559.0","2176.0","","","","","","","","","","","",""
"41573.0","42.0","41566.0","2112.0","","","","","","","","","","","",""
"41580.0","43.0","41573.0","2264.0","","","","","","","","","","","",""
"41587.0","44.0","41580.0","2389.0","","","","","","","","","","","",""
"41594.0","45.0","41587.0","2923.0","","","","","","","","","","","",""
"41601.0","46.0","41594.0","2636.0","","","","","","","","","","","",""
"41608.0","47.0","41601.0","2587.0","","","","","","","","","","","",""
"41615.0","48.0","41608.0","2934.0","","","","","","","","","","","",""
"41622.0","49.0","41615.0","2558.0","","","","","","","","","","","",""
"41629.0","50.0","41622.0","3516.0","","","","","","","","","","","",""
"41636.0","51.0","41629.0","3227.0","","","","","","","","","","","",""
"41643.0","52.0","41636.0","2995.0","","","","","","","","","","","",""
"41650.0","1.0","41643.0","3084.0","","","","","","","","","","","",""
"41657.0","2.0","41650.0","2270.0","","","","","","","","","","","",""
"41664.0","3.0","41657.0","1833.0","","","","","","","","","","","",""
"41671.0","4.0","41664.0","1718.0","","","","","","","","","","","",""
"41678.0","5.0","41671.0","1879.0","","","","","","","","","","","",""
"41685.0","6.0","41678.0","1698.0","","","","","","","","","","","",""
"41692.0","7.0","41685.0","1562.0","","","","","","","","","","","",""
"41699.0","8.0","41692.0","1657.0","","","","","","","","","","","",""
"41706.0","9.0","41699.0","2019.0","","","","","","","","","","","",""
"41713.0","10.0","41706.0","2139.0","","","","","","","","","","","",""
"41720.0","11.0","41713.0","1995.0","","","","","","","","","","","",""
"41727.0","12.0","41720.0","1819.0","","","","","","","","","","","",""
"41734.0","13.0","41727.0","1907.0","","","","","","","","","","","",""
"41741.0","14.0","41734.0","2374.0","","","","","","","","","","","",""
"41748.0","15.0","41741.0","2000.0","","","","","","","","","","","",""
"41755.0","16.0","41748.0","1982.0","","","","","","","","","","","",""
"41762.0","17.0","41755.0","2215.0","","","","","","","","","","","",""
"41769.0","18.0","41762.0","3398.0","","","","","","","","","","","",""
"41776.0","19.0","41769.0","2991.0","","","","","","","","","","","",""
"41783.0","20.0","41776.0","2938.0","","","","","","","","","","","",""
"41790.0","21.0","41783.0","3019.0","","","","","","","","","","","",""
"41797.0","22.0","41790.0","3491.0","","","","","","","","","","","",""
"41804.0","23.0","41797.0","2633.0","","","","","","","","","","","",""
"41811.0","24.0","41804.0","2143.0","","","","","","","","","","","",""
"41818.0","25.0","41811.0","2170.0","","","","","","","","","","","",""
"41825.0","26.0","41818.0","2411.0","","","","","","","","","","","",""
"41832.0","27.0","41825.0","3113.0","","","","","","","","","","","",""
"41839.0","28.0","41832.0","2155.0","","","","","","","","","","","",""
"41846.0","29.0","41839.0","1801.0","","","","","","","","","","","",""
"41853.0","30.0","41846.0","1954.0","","","","","","","","","","","",""
"41860.0","31.0","41853.0","1856.0","","","","","","","","","","","",""
"41867.0","32.0","41860.0","1804.0","","","","","","","","","","","",""
"41874.0","33.0","41867.0","1815.0","","","","","","","","","","","",""
"41881.0","34.0","41874.0","1579.0","","","","","","","","","","","",""
"41888.0","35.0","41881.0","1417.0","","","","","","","","","","","",""
"41895.0","36.0","41888.0","1648.0","","","","","","","","","","","",""
"41902.0","37.0","41895.0","1725.0","","","","","","","","","","","",""
"41909.0","38.0","41902.0","1658.0","","","","","","","","","","","",""
"41916.0","39.0","41909.0","1808.0","","","","","","","","","","","",""
"41923.0","40.0","41916.0","2095.0","","","","","","","","","","","",""
"41930.0","41.0","41923.0","1806.0","","","","","","","","","","","",""
"41937.0","42.0","41930.0","1985.0","","","","","","","","","","","",""
"41944.0","43.0","41937.0","2041.0","","","","","","","","","","","",""
"41951.0","44.0","41944.0","1891.0","","","","","","","","","","","",""
"41958.0","45.0","41951.0","2065.0","","","","","","","","","","","",""
"41965.0","46.0","41958.0","2442.0","","","","","","","","","","","",""
"41972.0","47.0","41965.0","2478.0","","","","","","","","","","","",""
"41979.0","48.0","41972.0","2694.0","","","","","","","","","","","",""
"41986.0","49.0","41979.0","2566.0","","","","","","","","","","","",""
"41993.0","50.0","41986.0","2918.0","","","","","","","","","","","",""
"42000.0","51.0","41993.0","3038.0","","","","","","","","","","","",""
"42007.0","52.0","42000.0","2532.0","","","","","","","","","","","",""
"42014.0","1.0","42007.0","3286.0","","","","","","","","","","","",""
"42021.0","2.0","42014.0","2162.0","","","","","","","","","","","",""
"42028.0","3.0","42021.0","1701.0","","","","","","","","","","","",""
"42035.0","4.0","42028.0","1668.0","","","","","","","","","","","",""
"42042.0","5.0","42035.0","1709.0","","","","","","","","","","","",""
"42049.0","6.0","42042.0","1562.0","","","","","","","","","","","",""
"42056.0","7.0","42049.0","1316.0","","","","","","","","","","","",""
"42063.0","8.0","42056.0","1687.0","","","","","","","","","","","",""
"42070.0","9.0","42063.0","1743.0","","","","","","","","","","","",""
"42077.0","10.0","42070.0","2098.0","","","","","","","","","","","",""
"42084.0","11.0","42077.0","1563.0","","","","","","","","","","","",""
"42091.0","12.0","42084.0","1562.0","","","","","","","","","","","",""
"42098.0","13.0","42091.0","1691.0","","","","","","","","","","","",""
"42105.0","14.0","42098.0","2047.0","","","","","","","","","","","",""
"42112.0","15.0","42105.0","1844.0","","","","","","","","","","","",""
"42119.0","16.0","42112.0","1642.0","","","","","","","","","","","",""
"42126.0","17.0","42119.0","1598.0","","","","","","","","","","","",""
"42133.0","18.0","42126.0","2223.0","","","","","","","","","","","",""
"42140.0","19.0","42133.0","2413.0","","","","","","","","","","","",""
"42147.0","20.0","42140.0","3074.0","","","","","","","","","","","",""
"42154.0","21.0","42147.0","1966.0","","","","","","","","","","","",""
"42161.0","22.0","42154.0","2829.0","","","","","","","","","","","",""
"42168.0","23.0","42161.0","2237.0","","","","","","","","","","","",""
"42175.0","24.0","42168.0","1958.0","","","","","","","","","","","",""
"42182.0","25.0","42175.0","2249.0","","","","","","","","","","","",""
"42189.0","26.0","42182.0","2379.0","","","","","","","","","","","",""
"42196.0","27.0","42189.0","2737.0","","","","","","","","","","","",""
"42203.0","28.0","42196.0","1859.0","","","","","","","","","","","",""
"42210.0","29.0","42203.0","1918.0","","","","","","","","","","","",""
"42217.0","30.0","42210.0","1794.0","","","","","","","","","","","",""
"42224.0","31.0","42217.0","1900.0","","","","","","","","","","","",""
"42231.0","32.0","42224.0","1789.0","","","","","","","","","","","",""
"42238.0","33.0","42231.0","1692.0","","","","","","","","","","","",""
"42245.0","34.0","42238.0","1661.0","","","","","","","","","","","",""
"42252.0","35.0","42245.0","1601.0","","","","","","","","","","","",""
"42259.0","36.0","42252.0","1329.0","","","","","","","","","","","",""
"42266.0","37.0","42259.0","1448.0","","","","","","","","","","","",""
"42273.0","38.0","42266.0","1458.0","","","","","","","","","","","",""
"42280.0","39.0","42273.0","1495.0","","","","","","","","","","","",""
"42287.0","40.0","42280.0","1818.0","","","","","","","","","","","",""
"42294.0","41.0","42287.0","1611.0","","","","","","","","","","","",""
"42301.0","42.0","42294.0","1837.0","","","","","","","","","","","",""
"42308.0","43.0","42301.0","1993.0","","","","","","","","","","","",""
"42315.0","44.0","42308.0","2095.0","","","","","","","","","","","",""
"42322.0","45.0","42315.0","1798.0","","","","","","","","","","","",""
"42329.0","46.0","42322.0","2044.0","","","","","","","","","","","",""
"42336.0","47.0","42329.0","1827.0","","","","","","","","","","","",""
"42343.0","48.0","42336.0","2329.0","","","","","","","","","","","",""
"42350.0","49.0","42343.0","1879.0","","","","","","","","","","","",""
"42357.0","50.0","42350.0","2263.0","","","","","","","","","","","",""
"42364.0","51.0","42357.0","2833.0","","","","","","","","","","","",""
"42371.0","52.0","42364.0","2085.0","","","","","","","","","","","",""
"42378.0","1.0","42371.0","2385.0","","","","","","","","","","","",""
"42385.0","2.0","42378.0","1909.0","","","","","","","","","","","",""
"42392.0","3.0","42385.0","1574.0","","","","","","","","","","","",""
"42399.0","4.0","42392.0","1586.0","","","","","","","","","","","",""
"42406.0","5.0","42399.0","1691.0","","","","","","","","","","","",""
"42413.0","6.0","42406.0","1352.0","","","","","","","","","","","",""
"42420.0","7.0","42413.0","1148.0","","","","","","","","","","","",""
"42427.0","8.0","42420.0","1426.0","","","","","","","","","","","",""
"42434.0","9.0","42427.0","1513.0","","","","","","","","","","","",""
"42441.0","10.0","42434.0","1598.0","","","","","","","","","","","",""
"42448.0","11.0","42441.0","1481.0","","","","","","","","","","","",""
"42455.0","12.0","42448.0","1415.0","","","","","","","","","","","",""
"42462.0","13.0","42455.0","1551.0","","","","","","","","","","","",""
"42469.0","14.0","42462.0","1773.0","","","","","","","","","","","",""
"42476.0","15.0","42469.0","1532.0","","","","","","","","","","","",""
"42483.0","16.0","42476.0","1437.0","","","","","","","","","","","",""
"42490.0","17.0","42483.0","1456.0","","","","","","","","","","","",""
"42497.0","18.0","42490.0","2189.0","","","","","","","","","","","",""
"42504.0","19.0","42497.0","2140.0","","","","","","","","","","","",""
"42511.0","20.0","42504.0","2692.0","","","","","","","","","","","",""
"42518.0","21.0","42511.0","2773.0","","","","","","","","","","","",""
"42525.0","22.0","42518.0","2358.0","","","","","","","","","","","",""
"42532.0","23.0","42525.0","2030.0","","","","","","","","","","","",""
"42539.0","24.0","42532.0","1745.0","","","","","","","","","","","",""
"42546.0","25.0","42539.0","1806.0","","","","","","","","","","","",""
"42553.0","26.0","42546.0","2288.0","","","","","","","","","","","",""
"42560.0","27.0","42553.0","2307.0","","","","","","","","","","","",""
"42567.0","28.0","42560.0","1864.0","","","","","","","","","","","",""
"42574.0","29.0","42567.0","1549.0","","","","","","","","","","","",""
"42581.0","30.0","42574.0","1577.0","","","","","","","","","","","",""
"42588.0","31.0","42581.0","1551.0","","","","","","","","","","","",""
"42595.0","32.0","42588.0","1560.0","","","","","","","","","","","",""
"42602.0","33.0","42595.0","1592.0","","","","","","","","","","","",""
"42609.0","34.0","42602.0","1476.0","","","","","","","","","","","",""
"42616.0","35.0","42609.0","1453.0","","","","","","","","","","","",""
"42623.0","36.0","42616.0","1304.0","","","","","","","","","","","",""
"42630.0","37.0","42623.0","1474.0","","","","","","","","","","","",""
"42637.0","38.0","42630.0","1328.0","","","","","","","","","","","",""
"42644.0","39.0","42637.0","1302.0","","","","","","","","","","","",""
"42651.0","40.0","42644.0","1805.0","","","","","","","","","","","",""
"42658.0","41.0","42651.0","1394.0","","","","","","","","","","","",""
"42665.0","42.0","42658.0","1417.0","","","","","","","","","","","",""
"42672.0","43.0","42665.0","1499.0","","","","","","","","","","","",""
"42679.0","44.0","42672.0","1734.0","","","","","","","","","","","",""
"42686.0","45.0","42679.0","1391.0","","","","","","","","","","","",""
"42693.0","46.0","42686.0","1833.0","","","","","","","","","","","",""
"42700.0","47.0","42693.0","1637.0","","","","","","","","","","","",""
"42707.0","48.0","42700.0","2122.0","","","","","","","","","","","",""
"42714.0","49.0","42707.0","1757.0","","","","","","","","","","","",""
"42721.0","50.0","42714.0","2079.0","","","","","","","","","","","",""
"42728.0","51.0","42721.0","2477.0","","","","","","","","","","","",""
"42735.0","52.0","42728.0","1957.0","","","","","","","","","","","",""
"42742.0","53.0","42735.0","1907.0","","","","","","","","","","","",""
"42749.0","1.0","42742.0","1752.0","","","","","","","","","","","",""
"42756.0","2.0","42749.0","1330.0","","","","","","","","","","","",""
"42763.0","3.0","42756.0","1443.0","","","","","","","","","","","",""
"42770.0","4.0","42763.0","1336.0","","","","","","","","","","","",""
"42777.0","5.0","42770.0","1203.0","","","","","","","","","","","",""
"42784.0","6.0","42777.0","1178.0","","","","","","","","","","","",""
"42791.0","7.0","42784.0","1044.0","","","","","","","","","","","",""
"42798.0","8.0","42791.0","1177.0","","","","","","","","","","","",""
"42805.0","9.0","42798.0","1228.0","","","","","","","","","","","",""
"42812.0","10.0","42805.0","1609.0","","","","","","","","","","","",""
"42819.0","11.0","42812.0","1176.0","","","","","","","","","","","",""
"42826.0","12.0","42819.0","1053.0","","","","","","","","","","","",""
"42833.0","13.0","42826.0","1285.0","","","","","","","","","","","",""
"42840.0","14.0","42833.0","1133.0","","","","","","","","","","","",""
"42847.0","15.0","42840.0","1312.0","","","","","","","","","","","",""
"42854.0","16.0","42847.0","1269.0","","","","","","","","","","","",""
"42861.0","17.0","42854.0","1505.0","","","","","","","","","","","",""
"42868.0","18.0","42861.0","1665.0","","","","","","","","","","","",""
"42875.0","19.0","42868.0","2124.0","","","","","","","","","","","",""
"42882.0","20.0","42875.0","2909.0","","","","","","","","","","","",""
"42889.0","21.0","42882.0","2257.0","","","","","","","","","","","",""
"42896.0","22.0","42889.0","1892.0","","","","","","","","","","","",""
"42903.0","23.0","42896.0","1547.0","","","","","","","","","","","",""
"42910.0","24.0","42903.0","1677.0","","","","","","","","","","","",""
"42917.0","25.0","42910.0","2027.0","","","","","","","","","","","",""
"42924.0","26.0","42917.0","1670.0","","","","","","","","","","","",""
"42931.0","27.0","42924.0","1675.0","","","","","","","","","","","",""
"42938.0","28.0","42931.0","1337.0","","","","","","","","","","","",""
"42945.0","29.0","42938.0","1408.0","","","","","","","","","","","",""
"42952.0","30.0","42945.0","1334.0","","","","","","","","","","","",""
"42959.0","31.0","42952.0","1328.0","","","","","","","","","","","",""
"42966.0","32.0","42959.0","1215.0","","","","","","","","","","","",""
"42973.0","33.0","42966.0","1143.0","","","","","","","","","","","",""
"42980.0","34.0","42973.0","1180.0","","","","","","","","","","","",""
"42987.0","35.0","42980.0","1201.0","","","","","","","","","","","",""
"42994.0","36.0","42987.0","1200.0","","","","","","","","","","","",""
"43001.0","37.0","42994.0","1030.0","","","","","","","","","","","",""
"43008.0","38.0","43001.0","1015.0","","","","","","","","","","","",""
"43015.0","39.0","43008.0","1355.0","","","","","","","","","","","",""
"43022.0","40.0","43015.0","1213.0","","","","","","","","","","","",""
"43029.0","41.0","43022.0","1231.0","","","","","","","","","","","",""
"43036.0","42.0","43029.0","1182.0","","","","","","","","","","","",""
"43043.0","43.0","43036.0","1208.0","","","","","","","","","","","",""
"43050.0","44.0","43043.0","1148.0","","","","","","","","","","","",""
"43057.0","45.0","43050.0","1518.0","","","","","","","","","","","",""
"43064.0","46.0","43057.0","1236.0","","","","","","","","","","","",""
"43071.0","47.0","43064.0","1484.0","","","","","","","","","","","",""
"43078.0","48.0","43071.0","1283.0","","","","","","","","","","","",""
"43085.0","49.0","43078.0","1583.0","","","","","","","","","","","",""
"43092.0","50.0","43085.0","1862.0","","","","","","","","","","","",""
"43099.0","51.0","43092.0","1435.0","","","","","","","","","","","",""
"43106.0","52.0","43099.0","1441.0","","","","","","","","","","","",""
"43113.0","1.0","43106.0","1733.0","","","","","","","","","","","",""
"43120.0","2.0","43113.0","939.0","","","","","","","","","","","",""
"43127.0","3.0","43120.0","1309.0","","","","","","","","","","","",""
"43134.0","4.0","43127.0","1195.0","","","","","","","","","","","",""
"43141.0","5.0","43134.0","1195.0","","","","","","","","","","","",""
"43148.0","6.0","43141.0","935.0","","","","","","","","","","","",""
"43155.0","7.0","43148.0","818.0","","","","","","","","","","","",""
"43162.0","8.0","43155.0","880.0","","","","","","","","","","","",""
"43169.0","9.0","43162.0","982.0","","","","","","","","","","","",""
"43176.0","10.0","43169.0","1182.0","","","","","","","","","","","",""
"43183.0","11.0","43176.0","1002.0","","","","","","","","","","","",""
"43190.0","12.0","43183.0","779.0","","","","","","","","","","","",""
"43197.0","13.0","43190.0","1088.0","","","","","","","","","","","",""
"43204.0","14.0","43197.0","916.0","","","","","","","","","","","",""
"43211.0","15.0","43204.0","1037.0","","","","","","","","","","","",""
"43218.0","16.0","43211.0","936.0","","","","","","","","","","","",""
"43225.0","17.0","43218.0","1114.0","","","","","","","","","","","",""
"43232.0","18.0","43225.0","1440.0","","","","","","","","","","","",""
"43239.0","19.0","43232.0","1922.0","","","","","","","","","","","",""
"43246.0","20.0","43239.0","2094.0","","","","","","","","","","","",""
"43253.0","21.0","43246.0","2277.0","","","","","","","","","","","",""
"43260.0","22.0","43253.0","1765.0","","","","","","","","","","","",""
"43267.0","23.0","43260.0","1425.0","","","","","","","","","","","",""
"43274.0","24.0","43267.0","1199.0","","","","","","","","","","","",""
"43281.0","25.0","43274.0","1607.0","","","","","","","","","","","",""
"43288.0","26.0","43281.0","1680.0","","","","","","","","","","","",""
"43295.0","27.0","43288.0","1456.0","","","","","","","","","","","",""
"43302.0","28.0","43295.0","1082.0","","","","","","","","","","","",""
"43309.0","29.0","43302.0","1090.0","","","","","","","","","","","",""
"43316.0","30.0","43309.0","1131.0","","","","","","","","","","","",""
"43323.0","31.0","43316.0","1012.0","","","","","","","","","","","",""
"43330.0","32.0","43323.0","904.0","","","","","","","","","","","",""
"43337.0","33.0","43330.0","940.0","","","","","","","","","","","",""
"43344.0","34.0","43337.0","884.0","","","","","","","","","","","",""
"43351.0","35.0","43344.0","732.0","","","","","","","","","","","",""
"43358.0","36.0","43351.0","873.0","","","","","","","","","","","",""
"43365.0","37.0","43358.0","821.0","","","","","","","","","","","",""
"43372.0","38.0","43365.0","857.0","","","","","","","","","","","",""
"43379.0","39.0","43372.0","821.0","","","","","","","","","","","",""
"43386.0","40.0","43379.0","1026.0","","","","","","","","","","","",""
"43393.0","41.0","43386.0","991.0","","","","","","","","","","","",""
"43400.0","42.0","43393.0","1054.0","","","","","","","","","","","",""
"43407.0","43.0","43400.0","1007.0","","","","","","","","","","","",""
"43414.0","44.0","43407.0","1157.0","","","","","","","","","","","",""
"43421.0","45.0","43414.0","1143.0","","","","","","","","","","","",""
"43428.0","46.0","43421.0","1035.0","","","","","","","","","","","",""
"43435.0","47.0","43428.0","1247.0","","","","","","","","","","","",""
"43442.0","48.0","43435.0","1138.0","","","","","","","","","","","",""
"43449.0","49.0","43442.0","1382.0","","","","","","","","","","","",""
"43456.0","50.0","43449.0","1449.0","","","","","","","","","","","",""
"43463.0","51.0","43456.0","1301.0","","","","","","","","","","","",""
"43470.0","52.0","43463.0","1247.0","","","","","","","","","","","",""
"43477.0","1.0","43470.0","1490.0","","","","","","","","","","","",""
"43484.0","2.0","43477.0","1142.0","","","","","","","","","","","",""
"43491.0","3.0","43484.0","1020.0","","","","","","","","","","","",""
"43498.0","4.0","43491.0","979.0","","","","","","","","","","","",""
"43505.0","5.0","43498.0","1076.0","","","","","","","","","","","",""
"43512.0","6.0","43505.0","918.0","","","","","","","","","","","",""
"43519.0","7.0","43512.0","844.0","","","","","","","","","","","",""
"43526.0","8.0","43519.0","919.0","","","","","","","","","","","",""
"43533.0","9.0","43526.0","924.0","","","","","","","","","","","",""
"43540.0","10.0","43533.0","1135.0","","","","","","","","","","","",""
"43547.0","11.0","43540.0","930.0","","","","","","","","","","","",""
"43554.0","12.0","43547.0","856.0","","","","","","","","","","","",""
"43561.0","13.0","43554.0","949.0","","","","","","","","","","","",""
"43568.0","14.0","43561.0","1093.0","","","","","","","","","","","",""
"43575.0","15.0","43568.0","872.0","","","","","","","","","","","",""
"43582.0","16.0","43575.0","1697.0","","","","","","","","","","","",""
"43589.0","17.0","43582.0","1091.0","","","","","","","","","","","",""
"43596.0","18.0","43589.0","1348.0","","","","","","","","","","","",""
"43603.0","19.0","43596.0","1904.0","","","","","","","","","","","",""
"43610.0","20.0","43603.0","2210.0","","","","","","","","","","","",""
"43617.0","21.0","43610.0","1967.0","","","","","","","","","","","",""
"43624.0","22.0","43617.0","1766.0","","","","","","","","","","","",""
"43631.0","23.0","43624.0","1282.0","","","","","","","","","","","",""
"43638.0","24.0","43631.0","1360.0","","","","","","","","","","","",""
"43645.0","25.0","43638.0","1587.0","","","","","","","","","","","",""
"43652.0","26.0","43645.0","1316.0","","","","","","","","","","","",""
"43659.0","27.0","43652.0","1716.0","","","","","","","","","","","",""
"43666.0","28.0","43659.0","1151.0","","","","","","","","","","","",""
"43673.0","29.0","43666.0","1049.0","","","","","","","","","","","",""
"43680.0","30.0","43673.0","1036.0","","","","","","","","","","","",""
"43687.0","31.0","43680.0","1039.0","","","","","","","","","","","",""
"43694.0","32.0","43687.0","1032.0","","","","","","","","","","","",""
"43701.0","33.0","43694.0","913.0","","","","","","","","","","","",""
"43708.0","34.0","43701.0","1052.0","","","","","","","","","","","",""
"43715.0","35.0","43708.0","932.0","","","","","","","","","","","",""
"43722.0","36.0","43715.0","982.0","","","","","","","","","","","",""
"43729.0","37.0","43722.0","867.0","","","","","","","","","","","",""
"43736.0","38.0","43729.0","950.0","","","","","","","","","","","",""
"43743.0","39.0","43736.0","956.0","","","","","","","","","","","",""
"43750.0","40.0","43743.0","1100.0","","","","","","","","","","","",""
"43757.0","41.0","43750.0","1084.0","","","","","","","","","","","",""
"43764.0","42.0","43757.0","1016.0","","","","","","","","","","","",""
"43771.0","43.0","43764.0","951.0","","","","","","","","","","","",""
"43778.0","44.0","43771.0","1102.0","","","","","","","","","","","",""
"43785.0","45.0","43778.0","1095.0","","","","","","","","","","","",""
"43792.0","46.0","43785.0","1113.0","","","","","","","","","","","",""
"43799.0","47.0","43792.0","1047.0","","","","","","","","","","","",""
"43806.0","48.0","43799.0","1365.0","","","","","","","","","","","",""
"43813.0","49.0","43806.0","1287.0","","","","","","","","","","","",""
"43820.0","50.0","43813.0","1524.0","","","","","","","","","","","",""
"43827.0","51.0","43820.0","1633.0","","","","","","","","","","","",""
"43834.0","52.0","43827.0","1178.0","","","","","","","","","","","",""
"43841.0","1.0","43834.0","1515.0","","","","","","","","","","","",""
"43848.0","2.0","43841.0","1135.0","","","","","","","","","","","",""
"43855.0","3.0","43848.0","993.0","","","","","","","","","","","",""
"43862.0","4.0","43855.0","963.0","","","","","","","","","","","",""
"43869.0","5.0","43862.0","968.0","","","","","","","","","","","",""
"43876.0","6.0","43869.0","861.0","","","","","","","","","","","",""
"43883.0","7.0","43876.0","827.0","","","","","","","","","","","",""
"43890.0","8.0","43883.0","744.0","","","","","","","","","","","",""
"43897.0","9.0","43890.0","879.0","","","","","","","","","","","",""
"43904.0","10.0","43897.0","1147.0","","","","","","","","","","","",""
"43911.0","11.0","43904.0","5519.0","","","","","","","","","","","",""
"43918.0","12.0","43911.0","32015.0","","","","","","","","","","","",""
"43925.0","13.0","43918.0","45852.0","","","","","","","","","","","",""
"43932.0","14.0","43925.0","45748.0","","","","","","","","","","","",""
"43939.0","15.0","43932.0","36913.0","","","","","","","","","","","",""
"43946.0","16.0","43939.0","29906.0","","","","","","","","","","","",""
"43953.0","17.0","43946.0","25745.0","","","","","","","","","","","",""
"43960.0","18.0","43953.0","23618.0","","","","","","","","","","","",""
"43967.0","19.0","43960.0","24242.0","","","","","","","","","","","",""
"43974.0","20.0","43967.0","23856.0","","","","","","","","","","","",""
"43981.0","21.0","43974.0","23","","","","","","","","","","","",""
