"Report date","Week #","Week ","NH","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"41454.0","25.0","41447.0","1694.0","","","","","","","","","","","",""
"41461.0","26.0","41454.0","1291.0","","","","","","","","","","","",""
"41468.0","27.0","41461.0","972.0","","","","","","","","","","","",""
"41475.0","28.0","41468.0","825.0","","","","","","","","","","","",""
"41482.0","29.0","41475.0","794.0","","","","","","","","","","","",""
"41489.0","30.0","41482.0","774.0","","","","","","","","","","","",""
"41496.0","31.0","41489.0","846.0","","","","","","","","","","","",""
"41503.0","32.0","41496.0","830.0","","","","","","","","","","","",""
"41510.0","33.0","41503.0","810.0","","","","","","","","","","","",""
"41517.0","34.0","41510.0","820.0","","","","","","","","","","","",""
"41524.0","35.0","41517.0","815.0","","","","","","","","","","","",""
"41531.0","36.0","41524.0","722.0","","","","","","","","","","","",""
"41538.0","37.0","41531.0","740.0","","","","","","","","","","","",""
"41545.0","38.0","41538.0","723.0","","","","","","","","","","","",""
"41552.0","39.0","41545.0","1160.0","","","","","","","","","","","",""
"41559.0","40.0","41552.0","968.0","","","","","","","","","","","",""
"41566.0","41.0","41559.0","808.0","","","","","","","","","","","",""
"41573.0","42.0","41566.0","956.0","","","","","","","","","","","",""
"41580.0","43.0","41573.0","1024.0","","","","","","","","","","","",""
"41587.0","44.0","41580.0","1108.0","","","","","","","","","","","",""
"41594.0","45.0","41587.0","931.0","","","","","","","","","","","",""
"41601.0","46.0","41594.0","1145.0","","","","","","","","","","","",""
"41608.0","47.0","41601.0","1107.0","","","","","","","","","","","",""
"41615.0","48.0","41608.0","1313.0","","","","","","","","","","","",""
"41622.0","49.0","41615.0","1320.0","","","","","","","","","","","",""
"41629.0","50.0","41622.0","1347.0","","","","","","","","","","","",""
"41636.0","51.0","41629.0","2553.0","","","","","","","","","","","",""
"41643.0","52.0","41636.0","1487.0","","","","","","","","","","","",""
"41650.0","1.0","41643.0","1658.0","","","","","","","","","","","",""
"41657.0","2.0","41650.0","1454.0","","","","","","","","","","","",""
"41664.0","3.0","41657.0","1221.0","","","","","","","","","","","",""
"41671.0","4.0","41664.0","1175.0","","","","","","","","","","","",""
"41678.0","5.0","41671.0","1029.0","","","","","","","","","","","",""
"41685.0","6.0","41678.0","977.0","","","","","","","","","","","",""
"41692.0","7.0","41685.0","962.0","","","","","","","","","","","",""
"41699.0","8.0","41692.0","1811.0","","","","","","","","","","","",""
"41706.0","9.0","41699.0","1028.0","","","","","","","","","","","",""
"41713.0","10.0","41706.0","894.0","","","","","","","","","","","",""
"41720.0","11.0","41713.0","895.0","","","","","","","","","","","",""
"41727.0","12.0","41720.0","792.0","","","","","","","","","","","",""
"41734.0","13.0","41727.0","979.0","","","","","","","","","","","",""
"41741.0","14.0","41734.0","875.0","","","","","","","","","","","",""
"41748.0","15.0","41741.0","853.0","","","","","","","","","","","",""
"41755.0","16.0","41748.0","1217.0","","","","","","","","","","","",""
"41762.0","17.0","41755.0","1198.0","","","","","","","","","","","",""
"41769.0","18.0","41762.0","792.0","","","","","","","","","","","",""
"41776.0","19.0","41769.0","793.0","","","","","","","","","","","",""
"41783.0","20.0","41776.0","789.0","","","","","","","","","","","",""
"41790.0","21.0","41783.0","697.0","","","","","","","","","","","",""
"41797.0","22.0","41790.0","762.0","","","","","","","","","","","",""
"41804.0","23.0","41797.0","709.0","","","","","","","","","","","",""
"41811.0","24.0","41804.0","855.0","","","","","","","","","","","",""
"41818.0","25.0","41811.0","1612.0","","","","","","","","","","","",""
"41825.0","26.0","41818.0","1132.0","","","","","","","","","","","",""
"41832.0","27.0","41825.0","1017.0","","","","","","","","","","","",""
"41839.0","28.0","41832.0","748.0","","","","","","","","","","","",""
"41846.0","29.0","41839.0","761.0","","","","","","","","","","","",""
"41853.0","30.0","41846.0","693.0","","","","","","","","","","","",""
"41860.0","31.0","41853.0","1357.0","","","","","","","","","","","",""
"41867.0","32.0","41860.0","1401.0","","","","","","","","","","","",""
"41874.0","33.0","41867.0","892.0","","","","","","","","","","","",""
"41881.0","34.0","41874.0","661.0","","","","","","","","","","","",""
"41888.0","35.0","41881.0","624.0","","","","","","","","","","","",""
"41895.0","36.0","41888.0","666.0","","","","","","","","","","","",""
"41902.0","37.0","41895.0","616.0","","","","","","","","","","","",""
"41909.0","38.0","41902.0","638.0","","","","","","","","","","","",""
"41916.0","39.0","41909.0","702.0","","","","","","","","","","","",""
"41923.0","40.0","41916.0","703.0","","","","","","","","","","","",""
"41930.0","41.0","41923.0","692.0","","","","","","","","","","","",""
"41937.0","42.0","41930.0","917.0","","","","","","","","","","","",""
"41944.0","43.0","41937.0","847.0","","","","","","","","","","","",""
"41951.0","44.0","41944.0","923.0","","","","","","","","","","","",""
"41958.0","45.0","41951.0","762.0","","","","","","","","","","","",""
"41965.0","46.0","41958.0","1023.0","","","","","","","","","","","",""
"41972.0","47.0","41965.0","821.0","","","","","","","","","","","",""
"41979.0","48.0","41972.0","1180.0","","","","","","","","","","","",""
"41986.0","49.0","41979.0","1154.0","","","","","","","","","","","",""
"41993.0","50.0","41986.0","1196.0","","","","","","","","","","","",""
"42000.0","51.0","41993.0","1897.0","","","","","","","","","","","",""
"42007.0","52.0","42000.0","1435.0","","","","","","","","","","","",""
"42014.0","1.0","42007.0","1329.0","","","","","","","","","","","",""
"42021.0","2.0","42014.0","1278.0","","","","","","","","","","","",""
"42028.0","3.0","42021.0","987.0","","","","","","","","","","","",""
"42035.0","4.0","42028.0","880.0","","","","","","","","","","","",""
"42042.0","5.0","42035.0","995.0","","","","","","","","","","","",""
"42049.0","6.0","42042.0","814.0","","","","","","","","","","","",""
"42056.0","7.0","42049.0","862.0","","","","","","","","","","","",""
"42063.0","8.0","42056.0","1540.0","","","","","","","","","","","",""
"42070.0","9.0","42063.0","862.0","","","","","","","","","","","",""
"42077.0","10.0","42070.0","750.0","","","","","","","","","","","",""
"42084.0","11.0","42077.0","720.0","","","","","","","","","","","",""
"42091.0","12.0","42084.0","633.0","","","","","","","","","","","",""
"42098.0","13.0","42091.0","730.0","","","","","","","","","","","",""
"42105.0","14.0","42098.0","762.0","","","","","","","","","","","",""
"42112.0","15.0","42105.0","660.0","","","","","","","","","","","",""
"42119.0","16.0","42112.0","784.0","","","","","","","","","","","",""
"42126.0","17.0","42119.0","1299.0","","","","","","","","","","","",""
"42133.0","18.0","42126.0","573.0","","","","","","","","","","","",""
"42140.0","19.0","42133.0","462.0","","","","","","","","","","","",""
"42147.0","20.0","42140.0","717.0","","","","","","","","","","","",""
"42154.0","21.0","42147.0","487.0","","","","","","","","","","","",""
"42161.0","22.0","42154.0","672.0","","","","","","","","","","","",""
"42168.0","23.0","42161.0","607.0","","","","","","","","","","","",""
"42175.0","24.0","42168.0","487.0","","","","","","","","","","","",""
"42182.0","25.0","42175.0","1384.0","","","","","","","","","","","",""
"42189.0","26.0","42182.0","902.0","","","","","","","","","","","",""
"42196.0","27.0","42189.0","771.0","","","","","","","","","","","",""
"42203.0","28.0","42196.0","630.0","","","","","","","","","","","",""
"42210.0","29.0","42203.0","563.0","","","","","","","","","","","",""
"42217.0","30.0","42210.0","562.0","","","","","","","","","","","",""
"42224.0","31.0","42217.0","711.0","","","","","","","","","","","",""
"42231.0","32.0","42224.0","631.0","","","","","","","","","","","",""
"42238.0","33.0","42231.0","583.0","","","","","","","","","","","",""
"42245.0","34.0","42238.0","561.0","","","","","","","","","","","",""
"42252.0","35.0","42245.0","618.0","","","","","","","","","","","",""
"42259.0","36.0","42252.0","485.0","","","","","","","","","","","",""
"42266.0","37.0","42259.0","511.0","","","","","","","","","","","",""
"42273.0","38.0","42266.0","479.0","","","","","","","","","","","",""
"42280.0","39.0","42273.0","499.0","","","","","","","","","","","",""
"42287.0","40.0","42280.0","564.0","","","","","","","","","","","",""
"42294.0","41.0","42287.0","547.0","","","","","","","","","","","",""
"42301.0","42.0","42294.0","568.0","","","","","","","","","","","",""
"42308.0","43.0","42301.0","592.0","","","","","","","","","","","",""
"42315.0","44.0","42308.0","656.0","","","","","","","","","","","",""
"42322.0","45.0","42315.0","649.0","","","","","","","","","","","",""
"42329.0","46.0","42322.0","730.0","","","","","","","","","","","",""
"42336.0","47.0","42329.0","795.0","","","","","","","","","","","",""
"42343.0","48.0","42336.0","954.0","","","","","","","","","","","",""
"42350.0","49.0","42343.0","774.0","","","","","","","","","","","",""
"42357.0","50.0","42350.0","953.0","","","","","","","","","","","",""
"42364.0","51.0","42357.0","1383.0","","","","","","","","","","","",""
"42371.0","52.0","42364.0","1527.0","","","","","","","","","","","",""
"42378.0","1.0","42371.0","1378.0","","","","","","","","","","","",""
"42385.0","2.0","42378.0","1020.0","","","","","","","","","","","",""
"42392.0","3.0","42385.0","829.0","","","","","","","","","","","",""
"42399.0","4.0","42392.0","901.0","","","","","","","","","","","",""
"42406.0","5.0","42399.0","826.0","","","","","","","","","","","",""
"42413.0","6.0","42406.0","727.0","","","","","","","","","","","",""
"42420.0","7.0","42413.0","737.0","","","","","","","","","","","",""
"42427.0","8.0","42420.0","1423.0","","","","","","","","","","","",""
"42434.0","9.0","42427.0","740.0","","","","","","","","","","","",""
"42441.0","10.0","42434.0","689.0","","","","","","","","","","","",""
"42448.0","11.0","42441.0","627.0","","","","","","","","","","","",""
"42455.0","12.0","42448.0","612.0","","","","","","","","","","","",""
"42462.0","13.0","42455.0","640.0","","","","","","","","","","","",""
"42469.0","14.0","42462.0","842.0","","","","","","","","","","","",""
"42476.0","15.0","42469.0","686.0","","","","","","","","","","","",""
"42483.0","16.0","42476.0","691.0","","","","","","","","","","","",""
"42490.0","17.0","42483.0","1142.0","","","","","","","","","","","",""
"42497.0","18.0","42490.0","631.0","","","","","","","","","","","",""
"42504.0","19.0","42497.0","555.0","","","","","","","","","","","",""
"42511.0","20.0","42504.0","537.0","","","","","","","","","","","",""
"42518.0","21.0","42511.0","525.0","","","","","","","","","","","",""
"42525.0","22.0","42518.0","576.0","","","","","","","","","","","",""
"42532.0","23.0","42525.0","652.0","","","","","","","","","","","",""
"42539.0","24.0","42532.0","803.0","","","","","","","","","","","",""
"42546.0","25.0","42539.0","1157.0","","","","","","","","","","","",""
"42553.0","26.0","42546.0","766.0","","","","","","","","","","","",""
"42560.0","27.0","42553.0","736.0","","","","","","","","","","","",""
"42567.0","28.0","42560.0","602.0","","","","","","","","","","","",""
"42574.0","29.0","42567.0","549.0","","","","","","","","","","","",""
"42581.0","30.0","42574.0","564.0","","","","","","","","","","","",""
"42588.0","31.0","42581.0","602.0","","","","","","","","","","","",""
"42595.0","32.0","42588.0","574.0","","","","","","","","","","","",""
"42602.0","33.0","42595.0","572.0","","","","","","","","","","","",""
"42609.0","34.0","42602.0","492.0","","","","","","","","","","","",""
"42616.0","35.0","42609.0","475.0","","","","","","","","","","","",""
"42623.0","36.0","42616.0","477.0","","","","","","","","","","","",""
"42630.0","37.0","42623.0","456.0","","","","","","","","","","","",""
"42637.0","38.0","42630.0","440.0","","","","","","","","","","","",""
"42644.0","39.0","42637.0","481.0","","","","","","","","","","","",""
"42651.0","40.0","42644.0","551.0","","","","","","","","","","","",""
"42658.0","41.0","42651.0","467.0","","","","","","","","","","","",""
"42665.0","42.0","42658.0","469.0","","","","","","","","","","","",""
"42672.0","43.0","42665.0","502.0","","","","","","","","","","","",""
"42679.0","44.0","42672.0","568.0","","","","","","","","","","","",""
"42686.0","45.0","42679.0","528.0","","","","","","","","","","","",""
"42693.0","46.0","42686.0","632.0","","","","","","","","","","","",""
"42700.0","47.0","42693.0","606.0","","","","","","","","","","","",""
"42707.0","48.0","42700.0","785.0","","","","","","","","","","","",""
"42714.0","49.0","42707.0","779.0","","","","","","","","","","","",""
"42721.0","50.0","42714.0","834.0","","","","","","","","","","","",""
"42728.0","51.0","42721.0","906.0","","","","","","","","","","","",""
"42735.0","52.0","42728.0","1372.0","","","","","","","","","","","",""
"42742.0","53.0","42735.0","1080.0","","","","","","","","","","","",""
"42749.0","1.0","42742.0","938.0","","","","","","","","","","","",""
"42756.0","2.0","42749.0","752.0","","","","","","","","","","","",""
"42763.0","3.0","42756.0","710.0","","","","","","","","","","","",""
"42770.0","4.0","42763.0","747.0","","","","","","","","","","","",""
"42777.0","5.0","42770.0","590.0","","","","","","","","","","","",""
"42784.0","6.0","42777.0","576.0","","","","","","","","","","","",""
"42791.0","7.0","42784.0","644.0","","","","","","","","","","","",""
"42798.0","8.0","42791.0","1081.0","","","","","","","","","","","",""
"42805.0","9.0","42798.0","648.0","","","","","","","","","","","",""
"42812.0","10.0","42805.0","519.0","","","","","","","","","","","",""
"42819.0","11.0","42812.0","555.0","","","","","","","","","","","",""
"42826.0","12.0","42819.0","584.0","","","","","","","","","","","",""
"42833.0","13.0","42826.0","643.0","","","","","","","","","","","",""
"42840.0","14.0","42833.0","604.0","","","","","","","","","","","",""
"42847.0","15.0","42840.0","608.0","","","","","","","","","","","",""
"42854.0","16.0","42847.0","908.0","","","","","","","","","","","",""
"42861.0","17.0","42854.0","564.0","","","","","","","","","","","",""
"42868.0","18.0","42861.0","491.0","","","","","","","","","","","",""
"42875.0","19.0","42868.0","458.0","","","","","","","","","","","",""
"42882.0","20.0","42875.0","592.0","","","","","","","","","","","",""
"42889.0","21.0","42882.0","500.0","","","","","","","","","","","",""
"42896.0","22.0","42889.0","509.0","","","","","","","","","","","",""
"42903.0","23.0","42896.0","503.0","","","","","","","","","","","",""
"42910.0","24.0","42903.0","802.0","","","","","","","","","","","",""
"42917.0","25.0","42910.0","911.0","","","","","","","","","","","",""
"42924.0","26.0","42917.0","669.0","","","","","","","","","","","",""
"42931.0","27.0","42924.0","557.0","","","","","","","","","","","",""
"42938.0","28.0","42931.0","480.0","","","","","","","","","","","",""
"42945.0","29.0","42938.0","523.0","","","","","","","","","","","",""
"42952.0","30.0","42945.0","525.0","","","","","","","","","","","",""
"42959.0","31.0","42952.0","526.0","","","","","","","","","","","",""
"42966.0","32.0","42959.0","489.0","","","","","","","","","","","",""
"42973.0","33.0","42966.0","491.0","","","","","","","","","","","",""
"42980.0","34.0","42973.0","507.0","","","","","","","","","","","",""
"42987.0","35.0","42980.0","414.0","","","","","","","","","","","",""
"42994.0","36.0","42987.0","449.0","","","","","","","","","","","",""
"43001.0","37.0","42994.0","448.0","","","","","","","","","","","",""
"43008.0","38.0","43001.0","451.0","","","","","","","","","","","",""
"43015.0","39.0","43008.0","492.0","","","","","","","","","","","",""
"43022.0","40.0","43015.0","460.0","","","","","","","","","","","",""
"43029.0","41.0","43022.0","491.0","","","","","","","","","","","",""
"43036.0","42.0","43029.0","461.0","","","","","","","","","","","",""
"43043.0","43.0","43036.0","532.0","","","","","","","","","","","",""
"43050.0","44.0","43043.0","483.0","","","","","","","","","","","",""
"43057.0","45.0","43050.0","576.0","","","","","","","","","","","",""
"43064.0","46.0","43057.0","531.0","","","","","","","","","","","",""
"43071.0","47.0","43064.0","664.0","","","","","","","","","","","",""
"43078.0","48.0","43071.0","668.0","","","","","","","","","","","",""
"43085.0","49.0","43078.0","749.0","","","","","","","","","","","",""
"43092.0","50.0","43085.0","843.0","","","","","","","","","","","",""
"43099.0","51.0","43092.0","1260.0","","","","","","","","","","","",""
"43106.0","52.0","43099.0","915.0","","","","","","","","","","","",""
"43113.0","1.0","43106.0","810.0","","","","","","","","","","","",""
"43120.0","2.0","43113.0","685.0","","","","","","","","","","","",""
"43127.0","3.0","43120.0","643.0","","","","","","","","","","","",""
"43134.0","4.0","43127.0","612.0","","","","","","","","","","","",""
"43141.0","5.0","43134.0","560.0","","","","","","","","","","","",""
"43148.0","6.0","43141.0","570.0","","","","","","","","","","","",""
"43155.0","7.0","43148.0","549.0","","","","","","","","","","","",""
"43162.0","8.0","43155.0","958.0","","","","","","","","","","","",""
"43169.0","9.0","43162.0","554.0","","","","","","","","","","","",""
"43176.0","10.0","43169.0","561.0","","","","","","","","","","","",""
"43183.0","11.0","43176.0","478.0","","","","","","","","","","","",""
"43190.0","12.0","43183.0","504.0","","","","","","","","","","","",""
"43197.0","13.0","43190.0","588.0","","","","","","","","","","","",""
"43204.0","14.0","43197.0","484.0","","","","","","","","","","","",""
"43211.0","15.0","43204.0","523.0","","","","","","","","","","","",""
"43218.0","16.0","43211.0","887.0","","","","","","","","","","","",""
"43225.0","17.0","43218.0","513.0","","","","","","","","","","","",""
"43232.0","18.0","43225.0","466.0","","","","","","","","","","","",""
"43239.0","19.0","43232.0","443.0","","","","","","","","","","","",""
"43246.0","20.0","43239.0","359.0","","","","","","","","","","","",""
"43253.0","21.0","43246.0","414.0","","","","","","","","","","","",""
"43260.0","22.0","43253.0","432.0","","","","","","","","","","","",""
"43267.0","23.0","43260.0","427.0","","","","","","","","","","","",""
"43274.0","24.0","43267.0","582.0","","","","","","","","","","","",""
"43281.0","25.0","43274.0","905.0","","","","","","","","","","","",""
"43288.0","26.0","43281.0","661.0","","","","","","","","","","","",""
"43295.0","27.0","43288.0","524.0","","","","","","","","","","","",""
"43302.0","28.0","43295.0","410.0","","","","","","","","","","","",""
"43309.0","29.0","43302.0","450.0","","","","","","","","","","","",""
"43316.0","30.0","43309.0","367.0","","","","","","","","","","","",""
"43323.0","31.0","43316.0","479.0","","","","","","","","","","","",""
"43330.0","32.0","43323.0","468.0","","","","","","","","","","","",""
"43337.0","33.0","43330.0","442.0","","","","","","","","","","","",""
"43344.0","34.0","43337.0","395.0","","","","","","","","","","","",""
"43351.0","35.0","43344.0","352.0","","","","","","","","","","","",""
"43358.0","36.0","43351.0","414.0","","","","","","","","","","","",""
"43365.0","37.0","43358.0","370.0","","","","","","","","","","","",""
"43372.0","38.0","43365.0","437.0","","","","","","","","","","","",""
"43379.0","39.0","43372.0","372.0","","","","","","","","","","","",""
"43386.0","40.0","43379.0","357.0","","","","","","","","","","","",""
"43393.0","41.0","43386.0","398.0","","","","","","","","","","","",""
"43400.0","42.0","43393.0","439.0","","","","","","","","","","","",""
"43407.0","43.0","43400.0","451.0","","","","","","","","","","","",""
"43414.0","44.0","43407.0","531.0","","","","","","","","","","","",""
"43421.0","45.0","43414.0","481.0","","","","","","","","","","","",""
"43428.0","46.0","43421.0","537.0","","","","","","","","","","","",""
"43435.0","47.0","43428.0","658.0","","","","","","","","","","","",""
"43442.0","48.0","43435.0","599.0","","","","","","","","","","","",""
"43449.0","49.0","43442.0","638.0","","","","","","","","","","","",""
"43456.0","50.0","43449.0","701.0","","","","","","","","","","","",""
"43463.0","51.0","43456.0","1081.0","","","","","","","","","","","",""
"43470.0","52.0","43463.0","808.0","","","","","","","","","","","",""
"43477.0","1.0","43470.0","808.0","","","","","","","","","","","",""
"43484.0","2.0","43477.0","671.0","","","","","","","","","","","",""
"43491.0","3.0","43484.0","629.0","","","","","","","","","","","",""
"43498.0","4.0","43491.0","583.0","","","","","","","","","","","",""
"43505.0","5.0","43498.0","588.0","","","","","","","","","","","",""
"43512.0","6.0","43505.0","498.0","","","","","","","","","","","",""
"43519.0","7.0","43512.0","371.0","","","","","","","","","","","",""
"43526.0","8.0","43519.0","919.0","","","","","","","","","","","",""
"43533.0","9.0","43526.0","572.0","","","","","","","","","","","",""
"43540.0","10.0","43533.0","518.0","","","","","","","","","","","",""
"43547.0","11.0","43540.0","516.0","","","","","","","","","","","",""
"43554.0","12.0","43547.0","433.0","","","","","","","","","","","",""
"43561.0","13.0","43554.0","497.0","","","","","","","","","","","",""
"43568.0","14.0","43561.0","481.0","","","","","","","","","","","",""
"43575.0","15.0","43568.0","474.0","","","","","","","","","","","",""
"43582.0","16.0","43575.0","863.0","","","","","","","","","","","",""
"43589.0","17.0","43582.0","411.0","","","","","","","","","","","",""
"43596.0","18.0","43589.0","407.0","","","","","","","","","","","",""
"43603.0","19.0","43596.0","418.0","","","","","","","","","","","",""
"43610.0","20.0","43603.0","396.0","","","","","","","","","","","",""
"43617.0","21.0","43610.0","357.0","","","","","","","","","","","",""
"43624.0","22.0","43617.0","364.0","","","","","","","","","","","",""
"43631.0","23.0","43624.0","430.0","","","","","","","","","","","",""
"43638.0","24.0","43631.0","800.0","","","","","","","","","","","",""
"43645.0","25.0","43638.0","615.0","","","","","","","","","","","",""
"43652.0","26.0","43645.0","553.0","","","","","","","","","","","",""
"43659.0","27.0","43652.0","490.0","","","","","","","","","","","",""
"43666.0","28.0","43659.0","408.0","","","","","","","","","","","",""
"43673.0","29.0","43666.0","425.0","","","","","","","","","","","",""
"43680.0","30.0","43673.0","423.0","","","","","","","","","","","",""
"43687.0","31.0","43680.0","467.0","","","","","","","","","","","",""
"43694.0","32.0","43687.0","464.0","","","","","","","","","","","",""
"43701.0","33.0","43694.0","427.0","","","","","","","","","","","",""
"43708.0","34.0","43701.0","374.0","","","","","","","","","","","",""
"43715.0","35.0","43708.0","343.0","","","","","","","","","","","",""
"43722.0","36.0","43715.0","326.0","","","","","","","","","","","",""
"43729.0","37.0","43722.0","356.0","","","","","","","","","","","",""
"43736.0","38.0","43729.0","373.0","","","","","","","","","","","",""
"43743.0","39.0","43736.0","416.0","","","","","","","","","","","",""
"43750.0","40.0","43743.0","391.0","","","","","","","","","","","",""
"43757.0","41.0","43750.0","350.0","","","","","","","","","","","",""
"43764.0","42.0","43757.0","486.0","","","","","","","","","","","",""
"43771.0","43.0","43764.0","483.0","","","","","","","","","","","",""
"43778.0","44.0","43771.0","510.0","","","","","","","","","","","",""
"43785.0","45.0","43778.0","453.0","","","","","","","","","","","",""
"43792.0","46.0","43785.0","571.0","","","","","","","","","","","",""
"43799.0","47.0","43792.0","491.0","","","","","","","","","","","",""
"43806.0","48.0","43799.0","698.0","","","","","","","","","","","",""
"43813.0","49.0","43806.0","665.0","","","","","","","","","","","",""
"43820.0","50.0","43813.0","656.0","","","","","","","","","","","",""
"43827.0","51.0","43820.0","1123.0","","","","","","","","","","","",""
"43834.0","52.0","43827.0","690.0","","","","","","","","","","","",""
"43841.0","1.0","43834.0","722.0","","","","","","","","","","","",""
"43848.0","2.0","43841.0","613.0","","","","","","","","","","","",""
"43855.0","3.0","43848.0","577.0","","","","","","","","","","","",""
"43862.0","4.0","43855.0","456.0","","","","","","","","","","","",""
"43869.0","5.0","43862.0","507.0","","","","","","","","","","","",""
"43876.0","6.0","43869.0","424.0","","","","","","","","","","","",""
"43883.0","7.0","43876.0","444.0","","","","","","","","","","","",""
"43890.0","8.0","43883.0","894.0","","","","","","","","","","","",""
"43897.0","9.0","43890.0","495.0","","","","","","","","","","","",""
"43904.0","10.0","43897.0","642.0","","","","","","","","","","","",""
"43911.0","11.0","43904.0","29379.0","","","","","","","","","","","",""
"43918.0","12.0","43911.0","31378.0","","","","","","","","","","","",""
"43925.0","13.0","43918.0","39202.0","","","","","","","","","","","",""
"43932.0","14.0","43925.0","25273.0","","","","","","","","","","","",""
"43939.0","15.0","43932.0","20414.0","","","","","","","","","","","",""
"43946.0","16.0","43939.0","15001.0","","","","","","","","","","","",""
"43953.0","17.0","43946.0","12475.0","","","","","","","","","","","",""
"43960.0","18.0","43953.0","10016.0","","","","","","","","","","","",""
"43967.0","19.0","43960.0","8794.0","","","","","","","","","","","",""
"43974.0","20.0","43967.0","6973.0","","","","","","","","","","","",""
