"Report date","Week #","Week ","US","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"41265.0","50.0","41258.0","454409.0","","","","","","","","","","","",""
"41272.0","51.0","41265.0","488030.0","","","","","","","","","","","",""
"41279.0","52.0","41272.0","555729.0","","","","","","","","","","","",""
"41286.0","1.0","41279.0","553634.0","","","","","","","","","","","",""
"41293.0","2.0","41286.0","433307.0","","","","","","","","","","","",""
"41300.0","3.0","41293.0","365956.0","","","","","","","","","","","",""
"41307.0","4.0","41300.0","385014.0","","","","","","","","","","","",""
"41314.0","5.0","41307.0","357554.0","","","","","","","","","","","",""
"41321.0","6.0","41314.0","347933.0","","","","","","","","","","","",""
"41328.0","7.0","41321.0","307851.0","","","","","","","","","","","",""
"41335.0","8.0","41328.0","332412.0","","","","","","","","","","","",""
"41342.0","9.0","41335.0","314508.0","","","","","","","","","","","",""
"41349.0","10.0","41342.0","298256.0","","","","","","","","","","","",""
"41356.0","11.0","41349.0","313486.0","","","","","","","","","","","",""
"41363.0","12.0","41356.0","315507.0","","","","","","","","","","","",""
"41370.0","13.0","41363.0","353638.0","","","","","","","","","","","",""
"41377.0","14.0","41370.0","355866.0","","","","","","","","","","","",""
"41384.0","15.0","41377.0","323781.0","","","","","","","","","","","",""
"41391.0","16.0","41384.0","299038.0","","","","","","","","","","","",""
"41398.0","17.0","41391.0","299027.0","","","","","","","","","","","",""
"41405.0","18.0","41398.0","317849.0","","","","","","","","","","","",""
"41412.0","19.0","41405.0","300746.0","","","","","","","","","","","",""
"41419.0","20.0","41412.0","316705.0","","","","","","","","","","","",""
"41426.0","21.0","41419.0","291534.0","","","","","","","","","","","",""
"41433.0","22.0","41426.0","328495.0","","","","","","","","","","","",""
"41440.0","23.0","41433.0","333413.0","","","","","","","","","","","",""
"41447.0","24.0","41440.0","333612.0","","","","","","","","","","","",""
"41454.0","25.0","41447.0","332500.0","","","","","","","","","","","",""
"41461.0","26.0","41454.0","380705.0","","","","","","","","","","","",""
"41468.0","27.0","41461.0","407253.0","","","","","","","","","","","",""
"41475.0","28.0","41468.0","337696.0","","","","","","","","","","","",""
"41482.0","29.0","41475.0","279373.0","","","","","","","","","","","",""
"41489.0","30.0","41482.0","285705.0","","","","","","","","","","","",""
"41496.0","31.0","41489.0","279702.0","","","","","","","","","","","",""
"41503.0","32.0","41496.0","278418.0","","","","","","","","","","","",""
"41510.0","33.0","41503.0","277210.0","","","","","","","","","","","",""
"41517.0","34.0","41510.0","266836.0","","","","","","","","","","","",""
"41524.0","35.0","41517.0","227793.0","","","","","","","","","","","",""
"41531.0","36.0","41524.0","270252.0","","","","","","","","","","","",""
"41538.0","37.0","41531.0","253496.0","","","","","","","","","","","",""
"41545.0","38.0","41538.0","249498.0","","","","","","","","","","","",""
"41552.0","39.0","41545.0","333316.0","","","","","","","","","","","",""
"41559.0","40.0","41552.0","357904.0","","","","","","","","","","","",""
"41566.0","41.0","41559.0","309330.0","","","","","","","","","","","",""
"41573.0","42.0","41566.0","321729.0","","","","","","","","","","","",""
"41580.0","43.0","41573.0","329157.0","","","","","","","","","","","",""
"41587.0","44.0","41580.0","361597.0","","","","","","","","","","","",""
"41594.0","45.0","41587.0","325240.0","","","","","","","","","","","",""
"41601.0","46.0","41594.0","367242.0","","","","","","","","","","","",""
"41608.0","47.0","41601.0","320554.0","","","","","","","","","","","",""
"41615.0","48.0","41608.0","461133.0","","","","","","","","","","","",""
"41622.0","49.0","41615.0","412562.0","","","","","","","","","","","",""
"41629.0","50.0","41622.0","416060.0","","","","","","","","","","","",""
"41636.0","51.0","41629.0","450346.0","","","","","","","","","","","",""
"41643.0","52.0","41636.0","488192.0","","","","","","","","","","","",""
"41650.0","1.0","41643.0","531609.0","","","","","","","","","","","",""
"41657.0","2.0","41650.0","413332.0","","","","","","","","","","","",""
"41664.0","3.0","41657.0","355465.0","","","","","","","","","","","",""
"41671.0","4.0","41664.0","355182.0","","","","","","","","","","","",""
"41678.0","5.0","41671.0","357798.0","","","","","","","","","","","",""
"41685.0","6.0","41678.0","320684.0","","","","","","","","","","","",""
"41692.0","7.0","41685.0","310665.0","","","","","","","","","","","",""
"41699.0","8.0","41692.0","315768.0","","","","","","","","","","","",""
"41706.0","9.0","41699.0","300056.0","","","","","","","","","","","",""
"41713.0","10.0","41706.0","284200.0","","","","","","","","","","","",""
"41720.0","11.0","41713.0","271634.0","","","","","","","","","","","",""
"41727.0","12.0","41720.0","292983.0","","","","","","","","","","","",""
"41734.0","13.0","41727.0","297178.0","","","","","","","","","","","",""
"41741.0","14.0","41734.0","316156.0","","","","","","","","","","","",""
"41748.0","15.0","41741.0","297208.0","","","","","","","","","","","",""
"41755.0","16.0","41748.0","316105.0","","","","","","","","","","","",""
"41762.0","17.0","41755.0","286504.0","","","","","","","","","","","",""
"41769.0","18.0","41762.0","268468.0","","","","","","","","","","","",""
"41776.0","19.0","41769.0","285210.0","","","","","","","","","","","",""
"41783.0","20.0","41776.0","272837.0","","","","","","","","","","","",""
"41790.0","21.0","41783.0","260780.0","","","","","","","","","","","",""
"41797.0","22.0","41790.0","308887.0","","","","","","","","","","","",""
"41804.0","23.0","41797.0","298096.0","","","","","","","","","","","",""
"41811.0","24.0","41804.0","302245.0","","","","","","","","","","","",""
"41818.0","25.0","41811.0","303402.0","","","","","","","","","","","",""
"41825.0","26.0","41818.0","319238.0","","","","","","","","","","","",""
"41832.0","27.0","41825.0","366853.0","","","","","","","","","","","",""
"41839.0","28.0","41832.0","283952.0","","","","","","","","","","","",""
"41846.0","29.0","41839.0","255472.0","","","","","","","","","","","",""
"41853.0","30.0","41846.0","245544.0","","","","","","","","","","","",""
"41860.0","31.0","41853.0","266585.0","","","","","","","","","","","",""
"41867.0","32.0","41860.0","246986.0","","","","","","","","","","","",""
"41874.0","33.0","41867.0","246607.0","","","","","","","","","","","",""
"41881.0","34.0","41874.0","247560.0","","","","","","","","","","","",""
"41888.0","35.0","41881.0","232831.0","","","","","","","","","","","",""
"41895.0","36.0","41888.0","240265.0","","","","","","","","","","","",""
"41902.0","37.0","41895.0","237875.0","","","","","","","","","","","",""
"41909.0","38.0","41902.0","225884.0","","","","","","","","","","","",""
"41916.0","39.0","41909.0","255499.0","","","","","","","","","","","",""
"41923.0","40.0","41916.0","271439.0","","","","","","","","","","","",""
"41930.0","41.0","41923.0","254163.0","","","","","","","","","","","",""
"41937.0","42.0","41930.0","269001.0","","","","","","","","","","","",""
"41944.0","43.0","41937.0","264900.0","","","","","","","","","","","",""
"41951.0","44.0","41944.0","307247.0","","","","","","","","","","","",""
"41958.0","45.0","41951.0","284758.0","","","","","","","","","","","",""
"41965.0","46.0","41958.0","355558.0","","","","","","","","","","","",""
"41972.0","47.0","41965.0","293201.0","","","","","","","","","","","",""
"41979.0","48.0","41972.0","387328.0","","","","","","","","","","","",""
"41986.0","49.0","41979.0","326235.0","","","","","","","","","","","",""
"41993.0","50.0","41986.0","338897.0","","","","","","","","","","","",""
"42000.0","51.0","41993.0","388116.0","","","","","","","","","","","",""
"42007.0","52.0","42000.0","439074.0","","","","","","","","","","","",""
"42014.0","1.0","42007.0","527381.0","","","","","","","","","","","",""
"42021.0","2.0","42014.0","380417.0","","","","","","","","","","","",""
"42028.0","3.0","42021.0","279689.0","","","","","","","","","","","",""
"42035.0","4.0","42028.0","304164.0","","","","","","","","","","","",""
"42042.0","5.0","42035.0","321969.0","","","","","","","","","","","",""
"42049.0","6.0","42042.0","275949.0","","","","","","","","","","","",""
"42056.0","7.0","42049.0","278966.0","","","","","","","","","","","",""
"42063.0","8.0","42056.0","313702.0","","","","","","","","","","","",""
"42070.0","9.0","42063.0","275977.0","","","","","","","","","","","",""
"42077.0","10.0","42070.0","258362.0","","","","","","","","","","","",""
"42084.0","11.0","42077.0","246169.0","","","","","","","","","","","",""
"42091.0","12.0","42084.0","238322.0","","","","","","","","","","","",""
"42098.0","13.0","42091.0","252120.0","","","","","","","","","","","",""
"42105.0","14.0","42098.0","305508.0","","","","","","","","","","","",""
"42112.0","15.0","42105.0","277811.0","","","","","","","","","","","",""
"42119.0","16.0","42112.0","248770.0","","","","","","","","","","","",""
"42126.0","17.0","42119.0","234604.0","","","","","","","","","","","",""
"42133.0","18.0","42126.0","240674.0","","","","","","","","","","","",""
"42140.0","19.0","42133.0","241535.0","","","","","","","","","","","",""
"42147.0","20.0","42140.0","250908.0","","","","","","","","","","","",""
"42154.0","21.0","42147.0","227452.0","","","","","","","","","","","",""
"42161.0","22.0","42154.0","271593.0","","","","","","","","","","","",""
"42168.0","23.0","42161.0","255988.0","","","","","","","","","","","",""
"42175.0","24.0","42168.0","261046.0","","","","","","","","","","","",""
"42182.0","25.0","42175.0","272651.0","","","","","","","","","","","",""
"42189.0","26.0","42182.0","300578.0","","","","","","","","","","","",""
"42196.0","27.0","42189.0","340935.0","","","","","","","","","","","",""
"42203.0","28.0","42196.0","260431.0","","","","","","","","","","","",""
"42210.0","29.0","42203.0","228379.0","","","","","","","","","","","",""
"42217.0","30.0","42210.0","222123.0","","","","","","","","","","","",""
"42224.0","31.0","42217.0","236417.0","","","","","","","","","","","",""
"42231.0","32.0","42224.0","226999.0","","","","","","","","","","","",""
"42238.0","33.0","42231.0","224573.0","","","","","","","","","","","",""
"42245.0","34.0","42238.0","228624.0","","","","","","","","","","","",""
"42252.0","35.0","42245.0","230130.0","","","","","","","","","","","",""
"42259.0","36.0","42252.0","197290.0","","","","","","","","","","","",""
"42266.0","37.0","42259.0","217512.0","","","","","","","","","","","",""
"42273.0","38.0","42266.0","213088.0","","","","","","","","","","","",""
"42280.0","39.0","42273.0","225411.0","","","","","","","","","","","",""
"42287.0","40.0","42280.0","253782.0","","","","","","","","","","","",""
"42294.0","41.0","42287.0","231225.0","","","","","","","","","","","",""
"42301.0","42.0","42294.0","243293.0","","","","","","","","","","","",""
"42308.0","43.0","42301.0","256683.0","","","","","","","","","","","",""
"42315.0","44.0","42308.0","289184.0","","","","","","","","","","","",""
"42322.0","45.0","42315.0","263283.0","","","","","","","","","","","",""
"42329.0","46.0","42322.0","303902.0","","","","","","","","","","","",""
"42336.0","47.0","42329.0","261352.0","","","","","","","","","","","",""
"42343.0","48.0","42336.0","382709.0","","","","","","","","","","","",""
"42350.0","49.0","42343.0","311761.0","","","","","","","","","","","",""
"42357.0","50.0","42350.0","317809.0","","","","","","","","","","","",""
"42364.0","51.0","42357.0","344613.0","","","","","","","","","","","",""
"42371.0","52.0","42364.0","405159.0","","","","","","","","","","","",""
"42378.0","1.0","42371.0","501192.0","","","","","","","","","","","",""
"42385.0","2.0","42378.0","375260.0","","","","","","","","","","","",""
"42392.0","3.0","42385.0","293696.0","","","","","","","","","","","",""
"42399.0","4.0","42392.0","309955.0","","","","","","","","","","","",""
"42406.0","5.0","42399.0","288694.0","","","","","","","","","","","",""
"42413.0","6.0","42406.0","256589.0","","","","","","","","","","","",""
"42420.0","7.0","42413.0","247290.0","","","","","","","","","","","",""
"42427.0","8.0","42420.0","263988.0","","","","","","","","","","","",""
"42434.0","9.0","42427.0","245907.0","","","","","","","","","","","",""
"42441.0","10.0","42434.0","235396.0","","","","","","","","","","","",""
"42448.0","11.0","42441.0","229290.0","","","","","","","","","","","",""
"42455.0","12.0","42448.0","235537.0","","","","","","","","","","","",""
"42462.0","13.0","42455.0","242886.0","","","","","","","","","","","",""
"42469.0","14.0","42462.0","268728.0","","","","","","","","","","","",""
"42476.0","15.0","42469.0","240231.0","","","","","","","","","","","",""
"42483.0","16.0","42476.0","243560.0","","","","","","","","","","","",""
"42490.0","17.0","42483.0","241797.0","","","","","","","","","","","",""
"42497.0","18.0","42490.0","260033.0","","","","","","","","","","","",""
"42504.0","19.0","42497.0","243332.0","","","","","","","","","","","",""
"42511.0","20.0","42504.0","238926.0","","","","","","","","","","","",""
"42518.0","21.0","42511.0","243319.0","","","","","","","","","","","",""
"42525.0","22.0","42518.0","229092.0","","","","","","","","","","","",""
"42532.0","23.0","42525.0","263431.0","","","","","","","","","","","",""
"42539.0","24.0","42532.0","245856.0","","","","","","","","","","","",""
"42546.0","25.0","42539.0","261840.0","","","","","","","","","","","",""
"42553.0","26.0","42546.0","265627.0","","","","","","","","","","","",""
"42560.0","27.0","42553.0","295900.0","","","","","","","","","","","",""
"42567.0","28.0","42560.0","265888.0","","","","","","","","","","","",""
"42574.0","29.0","42567.0","230011.0","","","","","","","","","","","",""
"42581.0","30.0","42574.0","218153.0","","","","","","","","","","","",""
"42588.0","31.0","42581.0","228896.0","","","","","","","","","","","",""
"42595.0","32.0","42588.0","217706.0","","","","","","","","","","","",""
"42602.0","33.0","42595.0","214803.0","","","","","","","","","","","",""
"42609.0","34.0","42602.0","214144.0","","","","","","","","","","","",""
"42616.0","35.0","42609.0","216018.0","","","","","","","","","","","",""
"42623.0","36.0","42616.0","191675.0","","","","","","","","","","","",""
"42630.0","37.0","42623.0","204034.0","","","","","","","","","","","",""
"42637.0","38.0","42630.0","197158.0","","","","","","","","","","","",""
"42644.0","39.0","42637.0","198788.0","","","","","","","","","","","",""
"42651.0","40.0","42644.0","235842.0","","","","","","","","","","","",""
"42658.0","41.0","42651.0","231895.0","","","","","","","","","","","",""
"42665.0","42.0","42658.0","235518.0","","","","","","","","","","","",""
"42672.0","43.0","42665.0","244056.0","","","","","","","","","","","",""
"42679.0","44.0","42672.0","256875.0","","","","","","","","","","","",""
"42686.0","45.0","42679.0","222759.0","","","","","","","","","","","",""
"42693.0","46.0","42686.0","286136.0","","","","","","","","","","","",""
"42700.0","47.0","42693.0","248835.0","","","","","","","","","","","",""
"42707.0","48.0","42700.0","349961.0","","","","","","","","","","","",""
"42714.0","49.0","42707.0","303766.0","","","","","","","","","","","",""
"42721.0","50.0","42714.0","313735.0","","","","","","","","","","","",""
"42728.0","51.0","42721.0","341317.0","","","","","","","","","","","",""
"42735.0","52.0","42728.0","348846.0","","","","","","","","","","","",""
"42742.0","53.0","42735.0","412974.0","","","","","","","","","","","",""
"42749.0","1.0","42742.0","350143.0","","","","","","","","","","","",""
"42756.0","2.0","42749.0","281578.0","","","","","","","","","","","",""
"42763.0","3.0","42756.0","278846.0","","","","","","","","","","","",""
"42770.0","4.0","42763.0","257598.0","","","","","","","","","","","",""
"42777.0","5.0","42770.0","243894.0","","","","","","","","","","","",""
"42784.0","6.0","42777.0","237742.0","","","","","","","","","","","",""
"42791.0","7.0","42784.0","211261.0","","","","","","","","","","","",""
"42798.0","8.0","42791.0","241891.0","","","","","","","","","","","",""
"42805.0","9.0","42798.0","220640.0","","","","","","","","","","","",""
"42812.0","10.0","42805.0","223238.0","","","","","","","","","","","",""
"42819.0","11.0","42812.0","227054.0","","","","","","","","","","","",""
"42826.0","12.0","42819.0","206897.0","","","","","","","","","","","",""
"42833.0","13.0","42826.0","237567.0","","","","","","","","","","","",""
"42840.0","14.0","42833.0","224617.0","","","","","","","","","","","",""
"42847.0","15.0","42840.0","239954.0","","","","","","","","","","","",""
"42854.0","16.0","42847.0","209179.0","","","","","","","","","","","",""
"42861.0","17.0","42854.0","213410.0","","","","","","","","","","","",""
"42868.0","18.0","42861.0","205342.0","","","","","","","","","","","",""
"42875.0","19.0","42868.0","208815.0","","","","","","","","","","","",""
"42882.0","20.0","42875.0","229102.0","","","","","","","","","","","",""
"42889.0","21.0","42882.0","210188.0","","","","","","","","","","","",""
"42896.0","22.0","42889.0","231736.0","","","","","","","","","","","",""
"42903.0","23.0","42896.0","227128.0","","","","","","","","","","","",""
"42910.0","24.0","42903.0","237950.0","","","","","","","","","","","",""
"42917.0","25.0","42910.0","251202.0","","","","","","","","","","","",""
"42924.0","26.0","42917.0","279131.0","","","","","","","","","","","",""
"42931.0","27.0","42924.0","253825.0","","","","","","","","","","","",""
"42938.0","28.0","42931.0","217929.0","","","","","","","","","","","",""
"42945.0","29.0","42938.0","197036.0","","","","","","","","","","","",""
"42952.0","30.0","42945.0","209542.0","","","","","","","","","","","",""
"42959.0","31.0","42952.0","196303.0","","","","","","","","","","","",""
"42966.0","32.0","42959.0","193240.0","","","","","","","","","","","",""
"42973.0","33.0","42966.0","194532.0","","","","","","","","","","","",""
"42980.0","34.0","42973.0","249011.0","","","","","","","","","","","",""
"42987.0","35.0","42980.0","211602.0","","","","","","","","","","","",""
"42994.0","36.0","42987.0","210573.0","","","","","","","","","","","",""
"43001.0","37.0","42994.0","212474.0","","","","","","","","","","","",""
"43008.0","38.0","43001.0","203280.0","","","","","","","","","","","",""
"43015.0","39.0","43008.0","227841.0","","","","","","","","","","","",""
"43022.0","40.0","43015.0","202902.0","","","","","","","","","","","",""
"43029.0","41.0","43022.0","211946.0","","","","","","","","","","","",""
"43036.0","42.0","43029.0","209470.0","","","","","","","","","","","",""
"43043.0","43.0","43036.0","233598.0","","","","","","","","","","","",""
"43050.0","44.0","43043.0","229796.0","","","","","","","","","","","",""
"43057.0","45.0","43050.0","267837.0","","","","","","","","","","","",""
"43064.0","46.0","43057.0","221660.0","","","","","","","","","","","",""
"43071.0","47.0","43064.0","318686.0","","","","","","","","","","","",""
"43078.0","48.0","43071.0","276042.0","","","","","","","","","","","",""
"43085.0","49.0","43078.0","282702.0","","","","","","","","","","","",""
"43092.0","50.0","43085.0","322009.0","","","","","","","","","","","",""
"43099.0","51.0","43092.0","349134.0","","","","","","","","","","","",""
"43106.0","52.0","43099.0","402020.0","","","","","","","","","","","",""
"43113.0","1.0","43106.0","350746.0","","","","","","","","","","","",""
"43120.0","2.0","43113.0","257714.0","","","","","","","","","","","",""
"43127.0","3.0","43120.0","265166.0","","","","","","","","","","","",""
"43134.0","4.0","43127.0","240452.0","","","","","","","","","","","",""
"43141.0","5.0","43134.0","231631.0","","","","","","","","","","","",""
"43148.0","6.0","43141.0","210498.0","","","","","","","","","","","",""
"43155.0","7.0","43148.0","195119.0","","","","","","","","","","","",""
"43162.0","8.0","43155.0","224843.0","","","","","","","","","","","",""
"43169.0","9.0","43162.0","203603.0","","","","","","","","","","","",""
"43176.0","10.0","43169.0","197479.0","","","","","","","","","","","",""
"43183.0","11.0","43176.0","194288.0","","","","","","","","","","","",""
"43190.0","12.0","43183.0","200171.0","","","","","","","","","","","",""
"43197.0","13.0","43190.0","230272.0","","","","","","","","","","","",""
"43204.0","14.0","43197.0","224947.0","","","","","","","","","","","",""
"43211.0","15.0","43204.0","199054.0","","","","","","","","","","","",""
"43218.0","16.0","43211.0","185358.0","","","","","","","","","","","",""
"43225.0","17.0","43218.0","189244.0","","","","","","","","","","","",""
"43232.0","18.0","43225.0","194304.0","","","","","","","","","","","",""
"43239.0","19.0","43232.0","206097.0","","","","","","","","","","","",""
"43246.0","20.0","43239.0","201548.0","","","","","","","","","","","",""
"43253.0","21.0","43246.0","190284.0","","","","","","","","","","","",""
"43260.0","22.0","43253.0","215224.0","","","","","","","","","","","",""
"43267.0","23.0","43260.0","203365.0","","","","","","","","","","","",""
"43274.0","24.0","43267.0","221338.0","","","","","","","","","","","",""
"43281.0","25.0","43274.0","230425.0","","","","","","","","","","","",""
"43288.0","26.0","43281.0","262520.0","","","","","","","","","","","",""
"43295.0","27.0","43288.0","230704.0","","","","","","","","","","","",""
"43302.0","28.0","43295.0","199746.0","","","","","","","","","","","",""
"43309.0","29.0","43302.0","178539.0","","","","","","","","","","","",""
"43316.0","30.0","43309.0","183358.0","","","","","","","","","","","",""
"43323.0","31.0","43316.0","178333.0","","","","","","","","","","","",""
"43330.0","32.0","43323.0","172025.0","","","","","","","","","","","",""
"43337.0","33.0","43330.0","174625.0","","","","","","","","","","","",""
"43344.0","34.0","43337.0","172545.0","","","","","","","","","","","",""
"43351.0","35.0","43344.0","161586.0","","","","","","","","","","","",""
"43358.0","36.0","43351.0","172628.0","","","","","","","","","","","",""
"43365.0","37.0","43358.0","171904.0","","","","","","","","","","","",""
"43372.0","38.0","43365.0","170855.0","","","","","","","","","","","",""
"43379.0","39.0","43372.0","192423.0","","","","","","","","","","","",""
"43386.0","40.0","43379.0","188727.0","","","","","","","","","","","",""
"43393.0","41.0","43386.0","197129.0","","","","","","","","","","","",""
"43400.0","42.0","43393.0","197232.0","","","","","","","","","","","",""
"43407.0","43.0","43400.0","213518.0","","","","","","","","","","","",""
"43414.0","44.0","43407.0","234721.0","","","","","","","","","","","",""
"43421.0","45.0","43414.0","225515.0","","","","","","","","","","","",""
"43428.0","46.0","43421.0","217867.0","","","","","","","","","","","",""
"43435.0","47.0","43428.0","316568.0","","","","","","","","","","","",""
"43442.0","48.0","43435.0","260365.0","","","","","","","","","","","",""
"43449.0","49.0","43442.0","254170.0","","","","","","","","","","","",""
"43456.0","50.0","43449.0","290226.0","","","","","","","","","","","",""
"43463.0","51.0","43456.0","326012.0","","","","","","","","","","","",""
"43470.0","52.0","43463.0","349885.0","","","","","","","","","","","",""
"43477.0","1.0","43470.0","341704.0","","","","","","","","","","","",""
"43484.0","2.0","43477.0","267745.0","","","","","","","","","","","",""
"43491.0","3.0","43484.0","249375.0","","","","","","","","","","","",""
"43498.0","4.0","43491.0","253054.0","","","","","","","","","","","",""
"43505.0","5.0","43498.0","241153.0","","","","","","","","","","","",""
"43512.0","6.0","43505.0","209571.0","","","","","","","","","","","",""
"43519.0","7.0","43512.0","201861.0","","","","","","","","","","","",""
"43526.0","8.0","43519.0","219356.0","","","","","","","","","","","",""
"43533.0","9.0","43526.0","208159.0","","","","","","","","","","","",""
"43540.0","10.0","43533.0","193140.0","","","","","","","","","","","",""
"43547.0","11.0","43540.0","188997.0","","","","","","","","","","","",""
"43554.0","12.0","43547.0","182602.0","","","","","","","","","","","",""
"43561.0","13.0","43554.0","194871.0","","","","","","","","","","","",""
"43568.0","14.0","43561.0","194922.0","","","","","","","","","","","",""
"43575.0","15.0","43568.0","210706.0","","","","","","","","","","","",""
"43582.0","16.0","43575.0","203383.0","","","","","","","","","","","",""
"43589.0","17.0","43582.0","202742.0","","","","","","","","","","","",""
"43596.0","18.0","43589.0","187093.0","","","","","","","","","","","",""
"43603.0","19.0","43596.0","190787.0","","","","","","","","","","","",""
"43610.0","20.0","43603.0","196764.0","","","","","","","","","","","",""
"43617.0","21.0","43610.0","188248.0","","","","","","","","","","","",""
"43624.0","22.0","43617.0","217922.0","","","","","","","","","","","",""
"43631.0","23.0","43624.0","203447.0","","","","","","","","","","","",""
"43638.0","24.0","43631.0","223982.0","","","","","","","","","","","",""
"43645.0","25.0","43638.0","223005.0","","","","","","","","","","","",""
"43652.0","26.0","43645.0","230516.0","","","","","","","","","","","",""
"43659.0","27.0","43652.0","241604.0","","","","","","","","","","","",""
"43666.0","28.0","43659.0","194948.0","","","","","","","","","","","",""
"43673.0","29.0","43666.0","177705.0","","","","","","","","","","","",""
"43680.0","30.0","43673.0","178558.0","","","","","","","","","","","",""
"43687.0","31.0","43680.0","185530.0","","","","","","","","","","","",""
"43694.0","32.0","43687.0","170104.0","","","","","","","","","","","",""
"43701.0","33.0","43694.0","175603.0","","","","","","","","","","","",""
"43708.0","34.0","43701.0","178516.0","","","","","","","","","","","",""
"43715.0","35.0","43708.0","159140.0","","","","","","","","","","","",""
"43722.0","36.0","43715.0","171951.0","","","","","","","","","","","",""
"43729.0","37.0","43722.0","174329.0","","","","","","","","","","","",""
"43736.0","38.0","43729.0","172127.0","","","","","","","","","","","",""
"43743.0","39.0","43736.0","186606.0","","","","","","","","","","","",""
"43750.0","40.0","43743.0","200174.0","","","","","","","","","","","",""
"43757.0","41.0","43750.0","185748.0","","","","","","","","","","","",""
"43764.0","42.0","43757.0","197558.0","","","","","","","","","","","",""
"43771.0","43.0","43764.0","204471.0","","","","","","","","","","","",""
"43778.0","44.0","43771.0","237767.0","","","","","","","","","","","",""
"43785.0","45.0","43778.0","226808.0","","","","","","","","","","","",""
"43792.0","46.0","43785.0","251446.0","","","","","","","","","","","",""
"43799.0","47.0","43792.0","215808.0","","","","","","","","","","","",""
"43806.0","48.0","43799.0","316526.0","","","","","","","","","","","",""
"43813.0","49.0","43806.0","269493.0","","","","","","","","","","","",""
"43820.0","50.0","43813.0","285935.0","","","","","","","","","","","",""
"43827.0","51.0","43820.0","311494.0","","","","","","","","","","","",""
"43834.0","52.0","43827.0","334431.0","","","","","","","","","","","",""
"43841.0","1.0","43834.0","336938.0","","","","","","","","","","","",""
"43848.0","2.0","43841.0","278394.0","","","","","","","","","","","",""
"43855.0","3.0","43848.0","225973.0","","","","","","","","","","","",""
"43862.0","4.0","43855.0","222510.0","","","","","","","","","","","",""
"43869.0","5.0","43862.0","217589.0","","","","","","","","","","","",""
"43876.0","6.0","43869.0","207551.0","","","","","","","","","","","",""
"43883.0","7.0","43876.0","197387.0","","","","","","","","","","","",""
"43890.0","8.0","43883.0","215272.0","","","","","","","","","","","",""
"43897.0","9.0","43890.0","199885.0","","","","","","","","","","","",""
"43904.0","10.0","43897.0","251851.0","","","","","","","","","","","",""
"43911.0","11.0","43904.0","2932764.0","","","","","","","","","","","",""
"43918.0","12.0","43911.0","6022975.0","","","","","","","","","","","",""
"43925.0","13.0","43918.0","6212523.0","","","","","","","","","","","",""
"43932.0","14.0","43925.0","4964673.0","","","","","","","","","","","",""
"43939.0","15.0","43932.0","4297708.0","","","","","","","","","","","",""
"43946.0","16.0","43939.0","3515440.0","","","","","","","","","","","",""
"43953.0","17.0","43946.0","2846504.0","","","","","","","","","","","",""
"43960.0","18.0","43953.0","2351819.0","","","","","","","","","","","",""
"43967.0","19.0","43960.0","2181640.0","","","","","","","","","","","",""
"43974.0","20.0","43967.0","1915208.0","","","","","","","","","","","",""
"43981.0","21.0","43974.0","1620008.0","","","","","","","","","","","",""
"43988.0","22.0","43981.0","1561267.0","","","","","","","","","","","",""
"43995.0","23.0","43988.0","1463363.0","","","","","","","","","","","",""
"44002.0","24.0","43995.0","1457373.0","","","","","","","","","","","",""
