"Report date","Week #","Week ","AZ","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"41230.0","45.0","41223.0","4238.0","","","","","","","","","","","",""
"41237.0","46.0","41230.0","3738.0","","","","","","","","","","","",""
"41244.0","47.0","41237.0","5200.0","","","","","","","","","","","",""
"41251.0","48.0","41244.0","5025.0","","","","","","","","","","","",""
"41258.0","49.0","41251.0","4551.0","","","","","","","","","","","",""
"41265.0","50.0","41258.0","4359.0","","","","","","","","","","","",""
"41272.0","51.0","41265.0","3387.0","","","","","","","","","","","",""
"41279.0","52.0","41272.0","4649.0","","","","","","","","","","","",""
"41286.0","1.0","41279.0","6184.0","","","","","","","","","","","",""
"41293.0","2.0","41286.0","6479.0","","","","","","","","","","","",""
"41300.0","3.0","41293.0","4914.0","","","","","","","","","","","",""
"41307.0","4.0","41300.0","5095.0","","","","","","","","","","","",""
"41314.0","5.0","41307.0","4967.0","","","","","","","","","","","",""
"41321.0","6.0","41314.0","4602.0","","","","","","","","","","","",""
"41328.0","7.0","41321.0","4287.0","","","","","","","","","","","",""
"41335.0","8.0","41328.0","4395.0","","","","","","","","","","","",""
"41342.0","9.0","41335.0","4379.0","","","","","","","","","","","",""
"41349.0","10.0","41342.0","4250.0","","","","","","","","","","","",""
"41356.0","11.0","41349.0","4514.0","","","","","","","","","","","",""
"41363.0","12.0","41356.0","4768.0","","","","","","","","","","","",""
"41370.0","13.0","41363.0","5926.0","","","","","","","","","","","",""
"41377.0","14.0","41370.0","7222.0","","","","","","","","","","","",""
"41384.0","15.0","41377.0","6772.0","","","","","","","","","","","",""
"41391.0","16.0","41384.0","5427.0","","","","","","","","","","","",""
"41398.0","17.0","41391.0","5048.0","","","","","","","","","","","",""
"41405.0","18.0","41398.0","4937.0","","","","","","","","","","","",""
"41412.0","19.0","41405.0","4814.0","","","","","","","","","","","",""
"41419.0","20.0","41412.0","5253.0","","","","","","","","","","","",""
"41426.0","21.0","41419.0","5365.0","","","","","","","","","","","",""
"41433.0","22.0","41426.0","5991.0","","","","","","","","","","","",""
"41440.0","23.0","41433.0","5240.0","","","","","","","","","","","",""
"41447.0","24.0","41440.0","5400.0","","","","","","","","","","","",""
"41454.0","25.0","41447.0","5289.0","","","","","","","","","","","",""
"41461.0","26.0","41454.0","5114.0","","","","","","","","","","","",""
"41468.0","27.0","41461.0","6877.0","","","","","","","","","","","",""
"41475.0","28.0","41468.0","5404.0","","","","","","","","","","","",""
"41482.0","29.0","41475.0","4969.0","","","","","","","","","","","",""
"41489.0","30.0","41482.0","4803.0","","","","","","","","","","","",""
"41496.0","31.0","41489.0","4912.0","","","","","","","","","","","",""
"41503.0","32.0","41496.0","4972.0","","","","","","","","","","","",""
"41510.0","33.0","41503.0","4671.0","","","","","","","","","","","",""
"41517.0","34.0","41510.0","4492.0","","","","","","","","","","","",""
"41524.0","35.0","41517.0","4059.0","","","","","","","","","","","",""
"41531.0","36.0","41524.0","4265.0","","","","","","","","","","","",""
"41538.0","37.0","41531.0","4336.0","","","","","","","","","","","",""
"41545.0","38.0","41538.0","4595.0","","","","","","","","","","","",""
"41552.0","39.0","41545.0","6062.0","","","","","","","","","","","",""
"41559.0","40.0","41552.0","6079.0","","","","","","","","","","","",""
"41566.0","41.0","41559.0","4804.0","","","","","","","","","","","",""
"41573.0","42.0","41566.0","4576.0","","","","","","","","","","","",""
"41580.0","43.0","41573.0","4556.0","","","","","","","","","","","",""
"41587.0","44.0","41580.0","4877.0","","","","","","","","","","","",""
"41594.0","45.0","41587.0","4350.0","","","","","","","","","","","",""
"41601.0","46.0","41594.0","4654.0","","","","","","","","","","","",""
"41608.0","47.0","41601.0","3311.0","","","","","","","","","","","",""
"41615.0","48.0","41608.0","4837.0","","","","","","","","","","","",""
"41622.0","49.0","41615.0","4376.0","","","","","","","","","","","",""
"41629.0","50.0","41622.0","4258.0","","","","","","","","","","","",""
"41636.0","51.0","41629.0","3078.0","","","","","","","","","","","",""
"41643.0","52.0","41636.0","4189.0","","","","","","","","","","","",""
"41650.0","1.0","41643.0","6359.0","","","","","","","","","","","",""
"41657.0","2.0","41650.0","5398.0","","","","","","","","","","","",""
"41664.0","3.0","41657.0","4799.0","","","","","","","","","","","",""
"41671.0","4.0","41664.0","4782.0","","","","","","","","","","","",""
"41678.0","5.0","41671.0","4973.0","","","","","","","","","","","",""
"41685.0","6.0","41678.0","4299.0","","","","","","","","","","","",""
"41692.0","7.0","41685.0","4098.0","","","","","","","","","","","",""
"41699.0","8.0","41692.0","4414.0","","","","","","","","","","","",""
"41706.0","9.0","41699.0","4709.0","","","","","","","","","","","",""
"41713.0","10.0","41706.0","4437.0","","","","","","","","","","","",""
"41720.0","11.0","41713.0","4645.0","","","","","","","","","","","",""
"41727.0","12.0","41720.0","5081.0","","","","","","","","","","","",""
"41734.0","13.0","41727.0","6321.0","","","","","","","","","","","",""
"41741.0","14.0","41734.0","7736.0","","","","","","","","","","","",""
"41748.0","15.0","41741.0","6531.0","","","","","","","","","","","",""
"41755.0","16.0","41748.0","5592.0","","","","","","","","","","","",""
"41762.0","17.0","41755.0","5025.0","","","","","","","","","","","",""
"41769.0","18.0","41762.0","4853.0","","","","","","","","","","","",""
"41776.0","19.0","41769.0","5042.0","","","","","","","","","","","",""
"41783.0","20.0","41776.0","5301.0","","","","","","","","","","","",""
"41790.0","21.0","41783.0","5469.0","","","","","","","","","","","",""
"41797.0","22.0","41790.0","6100.0","","","","","","","","","","","",""
"41804.0","23.0","41797.0","5255.0","","","","","","","","","","","",""
"41811.0","24.0","41804.0","4960.0","","","","","","","","","","","",""
"41818.0","25.0","41811.0","5176.0","","","","","","","","","","","",""
"41825.0","26.0","41818.0","5131.0","","","","","","","","","","","",""
"41832.0","27.0","41825.0","7668.0","","","","","","","","","","","",""
"41839.0","28.0","41832.0","5395.0","","","","","","","","","","","",""
"41846.0","29.0","41839.0","4992.0","","","","","","","","","","","",""
"41853.0","30.0","41846.0","4744.0","","","","","","","","","","","",""
"41860.0","31.0","41853.0","4787.0","","","","","","","","","","","",""
"41867.0","32.0","41860.0","4381.0","","","","","","","","","","","",""
"41874.0","33.0","41867.0","4296.0","","","","","","","","","","","",""
"41881.0","34.0","41874.0","4221.0","","","","","","","","","","","",""
"41888.0","35.0","41881.0","3741.0","","","","","","","","","","","",""
"41895.0","36.0","41888.0","4183.0","","","","","","","","","","","",""
"41902.0","37.0","41895.0","4384.0","","","","","","","","","","","",""
"41909.0","38.0","41902.0","4395.0","","","","","","","","","","","",""
"41916.0","39.0","41909.0","4455.0","","","","","","","","","","","",""
"41923.0","40.0","41916.0","4781.0","","","","","","","","","","","",""
"41930.0","41.0","41923.0","4299.0","","","","","","","","","","","",""
"41937.0","42.0","41930.0","4298.0","","","","","","","","","","","",""
"41944.0","43.0","41937.0","4029.0","","","","","","","","","","","",""
"41951.0","44.0","41944.0","4494.0","","","","","","","","","","","",""
"41958.0","45.0","41951.0","3947.0","","","","","","","","","","","",""
"41965.0","46.0","41958.0","4427.0","","","","","","","","","","","",""
"41972.0","47.0","41965.0","3007.0","","","","","","","","","","","",""
"41979.0","48.0","41972.0","4486.0","","","","","","","","","","","",""
"41986.0","49.0","41979.0","3926.0","","","","","","","","","","","",""
"41993.0","50.0","41986.0","3942.0","","","","","","","","","","","",""
"42000.0","51.0","41993.0","2672.0","","","","","","","","","","","",""
"42007.0","52.0","42000.0","3372.0","","","","","","","","","","","",""
"42014.0","1.0","42007.0","5537.0","","","","","","","","","","","",""
"42021.0","2.0","42014.0","4579.0","","","","","","","","","","","",""
"42028.0","3.0","42021.0","3949.0","","","","","","","","","","","",""
"42035.0","4.0","42028.0","4067.0","","","","","","","","","","","",""
"42042.0","5.0","42035.0","3926.0","","","","","","","","","","","",""
"42049.0","6.0","42042.0","3652.0","","","","","","","","","","","",""
"42056.0","7.0","42049.0","3521.0","","","","","","","","","","","",""
"42063.0","8.0","42056.0","3724.0","","","","","","","","","","","",""
"42070.0","9.0","42063.0","3994.0","","","","","","","","","","","",""
"42077.0","10.0","42070.0","3605.0","","","","","","","","","","","",""
"42084.0","11.0","42077.0","3902.0","","","","","","","","","","","",""
"42091.0","12.0","42084.0","4064.0","","","","","","","","","","","",""
"42098.0","13.0","42091.0","5107.0","","","","","","","","","","","",""
"42105.0","14.0","42098.0","7110.0","","","","","","","","","","","",""
"42112.0","15.0","42105.0","5897.0","","","","","","","","","","","",""
"42119.0","16.0","42112.0","4848.0","","","","","","","","","","","",""
"42126.0","17.0","42119.0","4563.0","","","","","","","","","","","",""
"42133.0","18.0","42126.0","4499.0","","","","","","","","","","","",""
"42140.0","19.0","42133.0","4466.0","","","","","","","","","","","",""
"42147.0","20.0","42140.0","4409.0","","","","","","","","","","","",""
"42154.0","21.0","42147.0","4649.0","","","","","","","","","","","",""
"42161.0","22.0","42154.0","5169.0","","","","","","","","","","","",""
"42168.0","23.0","42161.0","4361.0","","","","","","","","","","","",""
"42175.0","24.0","42168.0","4278.0","","","","","","","","","","","",""
"42182.0","25.0","42175.0","4400.0","","","","","","","","","","","",""
"42189.0","26.0","42182.0","4426.0","","","","","","","","","","","",""
"42196.0","27.0","42189.0","7317.0","","","","","","","","","","","",""
"42203.0","28.0","42196.0","5109.0","","","","","","","","","","","",""
"42210.0","29.0","42203.0","4466.0","","","","","","","","","","","",""
"42217.0","30.0","42210.0","4385.0","","","","","","","","","","","",""
"42224.0","31.0","42217.0","4367.0","","","","","","","","","","","",""
"42231.0","32.0","42224.0","4147.0","","","","","","","","","","","",""
"42238.0","33.0","42231.0","3863.0","","","","","","","","","","","",""
"42245.0","34.0","42238.0","3797.0","","","","","","","","","","","",""
"42252.0","35.0","42245.0","3972.0","","","","","","","","","","","",""
"42259.0","36.0","42252.0","3277.0","","","","","","","","","","","",""
"42266.0","37.0","42259.0","3742.0","","","","","","","","","","","",""
"42273.0","38.0","42266.0","3439.0","","","","","","","","","","","",""
"42280.0","39.0","42273.0","4161.0","","","","","","","","","","","",""
"42287.0","40.0","42280.0","4347.0","","","","","","","","","","","",""
"42294.0","41.0","42287.0","3753.0","","","","","","","","","","","",""
"42301.0","42.0","42294.0","3867.0","","","","","","","","","","","",""
"42308.0","43.0","42301.0","3702.0","","","","","","","","","","","",""
"42315.0","44.0","42308.0","4235.0","","","","","","","","","","","",""
"42322.0","45.0","42315.0","3674.0","","","","","","","","","","","",""
"42329.0","46.0","42322.0","4073.0","","","","","","","","","","","",""
"42336.0","47.0","42329.0","2581.0","","","","","","","","","","","",""
"42343.0","48.0","42336.0","3930.0","","","","","","","","","","","",""
"42350.0","49.0","42343.0","4008.0","","","","","","","","","","","",""
"42357.0","50.0","42350.0","3845.0","","","","","","","","","","","",""
"42364.0","51.0","42357.0","2583.0","","","","","","","","","","","",""
"42371.0","52.0","42364.0","3031.0","","","","","","","","","","","",""
"42378.0","1.0","42371.0","5595.0","","","","","","","","","","","",""
"42385.0","2.0","42378.0","4671.0","","","","","","","","","","","",""
"42392.0","3.0","42385.0","4214.0","","","","","","","","","","","",""
"42399.0","4.0","42392.0","4348.0","","","","","","","","","","","",""
"42406.0","5.0","42399.0","4268.0","","","","","","","","","","","",""
"42413.0","6.0","42406.0","3579.0","","","","","","","","","","","",""
"42420.0","7.0","42413.0","3332.0","","","","","","","","","","","",""
"42427.0","8.0","42420.0","3641.0","","","","","","","","","","","",""
"42434.0","9.0","42427.0","3914.0","","","","","","","","","","","",""
"42441.0","10.0","42434.0","3767.0","","","","","","","","","","","",""
"42448.0","11.0","42441.0","3658.0","","","","","","","","","","","",""
"42455.0","12.0","42448.0","3978.0","","","","","","","","","","","",""
"42462.0","13.0","42455.0","4507.0","","","","","","","","","","","",""
"42469.0","14.0","42462.0","7003.0","","","","","","","","","","","",""
"42476.0","15.0","42469.0","5828.0","","","","","","","","","","","",""
"42483.0","16.0","42476.0","6083.0","","","","","","","","","","","",""
"42490.0","17.0","42483.0","4751.0","","","","","","","","","","","",""
"42497.0","18.0","42490.0","4572.0","","","","","","","","","","","",""
"42504.0","19.0","42497.0","4401.0","","","","","","","","","","","",""
"42511.0","20.0","42504.0","4400.0","","","","","","","","","","","",""
"42518.0","21.0","42511.0","5042.0","","","","","","","","","","","",""
"42525.0","22.0","42518.0","4862.0","","","","","","","","","","","",""
"42532.0","23.0","42525.0","4758.0","","","","","","","","","","","",""
"42539.0","24.0","42532.0","4459.0","","","","","","","","","","","",""
"42546.0","25.0","42539.0","4663.0","","","","","","","","","","","",""
"42553.0","26.0","42546.0","5398.0","","","","","","","","","","","",""
"42560.0","27.0","42553.0","6453.0","","","","","","","","","","","",""
"42567.0","28.0","42560.0","5408.0","","","","","","","","","","","",""
"42574.0","29.0","42567.0","4820.0","","","","","","","","","","","",""
"42581.0","30.0","42574.0","4404.0","","","","","","","","","","","",""
"42588.0","31.0","42581.0","4428.0","","","","","","","","","","","",""
"42595.0","32.0","42588.0","4194.0","","","","","","","","","","","",""
"42602.0","33.0","42595.0","4091.0","","","","","","","","","","","",""
"42609.0","34.0","42602.0","3970.0","","","","","","","","","","","",""
"42616.0","35.0","42609.0","4010.0","","","","","","","","","","","",""
"42623.0","36.0","42616.0","3588.0","","","","","","","","","","","",""
"42630.0","37.0","42623.0","4056.0","","","","","","","","","","","",""
"42637.0","38.0","42630.0","3945.0","","","","","","","","","","","",""
"42644.0","39.0","42637.0","3987.0","","","","","","","","","","","",""
"42651.0","40.0","42644.0","4659.0","","","","","","","","","","","",""
"42658.0","41.0","42651.0","4022.0","","","","","","","","","","","",""
"42665.0","42.0","42658.0","4063.0","","","","","","","","","","","",""
"42672.0","43.0","42665.0","3942.0","","","","","","","","","","","",""
"42679.0","44.0","42672.0","4184.0","","","","","","","","","","","",""
"42686.0","45.0","42679.0","3374.0","","","","","","","","","","","",""
"42693.0","46.0","42686.0","4291.0","","","","","","","","","","","",""
"42700.0","47.0","42693.0","2657.0","","","","","","","","","","","",""
"42707.0","48.0","42700.0","4258.0","","","","","","","","","","","",""
"42714.0","49.0","42707.0","4050.0","","","","","","","","","","","",""
"42721.0","50.0","42714.0","3730.0","","","","","","","","","","","",""
"42728.0","51.0","42721.0","3311.0","","","","","","","","","","","",""
"42735.0","52.0","42728.0","3154.0","","","","","","","","","","","",""
"42742.0","53.0","42735.0","4551.0","","","","","","","","","","","",""
"42749.0","1.0","42742.0","4677.0","","","","","","","","","","","",""
"42756.0","2.0","42749.0","3944.0","","","","","","","","","","","",""
"42763.0","3.0","42756.0","4205.0","","","","","","","","","","","",""
"42770.0","4.0","42763.0","4300.0","","","","","","","","","","","",""
"42777.0","5.0","42770.0","4003.0","","","","","","","","","","","",""
"42784.0","6.0","42777.0","3718.0","","","","","","","","","","","",""
"42791.0","7.0","42784.0","3397.0","","","","","","","","","","","",""
"42798.0","8.0","42791.0","3808.0","","","","","","","","","","","",""
"42805.0","9.0","42798.0","3746.0","","","","","","","","","","","",""
"42812.0","10.0","42805.0","3906.0","","","","","","","","","","","",""
"42819.0","11.0","42812.0","3986.0","","","","","","","","","","","",""
"42826.0","12.0","42819.0","4393.0","","","","","","","","","","","",""
"42833.0","13.0","42826.0","6757.0","","","","","","","","","","","",""
"42840.0","14.0","42833.0","5285.0","","","","","","","","","","","",""
"42847.0","15.0","42840.0","6013.0","","","","","","","","","","","",""
"42854.0","16.0","42847.0","4767.0","","","","","","","","","","","",""
"42861.0","17.0","42854.0","4519.0","","","","","","","","","","","",""
"42868.0","18.0","42861.0","4167.0","","","","","","","","","","","",""
"42875.0","19.0","42868.0","4153.0","","","","","","","","","","","",""
"42882.0","20.0","42875.0","4379.0","","","","","","","","","","","",""
"42889.0","21.0","42882.0","4754.0","","","","","","","","","","","",""
"42896.0","22.0","42889.0","4779.0","","","","","","","","","","","",""
"42903.0","23.0","42896.0","4734.0","","","","","","","","","","","",""
"42910.0","24.0","42903.0","4433.0","","","","","","","","","","","",""
"42917.0","25.0","42910.0","5040.0","","","","","","","","","","","",""
"42924.0","26.0","42917.0","6141.0","","","","","","","","","","","",""
"42931.0","27.0","42924.0","5101.0","","","","","","","","","","","",""
"42938.0","28.0","42931.0","4931.0","","","","","","","","","","","",""
"42945.0","29.0","42938.0","4283.0","","","","","","","","","","","",""
"42952.0","30.0","42945.0","4507.0","","","","","","","","","","","",""
"42959.0","31.0","42952.0","4230.0","","","","","","","","","","","",""
"42966.0","32.0","42959.0","3985.0","","","","","","","","","","","",""
"42973.0","33.0","42966.0","3772.0","","","","","","","","","","","",""
"42980.0","34.0","42973.0","3949.0","","","","","","","","","","","",""
"42987.0","35.0","42980.0","3411.0","","","","","","","","","","","",""
"42994.0","36.0","42987.0","3800.0","","","","","","","","","","","",""
"43001.0","37.0","42994.0","3696.0","","","","","","","","","","","",""
"43008.0","38.0","43001.0","3717.0","","","","","","","","","","","",""
"43015.0","39.0","43008.0","4411.0","","","","","","","","","","","",""
"43022.0","40.0","43015.0","3822.0","","","","","","","","","","","",""
"43029.0","41.0","43022.0","4084.0","","","","","","","","","","","",""
"43036.0","42.0","43029.0","3760.0","","","","","","","","","","","",""
"43043.0","43.0","43036.0","4159.0","","","","","","","","","","","",""
"43050.0","44.0","43043.0","3259.0","","","","","","","","","","","",""
"43057.0","45.0","43050.0","4217.0","","","","","","","","","","","",""
"43064.0","46.0","43057.0","2675.0","","","","","","","","","","","",""
"43071.0","47.0","43064.0","4047.0","","","","","","","","","","","",""
"43078.0","48.0","43071.0","3886.0","","","","","","","","","","","",""
"43085.0","49.0","43078.0","3619.0","","","","","","","","","","","",""
"43092.0","50.0","43085.0","3299.0","","","","","","","","","","","",""
"43099.0","51.0","43092.0","2787.0","","","","","","","","","","","",""
"43106.0","52.0","43099.0","3626.0","","","","","","","","","","","",""
"43113.0","1.0","43106.0","4671.0","","","","","","","","","","","",""
"43120.0","2.0","43113.0","3614.0","","","","","","","","","","","",""
"43127.0","3.0","43120.0","4154.0","","","","","","","","","","","",""
"43134.0","4.0","43127.0","4071.0","","","","","","","","","","","",""
"43141.0","5.0","43134.0","3935.0","","","","","","","","","","","",""
"43148.0","6.0","43141.0","3454.0","","","","","","","","","","","",""
"43155.0","7.0","43148.0","3270.0","","","","","","","","","","","",""
"43162.0","8.0","43155.0","3641.0","","","","","","","","","","","",""
"43169.0","9.0","43162.0","3856.0","","","","","","","","","","","",""
"43176.0","10.0","43169.0","3688.0","","","","","","","","","","","",""
"43183.0","11.0","43176.0","3927.0","","","","","","","","","","","",""
"43190.0","12.0","43183.0","3869.0","","","","","","","","","","","",""
"43197.0","13.0","43190.0","6215.0","","","","","","","","","","","",""
"43204.0","14.0","43197.0","5935.0","","","","","","","","","","","",""
"43211.0","15.0","43204.0","5981.0","","","","","","","","","","","",""
"43218.0","16.0","43211.0","4510.0","","","","","","","","","","","",""
"43225.0","17.0","43218.0","4660.0","","","","","","","","","","","",""
"43232.0","18.0","43225.0","4148.0","","","","","","","","","","","",""
"43239.0","19.0","43232.0","4409.0","","","","","","","","","","","",""
"43246.0","20.0","43239.0","4443.0","","","","","","","","","","","",""
"43253.0","21.0","43246.0","4300.0","","","","","","","","","","","",""
"43260.0","22.0","43253.0","4650.0","","","","","","","","","","","",""
"43267.0","23.0","43260.0","4298.0","","","","","","","","","","","",""
"43274.0","24.0","43267.0","4318.0","","","","","","","","","","","",""
"43281.0","25.0","43274.0","4586.0","","","","","","","","","","","",""
"43288.0","26.0","43281.0","5669.0","","","","","","","","","","","",""
"43295.0","27.0","43288.0","5041.0","","","","","","","","","","","",""
"43302.0","28.0","43295.0","4300.0","","","","","","","","","","","",""
"43309.0","29.0","43302.0","4120.0","","","","","","","","","","","",""
"43316.0","30.0","43309.0","3795.0","","","","","","","","","","","",""
"43323.0","31.0","43316.0","3828.0","","","","","","","","","","","",""
"43330.0","32.0","43323.0","3676.0","","","","","","","","","","","",""
"43337.0","33.0","43330.0","3465.0","","","","","","","","","","","",""
"43344.0","34.0","43337.0","3532.0","","","","","","","","","","","",""
"43351.0","35.0","43344.0","3115.0","","","","","","","","","","","",""
"43358.0","36.0","43351.0","3359.0","","","","","","","","","","","",""
"43365.0","37.0","43358.0","3275.0","","","","","","","","","","","",""
"43372.0","38.0","43365.0","3291.0","","","","","","","","","","","",""
"43379.0","39.0","43372.0","3784.0","","","","","","","","","","","",""
"43386.0","40.0","43379.0","3653.0","","","","","","","","","","","",""
"43393.0","41.0","43386.0","3584.0","","","","","","","","","","","",""
"43400.0","42.0","43393.0","3443.0","","","","","","","","","","","",""
"43407.0","43.0","43400.0","3431.0","","","","","","","","","","","",""
"43414.0","44.0","43407.0","3618.0","","","","","","","","","","","",""
"43421.0","45.0","43414.0","3224.0","","","","","","","","","","","",""
"43428.0","46.0","43421.0","2346.0","","","","","","","","","","","",""
"43435.0","47.0","43428.0","3585.0","","","","","","","","","","","",""
"43442.0","48.0","43435.0","3521.0","","","","","","","","","","","",""
"43449.0","49.0","43442.0","3380.0","","","","","","","","","","","",""
"43456.0","50.0","43449.0","3224.0","","","","","","","","","","","",""
"43463.0","51.0","43456.0","2254.0","","","","","","","","","","","",""
"43470.0","52.0","43463.0","3086.0","","","","","","","","","","","",""
"43477.0","1.0","43470.0","4711.0","","","","","","","","","","","",""
"43484.0","2.0","43477.0","4210.0","","","","","","","","","","","",""
"43491.0","3.0","43484.0","3681.0","","","","","","","","","","","",""
"43498.0","4.0","43491.0","3536.0","","","","","","","","","","","",""
"43505.0","5.0","43498.0","3310.0","","","","","","","","","","","",""
"43512.0","6.0","43505.0","3224.0","","","","","","","","","","","",""
"43519.0","7.0","43512.0","2905.0","","","","","","","","","","","",""
"43526.0","8.0","43519.0","3276.0","","","","","","","","","","","",""
"43533.0","9.0","43526.0","3403.0","","","","","","","","","","","",""
"43540.0","10.0","43533.0","3388.0","","","","","","","","","","","",""
"43547.0","11.0","43540.0","3402.0","","","","","","","","","","","",""
"43554.0","12.0","43547.0","3740.0","","","","","","","","","","","",""
"43561.0","13.0","43554.0","5029.0","","","","","","","","","","","",""
"43568.0","14.0","43561.0","5848.0","","","","","","","","","","","",""
"43575.0","15.0","43568.0","5330.0","","","","","","","","","","","",""
"43582.0","16.0","43575.0","5303.0","","","","","","","","","","","",""
"43589.0","17.0","43582.0","4635.0","","","","","","","","","","","",""
"43596.0","18.0","43589.0","4264.0","","","","","","","","","","","",""
"43603.0","19.0","43596.0","4280.0","","","","","","","","","","","",""
"43610.0","20.0","43603.0","4129.0","","","","","","","","","","","",""
"43617.0","21.0","43610.0","4078.0","","","","","","","","","","","",""
"43624.0","22.0","43617.0","4670.0","","","","","","","","","","","",""
"43631.0","23.0","43624.0","4219.0","","","","","","","","","","","",""
"43638.0","24.0","43631.0","4177.0","","","","","","","","","","","",""
"43645.0","25.0","43638.0","4208.0","","","","","","","","","","","",""
"43652.0","26.0","43645.0","4412.0","","","","","","","","","","","",""
"43659.0","27.0","43652.0","5723.0","","","","","","","","","","","",""
"43666.0","28.0","43659.0","4549.0","","","","","","","","","","","",""
"43673.0","29.0","43666.0","4019.0","","","","","","","","","","","",""
"43680.0","30.0","43673.0","3908.0","","","","","","","","","","","",""
"43687.0","31.0","43680.0","3857.0","","","","","","","","","","","",""
"43694.0","32.0","43687.0","3514.0","","","","","","","","","","","",""
"43701.0","33.0","43694.0","3535.0","","","","","","","","","","","",""
"43708.0","34.0","43701.0","3622.0","","","","","","","","","","","",""
"43715.0","35.0","43708.0","3336.0","","","","","","","","","","","",""
"43722.0","36.0","43715.0","3643.0","","","","","","","","","","","",""
"43729.0","37.0","43722.0","3681.0","","","","","","","","","","","",""
"43736.0","38.0","43729.0","3757.0","","","","","","","","","","","",""
"43743.0","39.0","43736.0","3775.0","","","","","","","","","","","",""
"43750.0","40.0","43743.0","3916.0","","","","","","","","","","","",""
"43757.0","41.0","43750.0","3510.0","","","","","","","","","","","",""
"43764.0","42.0","43757.0","3880.0","","","","","","","","","","","",""
"43771.0","43.0","43764.0","3966.0","","","","","","","","","","","",""
"43778.0","44.0","43771.0","3952.0","","","","","","","","","","","",""
"43785.0","45.0","43778.0","3701.0","","","","","","","","","","","",""
"43792.0","46.0","43785.0","3730.0","","","","","","","","","","","",""
"43799.0","47.0","43792.0","2527.0","","","","","","","","","","","",""
"43806.0","48.0","43799.0","4113.0","","","","","","","","","","","",""
"43813.0","49.0","43806.0","3296.0","","","","","","","","","","","",""
"43820.0","50.0","43813.0","3294.0","","","","","","","","","","","",""
"43827.0","51.0","43820.0","2155.0","","","","","","","","","","","",""
"43834.0","52.0","43827.0","3132.0","","","","","","","","","","","",""
"43841.0","1.0","43834.0","4654.0","","","","","","","","","","","",""
"43848.0","2.0","43841.0","4152.0","","","","","","","","","","","",""
"43855.0","3.0","43848.0","3475.0","","","","","","","","","","","",""
"43862.0","4.0","43855.0","3807.0","","","","","","","","","","","",""
"43869.0","5.0","43862.0","3636.0","","","","","","","","","","","",""
"43876.0","6.0","43869.0","3538.0","","","","","","","","","","","",""
"43883.0","7.0","43876.0","3151.0","","","","","","","","","","","",""
"43890.0","8.0","43883.0","3086.0","","","","","","","","","","","",""
"43897.0","9.0","43890.0","3357.0","","","","","","","","","","","",""
"43904.0","10.0","43897.0","3844.0","","","","","","","","","","","",""
"43911.0","11.0","43904.0","29348.0","","","","","","","","","","","",""
"43918.0","12.0","43911.0","88940.0","","","","","","","","","","","",""
"43925.0","13.0","43918.0","132428.0","","","","","","","","","","","",""
"43932.0","14.0","43925.0","98531.0","","","","","","","","","","","",""
"43939.0","15.0","43932.0","72457.0","","","","","","","","","","","",""
"43946.0","16.0","43939.0","52581.0","","","","","","","","","","","",""
"43953.0","17.0","43946.0","43023.0","","","","","","","","","","","",""
"43960.0","18.0","43953.0","31570.0","","","","","","","","","","","",""
"43967.0","19.0","43960.0","31957.0","","","","","","","","","","","",""
"43974.0","20.0","43967.0","26868.0","","","","","","","","","","","",""
"43981.0","21.0","43974.0","22012.0","","","","","","","","","","","",""
"43988.0","22.0","43981.0","24367.0","","","","","","","","","","","",""
"43995.0","23.0","43988.0","22419.0","","","","","","","","","","","",""
"44002.0","24.0","43995.0","25886.0","","","","","","","","","","","",""
"44009.0","25.0","44002.0","26328.0","","","","","","","","","","","",""
"44016.0","26.0","44009.0","25774.0","","","","","","","","","","","",""
"44023.0","27.0","44016.0","28695.0","","","","","","","","","","","",""
"44030.0","28.0","44023.0","21441.0","","","","","","","","","","","",""
"44037.0","29.0","44030.0","19063.0","","","","","","","","","","","",""
"44044.0","30.0","44037.0","15561.0","","","","","","","","","","","",""
"44051.0","31.0","44044.0","11655.0","","","","","","","","","","","",""
"44058.0","32.0","44051.0","12775.0","","","","","","","","","","","",""
"44065.0","33.0","44058.0","12487.0","","","","","","","","","","","",""
"44072.0","34.0","44065.0","11705.0","","","","","","","","","","","",""
"44079.0","35.0","44072.0","11343.0","","","","","","","","","","","",""
"44086.0","36.0","44079.0","9979.0","","","","","","","","","","","",""
"44093.0","37.0","44086.0","9065.0","","","","","","","","","","","",""
"44100.0","38.0","44093.0","8208.0","","","","","","","","","","","",""
"44107.0","39.0","44100.0","7966.0","","","","","","","","","","","",""
"44114.0","40.0","44107.0","10004.0","","","","","","","","","","","",""
