"Report date","Week #","Week ","OH","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"41286.0","1.0","41279.0","17252.0","","","","","","","","","","","",""
"41293.0","2.0","41286.0","15900.0","","","","","","","","","","","",""
"41300.0","3.0","41293.0","13312.0","","","","","","","","","","","",""
"41307.0","4.0","41300.0","13726.0","","","","","","","","","","","",""
"41314.0","5.0","41307.0","12753.0","","","","","","","","","","","",""
"41321.0","6.0","41314.0","10488.0","","","","","","","","","","","",""
"41328.0","7.0","41321.0","10116.0","","","","","","","","","","","",""
"41335.0","8.0","41328.0","10648.0","","","","","","","","","","","",""
"41342.0","9.0","41335.0","11389.0","","","","","","","","","","","",""
"41349.0","10.0","41342.0","10197.0","","","","","","","","","","","",""
"41356.0","11.0","41349.0","9747.0","","","","","","","","","","","",""
"41363.0","12.0","41356.0","10241.0","","","","","","","","","","","",""
"41370.0","13.0","41363.0","13270.0","","","","","","","","","","","",""
"41377.0","14.0","41370.0","10234.0","","","","","","","","","","","",""
"41384.0","15.0","41377.0","9138.0","","","","","","","","","","","",""
"41391.0","16.0","41384.0","9297.0","","","","","","","","","","","",""
"41398.0","17.0","41391.0","9849.0","","","","","","","","","","","",""
"41405.0","18.0","41398.0","9834.0","","","","","","","","","","","",""
"41412.0","19.0","41405.0","9211.0","","","","","","","","","","","",""
"41419.0","20.0","41412.0","9932.0","","","","","","","","","","","",""
"41426.0","21.0","41419.0","8962.0","","","","","","","","","","","",""
"41433.0","22.0","41426.0","11288.0","","","","","","","","","","","",""
"41440.0","23.0","41433.0","10642.0","","","","","","","","","","","",""
"41447.0","24.0","41440.0","8963.0","","","","","","","","","","","",""
"41454.0","25.0","41447.0","9916.0","","","","","","","","","","","",""
"41461.0","26.0","41454.0","13687.0","","","","","","","","","","","",""
"41468.0","27.0","41461.0","11186.0","","","","","","","","","","","",""
"41475.0","28.0","41468.0","9192.0","","","","","","","","","","","",""
"41482.0","29.0","41475.0","9229.0","","","","","","","","","","","",""
"41489.0","30.0","41482.0","10499.0","","","","","","","","","","","",""
"41496.0","31.0","41489.0","8945.0","","","","","","","","","","","",""
"41503.0","32.0","41496.0","8394.0","","","","","","","","","","","",""
"41510.0","33.0","41503.0","8771.0","","","","","","","","","","","",""
"41517.0","34.0","41510.0","8400.0","","","","","","","","","","","",""
"41524.0","35.0","41517.0","8137.0","","","","","","","","","","","",""
"41531.0","36.0","41524.0","8160.0","","","","","","","","","","","",""
"41538.0","37.0","41531.0","7986.0","","","","","","","","","","","",""
"41545.0","38.0","41538.0","8309.0","","","","","","","","","","","",""
"41552.0","39.0","41545.0","12431.0","","","","","","","","","","","",""
"41559.0","40.0","41552.0","10267.0","","","","","","","","","","","",""
"41566.0","41.0","41559.0","9152.0","","","","","","","","","","","",""
"41573.0","42.0","41566.0","9678.0","","","","","","","","","","","",""
"41580.0","43.0","41573.0","11967.0","","","","","","","","","","","",""
"41587.0","44.0","41580.0","11558.0","","","","","","","","","","","",""
"41594.0","45.0","41587.0","10390.0","","","","","","","","","","","",""
"41601.0","46.0","41594.0","12417.0","","","","","","","","","","","",""
"41608.0","47.0","41601.0","15014.0","","","","","","","","","","","",""
"41615.0","48.0","41608.0","13919.0","","","","","","","","","","","",""
"41622.0","49.0","41615.0","15448.0","","","","","","","","","","","",""
"41629.0","50.0","41622.0","14802.0","","","","","","","","","","","",""
"41636.0","51.0","41629.0","21838.0","","","","","","","","","","","",""
"41643.0","52.0","41636.0","16356.0","","","","","","","","","","","",""
"41650.0","1.0","41643.0","16837.0","","","","","","","","","","","",""
"41657.0","2.0","41650.0","11743.0","","","","","","","","","","","",""
"41664.0","3.0","41657.0","11641.0","","","","","","","","","","","",""
"41671.0","4.0","41664.0","13421.0","","","","","","","","","","","",""
"41678.0","5.0","41671.0","11073.0","","","","","","","","","","","",""
"41685.0","6.0","41678.0","9698.0","","","","","","","","","","","",""
"41692.0","7.0","41685.0","8526.0","","","","","","","","","","","",""
"41699.0","8.0","41692.0","8957.0","","","","","","","","","","","",""
"41706.0","9.0","41699.0","9309.0","","","","","","","","","","","",""
"41713.0","10.0","41706.0","8372.0","","","","","","","","","","","",""
"41720.0","11.0","41713.0","7848.0","","","","","","","","","","","",""
"41727.0","12.0","41720.0","9048.0","","","","","","","","","","","",""
"41734.0","13.0","41727.0","9016.0","","","","","","","","","","","",""
"41741.0","14.0","41734.0","8009.0","","","","","","","","","","","",""
"41748.0","15.0","41741.0","7421.0","","","","","","","","","","","",""
"41755.0","16.0","41748.0","7672.0","","","","","","","","","","","",""
"41762.0","17.0","41755.0","8094.0","","","","","","","","","","","",""
"41769.0","18.0","41762.0","7810.0","","","","","","","","","","","",""
"41776.0","19.0","41769.0","8117.0","","","","","","","","","","","",""
"41783.0","20.0","41776.0","9083.0","","","","","","","","","","","",""
"41790.0","21.0","41783.0","8227.0","","","","","","","","","","","",""
"41797.0","22.0","41790.0","9170.0","","","","","","","","","","","",""
"41804.0","23.0","41797.0","8914.0","","","","","","","","","","","",""
"41811.0","24.0","41804.0","7533.0","","","","","","","","","","","",""
"41818.0","25.0","41811.0","7432.0","","","","","","","","","","","",""
"41825.0","26.0","41818.0","10964.0","","","","","","","","","","","",""
"41832.0","27.0","41825.0","9412.0","","","","","","","","","","","",""
"41839.0","28.0","41832.0","9704.0","","","","","","","","","","","",""
"41846.0","29.0","41839.0","7003.0","","","","","","","","","","","",""
"41853.0","30.0","41846.0","7409.0","","","","","","","","","","","",""
"41860.0","31.0","41853.0","7506.0","","","","","","","","","","","",""
"41867.0","32.0","41860.0","6864.0","","","","","","","","","","","",""
"41874.0","33.0","41867.0","6803.0","","","","","","","","","","","",""
"41881.0","34.0","41874.0","6710.0","","","","","","","","","","","",""
"41888.0","35.0","41881.0","6562.0","","","","","","","","","","","",""
"41895.0","36.0","41888.0","6381.0","","","","","","","","","","","",""
"41902.0","37.0","41895.0","6045.0","","","","","","","","","","","",""
"41909.0","38.0","41902.0","6064.0","","","","","","","","","","","",""
"41916.0","39.0","41909.0","7798.0","","","","","","","","","","","",""
"41923.0","40.0","41916.0","7404.0","","","","","","","","","","","",""
"41930.0","41.0","41923.0","7573.0","","","","","","","","","","","",""
"41937.0","42.0","41930.0","10962.0","","","","","","","","","","","",""
"41944.0","43.0","41937.0","8637.0","","","","","","","","","","","",""
"41951.0","44.0","41944.0","8814.0","","","","","","","","","","","",""
"41958.0","45.0","41951.0","8391.0","","","","","","","","","","","",""
"41965.0","46.0","41958.0","15508.0","","","","","","","","","","","",""
"41972.0","47.0","41965.0","11224.0","","","","","","","","","","","",""
"41979.0","48.0","41972.0","11217.0","","","","","","","","","","","",""
"41986.0","49.0","41979.0","10970.0","","","","","","","","","","","",""
"41993.0","50.0","41986.0","14961.0","","","","","","","","","","","",""
"42000.0","51.0","41993.0","17148.0","","","","","","","","","","","",""
"42007.0","52.0","42000.0","14893.0","","","","","","","","","","","",""
"42014.0","1.0","42007.0","17663.0","","","","","","","","","","","",""
"42021.0","2.0","42014.0","12358.0","","","","","","","","","","","",""
"42028.0","3.0","42021.0","8853.0","","","","","","","","","","","",""
"42035.0","4.0","42028.0","9904.0","","","","","","","","","","","",""
"42042.0","5.0","42035.0","10357.0","","","","","","","","","","","",""
"42049.0","6.0","42042.0","9221.0","","","","","","","","","","","",""
"42056.0","7.0","42049.0","11355.0","","","","","","","","","","","",""
"42063.0","8.0","42056.0","11176.0","","","","","","","","","","","",""
"42070.0","9.0","42063.0","8601.0","","","","","","","","","","","",""
"42077.0","10.0","42070.0","7723.0","","","","","","","","","","","",""
"42084.0","11.0","42077.0","7190.0","","","","","","","","","","","",""
"42091.0","12.0","42084.0","7214.0","","","","","","","","","","","",""
"42098.0","13.0","42091.0","8031.0","","","","","","","","","","","",""
"42105.0","14.0","42098.0","8663.0","","","","","","","","","","","",""
"42112.0","15.0","42105.0","6701.0","","","","","","","","","","","",""
"42119.0","16.0","42112.0","7221.0","","","","","","","","","","","",""
"42126.0","17.0","42119.0","6755.0","","","","","","","","","","","",""
"42133.0","18.0","42126.0","7249.0","","","","","","","","","","","",""
"42140.0","19.0","42133.0","7435.0","","","","","","","","","","","",""
"42147.0","20.0","42140.0","7070.0","","","","","","","","","","","",""
"42154.0","21.0","42147.0","7610.0","","","","","","","","","","","",""
"42161.0","22.0","42154.0","8762.0","","","","","","","","","","","",""
"42168.0","23.0","42161.0","7594.0","","","","","","","","","","","",""
"42175.0","24.0","42168.0","7156.0","","","","","","","","","","","",""
"42182.0","25.0","42175.0","6664.0","","","","","","","","","","","",""
"42189.0","26.0","42182.0","9854.0","","","","","","","","","","","",""
"42196.0","27.0","42189.0","8857.0","","","","","","","","","","","",""
"42203.0","28.0","42196.0","8012.0","","","","","","","","","","","",""
"42210.0","29.0","42203.0","6572.0","","","","","","","","","","","",""
"42217.0","30.0","42210.0","6573.0","","","","","","","","","","","",""
"42224.0","31.0","42217.0","7190.0","","","","","","","","","","","",""
"42231.0","32.0","42224.0","6189.0","","","","","","","","","","","",""
"42238.0","33.0","42231.0","6650.0","","","","","","","","","","","",""
"42245.0","34.0","42238.0","7677.0","","","","","","","","","","","",""
"42252.0","35.0","42245.0","7516.0","","","","","","","","","","","",""
"42259.0","36.0","42252.0","6093.0","","","","","","","","","","","",""
"42266.0","37.0","42259.0","6515.0","","","","","","","","","","","",""
"42273.0","38.0","42266.0","6221.0","","","","","","","","","","","",""
"42280.0","39.0","42273.0","6833.0","","","","","","","","","","","",""
"42287.0","40.0","42280.0","6556.0","","","","","","","","","","","",""
"42294.0","41.0","42287.0","6349.0","","","","","","","","","","","",""
"42301.0","42.0","42294.0","7144.0","","","","","","","","","","","",""
"42308.0","43.0","42301.0","8342.0","","","","","","","","","","","",""
"42315.0","44.0","42308.0","9435.0","","","","","","","","","","","",""
"42322.0","45.0","42315.0","9316.0","","","","","","","","","","","",""
"42329.0","46.0","42322.0","9544.0","","","","","","","","","","","",""
"42336.0","47.0","42329.0","11756.0","","","","","","","","","","","",""
"42343.0","48.0","42336.0","12661.0","","","","","","","","","","","",""
"42350.0","49.0","42343.0","12857.0","","","","","","","","","","","",""
"42357.0","50.0","42350.0","12873.0","","","","","","","","","","","",""
"42364.0","51.0","42357.0","16774.0","","","","","","","","","","","",""
"42371.0","52.0","42364.0","15346.0","","","","","","","","","","","",""
"42378.0","1.0","42371.0","14945.0","","","","","","","","","","","",""
"42385.0","2.0","42378.0","12744.0","","","","","","","","","","","",""
"42392.0","3.0","42385.0","10404.0","","","","","","","","","","","",""
"42399.0","4.0","42392.0","11019.0","","","","","","","","","","","",""
"42406.0","5.0","42399.0","9324.0","","","","","","","","","","","",""
"42413.0","6.0","42406.0","8490.0","","","","","","","","","","","",""
"42420.0","7.0","42413.0","7569.0","","","","","","","","","","","",""
"42427.0","8.0","42420.0","7456.0","","","","","","","","","","","",""
"42434.0","9.0","42427.0","7759.0","","","","","","","","","","","",""
"42441.0","10.0","42434.0","6850.0","","","","","","","","","","","",""
"42448.0","11.0","42441.0","6541.0","","","","","","","","","","","",""
"42455.0","12.0","42448.0","7974.0","","","","","","","","","","","",""
"42462.0","13.0","42455.0","8151.0","","","","","","","","","","","",""
"42469.0","14.0","42462.0","7382.0","","","","","","","","","","","",""
"42476.0","15.0","42469.0","6172.0","","","","","","","","","","","",""
"42483.0","16.0","42476.0","6522.0","","","","","","","","","","","",""
"42490.0","17.0","42483.0","10046.0","","","","","","","","","","","",""
"42497.0","18.0","42490.0","7521.0","","","","","","","","","","","",""
"42504.0","19.0","42497.0","7610.0","","","","","","","","","","","",""
"42511.0","20.0","42504.0","7073.0","","","","","","","","","","","",""
"42518.0","21.0","42511.0","7640.0","","","","","","","","","","","",""
"42525.0","22.0","42518.0","9470.0","","","","","","","","","","","",""
"42532.0","23.0","42525.0","8369.0","","","","","","","","","","","",""
"42539.0","24.0","42532.0","6730.0","","","","","","","","","","","",""
"42546.0","25.0","42539.0","6070.0","","","","","","","","","","","",""
"42553.0","26.0","42546.0","7578.0","","","","","","","","","","","",""
"42560.0","27.0","42553.0","9839.0","","","","","","","","","","","",""
"42567.0","28.0","42560.0","7289.0","","","","","","","","","","","",""
"42574.0","29.0","42567.0","7677.0","","","","","","","","","","","",""
"42581.0","30.0","42574.0","6810.0","","","","","","","","","","","",""
"42588.0","31.0","42581.0","7762.0","","","","","","","","","","","",""
"42595.0","32.0","42588.0","6477.0","","","","","","","","","","","",""
"42602.0","33.0","42595.0","6527.0","","","","","","","","","","","",""
"42609.0","34.0","42602.0","5970.0","","","","","","","","","","","",""
"42616.0","35.0","42609.0","6611.0","","","","","","","","","","","",""
"42623.0","36.0","42616.0","5965.0","","","","","","","","","","","",""
"42630.0","37.0","42623.0","6477.0","","","","","","","","","","","",""
"42637.0","38.0","42630.0","5725.0","","","","","","","","","","","",""
"42644.0","39.0","42637.0","6251.0","","","","","","","","","","","",""
"42651.0","40.0","42644.0","6648.0","","","","","","","","","","","",""
"42658.0","41.0","42651.0","6171.0","","","","","","","","","","","",""
"42665.0","42.0","42658.0","6872.0","","","","","","","","","","","",""
"42672.0","43.0","42665.0","7509.0","","","","","","","","","","","",""
"42679.0","44.0","42672.0","8537.0","","","","","","","","","","","",""
"42686.0","45.0","42679.0","7451.0","","","","","","","","","","","",""
"42693.0","46.0","42686.0","9634.0","","","","","","","","","","","",""
"42700.0","47.0","42693.0","10771.0","","","","","","","","","","","",""
"42707.0","48.0","42700.0","10836.0","","","","","","","","","","","",""
"42714.0","49.0","42707.0","10749.0","","","","","","","","","","","",""
"42721.0","50.0","42714.0","13374.0","","","","","","","","","","","",""
"42728.0","51.0","42721.0","15420.0","","","","","","","","","","","",""
"42735.0","52.0","42728.0","14582.0","","","","","","","","","","","",""
"42742.0","53.0","42735.0","12860.0","","","","","","","","","","","",""
"42749.0","1.0","42742.0","10098.0","","","","","","","","","","","",""
"42756.0","2.0","42749.0","8208.0","","","","","","","","","","","",""
"42763.0","3.0","42756.0","11867.0","","","","","","","","","","","",""
"42770.0","4.0","42763.0","8920.0","","","","","","","","","","","",""
"42777.0","5.0","42770.0","8288.0","","","","","","","","","","","",""
"42784.0","6.0","42777.0","7082.0","","","","","","","","","","","",""
"42791.0","7.0","42784.0","5828.0","","","","","","","","","","","",""
"42798.0","8.0","42791.0","6733.0","","","","","","","","","","","",""
"42805.0","9.0","42798.0","6410.0","","","","","","","","","","","",""
"42812.0","10.0","42805.0","10615.0","","","","","","","","","","","",""
"42819.0","11.0","42812.0","6313.0","","","","","","","","","","","",""
"42826.0","12.0","42819.0","7335.0","","","","","","","","","","","",""
"42833.0","13.0","42826.0","7161.0","","","","","","","","","","","",""
"42840.0","14.0","42833.0","8400.0","","","","","","","","","","","",""
"42847.0","15.0","42840.0","6647.0","","","","","","","","","","","",""
"42854.0","16.0","42847.0","5416.0","","","","","","","","","","","",""
"42861.0","17.0","42854.0","6572.0","","","","","","","","","","","",""
"42868.0","18.0","42861.0","6215.0","","","","","","","","","","","",""
"42875.0","19.0","42868.0","5887.0","","","","","","","","","","","",""
"42882.0","20.0","42875.0","7122.0","","","","","","","","","","","",""
"42889.0","21.0","42882.0","7458.0","","","","","","","","","","","",""
"42896.0","22.0","42889.0","6629.0","","","","","","","","","","","",""
"42903.0","23.0","42896.0","6064.0","","","","","","","","","","","",""
"42910.0","24.0","42903.0","6071.0","","","","","","","","","","","",""
"42917.0","25.0","42910.0","6297.0","","","","","","","","","","","",""
"42924.0","26.0","42917.0","10921.0","","","","","","","","","","","",""
"42931.0","27.0","42924.0","7828.0","","","","","","","","","","","",""
"42938.0","28.0","42931.0","6047.0","","","","","","","","","","","",""
"42945.0","29.0","42938.0","5872.0","","","","","","","","","","","",""
"42952.0","30.0","42945.0","6124.0","","","","","","","","","","","",""
"42959.0","31.0","42952.0","5433.0","","","","","","","","","","","",""
"42966.0","32.0","42959.0","5306.0","","","","","","","","","","","",""
"42973.0","33.0","42966.0","5198.0","","","","","","","","","","","",""
"42980.0","34.0","42973.0","5467.0","","","","","","","","","","","",""
"42987.0","35.0","42980.0","5146.0","","","","","","","","","","","",""
"42994.0","36.0","42987.0","9214.0","","","","","","","","","","","",""
"43001.0","37.0","42994.0","5449.0","","","","","","","","","","","",""
"43008.0","38.0","43001.0","8016.0","","","","","","","","","","","",""
"43015.0","39.0","43008.0","7333.0","","","","","","","","","","","",""
"43022.0","40.0","43015.0","5823.0","","","","","","","","","","","",""
"43029.0","41.0","43022.0","5946.0","","","","","","","","","","","",""
"43036.0","42.0","43029.0","6769.0","","","","","","","","","","","",""
"43043.0","43.0","43036.0","8307.0","","","","","","","","","","","",""
"43050.0","44.0","43043.0","7179.0","","","","","","","","","","","",""
"43057.0","45.0","43050.0","8230.0","","","","","","","","","","","",""
"43064.0","46.0","43057.0","8418.0","","","","","","","","","","","",""
"43071.0","47.0","43064.0","10406.0","","","","","","","","","","","",""
"43078.0","48.0","43071.0","9891.0","","","","","","","","","","","",""
"43085.0","49.0","43078.0","11953.0","","","","","","","","","","","",""
"43092.0","50.0","43085.0","11745.0","","","","","","","","","","","",""
"43099.0","51.0","43092.0","17518.0","","","","","","","","","","","",""
"43106.0","52.0","43099.0","14935.0","","","","","","","","","","","",""
"43113.0","1.0","43106.0","12190.0","","","","","","","","","","","",""
"43120.0","2.0","43113.0","8324.0","","","","","","","","","","","",""
"43127.0","3.0","43120.0","7486.0","","","","","","","","","","","",""
"43134.0","4.0","43127.0","7616.0","","","","","","","","","","","",""
"43141.0","5.0","43134.0","7402.0","","","","","","","","","","","",""
"43148.0","6.0","43141.0","6550.0","","","","","","","","","","","",""
"43155.0","7.0","43148.0","6125.0","","","","","","","","","","","",""
"43162.0","8.0","43155.0","6231.0","","","","","","","","","","","",""
"43169.0","9.0","43162.0","5770.0","","","","","","","","","","","",""
"43176.0","10.0","43169.0","5451.0","","","","","","","","","","","",""
"43183.0","11.0","43176.0","5283.0","","","","","","","","","","","",""
"43190.0","12.0","43183.0","6779.0","","","","","","","","","","","",""
"43197.0","13.0","43190.0","6824.0","","","","","","","","","","","",""
"43204.0","14.0","43197.0","5198.0","","","","","","","","","","","",""
"43211.0","15.0","43204.0","5224.0","","","","","","","","","","","",""
"43218.0","16.0","43211.0","5040.0","","","","","","","","","","","",""
"43225.0","17.0","43218.0","6722.0","","","","","","","","","","","",""
"43232.0","18.0","43225.0","5475.0","","","","","","","","","","","",""
"43239.0","19.0","43232.0","5959.0","","","","","","","","","","","",""
"43246.0","20.0","43239.0","6168.0","","","","","","","","","","","",""
"43253.0","21.0","43246.0","6866.0","","","","","","","","","","","",""
"43260.0","22.0","43253.0","6889.0","","","","","","","","","","","",""
"43267.0","23.0","43260.0","6006.0","","","","","","","","","","","",""
"43274.0","24.0","43267.0","5337.0","","","","","","","","","","","",""
"43281.0","25.0","43274.0","6937.0","","","","","","","","","","","",""
"43288.0","26.0","43281.0","9975.0","","","","","","","","","","","",""
"43295.0","27.0","43288.0","6555.0","","","","","","","","","","","",""
"43302.0","28.0","43295.0","5534.0","","","","","","","","","","","",""
"43309.0","29.0","43302.0","4888.0","","","","","","","","","","","",""
"43316.0","30.0","43309.0","4911.0","","","","","","","","","","","",""
"43323.0","31.0","43316.0","4983.0","","","","","","","","","","","",""
"43330.0","32.0","43323.0","4726.0","","","","","","","","","","","",""
"43337.0","33.0","43330.0","4361.0","","","","","","","","","","","",""
"43344.0","34.0","43337.0","4770.0","","","","","","","","","","","",""
"43351.0","35.0","43344.0","4197.0","","","","","","","","","","","",""
"43358.0","36.0","43351.0","4449.0","","","","","","","","","","","",""
"43365.0","37.0","43358.0","4239.0","","","","","","","","","","","",""
"43372.0","38.0","43365.0","4681.0","","","","","","","","","","","",""
"43379.0","39.0","43372.0","4941.0","","","","","","","","","","","",""
"43386.0","40.0","43379.0","4686.0","","","","","","","","","","","",""
"43393.0","41.0","43386.0","5012.0","","","","","","","","","","","",""
"43400.0","42.0","43393.0","5438.0","","","","","","","","","","","",""
"43407.0","43.0","43400.0","7169.0","","","","","","","","","","","",""
"43414.0","44.0","43407.0","7024.0","","","","","","","","","","","",""
"43421.0","45.0","43414.0","7519.0","","","","","","","","","","","",""
"43428.0","46.0","43421.0","7952.0","","","","","","","","","","","",""
"43435.0","47.0","43428.0","10226.0","","","","","","","","","","","",""
"43442.0","48.0","43435.0","8804.0","","","","","","","","","","","",""
"43449.0","49.0","43442.0","8686.0","","","","","","","","","","","",""
"43456.0","50.0","43449.0","10850.0","","","","","","","","","","","",""
"43463.0","51.0","43456.0","15685.0","","","","","","","","","","","",""
"43470.0","52.0","43463.0","9984.0","","","","","","","","","","","",""
"43477.0","1.0","43470.0","10168.0","","","","","","","","","","","",""
"43484.0","2.0","43477.0","12361.0","","","","","","","","","","","",""
"43491.0","3.0","43484.0","8838.0","","","","","","","","","","","",""
"43498.0","4.0","43491.0","8443.0","","","","","","","","","","","",""
"43505.0","5.0","43498.0","6584.0","","","","","","","","","","","",""
"43512.0","6.0","43505.0","5843.0","","","","","","","","","","","",""
"43519.0","7.0","43512.0","6181.0","","","","","","","","","","","",""
"43526.0","8.0","43519.0","5427.0","","","","","","","","","","","",""
"43533.0","9.0","43526.0","6569.0","","","","","","","","","","","",""
"43540.0","10.0","43533.0","6449.0","","","","","","","","","","","",""
"43547.0","11.0","43540.0","5981.0","","","","","","","","","","","",""
"43554.0","12.0","43547.0","6197.0","","","","","","","","","","","",""
"43561.0","13.0","43554.0","6011.0","","","","","","","","","","","",""
"43568.0","14.0","43561.0","5235.0","","","","","","","","","","","",""
"43575.0","15.0","43568.0","6076.0","","","","","","","","","","","",""
"43582.0","16.0","43575.0","5659.0","","","","","","","","","","","",""
"43589.0","17.0","43582.0","5518.0","","","","","","","","","","","",""
"43596.0","18.0","43589.0","5773.0","","","","","","","","","","","",""
"43603.0","19.0","43596.0","9941.0","","","","","","","","","","","",""
"43610.0","20.0","43603.0","6668.0","","","","","","","","","","","",""
"43617.0","21.0","43610.0","7161.0","","","","","","","","","","","",""
"43624.0","22.0","43617.0","7063.0","","","","","","","","","","","",""
"43631.0","23.0","43624.0","5698.0","","","","","","","","","","","",""
"43638.0","24.0","43631.0","5980.0","","","","","","","","","","","",""
"43645.0","25.0","43638.0","5970.0","","","","","","","","","","","",""
"43652.0","26.0","43645.0","6295.0","","","","","","","","","","","",""
"43659.0","27.0","43652.0","7503.0","","","","","","","","","","","",""
"43666.0","28.0","43659.0","5655.0","","","","","","","","","","","",""
"43673.0","29.0","43666.0","4949.0","","","","","","","","","","","",""
"43680.0","30.0","43673.0","4921.0","","","","","","","","","","","",""
"43687.0","31.0","43680.0","4814.0","","","","","","","","","","","",""
"43694.0","32.0","43687.0","4659.0","","","","","","","","","","","",""
"43701.0","33.0","43694.0","4933.0","","","","","","","","","","","",""
"43708.0","34.0","43701.0","4715.0","","","","","","","","","","","",""
"43715.0","35.0","43708.0","4428.0","","","","","","","","","","","",""
"43722.0","36.0","43715.0","4566.0","","","","","","","","","","","",""
"43729.0","37.0","43722.0","4887.0","","","","","","","","","","","",""
"43736.0","38.0","43729.0","7048.0","","","","","","","","","","","",""
"43743.0","39.0","43736.0","6159.0","","","","","","","","","","","",""
"43750.0","40.0","43743.0","5904.0","","","","","","","","","","","",""
"43757.0","41.0","43750.0","6262.0","","","","","","","","","","","",""
"43764.0","42.0","43757.0","7368.0","","","","","","","","","","","",""
"43771.0","43.0","43764.0","7314.0","","","","","","","","","","","",""
"43778.0","44.0","43771.0","7811.0","","","","","","","","","","","",""
"43785.0","45.0","43778.0","8739.0","","","","","","","","","","","",""
"43792.0","46.0","43785.0","7868.0","","","","","","","","","","","",""
"43799.0","47.0","43792.0","9372.0","","","","","","","","","","","",""
"43806.0","48.0","43799.0","10388.0","","","","","","","","","","","",""
"43813.0","49.0","43806.0","9999.0","","","","","","","","","","","",""
"43820.0","50.0","43813.0","10634.0","","","","","","","","","","","",""
"43827.0","51.0","43820.0","15943.0","","","","","","","","","","","",""
"43834.0","52.0","43827.0","10759.0","","","","","","","","","","","",""
"43841.0","1.0","43834.0","9957.0","","","","","","","","","","","",""
"43848.0","2.0","43841.0","7865.0","","","","","","","","","","","",""
"43855.0","3.0","43848.0","8086.0","","","","","","","","","","","",""
"43862.0","4.0","43855.0","7329.0","","","","","","","","","","","",""
"43869.0","5.0","43862.0","6825.0","","","","","","","","","","","",""
"43876.0","6.0","43869.0","6532.0","","","","","","","","","","","",""
"43883.0","7.0","43876.0","6208.0","","","","","","","","","","","",""
"43890.0","8.0","43883.0","9916.0","","","","","","","","","","","",""
"43897.0","9.0","43890.0","6545.0","","","","","","","","","","","",""
"43904.0","10.0","43897.0","7046.0","","","","","","","","","","","",""
"43911.0","11.0","43904.0","196309.0","","","","","","","","","","","",""
"43918.0","12.0","43911.0","274288.0","","","","","","","","","","","",""
"43925.0","13.0","43918.0","226191.0","","","","","","","","","","","",""
"43932.0","14.0","43925.0","159317.0","","","","","","","","","","","",""
"43939.0","15.0","43932.0","109830.0","","","","","","","","","","","",""
"43946.0","16.0","43939.0","93599.0","","","","","","","","","","","",""
"43953.0","17.0","43946.0","61487.0","","","","","","","","","","","",""
"43960.0","18.0","43953.0","52255.0","","","","","","","","","","","",""
"43967.0","19.0","43960.0","46862.0","","","","","","","","","","","",""
"43974.0","20.0","43967.0","42585.0","","","","","","","","","","","",""
"43981.0","21.0","43974.0","35078.0","","","","","","","","","","","",""
"43988.0","22.0","43981.0","36154.0","","","","","","","","","","","",""
"43995.0","23.0","43988.0","33139.0","","","","","","","","","","","",""
"44002.0","24.0","43995.0","34926.0","","","","","","","","","","","",""
"44009.0","25.0","44002.0","35908.0","","","","","","","","","","","",""
"44016.0","26.0","44009.0","33830.0","","","","","","","","","","","",""
"44023.0","27.0","44016.0","35755.0","","","","","","","","","","","",""
"44030.0","28.0","44023.0","30325.0","","","","","","","","","","","",""
"44037.0","29.0","44030.0","28033.0","","","","","","","","","","","",""
"44044.0","30.0","44037.0","26053.0","","","","","","","","","","","",""
"44051.0","31.0","44044.0","20090.0","","","","","","","","","","","",""
