"Report date","Week #","Week ","KS","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"41272.0","51.0","41265.0","5380.0","","","","","","","","","","","",""
"41279.0","52.0","41272.0","4670.0","","","","","","","","","","","",""
"41286.0","1.0","41279.0","3760.0","","","","","","","","","","","",""
"41293.0","2.0","41286.0","3196.0","","","","","","","","","","","",""
"41300.0","3.0","41293.0","2933.0","","","","","","","","","","","",""
"41307.0","4.0","41300.0","3285.0","","","","","","","","","","","",""
"41314.0","5.0","41307.0","5629.0","","","","","","","","","","","",""
"41321.0","6.0","41314.0","2515.0","","","","","","","","","","","",""
"41328.0","7.0","41321.0","2496.0","","","","","","","","","","","",""
"41335.0","8.0","41328.0","3915.0","","","","","","","","","","","",""
"41342.0","9.0","41335.0","2817.0","","","","","","","","","","","",""
"41349.0","10.0","41342.0","2223.0","","","","","","","","","","","",""
"41356.0","11.0","41349.0","3834.0","","","","","","","","","","","",""
"41363.0","12.0","41356.0","3105.0","","","","","","","","","","","",""
"41370.0","13.0","41363.0","2603.0","","","","","","","","","","","",""
"41377.0","14.0","41370.0","2713.0","","","","","","","","","","","",""
"41384.0","15.0","41377.0","2558.0","","","","","","","","","","","",""
"41391.0","16.0","41384.0","2410.0","","","","","","","","","","","",""
"41398.0","17.0","41391.0","2498.0","","","","","","","","","","","",""
"41405.0","18.0","41398.0","2301.0","","","","","","","","","","","",""
"41412.0","19.0","41405.0","2579.0","","","","","","","","","","","",""
"41419.0","20.0","41412.0","3904.0","","","","","","","","","","","",""
"41426.0","21.0","41419.0","3346.0","","","","","","","","","","","",""
"41433.0","22.0","41426.0","2942.0","","","","","","","","","","","",""
"41440.0","23.0","41433.0","2511.0","","","","","","","","","","","",""
"41447.0","24.0","41440.0","2670.0","","","","","","","","","","","",""
"41454.0","25.0","41447.0","2876.0","","","","","","","","","","","",""
"41461.0","26.0","41454.0","2801.0","","","","","","","","","","","",""
"41468.0","27.0","41461.0","2643.0","","","","","","","","","","","",""
"41475.0","28.0","41468.0","3070.0","","","","","","","","","","","",""
"41482.0","29.0","41475.0","2588.0","","","","","","","","","","","",""
"41489.0","30.0","41482.0","2790.0","","","","","","","","","","","",""
"41496.0","31.0","41489.0","2808.0","","","","","","","","","","","",""
"41503.0","32.0","41496.0","3268.0","","","","","","","","","","","",""
"41510.0","33.0","41503.0","2353.0","","","","","","","","","","","",""
"41517.0","34.0","41510.0","2747.0","","","","","","","","","","","",""
"41524.0","35.0","41517.0","2441.0","","","","","","","","","","","",""
"41531.0","36.0","41524.0","2090.0","","","","","","","","","","","",""
"41538.0","37.0","41531.0","2126.0","","","","","","","","","","","",""
"41545.0","38.0","41538.0","2306.0","","","","","","","","","","","",""
"41552.0","39.0","41545.0","2434.0","","","","","","","","","","","",""
"41559.0","40.0","41552.0","2292.0","","","","","","","","","","","",""
"41566.0","41.0","41559.0","2041.0","","","","","","","","","","","",""
"41573.0","42.0","41566.0","2069.0","","","","","","","","","","","",""
"41580.0","43.0","41573.0","2988.0","","","","","","","","","","","",""
"41587.0","44.0","41580.0","2819.0","","","","","","","","","","","",""
"41594.0","45.0","41587.0","2384.0","","","","","","","","","","","",""
"41601.0","46.0","41594.0","2621.0","","","","","","","","","","","",""
"41608.0","47.0","41601.0","2681.0","","","","","","","","","","","",""
"41615.0","48.0","41608.0","3486.0","","","","","","","","","","","",""
"41622.0","49.0","41615.0","3806.0","","","","","","","","","","","",""
"41629.0","50.0","41622.0","3097.0","","","","","","","","","","","",""
"41636.0","51.0","41629.0","5472.0","","","","","","","","","","","",""
"41643.0","52.0","41636.0","4297.0","","","","","","","","","","","",""
"41650.0","1.0","41643.0","4832.0","","","","","","","","","","","",""
"41657.0","2.0","41650.0","3320.0","","","","","","","","","","","",""
"41664.0","3.0","41657.0","2572.0","","","","","","","","","","","",""
"41671.0","4.0","41664.0","3118.0","","","","","","","","","","","",""
"41678.0","5.0","41671.0","4153.0","","","","","","","","","","","",""
"41685.0","6.0","41678.0","2764.0","","","","","","","","","","","",""
"41692.0","7.0","41685.0","2099.0","","","","","","","","","","","",""
"41699.0","8.0","41692.0","2155.0","","","","","","","","","","","",""
"41706.0","9.0","41699.0","2579.0","","","","","","","","","","","",""
"41713.0","10.0","41706.0","1923.0","","","","","","","","","","","",""
"41720.0","11.0","41713.0","2249.0","","","","","","","","","","","",""
"41727.0","12.0","41720.0","2049.0","","","","","","","","","","","",""
"41734.0","13.0","41727.0","2291.0","","","","","","","","","","","",""
"41741.0","14.0","41734.0","2596.0","","","","","","","","","","","",""
"41748.0","15.0","41741.0","2194.0","","","","","","","","","","","",""
"41755.0","16.0","41748.0","2092.0","","","","","","","","","","","",""
"41762.0","17.0","41755.0","2580.0","","","","","","","","","","","",""
"41769.0","18.0","41762.0","2040.0","","","","","","","","","","","",""
"41776.0","19.0","41769.0","4532.0","","","","","","","","","","","",""
"41783.0","20.0","41776.0","2439.0","","","","","","","","","","","",""
"41790.0","21.0","41783.0","2695.0","","","","","","","","","","","",""
"41797.0","22.0","41790.0","2646.0","","","","","","","","","","","",""
"41804.0","23.0","41797.0","2284.0","","","","","","","","","","","",""
"41811.0","24.0","41804.0","1872.0","","","","","","","","","","","",""
"41818.0","25.0","41811.0","2005.0","","","","","","","","","","","",""
"41825.0","26.0","41818.0","2988.0","","","","","","","","","","","",""
"41832.0","27.0","41825.0","2810.0","","","","","","","","","","","",""
"41839.0","28.0","41832.0","3677.0","","","","","","","","","","","",""
"41846.0","29.0","41839.0","1938.0","","","","","","","","","","","",""
"41853.0","30.0","41846.0","2378.0","","","","","","","","","","","",""
"41860.0","31.0","41853.0","2073.0","","","","","","","","","","","",""
"41867.0","32.0","41860.0","1758.0","","","","","","","","","","","",""
"41874.0","33.0","41867.0","1773.0","","","","","","","","","","","",""
"41881.0","34.0","41874.0","2090.0","","","","","","","","","","","",""
"41888.0","35.0","41881.0","2760.0","","","","","","","","","","","",""
"41895.0","36.0","41888.0","2103.0","","","","","","","","","","","",""
"41902.0","37.0","41895.0","1805.0","","","","","","","","","","","",""
"41909.0","38.0","41902.0","1756.0","","","","","","","","","","","",""
"41916.0","39.0","41909.0","2325.0","","","","","","","","","","","",""
"41923.0","40.0","41916.0","2048.0","","","","","","","","","","","",""
"41930.0","41.0","41923.0","2002.0","","","","","","","","","","","",""
"41937.0","42.0","41930.0","1856.0","","","","","","","","","","","",""
"41944.0","43.0","41937.0","1962.0","","","","","","","","","","","",""
"41951.0","44.0","41944.0","2183.0","","","","","","","","","","","",""
"41958.0","45.0","41951.0","2750.0","","","","","","","","","","","",""
"41965.0","46.0","41958.0","3205.0","","","","","","","","","","","",""
"41972.0","47.0","41965.0","2115.0","","","","","","","","","","","",""
"41979.0","48.0","41972.0","3660.0","","","","","","","","","","","",""
"41986.0","49.0","41979.0","2563.0","","","","","","","","","","","",""
"41993.0","50.0","41986.0","3829.0","","","","","","","","","","","",""
"42000.0","51.0","41993.0","3756.0","","","","","","","","","","","",""
"42007.0","52.0","42000.0","4164.0","","","","","","","","","","","",""
"42014.0","1.0","42007.0","5983.0","","","","","","","","","","","",""
"42021.0","2.0","42014.0","2867.0","","","","","","","","","","","",""
"42028.0","3.0","42021.0","2321.0","","","","","","","","","","","",""
"42035.0","4.0","42028.0","2539.0","","","","","","","","","","","",""
"42042.0","5.0","42035.0","3422.0","","","","","","","","","","","",""
"42049.0","6.0","42042.0","2066.0","","","","","","","","","","","",""
"42056.0","7.0","42049.0","3009.0","","","","","","","","","","","",""
"42063.0","8.0","42056.0","2613.0","","","","","","","","","","","",""
"42070.0","9.0","42063.0","2223.0","","","","","","","","","","","",""
"42077.0","10.0","42070.0","2100.0","","","","","","","","","","","",""
"42084.0","11.0","42077.0","1947.0","","","","","","","","","","","",""
"42091.0","12.0","42084.0","2264.0","","","","","","","","","","","",""
"42098.0","13.0","42091.0","1953.0","","","","","","","","","","","",""
"42105.0","14.0","42098.0","3933.0","","","","","","","","","","","",""
"42112.0","15.0","42105.0","1903.0","","","","","","","","","","","",""
"42119.0","16.0","42112.0","1870.0","","","","","","","","","","","",""
"42126.0","17.0","42119.0","1951.0","","","","","","","","","","","",""
"42133.0","18.0","42126.0","2263.0","","","","","","","","","","","",""
"42140.0","19.0","42133.0","1973.0","","","","","","","","","","","",""
"42147.0","20.0","42140.0","4689.0","","","","","","","","","","","",""
"42154.0","21.0","42147.0","2614.0","","","","","","","","","","","",""
"42161.0","22.0","42154.0","2443.0","","","","","","","","","","","",""
"42168.0","23.0","42161.0","1961.0","","","","","","","","","","","",""
"42175.0","24.0","42168.0","1936.0","","","","","","","","","","","",""
"42182.0","25.0","42175.0","1948.0","","","","","","","","","","","",""
"42189.0","26.0","42182.0","2284.0","","","","","","","","","","","",""
"42196.0","27.0","42189.0","2822.0","","","","","","","","","","","",""
"42203.0","28.0","42196.0","1894.0","","","","","","","","","","","",""
"42210.0","29.0","42203.0","2375.0","","","","","","","","","","","",""
"42217.0","30.0","42210.0","2229.0","","","","","","","","","","","",""
"42224.0","31.0","42217.0","1993.0","","","","","","","","","","","",""
"42231.0","32.0","42224.0","3237.0","","","","","","","","","","","",""
"42238.0","33.0","42231.0","1764.0","","","","","","","","","","","",""
"42245.0","34.0","42238.0","1854.0","","","","","","","","","","","",""
"42252.0","35.0","42245.0","1609.0","","","","","","","","","","","",""
"42259.0","36.0","42252.0","1322.0","","","","","","","","","","","",""
"42266.0","37.0","42259.0","4061.0","","","","","","","","","","","",""
"42273.0","38.0","42266.0","1473.0","","","","","","","","","","","",""
"42280.0","39.0","42273.0","1691.0","","","","","","","","","","","",""
"42287.0","40.0","42280.0","1830.0","","","","","","","","","","","",""
"42294.0","41.0","42287.0","1883.0","","","","","","","","","","","",""
"42301.0","42.0","42294.0","1821.0","","","","","","","","","","","",""
"42308.0","43.0","42301.0","1793.0","","","","","","","","","","","",""
"42315.0","44.0","42308.0","3845.0","","","","","","","","","","","",""
"42322.0","45.0","42315.0","1811.0","","","","","","","","","","","",""
"42329.0","46.0","42322.0","2693.0","","","","","","","","","","","",""
"42336.0","47.0","42329.0","3331.0","","","","","","","","","","","",""
"42343.0","48.0","42336.0","3241.0","","","","","","","","","","","",""
"42350.0","49.0","42343.0","2376.0","","","","","","","","","","","",""
"42357.0","50.0","42350.0","3452.0","","","","","","","","","","","",""
"42364.0","51.0","42357.0","3372.0","","","","","","","","","","","",""
"42371.0","52.0","42364.0","4666.0","","","","","","","","","","","",""
"42378.0","1.0","42371.0","4278.0","","","","","","","","","","","",""
"42385.0","2.0","42378.0","2917.0","","","","","","","","","","","",""
"42392.0","3.0","42385.0","2982.0","","","","","","","","","","","",""
"42399.0","4.0","42392.0","2509.0","","","","","","","","","","","",""
"42406.0","5.0","42399.0","2411.0","","","","","","","","","","","",""
"42413.0","6.0","42406.0","1980.0","","","","","","","","","","","",""
"42420.0","7.0","42413.0","1869.0","","","","","","","","","","","",""
"42427.0","8.0","42420.0","1916.0","","","","","","","","","","","",""
"42434.0","9.0","42427.0","2079.0","","","","","","","","","","","",""
"42441.0","10.0","42434.0","2045.0","","","","","","","","","","","",""
"42448.0","11.0","42441.0","2226.0","","","","","","","","","","","",""
"42455.0","12.0","42448.0","1990.0","","","","","","","","","","","",""
"42462.0","13.0","42455.0","1947.0","","","","","","","","","","","",""
"42469.0","14.0","42462.0","2084.0","","","","","","","","","","","",""
"42476.0","15.0","42469.0","2010.0","","","","","","","","","","","",""
"42483.0","16.0","42476.0","2607.0","","","","","","","","","","","",""
"42490.0","17.0","42483.0","5139.0","","","","","","","","","","","",""
"42497.0","18.0","42490.0","1923.0","","","","","","","","","","","",""
"42504.0","19.0","42497.0","2329.0","","","","","","","","","","","",""
"42511.0","20.0","42504.0","2704.0","","","","","","","","","","","",""
"42518.0","21.0","42511.0","3107.0","","","","","","","","","","","",""
"42525.0","22.0","42518.0","2300.0","","","","","","","","","","","",""
"42532.0","23.0","42525.0","2160.0","","","","","","","","","","","",""
"42539.0","24.0","42532.0","2001.0","","","","","","","","","","","",""
"42546.0","25.0","42539.0","2328.0","","","","","","","","","","","",""
"42553.0","26.0","42546.0","2282.0","","","","","","","","","","","",""
"42560.0","27.0","42553.0","4730.0","","","","","","","","","","","",""
"42567.0","28.0","42560.0","2567.0","","","","","","","","","","","",""
"42574.0","29.0","42567.0","2012.0","","","","","","","","","","","",""
"42581.0","30.0","42574.0","2417.0","","","","","","","","","","","",""
"42588.0","31.0","42581.0","2134.0","","","","","","","","","","","",""
"42595.0","32.0","42588.0","1964.0","","","","","","","","","","","",""
"42602.0","33.0","42595.0","1706.0","","","","","","","","","","","",""
"42609.0","34.0","42602.0","1874.0","","","","","","","","","","","",""
"42616.0","35.0","42609.0","2078.0","","","","","","","","","","","",""
"42623.0","36.0","42616.0","1994.0","","","","","","","","","","","",""
"42630.0","37.0","42623.0","1916.0","","","","","","","","","","","",""
"42637.0","38.0","42630.0","1745.0","","","","","","","","","","","",""
"42644.0","39.0","42637.0","1560.0","","","","","","","","","","","",""
"42651.0","40.0","42644.0","1872.0","","","","","","","","","","","",""
"42658.0","41.0","42651.0","1657.0","","","","","","","","","","","",""
"42665.0","42.0","42658.0","1853.0","","","","","","","","","","","",""
"42672.0","43.0","42665.0","2144.0","","","","","","","","","","","",""
"42679.0","44.0","42672.0","2144.0","","","","","","","","","","","",""
"42686.0","45.0","42679.0","1752.0","","","","","","","","","","","",""
"42693.0","46.0","42686.0","2314.0","","","","","","","","","","","",""
"42700.0","47.0","42693.0","2645.0","","","","","","","","","","","",""
"42707.0","48.0","42700.0","2643.0","","","","","","","","","","","",""
"42714.0","49.0","42707.0","3120.0","","","","","","","","","","","",""
"42721.0","50.0","42714.0","3302.0","","","","","","","","","","","",""
"42728.0","51.0","42721.0","3802.0","","","","","","","","","","","",""
"42735.0","52.0","42728.0","2762.0","","","","","","","","","","","",""
"42742.0","53.0","42735.0","3713.0","","","","","","","","","","","",""
"42749.0","1.0","42742.0","4473.0","","","","","","","","","","","",""
"42756.0","2.0","42749.0","2643.0","","","","","","","","","","","",""
"42763.0","3.0","42756.0","2510.0","","","","","","","","","","","",""
"42770.0","4.0","42763.0","2364.0","","","","","","","","","","","",""
"42777.0","5.0","42770.0","2221.0","","","","","","","","","","","",""
"42784.0","6.0","42777.0","1969.0","","","","","","","","","","","",""
"42791.0","7.0","42784.0","1773.0","","","","","","","","","","","",""
"42798.0","8.0","42791.0","1850.0","","","","","","","","","","","",""
"42805.0","9.0","42798.0","1918.0","","","","","","","","","","","",""
"42812.0","10.0","42805.0","4231.0","","","","","","","","","","","",""
"42819.0","11.0","42812.0","1771.0","","","","","","","","","","","",""
"42826.0","12.0","42819.0","2460.0","","","","","","","","","","","",""
"42833.0","13.0","42826.0","2214.0","","","","","","","","","","","",""
"42840.0","14.0","42833.0","1561.0","","","","","","","","","","","",""
"42847.0","15.0","42840.0","1702.0","","","","","","","","","","","",""
"42854.0","16.0","42847.0","1586.0","","","","","","","","","","","",""
"42861.0","17.0","42854.0","1901.0","","","","","","","","","","","",""
"42868.0","18.0","42861.0","1756.0","","","","","","","","","","","",""
"42875.0","19.0","42868.0","1922.0","","","","","","","","","","","",""
"42882.0","20.0","42875.0","4330.0","","","","","","","","","","","",""
"42889.0","21.0","42882.0","1980.0","","","","","","","","","","","",""
"42896.0","22.0","42889.0","1977.0","","","","","","","","","","","",""
"42903.0","23.0","42896.0","1712.0","","","","","","","","","","","",""
"42910.0","24.0","42903.0","1700.0","","","","","","","","","","","",""
"42917.0","25.0","42910.0","2674.0","","","","","","","","","","","",""
"42924.0","26.0","42917.0","2372.0","","","","","","","","","","","",""
"42931.0","27.0","42924.0","1986.0","","","","","","","","","","","",""
"42938.0","28.0","42931.0","1652.0","","","","","","","","","","","",""
"42945.0","29.0","42938.0","1610.0","","","","","","","","","","","",""
"42952.0","30.0","42945.0","3877.0","","","","","","","","","","","",""
"42959.0","31.0","42952.0","1608.0","","","","","","","","","","","",""
"42966.0","32.0","42959.0","1494.0","","","","","","","","","","","",""
"42973.0","33.0","42966.0","1681.0","","","","","","","","","","","",""
"42980.0","34.0","42973.0","1556.0","","","","","","","","","","","",""
"42987.0","35.0","42980.0","1373.0","","","","","","","","","","","",""
"42994.0","36.0","42987.0","1522.0","","","","","","","","","","","",""
"43001.0","37.0","42994.0","4027.0","","","","","","","","","","","",""
"43008.0","38.0","43001.0","1595.0","","","","","","","","","","","",""
"43015.0","39.0","43008.0","1808.0","","","","","","","","","","","",""
"43022.0","40.0","43015.0","1649.0","","","","","","","","","","","",""
"43029.0","41.0","43022.0","1546.0","","","","","","","","","","","",""
"43036.0","42.0","43029.0","1474.0","","","","","","","","","","","",""
"43043.0","43.0","43036.0","1742.0","","","","","","","","","","","",""
"43050.0","44.0","43043.0","1617.0","","","","","","","","","","","",""
"43057.0","45.0","43050.0","1823.0","","","","","","","","","","","",""
"43064.0","46.0","43057.0","1739.0","","","","","","","","","","","",""
"43071.0","47.0","43064.0","2098.0","","","","","","","","","","","",""
"43078.0","48.0","43071.0","2222.0","","","","","","","","","","","",""
"43085.0","49.0","43078.0","2335.0","","","","","","","","","","","",""
"43092.0","50.0","43085.0","3007.0","","","","","","","","","","","",""
"43099.0","51.0","43092.0","3953.0","","","","","","","","","","","",""
"43106.0","52.0","43099.0","3146.0","","","","","","","","","","","",""
"43113.0","1.0","43106.0","3600.0","","","","","","","","","","","",""
"43120.0","2.0","43113.0","2319.0","","","","","","","","","","","",""
"43127.0","3.0","43120.0","1960.0","","","","","","","","","","","",""
"43134.0","4.0","43127.0","1922.0","","","","","","","","","","","",""
"43141.0","5.0","43134.0","2126.0","","","","","","","","","","","",""
"43148.0","6.0","43141.0","1696.0","","","","","","","","","","","",""
"43155.0","7.0","43148.0","2120.0","","","","","","","","","","","",""
"43162.0","8.0","43155.0","1657.0","","","","","","","","","","","",""
"43169.0","9.0","43162.0","1615.0","","","","","","","","","","","",""
"43176.0","10.0","43169.0","1476.0","","","","","","","","","","","",""
"43183.0","11.0","43176.0","1537.0","","","","","","","","","","","",""
"43190.0","12.0","43183.0","1515.0","","","","","","","","","","","",""
"43197.0","13.0","43190.0","1691.0","","","","","","","","","","","",""
"43204.0","14.0","43197.0","1310.0","","","","","","","","","","","",""
"43211.0","15.0","43204.0","1413.0","","","","","","","","","","","",""
"43218.0","16.0","43211.0","1430.0","","","","","","","","","","","",""
"43225.0","17.0","43218.0","1467.0","","","","","","","","","","","",""
"43232.0","18.0","43225.0","1488.0","","","","","","","","","","","",""
"43239.0","19.0","43232.0","1752.0","","","","","","","","","","","",""
"43246.0","20.0","43239.0","1722.0","","","","","","","","","","","",""
"43253.0","21.0","43246.0","1549.0","","","","","","","","","","","",""
"43260.0","22.0","43253.0","1610.0","","","","","","","","","","","",""
"43267.0","23.0","43260.0","1484.0","","","","","","","","","","","",""
"43274.0","24.0","43267.0","1478.0","","","","","","","","","","","",""
"43281.0","25.0","43274.0","1471.0","","","","","","","","","","","",""
"43288.0","26.0","43281.0","1494.0","","","","","","","","","","","",""
"43295.0","27.0","43288.0","1438.0","","","","","","","","","","","",""
"43302.0","28.0","43295.0","1739.0","","","","","","","","","","","",""
"43309.0","29.0","43302.0","1404.0","","","","","","","","","","","",""
"43316.0","30.0","43309.0","1395.0","","","","","","","","","","","",""
"43323.0","31.0","43316.0","1292.0","","","","","","","","","","","",""
"43330.0","32.0","43323.0","1327.0","","","","","","","","","","","",""
"43337.0","33.0","43330.0","1338.0","","","","","","","","","","","",""
"43344.0","34.0","43337.0","1234.0","","","","","","","","","","","",""
"43351.0","35.0","43344.0","1807.0","","","","","","","","","","","",""
"43358.0","36.0","43351.0","1228.0","","","","","","","","","","","",""
"43365.0","37.0","43358.0","1215.0","","","","","","","","","","","",""
"43372.0","38.0","43365.0","1140.0","","","","","","","","","","","",""
"43379.0","39.0","43372.0","1273.0","","","","","","","","","","","",""
"43386.0","40.0","43379.0","1862.0","","","","","","","","","","","",""
"43393.0","41.0","43386.0","1380.0","","","","","","","","","","","",""
"43400.0","42.0","43393.0","1269.0","","","","","","","","","","","",""
"43407.0","43.0","43400.0","1368.0","","","","","","","","","","","",""
"43414.0","44.0","43407.0","1815.0","","","","","","","","","","","",""
"43421.0","45.0","43414.0","1735.0","","","","","","","","","","","",""
"43428.0","46.0","43421.0","1562.0","","","","","","","","","","","",""
"43435.0","47.0","43428.0","2647.0","","","","","","","","","","","",""
"43442.0","48.0","43435.0","2126.0","","","","","","","","","","","",""
"43449.0","49.0","43442.0","1894.0","","","","","","","","","","","",""
"43456.0","50.0","43449.0","2288.0","","","","","","","","","","","",""
"43463.0","51.0","43456.0","2779.0","","","","","","","","","","","",""
"43470.0","52.0","43463.0","2185.0","","","","","","","","","","","",""
"43477.0","1.0","43470.0","2165.0","","","","","","","","","","","",""
"43484.0","2.0","43477.0","2795.0","","","","","","","","","","","",""
"43491.0","3.0","43484.0","2501.0","","","","","","","","","","","",""
"43498.0","4.0","43491.0","1917.0","","","","","","","","","","","",""
"43505.0","5.0","43498.0","1766.0","","","","","","","","","","","",""
"43512.0","6.0","43505.0","1610.0","","","","","","","","","","","",""
"43519.0","7.0","43512.0","1803.0","","","","","","","","","","","",""
"43526.0","8.0","43519.0","1709.0","","","","","","","","","","","",""
"43533.0","9.0","43526.0","1583.0","","","","","","","","","","","",""
"43540.0","10.0","43533.0","1648.0","","","","","","","","","","","",""
"43547.0","11.0","43540.0","1271.0","","","","","","","","","","","",""
"43554.0","12.0","43547.0","1490.0","","","","","","","","","","","",""
"43561.0","13.0","43554.0","1357.0","","","","","","","","","","","",""
"43568.0","14.0","43561.0","1298.0","","","","","","","","","","","",""
"43575.0","15.0","43568.0","1167.0","","","","","","","","","","","",""
"43582.0","16.0","43575.0","1271.0","","","","","","","","","","","",""
"43589.0","17.0","43582.0","2025.0","","","","","","","","","","","",""
"43596.0","18.0","43589.0","1546.0","","","","","","","","","","","",""
"43603.0","19.0","43596.0","1402.0","","","","","","","","","","","",""
"43610.0","20.0","43603.0","2024.0","","","","","","","","","","","",""
"43617.0","21.0","43610.0","1533.0","","","","","","","","","","","",""
"43624.0","22.0","43617.0","1512.0","","","","","","","","","","","",""
"43631.0","23.0","43624.0","1436.0","","","","","","","","","","","",""
"43638.0","24.0","43631.0","1292.0","","","","","","","","","","","",""
"43645.0","25.0","43638.0","1516.0","","","","","","","","","","","",""
"43652.0","26.0","43645.0","2419.0","","","","","","","","","","","",""
"43659.0","27.0","43652.0","2657.0","","","","","","","","","","","",""
"43666.0","28.0","43659.0","1366.0","","","","","","","","","","","",""
"43673.0","29.0","43666.0","1360.0","","","","","","","","","","","",""
"43680.0","30.0","43673.0","1398.0","","","","","","","","","","","",""
"43687.0","31.0","43680.0","1325.0","","","","","","","","","","","",""
"43694.0","32.0","43687.0","1172.0","","","","","","","","","","","",""
"43701.0","33.0","43694.0","1183.0","","","","","","","","","","","",""
"43708.0","34.0","43701.0","2166.0","","","","","","","","","","","",""
"43715.0","35.0","43708.0","1289.0","","","","","","","","","","","",""
"43722.0","36.0","43715.0","1127.0","","","","","","","","","","","",""
"43729.0","37.0","43722.0","2602.0","","","","","","","","","","","",""
"43736.0","38.0","43729.0","1206.0","","","","","","","","","","","",""
"43743.0","39.0","43736.0","1318.0","","","","","","","","","","","",""
"43750.0","40.0","43743.0","1245.0","","","","","","","","","","","",""
"43757.0","41.0","43750.0","1132.0","","","","","","","","","","","",""
"43764.0","42.0","43757.0","1316.0","","","","","","","","","","","",""
"43771.0","43.0","43764.0","1346.0","","","","","","","","","","","",""
"43778.0","44.0","43771.0","1457.0","","","","","","","","","","","",""
"43785.0","45.0","43778.0","1413.0","","","","","","","","","","","",""
"43792.0","46.0","43785.0","1620.0","","","","","","","","","","","",""
"43799.0","47.0","43792.0","1236.0","","","","","","","","","","","",""
"43806.0","48.0","43799.0","2176.0","","","","","","","","","","","",""
"43813.0","49.0","43806.0","1825.0","","","","","","","","","","","",""
"43820.0","50.0","43813.0","3096.0","","","","","","","","","","","",""
"43827.0","51.0","43820.0","3059.0","","","","","","","","","","","",""
"43834.0","52.0","43827.0","2019.0","","","","","","","","","","","",""
"43841.0","1.0","43834.0","2140.0","","","","","","","","","","","",""
"43848.0","2.0","43841.0","2402.0","","","","","","","","","","","",""
"43855.0","3.0","43848.0","2557.0","","","","","","","","","","","",""
"43862.0","4.0","43855.0","2000.0","","","","","","","","","","","",""
"43869.0","5.0","43862.0","2107.0","","","","","","","","","","","",""
"43876.0","6.0","43869.0","2076.0","","","","","","","","","","","",""
"43883.0","7.0","43876.0","1494.0","","","","","","","","","","","",""
"43890.0","8.0","43883.0","1517.0","","","","","","","","","","","",""
"43897.0","9.0","43890.0","1365.0","","","","","","","","","","","",""
"43904.0","10.0","43897.0","1755.0","","","","","","","","","","","",""
"43911.0","11.0","43904.0","23563.0","","","","","","","","","","","",""
"43918.0","12.0","43911.0","54330.0","","","","","","","","","","","",""
"43925.0","13.0","43918.0","49306.0","","","","","","","","","","","",""
"43932.0","14.0","43925.0","29873.0","","","","","","","","","","","",""
"43939.0","15.0","43932.0","30596.0","","","","","","","","","","","",""
"43946.0","16.0","43939.0","24483.0","","","","","","","","","","","",""
"43953.0","17.0","43946.0","15959.0","","","","","","","","","","","",""
"43960.0","18.0","43953.0","12234.0","","","","","","","","","","","",""
"43967.0","19.0","43960.0","11238.0","","","","","","","","","","","",""
"43974.0","20.0","43967.0","11232.0","","","","","","","","","","","",""
"43981.0","21.0","43974.0","10028.0","","","","","","","","","","","",""
"43988.0","22.0","43981.0","8261.0","","","","","","","","","","","",""
"43995.0","23.0","43988.0","8287.0","","","","","","","","","","","",""
"44002.0","24.0","43995.0","9179.0","","","","","","","","","","","",""
"44009.0","25.0","44002.0","9738.0","","","","","","","","","","","",""
"44016.0","26.0","44009.0","11458.0","","","","","","","","","","","",""
"44023.0","27.0","44016.0","13368.0","","","","","","","","","","","",""
"44030.0","28.0","44023.0","9389.0","","","","","","","","","","","",""
"44037.0","29.0","44030.0","10462.0","","","","","","","","","","","",""
"44044.0","30.0","44037.0","8961.0","","","","","","","","","","","",""
"44051.0","31.0","44044.0","11209.0","","","","","","","","","","","",""
"44058.0","32.0","44051.0","14348.0","","","","","","","","","","","",""
"44065.0","33.0","44058.0","15409.0","","","","","","","","","","","",""
"44072.0","34.0","44065.0","15009.0","","","","","","","","","","","",""
"44079.0","35.0","44072.0","13094.0","","","","","","","","","","","",""
"44086.0","36.0","44079.0","15022.0","","","","","","","","","","","",""
"44093.0","37.0","44086.0","17474.0","","","","","","","","","","","",""
"44100.0","38.0","44093.0","17531.0","","","","","","","","","","","",""
"44107.0","39.0","44100.0","14219.0","","","","","","","","","","","",""
"44114.0","40.0","44107.0","14537.0","","","","","","","","","","","",""
"44121.0","41.0","44114.0","17547.0","","","","","","","","","","","",""
"44128.0","42.0","44121.0","15972.0","","","","","","","","","","","",""
"44135.0","43.0","44128.0","18683.0","","","","","","","","","","","",""
"44142.0","44.0","44135.0","16147.0","","","","","","","","","","","",""
