"Report date","Week #","Week ","FL","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"41251.0","48.0","41244.0","12812.0","","","","","","","","","","","",""
"41258.0","49.0","41251.0","17892.0","","","","","","","","","","","",""
"41265.0","50.0","41258.0","17442.0","","","","","","","","","","","",""
"41272.0","51.0","41265.0","6427.0","","","","","","","","","","","",""
"41279.0","52.0","41272.0","8928.0","","","","","","","","","","","",""
"41286.0","1.0","41279.0","16242.0","","","","","","","","","","","",""
"41293.0","2.0","41286.0","17399.0","","","","","","","","","","","",""
"41300.0","3.0","41293.0","13829.0","","","","","","","","","","","",""
"41307.0","4.0","41300.0","15879.0","","","","","","","","","","","",""
"41314.0","5.0","41307.0","15583.0","","","","","","","","","","","",""
"41321.0","6.0","41314.0","13141.0","","","","","","","","","","","",""
"41328.0","7.0","41321.0","12263.0","","","","","","","","","","","",""
"41335.0","8.0","41328.0","11537.0","","","","","","","","","","","",""
"41342.0","9.0","41335.0","12339.0","","","","","","","","","","","",""
"41349.0","10.0","41342.0","11602.0","","","","","","","","","","","",""
"41356.0","11.0","41349.0","12010.0","","","","","","","","","","","",""
"41363.0","12.0","41356.0","11355.0","","","","","","","","","","","",""
"41370.0","13.0","41363.0","12635.0","","","","","","","","","","","",""
"41377.0","14.0","41370.0","15264.0","","","","","","","","","","","",""
"41384.0","15.0","41377.0","13608.0","","","","","","","","","","","",""
"41391.0","16.0","41384.0","11645.0","","","","","","","","","","","",""
"41398.0","17.0","41391.0","11361.0","","","","","","","","","","","",""
"41405.0","18.0","41398.0","12784.0","","","","","","","","","","","",""
"41412.0","19.0","41405.0","12997.0","","","","","","","","","","","",""
"41419.0","20.0","41412.0","14054.0","","","","","","","","","","","",""
"41426.0","21.0","41419.0","10875.0","","","","","","","","","","","",""
"41433.0","22.0","41426.0","12621.0","","","","","","","","","","","",""
"41440.0","23.0","41433.0","17407.0","","","","","","","","","","","",""
"41447.0","24.0","41440.0","15349.0","","","","","","","","","","","",""
"41454.0","25.0","41447.0","12079.0","","","","","","","","","","","",""
"41461.0","26.0","41454.0","13765.0","","","","","","","","","","","",""
"41468.0","27.0","41461.0","17085.0","","","","","","","","","","","",""
"41475.0","28.0","41468.0","15190.0","","","","","","","","","","","",""
"41482.0","29.0","41475.0","14085.0","","","","","","","","","","","",""
"41489.0","30.0","41482.0","13731.0","","","","","","","","","","","",""
"41496.0","31.0","41489.0","12850.0","","","","","","","","","","","",""
"41503.0","32.0","41496.0","12875.0","","","","","","","","","","","",""
"41510.0","33.0","41503.0","12409.0","","","","","","","","","","","",""
"41517.0","34.0","41510.0","11465.0","","","","","","","","","","","",""
"41524.0","35.0","41517.0","9657.0","","","","","","","","","","","",""
"41531.0","36.0","41524.0","13603.0","","","","","","","","","","","",""
"41538.0","37.0","41531.0","13292.0","","","","","","","","","","","",""
"41545.0","38.0","41538.0","11943.0","","","","","","","","","","","",""
"41552.0","39.0","41545.0","13336.0","","","","","","","","","","","",""
"41559.0","40.0","41552.0","13699.0","","","","","","","","","","","",""
"41566.0","41.0","41559.0","13215.0","","","","","","","","","","","",""
"41573.0","42.0","41566.0","17692.0","","","","","","","","","","","",""
"41580.0","43.0","41573.0","17274.0","","","","","","","","","","","",""
"41587.0","44.0","41580.0","16380.0","","","","","","","","","","","",""
"41594.0","45.0","41587.0","17925.0","","","","","","","","","","","",""
"41601.0","46.0","41594.0","16967.0","","","","","","","","","","","",""
"41608.0","47.0","41601.0","11628.0","","","","","","","","","","","",""
"41615.0","48.0","41608.0","16331.0","","","","","","","","","","","",""
"41622.0","49.0","41615.0","12956.0","","","","","","","","","","","",""
"41629.0","50.0","41622.0","14372.0","","","","","","","","","","","",""
"41636.0","51.0","41629.0","10878.0","","","","","","","","","","","",""
"41643.0","52.0","41636.0","17201.0","","","","","","","","","","","",""
"41650.0","1.0","41643.0","22233.0","","","","","","","","","","","",""
"41657.0","2.0","41650.0","19656.0","","","","","","","","","","","",""
"41664.0","3.0","41657.0","16652.0","","","","","","","","","","","",""
"41671.0","4.0","41664.0","15129.0","","","","","","","","","","","",""
"41678.0","5.0","41671.0","13544.0","","","","","","","","","","","",""
"41685.0","6.0","41678.0","12646.0","","","","","","","","","","","",""
"41692.0","7.0","41685.0","11779.0","","","","","","","","","","","",""
"41699.0","8.0","41692.0","12417.0","","","","","","","","","","","",""
"41706.0","9.0","41699.0","12832.0","","","","","","","","","","","",""
"41713.0","10.0","41706.0","11901.0","","","","","","","","","","","",""
"41720.0","11.0","41713.0","13599.0","","","","","","","","","","","",""
"41727.0","12.0","41720.0","13694.0","","","","","","","","","","","",""
"41734.0","13.0","41727.0","15318.0","","","","","","","","","","","",""
"41741.0","14.0","41734.0","15382.0","","","","","","","","","","","",""
"41748.0","15.0","41741.0","15005.0","","","","","","","","","","","",""
"41755.0","16.0","41748.0","15857.0","","","","","","","","","","","",""
"41762.0","17.0","41755.0","14899.0","","","","","","","","","","","",""
"41769.0","18.0","41762.0","13669.0","","","","","","","","","","","",""
"41776.0","19.0","41769.0","13005.0","","","","","","","","","","","",""
"41783.0","20.0","41776.0","12318.0","","","","","","","","","","","",""
"41790.0","21.0","41783.0","11521.0","","","","","","","","","","","",""
"41797.0","22.0","41790.0","15571.0","","","","","","","","","","","",""
"41804.0","23.0","41797.0","15245.0","","","","","","","","","","","",""
"41811.0","24.0","41804.0","13904.0","","","","","","","","","","","",""
"41818.0","25.0","41811.0","13890.0","","","","","","","","","","","",""
"41825.0","26.0","41818.0","15611.0","","","","","","","","","","","",""
"41832.0","27.0","41825.0","15454.0","","","","","","","","","","","",""
"41839.0","28.0","41832.0","14138.0","","","","","","","","","","","",""
"41846.0","29.0","41839.0","14077.0","","","","","","","","","","","",""
"41853.0","30.0","41846.0","13498.0","","","","","","","","","","","",""
"41860.0","31.0","41853.0","14734.0","","","","","","","","","","","",""
"41867.0","32.0","41860.0","13272.0","","","","","","","","","","","",""
"41874.0","33.0","41867.0","13139.0","","","","","","","","","","","",""
"41881.0","34.0","41874.0","13096.0","","","","","","","","","","","",""
"41888.0","35.0","41881.0","12546.0","","","","","","","","","","","",""
"41895.0","36.0","41888.0","13323.0","","","","","","","","","","","",""
"41902.0","37.0","41895.0","13154.0","","","","","","","","","","","",""
"41909.0","38.0","41902.0","12637.0","","","","","","","","","","","",""
"41916.0","39.0","41909.0","14380.0","","","","","","","","","","","",""
"41923.0","40.0","41916.0","13599.0","","","","","","","","","","","",""
"41930.0","41.0","41923.0","12155.0","","","","","","","","","","","",""
"41937.0","42.0","41930.0","12170.0","","","","","","","","","","","",""
"41944.0","43.0","41937.0","11612.0","","","","","","","","","","","",""
"41951.0","44.0","41944.0","11878.0","","","","","","","","","","","",""
"41958.0","45.0","41951.0","11367.0","","","","","","","","","","","",""
"41965.0","46.0","41958.0","11640.0","","","","","","","","","","","",""
"41972.0","47.0","41965.0","8446.0","","","","","","","","","","","",""
"41979.0","48.0","41972.0","11985.0","","","","","","","","","","","",""
"41986.0","49.0","41979.0","11106.0","","","","","","","","","","","",""
"41993.0","50.0","41986.0","10121.0","","","","","","","","","","","",""
"42000.0","51.0","41993.0","8261.0","","","","","","","","","","","",""
"42007.0","52.0","42000.0","13599.0","","","","","","","","","","","",""
"42014.0","1.0","42007.0","15003.0","","","","","","","","","","","",""
"42021.0","2.0","42014.0","12730.0","","","","","","","","","","","",""
"42028.0","3.0","42021.0","10768.0","","","","","","","","","","","",""
"42035.0","4.0","42028.0","10515.0","","","","","","","","","","","",""
"42042.0","5.0","42035.0","10569.0","","","","","","","","","","","",""
"42049.0","6.0","42042.0","9480.0","","","","","","","","","","","",""
"42056.0","7.0","42049.0","9363.0","","","","","","","","","","","",""
"42063.0","8.0","42056.0","8898.0","","","","","","","","","","","",""
"42070.0","9.0","42063.0","10491.0","","","","","","","","","","","",""
"42077.0","10.0","42070.0","8832.0","","","","","","","","","","","",""
"42084.0","11.0","42077.0","8982.0","","","","","","","","","","","",""
"42091.0","12.0","42084.0","8662.0","","","","","","","","","","","",""
"42098.0","13.0","42091.0","9269.0","","","","","","","","","","","",""
"42105.0","14.0","42098.0","10374.0","","","","","","","","","","","",""
"42112.0","15.0","42105.0","9294.0","","","","","","","","","","","",""
"42119.0","16.0","42112.0","9141.0","","","","","","","","","","","",""
"42126.0","17.0","42119.0","8416.0","","","","","","","","","","","",""
"42133.0","18.0","42126.0","9503.0","","","","","","","","","","","",""
"42140.0","19.0","42133.0","9216.0","","","","","","","","","","","",""
"42147.0","20.0","42140.0","9712.0","","","","","","","","","","","",""
"42154.0","21.0","42147.0","8480.0","","","","","","","","","","","",""
"42161.0","22.0","42154.0","10982.0","","","","","","","","","","","",""
"42168.0","23.0","42161.0","12045.0","","","","","","","","","","","",""
"42175.0","24.0","42168.0","11357.0","","","","","","","","","","","",""
"42182.0","25.0","42175.0","9731.0","","","","","","","","","","","",""
"42189.0","26.0","42182.0","10824.0","","","","","","","","","","","",""
"42196.0","27.0","42189.0","12746.0","","","","","","","","","","","",""
"42203.0","28.0","42196.0","10818.0","","","","","","","","","","","",""
"42210.0","29.0","42203.0","10010.0","","","","","","","","","","","",""
"42217.0","30.0","42210.0","10350.0","","","","","","","","","","","",""
"42224.0","31.0","42217.0","10168.0","","","","","","","","","","","",""
"42231.0","32.0","42224.0","9222.0","","","","","","","","","","","",""
"42238.0","33.0","42231.0","9192.0","","","","","","","","","","","",""
"42245.0","34.0","42238.0","8712.0","","","","","","","","","","","",""
"42252.0","35.0","42245.0","8569.0","","","","","","","","","","","",""
"42259.0","36.0","42252.0","7252.0","","","","","","","","","","","",""
"42266.0","37.0","42259.0","7817.0","","","","","","","","","","","",""
"42273.0","38.0","42266.0","7712.0","","","","","","","","","","","",""
"42280.0","39.0","42273.0","8209.0","","","","","","","","","","","",""
"42287.0","40.0","42280.0","9649.0","","","","","","","","","","","",""
"42294.0","41.0","42287.0","7848.0","","","","","","","","","","","",""
"42301.0","42.0","42294.0","8053.0","","","","","","","","","","","",""
"42308.0","43.0","42301.0","7820.0","","","","","","","","","","","",""
"42315.0","44.0","42308.0","8683.0","","","","","","","","","","","",""
"42322.0","45.0","42315.0","7670.0","","","","","","","","","","","",""
"42329.0","46.0","42322.0","8284.0","","","","","","","","","","","",""
"42336.0","47.0","42329.0","5386.0","","","","","","","","","","","",""
"42343.0","48.0","42336.0","8233.0","","","","","","","","","","","",""
"42350.0","49.0","42343.0","7895.0","","","","","","","","","","","",""
"42357.0","50.0","42350.0","8341.0","","","","","","","","","","","",""
"42364.0","51.0","42357.0","5867.0","","","","","","","","","","","",""
"42371.0","52.0","42364.0","6816.0","","","","","","","","","","","",""
"42378.0","1.0","42371.0","11056.0","","","","","","","","","","","",""
"42385.0","2.0","42378.0","9775.0","","","","","","","","","","","",""
"42392.0","3.0","42385.0","8225.0","","","","","","","","","","","",""
"42399.0","4.0","42392.0","8069.0","","","","","","","","","","","",""
"42406.0","5.0","42399.0","8488.0","","","","","","","","","","","",""
"42413.0","6.0","42406.0","7062.0","","","","","","","","","","","",""
"42420.0","7.0","42413.0","7318.0","","","","","","","","","","","",""
"42427.0","8.0","42420.0","6923.0","","","","","","","","","","","",""
"42434.0","9.0","42427.0","7376.0","","","","","","","","","","","",""
"42441.0","10.0","42434.0","6524.0","","","","","","","","","","","",""
"42448.0","11.0","42441.0","6866.0","","","","","","","","","","","",""
"42455.0","12.0","42448.0","6951.0","","","","","","","","","","","",""
"42462.0","13.0","42455.0","7235.0","","","","","","","","","","","",""
"42469.0","14.0","42462.0","8729.0","","","","","","","","","","","",""
"42476.0","15.0","42469.0","7376.0","","","","","","","","","","","",""
"42483.0","16.0","42476.0","7312.0","","","","","","","","","","","",""
"42490.0","17.0","42483.0","7360.0","","","","","","","","","","","",""
"42497.0","18.0","42490.0","8263.0","","","","","","","","","","","",""
"42504.0","19.0","42497.0","8049.0","","","","","","","","","","","",""
"42511.0","20.0","42504.0","8071.0","","","","","","","","","","","",""
"42518.0","21.0","42511.0","8315.0","","","","","","","","","","","",""
"42525.0","22.0","42518.0","8259.0","","","","","","","","","","","",""
"42532.0","23.0","42525.0","10028.0","","","","","","","","","","","",""
"42539.0","24.0","42532.0","10155.0","","","","","","","","","","","",""
"42546.0","25.0","42539.0","9048.0","","","","","","","","","","","",""
"42553.0","26.0","42546.0","8914.0","","","","","","","","","","","",""
"42560.0","27.0","42553.0","10314.0","","","","","","","","","","","",""
"42567.0","28.0","42560.0","9365.0","","","","","","","","","","","",""
"42574.0","29.0","42567.0","8482.0","","","","","","","","","","","",""
"42581.0","30.0","42574.0","8224.0","","","","","","","","","","","",""
"42588.0","31.0","42581.0","8542.0","","","","","","","","","","","",""
"42595.0","32.0","42588.0","8082.0","","","","","","","","","","","",""
"42602.0","33.0","42595.0","8047.0","","","","","","","","","","","",""
"42609.0","34.0","42602.0","7823.0","","","","","","","","","","","",""
"42616.0","35.0","42609.0","7501.0","","","","","","","","","","","",""
"42623.0","36.0","42616.0","7493.0","","","","","","","","","","","",""
"42630.0","37.0","42623.0","7603.0","","","","","","","","","","","",""
"42637.0","38.0","42630.0","7255.0","","","","","","","","","","","",""
"42644.0","39.0","42637.0","7275.0","","","","","","","","","","","",""
"42651.0","40.0","42644.0","7323.0","","","","","","","","","","","",""
"42658.0","41.0","42651.0","7999.0","","","","","","","","","","","",""
"42665.0","42.0","42658.0","7549.0","","","","","","","","","","","",""
"42672.0","43.0","42665.0","7538.0","","","","","","","","","","","",""
"42679.0","44.0","42672.0","7676.0","","","","","","","","","","","",""
"42686.0","45.0","42679.0","7229.0","","","","","","","","","","","",""
"42693.0","46.0","42686.0","7695.0","","","","","","","","","","","",""
"42700.0","47.0","42693.0","5366.0","","","","","","","","","","","",""
"42707.0","48.0","42700.0","7564.0","","","","","","","","","","","",""
"42714.0","49.0","42707.0","8130.0","","","","","","","","","","","",""
"42721.0","50.0","42714.0","7322.0","","","","","","","","","","","",""
"42728.0","51.0","42721.0","6179.0","","","","","","","","","","","",""
"42735.0","52.0","42728.0","6170.0","","","","","","","","","","","",""
"42742.0","53.0","42735.0","9011.0","","","","","","","","","","","",""
"42749.0","1.0","42742.0","8729.0","","","","","","","","","","","",""
"42756.0","2.0","42749.0","7392.0","","","","","","","","","","","",""
"42763.0","3.0","42756.0","8133.0","","","","","","","","","","","",""
"42770.0","4.0","42763.0","7822.0","","","","","","","","","","","",""
"42777.0","5.0","42770.0","7506.0","","","","","","","","","","","",""
"42784.0","6.0","42777.0","6881.0","","","","","","","","","","","",""
"42791.0","7.0","42784.0","6323.0","","","","","","","","","","","",""
"42798.0","8.0","42791.0","6354.0","","","","","","","","","","","",""
"42805.0","9.0","42798.0","7180.0","","","","","","","","","","","",""
"42812.0","10.0","42805.0","6802.0","","","","","","","","","","","",""
"42819.0","11.0","42812.0","6692.0","","","","","","","","","","","",""
"42826.0","12.0","42819.0","6981.0","","","","","","","","","","","",""
"42833.0","13.0","42826.0","8564.0","","","","","","","","","","","",""
"42840.0","14.0","42833.0","6839.0","","","","","","","","","","","",""
"42847.0","15.0","42840.0","6886.0","","","","","","","","","","","",""
"42854.0","16.0","42847.0","6952.0","","","","","","","","","","","",""
"42861.0","17.0","42854.0","8028.0","","","","","","","","","","","",""
"42868.0","18.0","42861.0","7660.0","","","","","","","","","","","",""
"42875.0","19.0","42868.0","7686.0","","","","","","","","","","","",""
"42882.0","20.0","42875.0","7586.0","","","","","","","","","","","",""
"42889.0","21.0","42882.0","8140.0","","","","","","","","","","","",""
"42896.0","22.0","42889.0","10538.0","","","","","","","","","","","",""
"42903.0","23.0","42896.0","8938.0","","","","","","","","","","","",""
"42910.0","24.0","42903.0","8299.0","","","","","","","","","","","",""
"42917.0","25.0","42910.0","8350.0","","","","","","","","","","","",""
"42924.0","26.0","42917.0","8904.0","","","","","","","","","","","",""
"42931.0","27.0","42924.0","8849.0","","","","","","","","","","","",""
"42938.0","28.0","42931.0","8406.0","","","","","","","","","","","",""
"42945.0","29.0","42938.0","7481.0","","","","","","","","","","","",""
"42952.0","30.0","42945.0","8084.0","","","","","","","","","","","",""
"42959.0","31.0","42952.0","7905.0","","","","","","","","","","","",""
"42966.0","32.0","42959.0","7615.0","","","","","","","","","","","",""
"42973.0","33.0","42966.0","7178.0","","","","","","","","","","","",""
"42980.0","34.0","42973.0","7062.0","","","","","","","","","","","",""
"42987.0","35.0","42980.0","4773.0","","","","","","","","","","","",""
"42994.0","36.0","42987.0","10052.0","","","","","","","","","","","",""
"43001.0","37.0","42994.0","18477.0","","","","","","","","","","","",""
"43008.0","38.0","43001.0","14902.0","","","","","","","","","","","",""
"43015.0","39.0","43008.0","13861.0","","","","","","","","","","","",""
"43022.0","40.0","43015.0","11314.0","","","","","","","","","","","",""
"43029.0","41.0","43022.0","10112.0","","","","","","","","","","","",""
"43036.0","42.0","43029.0","8849.0","","","","","","","","","","","",""
"43043.0","43.0","43036.0","8596.0","","","","","","","","","","","",""
"43050.0","44.0","43043.0","7610.0","","","","","","","","","","","",""
"43057.0","45.0","43050.0","8423.0","","","","","","","","","","","",""
"43064.0","46.0","43057.0","5255.0","","","","","","","","","","","",""
"43071.0","47.0","43064.0","8024.0","","","","","","","","","","","",""
"43078.0","48.0","43071.0","7593.0","","","","","","","","","","","",""
"43085.0","49.0","43078.0","7332.0","","","","","","","","","","","",""
"43092.0","50.0","43085.0","6971.0","","","","","","","","","","","",""
"43099.0","51.0","43092.0","5443.0","","","","","","","","","","","",""
"43106.0","52.0","43099.0","7974.0","","","","","","","","","","","",""
"43113.0","1.0","43106.0","9001.0","","","","","","","","","","","",""
"43120.0","2.0","43113.0","7315.0","","","","","","","","","","","",""
"43127.0","3.0","43120.0","7627.0","","","","","","","","","","","",""
"43134.0","4.0","43127.0","7632.0","","","","","","","","","","","",""
"43141.0","5.0","43134.0","7159.0","","","","","","","","","","","",""
"43148.0","6.0","43141.0","6699.0","","","","","","","","","","","",""
"43155.0","7.0","43148.0","6008.0","","","","","","","","","","","",""
"43162.0","8.0","43155.0","5969.0","","","","","","","","","","","",""
"43169.0","9.0","43162.0","6892.0","","","","","","","","","","","",""
"43176.0","10.0","43169.0","6478.0","","","","","","","","","","","",""
"43183.0","11.0","43176.0","6318.0","","","","","","","","","","","",""
"43190.0","12.0","43183.0","5677.0","","","","","","","","","","","",""
"43197.0","13.0","43190.0","7595.0","","","","","","","","","","","",""
"43204.0","14.0","43197.0","6524.0","","","","","","","","","","","",""
"43211.0","15.0","43204.0","6381.0","","","","","","","","","","","",""
"43218.0","16.0","43211.0","6302.0","","","","","","","","","","","",""
"43225.0","17.0","43218.0","6695.0","","","","","","","","","","","",""
"43232.0","18.0","43225.0","6977.0","","","","","","","","","","","",""
"43239.0","19.0","43232.0","6840.0","","","","","","","","","","","",""
"43246.0","20.0","43239.0","7080.0","","","","","","","","","","","",""
"43253.0","21.0","43246.0","6996.0","","","","","","","","","","","",""
"43260.0","22.0","43253.0","9538.0","","","","","","","","","","","",""
"43267.0","23.0","43260.0","7761.0","","","","","","","","","","","",""
"43274.0","24.0","43267.0","7370.0","","","","","","","","","","","",""
"43281.0","25.0","43274.0","7280.0","","","","","","","","","","","",""
"43288.0","26.0","43281.0","8360.0","","","","","","","","","","","",""
"43295.0","27.0","43288.0","7939.0","","","","","","","","","","","",""
"43302.0","28.0","43295.0","7519.0","","","","","","","","","","","",""
"43309.0","29.0","43302.0","6705.0","","","","","","","","","","","",""
"43316.0","30.0","43309.0","6880.0","","","","","","","","","","","",""
"43323.0","31.0","43316.0","6830.0","","","","","","","","","","","",""
"43330.0","32.0","43323.0","6463.0","","","","","","","","","","","",""
"43337.0","33.0","43330.0","6519.0","","","","","","","","","","","",""
"43344.0","34.0","43337.0","5851.0","","","","","","","","","","","",""
"43351.0","35.0","43344.0","5764.0","","","","","","","","","","","",""
"43358.0","36.0","43351.0","6108.0","","","","","","","","","","","",""
"43365.0","37.0","43358.0","5901.0","","","","","","","","","","","",""
"43372.0","38.0","43365.0","5707.0","","","","","","","","","","","",""
"43379.0","39.0","43372.0","7066.0","","","","","","","","","","","",""
"43386.0","40.0","43379.0","6685.0","","","","","","","","","","","",""
"43393.0","41.0","43386.0","10672.0","","","","","","","","","","","",""
"43400.0","42.0","43393.0","8987.0","","","","","","","","","","","",""
"43407.0","43.0","43400.0","7771.0","","","","","","","","","","","",""
"43414.0","44.0","43407.0","7784.0","","","","","","","","","","","",""
"43421.0","45.0","43414.0","6898.0","","","","","","","","","","","",""
"43428.0","46.0","43421.0","4817.0","","","","","","","","","","","",""
"43435.0","47.0","43428.0","7126.0","","","","","","","","","","","",""
"43442.0","48.0","43435.0","7072.0","","","","","","","","","","","",""
"43449.0","49.0","43442.0","6993.0","","","","","","","","","","","",""
"43456.0","50.0","43449.0","6531.0","","","","","","","","","","","",""
"43463.0","51.0","43456.0","5216.0","","","","","","","","","","","",""
"43470.0","52.0","43463.0","7343.0","","","","","","","","","","","",""
"43477.0","1.0","43470.0","10113.0","","","","","","","","","","","",""
"43484.0","2.0","43477.0","9152.0","","","","","","","","","","","",""
"43491.0","3.0","43484.0","8226.0","","","","","","","","","","","",""
"43498.0","4.0","43491.0","7510.0","","","","","","","","","","","",""
"43505.0","5.0","43498.0","7049.0","","","","","","","","","","","",""
"43512.0","6.0","43505.0","6185.0","","","","","","","","","","","",""
"43519.0","7.0","43512.0","5685.0","","","","","","","","","","","",""
"43526.0","8.0","43519.0","5675.0","","","","","","","","","","","",""
"43533.0","9.0","43526.0","6204.0","","","","","","","","","","","",""
"43540.0","10.0","43533.0","5801.0","","","","","","","","","","","",""
"43547.0","11.0","43540.0","5353.0","","","","","","","","","","","",""
"43554.0","12.0","43547.0","5304.0","","","","","","","","","","","",""
"43561.0","13.0","43554.0","6402.0","","","","","","","","","","","",""
"43568.0","14.0","43561.0","6345.0","","","","","","","","","","","",""
"43575.0","15.0","43568.0","5911.0","","","","","","","","","","","",""
"43582.0","16.0","43575.0","5900.0","","","","","","","","","","","",""
"43589.0","17.0","43582.0","6262.0","","","","","","","","","","","",""
"43596.0","18.0","43589.0","6402.0","","","","","","","","","","","",""
"43603.0","19.0","43596.0","6354.0","","","","","","","","","","","",""
"43610.0","20.0","43603.0","6104.0","","","","","","","","","","","",""
"43617.0","21.0","43610.0","5971.0","","","","","","","","","","","",""
"43624.0","22.0","43617.0","8581.0","","","","","","","","","","","",""
"43631.0","23.0","43624.0","7509.0","","","","","","","","","","","",""
"43638.0","24.0","43631.0","7025.0","","","","","","","","","","","",""
"43645.0","25.0","43638.0","6845.0","","","","","","","","","","","",""
"43652.0","26.0","43645.0","7150.0","","","","","","","","","","","",""
"43659.0","27.0","43652.0","7710.0","","","","","","","","","","","",""
"43666.0","28.0","43659.0","6919.0","","","","","","","","","","","",""
"43673.0","29.0","43666.0","6491.0","","","","","","","","","","","",""
"43680.0","30.0","43673.0","6437.0","","","","","","","","","","","",""
"43687.0","31.0","43680.0","6509.0","","","","","","","","","","","",""
"43694.0","32.0","43687.0","6009.0","","","","","","","","","","","",""
"43701.0","33.0","43694.0","6305.0","","","","","","","","","","","",""
"43708.0","34.0","43701.0","5646.0","","","","","","","","","","","",""
"43715.0","35.0","43708.0","5013.0","","","","","","","","","","","",""
"43722.0","36.0","43715.0","6543.0","","","","","","","","","","","",""
"43729.0","37.0","43722.0","5972.0","","","","","","","","","","","",""
"43736.0","38.0","43729.0","5388.0","","","","","","","","","","","",""
"43743.0","39.0","43736.0","6072.0","","","","","","","","","","","",""
"43750.0","40.0","43743.0","5982.0","","","","","","","","","","","",""
"43757.0","41.0","43750.0","5451.0","","","","","","","","","","","",""
"43764.0","42.0","43757.0","5402.0","","","","","","","","","","","",""
"43771.0","43.0","43764.0","5484.0","","","","","","","","","","","",""
"43778.0","44.0","43771.0","6028.0","","","","","","","","","","","",""
"43785.0","45.0","43778.0","5252.0","","","","","","","","","","","",""
"43792.0","46.0","43785.0","5662.0","","","","","","","","","","","",""
"43799.0","47.0","43792.0","3817.0","","","","","","","","","","","",""
"43806.0","48.0","43799.0","5681.0","","","","","","","","","","","",""
"43813.0","49.0","43806.0","5375.0","","","","","","","","","","","",""
"43820.0","50.0","43813.0","5337.0","","","","","","","","","","","",""
"43827.0","51.0","43820.0","3807.0","","","","","","","","","","","",""
"43834.0","52.0","43827.0","4618.0","","","","","","","","","","","",""
"43841.0","1.0","43834.0","6862.0","","","","","","","","","","","",""
"43848.0","2.0","43841.0","6088.0","","","","","","","","","","","",""
"43855.0","3.0","43848.0","5206.0","","","","","","","","","","","",""
"43862.0","4.0","43855.0","5457.0","","","","","","","","","","","",""
"43869.0","5.0","43862.0","5605.0","","","","","","","","","","","",""
"43876.0","6.0","43869.0","5229.0","","","","","","","","","","","",""
"43883.0","7.0","43876.0","4861.0","","","","","","","","","","","",""
"43890.0","8.0","43883.0","4853.0","","","","","","","","","","","",""
"43897.0","9.0","43890.0","5325.0","","","","","","","","","","","",""
"43904.0","10.0","43897.0","6463.0","","","","","","","","","","","",""
"43911.0","11.0","43904.0","74313.0","","","","","","","","","","","",""
"43918.0","12.0","43911.0","228484.0","","","","","","","","","","","",""
"43925.0","13.0","43918.0","169885.0","","","","","","","","","","","",""
"43932.0","14.0","43925.0","180419.0","","","","","","","","","","","",""
"43939.0","15.0","43932.0","506670.0","","","","","","","","","","","",""
"43946.0","16.0","43939.0","433103.0","","","","","","","","","","","",""
"43953.0","17.0","43946.0","174860.0","","","","","","","","","","","",""
"43960.0","18.0","43953.0","223082.0","","","","","","","","","","","",""
"43967.0","19.0","43960.0","225404.0","","","","","","","","","","","",""
"43974.0","20.0","43967.0","175411.0","","","","","","","","","","","",""
"43981.0","21.0","43974.0","207707.0","","","","","","","","","","","",""
"43988.0","22.0","43981.0","112161.0","","","","","","","","","","","",""
"43995.0","23.0","43988.0","88148.0","","","","","","","","","","","",""
"44002.0","24.0","43995.0","95683.0","","","","","","","","","","","",""
"44009.0","25.0","44002.0","84370.0","","","","","","","","","","","",""
"44016.0","26.0","44009.0","66941.0","","","","","","","","","","","",""
"44023.0","27.0","44016.0","132831.0","","","","","","","","","","","",""
"44030.0","28.0","44023.0","108976.0","","","","","","","","","","","",""
"44037.0","29.0","44030.0","91462.0","","","","","","","","","","","",""
"44044.0","30.0","44037.0","78286.0","","","","","","","","","","","",""
"44051.0","31.0","44044.0","61584.0","","","","","","","","","","","",""
"44058.0","32.0","44051.0","72774.0","","","","","","","","","","","",""
"44065.0","33.0","44058.0","51647.0","","","","","","","","","","","",""
"44072.0","34.0","44065.0","45590.0","","","","","","","","","","","",""
"44079.0","35.0","44072.0","40256.0","","","","","","","","","","","",""
"44086.0","36.0","44079.0","37265.0","","","","","","","","","","","",""
"44093.0","37.0","44086.0","39028.0","","","","","","","","","","","",""
"44100.0","38.0","44093.0","32373.0","","","","","","","","","","","",""
"44107.0","39.0","44100.0","42306.0","","","","","","","","","","","",""
"44114.0","40.0","44107.0","47904.0","","","","","","","","","","","",""
"44121.0","41.0","44114.0","40070.0","","","","","","","","","","","",""
"44128.0","42.0","44121.0","33542.0","","","","","","","","","","","",""
"44135.0","43.0","44128.0","31625.0","","","","","","","","","","","",""
"44142.0","44.0","44135.0","31403.0","","","","","","","","","","","",""
"44149.0","45.0","44142.0","24358.0","","","","","","","","","","","",""
"44156.0","46.0","44149.0","26931.0","","","","","","","","","","","",""
"44163.0","47.0","44156.0","23063.0","","","","","","","","","","","",""
"44170.0","48.0","44163.0","25012.0","","","","","","","","","","","",""
