"Report date","Week #","Week ","RI","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"35399.0","47.0","35392.0","2432.0","","","","","","","","","","","",""
"35406.0","48.0","35399.0","2453.0","","","","","","","","","","","",""
"35413.0","49.0","35406.0","2730.0","","","","","","","","","","","",""
"35420.0","50.0","35413.0","3078.0","","","","","","","","","","","",""
"35427.0","51.0","35420.0","5744.0","","","","","","","","","","","",""
"35434.0","52.0","35427.0","4152.0","","","","","","","","","","","",""
"35441.0","1.0","35434.0","5449.0","","","","","","","","","","","",""
"35448.0","2.0","35441.0","4669.0","","","","","","","","","","","",""
"35455.0","3.0","35448.0","2538.0","","","","","","","","","","","",""
"35462.0","4.0","35455.0","2855.0","","","","","","","","","","","",""
"35469.0","5.0","35462.0","2828.0","","","","","","","","","","","",""
"35476.0","6.0","35469.0","2581.0","","","","","","","","","","","",""
"35483.0","7.0","35476.0","3733.0","","","","","","","","","","","",""
"35490.0","8.0","35483.0","2374.0","","","","","","","","","","","",""
"35497.0","9.0","35490.0","2035.0","","","","","","","","","","","",""
"35504.0","10.0","35497.0","1976.0","","","","","","","","","","","",""
"35511.0","11.0","35504.0","1881.0","","","","","","","","","","","",""
"35518.0","12.0","35511.0","1787.0","","","","","","","","","","","",""
"35525.0","13.0","35518.0","1844.0","","","","","","","","","","","",""
"35532.0","14.0","35525.0","1990.0","","","","","","","","","","","",""
"35539.0","15.0","35532.0","3043.0","","","","","","","","","","","",""
"35546.0","16.0","35539.0","2203.0","","","","","","","","","","","",""
"35553.0","17.0","35546.0","1853.0","","","","","","","","","","","",""
"35560.0","18.0","35553.0","1620.0","","","","","","","","","","","",""
"35567.0","19.0","35560.0","1706.0","","","","","","","","","","","",""
"35574.0","20.0","35567.0","1687.0","","","","","","","","","","","",""
"35581.0","21.0","35574.0","1333.0","","","","","","","","","","","",""
"35588.0","22.0","35581.0","1648.0","","","","","","","","","","","",""
"35595.0","23.0","35588.0","1365.0","","","","","","","","","","","",""
"35602.0","24.0","35595.0","2252.0","","","","","","","","","","","",""
"35609.0","25.0","35602.0","2711.0","","","","","","","","","","","",""
"35616.0","26.0","35609.0","3032.0","","","","","","","","","","","",""
"35623.0","27.0","35616.0","3081.0","","","","","","","","","","","",""
"35630.0","28.0","35623.0","2282.0","","","","","","","","","","","",""
"35637.0","29.0","35630.0","2295.0","","","","","","","","","","","",""
"35644.0","30.0","35637.0","1681.0","","","","","","","","","","","",""
"35651.0","31.0","35644.0","1962.0","","","","","","","","","","","",""
"35658.0","32.0","35651.0","1556.0","","","","","","","","","","","",""
"35665.0","33.0","35658.0","1787.0","","","","","","","","","","","",""
"35672.0","34.0","35665.0","1466.0","","","","","","","","","","","",""
"35679.0","35.0","35672.0","1480.0","","","","","","","","","","","",""
"35686.0","36.0","35679.0","1473.0","","","","","","","","","","","",""
"35693.0","37.0","35686.0","1338.0","","","","","","","","","","","",""
"35700.0","38.0","35693.0","1225.0","","","","","","","","","","","",""
"35707.0","39.0","35700.0","1303.0","","","","","","","","","","","",""
"35714.0","40.0","35707.0","1402.0","","","","","","","","","","","",""
"35721.0","41.0","35714.0","1183.0","","","","","","","","","","","",""
"35728.0","42.0","35721.0","1541.0","","","","","","","","","","","",""
"35735.0","43.0","35728.0","1403.0","","","","","","","","","","","",""
"35742.0","44.0","35735.0","1712.0","","","","","","","","","","","",""
"35749.0","45.0","35742.0","1617.0","","","","","","","","","","","",""
"35756.0","46.0","35749.0","1990.0","","","","","","","","","","","",""
"35763.0","47.0","35756.0","2051.0","","","","","","","","","","","",""
"35770.0","48.0","35763.0","2312.0","","","","","","","","","","","",""
"35777.0","49.0","35770.0","1998.0","","","","","","","","","","","",""
"35784.0","50.0","35777.0","2830.0","","","","","","","","","","","",""
"35791.0","51.0","35784.0","4188.0","","","","","","","","","","","",""
"35798.0","52.0","35791.0","4684.0","","","","","","","","","","","",""
"35805.0","1.0","35798.0","4823.0","","","","","","","","","","","",""
"35812.0","2.0","35805.0","4222.0","","","","","","","","","","","",""
"35819.0","3.0","35812.0","2297.0","","","","","","","","","","","",""
"35826.0","4.0","35819.0","3508.0","","","","","","","","","","","",""
"35833.0","5.0","35826.0","2797.0","","","","","","","","","","","",""
"35840.0","6.0","35833.0","1744.0","","","","","","","","","","","",""
"35847.0","7.0","35840.0","3731.0","","","","","","","","","","","",""
"35854.0","8.0","35847.0","2135.0","","","","","","","","","","","",""
"35861.0","9.0","35854.0","2010.0","","","","","","","","","","","",""
"35868.0","10.0","35861.0","1920.0","","","","","","","","","","","",""
"35875.0","11.0","35868.0","1648.0","","","","","","","","","","","",""
"35882.0","12.0","35875.0","1343.0","","","","","","","","","","","",""
"35889.0","13.0","35882.0","1418.0","","","","","","","","","","","",""
"35896.0","14.0","35889.0","1991.0","","","","","","","","","","","",""
"35903.0","15.0","35896.0","2951.0","","","","","","","","","","","",""
"35910.0","16.0","35903.0","1747.0","","","","","","","","","","","",""
"35917.0","17.0","35910.0","1321.0","","","","","","","","","","","",""
"35924.0","18.0","35917.0","1437.0","","","","","","","","","","","",""
"35931.0","19.0","35924.0","1444.0","","","","","","","","","","","",""
"35938.0","20.0","35931.0","1342.0","","","","","","","","","","","",""
"35945.0","21.0","35938.0","1158.0","","","","","","","","","","","",""
"35952.0","22.0","35945.0","1360.0","","","","","","","","","","","",""
"35959.0","23.0","35952.0","1506.0","","","","","","","","","","","",""
"35966.0","24.0","35959.0","2260.0","","","","","","","","","","","",""
"35973.0","25.0","35966.0","2877.0","","","","","","","","","","","",""
"35980.0","26.0","35973.0","3005.0","","","","","","","","","","","",""
"35987.0","27.0","35980.0","2563.0","","","","","","","","","","","",""
"35994.0","28.0","35987.0","1837.0","","","","","","","","","","","",""
"36001.0","29.0","35994.0","1389.0","","","","","","","","","","","",""
"36008.0","30.0","36001.0","1408.0","","","","","","","","","","","",""
"36015.0","31.0","36008.0","1415.0","","","","","","","","","","","",""
"36022.0","32.0","36015.0","1163.0","","","","","","","","","","","",""
"36029.0","33.0","36022.0","1210.0","","","","","","","","","","","",""
"36036.0","34.0","36029.0","1280.0","","","","","","","","","","","",""
"36043.0","35.0","36036.0","1300.0","","","","","","","","","","","",""
"36050.0","36.0","36043.0","1055.0","","","","","","","","","","","",""
"36057.0","37.0","36050.0","1139.0","","","","","","","","","","","",""
"36064.0","38.0","36057.0","1031.0","","","","","","","","","","","",""
"36071.0","39.0","36064.0","1199.0","","","","","","","","","","","",""
"36078.0","40.0","36071.0","1362.0","","","","","","","","","","","",""
"36085.0","41.0","36078.0","1089.0","","","","","","","","","","","",""
"36092.0","42.0","36085.0","1321.0","","","","","","","","","","","",""
"36099.0","43.0","36092.0","1304.0","","","","","","","","","","","",""
"36106.0","44.0","36099.0","1472.0","","","","","","","","","","","",""
"36113.0","45.0","36106.0","1457.0","","","","","","","","","","","",""
"36120.0","46.0","36113.0","1647.0","","","","","","","","","","","",""
"36127.0","47.0","36120.0","1762.0","","","","","","","","","","","",""
"36134.0","48.0","36127.0","2090.0","","","","","","","","","","","",""
"36141.0","49.0","36134.0","2193.0","","","","","","","","","","","",""
"36148.0","50.0","36141.0","2342.0","","","","","","","","","","","",""
"36155.0","51.0","36148.0","3017.0","","","","","","","","","","","",""
"36162.0","52.0","36155.0","4645.0","","","","","","","","","","","",""
"36169.0","1.0","36162.0","5498.0","","","","","","","","","","","",""
"36176.0","2.0","36169.0","3922.0","","","","","","","","","","","",""
"36183.0","3.0","36176.0","2411.0","","","","","","","","","","","",""
"36190.0","4.0","36183.0","2875.0","","","","","","","","","","","",""
"36197.0","5.0","36190.0","1768.0","","","","","","","","","","","",""
"36204.0","6.0","36197.0","1755.0","","","","","","","","","","","",""
"36211.0","7.0","36204.0","3216.0","","","","","","","","","","","",""
"36218.0","8.0","36211.0","2113.0","","","","","","","","","","","",""
"36225.0","9.0","36218.0","1667.0","","","","","","","","","","","",""
"36232.0","10.0","36225.0","1583.0","","","","","","","","","","","",""
"36239.0","11.0","36232.0","1463.0","","","","","","","","","","","",""
"36246.0","12.0","36239.0","1327.0","","","","","","","","","","","",""
"36253.0","13.0","36246.0","1408.0","","","","","","","","","","","",""
"36260.0","14.0","36253.0","1573.0","","","","","","","","","","","",""
"36267.0","15.0","36260.0","1512.0","","","","","","","","","","","",""
"36274.0","16.0","36267.0","2673.0","","","","","","","","","","","",""
"36281.0","17.0","36274.0","1298.0","","","","","","","","","","","",""
"36288.0","18.0","36281.0","1210.0","","","","","","","","","","","",""
"36295.0","19.0","36288.0","1218.0","","","","","","","","","","","",""
"36302.0","20.0","36295.0","1163.0","","","","","","","","","","","",""
"36309.0","21.0","36302.0","1242.0","","","","","","","","","","","",""
"36316.0","22.0","36309.0","1383.0","","","","","","","","","","","",""
"36323.0","23.0","36316.0","1316.0","","","","","","","","","","","",""
"36330.0","24.0","36323.0","1555.0","","","","","","","","","","","",""
"36337.0","25.0","36330.0","2560.0","","","","","","","","","","","",""
"36344.0","26.0","36337.0","2722.0","","","","","","","","","","","",""
"36351.0","27.0","36344.0","3237.0","","","","","","","","","","","",""
"36358.0","28.0","36351.0","1891.0","","","","","","","","","","","",""
"36365.0","29.0","36358.0","1308.0","","","","","","","","","","","",""
"36372.0","30.0","36365.0","1336.0","","","","","","","","","","","",""
"36379.0","31.0","36372.0","1370.0","","","","","","","","","","","",""
"36386.0","32.0","36379.0","1171.0","","","","","","","","","","","",""
"36393.0","33.0","36386.0","1177.0","","","","","","","","","","","",""
"36400.0","34.0","36393.0","1172.0","","","","","","","","","","","",""
"36407.0","35.0","36400.0","1184.0","","","","","","","","","","","",""
"36414.0","36.0","36407.0","1173.0","","","","","","","","","","","",""
"36421.0","37.0","36414.0","1094.0","","","","","","","","","","","",""
"36428.0","38.0","36421.0","991.0","","","","","","","","","","","",""
"36435.0","39.0","36428.0","981.0","","","","","","","","","","","",""
"36442.0","40.0","36435.0","1201.0","","","","","","","","","","","",""
"36449.0","41.0","36442.0","954.0","","","","","","","","","","","",""
"36456.0","42.0","36449.0","1026.0","","","","","","","","","","","",""
"36463.0","43.0","36456.0","1022.0","","","","","","","","","","","",""
"36470.0","44.0","36463.0","1414.0","","","","","","","","","","","",""
"36477.0","45.0","36470.0","1116.0","","","","","","","","","","","",""
"36484.0","46.0","36477.0","1217.0","","","","","","","","","","","",""
"36491.0","47.0","36484.0","1319.0","","","","","","","","","","","",""
"36498.0","48.0","36491.0","1758.0","","","","","","","","","","","",""
"36505.0","49.0","36498.0","1676.0","","","","","","","","","","","",""
"36512.0","50.0","36505.0","1980.0","","","","","","","","","","","",""
"36519.0","51.0","36512.0","3159.0","","","","","","","","","","","",""
"36526.0","52.0","36519.0","4866.0","","","","","","","","","","","",""
"36533.0","1.0","36526.0","3468.0","","","","","","","","","","","",""
"36540.0","2.0","36533.0","3642.0","","","","","","","","","","","",""
"36547.0","3.0","36540.0","2235.0","","","","","","","","","","","",""
"36554.0","4.0","36547.0","2204.0","","","","","","","","","","","",""
"36561.0","5.0","36554.0","1686.0","","","","","","","","","","","",""
"36568.0","6.0","36561.0","1422.0","","","","","","","","","","","",""
"36575.0","7.0","36568.0","1545.0","","","","","","","","","","","",""
"36582.0","8.0","36575.0","2936.0","","","","","","","","","","","",""
"36589.0","9.0","36582.0","1557.0","","","","","","","","","","","",""
"36596.0","10.0","36589.0","1294.0","","","","","","","","","","","",""
"36603.0","11.0","36596.0","1244.0","","","","","","","","","","","",""
"36610.0","12.0","36603.0","1287.0","","","","","","","","","","","",""
"36617.0","13.0","36610.0","1144.0","","","","","","","","","","","",""
"36624.0","14.0","36617.0","1368.0","","","","","","","","","","","",""
"36631.0","15.0","36624.0","1535.0","","","","","","","","","","","",""
"36638.0","16.0","36631.0","2936.0","","","","","","","","","","","",""
"36645.0","17.0","36638.0","1362.0","","","","","","","","","","","",""
"36652.0","18.0","36645.0","1222.0","","","","","","","","","","","",""
"36659.0","19.0","36652.0","1076.0","","","","","","","","","","","",""
"36666.0","20.0","36659.0","1082.0","","","","","","","","","","","",""
"36673.0","21.0","36666.0","1132.0","","","","","","","","","","","",""
"36680.0","22.0","36673.0","1089.0","","","","","","","","","","","",""
"36687.0","23.0","36680.0","1247.0","","","","","","","","","","","",""
"36694.0","24.0","36687.0","1673.0","","","","","","","","","","","",""
"36701.0","25.0","36694.0","2798.0","","","","","","","","","","","",""
"36708.0","26.0","36701.0","1989.0","","","","","","","","","","","",""
"36715.0","27.0","36708.0","2591.0","","","","","","","","","","","",""
"36722.0","28.0","36715.0","1824.0","","","","","","","","","","","",""
"36729.0","29.0","36722.0","1225.0","","","","","","","","","","","",""
"36736.0","30.0","36729.0","1087.0","","","","","","","","","","","",""
"36743.0","31.0","36736.0","1240.0","","","","","","","","","","","",""
"36750.0","32.0","36743.0","1123.0","","","","","","","","","","","",""
"36757.0","33.0","36750.0","1105.0","","","","","","","","","","","",""
"36764.0","34.0","36757.0","1068.0","","","","","","","","","","","",""
"36771.0","35.0","36764.0","1085.0","","","","","","","","","","","",""
"36778.0","36.0","36771.0","1021.0","","","","","","","","","","","",""
"36785.0","37.0","36778.0","862.0","","","","","","","","","","","",""
"36792.0","38.0","36785.0","922.0","","","","","","","","","","","",""
"36799.0","39.0","36792.0","1039.0","","","","","","","","","","","",""
"36806.0","40.0","36799.0","1261.0","","","","","","","","","","","",""
"36813.0","41.0","36806.0","964.0","","","","","","","","","","","",""
"36820.0","42.0","36813.0","1080.0","","","","","","","","","","","",""
"36827.0","43.0","36820.0","1168.0","","","","","","","","","","","",""
"36834.0","44.0","36827.0","1345.0","","","","","","","","","","","",""
"36841.0","45.0","36834.0","1219.0","","","","","","","","","","","",""
"36848.0","46.0","36841.0","1480.0","","","","","","","","","","","",""
"36855.0","47.0","36848.0","1443.0","","","","","","","","","","","",""
"36862.0","48.0","36855.0","1681.0","","","","","","","","","","","",""
"36869.0","49.0","36862.0","1845.0","","","","","","","","","","","",""
"36876.0","50.0","36869.0","1909.0","","","","","","","","","","","",""
"36883.0","51.0","36876.0","2642.0","","","","","","","","","","","",""
"36890.0","52.0","36883.0","5013.0","","","","","","","","","","","",""
"36897.0","53.0","36890.0","3141.0","","","","","","","","","","","",""
"36904.0","1.0","36897.0","2936.0","","","","","","","","","","","",""
"36911.0","2.0","36904.0","1934.0","","","","","","","","","","","",""
"36918.0","3.0","36911.0","1888.0","","","","","","","","","","","",""
"36925.0","4.0","36918.0","2004.0","","","","","","","","","","","",""
"36932.0","5.0","36925.0","1722.0","","","","","","","","","","","",""
"36939.0","6.0","36932.0","1631.0","","","","","","","","","","","",""
"36946.0","7.0","36939.0","3155.0","","","","","","","","","","","",""
"36953.0","8.0","36946.0","1872.0","","","","","","","","","","","",""
"36960.0","9.0","36953.0","2051.0","","","","","","","","","","","",""
"36967.0","10.0","36960.0","1799.0","","","","","","","","","","","",""
"36974.0","11.0","36967.0","1429.0","","","","","","","","","","","",""
"36981.0","12.0","36974.0","1638.0","","","","","","","","","","","",""
"36988.0","13.0","36981.0","1642.0","","","","","","","","","","","",""
"36995.0","14.0","36988.0","1848.0","","","","","","","","","","","",""
"37002.0","15.0","36995.0","2804.0","","","","","","","","","","","",""
"37009.0","16.0","37002.0","1628.0","","","","","","","","","","","",""
"37016.0","17.0","37009.0","1380.0","","","","","","","","","","","",""
"37023.0","18.0","37016.0","1386.0","","","","","","","","","","","",""
"37030.0","19.0","37023.0","1389.0","","","","","","","","","","","",""
"37037.0","20.0","37030.0","1459.0","","","","","","","","","","","",""
"37044.0","21.0","37037.0","1245.0","","","","","","","","","","","",""
"37051.0","22.0","37044.0","1316.0","","","","","","","","","","","",""
"37058.0","23.0","37051.0","1441.0","","","","","","","","","","","",""
"37065.0","24.0","37058.0","2582.0","","","","","","","","","","","",""
"37072.0","25.0","37065.0","2419.0","","","","","","","","","","","",""
"37079.0","26.0","37072.0","2440.0","","","","","","","","","","","",""
"37086.0","27.0","37079.0","2338.0","","","","","","","","","","","",""
"37093.0","28.0","37086.0","1522.0","","","","","","","","","","","",""
"37100.0","29.0","37093.0","1107.0","","","","","","","","","","","",""
"37107.0","30.0","37100.0","1357.0","","","","","","","","","","","",""
"37114.0","31.0","37107.0","1300.0","","","","","","","","","","","",""
"37121.0","32.0","37114.0","1051.0","","","","","","","","","","","",""
"37128.0","33.0","37121.0","1197.0","","","","","","","","","","","",""
"37135.0","34.0","37128.0","1298.0","","","","","","","","","","","",""
"37142.0","35.0","37135.0","1177.0","","","","","","","","","","","",""
"37149.0","36.0","37142.0","1282.0","","","","","","","","","","","",""
"37156.0","37.0","37149.0","1189.0","","","","","","","","","","","",""
"37163.0","38.0","37156.0","1330.0","","","","","","","","","","","",""
"37170.0","39.0","37163.0","1411.0","","","","","","","","","","","",""
"37177.0","40.0","37170.0","1424.0","","","","","","","","","","","",""
"37184.0","41.0","37177.0","1570.0","","","","","","","","","","","",""
"37191.0","42.0","37184.0","1437.0","","","","","","","","","","","",""
"37198.0","43.0","37191.0","1690.0","","","","","","","","","","","",""
"37205.0","44.0","37198.0","1692.0","","","","","","","","","","","",""
"37212.0","45.0","37205.0","1504.0","","","","","","","","","","","",""
"37219.0","46.0","37212.0","1937.0","","","","","","","","","","","",""
"37226.0","47.0","37219.0","2162.0","","","","","","","","","","","",""
"37233.0","48.0","37226.0","1818.0","","","","","","","","","","","",""
"37240.0","49.0","37233.0","1930.0","","","","","","","","","","","",""
"37247.0","50.0","37240.0","3142.0","","","","","","","","","","","",""
"37254.0","51.0","37247.0","7558.0","","","","","","","","","","","",""
"37261.0","52.0","37254.0","3206.0","","","","","","","","","","","",""
"37268.0","1.0","37261.0","2126.0","","","","","","","","","","","",""
"37275.0","2.0","37268.0","2657.0","","","","","","","","","","","",""
"37282.0","3.0","37275.0","1580.0","","","","","","","","","","","",""
"37289.0","4.0","37282.0","1793.0","","","","","","","","","","","",""
"37296.0","5.0","37289.0","1667.0","","","","","","","","","","","",""
"37303.0","6.0","37296.0","1785.0","","","","","","","","","","","",""
"37310.0","7.0","37303.0","3166.0","","","","","","","","","","","",""
"37317.0","8.0","37310.0","1418.0","","","","","","","","","","","",""
"37324.0","9.0","37317.0","1524.0","","","","","","","","","","","",""
"37331.0","10.0","37324.0","1247.0","","","","","","","","","","","",""
"37338.0","11.0","37331.0","1412.0","","","","","","","","","","","",""
"37345.0","12.0","37338.0","2442.0","","","","","","","","","","","",""
"37352.0","13.0","37345.0","1933.0","","","","","","","","","","","",""
"37359.0","14.0","37352.0","1339.0","","","","","","","","","","","",""
"37366.0","15.0","37359.0","2737.0","","","","","","","","","","","",""
"37373.0","16.0","37366.0","1896.0","","","","","","","","","","","",""
"37380.0","17.0","37373.0","1382.0","","","","","","","","","","","",""
"37387.0","18.0","37380.0","1468.0","","","","","","","","","","","",""
"37394.0","19.0","37387.0","1225.0","","","","","","","","","","","",""
"37401.0","20.0","37394.0","1124.0","","","","","","","","","","","",""
"37408.0","21.0","37401.0","1071.0","","","","","","","","","","","",""
"37415.0","22.0","37408.0","1340.0","","","","","","","","","","","",""
"37422.0","23.0","37415.0","1475.0","","","","","","","","","","","",""
"37429.0","24.0","37422.0","2342.0","","","","","","","","","","","",""
"37436.0","25.0","37429.0","2100.0","","","","","","","","","","","",""
"37443.0","26.0","37436.0","2899.0","","","","","","","","","","","",""
"37450.0","27.0","37443.0","2518.0","","","","","","","","","","","",""
"37457.0","28.0","37450.0","1590.0","","","","","","","","","","","",""
"37464.0","29.0","37457.0","1205.0","","","","","","","","","","","",""
"37471.0","30.0","37464.0","1223.0","","","","","","","","","","","",""
"37478.0","31.0","37471.0","1399.0","","","","","","","","","","","",""
"37485.0","32.0","37478.0","1189.0","","","","","","","","","","","",""
"37492.0","33.0","37485.0","1225.0","","","","","","","","","","","",""
"37499.0","34.0","37492.0","1094.0","","","","","","","","","","","",""
"37506.0","35.0","37499.0","1140.0","","","","","","","","","","","",""
"37513.0","36.0","37506.0","1059.0","","","","","","","","","","","",""
"37520.0","37.0","37513.0","1150.0","","","","","","","","","","","",""
"37527.0","38.0","37520.0","1157.0","","","","","","","","","","","",""
"37534.0","39.0","37527.0","1307.0","","","","","","","","","","","",""
"37541.0","40.0","37534.0","1322.0","","","","","","","","","","","",""
"37548.0","41.0","37541.0","1194.0","","","","","","","","","","","",""
"37555.0","42.0","37548.0","1381.0","","","","","","","","","","","",""
"37562.0","43.0","37555.0","1423.0","","","","","","","","","","","",""
"37569.0","44.0","37562.0","1559.0","","","","","","","","","","","",""
"37576.0","45.0","37569.0","1422.0","","","","","","","","","","","",""
"37583.0","46.0","37576.0","1666.0","","","","","","","","","","","",""
"37590.0","47.0","37583.0","1649.0","","","","","","","","","","","",""
"37597.0","48.0","37590.0","2435.0","","","","","","","","","","","",""
"37604.0","49.0","37597.0","2180.0","","","","","","","","","","","",""
"37611.0","50.0","37604.0","2073.0","","","","","","","","","","","",""
"37618.0","51.0","37611.0","3706.0","","","","","","","","","","","",""
"37625.0","52.0","37618.0","3133.0","","","","","","","","","","","",""
"37632.0","1.0","37625.0","4778.0","","","","","","","","","","","",""
"37639.0","2.0","37632.0","2991.0","","","","","","","","","","","",""
"37646.0","3.0","37639.0","2061.0","","","","","","","","","","","",""
"37653.0","4.0","37646.0","1881.0","","","","","","","","","","","",""
"37660.0","5.0","37653.0","1632.0","","","","","","","","","","","",""
"37667.0","6.0","37660.0","1671.0","","","","","","","","","","","",""
"37674.0","7.0","37667.0","2688.0","","","","","","","","","","","",""
"37681.0","8.0","37674.0","2345.0","","","","","","","","","","","",""
"37688.0","9.0","37681.0","1545.0","","","","","","","","","","","",""
"37695.0","10.0","37688.0","1680.0","","","","","","","","","","","",""
"37702.0","11.0","37695.0","1180.0","","","","","","","","","","","",""
"37709.0","12.0","37702.0","1154.0","","","","","","","","","","","",""
"37716.0","13.0","37709.0","1517.0","","","","","","","","","","","",""
"37723.0","14.0","37716.0","1647.0","","","","","","","","","","","",""
"37730.0","15.0","37723.0","2746.0","","","","","","","","","","","",""
"37737.0","16.0","37730.0","1465.0","","","","","","","","","","","",""
"37744.0","17.0","37737.0","1257.0","","","","","","","","","","","",""
"37751.0","18.0","37744.0","1285.0","","","","","","","","","","","",""
"37758.0","19.0","37751.0","1197.0","","","","","","","","","","","",""
"37765.0","20.0","37758.0","1311.0","","","","","","","","","","","",""
"37772.0","21.0","37765.0","1145.0","","","","","","","","","","","",""
"37779.0","22.0","37772.0","1424.0","","","","","","","","","","","",""
"37786.0","23.0","37779.0","1559.0","","","","","","","","","","","",""
"37793.0","24.0","37786.0","2320.0","","","","","","","","","","","",""
"37800.0","25.0","37793.0","2098.0","","","","","","","","","","","",""
"37807.0","26.0","37800.0","2770.0","","","","","","","","","","","",""
"37814.0","27.0","37807.0","2016.0","","","","","","","","","","","",""
"37821.0","28.0","37814.0","1538.0","","","","","","","","","","","",""
"37828.0","29.0","37821.0","1192.0","","","","","","","","","","","",""
"37835.0","30.0","37828.0","1206.0","","","","","","","","","","","",""
"37842.0","31.0","37835.0","1388.0","","","","","","","","","","","",""
"37849.0","32.0","37842.0","1041.0","","","","","","","","","","","",""
"37856.0","33.0","37849.0","1129.0","","","","","","","","","","","",""
"37863.0","34.0","37856.0","1130.0","","","","","","","","","","","",""
"37870.0","35.0","37863.0","1256.0","","","","","","","","","","","",""
"37877.0","36.0","37870.0","1093.0","","","","","","","","","","","",""
"37884.0","37.0","37877.0","1079.0","","","","","","","","","","","",""
"37891.0","38.0","37884.0","1068.0","","","","","","","","","","","",""
"37898.0","39.0","37891.0","1146.0","","","","","","","","","","","",""
"37905.0","40.0","37898.0","1260.0","","","","","","","","","","","",""
"37912.0","41.0","37905.0","1074.0","","","","","","","","","","","",""
"37919.0","42.0","37912.0","1098.0","","","","","","","","","","","",""
"37926.0","43.0","37919.0","1100.0","","","","","","","","","","","",""
"37933.0","44.0","37926.0","1471.0","","","","","","","","","","","",""
"37940.0","45.0","37933.0","1226.0","","","","","","","","","","","",""
"37947.0","46.0","37940.0","1400.0","","","","","","","","","","","",""
"37954.0","47.0","37947.0","1435.0","","","","","","","","","","","",""
"37961.0","48.0","37954.0","1950.0","","","","","","","","","","","",""
"37968.0","49.0","37961.0","2537.0","","","","","","","","","","","",""
"37975.0","50.0","37968.0","2052.0","","","","","","","","","","","",""
"37982.0","51.0","37975.0","3222.0","","","","","","","","","","","",""
"37989.0","52.0","37982.0","2832.0","","","","","","","","","","","",""
"37996.0","1.0","37989.0","3510.0","","","","","","","","","","","",""
"38003.0","2.0","37996.0","2952.0","","","","","","","","","","","",""
"38010.0","3.0","38003.0","1953.0","","","","","","","","","","","",""
"38017.0","4.0","38010.0","1799.0","","","","","","","","","","","",""
"38024.0","5.0","38017.0","1644.0","","","","","","","","","","","",""
"38031.0","6.0","38024.0","1531.0","","","","","","","","","","","",""
"38038.0","7.0","38031.0","2972.0","","","","","","","","","","","",""
"38045.0","8.0","38038.0","1486.0","","","","","","","","","","","",""
"38052.0","9.0","38045.0","1282.0","","","","","","","","","","","",""
"38059.0","10.0","38052.0","1305.0","","","","","","","","","","","",""
"38066.0","11.0","38059.0","1232.0","","","","","","","","","","","",""
"38073.0","12.0","38066.0","1272.0","","","","","","","","","","","",""
"38080.0","13.0","38073.0","1314.0","","","","","","","","","","","",""
"38087.0","14.0","38080.0","1571.0","","","","","","","","","","","",""
"38094.0","15.0","38087.0","2754.0","","","","","","","","","","","",""
"38101.0","16.0","38094.0","1247.0","","","","","","","","","","","",""
"38108.0","17.0","38101.0","1047.0","","","","","","","","","","","",""
"38115.0","18.0","38108.0","1181.0","","","","","","","","","","","",""
"38122.0","19.0","38115.0","1061.0","","","","","","","","","","","",""
"38129.0","20.0","38122.0","1136.0","","","","","","","","","","","",""
"38136.0","21.0","38129.0","1164.0","","","","","","","","","","","",""
"38143.0","22.0","38136.0","1144.0","","","","","","","","","","","",""
"38150.0","23.0","38143.0","1296.0","","","","","","","","","","","",""
"38157.0","24.0","38150.0","1577.0","","","","","","","","","","","",""
"38164.0","25.0","38157.0","2379.0","","","","","","","","","","","",""
"38171.0","26.0","38164.0","2424.0","","","","","","","","","","","",""
"38178.0","27.0","38171.0","2032.0","","","","","","","","","","","",""
"38185.0","28.0","38178.0","1565.0","","","","","","","","","","","",""
"38192.0","29.0","38185.0","1152.0","","","","","","","","","","","",""
"38199.0","30.0","38192.0","1234.0","","","","","","","","","","","",""
"38206.0","31.0","38199.0","1196.0","","","","","","","","","","","",""
"38213.0","32.0","38206.0","1048.0","","","","","","","","","","","",""
"38220.0","33.0","38213.0","1005.0","","","","","","","","","","","",""
"38227.0","34.0","38220.0","1026.0","","","","","","","","","","","",""
"38234.0","35.0","38227.0","1055.0","","","","","","","","","","","",""
"38241.0","36.0","38234.0","966.0","","","","","","","","","","","",""
"38248.0","37.0","38241.0","960.0","","","","","","","","","","","",""
"38255.0","38.0","38248.0","956.0","","","","","","","","","","","",""
"38262.0","39.0","38255.0","1165.0","","","","","","","","","","","",""
"38269.0","40.0","38262.0","1283.0","","","","","","","","","","","",""
"38276.0","41.0","38269.0","1057.0","","","","","","","","","","","",""
"38283.0","42.0","38276.0","1117.0","","","","","","","","","","","",""
"38290.0","43.0","38283.0","1165.0","","","","","","","","","","","",""
"38297.0","44.0","38290.0","1393.0","","","","","","","","","","","",""
"38304.0","45.0","38297.0","1203.0","","","","","","","","","","","",""
"38311.0","46.0","38304.0","1548.0","","","","","","","","","","","",""
"38318.0","47.0","38311.0","1454.0","","","","","","","","","","","",""
"38325.0","48.0","38318.0","1666.0","","","","","","","","","","","",""
"38332.0","49.0","38325.0","1720.0","","","","","","","","","","","",""
"38339.0","50.0","38332.0","1910.0","","","","","","","","","","","",""
"38346.0","51.0","38339.0","3141.0","","","","","","","","","","","",""
