"Report date","Week #","Week ","TN","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"41279.0","52.0","41272.0","12706.0","","","","","","","","","","","",""
"41286.0","1.0","41279.0","12634.0","","","","","","","","","","","",""
"41293.0","2.0","41286.0","9550.0","","","","","","","","","","","",""
"41300.0","3.0","41293.0","8220.0","","","","","","","","","","","",""
"41307.0","4.0","41300.0","6217.0","","","","","","","","","","","",""
"41314.0","5.0","41307.0","6101.0","","","","","","","","","","","",""
"41321.0","6.0","41314.0","4833.0","","","","","","","","","","","",""
"41328.0","7.0","41321.0","4649.0","","","","","","","","","","","",""
"41335.0","8.0","41328.0","4605.0","","","","","","","","","","","",""
"41342.0","9.0","41335.0","5013.0","","","","","","","","","","","",""
"41349.0","10.0","41342.0","4689.0","","","","","","","","","","","",""
"41356.0","11.0","41349.0","4429.0","","","","","","","","","","","",""
"41363.0","12.0","41356.0","4565.0","","","","","","","","","","","",""
"41370.0","13.0","41363.0","5373.0","","","","","","","","","","","",""
"41377.0","14.0","41370.0","5027.0","","","","","","","","","","","",""
"41384.0","15.0","41377.0","4703.0","","","","","","","","","","","",""
"41391.0","16.0","41384.0","4598.0","","","","","","","","","","","",""
"41398.0","17.0","41391.0","5266.0","","","","","","","","","","","",""
"41405.0","18.0","41398.0","4778.0","","","","","","","","","","","",""
"41412.0","19.0","41405.0","5969.0","","","","","","","","","","","",""
"41419.0","20.0","41412.0","5283.0","","","","","","","","","","","",""
"41426.0","21.0","41419.0","6563.0","","","","","","","","","","","",""
"41433.0","22.0","41426.0","6663.0","","","","","","","","","","","",""
"41440.0","23.0","41433.0","5121.0","","","","","","","","","","","",""
"41447.0","24.0","41440.0","4455.0","","","","","","","","","","","",""
"41454.0","25.0","41447.0","4620.0","","","","","","","","","","","",""
"41461.0","26.0","41454.0","6170.0","","","","","","","","","","","",""
"41468.0","27.0","41461.0","9990.0","","","","","","","","","","","",""
"41475.0","28.0","41468.0","7665.0","","","","","","","","","","","",""
"41482.0","29.0","41475.0","5040.0","","","","","","","","","","","",""
"41489.0","30.0","41482.0","4674.0","","","","","","","","","","","",""
"41496.0","31.0","41489.0","4493.0","","","","","","","","","","","",""
"41503.0","32.0","41496.0","4272.0","","","","","","","","","","","",""
"41510.0","33.0","41503.0","4273.0","","","","","","","","","","","",""
"41517.0","34.0","41510.0","3893.0","","","","","","","","","","","",""
"41524.0","35.0","41517.0","4574.0","","","","","","","","","","","",""
"41531.0","36.0","41524.0","4170.0","","","","","","","","","","","",""
"41538.0","37.0","41531.0","3699.0","","","","","","","","","","","",""
"41545.0","38.0","41538.0","3741.0","","","","","","","","","","","",""
"41552.0","39.0","41545.0","3802.0","","","","","","","","","","","",""
"41559.0","40.0","41552.0","4342.0","","","","","","","","","","","",""
"41566.0","41.0","41559.0","4306.0","","","","","","","","","","","",""
"41573.0","42.0","41566.0","4244.0","","","","","","","","","","","",""
"41580.0","43.0","41573.0","3255.0","","","","","","","","","","","",""
"41587.0","44.0","41580.0","5039.0","","","","","","","","","","","",""
"41594.0","45.0","41587.0","4078.0","","","","","","","","","","","",""
"41601.0","46.0","41594.0","4680.0","","","","","","","","","","","",""
"41608.0","47.0","41601.0","3440.0","","","","","","","","","","","",""
"41615.0","48.0","41608.0","7643.0","","","","","","","","","","","",""
"41622.0","49.0","41615.0","5199.0","","","","","","","","","","","",""
"41629.0","50.0","41622.0","5957.0","","","","","","","","","","","",""
"41636.0","51.0","41629.0","6659.0","","","","","","","","","","","",""
"41643.0","52.0","41636.0","11850.0","","","","","","","","","","","",""
"41650.0","1.0","41643.0","11582.0","","","","","","","","","","","",""
"41657.0","2.0","41650.0","8482.0","","","","","","","","","","","",""
"41664.0","3.0","41657.0","6668.0","","","","","","","","","","","",""
"41671.0","4.0","41664.0","5706.0","","","","","","","","","","","",""
"41678.0","5.0","41671.0","6324.0","","","","","","","","","","","",""
"41685.0","6.0","41678.0","4833.0","","","","","","","","","","","",""
"41692.0","7.0","41685.0","4921.0","","","","","","","","","","","",""
"41699.0","8.0","41692.0","4424.0","","","","","","","","","","","",""
"41706.0","9.0","41699.0","3885.0","","","","","","","","","","","",""
"41713.0","10.0","41706.0","4359.0","","","","","","","","","","","",""
"41720.0","11.0","41713.0","3661.0","","","","","","","","","","","",""
"41727.0","12.0","41720.0","4430.0","","","","","","","","","","","",""
"41734.0","13.0","41727.0","3848.0","","","","","","","","","","","",""
"41741.0","14.0","41734.0","3841.0","","","","","","","","","","","",""
"41748.0","15.0","41741.0","3357.0","","","","","","","","","","","",""
"41755.0","16.0","41748.0","3534.0","","","","","","","","","","","",""
"41762.0","17.0","41755.0","3858.0","","","","","","","","","","","",""
"41769.0","18.0","41762.0","4588.0","","","","","","","","","","","",""
"41776.0","19.0","41769.0","3968.0","","","","","","","","","","","",""
"41783.0","20.0","41776.0","4548.0","","","","","","","","","","","",""
"41790.0","21.0","41783.0","5497.0","","","","","","","","","","","",""
"41797.0","22.0","41790.0","6085.0","","","","","","","","","","","",""
"41804.0","23.0","41797.0","4591.0","","","","","","","","","","","",""
"41811.0","24.0","41804.0","4501.0","","","","","","","","","","","",""
"41818.0","25.0","41811.0","3972.0","","","","","","","","","","","",""
"41825.0","26.0","41818.0","5076.0","","","","","","","","","","","",""
"41832.0","27.0","41825.0","8520.0","","","","","","","","","","","",""
"41839.0","28.0","41832.0","5317.0","","","","","","","","","","","",""
"41846.0","29.0","41839.0","4657.0","","","","","","","","","","","",""
"41853.0","30.0","41846.0","3567.0","","","","","","","","","","","",""
"41860.0","31.0","41853.0","3889.0","","","","","","","","","","","",""
"41867.0","32.0","41860.0","3468.0","","","","","","","","","","","",""
"41874.0","33.0","41867.0","3595.0","","","","","","","","","","","",""
"41881.0","34.0","41874.0","3315.0","","","","","","","","","","","",""
"41888.0","35.0","41881.0","3966.0","","","","","","","","","","","",""
"41895.0","36.0","41888.0","3952.0","","","","","","","","","","","",""
"41902.0","37.0","41895.0","3475.0","","","","","","","","","","","",""
"41909.0","38.0","41902.0","3140.0","","","","","","","","","","","",""
"41916.0","39.0","41909.0","3600.0","","","","","","","","","","","",""
"41923.0","40.0","41916.0","4083.0","","","","","","","","","","","",""
"41930.0","41.0","41923.0","4287.0","","","","","","","","","","","",""
"41937.0","42.0","41930.0","4006.0","","","","","","","","","","","",""
"41944.0","43.0","41937.0","3190.0","","","","","","","","","","","",""
"41951.0","44.0","41944.0","4496.0","","","","","","","","","","","",""
"41958.0","45.0","41951.0","3594.0","","","","","","","","","","","",""
"41965.0","46.0","41958.0","3778.0","","","","","","","","","","","",""
"41972.0","47.0","41965.0","3157.0","","","","","","","","","","","",""
"41979.0","48.0","41972.0","6483.0","","","","","","","","","","","",""
"41986.0","49.0","41979.0","4429.0","","","","","","","","","","","",""
"41993.0","50.0","41986.0","4991.0","","","","","","","","","","","",""
"42000.0","51.0","41993.0","5361.0","","","","","","","","","","","",""
"42007.0","52.0","42000.0","10556.0","","","","","","","","","","","",""
"42014.0","1.0","42007.0","11905.0","","","","","","","","","","","",""
"42021.0","2.0","42014.0","7825.0","","","","","","","","","","","",""
"42028.0","3.0","42021.0","4939.0","","","","","","","","","","","",""
"42035.0","4.0","42028.0","4556.0","","","","","","","","","","","",""
"42042.0","5.0","42035.0","4065.0","","","","","","","","","","","",""
"42049.0","6.0","42042.0","3636.0","","","","","","","","","","","",""
"42056.0","7.0","42049.0","2840.0","","","","","","","","","","","",""
"42063.0","8.0","42056.0","9133.0","","","","","","","","","","","",""
"42070.0","9.0","42063.0","5064.0","","","","","","","","","","","",""
"42077.0","10.0","42070.0","8040.0","","","","","","","","","","","",""
"42084.0","11.0","42077.0","4451.0","","","","","","","","","","","",""
"42091.0","12.0","42084.0","3225.0","","","","","","","","","","","",""
"42098.0","13.0","42091.0","3814.0","","","","","","","","","","","",""
"42105.0","14.0","42098.0","4140.0","","","","","","","","","","","",""
"42112.0","15.0","42105.0","3630.0","","","","","","","","","","","",""
"42119.0","16.0","42112.0","3733.0","","","","","","","","","","","",""
"42126.0","17.0","42119.0","3425.0","","","","","","","","","","","",""
"42133.0","18.0","42126.0","3468.0","","","","","","","","","","","",""
"42140.0","19.0","42133.0","3403.0","","","","","","","","","","","",""
"42147.0","20.0","42140.0","3921.0","","","","","","","","","","","",""
"42154.0","21.0","42147.0","4927.0","","","","","","","","","","","",""
"42161.0","22.0","42154.0","5857.0","","","","","","","","","","","",""
"42168.0","23.0","42161.0","3958.0","","","","","","","","","","","",""
"42175.0","24.0","42168.0","3452.0","","","","","","","","","","","",""
"42182.0","25.0","42175.0","3423.0","","","","","","","","","","","",""
"42189.0","26.0","42182.0","4084.0","","","","","","","","","","","",""
"42196.0","27.0","42189.0","7765.0","","","","","","","","","","","",""
"42203.0","28.0","42196.0","6262.0","","","","","","","","","","","",""
"42210.0","29.0","42203.0","4633.0","","","","","","","","","","","",""
"42217.0","30.0","42210.0","3182.0","","","","","","","","","","","",""
"42224.0","31.0","42217.0","3274.0","","","","","","","","","","","",""
"42231.0","32.0","42224.0","3205.0","","","","","","","","","","","",""
"42238.0","33.0","42231.0","3559.0","","","","","","","","","","","",""
"42245.0","34.0","42238.0","3346.0","","","","","","","","","","","",""
"42252.0","35.0","42245.0","2926.0","","","","","","","","","","","",""
"42259.0","36.0","42252.0","2500.0","","","","","","","","","","","",""
"42266.0","37.0","42259.0","3304.0","","","","","","","","","","","",""
"42273.0","38.0","42266.0","3021.0","","","","","","","","","","","",""
"42280.0","39.0","42273.0","2971.0","","","","","","","","","","","",""
"42287.0","40.0","42280.0","3659.0","","","","","","","","","","","",""
"42294.0","41.0","42287.0","3507.0","","","","","","","","","","","",""
"42301.0","42.0","42294.0","3434.0","","","","","","","","","","","",""
"42308.0","43.0","42301.0","3118.0","","","","","","","","","","","",""
"42315.0","44.0","42308.0","4944.0","","","","","","","","","","","",""
"42322.0","45.0","42315.0","3234.0","","","","","","","","","","","",""
"42329.0","46.0","42322.0","3565.0","","","","","","","","","","","",""
"42336.0","47.0","42329.0","3078.0","","","","","","","","","","","",""
"42343.0","48.0","42336.0","5264.0","","","","","","","","","","","",""
"42350.0","49.0","42343.0","4657.0","","","","","","","","","","","",""
"42357.0","50.0","42350.0","4089.0","","","","","","","","","","","",""
"42364.0","51.0","42357.0","4249.0","","","","","","","","","","","",""
"42371.0","52.0","42364.0","7099.0","","","","","","","","","","","",""
"42378.0","1.0","42371.0","12850.0","","","","","","","","","","","",""
"42385.0","2.0","42378.0","6764.0","","","","","","","","","","","",""
"42392.0","3.0","42385.0","3790.0","","","","","","","","","","","",""
"42399.0","4.0","42392.0","8001.0","","","","","","","","","","","",""
"42406.0","5.0","42399.0","4934.0","","","","","","","","","","","",""
"42413.0","6.0","42406.0","3283.0","","","","","","","","","","","",""
"42420.0","7.0","42413.0","4007.0","","","","","","","","","","","",""
"42427.0","8.0","42420.0","3873.0","","","","","","","","","","","",""
"42434.0","9.0","42427.0","3419.0","","","","","","","","","","","",""
"42441.0","10.0","42434.0","2786.0","","","","","","","","","","","",""
"42448.0","11.0","42441.0","2930.0","","","","","","","","","","","",""
"42455.0","12.0","42448.0","3160.0","","","","","","","","","","","",""
"42462.0","13.0","42455.0","3641.0","","","","","","","","","","","",""
"42469.0","14.0","42462.0","3825.0","","","","","","","","","","","",""
"42476.0","15.0","42469.0","2558.0","","","","","","","","","","","",""
"42483.0","16.0","42476.0","2522.0","","","","","","","","","","","",""
"42490.0","17.0","42483.0","4068.0","","","","","","","","","","","",""
"42497.0","18.0","42490.0","3116.0","","","","","","","","","","","",""
"42504.0","19.0","42497.0","1555.0","","","","","","","","","","","",""
"42511.0","20.0","42504.0","3981.0","","","","","","","","","","","",""
"42518.0","21.0","42511.0","4018.0","","","","","","","","","","","",""
"42525.0","22.0","42518.0","3190.0","","","","","","","","","","","",""
"42532.0","23.0","42525.0","3621.0","","","","","","","","","","","",""
"42539.0","24.0","42532.0","2755.0","","","","","","","","","","","",""
"42546.0","25.0","42539.0","3023.0","","","","","","","","","","","",""
"42553.0","26.0","42546.0","3721.0","","","","","","","","","","","",""
"42560.0","27.0","42553.0","4256.0","","","","","","","","","","","",""
"42567.0","28.0","42560.0","3686.0","","","","","","","","","","","",""
"42574.0","29.0","42567.0","3164.0","","","","","","","","","","","",""
"42581.0","30.0","42574.0","2550.0","","","","","","","","","","","",""
"42588.0","31.0","42581.0","2715.0","","","","","","","","","","","",""
"42595.0","32.0","42588.0","2558.0","","","","","","","","","","","",""
"42602.0","33.0","42595.0","2483.0","","","","","","","","","","","",""
"42609.0","34.0","42602.0","2418.0","","","","","","","","","","","",""
"42616.0","35.0","42609.0","2473.0","","","","","","","","","","","",""
"42623.0","36.0","42616.0","2372.0","","","","","","","","","","","",""
"42630.0","37.0","42623.0","2283.0","","","","","","","","","","","",""
"42637.0","38.0","42630.0","2171.0","","","","","","","","","","","",""
"42644.0","39.0","42637.0","2247.0","","","","","","","","","","","",""
"42651.0","40.0","42644.0","2796.0","","","","","","","","","","","",""
"42658.0","41.0","42651.0","2768.0","","","","","","","","","","","",""
"42665.0","42.0","42658.0","2637.0","","","","","","","","","","","",""
"42672.0","43.0","42665.0","2692.0","","","","","","","","","","","",""
"42679.0","44.0","42672.0","2853.0","","","","","","","","","","","",""
"42686.0","45.0","42679.0","2834.0","","","","","","","","","","","",""
"42693.0","46.0","42686.0","2712.0","","","","","","","","","","","",""
"42700.0","47.0","42693.0","2460.0","","","","","","","","","","","",""
"42707.0","48.0","42700.0","3662.0","","","","","","","","","","","",""
"42714.0","49.0","42707.0","3521.0","","","","","","","","","","","",""
"42721.0","50.0","42714.0","3547.0","","","","","","","","","","","",""
"42728.0","51.0","42721.0","4859.0","","","","","","","","","","","",""
"42735.0","52.0","42728.0","4396.0","","","","","","","","","","","",""
"42742.0","53.0","42735.0","5512.0","","","","","","","","","","","",""
"42749.0","1.0","42742.0","4564.0","","","","","","","","","","","",""
"42756.0","2.0","42749.0","3365.0","","","","","","","","","","","",""
"42763.0","3.0","42756.0","3123.0","","","","","","","","","","","",""
"42770.0","4.0","42763.0","3112.0","","","","","","","","","","","",""
"42777.0","5.0","42770.0","2856.0","","","","","","","","","","","",""
"42784.0","6.0","42777.0","2420.0","","","","","","","","","","","",""
"42791.0","7.0","42784.0","1985.0","","","","","","","","","","","",""
"42798.0","8.0","42791.0","2343.0","","","","","","","","","","","",""
"42805.0","9.0","42798.0","2269.0","","","","","","","","","","","",""
"42812.0","10.0","42805.0","2662.0","","","","","","","","","","","",""
"42819.0","11.0","42812.0","2474.0","","","","","","","","","","","",""
"42826.0","12.0","42819.0","2859.0","","","","","","","","","","","",""
"42833.0","13.0","42826.0","2787.0","","","","","","","","","","","",""
"42840.0","14.0","42833.0","2501.0","","","","","","","","","","","",""
"42847.0","15.0","42840.0","2506.0","","","","","","","","","","","",""
"42854.0","16.0","42847.0","2938.0","","","","","","","","","","","",""
"42861.0","17.0","42854.0","3154.0","","","","","","","","","","","",""
"42868.0","18.0","42861.0","2956.0","","","","","","","","","","","",""
"42875.0","19.0","42868.0","2949.0","","","","","","","","","","","",""
"42882.0","20.0","42875.0","6477.0","","","","","","","","","","","",""
"42889.0","21.0","42882.0","4376.0","","","","","","","","","","","",""
"42896.0","22.0","42889.0","3340.0","","","","","","","","","","","",""
"42903.0","23.0","42896.0","2717.0","","","","","","","","","","","",""
"42910.0","24.0","42903.0","2567.0","","","","","","","","","","","",""
"42917.0","25.0","42910.0","3703.0","","","","","","","","","","","",""
"42924.0","26.0","42917.0","4147.0","","","","","","","","","","","",""
"42931.0","27.0","42924.0","3610.0","","","","","","","","","","","",""
"42938.0","28.0","42931.0","2940.0","","","","","","","","","","","",""
"42945.0","29.0","42938.0","2576.0","","","","","","","","","","","",""
"42952.0","30.0","42945.0","2351.0","","","","","","","","","","","",""
"42959.0","31.0","42952.0","2505.0","","","","","","","","","","","",""
"42966.0","32.0","42959.0","2313.0","","","","","","","","","","","",""
"42973.0","33.0","42966.0","2065.0","","","","","","","","","","","",""
"42980.0","34.0","42973.0","2173.0","","","","","","","","","","","",""
"42987.0","35.0","42980.0","2203.0","","","","","","","","","","","",""
"42994.0","36.0","42987.0","2156.0","","","","","","","","","","","",""
"43001.0","37.0","42994.0","2155.0","","","","","","","","","","","",""
"43008.0","38.0","43001.0","2186.0","","","","","","","","","","","",""
"43015.0","39.0","43008.0","2839.0","","","","","","","","","","","",""
"43022.0","40.0","43015.0","2957.0","","","","","","","","","","","",""
"43029.0","41.0","43022.0","2418.0","","","","","","","","","","","",""
"43036.0","42.0","43029.0","2308.0","","","","","","","","","","","",""
"43043.0","43.0","43036.0","2420.0","","","","","","","","","","","",""
"43050.0","44.0","43043.0","2163.0","","","","","","","","","","","",""
"43057.0","45.0","43050.0","2591.0","","","","","","","","","","","",""
"43064.0","46.0","43057.0","2294.0","","","","","","","","","","","",""
"43071.0","47.0","43064.0","3233.0","","","","","","","","","","","",""
"43078.0","48.0","43071.0","3145.0","","","","","","","","","","","",""
"43085.0","49.0","43078.0","3321.0","","","","","","","","","","","",""
"43092.0","50.0","43085.0","3501.0","","","","","","","","","","","",""
"43099.0","51.0","43092.0","3431.0","","","","","","","","","","","",""
"43106.0","52.0","43099.0","5069.0","","","","","","","","","","","",""
"43113.0","1.0","43106.0","4393.0","","","","","","","","","","","",""
"43120.0","2.0","43113.0","3335.0","","","","","","","","","","","",""
"43127.0","3.0","43120.0","3149.0","","","","","","","","","","","",""
"43134.0","4.0","43127.0","2393.0","","","","","","","","","","","",""
"43141.0","5.0","43134.0","2684.0","","","","","","","","","","","",""
"43148.0","6.0","43141.0","2188.0","","","","","","","","","","","",""
"43155.0","7.0","43148.0","2076.0","","","","","","","","","","","",""
"43162.0","8.0","43155.0","1931.0","","","","","","","","","","","",""
"43169.0","9.0","43162.0","2178.0","","","","","","","","","","","",""
"43176.0","10.0","43169.0","2264.0","","","","","","","","","","","",""
"43183.0","11.0","43176.0","2133.0","","","","","","","","","","","",""
"43190.0","12.0","43183.0","2328.0","","","","","","","","","","","",""
"43197.0","13.0","43190.0","2642.0","","","","","","","","","","","",""
"43204.0","14.0","43197.0","2073.0","","","","","","","","","","","",""
"43211.0","15.0","43204.0","1916.0","","","","","","","","","","","",""
"43218.0","16.0","43211.0","2218.0","","","","","","","","","","","",""
"43225.0","17.0","43218.0","2291.0","","","","","","","","","","","",""
"43232.0","18.0","43225.0","2357.0","","","","","","","","","","","",""
"43239.0","19.0","43232.0","2736.0","","","","","","","","","","","",""
"43246.0","20.0","43239.0","3484.0","","","","","","","","","","","",""
"43253.0","21.0","43246.0","5071.0","","","","","","","","","","","",""
"43260.0","22.0","43253.0","4981.0","","","","","","","","","","","",""
"43267.0","23.0","43260.0","2506.0","","","","","","","","","","","",""
"43274.0","24.0","43267.0","2559.0","","","","","","","","","","","",""
"43281.0","25.0","43274.0","3149.0","","","","","","","","","","","",""
"43288.0","26.0","43281.0","4777.0","","","","","","","","","","","",""
"43295.0","27.0","43288.0","2870.0","","","","","","","","","","","",""
"43302.0","28.0","43295.0","2142.0","","","","","","","","","","","",""
"43309.0","29.0","43302.0","2023.0","","","","","","","","","","","",""
"43316.0","30.0","43309.0","2078.0","","","","","","","","","","","",""
"43323.0","31.0","43316.0","2137.0","","","","","","","","","","","",""
"43330.0","32.0","43323.0","1915.0","","","","","","","","","","","",""
"43337.0","33.0","43330.0","1865.0","","","","","","","","","","","",""
"43344.0","34.0","43337.0","1803.0","","","","","","","","","","","",""
"43351.0","35.0","43344.0","1860.0","","","","","","","","","","","",""
"43358.0","36.0","43351.0","1934.0","","","","","","","","","","","",""
"43365.0","37.0","43358.0","1789.0","","","","","","","","","","","",""
"43372.0","38.0","43365.0","1915.0","","","","","","","","","","","",""
"43379.0","39.0","43372.0","2296.0","","","","","","","","","","","",""
"43386.0","40.0","43379.0","2985.0","","","","","","","","","","","",""
"43393.0","41.0","43386.0","2085.0","","","","","","","","","","","",""
"43400.0","42.0","43393.0","1994.0","","","","","","","","","","","",""
"43407.0","43.0","43400.0","2329.0","","","","","","","","","","","",""
"43414.0","44.0","43407.0","2255.0","","","","","","","","","","","",""
"43421.0","45.0","43414.0","2214.0","","","","","","","","","","","",""
"43428.0","46.0","43421.0","2239.0","","","","","","","","","","","",""
"43435.0","47.0","43428.0","2735.0","","","","","","","","","","","",""
"43442.0","48.0","43435.0","2751.0","","","","","","","","","","","",""
"43449.0","49.0","43442.0","2983.0","","","","","","","","","","","",""
"43456.0","50.0","43449.0","4120.0","","","","","","","","","","","",""
"43463.0","51.0","43456.0","4607.0","","","","","","","","","","","",""
"43470.0","52.0","43463.0","3465.0","","","","","","","","","","","",""
"43477.0","1.0","43470.0","3898.0","","","","","","","","","","","",""
"43484.0","2.0","43477.0","2859.0","","","","","","","","","","","",""
"43491.0","3.0","43484.0","2392.0","","","","","","","","","","","",""
"43498.0","4.0","43491.0","2463.0","","","","","","","","","","","",""
"43505.0","5.0","43498.0","2252.0","","","","","","","","","","","",""
"43512.0","6.0","43505.0","2133.0","","","","","","","","","","","",""
"43519.0","7.0","43512.0","2129.0","","","","","","","","","","","",""
"43526.0","8.0","43519.0","2136.0","","","","","","","","","","","",""
"43533.0","9.0","43526.0","2027.0","","","","","","","","","","","",""
"43540.0","10.0","43533.0","2248.0","","","","","","","","","","","",""
"43547.0","11.0","43540.0","2367.0","","","","","","","","","","","",""
"43554.0","12.0","43547.0","2485.0","","","","","","","","","","","",""
"43561.0","13.0","43554.0","4318.0","","","","","","","","","","","",""
"43568.0","14.0","43561.0","2164.0","","","","","","","","","","","",""
"43575.0","15.0","43568.0","1961.0","","","","","","","","","","","",""
"43582.0","16.0","43575.0","2106.0","","","","","","","","","","","",""
"43589.0","17.0","43582.0","2154.0","","","","","","","","","","","",""
"43596.0","18.0","43589.0","2421.0","","","","","","","","","","","",""
"43603.0","19.0","43596.0","2546.0","","","","","","","","","","","",""
"43610.0","20.0","43603.0","2977.0","","","","","","","","","","","",""
"43617.0","21.0","43610.0","3865.0","","","","","","","","","","","",""
"43624.0","22.0","43617.0","2889.0","","","","","","","","","","","",""
"43631.0","23.0","43624.0","2363.0","","","","","","","","","","","",""
"43638.0","24.0","43631.0","2323.0","","","","","","","","","","","",""
"43645.0","25.0","43638.0","2904.0","","","","","","","","","","","",""
"43652.0","26.0","43645.0","2995.0","","","","","","","","","","","",""
"43659.0","27.0","43652.0","2706.0","","","","","","","","","","","",""
"43666.0","28.0","43659.0","2233.0","","","","","","","","","","","",""
"43673.0","29.0","43666.0","2198.0","","","","","","","","","","","",""
"43680.0","30.0","43673.0","2282.0","","","","","","","","","","","",""
"43687.0","31.0","43680.0","1997.0","","","","","","","","","","","",""
"43694.0","32.0","43687.0","1893.0","","","","","","","","","","","",""
"43701.0","33.0","43694.0","1994.0","","","","","","","","","","","",""
"43708.0","34.0","43701.0","2221.0","","","","","","","","","","","",""
"43715.0","35.0","43708.0","2124.0","","","","","","","","","","","",""
"43722.0","36.0","43715.0","2104.0","","","","","","","","","","","",""
"43729.0","37.0","43722.0","3295.0","","","","","","","","","","","",""
"43736.0","38.0","43729.0","2924.0","","","","","","","","","","","",""
"43743.0","39.0","43736.0","2880.0","","","","","","","","","","","",""
"43750.0","40.0","43743.0","3186.0","","","","","","","","","","","",""
"43757.0","41.0","43750.0","3046.0","","","","","","","","","","","",""
"43764.0","42.0","43757.0","2270.0","","","","","","","","","","","",""
"43771.0","43.0","43764.0","2161.0","","","","","","","","","","","",""
"43778.0","44.0","43771.0","2481.0","","","","","","","","","","","",""
"43785.0","45.0","43778.0","2159.0","","","","","","","","","","","",""
"43792.0","46.0","43785.0","2161.0","","","","","","","","","","","",""
"43799.0","47.0","43792.0","2034.0","","","","","","","","","","","",""
"43806.0","48.0","43799.0","3310.0","","","","","","","","","","","",""
"43813.0","49.0","43806.0","2476.0","","","","","","","","","","","",""
"43820.0","50.0","43813.0","3253.0","","","","","","","","","","","",""
"43827.0","51.0","43820.0","4590.0","","","","","","","","","","","",""
"43834.0","52.0","43827.0","3084.0","","","","","","","","","","","",""
"43841.0","1.0","43834.0","3711.0","","","","","","","","","","","",""
"43848.0","2.0","43841.0","3093.0","","","","","","","","","","","",""
"43855.0","3.0","43848.0","2484.0","","","","","","","","","","","",""
"43862.0","4.0","43855.0","2362.0","","","","","","","","","","","",""
"43869.0","5.0","43862.0","2161.0","","","","","","","","","","","",""
"43876.0","6.0","43869.0","2140.0","","","","","","","","","","","",""
"43883.0","7.0","43876.0","1855.0","","","","","","","","","","","",""
"43890.0","8.0","43883.0","2014.0","","","","","","","","","","","",""
"43897.0","9.0","43890.0","2032.0","","","","","","","","","","","",""
"43904.0","10.0","43897.0","2702.0","","","","","","","","","","","",""
"43911.0","11.0","43904.0","38077.0","","","","","","","","","","","",""
"43918.0","12.0","43911.0","92500.0","","","","","","","","","","","",""
"43925.0","13.0","43918.0","112186.0","","","","","","","","","","","",""
"43932.0","14.0","43925.0","71887.0","","","","","","","","","","","",""
"43939.0","15.0","43932.0","67226.0","","","","","","","","","","","",""
"43946.0","16.0","43939.0","42805.0","","","","","","","","","","","",""
"43953.0","17.0","43946.0","36323.0","","","","","","","","","","","",""
"43960.0","18.0","43953.0","28377.0","","","","","","","","","","","",""
"43967.0","19.0","43960.0","28692.0","","","","","","","","","","","",""
