"Report date","Week #","Week ","IL","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"41293.0","2.0","41286.0","19005.0","","","","","","","","","","","",""
"41300.0","3.0","41293.0","14140.0","","","","","","","","","","","",""
"41307.0","4.0","41300.0","15575.0","","","","","","","","","","","",""
"41314.0","5.0","41307.0","14238.0","","","","","","","","","","","",""
"41321.0","6.0","41314.0","10953.0","","","","","","","","","","","",""
"41328.0","7.0","41321.0","12735.0","","","","","","","","","","","",""
"41335.0","8.0","41328.0","12974.0","","","","","","","","","","","",""
"41342.0","9.0","41335.0","11802.0","","","","","","","","","","","",""
"41349.0","10.0","41342.0","11444.0","","","","","","","","","","","",""
"41356.0","11.0","41349.0","12032.0","","","","","","","","","","","",""
"41363.0","12.0","41356.0","14181.0","","","","","","","","","","","",""
"41370.0","13.0","41363.0","15761.0","","","","","","","","","","","",""
"41377.0","14.0","41370.0","13306.0","","","","","","","","","","","",""
"41384.0","15.0","41377.0","12110.0","","","","","","","","","","","",""
"41391.0","16.0","41384.0","13854.0","","","","","","","","","","","",""
"41398.0","17.0","41391.0","14053.0","","","","","","","","","","","",""
"41405.0","18.0","41398.0","13860.0","","","","","","","","","","","",""
"41412.0","19.0","41405.0","12662.0","","","","","","","","","","","",""
"41419.0","20.0","41412.0","13627.0","","","","","","","","","","","",""
"41426.0","21.0","41419.0","13597.0","","","","","","","","","","","",""
"41433.0","22.0","41426.0","16961.0","","","","","","","","","","","",""
"41440.0","23.0","41433.0","13560.0","","","","","","","","","","","",""
"41447.0","24.0","41440.0","12262.0","","","","","","","","","","","",""
"41454.0","25.0","41447.0","12647.0","","","","","","","","","","","",""
"41461.0","26.0","41454.0","12967.0","","","","","","","","","","","",""
"41468.0","27.0","41461.0","13213.0","","","","","","","","","","","",""
"41475.0","28.0","41468.0","13596.0","","","","","","","","","","","",""
"41482.0","29.0","41475.0","12971.0","","","","","","","","","","","",""
"41489.0","30.0","41482.0","11972.0","","","","","","","","","","","",""
"41496.0","31.0","41489.0","11946.0","","","","","","","","","","","",""
"41503.0","32.0","41496.0","11641.0","","","","","","","","","","","",""
"41510.0","33.0","41503.0","11591.0","","","","","","","","","","","",""
"41517.0","34.0","41510.0","11834.0","","","","","","","","","","","",""
"41524.0","35.0","41517.0","11472.0","","","","","","","","","","","",""
"41531.0","36.0","41524.0","11911.0","","","","","","","","","","","",""
"41538.0","37.0","41531.0","11306.0","","","","","","","","","","","",""
"41545.0","38.0","41538.0","11056.0","","","","","","","","","","","",""
"41552.0","39.0","41545.0","11913.0","","","","","","","","","","","",""
"41559.0","40.0","41552.0","14091.0","","","","","","","","","","","",""
"41566.0","41.0","41559.0","11194.0","","","","","","","","","","","",""
"41573.0","42.0","41566.0","13654.0","","","","","","","","","","","",""
"41580.0","43.0","41573.0","13783.0","","","","","","","","","","","",""
"41587.0","44.0","41580.0","14131.0","","","","","","","","","","","",""
"41594.0","45.0","41587.0","13513.0","","","","","","","","","","","",""
"41601.0","46.0","41594.0","16151.0","","","","","","","","","","","",""
"41608.0","47.0","41601.0","13757.0","","","","","","","","","","","",""
"41615.0","48.0","41608.0","19038.0","","","","","","","","","","","",""
"41622.0","49.0","41615.0","22724.0","","","","","","","","","","","",""
"41629.0","50.0","41622.0","19215.0","","","","","","","","","","","",""
"41636.0","51.0","41629.0","19036.0","","","","","","","","","","","",""
"41643.0","52.0","41636.0","17846.0","","","","","","","","","","","",""
"41650.0","1.0","41643.0","22102.0","","","","","","","","","","","",""
"41657.0","2.0","41650.0","16963.0","","","","","","","","","","","",""
"41664.0","3.0","41657.0","14479.0","","","","","","","","","","","",""
"41671.0","4.0","41664.0","13906.0","","","","","","","","","","","",""
"41678.0","5.0","41671.0","14547.0","","","","","","","","","","","",""
"41685.0","6.0","41678.0","11767.0","","","","","","","","","","","",""
"41692.0","7.0","41685.0","10193.0","","","","","","","","","","","",""
"41699.0","8.0","41692.0","11982.0","","","","","","","","","","","",""
"41706.0","9.0","41699.0","12572.0","","","","","","","","","","","",""
"41713.0","10.0","41706.0","10252.0","","","","","","","","","","","",""
"41720.0","11.0","41713.0","10487.0","","","","","","","","","","","",""
"41727.0","12.0","41720.0","11428.0","","","","","","","","","","","",""
"41734.0","13.0","41727.0","12648.0","","","","","","","","","","","",""
"41741.0","14.0","41734.0","12077.0","","","","","","","","","","","",""
"41748.0","15.0","41741.0","10657.0","","","","","","","","","","","",""
"41755.0","16.0","41748.0","10136.0","","","","","","","","","","","",""
"41762.0","17.0","41755.0","10782.0","","","","","","","","","","","",""
"41769.0","18.0","41762.0","10244.0","","","","","","","","","","","",""
"41776.0","19.0","41769.0","11105.0","","","","","","","","","","","",""
"41783.0","20.0","41776.0","9698.0","","","","","","","","","","","",""
"41790.0","21.0","41783.0","10352.0","","","","","","","","","","","",""
"41797.0","22.0","41790.0","13600.0","","","","","","","","","","","",""
"41804.0","23.0","41797.0","13305.0","","","","","","","","","","","",""
"41811.0","24.0","41804.0","11978.0","","","","","","","","","","","",""
"41818.0","25.0","41811.0","10735.0","","","","","","","","","","","",""
"41825.0","26.0","41818.0","11072.0","","","","","","","","","","","",""
"41832.0","27.0","41825.0","12607.0","","","","","","","","","","","",""
"41839.0","28.0","41832.0","10697.0","","","","","","","","","","","",""
"41846.0","29.0","41839.0","9516.0","","","","","","","","","","","",""
"41853.0","30.0","41846.0","9766.0","","","","","","","","","","","",""
"41860.0","31.0","41853.0","10306.0","","","","","","","","","","","",""
"41867.0","32.0","41860.0","8864.0","","","","","","","","","","","",""
"41874.0","33.0","41867.0","9477.0","","","","","","","","","","","",""
"41881.0","34.0","41874.0","8844.0","","","","","","","","","","","",""
"41888.0","35.0","41881.0","9756.0","","","","","","","","","","","",""
"41895.0","36.0","41888.0","9118.0","","","","","","","","","","","",""
"41902.0","37.0","41895.0","8795.0","","","","","","","","","","","",""
"41909.0","38.0","41902.0","8372.0","","","","","","","","","","","",""
"41916.0","39.0","41909.0","9687.0","","","","","","","","","","","",""
"41923.0","40.0","41916.0","10016.0","","","","","","","","","","","",""
"41930.0","41.0","41923.0","9684.0","","","","","","","","","","","",""
"41937.0","42.0","41930.0","10268.0","","","","","","","","","","","",""
"41944.0","43.0","41937.0","10271.0","","","","","","","","","","","",""
"41951.0","44.0","41944.0","12895.0","","","","","","","","","","","",""
"41958.0","45.0","41951.0","13817.0","","","","","","","","","","","",""
"41965.0","46.0","41958.0","18100.0","","","","","","","","","","","",""
"41972.0","47.0","41965.0","14741.0","","","","","","","","","","","",""
"41979.0","48.0","41972.0","18124.0","","","","","","","","","","","",""
"41986.0","49.0","41979.0","14772.0","","","","","","","","","","","",""
"41993.0","50.0","41986.0","15954.0","","","","","","","","","","","",""
"42000.0","51.0","41993.0","17616.0","","","","","","","","","","","",""
"42007.0","52.0","42000.0","15905.0","","","","","","","","","","","",""
"42014.0","1.0","42007.0","21674.0","","","","","","","","","","","",""
"42021.0","2.0","42014.0","17157.0","","","","","","","","","","","",""
"42028.0","3.0","42021.0","11406.0","","","","","","","","","","","",""
"42035.0","4.0","42028.0","11642.0","","","","","","","","","","","",""
"42042.0","5.0","42035.0","12918.0","","","","","","","","","","","",""
"42049.0","6.0","42042.0","9965.0","","","","","","","","","","","",""
"42056.0","7.0","42049.0","12742.0","","","","","","","","","","","",""
"42063.0","8.0","42056.0","11951.0","","","","","","","","","","","",""
"42070.0","9.0","42063.0","11474.0","","","","","","","","","","","",""
"42077.0","10.0","42070.0","9513.0","","","","","","","","","","","",""
"42084.0","11.0","42077.0","9396.0","","","","","","","","","","","",""
"42091.0","12.0","42084.0","9945.0","","","","","","","","","","","",""
"42098.0","13.0","42091.0","11957.0","","","","","","","","","","","",""
"42105.0","14.0","42098.0","10955.0","","","","","","","","","","","",""
"42112.0","15.0","42105.0","9318.0","","","","","","","","","","","",""
"42119.0","16.0","42112.0","9811.0","","","","","","","","","","","",""
"42126.0","17.0","42119.0","9172.0","","","","","","","","","","","",""
"42133.0","18.0","42126.0","10032.0","","","","","","","","","","","",""
"42140.0","19.0","42133.0","9384.0","","","","","","","","","","","",""
"42147.0","20.0","42140.0","9852.0","","","","","","","","","","","",""
"42154.0","21.0","42147.0","9637.0","","","","","","","","","","","",""
"42161.0","22.0","42154.0","12645.0","","","","","","","","","","","",""
"42168.0","23.0","42161.0","11862.0","","","","","","","","","","","",""
"42175.0","24.0","42168.0","11047.0","","","","","","","","","","","",""
"42182.0","25.0","42175.0","11372.0","","","","","","","","","","","",""
"42189.0","26.0","42182.0","10620.0","","","","","","","","","","","",""
"42196.0","27.0","42189.0","14510.0","","","","","","","","","","","",""
"42203.0","28.0","42196.0","10467.0","","","","","","","","","","","",""
"42210.0","29.0","42203.0","9734.0","","","","","","","","","","","",""
"42217.0","30.0","42210.0","8635.0","","","","","","","","","","","",""
"42224.0","31.0","42217.0","10677.0","","","","","","","","","","","",""
"42231.0","32.0","42224.0","9191.0","","","","","","","","","","","",""
"42238.0","33.0","42231.0","8988.0","","","","","","","","","","","",""
"42245.0","34.0","42238.0","9574.0","","","","","","","","","","","",""
"42252.0","35.0","42245.0","10403.0","","","","","","","","","","","",""
"42259.0","36.0","42252.0","8417.0","","","","","","","","","","","",""
"42266.0","37.0","42259.0","8552.0","","","","","","","","","","","",""
"42273.0","38.0","42266.0","9423.0","","","","","","","","","","","",""
"42280.0","39.0","42273.0","9298.0","","","","","","","","","","","",""
"42287.0","40.0","42280.0","10546.0","","","","","","","","","","","",""
"42294.0","41.0","42287.0","9172.0","","","","","","","","","","","",""
"42301.0","42.0","42294.0","10415.0","","","","","","","","","","","",""
"42308.0","43.0","42301.0","12211.0","","","","","","","","","","","",""
"42315.0","44.0","42308.0","12352.0","","","","","","","","","","","",""
"42322.0","45.0","42315.0","10971.0","","","","","","","","","","","",""
"42329.0","46.0","42322.0","14588.0","","","","","","","","","","","",""
"42336.0","47.0","42329.0","14366.0","","","","","","","","","","","",""
"42343.0","48.0","42336.0","19300.0","","","","","","","","","","","",""
"42350.0","49.0","42343.0","15250.0","","","","","","","","","","","",""
"42357.0","50.0","42350.0","17204.0","","","","","","","","","","","",""
"42364.0","51.0","42357.0","18415.0","","","","","","","","","","","",""
"42371.0","52.0","42364.0","14782.0","","","","","","","","","","","",""
"42378.0","1.0","42371.0","19432.0","","","","","","","","","","","",""
"42385.0","2.0","42378.0","16070.0","","","","","","","","","","","",""
"42392.0","3.0","42385.0","12901.0","","","","","","","","","","","",""
"42399.0","4.0","42392.0","17993.0","","","","","","","","","","","",""
"42406.0","5.0","42399.0","12490.0","","","","","","","","","","","",""
"42413.0","6.0","42406.0","10141.0","","","","","","","","","","","",""
"42420.0","7.0","42413.0","10555.0","","","","","","","","","","","",""
"42427.0","8.0","42420.0","10041.0","","","","","","","","","","","",""
"42434.0","9.0","42427.0","10737.0","","","","","","","","","","","",""
"42441.0","10.0","42434.0","9503.0","","","","","","","","","","","",""
"42448.0","11.0","42441.0","9837.0","","","","","","","","","","","",""
"42455.0","12.0","42448.0","10322.0","","","","","","","","","","","",""
"42462.0","13.0","42455.0","11062.0","","","","","","","","","","","",""
"42469.0","14.0","42462.0","10800.0","","","","","","","","","","","",""
"42476.0","15.0","42469.0","9169.0","","","","","","","","","","","",""
"42483.0","16.0","42476.0","14158.0","","","","","","","","","","","",""
"42490.0","17.0","42483.0","9681.0","","","","","","","","","","","",""
"42497.0","18.0","42490.0","10326.0","","","","","","","","","","","",""
"42504.0","19.0","42497.0","9623.0","","","","","","","","","","","",""
"42511.0","20.0","42504.0","10482.0","","","","","","","","","","","",""
"42518.0","21.0","42511.0","11699.0","","","","","","","","","","","",""
"42525.0","22.0","42518.0","11270.0","","","","","","","","","","","",""
"42532.0","23.0","42525.0","11802.0","","","","","","","","","","","",""
"42539.0","24.0","42532.0","9728.0","","","","","","","","","","","",""
"42546.0","25.0","42539.0","9107.0","","","","","","","","","","","",""
"42553.0","26.0","42546.0","10530.0","","","","","","","","","","","",""
"42560.0","27.0","42553.0","10239.0","","","","","","","","","","","",""
"42567.0","28.0","42560.0","9850.0","","","","","","","","","","","",""
"42574.0","29.0","42567.0","10330.0","","","","","","","","","","","",""
"42581.0","30.0","42574.0","8872.0","","","","","","","","","","","",""
"42588.0","31.0","42581.0","9455.0","","","","","","","","","","","",""
"42595.0","32.0","42588.0","8870.0","","","","","","","","","","","",""
"42602.0","33.0","42595.0","8742.0","","","","","","","","","","","",""
"42609.0","34.0","42602.0","8493.0","","","","","","","","","","","",""
"42616.0","35.0","42609.0","12417.0","","","","","","","","","","","",""
"42623.0","36.0","42616.0","8028.0","","","","","","","","","","","",""
"42630.0","37.0","42623.0","8278.0","","","","","","","","","","","",""
"42637.0","38.0","42630.0","7621.0","","","","","","","","","","","",""
"42644.0","39.0","42637.0","8113.0","","","","","","","","","","","",""
"42651.0","40.0","42644.0","9368.0","","","","","","","","","","","",""
"42658.0","41.0","42651.0","7611.0","","","","","","","","","","","",""
"42665.0","42.0","42658.0","9354.0","","","","","","","","","","","",""
"42672.0","43.0","42665.0","8972.0","","","","","","","","","","","",""
"42679.0","44.0","42672.0","10226.0","","","","","","","","","","","",""
"42686.0","45.0","42679.0","7694.0","","","","","","","","","","","",""
"42693.0","46.0","42686.0","13275.0","","","","","","","","","","","",""
"42700.0","47.0","42693.0","12618.0","","","","","","","","","","","",""
"42707.0","48.0","42700.0","17013.0","","","","","","","","","","","",""
"42714.0","49.0","42707.0","19800.0","","","","","","","","","","","",""
"42721.0","50.0","42714.0","19699.0","","","","","","","","","","","",""
"42728.0","51.0","42721.0","16784.0","","","","","","","","","","","",""
"42735.0","52.0","42728.0","14437.0","","","","","","","","","","","",""
"42742.0","53.0","42735.0","18620.0","","","","","","","","","","","",""
"42749.0","1.0","42742.0","16478.0","","","","","","","","","","","",""
"42756.0","2.0","42749.0","11558.0","","","","","","","","","","","",""
"42763.0","3.0","42756.0","11865.0","","","","","","","","","","","",""
"42770.0","4.0","42763.0","10978.0","","","","","","","","","","","",""
"42777.0","5.0","42770.0","9625.0","","","","","","","","","","","",""
"42784.0","6.0","42777.0","8971.0","","","","","","","","","","","",""
"42791.0","7.0","42784.0","7637.0","","","","","","","","","","","",""
"42798.0","8.0","42791.0","10189.0","","","","","","","","","","","",""
"42805.0","9.0","42798.0","8912.0","","","","","","","","","","","",""
"42812.0","10.0","42805.0","9329.0","","","","","","","","","","","",""
"42819.0","11.0","42812.0","8172.0","","","","","","","","","","","",""
"42826.0","12.0","42819.0","10232.0","","","","","","","","","","","",""
"42833.0","13.0","42826.0","11018.0","","","","","","","","","","","",""
"42840.0","14.0","42833.0","9065.0","","","","","","","","","","","",""
"42847.0","15.0","42840.0","8303.0","","","","","","","","","","","",""
"42854.0","16.0","42847.0","8955.0","","","","","","","","","","","",""
"42861.0","17.0","42854.0","9860.0","","","","","","","","","","","",""
"42868.0","18.0","42861.0","8825.0","","","","","","","","","","","",""
"42875.0","19.0","42868.0","8783.0","","","","","","","","","","","",""
"42882.0","20.0","42875.0","10058.0","","","","","","","","","","","",""
"42889.0","21.0","42882.0","10302.0","","","","","","","","","","","",""
"42896.0","22.0","42889.0","11337.0","","","","","","","","","","","",""
"42903.0","23.0","42896.0","9371.0","","","","","","","","","","","",""
"42910.0","24.0","42903.0","8652.0","","","","","","","","","","","",""
"42917.0","25.0","42910.0","9513.0","","","","","","","","","","","",""
"42924.0","26.0","42917.0","9954.0","","","","","","","","","","","",""
"42931.0","27.0","42924.0","9710.0","","","","","","","","","","","",""
"42938.0","28.0","42931.0","8264.0","","","","","","","","","","","",""
"42945.0","29.0","42938.0","7823.0","","","","","","","","","","","",""
"42952.0","30.0","42945.0","8714.0","","","","","","","","","","","",""
"42959.0","31.0","42952.0","8312.0","","","","","","","","","","","",""
"42966.0","32.0","42959.0","8173.0","","","","","","","","","","","",""
"42973.0","33.0","42966.0","7528.0","","","","","","","","","","","",""
"42980.0","34.0","42973.0","8303.0","","","","","","","","","","","",""
"42987.0","35.0","42980.0","7657.0","","","","","","","","","","","",""
"42994.0","36.0","42987.0","7806.0","","","","","","","","","","","",""
"43001.0","37.0","42994.0","7549.0","","","","","","","","","","","",""
"43008.0","38.0","43001.0","7457.0","","","","","","","","","","","",""
"43015.0","39.0","43008.0","9443.0","","","","","","","","","","","",""
"43022.0","40.0","43015.0","7692.0","","","","","","","","","","","",""
"43029.0","41.0","43022.0","8337.0","","","","","","","","","","","",""
"43036.0","42.0","43029.0","8938.0","","","","","","","","","","","",""
"43043.0","43.0","43036.0","10456.0","","","","","","","","","","","",""
"43050.0","44.0","43043.0","9114.0","","","","","","","","","","","",""
"43057.0","45.0","43050.0","12933.0","","","","","","","","","","","",""
"43064.0","46.0","43057.0","10412.0","","","","","","","","","","","",""
"43071.0","47.0","43064.0","15427.0","","","","","","","","","","","",""
"43078.0","48.0","43071.0","16838.0","","","","","","","","","","","",""
"43085.0","49.0","43078.0","16346.0","","","","","","","","","","","",""
"43092.0","50.0","43085.0","16243.0","","","","","","","","","","","",""
"43099.0","51.0","43092.0","17248.0","","","","","","","","","","","",""
"43106.0","52.0","43099.0","18055.0","","","","","","","","","","","",""
"43113.0","1.0","43106.0","14574.0","","","","","","","","","","","",""
"43120.0","2.0","43113.0","9645.0","","","","","","","","","","","",""
"43127.0","3.0","43120.0","10426.0","","","","","","","","","","","",""
"43134.0","4.0","43127.0","9990.0","","","","","","","","","","","",""
"43141.0","5.0","43134.0","10170.0","","","","","","","","","","","",""
"43148.0","6.0","43141.0","8139.0","","","","","","","","","","","",""
"43155.0","7.0","43148.0","8353.0","","","","","","","","","","","",""
"43162.0","8.0","43155.0","8820.0","","","","","","","","","","","",""
"43169.0","9.0","43162.0","8214.0","","","","","","","","","","","",""
"43176.0","10.0","43169.0","7734.0","","","","","","","","","","","",""
"43183.0","11.0","43176.0","7885.0","","","","","","","","","","","",""
"43190.0","12.0","43183.0","10389.0","","","","","","","","","","","",""
"43197.0","13.0","43190.0","9908.0","","","","","","","","","","","",""
"43204.0","14.0","43197.0","8916.0","","","","","","","","","","","",""
"43211.0","15.0","43204.0","8463.0","","","","","","","","","","","",""
"43218.0","16.0","43211.0","7818.0","","","","","","","","","","","",""
"43225.0","17.0","43218.0","8063.0","","","","","","","","","","","",""
"43232.0","18.0","43225.0","7914.0","","","","","","","","","","","",""
"43239.0","19.0","43232.0","7872.0","","","","","","","","","","","",""
"43246.0","20.0","43239.0","8789.0","","","","","","","","","","","",""
"43253.0","21.0","43246.0","10356.0","","","","","","","","","","","",""
"43260.0","22.0","43253.0","10612.0","","","","","","","","","","","",""
"43267.0","23.0","43260.0","8428.0","","","","","","","","","","","",""
"43274.0","24.0","43267.0","8993.0","","","","","","","","","","","",""
"43281.0","25.0","43274.0","8725.0","","","","","","","","","","","",""
"43288.0","26.0","43281.0","9867.0","","","","","","","","","","","",""
"43295.0","27.0","43288.0","7984.0","","","","","","","","","","","",""
"43302.0","28.0","43295.0","7446.0","","","","","","","","","","","",""
"43309.0","29.0","43302.0","6708.0","","","","","","","","","","","",""
"43316.0","30.0","43309.0","7050.0","","","","","","","","","","","",""
"43323.0","31.0","43316.0","6950.0","","","","","","","","","","","",""
"43330.0","32.0","43323.0","6469.0","","","","","","","","","","","",""
"43337.0","33.0","43330.0","6468.0","","","","","","","","","","","",""
"43344.0","34.0","43337.0","7027.0","","","","","","","","","","","",""
"43351.0","35.0","43344.0","7231.0","","","","","","","","","","","",""
"43358.0","36.0","43351.0","6437.0","","","","","","","","","","","",""
"43365.0","37.0","43358.0","6182.0","","","","","","","","","","","",""
"43372.0","38.0","43365.0","6594.0","","","","","","","","","","","",""
"43379.0","39.0","43372.0","8059.0","","","","","","","","","","","",""
"43386.0","40.0","43379.0","6981.0","","","","","","","","","","","",""
"43393.0","41.0","43386.0","7497.0","","","","","","","","","","","",""
"43400.0","42.0","43393.0","12766.0","","","","","","","","","","","",""
"43407.0","43.0","43400.0","9521.0","","","","","","","","","","","",""
"43414.0","44.0","43407.0","10163.0","","","","","","","","","","","",""
"43421.0","45.0","43414.0","12189.0","","","","","","","","","","","",""
"43428.0","46.0","43421.0","10168.0","","","","","","","","","","","",""
"43435.0","47.0","43428.0","18083.0","","","","","","","","","","","",""
"43442.0","48.0","43435.0","14894.0","","","","","","","","","","","",""
"43449.0","49.0","43442.0","12892.0","","","","","","","","","","","",""
"43456.0","50.0","43449.0","14636.0","","","","","","","","","","","",""
"43463.0","51.0","43456.0","14710.0","","","","","","","","","","","",""
"43470.0","52.0","43463.0","11838.0","","","","","","","","","","","",""
"43477.0","1.0","43470.0","12561.0","","","","","","","","","","","",""
"43484.0","2.0","43477.0","11347.0","","","","","","","","","","","",""
"43491.0","3.0","43484.0","10695.0","","","","","","","","","","","",""
"43498.0","4.0","43491.0","10755.0","","","","","","","","","","","",""
"43505.0","5.0","43498.0","9340.0","","","","","","","","","","","",""
"43512.0","6.0","43505.0","7520.0","","","","","","","","","","","",""
"43519.0","7.0","43512.0","7446.0","","","","","","","","","","","",""
"43526.0","8.0","43519.0","8005.0","","","","","","","","","","","",""
"43533.0","9.0","43526.0","11573.0","","","","","","","","","","","",""
"43540.0","10.0","43533.0","7987.0","","","","","","","","","","","",""
"43547.0","11.0","43540.0","7933.0","","","","","","","","","","","",""
"43554.0","12.0","43547.0","9230.0","","","","","","","","","","","",""
"43561.0","13.0","43554.0","8876.0","","","","","","","","","","","",""
"43568.0","14.0","43561.0","7728.0","","","","","","","","","","","",""
"43575.0","15.0","43568.0","8141.0","","","","","","","","","","","",""
"43582.0","16.0","43575.0","7310.0","","","","","","","","","","","",""
"43589.0","17.0","43582.0","9320.0","","","","","","","","","","","",""
"43596.0","18.0","43589.0","8836.0","","","","","","","","","","","",""
"43603.0","19.0","43596.0","7382.0","","","","","","","","","","","",""
"43610.0","20.0","43603.0","7666.0","","","","","","","","","","","",""
"43617.0","21.0","43610.0","8551.0","","","","","","","","","","","",""
"43624.0","22.0","43617.0","10583.0","","","","","","","","","","","",""
"43631.0","23.0","43624.0","8838.0","","","","","","","","","","","",""
"43638.0","24.0","43631.0","8100.0","","","","","","","","","","","",""
"43645.0","25.0","43638.0","8038.0","","","","","","","","","","","",""
"43652.0","26.0","43645.0","9137.0","","","","","","","","","","","",""
"43659.0","27.0","43652.0","7249.0","","","","","","","","","","","",""
"43666.0","28.0","43659.0","7986.0","","","","","","","","","","","",""
"43673.0","29.0","43666.0","10355.0","","","","","","","","","","","",""
"43680.0","30.0","43673.0","7546.0","","","","","","","","","","","",""
"43687.0","31.0","43680.0","7209.0","","","","","","","","","","","",""
"43694.0","32.0","43687.0","6991.0","","","","","","","","","","","",""
"43701.0","33.0","43694.0","7376.0","","","","","","","","","","","",""
"43708.0","34.0","43701.0","11104.0","","","","","","","","","","","",""
"43715.0","35.0","43708.0","7180.0","","","","","","","","","","","",""
"43722.0","36.0","43715.0","6614.0","","","","","","","","","","","",""
"43729.0","37.0","43722.0","6538.0","","","","","","","","","","","",""
"43736.0","38.0","43729.0","6793.0","","","","","","","","","","","",""
"43743.0","39.0","43736.0","8465.0","","","","","","","","","","","",""
"43750.0","40.0","43743.0","7543.0","","","","","","","","","","","",""
"43757.0","41.0","43750.0","7551.0","","","","","","","","","","","",""
"43764.0","42.0","43757.0","8307.0","","","","","","","","","","","",""
"43771.0","43.0","43764.0","10705.0","","","","","","","","","","","",""
"43778.0","44.0","43771.0","11015.0","","","","","","","","","","","",""
"43785.0","45.0","43778.0","13989.0","","","","","","","","","","","",""
"43792.0","46.0","43785.0","11266.0","","","","","","","","","","","",""
"43799.0","47.0","43792.0","10233.0","","","","","","","","","","","",""
"43806.0","48.0","43799.0","14798.0","","","","","","","","","","","",""
"43813.0","49.0","43806.0","15076.0","","","","","","","","","","","",""
"43820.0","50.0","43813.0","16669.0","","","","","","","","","","","",""
"43827.0","51.0","43820.0","16537.0","","","","","","","","","","","",""
"43834.0","52.0","43827.0","11779.0","","","","","","","","","","","",""
"43841.0","1.0","43834.0","12703.0","","","","","","","","","","","",""
"43848.0","2.0","43841.0","14807.0","","","","","","","","","","","",""
"43855.0","3.0","43848.0","9762.0","","","","","","","","","","","",""
"43862.0","4.0","43855.0","9343.0","","","","","","","","","","","",""
"43869.0","5.0","43862.0","9794.0","","","","","","","","","","","",""
"43876.0","6.0","43869.0","8045.0","","","","","","","","","","","",""
"43883.0","7.0","43876.0","11812.0","","","","","","","","","","","",""
"43890.0","8.0","43883.0","8980.0","","","","","","","","","","","",""
"43897.0","9.0","43890.0","8727.0","","","","","","","","","","","",""
"43904.0","10.0","43897.0","11305.0","","","","","","","","","","","",""
"43911.0","11.0","43904.0","126716.0","","","","","","","","","","","",""
"43918.0","12.0","43911.0","185575.0","","","","","","","","","","","",""
"43925.0","13.0","43918.0","202157.0","","","","","","","","","","","",""
"43932.0","14.0","43925.0","140787.0","","","","","","","","","","","",""
"43939.0","15.0","43932.0","118996.0","","","","","","","","","","","",""
"43946.0","16.0","43939.0","101322.0","","","","","","","","","","","",""
"43953.0","17.0","43946.0","74476.0","","","","","","","","","","","",""
"43960.0","18.0","43953.0","72671.0","","","","","","","","","","","",""
"43967.0","19.0","43960.0","72780.0","","","","","","","","","","","",""
"43974.0","20.0","43967.0","58263.0","","","","","","","","","","","",""
"43981.0","21.0","43974.0","46385.0","","","","","","","","","","","",""
"43988.0","22.0","43981.0","44606.0","","","","","","","","","","","",""
"43995.0","23.0","43988.0","44694.0","","","","","","","","","","","",""
"44002.0","24.0","43995.0","46276.0","","","","","","","","","","","",""
"44009.0","25.0","44002.0","45752.0","","","","","","","","","","","",""
"44016.0","26.0","44009.0","39015.0","","","","","","","","","","","",""
"44023.0","27.0","44016.0","38261.0","","","","","","","","","","","",""
"44030.0","28.0","44023.0","35938.0","","","","","","","","","","","",""
