"Report date","Week #","Week ","OR","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"41265.0","50.0","41258.0","9146.0","","","","","","","","","","","",""
"41272.0","51.0","41265.0","11331.0","","","","","","","","","","","",""
"41279.0","52.0","41272.0","10236.0","","","","","","","","","","","",""
"41286.0","1.0","41279.0","10622.0","","","","","","","","","","","",""
"41293.0","2.0","41286.0","7339.0","","","","","","","","","","","",""
"41300.0","3.0","41293.0","7830.0","","","","","","","","","","","",""
"41307.0","4.0","41300.0","9433.0","","","","","","","","","","","",""
"41314.0","5.0","41307.0","7222.0","","","","","","","","","","","",""
"41321.0","6.0","41314.0","6573.0","","","","","","","","","","","",""
"41328.0","7.0","41321.0","6437.0","","","","","","","","","","","",""
"41335.0","8.0","41328.0","6961.0","","","","","","","","","","","",""
"41342.0","9.0","41335.0","6499.0","","","","","","","","","","","",""
"41349.0","10.0","41342.0","6109.0","","","","","","","","","","","",""
"41356.0","11.0","41349.0","5741.0","","","","","","","","","","","",""
"41363.0","12.0","41356.0","7227.0","","","","","","","","","","","",""
"41370.0","13.0","41363.0","7723.0","","","","","","","","","","","",""
"41377.0","14.0","41370.0","5698.0","","","","","","","","","","","",""
"41384.0","15.0","41377.0","4983.0","","","","","","","","","","","",""
"41391.0","16.0","41384.0","6227.0","","","","","","","","","","","",""
"41398.0","17.0","41391.0","6211.0","","","","","","","","","","","",""
"41405.0","18.0","41398.0","5460.0","","","","","","","","","","","",""
"41412.0","19.0","41405.0","5298.0","","","","","","","","","","","",""
"41419.0","20.0","41412.0","5086.0","","","","","","","","","","","",""
"41426.0","21.0","41419.0","5937.0","","","","","","","","","","","",""
"41433.0","22.0","41426.0","6605.0","","","","","","","","","","","",""
"41440.0","23.0","41433.0","5117.0","","","","","","","","","","","",""
"41447.0","24.0","41440.0","7193.0","","","","","","","","","","","",""
"41454.0","25.0","41447.0","5945.0","","","","","","","","","","","",""
"41461.0","26.0","41454.0","5974.0","","","","","","","","","","","",""
"41468.0","27.0","41461.0","7930.0","","","","","","","","","","","",""
"41475.0","28.0","41468.0","5988.0","","","","","","","","","","","",""
"41482.0","29.0","41475.0","5979.0","","","","","","","","","","","",""
"41489.0","30.0","41482.0","4341.0","","","","","","","","","","","",""
"41496.0","31.0","41489.0","5026.0","","","","","","","","","","","",""
"41503.0","32.0","41496.0","5309.0","","","","","","","","","","","",""
"41510.0","33.0","41503.0","4731.0","","","","","","","","","","","",""
"41517.0","34.0","41510.0","5816.0","","","","","","","","","","","",""
"41524.0","35.0","41517.0","4078.0","","","","","","","","","","","",""
"41531.0","36.0","41524.0","4745.0","","","","","","","","","","","",""
"41538.0","37.0","41531.0","5234.0","","","","","","","","","","","",""
"41545.0","38.0","41538.0","6338.0","","","","","","","","","","","",""
"41552.0","39.0","41545.0","6189.0","","","","","","","","","","","",""
"41559.0","40.0","41552.0","5486.0","","","","","","","","","","","",""
"41566.0","41.0","41559.0","5306.0","","","","","","","","","","","",""
"41573.0","42.0","41566.0","8262.0","","","","","","","","","","","",""
"41580.0","43.0","41573.0","5251.0","","","","","","","","","","","",""
"41587.0","44.0","41580.0","6248.0","","","","","","","","","","","",""
"41594.0","45.0","41587.0","6185.0","","","","","","","","","","","",""
"41601.0","46.0","41594.0","7673.0","","","","","","","","","","","",""
"41608.0","47.0","41601.0","7143.0","","","","","","","","","","","",""
"41615.0","48.0","41608.0","7968.0","","","","","","","","","","","",""
"41622.0","49.0","41615.0","7178.0","","","","","","","","","","","",""
"41629.0","50.0","41622.0","9079.0","","","","","","","","","","","",""
"41636.0","51.0","41629.0","9643.0","","","","","","","","","","","",""
"41643.0","52.0","41636.0","9976.0","","","","","","","","","","","",""
"41650.0","1.0","41643.0","8773.0","","","","","","","","","","","",""
"41657.0","2.0","41650.0","10012.0","","","","","","","","","","","",""
"41664.0","3.0","41657.0","7360.0","","","","","","","","","","","",""
"41671.0","4.0","41664.0","6181.0","","","","","","","","","","","",""
"41678.0","5.0","41671.0","6256.0","","","","","","","","","","","",""
"41685.0","6.0","41678.0","7830.0","","","","","","","","","","","",""
"41692.0","7.0","41685.0","6020.0","","","","","","","","","","","",""
"41699.0","8.0","41692.0","5897.0","","","","","","","","","","","",""
"41706.0","9.0","41699.0","5808.0","","","","","","","","","","","",""
"41713.0","10.0","41706.0","5482.0","","","","","","","","","","","",""
"41720.0","11.0","41713.0","5101.0","","","","","","","","","","","",""
"41727.0","12.0","41720.0","6952.0","","","","","","","","","","","",""
"41734.0","13.0","41727.0","7482.0","","","","","","","","","","","",""
"41741.0","14.0","41734.0","5238.0","","","","","","","","","","","",""
"41748.0","15.0","41741.0","4498.0","","","","","","","","","","","",""
"41755.0","16.0","41748.0","5457.0","","","","","","","","","","","",""
"41762.0","17.0","41755.0","5292.0","","","","","","","","","","","",""
"41769.0","18.0","41762.0","4435.0","","","","","","","","","","","",""
"41776.0","19.0","41769.0","5103.0","","","","","","","","","","","",""
"41783.0","20.0","41776.0","4491.0","","","","","","","","","","","",""
"41790.0","21.0","41783.0","3981.0","","","","","","","","","","","",""
"41797.0","22.0","41790.0","5482.0","","","","","","","","","","","",""
"41804.0","23.0","41797.0","4696.0","","","","","","","","","","","",""
"41811.0","24.0","41804.0","5863.0","","","","","","","","","","","",""
"41818.0","25.0","41811.0","6091.0","","","","","","","","","","","",""
"41825.0","26.0","41818.0","5772.0","","","","","","","","","","","",""
"41832.0","27.0","41825.0","6193.0","","","","","","","","","","","",""
"41839.0","28.0","41832.0","4550.0","","","","","","","","","","","",""
"41846.0","29.0","41839.0","4632.0","","","","","","","","","","","",""
"41853.0","30.0","41846.0","3665.0","","","","","","","","","","","",""
"41860.0","31.0","41853.0","4457.0","","","","","","","","","","","",""
"41867.0","32.0","41860.0","4435.0","","","","","","","","","","","",""
"41874.0","33.0","41867.0","4344.0","","","","","","","","","","","",""
"41881.0","34.0","41874.0","4471.0","","","","","","","","","","","",""
"41888.0","35.0","41881.0","3731.0","","","","","","","","","","","",""
"41895.0","36.0","41888.0","5422.0","","","","","","","","","","","",""
"41902.0","37.0","41895.0","4594.0","","","","","","","","","","","",""
"41909.0","38.0","41902.0","4477.0","","","","","","","","","","","",""
"41916.0","39.0","41909.0","5172.0","","","","","","","","","","","",""
"41923.0","40.0","41916.0","4765.0","","","","","","","","","","","",""
"41930.0","41.0","41923.0","4643.0","","","","","","","","","","","",""
"41937.0","42.0","41930.0","6317.0","","","","","","","","","","","",""
"41944.0","43.0","41937.0","5386.0","","","","","","","","","","","",""
"41951.0","44.0","41944.0","6339.0","","","","","","","","","","","",""
"41958.0","45.0","41951.0","4982.0","","","","","","","","","","","",""
"41965.0","46.0","41958.0","7330.0","","","","","","","","","","","",""
"41972.0","47.0","41965.0","6269.0","","","","","","","","","","","",""
"41979.0","48.0","41972.0","8190.0","","","","","","","","","","","",""
"41986.0","49.0","41979.0","6281.0","","","","","","","","","","","",""
"41993.0","50.0","41986.0","6513.0","","","","","","","","","","","",""
"42000.0","51.0","41993.0","7097.0","","","","","","","","","","","",""
"42007.0","52.0","42000.0","9224.0","","","","","","","","","","","",""
"42014.0","1.0","42007.0","7910.0","","","","","","","","","","","",""
"42021.0","2.0","42014.0","7135.0","","","","","","","","","","","",""
"42028.0","3.0","42021.0","5855.0","","","","","","","","","","","",""
"42035.0","4.0","42028.0","6515.0","","","","","","","","","","","",""
"42042.0","5.0","42035.0","6244.0","","","","","","","","","","","",""
"42049.0","6.0","42042.0","5933.0","","","","","","","","","","","",""
"42056.0","7.0","42049.0","4717.0","","","","","","","","","","","",""
"42063.0","8.0","42056.0","4480.0","","","","","","","","","","","",""
"42070.0","9.0","42063.0","5228.0","","","","","","","","","","","",""
"42077.0","10.0","42070.0","4551.0","","","","","","","","","","","",""
"42084.0","11.0","42077.0","4291.0","","","","","","","","","","","",""
"42091.0","12.0","42084.0","5335.0","","","","","","","","","","","",""
"42098.0","13.0","42091.0","6080.0","","","","","","","","","","","",""
"42105.0","14.0","42098.0","5226.0","","","","","","","","","","","",""
"42112.0","15.0","42105.0","4196.0","","","","","","","","","","","",""
"42119.0","16.0","42112.0","4258.0","","","","","","","","","","","",""
"42126.0","17.0","42119.0","4891.0","","","","","","","","","","","",""
"42133.0","18.0","42126.0","3960.0","","","","","","","","","","","",""
"42140.0","19.0","42133.0","4962.0","","","","","","","","","","","",""
"42147.0","20.0","42140.0","4586.0","","","","","","","","","","","",""
"42154.0","21.0","42147.0","3629.0","","","","","","","","","","","",""
"42161.0","22.0","42154.0","5673.0","","","","","","","","","","","",""
"42168.0","23.0","42161.0","5039.0","","","","","","","","","","","",""
"42175.0","24.0","42168.0","4657.0","","","","","","","","","","","",""
"42182.0","25.0","42175.0","4595.0","","","","","","","","","","","",""
"42189.0","26.0","42182.0","4024.0","","","","","","","","","","","",""
"42196.0","27.0","42189.0","6403.0","","","","","","","","","","","",""
"42203.0","28.0","42196.0","4732.0","","","","","","","","","","","",""
"42210.0","29.0","42203.0","3777.0","","","","","","","","","","","",""
"42217.0","30.0","42210.0","3918.0","","","","","","","","","","","",""
"42224.0","31.0","42217.0","4468.0","","","","","","","","","","","",""
"42231.0","32.0","42224.0","4075.0","","","","","","","","","","","",""
"42238.0","33.0","42231.0","3898.0","","","","","","","","","","","",""
"42245.0","34.0","42238.0","4707.0","","","","","","","","","","","",""
"42252.0","35.0","42245.0","4074.0","","","","","","","","","","","",""
"42259.0","36.0","42252.0","4264.0","","","","","","","","","","","",""
"42266.0","37.0","42259.0","4318.0","","","","","","","","","","","",""
"42273.0","38.0","42266.0","4032.0","","","","","","","","","","","",""
"42280.0","39.0","42273.0","3860.0","","","","","","","","","","","",""
"42287.0","40.0","42280.0","5083.0","","","","","","","","","","","",""
"42294.0","41.0","42287.0","4093.0","","","","","","","","","","","",""
"42301.0","42.0","42294.0","4145.0","","","","","","","","","","","",""
"42308.0","43.0","42301.0","4363.0","","","","","","","","","","","",""
"42315.0","44.0","42308.0","5499.0","","","","","","","","","","","",""
"42322.0","45.0","42315.0","4612.0","","","","","","","","","","","",""
"42329.0","46.0","42322.0","6425.0","","","","","","","","","","","",""
"42336.0","47.0","42329.0","3993.0","","","","","","","","","","","",""
"42343.0","48.0","42336.0","8134.0","","","","","","","","","","","",""
"42350.0","49.0","42343.0","5874.0","","","","","","","","","","","",""
"42357.0","50.0","42350.0","6210.0","","","","","","","","","","","",""
"42364.0","51.0","42357.0","6626.0","","","","","","","","","","","",""
"42371.0","52.0","42364.0","7803.0","","","","","","","","","","","",""
"42378.0","1.0","42371.0","7607.0","","","","","","","","","","","",""
"42385.0","2.0","42378.0","7799.0","","","","","","","","","","","",""
"42392.0","3.0","42385.0","5312.0","","","","","","","","","","","",""
"42399.0","4.0","42392.0","5765.0","","","","","","","","","","","",""
"42406.0","5.0","42399.0","5551.0","","","","","","","","","","","",""
"42413.0","6.0","42406.0","4624.0","","","","","","","","","","","",""
"42420.0","7.0","42413.0","3588.0","","","","","","","","","","","",""
"42427.0","8.0","42420.0","4518.0","","","","","","","","","","","",""
"42434.0","9.0","42427.0","4273.0","","","","","","","","","","","",""
"42441.0","10.0","42434.0","4277.0","","","","","","","","","","","",""
"42448.0","11.0","42441.0","3984.0","","","","","","","","","","","",""
"42455.0","12.0","42448.0","4703.0","","","","","","","","","","","",""
"42462.0","13.0","42455.0","4615.0","","","","","","","","","","","",""
"42469.0","14.0","42462.0","3593.0","","","","","","","","","","","",""
"42476.0","15.0","42469.0","3442.0","","","","","","","","","","","",""
"42483.0","16.0","42476.0","3871.0","","","","","","","","","","","",""
"42490.0","17.0","42483.0","3813.0","","","","","","","","","","","",""
"42497.0","18.0","42490.0","3248.0","","","","","","","","","","","",""
"42504.0","19.0","42497.0","3341.0","","","","","","","","","","","",""
"42511.0","20.0","42504.0","5223.0","","","","","","","","","","","",""
"42518.0","21.0","42511.0","3523.0","","","","","","","","","","","",""
"42525.0","22.0","42518.0","3614.0","","","","","","","","","","","",""
"42532.0","23.0","42525.0","4438.0","","","","","","","","","","","",""
"42539.0","24.0","42532.0","3958.0","","","","","","","","","","","",""
"42546.0","25.0","42539.0","4724.0","","","","","","","","","","","",""
"42553.0","26.0","42546.0","3494.0","","","","","","","","","","","",""
"42560.0","27.0","42553.0","3793.0","","","","","","","","","","","",""
"42567.0","28.0","42560.0","6515.0","","","","","","","","","","","",""
"42574.0","29.0","42567.0","3802.0","","","","","","","","","","","",""
"42581.0","30.0","42574.0","2718.0","","","","","","","","","","","",""
"42588.0","31.0","42581.0","3390.0","","","","","","","","","","","",""
"42595.0","32.0","42588.0","4711.0","","","","","","","","","","","",""
"42602.0","33.0","42595.0","3726.0","","","","","","","","","","","",""
"42609.0","34.0","42602.0","3648.0","","","","","","","","","","","",""
"42616.0","35.0","42609.0","3397.0","","","","","","","","","","","",""
"42623.0","36.0","42616.0","2990.0","","","","","","","","","","","",""
"42630.0","37.0","42623.0","3383.0","","","","","","","","","","","",""
"42637.0","38.0","42630.0","3837.0","","","","","","","","","","","",""
"42644.0","39.0","42637.0","3867.0","","","","","","","","","","","",""
"42651.0","40.0","42644.0","3917.0","","","","","","","","","","","",""
"42658.0","41.0","42651.0","4138.0","","","","","","","","","","","",""
"42665.0","42.0","42658.0","3830.0","","","","","","","","","","","",""
"42672.0","43.0","42665.0","4238.0","","","","","","","","","","","",""
"42679.0","44.0","42672.0","5029.0","","","","","","","","","","","",""
"42686.0","45.0","42679.0","3990.0","","","","","","","","","","","",""
"42693.0","46.0","42686.0","5803.0","","","","","","","","","","","",""
"42700.0","47.0","42693.0","3980.0","","","","","","","","","","","",""
"42707.0","48.0","42700.0","6833.0","","","","","","","","","","","",""
"42714.0","49.0","42707.0","5247.0","","","","","","","","","","","",""
"42721.0","50.0","42714.0","6023.0","","","","","","","","","","","",""
"42728.0","51.0","42721.0","7372.0","","","","","","","","","","","",""
"42735.0","52.0","42728.0","6529.0","","","","","","","","","","","",""
"42742.0","53.0","42735.0","7042.0","","","","","","","","","","","",""
"42749.0","1.0","42742.0","6642.0","","","","","","","","","","","",""
"42756.0","2.0","42749.0","6607.0","","","","","","","","","","","",""
"42763.0","3.0","42756.0","7307.0","","","","","","","","","","","",""
"42770.0","4.0","42763.0","4627.0","","","","","","","","","","","",""
"42777.0","5.0","42770.0","5058.0","","","","","","","","","","","",""
"42784.0","6.0","42777.0","4326.0","","","","","","","","","","","",""
"42791.0","7.0","42784.0","4163.0","","","","","","","","","","","",""
"42798.0","8.0","42791.0","4573.0","","","","","","","","","","","",""
"42805.0","9.0","42798.0","3960.0","","","","","","","","","","","",""
"42812.0","10.0","42805.0","3824.0","","","","","","","","","","","",""
"42819.0","11.0","42812.0","3328.0","","","","","","","","","","","",""
"42826.0","12.0","42819.0","4461.0","","","","","","","","","","","",""
"42833.0","13.0","42826.0","5024.0","","","","","","","","","","","",""
"42840.0","14.0","42833.0","3624.0","","","","","","","","","","","",""
"42847.0","15.0","42840.0","3697.0","","","","","","","","","","","",""
"42854.0","16.0","42847.0","3515.0","","","","","","","","","","","",""
"42861.0","17.0","42854.0","2974.0","","","","","","","","","","","",""
"42868.0","18.0","42861.0","3865.0","","","","","","","","","","","",""
"42875.0","19.0","42868.0","3369.0","","","","","","","","","","","",""
"42882.0","20.0","42875.0","3119.0","","","","","","","","","","","",""
"42889.0","21.0","42882.0","3121.0","","","","","","","","","","","",""
"42896.0","22.0","42889.0","3883.0","","","","","","","","","","","",""
"42903.0","23.0","42896.0","3637.0","","","","","","","","","","","",""
"42910.0","24.0","42903.0","4127.0","","","","","","","","","","","",""
"42917.0","25.0","42910.0","3928.0","","","","","","","","","","","",""
"42924.0","26.0","42917.0","4246.0","","","","","","","","","","","",""
"42931.0","27.0","42924.0","4325.0","","","","","","","","","","","",""
"42938.0","28.0","42931.0","3110.0","","","","","","","","","","","",""
"42945.0","29.0","42938.0","3081.0","","","","","","","","","","","",""
"42952.0","30.0","42945.0","3383.0","","","","","","","","","","","",""
"42959.0","31.0","42952.0","3492.0","","","","","","","","","","","",""
"42966.0","32.0","42959.0","3046.0","","","","","","","","","","","",""
"42973.0","33.0","42966.0","2943.0","","","","","","","","","","","",""
"42980.0","34.0","42973.0","3576.0","","","","","","","","","","","",""
"42987.0","35.0","42980.0","3265.0","","","","","","","","","","","",""
"42994.0","36.0","42987.0","4006.0","","","","","","","","","","","",""
"43001.0","37.0","42994.0","3320.0","","","","","","","","","","","",""
"43008.0","38.0","43001.0","3426.0","","","","","","","","","","","",""
"43015.0","39.0","43008.0","4089.0","","","","","","","","","","","",""
"43022.0","40.0","43015.0","3229.0","","","","","","","","","","","",""
"43029.0","41.0","43022.0","3972.0","","","","","","","","","","","",""
"43036.0","42.0","43029.0","3725.0","","","","","","","","","","","",""
"43043.0","43.0","43036.0","4173.0","","","","","","","","","","","",""
"43050.0","44.0","43043.0","4072.0","","","","","","","","","","","",""
"43057.0","45.0","43050.0","5066.0","","","","","","","","","","","",""
"43064.0","46.0","43057.0","3940.0","","","","","","","","","","","",""
"43071.0","47.0","43064.0","6725.0","","","","","","","","","","","",""
"43078.0","48.0","43071.0","4535.0","","","","","","","","","","","",""
"43085.0","49.0","43078.0","4271.0","","","","","","","","","","","",""
"43092.0","50.0","43085.0","5734.0","","","","","","","","","","","",""
"43099.0","51.0","43092.0","6354.0","","","","","","","","","","","",""
"43106.0","52.0","43099.0","6708.0","","","","","","","","","","","",""
"43113.0","1.0","43106.0","4967.0","","","","","","","","","","","",""
"43120.0","2.0","43113.0","4557.0","","","","","","","","","","","",""
"43127.0","3.0","43120.0","4774.0","","","","","","","","","","","",""
"43134.0","4.0","43127.0","4579.0","","","","","","","","","","","",""
"43141.0","5.0","43134.0","4254.0","","","","","","","","","","","",""
"43148.0","6.0","43141.0","3679.0","","","","","","","","","","","",""
"43155.0","7.0","43148.0","4385.0","","","","","","","","","","","",""
"43162.0","8.0","43155.0","4982.0","","","","","","","","","","","",""
"43169.0","9.0","43162.0","3615.0","","","","","","","","","","","",""
"43176.0","10.0","43169.0","3334.0","","","","","","","","","","","",""
"43183.0","11.0","43176.0","3624.0","","","","","","","","","","","",""
"43190.0","12.0","43183.0","4133.0","","","","","","","","","","","",""
"43197.0","13.0","43190.0","4832.0","","","","","","","","","","","",""
"43204.0","14.0","43197.0","3803.0","","","","","","","","","","","",""
"43211.0","15.0","43204.0","3400.0","","","","","","","","","","","",""
"43218.0","16.0","43211.0","3204.0","","","","","","","","","","","",""
"43225.0","17.0","43218.0","3309.0","","","","","","","","","","","",""
"43232.0","18.0","43225.0","2875.0","","","","","","","","","","","",""
"43239.0","19.0","43232.0","3192.0","","","","","","","","","","","",""
"43246.0","20.0","43239.0","3138.0","","","","","","","","","","","",""
"43253.0","21.0","43246.0","2994.0","","","","","","","","","","","",""
"43260.0","22.0","43253.0","3601.0","","","","","","","","","","","",""
"43267.0","23.0","43260.0","3690.0","","","","","","","","","","","",""
"43274.0","24.0","43267.0","4008.0","","","","","","","","","","","",""
"43281.0","25.0","43274.0","3518.0","","","","","","","","","","","",""
"43288.0","26.0","43281.0","5284.0","","","","","","","","","","","",""
"43295.0","27.0","43288.0","4475.0","","","","","","","","","","","",""
"43302.0","28.0","43295.0","2591.0","","","","","","","","","","","",""
"43309.0","29.0","43302.0","2746.0","","","","","","","","","","","",""
"43316.0","30.0","43309.0","3428.0","","","","","","","","","","","",""
"43323.0","31.0","43316.0","3229.0","","","","","","","","","","","",""
"43330.0","32.0","43323.0","2813.0","","","","","","","","","","","",""
"43337.0","33.0","43330.0","3177.0","","","","","","","","","","","",""
"43344.0","34.0","43337.0","2983.0","","","","","","","","","","","",""
"43351.0","35.0","43344.0","2941.0","","","","","","","","","","","",""
"43358.0","36.0","43351.0","3634.0","","","","","","","","","","","",""
"43365.0","37.0","43358.0","3350.0","","","","","","","","","","","",""
"43372.0","38.0","43365.0","2908.0","","","","","","","","","","","",""
"43379.0","39.0","43372.0","3701.0","","","","","","","","","","","",""
"43386.0","40.0","43379.0","3169.0","","","","","","","","","","","",""
"43393.0","41.0","43386.0","3756.0","","","","","","","","","","","",""
"43400.0","42.0","43393.0","3423.0","","","","","","","","","","","",""
"43407.0","43.0","43400.0","3954.0","","","","","","","","","","","",""
"43414.0","44.0","43407.0","4502.0","","","","","","","","","","","",""
"43421.0","45.0","43414.0","3862.0","","","","","","","","","","","",""
"43428.0","46.0","43421.0","4885.0","","","","","","","","","","","",""
"43435.0","47.0","43428.0","7022.0","","","","","","","","","","","",""
"43442.0","48.0","43435.0","4394.0","","","","","","","","","","","",""
"43449.0","49.0","43442.0","4556.0","","","","","","","","","","","",""
"43456.0","50.0","43449.0","5730.0","","","","","","","","","","","",""
"43463.0","51.0","43456.0","6709.0","","","","","","","","","","","",""
"43470.0","52.0","43463.0","7250.0","","","","","","","","","","","",""
"43477.0","1.0","43470.0","5945.0","","","","","","","","","","","",""
"43484.0","2.0","43477.0","4708.0","","","","","","","","","","","",""
"43491.0","3.0","43484.0","3596.0","","","","","","","","","","","",""
"43498.0","4.0","43491.0","4577.0","","","","","","","","","","","",""
"43505.0","5.0","43498.0","4928.0","","","","","","","","","","","",""
"43512.0","6.0","43505.0","5111.0","","","","","","","","","","","",""
"43519.0","7.0","43512.0","4287.0","","","","","","","","","","","",""
"43526.0","8.0","43519.0","5863.0","","","","","","","","","","","",""
"43533.0","9.0","43526.0","6732.0","","","","","","","","","","","",""
"43540.0","10.0","43533.0","3706.0","","","","","","","","","","","",""
"43547.0","11.0","43540.0","3855.0","","","","","","","","","","","",""
"43554.0","12.0","43547.0","4166.0","","","","","","","","","","","",""
"43561.0","13.0","43554.0","4468.0","","","","","","","","","","","",""
"43568.0","14.0","43561.0","4352.0","","","","","","","","","","","",""
"43575.0","15.0","43568.0","4021.0","","","","","","","","","","","",""
"43582.0","16.0","43575.0","3275.0","","","","","","","","","","","",""
"43589.0","17.0","43582.0","3038.0","","","","","","","","","","","",""
"43596.0","18.0","43589.0","3333.0","","","","","","","","","","","",""
"43603.0","19.0","43596.0","3258.0","","","","","","","","","","","",""
"43610.0","20.0","43603.0","3651.0","","","","","","","","","","","",""
"43617.0","21.0","43610.0","3491.0","","","","","","","","","","","",""
"43624.0","22.0","43617.0","3548.0","","","","","","","","","","","",""
"43631.0","23.0","43624.0","3504.0","","","","","","","","","","","",""
"43638.0","24.0","43631.0","3933.0","","","","","","","","","","","",""
"43645.0","25.0","43638.0","3771.0","","","","","","","","","","","",""
"43652.0","26.0","43645.0","4915.0","","","","","","","","","","","",""
"43659.0","27.0","43652.0","4972.0","","","","","","","","","","","",""
"43666.0","28.0","43659.0","3436.0","","","","","","","","","","","",""
"43673.0","29.0","43666.0","3148.0","","","","","","","","","","","",""
"43680.0","30.0","43673.0","3262.0","","","","","","","","","","","",""
"43687.0","31.0","43680.0","3358.0","","","","","","","","","","","",""
"43694.0","32.0","43687.0","2972.0","","","","","","","","","","","",""
"43701.0","33.0","43694.0","3264.0","","","","","","","","","","","",""
"43708.0","34.0","43701.0","3191.0","","","","","","","","","","","",""
"43715.0","35.0","43708.0","3182.0","","","","","","","","","","","",""
"43722.0","36.0","43715.0","3867.0","","","","","","","","","","","",""
"43729.0","37.0","43722.0","3637.0","","","","","","","","","","","",""
"43736.0","38.0","43729.0","3286.0","","","","","","","","","","","",""
"43743.0","39.0","43736.0","3492.0","","","","","","","","","","","",""
"43750.0","40.0","43743.0","3555.0","","","","","","","","","","","",""
"43757.0","41.0","43750.0","3973.0","","","","","","","","","","","",""
"43764.0","42.0","43757.0","3691.0","","","","","","","","","","","",""
"43771.0","43.0","43764.0","3456.0","","","","","","","","","","","",""
"43778.0","44.0","43771.0","3888.0","","","","","","","","","","","",""
"43785.0","45.0","43778.0","3942.0","","","","","","","","","","","",""
"43792.0","46.0","43785.0","4994.0","","","","","","","","","","","",""
"43799.0","47.0","43792.0","4283.0","","","","","","","","","","","",""
"43806.0","48.0","43799.0","6576.0","","","","","","","","","","","",""
"43813.0","49.0","43806.0","5519.0","","","","","","","","","","","",""
"43820.0","50.0","43813.0","4892.0","","","","","","","","","","","",""
"43827.0","51.0","43820.0","7231.0","","","","","","","","","","","",""
"43834.0","52.0","43827.0","6714.0","","","","","","","","","","","",""
"43841.0","1.0","43834.0","6215.0","","","","","","","","","","","",""
"43848.0","2.0","43841.0","4051.0","","","","","","","","","","","",""
"43855.0","3.0","43848.0","4457.0","","","","","","","","","","","",""
"43862.0","4.0","43855.0","4853.0","","","","","","","","","","","",""
"43869.0","5.0","43862.0","4953.0","","","","","","","","","","","",""
"43876.0","6.0","43869.0","4284.0","","","","","","","","","","","",""
"43883.0","7.0","43876.0","3514.0","","","","","","","","","","","",""
"43890.0","8.0","43883.0","3936.0","","","","","","","","","","","",""
"43897.0","9.0","43890.0","4154.0","","","","","","","","","","","",""
"43904.0","10.0","43897.0","4269.0","","","","","","","","","","","",""
"43911.0","11.0","43904.0","30054.0","","","","","","","","","","","",""
"43918.0","12.0","43911.0","47498.0","","","","","","","","","","","",""
"43925.0","13.0","43918.0","62788.0","","","","","","","","","","","",""
"43932.0","14.0","43925.0","54581.0","","","","","","","","","","","",""
"43939.0","15.0","43932.0","37209.0","","","","","","","","","","","",""
"43946.0","16.0","43939.0","49300.0","","","","","","","","","","","",""
"43953.0","17.0","43946.0","48120.0","","","","","","","","","","","",""
"43960.0","18.0","43953.0","33936.0","","","","","","","","","","","",""
"43967.0","19.0","43960.0","23539.0","","","","","","","","","","","",""
"43974.0","20.0","43967.0","28452.0","","","","","","","","","","","",""
"43981.0","21.0","43974.0","20565.0","","","","","","","","","","","",""
"43988.0","22.0","43981.0","24508.0","","","","","","","","","","","",""
"43995.0","23.0","43988.0","24645.0","","","","","","","","","","","",""
"44002.0","24.0","43995.0","16274.0","","","","","","","","","","","",""
"44009.0","25.0","44002.0","11195.0","","","","","","","","","","","",""
"44016.0","26.0","44009.0","10343.0","","","","","","","","","","","",""
"44023.0","27.0","44016.0","11713.0","","","","","","","","","","","",""
"44030.0","28.0","44023.0","10152.0","","","","","","","","","","","",""
"44037.0","29.0","44030.0","9417.0","","","","","","","","","","","",""
"44044.0","30.0","44037.0","7275.0","","","","","","","","","","","",""
"44051.0","31.0","44044.0","6505.0","","","","","","","","","","","",""
"44058.0","32.0","44051.0","5233.0","","","","","","","","","","","",""
"44065.0","33.0","44058.0","5152.0","","","","","","","","","","","",""
"44072.0","34.0","44065.0","5114.0","","","","","","","","","","","",""
"44079.0","35.0","44072.0","5228.0","","","","","","","","","","","",""
"44086.0","36.0","44079.0","4804.0","","","","","","","","","","","",""
"44093.0","37.0","44086.0","8055.0","","","","","","","","","","","",""
"44100.0","38.0","44093.0","5738.0","","","","","","","","","","","",""
"44107.0","39.0","44100.0","4408.0","","","","","","","","","","","",""
"44114.0","40.0","44107.0","4773.0","","","","","","","","","","","",""
"44121.0","41.0","44114.0","4767.0","","","","","","","","","","","",""
"44128.0","42.0","44121.0","4529.0","","","","","","","","","","","",""
"44135.0","43.0","44128.0","4020.0","","","","","","","","","","","",""
"44142.0","44.0","44135.0","4445.0","","","","","","","","","","","",""
"44149.0","45.0","44142.0","5788.0","","","","","","","","","","","",""
"44156.0","46.0","44149.0","9910.0","","","","","","","","","","","",""
"44163.0","47.0","44156.0","15371.0","","","","","","","","","","","",""
"44170.0","48.0","44163.0","14720.0","","","","","","","","","","","",""
