"Report date","Week #","Week ","DC","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"38549.0","28.0","38542.0","418.0","","","","","","","","","","","",""
"38556.0","29.0","38549.0","337.0","","","","","","","","","","","",""
"38563.0","30.0","38556.0","296.0","","","","","","","","","","","",""
"38570.0","31.0","38563.0","328.0","","","","","","","","","","","",""
"38577.0","32.0","38570.0","317.0","","","","","","","","","","","",""
"38584.0","33.0","38577.0","329.0","","","","","","","","","","","",""
"38591.0","34.0","38584.0","281.0","","","","","","","","","","","",""
"38598.0","35.0","38591.0","249.0","","","","","","","","","","","",""
"38605.0","36.0","38598.0","300.0","","","","","","","","","","","",""
"38612.0","37.0","38605.0","336.0","","","","","","","","","","","",""
"38619.0","38.0","38612.0","295.0","","","","","","","","","","","",""
"38626.0","39.0","38619.0","263.0","","","","","","","","","","","",""
"38633.0","40.0","38626.0","338.0","","","","","","","","","","","",""
"38640.0","41.0","38633.0","261.0","","","","","","","","","","","",""
"38647.0","42.0","38640.0","281.0","","","","","","","","","","","",""
"38654.0","43.0","38647.0","292.0","","","","","","","","","","","",""
"38661.0","44.0","38654.0","296.0","","","","","","","","","","","",""
"38668.0","45.0","38661.0","233.0","","","","","","","","","","","",""
"38675.0","46.0","38668.0","315.0","","","","","","","","","","","",""
"38682.0","47.0","38675.0","226.0","","","","","","","","","","","",""
"38689.0","48.0","38682.0","310.0","","","","","","","","","","","",""
"38696.0","49.0","38689.0","299.0","","","","","","","","","","","",""
"38703.0","50.0","38696.0","235.0","","","","","","","","","","","",""
"38710.0","51.0","38703.0","319.0","","","","","","","","","","","",""
"38717.0","52.0","38710.0","217.0","","","","","","","","","","","",""
"38724.0","53.0","38717.0","306.0","","","","","","","","","","","",""
"38731.0","1.0","38724.0","354.0","","","","","","","","","","","",""
"38738.0","2.0","38731.0","265.0","","","","","","","","","","","",""
"38745.0","3.0","38738.0","286.0","","","","","","","","","","","",""
"38752.0","4.0","38745.0","350.0","","","","","","","","","","","",""
"38759.0","5.0","38752.0","303.0","","","","","","","","","","","",""
"38766.0","6.0","38759.0","245.0","","","","","","","","","","","",""
"38773.0","7.0","38766.0","202.0","","","","","","","","","","","",""
"38780.0","8.0","38773.0","286.0","","","","","","","","","","","",""
"38787.0","9.0","38780.0","289.0","","","","","","","","","","","",""
"38794.0","10.0","38787.0","292.0","","","","","","","","","","","",""
"38801.0","11.0","38794.0","260.0","","","","","","","","","","","",""
"38808.0","12.0","38801.0","238.0","","","","","","","","","","","",""
"38815.0","13.0","38808.0","297.0","","","","","","","","","","","",""
"38822.0","14.0","38815.0","276.0","","","","","","","","","","","",""
"38829.0","15.0","38822.0","225.0","","","","","","","","","","","",""
"38836.0","16.0","38829.0","284.0","","","","","","","","","","","",""
"38843.0","17.0","38836.0","281.0","","","","","","","","","","","",""
"38850.0","18.0","38843.0","328.0","","","","","","","","","","","",""
"38857.0","19.0","38850.0","312.0","","","","","","","","","","","",""
"38864.0","20.0","38857.0","349.0","","","","","","","","","","","",""
"38871.0","21.0","38864.0","238.0","","","","","","","","","","","",""
"38878.0","22.0","38871.0","305.0","","","","","","","","","","","",""
"38885.0","23.0","38878.0","374.0","","","","","","","","","","","",""
"38892.0","24.0","38885.0","418.0","","","","","","","","","","","",""
"38899.0","25.0","38892.0","362.0","","","","","","","","","","","",""
"38906.0","26.0","38899.0","363.0","","","","","","","","","","","",""
"38913.0","27.0","38906.0","362.0","","","","","","","","","","","",""
"38920.0","28.0","38913.0","312.0","","","","","","","","","","","",""
"38927.0","29.0","38920.0","358.0","","","","","","","","","","","",""
"38934.0","30.0","38927.0","422.0","","","","","","","","","","","",""
"38941.0","31.0","38934.0","387.0","","","","","","","","","","","",""
"38948.0","32.0","38941.0","371.0","","","","","","","","","","","",""
"38955.0","33.0","38948.0","324.0","","","","","","","","","","","",""
"38962.0","34.0","38955.0","359.0","","","","","","","","","","","",""
"38969.0","35.0","38962.0","257.0","","","","","","","","","","","",""
"38976.0","36.0","38969.0","288.0","","","","","","","","","","","",""
"38983.0","37.0","38976.0","267.0","","","","","","","","","","","",""
"38990.0","38.0","38983.0","292.0","","","","","","","","","","","",""
"38997.0","39.0","38990.0","347.0","","","","","","","","","","","",""
"39004.0","40.0","38997.0","264.0","","","","","","","","","","","",""
"39011.0","41.0","39004.0","282.0","","","","","","","","","","","",""
"39018.0","42.0","39011.0","290.0","","","","","","","","","","","",""
"39025.0","43.0","39018.0","289.0","","","","","","","","","","","",""
"39032.0","44.0","39025.0","268.0","","","","","","","","","","","",""
"39039.0","45.0","39032.0","319.0","","","","","","","","","","","",""
"39046.0","46.0","39039.0","188.0","","","","","","","","","","","",""
"39053.0","47.0","39046.0","347.0","","","","","","","","","","","",""
"39060.0","48.0","39053.0","287.0","","","","","","","","","","","",""
"39067.0","49.0","39060.0","310.0","","","","","","","","","","","",""
"39074.0","50.0","39067.0","310.0","","","","","","","","","","","",""
"39081.0","51.0","39074.0","230.0","","","","","","","","","","","",""
"39088.0","52.0","39081.0","216.0","","","","","","","","","","","",""
"39095.0","1.0","39088.0","368.0","","","","","","","","","","","",""
"39102.0","2.0","39095.0","292.0","","","","","","","","","","","",""
"39109.0","3.0","39102.0","316.0","","","","","","","","","","","",""
"39116.0","4.0","39109.0","251.0","","","","","","","","","","","",""
"39123.0","5.0","39116.0","267.0","","","","","","","","","","","",""
"39130.0","6.0","39123.0","213.0","","","","","","","","","","","",""
"39137.0","7.0","39130.0","238.0","","","","","","","","","","","",""
"39144.0","8.0","39137.0","274.0","","","","","","","","","","","",""
"39151.0","9.0","39144.0","239.0","","","","","","","","","","","",""
"39158.0","10.0","39151.0","258.0","","","","","","","","","","","",""
"39165.0","11.0","39158.0","220.0","","","","","","","","","","","",""
"39172.0","12.0","39165.0","242.0","","","","","","","","","","","",""
"39179.0","13.0","39172.0","274.0","","","","","","","","","","","",""
"39186.0","14.0","39179.0","244.0","","","","","","","","","","","",""
"39193.0","15.0","39186.0","188.0","","","","","","","","","","","",""
"39200.0","16.0","39193.0","288.0","","","","","","","","","","","",""
"39207.0","17.0","39200.0","292.0","","","","","","","","","","","",""
"39214.0","18.0","39207.0","334.0","","","","","","","","","","","",""
"39221.0","19.0","39214.0","325.0","","","","","","","","","","","",""
"39228.0","20.0","39221.0","369.0","","","","","","","","","","","",""
"39235.0","21.0","39228.0","249.0","","","","","","","","","","","",""
"39242.0","22.0","39235.0","320.0","","","","","","","","","","","",""
"39249.0","23.0","39242.0","329.0","","","","","","","","","","","",""
"39256.0","24.0","39249.0","384.0","","","","","","","","","","","",""
"39263.0","25.0","39256.0","335.0","","","","","","","","","","","",""
"39270.0","26.0","39263.0","329.0","","","","","","","","","","","",""
"39277.0","27.0","39270.0","324.0","","","","","","","","","","","",""
"39284.0","28.0","39277.0","389.0","","","","","","","","","","","",""
"39291.0","29.0","39284.0","350.0","","","","","","","","","","","",""
"39298.0","30.0","39291.0","340.0","","","","","","","","","","","",""
"39305.0","31.0","39298.0","353.0","","","","","","","","","","","",""
"39312.0","32.0","39305.0","321.0","","","","","","","","","","","",""
"39319.0","33.0","39312.0","288.0","","","","","","","","","","","",""
"39326.0","34.0","39319.0","313.0","","","","","","","","","","","",""
"39333.0","35.0","39326.0","270.0","","","","","","","","","","","",""
"39340.0","36.0","39333.0","293.0","","","","","","","","","","","",""
"39347.0","37.0","39340.0","283.0","","","","","","","","","","","",""
"39354.0","38.0","39347.0","262.0","","","","","","","","","","","",""
"39361.0","39.0","39354.0","308.0","","","","","","","","","","","",""
"39368.0","40.0","39361.0","245.0","","","","","","","","","","","",""
"39375.0","41.0","39368.0","291.0","","","","","","","","","","","",""
"39382.0","42.0","39375.0","267.0","","","","","","","","","","","",""
"39389.0","43.0","39382.0","294.0","","","","","","","","","","","",""
"39396.0","44.0","39389.0","314.0","","","","","","","","","","","",""
"39403.0","45.0","39396.0","317.0","","","","","","","","","","","",""
"39410.0","46.0","39403.0","276.0","","","","","","","","","","","",""
"39417.0","47.0","39410.0","390.0","","","","","","","","","","","",""
"39424.0","48.0","39417.0","295.0","","","","","","","","","","","",""
"39431.0","49.0","39424.0","339.0","","","","","","","","","","","",""
"39438.0","50.0","39431.0","424.0","","","","","","","","","","","",""
"39445.0","51.0","39438.0","204.0","","","","","","","","","","","",""
"39452.0","52.0","39445.0","267.0","","","","","","","","","","","",""
"39459.0","1.0","39452.0","427.0","","","","","","","","","","","",""
"39466.0","2.0","39459.0","368.0","","","","","","","","","","","",""
"39473.0","3.0","39466.0","306.0","","","","","","","","","","","",""
"39480.0","4.0","39473.0","359.0","","","","","","","","","","","",""
"39487.0","5.0","39480.0","284.0","","","","","","","","","","","",""
"39494.0","6.0","39487.0","274.0","","","","","","","","","","","",""
"39501.0","7.0","39494.0","238.0","","","","","","","","","","","",""
"39508.0","8.0","39501.0","294.0","","","","","","","","","","","",""
"39515.0","9.0","39508.0","299.0","","","","","","","","","","","",""
"39522.0","10.0","39515.0","273.0","","","","","","","","","","","",""
"39529.0","11.0","39522.0","299.0","","","","","","","","","","","",""
"39536.0","12.0","39529.0","273.0","","","","","","","","","","","",""
"39543.0","13.0","39536.0","321.0","","","","","","","","","","","",""
"39550.0","14.0","39543.0","343.0","","","","","","","","","","","",""
"39557.0","15.0","39550.0","271.0","","","","","","","","","","","",""
"39564.0","16.0","39557.0","317.0","","","","","","","","","","","",""
"39571.0","17.0","39564.0","333.0","","","","","","","","","","","",""
"39578.0","18.0","39571.0","347.0","","","","","","","","","","","",""
"39585.0","19.0","39578.0","366.0","","","","","","","","","","","",""
"39592.0","20.0","39585.0","346.0","","","","","","","","","","","",""
"39599.0","21.0","39592.0","294.0","","","","","","","","","","","",""
"39606.0","22.0","39599.0","405.0","","","","","","","","","","","",""
"39613.0","23.0","39606.0","372.0","","","","","","","","","","","",""
"39620.0","24.0","39613.0","492.0","","","","","","","","","","","",""
"39627.0","25.0","39620.0","405.0","","","","","","","","","","","",""
"39634.0","26.0","39627.0","437.0","","","","","","","","","","","",""
"39641.0","27.0","39634.0","499.0","","","","","","","","","","","",""
"39648.0","28.0","39641.0","413.0","","","","","","","","","","","",""
"39655.0","29.0","39648.0","419.0","","","","","","","","","","","",""
"39662.0","30.0","39655.0","423.0","","","","","","","","","","","",""
"39669.0","31.0","39662.0","450.0","","","","","","","","","","","",""
"39676.0","32.0","39669.0","415.0","","","","","","","","","","","",""
"39683.0","33.0","39676.0","369.0","","","","","","","","","","","",""
"39690.0","34.0","39683.0","351.0","","","","","","","","","","","",""
"39697.0","35.0","39690.0","366.0","","","","","","","","","","","",""
"39704.0","36.0","39697.0","375.0","","","","","","","","","","","",""
"39711.0","37.0","39704.0","320.0","","","","","","","","","","","",""
"39718.0","38.0","39711.0","654.0","","","","","","","","","","","",""
"39725.0","39.0","39718.0","453.0","","","","","","","","","","","",""
"39732.0","40.0","39725.0","500.0","","","","","","","","","","","",""
"39739.0","41.0","39732.0","454.0","","","","","","","","","","","",""
"39746.0","42.0","39739.0","469.0","","","","","","","","","","","",""
"39753.0","43.0","39746.0","436.0","","","","","","","","","","","",""
"39760.0","44.0","39753.0","501.0","","","","","","","","","","","",""
"39767.0","45.0","39760.0","452.0","","","","","","","","","","","",""
"39774.0","46.0","39767.0","544.0","","","","","","","","","","","",""
"39781.0","47.0","39774.0","412.0","","","","","","","","","","","",""
"39788.0","48.0","39781.0","662.0","","","","","","","","","","","",""
