"Report date","Week #","Week ","AL","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"41272.0","51.0","41265.0","6823.0","","","","","","","","","","","",""
"41279.0","52.0","41272.0","13860.0","","","","","","","","","","","",""
"41286.0","1.0","41279.0","9615.0","","","","","","","","","","","",""
"41293.0","2.0","41286.0","6096.0","","","","","","","","","","","",""
"41300.0","3.0","41293.0","5729.0","","","","","","","","","","","",""
"41307.0","4.0","41300.0","4481.0","","","","","","","","","","","",""
"41314.0","5.0","41307.0","4305.0","","","","","","","","","","","",""
"41321.0","6.0","41314.0","3629.0","","","","","","","","","","","",""
"41328.0","7.0","41321.0","4222.0","","","","","","","","","","","",""
"41335.0","8.0","41328.0","4883.0","","","","","","","","","","","",""
"41342.0","9.0","41335.0","3800.0","","","","","","","","","","","",""
"41349.0","10.0","41342.0","3808.0","","","","","","","","","","","",""
"41356.0","11.0","41349.0","3956.0","","","","","","","","","","","",""
"41363.0","12.0","41356.0","4049.0","","","","","","","","","","","",""
"41370.0","13.0","41363.0","4441.0","","","","","","","","","","","",""
"41377.0","14.0","41370.0","4487.0","","","","","","","","","","","",""
"41384.0","15.0","41377.0","4085.0","","","","","","","","","","","",""
"41391.0","16.0","41384.0","3811.0","","","","","","","","","","","",""
"41398.0","17.0","41391.0","4337.0","","","","","","","","","","","",""
"41405.0","18.0","41398.0","4546.0","","","","","","","","","","","",""
"41412.0","19.0","41405.0","4629.0","","","","","","","","","","","",""
"41419.0","20.0","41412.0","4707.0","","","","","","","","","","","",""
"41426.0","21.0","41419.0","4657.0","","","","","","","","","","","",""
"41433.0","22.0","41426.0","4698.0","","","","","","","","","","","",""
"41440.0","23.0","41433.0","4468.0","","","","","","","","","","","",""
"41447.0","24.0","41440.0","4144.0","","","","","","","","","","","",""
"41454.0","25.0","41447.0","4370.0","","","","","","","","","","","",""
"41461.0","26.0","41454.0","5587.0","","","","","","","","","","","",""
"41468.0","27.0","41461.0","11433.0","","","","","","","","","","","",""
"41475.0","28.0","41468.0","5414.0","","","","","","","","","","","",""
"41482.0","29.0","41475.0","4067.0","","","","","","","","","","","",""
"41489.0","30.0","41482.0","4199.0","","","","","","","","","","","",""
"41496.0","31.0","41489.0","4115.0","","","","","","","","","","","",""
"41503.0","32.0","41496.0","3944.0","","","","","","","","","","","",""
"41510.0","33.0","41503.0","3808.0","","","","","","","","","","","",""
"41517.0","34.0","41510.0","3876.0","","","","","","","","","","","",""
"41524.0","35.0","41517.0","3666.0","","","","","","","","","","","",""
"41531.0","36.0","41524.0","4405.0","","","","","","","","","","","",""
"41538.0","37.0","41531.0","4349.0","","","","","","","","","","","",""
"41545.0","38.0","41538.0","3341.0","","","","","","","","","","","",""
"41552.0","39.0","41545.0","3894.0","","","","","","","","","","","",""
"41559.0","40.0","41552.0","4400.0","","","","","","","","","","","",""
"41566.0","41.0","41559.0","3781.0","","","","","","","","","","","",""
"41573.0","42.0","41566.0","3943.0","","","","","","","","","","","",""
"41580.0","43.0","41573.0","4158.0","","","","","","","","","","","",""
"41587.0","44.0","41580.0","4195.0","","","","","","","","","","","",""
"41594.0","45.0","41587.0","3650.0","","","","","","","","","","","",""
"41601.0","46.0","41594.0","3874.0","","","","","","","","","","","",""
"41608.0","47.0","41601.0","3081.0","","","","","","","","","","","",""
"41615.0","48.0","41608.0","6950.0","","","","","","","","","","","",""
"41622.0","49.0","41615.0","4145.0","","","","","","","","","","","",""
"41629.0","50.0","41622.0","4597.0","","","","","","","","","","","",""
"41636.0","51.0","41629.0","4861.0","","","","","","","","","","","",""
"41643.0","52.0","41636.0","11643.0","","","","","","","","","","","",""
"41650.0","1.0","41643.0","9004.0","","","","","","","","","","","",""
"41657.0","2.0","41650.0","6389.0","","","","","","","","","","","",""
"41664.0","3.0","41657.0","4080.0","","","","","","","","","","","",""
"41671.0","4.0","41664.0","3733.0","","","","","","","","","","","",""
"41678.0","5.0","41671.0","4924.0","","","","","","","","","","","",""
"41685.0","6.0","41678.0","3168.0","","","","","","","","","","","",""
"41692.0","7.0","41685.0","4427.0","","","","","","","","","","","",""
"41699.0","8.0","41692.0","3385.0","","","","","","","","","","","",""
"41706.0","9.0","41699.0","3487.0","","","","","","","","","","","",""
"41713.0","10.0","41706.0","3308.0","","","","","","","","","","","",""
"41720.0","11.0","41713.0","3394.0","","","","","","","","","","","",""
"41727.0","12.0","41720.0","3667.0","","","","","","","","","","","",""
"41734.0","13.0","41727.0","3941.0","","","","","","","","","","","",""
"41741.0","14.0","41734.0","3559.0","","","","","","","","","","","",""
"41748.0","15.0","41741.0","3178.0","","","","","","","","","","","",""
"41755.0","16.0","41748.0","3512.0","","","","","","","","","","","",""
"41762.0","17.0","41755.0","3524.0","","","","","","","","","","","",""
"41769.0","18.0","41762.0","3734.0","","","","","","","","","","","",""
"41776.0","19.0","41769.0","3622.0","","","","","","","","","","","",""
"41783.0","20.0","41776.0","3773.0","","","","","","","","","","","",""
"41790.0","21.0","41783.0","4241.0","","","","","","","","","","","",""
"41797.0","22.0","41790.0","4713.0","","","","","","","","","","","",""
"41804.0","23.0","41797.0","4434.0","","","","","","","","","","","",""
"41811.0","24.0","41804.0","3854.0","","","","","","","","","","","",""
"41818.0","25.0","41811.0","3467.0","","","","","","","","","","","",""
"41825.0","26.0","41818.0","3983.0","","","","","","","","","","","",""
"41832.0","27.0","41825.0","7155.0","","","","","","","","","","","",""
"41839.0","28.0","41832.0","4328.0","","","","","","","","","","","",""
"41846.0","29.0","41839.0","3587.0","","","","","","","","","","","",""
"41853.0","30.0","41846.0","3244.0","","","","","","","","","","","",""
"41860.0","31.0","41853.0","3284.0","","","","","","","","","","","",""
"41867.0","32.0","41860.0","3859.0","","","","","","","","","","","",""
"41874.0","33.0","41867.0","3170.0","","","","","","","","","","","",""
"41881.0","34.0","41874.0","3054.0","","","","","","","","","","","",""
"41888.0","35.0","41881.0","2997.0","","","","","","","","","","","",""
"41895.0","36.0","41888.0","3414.0","","","","","","","","","","","",""
"41902.0","37.0","41895.0","3107.0","","","","","","","","","","","",""
"41909.0","38.0","41902.0","2972.0","","","","","","","","","","","",""
"41916.0","39.0","41909.0","3130.0","","","","","","","","","","","",""
"41923.0","40.0","41916.0","3711.0","","","","","","","","","","","",""
"41930.0","41.0","41923.0","3147.0","","","","","","","","","","","",""
"41937.0","42.0","41930.0","3201.0","","","","","","","","","","","",""
"41944.0","43.0","41937.0","3433.0","","","","","","","","","","","",""
"41951.0","44.0","41944.0","3591.0","","","","","","","","","","","",""
"41958.0","45.0","41951.0","3085.0","","","","","","","","","","","",""
"41965.0","46.0","41958.0","4263.0","","","","","","","","","","","",""
"41972.0","47.0","41965.0","2977.0","","","","","","","","","","","",""
"41979.0","48.0","41972.0","4777.0","","","","","","","","","","","",""
"41986.0","49.0","41979.0","3194.0","","","","","","","","","","","",""
"41993.0","50.0","41986.0","4084.0","","","","","","","","","","","",""
"42000.0","51.0","41993.0","4230.0","","","","","","","","","","","",""
"42007.0","52.0","42000.0","7785.0","","","","","","","","","","","",""
"42014.0","1.0","42007.0","9139.0","","","","","","","","","","","",""
"42021.0","2.0","42014.0","4654.0","","","","","","","","","","","",""
"42028.0","3.0","42021.0","3284.0","","","","","","","","","","","",""
"42035.0","4.0","42028.0","3203.0","","","","","","","","","","","",""
"42042.0","5.0","42035.0","3060.0","","","","","","","","","","","",""
"42049.0","6.0","42042.0","2850.0","","","","","","","","","","","",""
"42056.0","7.0","42049.0","2772.0","","","","","","","","","","","",""
"42063.0","8.0","42056.0","4095.0","","","","","","","","","","","",""
"42070.0","9.0","42063.0","3382.0","","","","","","","","","","","",""
"42077.0","10.0","42070.0","3003.0","","","","","","","","","","","",""
"42084.0","11.0","42077.0","3130.0","","","","","","","","","","","",""
"42091.0","12.0","42084.0","3508.0","","","","","","","","","","","",""
"42098.0","13.0","42091.0","3347.0","","","","","","","","","","","",""
"42105.0","14.0","42098.0","4131.0","","","","","","","","","","","",""
"42112.0","15.0","42105.0","3385.0","","","","","","","","","","","",""
"42119.0","16.0","42112.0","3612.0","","","","","","","","","","","",""
"42126.0","17.0","42119.0","2964.0","","","","","","","","","","","",""
"42133.0","18.0","42126.0","3662.0","","","","","","","","","","","",""
"42140.0","19.0","42133.0","3545.0","","","","","","","","","","","",""
"42147.0","20.0","42140.0","3718.0","","","","","","","","","","","",""
"42154.0","21.0","42147.0","4077.0","","","","","","","","","","","",""
"42161.0","22.0","42154.0","4219.0","","","","","","","","","","","",""
"42168.0","23.0","42161.0","3429.0","","","","","","","","","","","",""
"42175.0","24.0","42168.0","3182.0","","","","","","","","","","","",""
"42182.0","25.0","42175.0","3152.0","","","","","","","","","","","",""
"42189.0","26.0","42182.0","3540.0","","","","","","","","","","","",""
"42196.0","27.0","42189.0","5906.0","","","","","","","","","","","",""
"42203.0","28.0","42196.0","4075.0","","","","","","","","","","","",""
"42210.0","29.0","42203.0","3091.0","","","","","","","","","","","",""
"42217.0","30.0","42210.0","2918.0","","","","","","","","","","","",""
"42224.0","31.0","42217.0","2987.0","","","","","","","","","","","",""
"42231.0","32.0","42224.0","2682.0","","","","","","","","","","","",""
"42238.0","33.0","42231.0","2881.0","","","","","","","","","","","",""
"42245.0","34.0","42238.0","3178.0","","","","","","","","","","","",""
"42252.0","35.0","42245.0","2955.0","","","","","","","","","","","",""
"42259.0","36.0","42252.0","2273.0","","","","","","","","","","","",""
"42266.0","37.0","42259.0","2529.0","","","","","","","","","","","",""
"42273.0","38.0","42266.0","2434.0","","","","","","","","","","","",""
"42280.0","39.0","42273.0","2809.0","","","","","","","","","","","",""
"42287.0","40.0","42280.0","3457.0","","","","","","","","","","","",""
"42294.0","41.0","42287.0","2705.0","","","","","","","","","","","",""
"42301.0","42.0","42294.0","2785.0","","","","","","","","","","","",""
"42308.0","43.0","42301.0","2781.0","","","","","","","","","","","",""
"42315.0","44.0","42308.0","3802.0","","","","","","","","","","","",""
"42322.0","45.0","42315.0","2830.0","","","","","","","","","","","",""
"42329.0","46.0","42322.0","3013.0","","","","","","","","","","","",""
"42336.0","47.0","42329.0","2489.0","","","","","","","","","","","",""
"42343.0","48.0","42336.0","3645.0","","","","","","","","","","","",""
"42350.0","49.0","42343.0","3541.0","","","","","","","","","","","",""
"42357.0","50.0","42350.0","3329.0","","","","","","","","","","","",""
"42364.0","51.0","42357.0","3302.0","","","","","","","","","","","",""
"42371.0","52.0","42364.0","6574.0","","","","","","","","","","","",""
"42378.0","1.0","42371.0","8151.0","","","","","","","","","","","",""
"42385.0","2.0","42378.0","4737.0","","","","","","","","","","","",""
"42392.0","3.0","42385.0","3226.0","","","","","","","","","","","",""
"42399.0","4.0","42392.0","3392.0","","","","","","","","","","","",""
"42406.0","5.0","42399.0","2909.0","","","","","","","","","","","",""
"42413.0","6.0","42406.0","2538.0","","","","","","","","","","","",""
"42420.0","7.0","42413.0","2715.0","","","","","","","","","","","",""
"42427.0","8.0","42420.0","2632.0","","","","","","","","","","","",""
"42434.0","9.0","42427.0","3364.0","","","","","","","","","","","",""
"42441.0","10.0","42434.0","2574.0","","","","","","","","","","","",""
"42448.0","11.0","42441.0","2430.0","","","","","","","","","","","",""
"42455.0","12.0","42448.0","2939.0","","","","","","","","","","","",""
"42462.0","13.0","42455.0","3269.0","","","","","","","","","","","",""
"42469.0","14.0","42462.0","3166.0","","","","","","","","","","","",""
"42476.0","15.0","42469.0","2626.0","","","","","","","","","","","",""
"42483.0","16.0","42476.0","2579.0","","","","","","","","","","","",""
"42490.0","17.0","42483.0","2505.0","","","","","","","","","","","",""
"42497.0","18.0","42490.0","2982.0","","","","","","","","","","","",""
"42504.0","19.0","42497.0","3162.0","","","","","","","","","","","",""
"42511.0","20.0","42504.0","3193.0","","","","","","","","","","","",""
"42518.0","21.0","42511.0","3483.0","","","","","","","","","","","",""
"42525.0","22.0","42518.0","3438.0","","","","","","","","","","","",""
"42532.0","23.0","42525.0","3131.0","","","","","","","","","","","",""
"42539.0","24.0","42532.0","3032.0","","","","","","","","","","","",""
"42546.0","25.0","42539.0","2806.0","","","","","","","","","","","",""
"42553.0","26.0","42546.0","3091.0","","","","","","","","","","","",""
"42560.0","27.0","42553.0","3551.0","","","","","","","","","","","",""
"42567.0","28.0","42560.0","6402.0","","","","","","","","","","","",""
"42574.0","29.0","42567.0","3889.0","","","","","","","","","","","",""
"42581.0","30.0","42574.0","2981.0","","","","","","","","","","","",""
"42588.0","31.0","42581.0","2983.0","","","","","","","","","","","",""
"42595.0","32.0","42588.0","2739.0","","","","","","","","","","","",""
"42602.0","33.0","42595.0","2654.0","","","","","","","","","","","",""
"42609.0","34.0","42602.0","2560.0","","","","","","","","","","","",""
"42616.0","35.0","42609.0","2549.0","","","","","","","","","","","",""
"42623.0","36.0","42616.0","2225.0","","","","","","","","","","","",""
"42630.0","37.0","42623.0","2403.0","","","","","","","","","","","",""
"42637.0","38.0","42630.0","2473.0","","","","","","","","","","","",""
"42644.0","39.0","42637.0","2488.0","","","","","","","","","","","",""
"42651.0","40.0","42644.0","3056.0","","","","","","","","","","","",""
"42658.0","41.0","42651.0","2882.0","","","","","","","","","","","",""
"42665.0","42.0","42658.0","2561.0","","","","","","","","","","","",""
"42672.0","43.0","42665.0","2754.0","","","","","","","","","","","",""
"42679.0","44.0","42672.0","3035.0","","","","","","","","","","","",""
"42686.0","45.0","42679.0","2591.0","","","","","","","","","","","",""
"42693.0","46.0","42686.0","2808.0","","","","","","","","","","","",""
"42700.0","47.0","42693.0","2324.0","","","","","","","","","","","",""
"42707.0","48.0","42700.0","4033.0","","","","","","","","","","","",""
"42714.0","49.0","42707.0","3146.0","","","","","","","","","","","",""
"42721.0","50.0","42714.0","3402.0","","","","","","","","","","","",""
"42728.0","51.0","42721.0","3677.0","","","","","","","","","","","",""
"42735.0","52.0","42728.0","4790.0","","","","","","","","","","","",""
"42742.0","53.0","42735.0","7520.0","","","","","","","","","","","",""
"42749.0","1.0","42742.0","4445.0","","","","","","","","","","","",""
"42756.0","2.0","42749.0","2960.0","","","","","","","","","","","",""
"42763.0","3.0","42756.0","2936.0","","","","","","","","","","","",""
"42770.0","4.0","42763.0","2718.0","","","","","","","","","","","",""
"42777.0","5.0","42770.0","2412.0","","","","","","","","","","","",""
"42784.0","6.0","42777.0","2563.0","","","","","","","","","","","",""
"42791.0","7.0","42784.0","1915.0","","","","","","","","","","","",""
"42798.0","8.0","42791.0","2146.0","","","","","","","","","","","",""
"42805.0","9.0","42798.0","2495.0","","","","","","","","","","","",""
"42812.0","10.0","42805.0","2336.0","","","","","","","","","","","",""
"42819.0","11.0","42812.0","2527.0","","","","","","","","","","","",""
"42826.0","12.0","42819.0","2602.0","","","","","","","","","","","",""
"42833.0","13.0","42826.0","2769.0","","","","","","","","","","","",""
"42840.0","14.0","42833.0","2564.0","","","","","","","","","","","",""
"42847.0","15.0","42840.0","2483.0","","","","","","","","","","","",""
"42854.0","16.0","42847.0","2268.0","","","","","","","","","","","",""
"42861.0","17.0","42854.0","2428.0","","","","","","","","","","","",""
"42868.0","18.0","42861.0","2892.0","","","","","","","","","","","",""
"42875.0","19.0","42868.0","2809.0","","","","","","","","","","","",""
"42882.0","20.0","42875.0","3127.0","","","","","","","","","","","",""
"42889.0","21.0","42882.0","3397.0","","","","","","","","","","","",""
"42896.0","22.0","42889.0","3140.0","","","","","","","","","","","",""
"42903.0","23.0","42896.0","2655.0","","","","","","","","","","","",""
"42910.0","24.0","42903.0","2751.0","","","","","","","","","","","",""
"42917.0","25.0","42910.0","4246.0","","","","","","","","","","","",""
"42924.0","26.0","42917.0","3704.0","","","","","","","","","","","",""
"42931.0","27.0","42924.0","6476.0","","","","","","","","","","","",""
"42938.0","28.0","42931.0","3736.0","","","","","","","","","","","",""
"42945.0","29.0","42938.0","2529.0","","","","","","","","","","","",""
"42952.0","30.0","42945.0","2558.0","","","","","","","","","","","",""
"42959.0","31.0","42952.0","2520.0","","","","","","","","","","","",""
"42966.0","32.0","42959.0","2478.0","","","","","","","","","","","",""
"42973.0","33.0","42966.0","2330.0","","","","","","","","","","","",""
"42980.0","34.0","42973.0","2254.0","","","","","","","","","","","",""
"42987.0","35.0","42980.0","2085.0","","","","","","","","","","","",""
"42994.0","36.0","42987.0","2206.0","","","","","","","","","","","",""
"43001.0","37.0","42994.0","2252.0","","","","","","","","","","","",""
"43008.0","38.0","43001.0","2111.0","","","","","","","","","","","",""
"43015.0","39.0","43008.0","2713.0","","","","","","","","","","","",""
"43022.0","40.0","43015.0","2338.0","","","","","","","","","","","",""
"43029.0","41.0","43022.0","2278.0","","","","","","","","","","","",""
"43036.0","42.0","43029.0","2311.0","","","","","","","","","","","",""
"43043.0","43.0","43036.0","2505.0","","","","","","","","","","","",""
"43050.0","44.0","43043.0","2209.0","","","","","","","","","","","",""
"43057.0","45.0","43050.0","2798.0","","","","","","","","","","","",""
"43064.0","46.0","43057.0","2327.0","","","","","","","","","","","",""
"43071.0","47.0","43064.0","4721.0","","","","","","","","","","","",""
"43078.0","48.0","43071.0","3218.0","","","","","","","","","","","",""
"43085.0","49.0","43078.0","2737.0","","","","","","","","","","","",""
"43092.0","50.0","43085.0","4095.0","","","","","","","","","","","",""
"43099.0","51.0","43092.0","4252.0","","","","","","","","","","","",""
"43106.0","52.0","43099.0","7534.0","","","","","","","","","","","",""
"43113.0","1.0","43106.0","4387.0","","","","","","","","","","","",""
"43120.0","2.0","43113.0","2701.0","","","","","","","","","","","",""
"43127.0","3.0","43120.0","3134.0","","","","","","","","","","","",""
"43134.0","4.0","43127.0","2455.0","","","","","","","","","","","",""
"43141.0","5.0","43134.0","2255.0","","","","","","","","","","","",""
"43148.0","6.0","43141.0","2314.0","","","","","","","","","","","",""
"43155.0","7.0","43148.0","2168.0","","","","","","","","","","","",""
"43162.0","8.0","43155.0","2013.0","","","","","","","","","","","",""
"43169.0","9.0","43162.0","2115.0","","","","","","","","","","","",""
"43176.0","10.0","43169.0","2341.0","","","","","","","","","","","",""
"43183.0","11.0","43176.0","2170.0","","","","","","","","","","","",""
"43190.0","12.0","43183.0","2356.0","","","","","","","","","","","",""
"43197.0","13.0","43190.0","2462.0","","","","","","","","","","","",""
"43204.0","14.0","43197.0","1995.0","","","","","","","","","","","",""
"43211.0","15.0","43204.0","2052.0","","","","","","","","","","","",""
"43218.0","16.0","43211.0","2036.0","","","","","","","","","","","",""
"43225.0","17.0","43218.0","2564.0","","","","","","","","","","","",""
"43232.0","18.0","43225.0","3646.0","","","","","","","","","","","",""
"43239.0","19.0","43232.0","4091.0","","","","","","","","","","","",""
"43246.0","20.0","43239.0","3254.0","","","","","","","","","","","",""
"43253.0","21.0","43246.0","3093.0","","","","","","","","","","","",""
"43260.0","22.0","43253.0","2891.0","","","","","","","","","","","",""
"43267.0","23.0","43260.0","2451.0","","","","","","","","","","","",""
"43274.0","24.0","43267.0","2802.0","","","","","","","","","","","",""
"43281.0","25.0","43274.0","2687.0","","","","","","","","","","","",""
"43288.0","26.0","43281.0","3308.0","","","","","","","","","","","",""
"43295.0","27.0","43288.0","6083.0","","","","","","","","","","","",""
"43302.0","28.0","43295.0","2722.0","","","","","","","","","","","",""
"43309.0","29.0","43302.0","2297.0","","","","","","","","","","","",""
"43316.0","30.0","43309.0","2360.0","","","","","","","","","","","",""
"43323.0","31.0","43316.0","2296.0","","","","","","","","","","","",""
"43330.0","32.0","43323.0","2151.0","","","","","","","","","","","",""
"43337.0","33.0","43330.0","2048.0","","","","","","","","","","","",""
"43344.0","34.0","43337.0","1987.0","","","","","","","","","","","",""
"43351.0","35.0","43344.0","1798.0","","","","","","","","","","","",""
"43358.0","36.0","43351.0","2007.0","","","","","","","","","","","",""
"43365.0","37.0","43358.0","1961.0","","","","","","","","","","","",""
"43372.0","38.0","43365.0","2064.0","","","","","","","","","","","",""
"43379.0","39.0","43372.0","2236.0","","","","","","","","","","","",""
"43386.0","40.0","43379.0","2270.0","","","","","","","","","","","",""
"43393.0","41.0","43386.0","2782.0","","","","","","","","","","","",""
"43400.0","42.0","43393.0","1872.0","","","","","","","","","","","",""
"43407.0","43.0","43400.0","2342.0","","","","","","","","","","","",""
"43414.0","44.0","43407.0","2278.0","","","","","","","","","","","",""
"43421.0","45.0","43414.0","2509.0","","","","","","","","","","","",""
"43428.0","46.0","43421.0","2550.0","","","","","","","","","","","",""
"43435.0","47.0","43428.0","3212.0","","","","","","","","","","","",""
"43442.0","48.0","43435.0","2651.0","","","","","","","","","","","",""
"43449.0","49.0","43442.0","2544.0","","","","","","","","","","","",""
"43456.0","50.0","43449.0","3177.0","","","","","","","","","","","",""
"43463.0","51.0","43456.0","3657.0","","","","","","","","","","","",""
"43470.0","52.0","43463.0","6660.0","","","","","","","","","","","",""
"43477.0","1.0","43470.0","4386.0","","","","","","","","","","","",""
"43484.0","2.0","43477.0","3217.0","","","","","","","","","","","",""
"43491.0","3.0","43484.0","2414.0","","","","","","","","","","","",""
"43498.0","4.0","43491.0","2505.0","","","","","","","","","","","",""
"43505.0","5.0","43498.0","2659.0","","","","","","","","","","","",""
"43512.0","6.0","43505.0","1960.0","","","","","","","","","","","",""
"43519.0","7.0","43512.0","2193.0","","","","","","","","","","","",""
"43526.0","8.0","43519.0","2306.0","","","","","","","","","","","",""
"43533.0","9.0","43526.0","2106.0","","","","","","","","","","","",""
"43540.0","10.0","43533.0","2149.0","","","","","","","","","","","",""
"43547.0","11.0","43540.0","2220.0","","","","","","","","","","","",""
"43554.0","12.0","43547.0","2250.0","","","","","","","","","","","",""
"43561.0","13.0","43554.0","2891.0","","","","","","","","","","","",""
"43568.0","14.0","43561.0","2381.0","","","","","","","","","","","",""
"43575.0","15.0","43568.0","1935.0","","","","","","","","","","","",""
"43582.0","16.0","43575.0","1920.0","","","","","","","","","","","",""
"43589.0","17.0","43582.0","2474.0","","","","","","","","","","","",""
"43596.0","18.0","43589.0","2404.0","","","","","","","","","","","",""
"43603.0","19.0","43596.0","2481.0","","","","","","","","","","","",""
"43610.0","20.0","43603.0","2729.0","","","","","","","","","","","",""
"43617.0","21.0","43610.0","2929.0","","","","","","","","","","","",""
"43624.0","22.0","43617.0","2790.0","","","","","","","","","","","",""
"43631.0","23.0","43624.0","2422.0","","","","","","","","","","","",""
"43638.0","24.0","43631.0","2380.0","","","","","","","","","","","",""
"43645.0","25.0","43638.0","3278.0","","","","","","","","","","","",""
"43652.0","26.0","43645.0","2363.0","","","","","","","","","","","",""
"43659.0","27.0","43652.0","4293.0","","","","","","","","","","","",""
"43666.0","28.0","43659.0","2785.0","","","","","","","","","","","",""
"43673.0","29.0","43666.0","2292.0","","","","","","","","","","","",""
"43680.0","30.0","43673.0","2425.0","","","","","","","","","","","",""
"43687.0","31.0","43680.0","2195.0","","","","","","","","","","","",""
"43694.0","32.0","43687.0","2123.0","","","","","","","","","","","",""
"43701.0","33.0","43694.0","2055.0","","","","","","","","","","","",""
"43708.0","34.0","43701.0","2135.0","","","","","","","","","","","",""
"43715.0","35.0","43708.0","1769.0","","","","","","","","","","","",""
"43722.0","36.0","43715.0","2081.0","","","","","","","","","","","",""
"43729.0","37.0","43722.0","1999.0","","","","","","","","","","","",""
"43736.0","38.0","43729.0","1879.0","","","","","","","","","","","",""
"43743.0","39.0","43736.0","2057.0","","","","","","","","","","","",""
"43750.0","40.0","43743.0","2161.0","","","","","","","","","","","",""
"43757.0","41.0","43750.0","1703.0","","","","","","","","","","","",""
"43764.0","42.0","43757.0","1984.0","","","","","","","","","","","",""
"43771.0","43.0","43764.0","1977.0","","","","","","","","","","","",""
"43778.0","44.0","43771.0","2208.0","","","","","","","","","","","",""
"43785.0","45.0","43778.0","1888.0","","","","","","","","","","","",""
"43792.0","46.0","43785.0","2290.0","","","","","","","","","","","",""
"43799.0","47.0","43792.0","2032.0","","","","","","","","","","","",""
"43806.0","48.0","43799.0","3227.0","","","","","","","","","","","",""
"43813.0","49.0","43806.0","2362.0","","","","","","","","","","","",""
"43820.0","50.0","43813.0","3163.0","","","","","","","","","","","",""
"43827.0","51.0","43820.0","3200.0","","","","","","","","","","","",""
"43834.0","52.0","43827.0","4578.0","","","","","","","","","","","",""
"43841.0","1.0","43834.0","3629.0","","","","","","","","","","","",""
"43848.0","2.0","43841.0","2483.0","","","","","","","","","","","",""
"43855.0","3.0","43848.0","2129.0","","","","","","","","","","","",""
"43862.0","4.0","43855.0","2170.0","","","","","","","","","","","",""
"43869.0","5.0","43862.0","2176.0","","","","","","","","","","","",""
"43876.0","6.0","43869.0","1981.0","","","","","","","","","","","",""
"43883.0","7.0","43876.0","1735.0","","","","","","","","","","","",""
"43890.0","8.0","43883.0","1575.0","","","","","","","","","","","",""
"43897.0","9.0","43890.0","1663.0","","","","","","","","","","","",""
"43904.0","10.0","43897.0","1819.0","","","","","","","","","","","",""
"43911.0","11.0","43904.0","10892.0","","","","","","","","","","","",""
"43918.0","12.0","43911.0","80984.0","","","","","","","","","","","",""
"43925.0","13.0","43918.0","106739.0","","","","","","","","","","","",""
"43932.0","14.0","43925.0","77515.0","","","","","","","","","","","",""
"43939.0","15.0","43932.0","66432.0","","","","","","","","","","","",""
"43946.0","16.0","43939.0","74966.0","","","","","","","","","","","",""
"43953.0","17.0","43946.0","28985.0","","","","","","","","","","","",""
"43960.0","18.0","43953.0","26666.0","","","","","","","","","","","",""
"43967.0","19.0","43960.0","25150.0","","","","","","","","","","","",""
"43974.0","20.0","43967.0","27919.0","","","","","","","","","","","",""
"43981.0","21.0","43974.0","21335.0","","","","","","","","","","","",""
"43988.0","22.0","43981.0","19949.0","","","","","","","","","","","",""
"43995.0","23.0","43988.0","18367.0","","","","","","","","","","","",""
"44002.0","24.0","43995.0","18671.0","","","","","","","","","","","",""
"44009.0","25.0","44002.0","18338.0","","","","","","","","","","","",""
"44016.0","26.0","44009.0","19056.0","","","","","","","","","","","",""
"44023.0","27.0","44016.0","20563.0","","","","","","","","","","","",""
"44030.0","28.0","44023.0","23676.0","","","","","","","","","","","",""
"44037.0","29.0","44030.0","17437.0","","","","","","","","","","","",""
"44044.0","30.0","44037.0","11690.0","","","","","","","","","","","",""
"44051.0","31.0","44044.0","9467.0","","","","","","","","","","","",""
"44058.0","32.0","44051.0","11047.0","","","","","","","","","","","",""
"44065.0","33.0","44058.0","8676.0","","","","","","","","","","","",""
"44072.0","34.0","44065.0","8511.0","","","","","","","","","","","",""
"44079.0","35.0","44072.0","8901.0","","","","","","","","","","","",""
"44086.0","36.0","44079.0","8848.0","","","","","","","","","","","",""
"44093.0","37.0","44086.0","8679.0","","","","","","","","","","","",""
"44100.0","38.0","44093.0","8805.0","","","","","","","","","","","",""
"44107.0","39.0","44100.0","7732.0","","","","","","","","","","","",""
"44114.0","40.0","44107.0","8581.0","","","","","","","","","","","",""
"44121.0","41.0","44114.0","7964.0","","","","","","","","","","","",""
"44128.0","42.0","44121.0","6661.0","","","","","","","","","","","",""
