"Report date","Week #","Week ","OK","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"41307.0","4.0","41300.0","2194.0","","","","","","","","","","","",""
"41314.0","5.0","41307.0","2305.0","","","","","","","","","","","",""
"41321.0","6.0","41314.0","1952.0","","","","","","","","","","","",""
"41328.0","7.0","41321.0","1762.0","","","","","","","","","","","",""
"41335.0","8.0","41328.0","2016.0","","","","","","","","","","","",""
"41342.0","9.0","41335.0","1807.0","","","","","","","","","","","",""
"41349.0","10.0","41342.0","1758.0","","","","","","","","","","","",""
"41356.0","11.0","41349.0","2446.0","","","","","","","","","","","",""
"41363.0","12.0","41356.0","1718.0","","","","","","","","","","","",""
"41370.0","13.0","41363.0","2122.0","","","","","","","","","","","",""
"41377.0","14.0","41370.0","2043.0","","","","","","","","","","","",""
"41384.0","15.0","41377.0","2061.0","","","","","","","","","","","",""
"41391.0","16.0","41384.0","1847.0","","","","","","","","","","","",""
"41398.0","17.0","41391.0","1898.0","","","","","","","","","","","",""
"41405.0","18.0","41398.0","2025.0","","","","","","","","","","","",""
"41412.0","19.0","41405.0","2116.0","","","","","","","","","","","",""
"41419.0","20.0","41412.0","2043.0","","","","","","","","","","","",""
"41426.0","21.0","41419.0","1966.0","","","","","","","","","","","",""
"41433.0","22.0","41426.0","2214.0","","","","","","","","","","","",""
"41440.0","23.0","41433.0","2042.0","","","","","","","","","","","",""
"41447.0","24.0","41440.0","1909.0","","","","","","","","","","","",""
"41454.0","25.0","41447.0","1968.0","","","","","","","","","","","",""
"41461.0","26.0","41454.0","1769.0","","","","","","","","","","","",""
"41468.0","27.0","41461.0","2387.0","","","","","","","","","","","",""
"41475.0","28.0","41468.0","1859.0","","","","","","","","","","","",""
"41482.0","29.0","41475.0","1786.0","","","","","","","","","","","",""
"41489.0","30.0","41482.0","2041.0","","","","","","","","","","","",""
"41496.0","31.0","41489.0","1804.0","","","","","","","","","","","",""
"41503.0","32.0","41496.0","1772.0","","","","","","","","","","","",""
"41510.0","33.0","41503.0","1857.0","","","","","","","","","","","",""
"41517.0","34.0","41510.0","1730.0","","","","","","","","","","","",""
"41524.0","35.0","41517.0","2331.0","","","","","","","","","","","",""
"41531.0","36.0","41524.0","1892.0","","","","","","","","","","","",""
"41538.0","37.0","41531.0","1682.0","","","","","","","","","","","",""
"41545.0","38.0","41538.0","1669.0","","","","","","","","","","","",""
"41552.0","39.0","41545.0","2214.0","","","","","","","","","","","",""
"41559.0","40.0","41552.0","2295.0","","","","","","","","","","","",""
"41566.0","41.0","41559.0","1828.0","","","","","","","","","","","",""
"41573.0","42.0","41566.0","1852.0","","","","","","","","","","","",""
"41580.0","43.0","41573.0","1763.0","","","","","","","","","","","",""
"41587.0","44.0","41580.0","2040.0","","","","","","","","","","","",""
"41594.0","45.0","41587.0","1621.0","","","","","","","","","","","",""
"41601.0","46.0","41594.0","2234.0","","","","","","","","","","","",""
"41608.0","47.0","41601.0","1257.0","","","","","","","","","","","",""
"41615.0","48.0","41608.0","1818.0","","","","","","","","","","","",""
"41622.0","49.0","41615.0","2239.0","","","","","","","","","","","",""
"41629.0","50.0","41622.0","2985.0","","","","","","","","","","","",""
"41636.0","51.0","41629.0","2207.0","","","","","","","","","","","",""
"41643.0","52.0","41636.0","1834.0","","","","","","","","","","","",""
"41650.0","1.0","41643.0","2505.0","","","","","","","","","","","",""
"41657.0","2.0","41650.0","1932.0","","","","","","","","","","","",""
"41664.0","3.0","41657.0","1749.0","","","","","","","","","","","",""
"41671.0","4.0","41664.0","1810.0","","","","","","","","","","","",""
"41678.0","5.0","41671.0","2107.0","","","","","","","","","","","",""
"41685.0","6.0","41678.0","1700.0","","","","","","","","","","","",""
"41692.0","7.0","41685.0","1390.0","","","","","","","","","","","",""
"41699.0","8.0","41692.0","1578.0","","","","","","","","","","","",""
"41706.0","9.0","41699.0","1415.0","","","","","","","","","","","",""
"41713.0","10.0","41706.0","1783.0","","","","","","","","","","","",""
"41720.0","11.0","41713.0","1630.0","","","","","","","","","","","",""
"41727.0","12.0","41720.0","1605.0","","","","","","","","","","","",""
"41734.0","13.0","41727.0","1615.0","","","","","","","","","","","",""
"41741.0","14.0","41734.0","1666.0","","","","","","","","","","","",""
"41748.0","15.0","41741.0","1516.0","","","","","","","","","","","",""
"41755.0","16.0","41748.0","1504.0","","","","","","","","","","","",""
"41762.0","17.0","41755.0","1514.0","","","","","","","","","","","",""
"41769.0","18.0","41762.0","1614.0","","","","","","","","","","","",""
"41776.0","19.0","41769.0","1703.0","","","","","","","","","","","",""
"41783.0","20.0","41776.0","1643.0","","","","","","","","","","","",""
"41790.0","21.0","41783.0","1588.0","","","","","","","","","","","",""
"41797.0","22.0","41790.0","1831.0","","","","","","","","","","","",""
"41804.0","23.0","41797.0","1624.0","","","","","","","","","","","",""
"41811.0","24.0","41804.0","1490.0","","","","","","","","","","","",""
"41818.0","25.0","41811.0","1942.0","","","","","","","","","","","",""
"41825.0","26.0","41818.0","1498.0","","","","","","","","","","","",""
"41832.0","27.0","41825.0","1960.0","","","","","","","","","","","",""
"41839.0","28.0","41832.0","1514.0","","","","","","","","","","","",""
"41846.0","29.0","41839.0","1425.0","","","","","","","","","","","",""
"41853.0","30.0","41846.0","1557.0","","","","","","","","","","","",""
"41860.0","31.0","41853.0","1519.0","","","","","","","","","","","",""
"41867.0","32.0","41860.0","1425.0","","","","","","","","","","","",""
"41874.0","33.0","41867.0","1452.0","","","","","","","","","","","",""
"41881.0","34.0","41874.0","1460.0","","","","","","","","","","","",""
"41888.0","35.0","41881.0","1725.0","","","","","","","","","","","",""
"41895.0","36.0","41888.0","1532.0","","","","","","","","","","","",""
"41902.0","37.0","41895.0","1490.0","","","","","","","","","","","",""
"41909.0","38.0","41902.0","1617.0","","","","","","","","","","","",""
"41916.0","39.0","41909.0","1426.0","","","","","","","","","","","",""
"41923.0","40.0","41916.0","1746.0","","","","","","","","","","","",""
"41930.0","41.0","41923.0","1593.0","","","","","","","","","","","",""
"41937.0","42.0","41930.0","1482.0","","","","","","","","","","","",""
"41944.0","43.0","41937.0","1631.0","","","","","","","","","","","",""
"41951.0","44.0","41944.0","1638.0","","","","","","","","","","","",""
"41958.0","45.0","41951.0","1416.0","","","","","","","","","","","",""
"41965.0","46.0","41958.0","1577.0","","","","","","","","","","","",""
"41972.0","47.0","41965.0","1428.0","","","","","","","","","","","",""
"41979.0","48.0","41972.0","1755.0","","","","","","","","","","","",""
"41986.0","49.0","41979.0","1589.0","","","","","","","","","","","",""
"41993.0","50.0","41986.0","2073.0","","","","","","","","","","","",""
"42000.0","51.0","41993.0","2191.0","","","","","","","","","","","",""
"42007.0","52.0","42000.0","2988.0","","","","","","","","","","","",""
"42014.0","1.0","42007.0","2317.0","","","","","","","","","","","",""
"42021.0","2.0","42014.0","2034.0","","","","","","","","","","","",""
"42028.0","3.0","42021.0","1791.0","","","","","","","","","","","",""
"42035.0","4.0","42028.0","1954.0","","","","","","","","","","","",""
"42042.0","5.0","42035.0","2247.0","","","","","","","","","","","",""
"42049.0","6.0","42042.0","2921.0","","","","","","","","","","","",""
"42056.0","7.0","42049.0","2091.0","","","","","","","","","","","",""
"42063.0","8.0","42056.0","2014.0","","","","","","","","","","","",""
"42070.0","9.0","42063.0","2030.0","","","","","","","","","","","",""
"42077.0","10.0","42070.0","2062.0","","","","","","","","","","","",""
"42084.0","11.0","42077.0","2491.0","","","","","","","","","","","",""
"42091.0","12.0","42084.0","1965.0","","","","","","","","","","","",""
"42098.0","13.0","42091.0","2099.0","","","","","","","","","","","",""
"42105.0","14.0","42098.0","2113.0","","","","","","","","","","","",""
"42112.0","15.0","42105.0","2066.0","","","","","","","","","","","",""
"42119.0","16.0","42112.0","2024.0","","","","","","","","","","","",""
"42126.0","17.0","42119.0","1954.0","","","","","","","","","","","",""
"42133.0","18.0","42126.0","2063.0","","","","","","","","","","","",""
"42140.0","19.0","42133.0","2139.0","","","","","","","","","","","",""
"42147.0","20.0","42140.0","2018.0","","","","","","","","","","","",""
"42154.0","21.0","42147.0","2149.0","","","","","","","","","","","",""
"42161.0","22.0","42154.0","2254.0","","","","","","","","","","","",""
"42168.0","23.0","42161.0","1799.0","","","","","","","","","","","",""
"42175.0","24.0","42168.0","1824.0","","","","","","","","","","","",""
"42182.0","25.0","42175.0","1774.0","","","","","","","","","","","",""
"42189.0","26.0","42182.0","1593.0","","","","","","","","","","","",""
"42196.0","27.0","42189.0","2233.0","","","","","","","","","","","",""
"42203.0","28.0","42196.0","1784.0","","","","","","","","","","","",""
"42210.0","29.0","42203.0","1610.0","","","","","","","","","","","",""
"42217.0","30.0","42210.0","1583.0","","","","","","","","","","","",""
"42224.0","31.0","42217.0","1739.0","","","","","","","","","","","",""
"42231.0","32.0","42224.0","1725.0","","","","","","","","","","","",""
"42238.0","33.0","42231.0","1779.0","","","","","","","","","","","",""
"42245.0","34.0","42238.0","1996.0","","","","","","","","","","","",""
"42252.0","35.0","42245.0","2001.0","","","","","","","","","","","",""
"42259.0","36.0","42252.0","1756.0","","","","","","","","","","","",""
"42266.0","37.0","42259.0","1770.0","","","","","","","","","","","",""
"42273.0","38.0","42266.0","1711.0","","","","","","","","","","","",""
"42280.0","39.0","42273.0","1830.0","","","","","","","","","","","",""
"42287.0","40.0","42280.0","2122.0","","","","","","","","","","","",""
"42294.0","41.0","42287.0","2012.0","","","","","","","","","","","",""
"42301.0","42.0","42294.0","2070.0","","","","","","","","","","","",""
"42308.0","43.0","42301.0","1801.0","","","","","","","","","","","",""
"42315.0","44.0","42308.0","3342.0","","","","","","","","","","","",""
"42322.0","45.0","42315.0","1659.0","","","","","","","","","","","",""
"42329.0","46.0","42322.0","3001.0","","","","","","","","","","","",""
"42336.0","47.0","42329.0","1496.0","","","","","","","","","","","",""
"42343.0","48.0","42336.0","1995.0","","","","","","","","","","","",""
"42350.0","49.0","42343.0","1743.0","","","","","","","","","","","",""
"42357.0","50.0","42350.0","2099.0","","","","","","","","","","","",""
"42364.0","51.0","42357.0","2826.0","","","","","","","","","","","",""
"42371.0","52.0","42364.0","3010.0","","","","","","","","","","","",""
"42378.0","1.0","42371.0","2569.0","","","","","","","","","","","",""
"42385.0","2.0","42378.0","2151.0","","","","","","","","","","","",""
"42392.0","3.0","42385.0","1912.0","","","","","","","","","","","",""
"42399.0","4.0","42392.0","2278.0","","","","","","","","","","","",""
"42406.0","5.0","42399.0","2456.0","","","","","","","","","","","",""
"42413.0","6.0","42406.0","1941.0","","","","","","","","","","","",""
"42420.0","7.0","42413.0","2346.0","","","","","","","","","","","",""
"42427.0","8.0","42420.0","2283.0","","","","","","","","","","","",""
"42434.0","9.0","42427.0","1933.0","","","","","","","","","","","",""
"42441.0","10.0","42434.0","2251.0","","","","","","","","","","","",""
"42448.0","11.0","42441.0","2420.0","","","","","","","","","","","",""
"42455.0","12.0","42448.0","1907.0","","","","","","","","","","","",""
"42462.0","13.0","42455.0","1956.0","","","","","","","","","","","",""
"42469.0","14.0","42462.0","2184.0","","","","","","","","","","","",""
"42476.0","15.0","42469.0","1848.0","","","","","","","","","","","",""
"42483.0","16.0","42476.0","2041.0","","","","","","","","","","","",""
"42490.0","17.0","42483.0","1813.0","","","","","","","","","","","",""
"42497.0","18.0","42490.0","2046.0","","","","","","","","","","","",""
"42504.0","19.0","42497.0","2005.0","","","","","","","","","","","",""
"42511.0","20.0","42504.0","2175.0","","","","","","","","","","","",""
"42518.0","21.0","42511.0","2212.0","","","","","","","","","","","",""
"42525.0","22.0","42518.0","2246.0","","","","","","","","","","","",""
"42532.0","23.0","42525.0","1797.0","","","","","","","","","","","",""
"42539.0","24.0","42532.0","1739.0","","","","","","","","","","","",""
"42546.0","25.0","42539.0","1903.0","","","","","","","","","","","",""
"42553.0","26.0","42546.0","1807.0","","","","","","","","","","","",""
"42560.0","27.0","42553.0","2116.0","","","","","","","","","","","",""
"42567.0","28.0","42560.0","1924.0","","","","","","","","","","","",""
"42574.0","29.0","42567.0","1743.0","","","","","","","","","","","",""
"42581.0","30.0","42574.0","1547.0","","","","","","","","","","","",""
"42588.0","31.0","42581.0","1999.0","","","","","","","","","","","",""
"42595.0","32.0","42588.0","2366.0","","","","","","","","","","","",""
"42602.0","33.0","42595.0","1822.0","","","","","","","","","","","",""
"42609.0","34.0","42602.0","1686.0","","","","","","","","","","","",""
"42616.0","35.0","42609.0","1763.0","","","","","","","","","","","",""
"42623.0","36.0","42616.0","2197.0","","","","","","","","","","","",""
"42630.0","37.0","42623.0","1571.0","","","","","","","","","","","",""
"42637.0","38.0","42630.0","1536.0","","","","","","","","","","","",""
"42644.0","39.0","42637.0","1585.0","","","","","","","","","","","",""
"42651.0","40.0","42644.0","1925.0","","","","","","","","","","","",""
"42658.0","41.0","42651.0","1532.0","","","","","","","","","","","",""
"42665.0","42.0","42658.0","1784.0","","","","","","","","","","","",""
"42672.0","43.0","42665.0","1619.0","","","","","","","","","","","",""
"42679.0","44.0","42672.0","2900.0","","","","","","","","","","","",""
"42686.0","45.0","42679.0","1503.0","","","","","","","","","","","",""
"42693.0","46.0","42686.0","3001.0","","","","","","","","","","","",""
"42700.0","47.0","42693.0","1530.0","","","","","","","","","","","",""
"42707.0","48.0","42700.0","1793.0","","","","","","","","","","","",""
"42714.0","49.0","42707.0","1739.0","","","","","","","","","","","",""
"42721.0","50.0","42714.0","1693.0","","","","","","","","","","","",""
"42728.0","51.0","42721.0","2131.0","","","","","","","","","","","",""
"42735.0","52.0","42728.0","2448.0","","","","","","","","","","","",""
"42742.0","53.0","42735.0","1883.0","","","","","","","","","","","",""
"42749.0","1.0","42742.0","1923.0","","","","","","","","","","","",""
"42756.0","2.0","42749.0","1803.0","","","","","","","","","","","",""
"42763.0","3.0","42756.0","1740.0","","","","","","","","","","","",""
"42770.0","4.0","42763.0","1744.0","","","","","","","","","","","",""
"42777.0","5.0","42770.0","1611.0","","","","","","","","","","","",""
"42784.0","6.0","42777.0","1435.0","","","","","","","","","","","",""
"42791.0","7.0","42784.0","1245.0","","","","","","","","","","","",""
"42798.0","8.0","42791.0","1234.0","","","","","","","","","","","",""
"42805.0","9.0","42798.0","1271.0","","","","","","","","","","","",""
"42812.0","10.0","42805.0","1784.0","","","","","","","","","","","",""
"42819.0","11.0","42812.0","1481.0","","","","","","","","","","","",""
"42826.0","12.0","42819.0","1470.0","","","","","","","","","","","",""
"42833.0","13.0","42826.0","1602.0","","","","","","","","","","","",""
"42840.0","14.0","42833.0","1361.0","","","","","","","","","","","",""
"42847.0","15.0","42840.0","1418.0","","","","","","","","","","","",""
"42854.0","16.0","42847.0","1429.0","","","","","","","","","","","",""
"42861.0","17.0","42854.0","1440.0","","","","","","","","","","","",""
"42868.0","18.0","42861.0","1543.0","","","","","","","","","","","",""
"42875.0","19.0","42868.0","1688.0","","","","","","","","","","","",""
"42882.0","20.0","42875.0","1647.0","","","","","","","","","","","",""
"42889.0","21.0","42882.0","1624.0","","","","","","","","","","","",""
"42896.0","22.0","42889.0","1587.0","","","","","","","","","","","",""
"42903.0","23.0","42896.0","1575.0","","","","","","","","","","","",""
"42910.0","24.0","42903.0","1446.0","","","","","","","","","","","",""
"42917.0","25.0","42910.0","1472.0","","","","","","","","","","","",""
"42924.0","26.0","42917.0","1721.0","","","","","","","","","","","",""
"42931.0","27.0","42924.0","1457.0","","","","","","","","","","","",""
"42938.0","28.0","42931.0","1414.0","","","","","","","","","","","",""
"42945.0","29.0","42938.0","1478.0","","","","","","","","","","","",""
"42952.0","30.0","42945.0","1575.0","","","","","","","","","","","",""
"42959.0","31.0","42952.0","1354.0","","","","","","","","","","","",""
"42966.0","32.0","42959.0","1530.0","","","","","","","","","","","",""
"42973.0","33.0","42966.0","1445.0","","","","","","","","","","","",""
"42980.0","34.0","42973.0","1862.0","","","","","","","","","","","",""
"42987.0","35.0","42980.0","1525.0","","","","","","","","","","","",""
"42994.0","36.0","42987.0","1157.0","","","","","","","","","","","",""
"43001.0","37.0","42994.0","986.0","","","","","","","","","","","",""
"43008.0","38.0","43001.0","1496.0","","","","","","","","","","","",""
"43015.0","39.0","43008.0","1588.0","","","","","","","","","","","",""
"43022.0","40.0","43015.0","1396.0","","","","","","","","","","","",""
"43029.0","41.0","43022.0","1407.0","","","","","","","","","","","",""
"43036.0","42.0","43029.0","1303.0","","","","","","","","","","","",""
"43043.0","43.0","43036.0","2613.0","","","","","","","","","","","",""
"43050.0","44.0","43043.0","1359.0","","","","","","","","","","","",""
"43057.0","45.0","43050.0","1704.0","","","","","","","","","","","",""
"43064.0","46.0","43057.0","1687.0","","","","","","","","","","","",""
"43071.0","47.0","43064.0","1628.0","","","","","","","","","","","",""
"43078.0","48.0","43071.0","1767.0","","","","","","","","","","","",""
"43085.0","49.0","43078.0","1378.0","","","","","","","","","","","",""
"43092.0","50.0","43085.0","3212.0","","","","","","","","","","","",""
"43099.0","51.0","43092.0","1475.0","","","","","","","","","","","",""
"43106.0","52.0","43099.0","1656.0","","","","","","","","","","","",""
"43113.0","1.0","43106.0","1838.0","","","","","","","","","","","",""
"43120.0","2.0","43113.0","1472.0","","","","","","","","","","","",""
"43127.0","3.0","43120.0","1563.0","","","","","","","","","","","",""
"43134.0","4.0","43127.0","1590.0","","","","","","","","","","","",""
"43141.0","5.0","43134.0","1502.0","","","","","","","","","","","",""
"43148.0","6.0","43141.0","1279.0","","","","","","","","","","","",""
"43155.0","7.0","43148.0","1115.0","","","","","","","","","","","",""
"43162.0","8.0","43155.0","1335.0","","","","","","","","","","","",""
"43169.0","9.0","43162.0","1419.0","","","","","","","","","","","",""
"43176.0","10.0","43169.0","1251.0","","","","","","","","","","","",""
"43183.0","11.0","43176.0","1493.0","","","","","","","","","","","",""
"43190.0","12.0","43183.0","1253.0","","","","","","","","","","","",""
"43197.0","13.0","43190.0","1608.0","","","","","","","","","","","",""
"43204.0","14.0","43197.0","1520.0","","","","","","","","","","","",""
"43211.0","15.0","43204.0","1339.0","","","","","","","","","","","",""
"43218.0","16.0","43211.0","1256.0","","","","","","","","","","","",""
"43225.0","17.0","43218.0","1308.0","","","","","","","","","","","",""
"43232.0","18.0","43225.0","1328.0","","","","","","","","","","","",""
"43239.0","19.0","43232.0","1464.0","","","","","","","","","","","",""
"43246.0","20.0","43239.0","1465.0","","","","","","","","","","","",""
"43253.0","21.0","43246.0","1459.0","","","","","","","","","","","",""
"43260.0","22.0","43253.0","1425.0","","","","","","","","","","","",""
"43267.0","23.0","43260.0","1160.0","","","","","","","","","","","",""
"43274.0","24.0","43267.0","1350.0","","","","","","","","","","","",""
"43281.0","25.0","43274.0","1230.0","","","","","","","","","","","",""
"43288.0","26.0","43281.0","1621.0","","","","","","","","","","","",""
"43295.0","27.0","43288.0","1385.0","","","","","","","","","","","",""
"43302.0","28.0","43295.0","1239.0","","","","","","","","","","","",""
"43309.0","29.0","43302.0","1158.0","","","","","","","","","","","",""
"43316.0","30.0","43309.0","1181.0","","","","","","","","","","","",""
"43323.0","31.0","43316.0","1171.0","","","","","","","","","","","",""
"43330.0","32.0","43323.0","1159.0","","","","","","","","","","","",""
"43337.0","33.0","43330.0","1248.0","","","","","","","","","","","",""
"43344.0","34.0","43337.0","1112.0","","","","","","","","","","","",""
"43351.0","35.0","43344.0","1190.0","","","","","","","","","","","",""
"43358.0","36.0","43351.0","1174.0","","","","","","","","","","","",""
"43365.0","37.0","43358.0","1216.0","","","","","","","","","","","",""
"43372.0","38.0","43365.0","1118.0","","","","","","","","","","","",""
"43379.0","39.0","43372.0","1247.0","","","","","","","","","","","",""
"43386.0","40.0","43379.0","1409.0","","","","","","","","","","","",""
"43393.0","41.0","43386.0","1254.0","","","","","","","","","","","",""
"43400.0","42.0","43393.0","1250.0","","","","","","","","","","","",""
"43407.0","43.0","43400.0","2317.0","","","","","","","","","","","",""
"43414.0","44.0","43407.0","1486.0","","","","","","","","","","","",""
"43421.0","45.0","43414.0","1457.0","","","","","","","","","","","",""
"43428.0","46.0","43421.0","2483.0","","","","","","","","","","","",""
"43435.0","47.0","43428.0","1670.0","","","","","","","","","","","",""
"43442.0","48.0","43435.0","1640.0","","","","","","","","","","","",""
"43449.0","49.0","43442.0","1545.0","","","","","","","","","","","",""
"43456.0","50.0","43449.0","1756.0","","","","","","","","","","","",""
"43463.0","51.0","43456.0","1899.0","","","","","","","","","","","",""
"43470.0","52.0","43463.0","2630.0","","","","","","","","","","","",""
"43477.0","1.0","43470.0","2579.0","","","","","","","","","","","",""
"43484.0","2.0","43477.0","2449.0","","","","","","","","","","","",""
"43491.0","3.0","43484.0","2258.0","","","","","","","","","","","",""
"43498.0","4.0","43491.0","2010.0","","","","","","","","","","","",""
"43505.0","5.0","43498.0","1958.0","","","","","","","","","","","",""
"43512.0","6.0","43505.0","1746.0","","","","","","","","","","","",""
"43519.0","7.0","43512.0","1901.0","","","","","","","","","","","",""
"43526.0","8.0","43519.0","1776.0","","","","","","","","","","","",""
"43533.0","9.0","43526.0","1623.0","","","","","","","","","","","",""
"43540.0","10.0","43533.0","2669.0","","","","","","","","","","","",""
"43547.0","11.0","43540.0","1572.0","","","","","","","","","","","",""
"43554.0","12.0","43547.0","1706.0","","","","","","","","","","","",""
"43561.0","13.0","43554.0","2024.0","","","","","","","","","","","",""
"43568.0","14.0","43561.0","1824.0","","","","","","","","","","","",""
"43575.0","15.0","43568.0","2037.0","","","","","","","","","","","",""
"43582.0","16.0","43575.0","2010.0","","","","","","","","","","","",""
"43589.0","17.0","43582.0","1992.0","","","","","","","","","","","",""
"43596.0","18.0","43589.0","1729.0","","","","","","","","","","","",""
"43603.0","19.0","43596.0","1730.0","","","","","","","","","","","",""
"43610.0","20.0","43603.0","1722.0","","","","","","","","","","","",""
"43617.0","21.0","43610.0","2144.0","","","","","","","","","","","",""
"43624.0","22.0","43617.0","1933.0","","","","","","","","","","","",""
"43631.0","23.0","43624.0","1820.0","","","","","","","","","","","",""
"43638.0","24.0","43631.0","1691.0","","","","","","","","","","","",""
"43645.0","25.0","43638.0","1821.0","","","","","","","","","","","",""
"43652.0","26.0","43645.0","2011.0","","","","","","","","","","","",""
"43659.0","27.0","43652.0","2000.0","","","","","","","","","","","",""
"43666.0","28.0","43659.0","1838.0","","","","","","","","","","","",""
"43673.0","29.0","43666.0","1507.0","","","","","","","","","","","",""
"43680.0","30.0","43673.0","1558.0","","","","","","","","","","","",""
"43687.0","31.0","43680.0","1611.0","","","","","","","","","","","",""
"43694.0","32.0","43687.0","1599.0","","","","","","","","","","","",""
"43701.0","33.0","43694.0","1624.0","","","","","","","","","","","",""
"43708.0","34.0","43701.0","1424.0","","","","","","","","","","","",""
"43715.0","35.0","43708.0","1452.0","","","","","","","","","","","",""
"43722.0","36.0","43715.0","1519.0","","","","","","","","","","","",""
"43729.0","37.0","43722.0","1660.0","","","","","","","","","","","",""
"43736.0","38.0","43729.0","1623.0","","","","","","","","","","","",""
"43743.0","39.0","43736.0","1692.0","","","","","","","","","","","",""
"43750.0","40.0","43743.0","2674.0","","","","","","","","","","","",""
"43757.0","41.0","43750.0","1622.0","","","","","","","","","","","",""
"43764.0","42.0","43757.0","1674.0","","","","","","","","","","","",""
"43771.0","43.0","43764.0","1750.0","","","","","","","","","","","",""
"43778.0","44.0","43771.0","1840.0","","","","","","","","","","","",""
"43785.0","45.0","43778.0","2800.0","","","","","","","","","","","",""
"43792.0","46.0","43785.0","2111.0","","","","","","","","","","","",""
"43799.0","47.0","43792.0","2922.0","","","","","","","","","","","",""
"43806.0","48.0","43799.0","1971.0","","","","","","","","","","","",""
"43813.0","49.0","43806.0","1955.0","","","","","","","","","","","",""
"43820.0","50.0","43813.0","2124.0","","","","","","","","","","","",""
"43827.0","51.0","43820.0","2158.0","","","","","","","","","","","",""
"43834.0","52.0","43827.0","2943.0","","","","","","","","","","","",""
"43841.0","1.0","43834.0","2034.0","","","","","","","","","","","",""
"43848.0","2.0","43841.0","1981.0","","","","","","","","","","","",""
"43855.0","3.0","43848.0","1830.0","","","","","","","","","","","",""
"43862.0","4.0","43855.0","1779.0","","","","","","","","","","","",""
"43869.0","5.0","43862.0","1715.0","","","","","","","","","","","",""
"43876.0","6.0","43869.0","1633.0","","","","","","","","","","","",""
"43883.0","7.0","43876.0","1509.0","","","","","","","","","","","",""
"43890.0","8.0","43883.0","1458.0","","","","","","","","","","","",""
"43897.0","9.0","43890.0","1569.0","","","","","","","","","","","",""
"43904.0","10.0","43897.0","1836.0","","","","","","","","","","","",""
"43911.0","11.0","43904.0","21926.0","","","","","","","","","","","",""
"43918.0","12.0","43911.0","47744.0","","","","","","","","","","","",""
"43925.0","13.0","43918.0","60534.0","","","","","","","","","","","",""
"43932.0","14.0","43925.0","54481.0","","","","","","","","","","","",""
"43939.0","15.0","43932.0","46696.0","","","","","","","","","","","",""
"43946.0","16.0","43939.0","52500.0","","","","","","","","","","","",""
"43953.0","17.0","43946.0","93885.0","","","","","","","","","","","",""
"43960.0","18.0","43953.0","39079.0","","","","","","","","","","","",""
"43967.0","19.0","43960.0","33440.0","","","","","","","","","","","",""
"43974.0","20.0","43967.0","43714.0","","","","","","","","","","","",""
"43981.0","21.0","43974.0","60376.0","","","","","","","","","","","",""
"43988.0","22.0","43981.0","77525.0","","","","","","","","","","","",""
"43995.0","23.0","43988.0","56737.0","","","","","","","","","","","",""
