"Report date","Week #","Week ","AK","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"41293.0","2.0","41286.0","2902.0","","","","","","","","","","","",""
"41300.0","3.0","41293.0","2557.0","","","","","","","","","","","",""
"41307.0","4.0","41300.0","2476.0","","","","","","","","","","","",""
"41314.0","5.0","41307.0","2152.0","","","","","","","","","","","",""
"41321.0","6.0","41314.0","2101.0","","","","","","","","","","","",""
"41328.0","7.0","41321.0","1945.0","","","","","","","","","","","",""
"41335.0","8.0","41328.0","2123.0","","","","","","","","","","","",""
"41342.0","9.0","41335.0","2166.0","","","","","","","","","","","",""
"41349.0","10.0","41342.0","2081.0","","","","","","","","","","","",""
"41356.0","11.0","41349.0","1809.0","","","","","","","","","","","",""
"41363.0","12.0","41356.0","1713.0","","","","","","","","","","","",""
"41370.0","13.0","41363.0","1950.0","","","","","","","","","","","",""
"41377.0","14.0","41370.0","3161.0","","","","","","","","","","","",""
"41384.0","15.0","41377.0","2724.0","","","","","","","","","","","",""
"41391.0","16.0","41384.0","2854.0","","","","","","","","","","","",""
"41398.0","17.0","41391.0","2448.0","","","","","","","","","","","",""
"41405.0","18.0","41398.0","1991.0","","","","","","","","","","","",""
"41412.0","19.0","41405.0","1879.0","","","","","","","","","","","",""
"41419.0","20.0","41412.0","1962.0","","","","","","","","","","","",""
"41426.0","21.0","41419.0","1642.0","","","","","","","","","","","",""
"41433.0","22.0","41426.0","1880.0","","","","","","","","","","","",""
"41440.0","23.0","41433.0","1482.0","","","","","","","","","","","",""
"41447.0","24.0","41440.0","1469.0","","","","","","","","","","","",""
"41454.0","25.0","41447.0","1400.0","","","","","","","","","","","",""
"41461.0","26.0","41454.0","1094.0","","","","","","","","","","","",""
"41468.0","27.0","41461.0","2090.0","","","","","","","","","","","",""
"41475.0","28.0","41468.0","1669.0","","","","","","","","","","","",""
"41482.0","29.0","41475.0","1616.0","","","","","","","","","","","",""
"41489.0","30.0","41482.0","1594.0","","","","","","","","","","","",""
"41496.0","31.0","41489.0","1434.0","","","","","","","","","","","",""
"41503.0","32.0","41496.0","1417.0","","","","","","","","","","","",""
"41510.0","33.0","41503.0","1220.0","","","","","","","","","","","",""
"41517.0","34.0","41510.0","1290.0","","","","","","","","","","","",""
"41524.0","35.0","41517.0","1209.0","","","","","","","","","","","",""
"41531.0","36.0","41524.0","1407.0","","","","","","","","","","","",""
"41538.0","37.0","41531.0","1427.0","","","","","","","","","","","",""
"41545.0","38.0","41538.0","1728.0","","","","","","","","","","","",""
"41552.0","39.0","41545.0","2619.0","","","","","","","","","","","",""
"41559.0","40.0","41552.0","2528.0","","","","","","","","","","","",""
"41566.0","41.0","41559.0","1743.0","","","","","","","","","","","",""
"41573.0","42.0","41566.0","2046.0","","","","","","","","","","","",""
"41580.0","43.0","41573.0","1880.0","","","","","","","","","","","",""
"41587.0","44.0","41580.0","2144.0","","","","","","","","","","","",""
"41594.0","45.0","41587.0","1642.0","","","","","","","","","","","",""
"41601.0","46.0","41594.0","1918.0","","","","","","","","","","","",""
"41608.0","47.0","41601.0","1521.0","","","","","","","","","","","",""
"41615.0","48.0","41608.0","1825.0","","","","","","","","","","","",""
"41622.0","49.0","41615.0","1559.0","","","","","","","","","","","",""
"41629.0","50.0","41622.0","1630.0","","","","","","","","","","","",""
"41636.0","51.0","41629.0","1340.0","","","","","","","","","","","",""
"41643.0","52.0","41636.0","1453.0","","","","","","","","","","","",""
"41650.0","1.0","41643.0","2493.0","","","","","","","","","","","",""
"41657.0","2.0","41650.0","1885.0","","","","","","","","","","","",""
"41664.0","3.0","41657.0","1652.0","","","","","","","","","","","",""
"41671.0","4.0","41664.0","1732.0","","","","","","","","","","","",""
"41678.0","5.0","41671.0","1578.0","","","","","","","","","","","",""
"41685.0","6.0","41678.0","1480.0","","","","","","","","","","","",""
"41692.0","7.0","41685.0","1341.0","","","","","","","","","","","",""
"41699.0","8.0","41692.0","1437.0","","","","","","","","","","","",""
"41706.0","9.0","41699.0","1407.0","","","","","","","","","","","",""
"41713.0","10.0","41706.0","1400.0","","","","","","","","","","","",""
"41720.0","11.0","41713.0","1298.0","","","","","","","","","","","",""
"41727.0","12.0","41720.0","1335.0","","","","","","","","","","","",""
"41734.0","13.0","41727.0","1281.0","","","","","","","","","","","",""
"41741.0","14.0","41734.0","1805.0","","","","","","","","","","","",""
"41748.0","15.0","41741.0","1502.0","","","","","","","","","","","",""
"41755.0","16.0","41748.0","1468.0","","","","","","","","","","","",""
"41762.0","17.0","41755.0","1417.0","","","","","","","","","","","",""
"41769.0","18.0","41762.0","1385.0","","","","","","","","","","","",""
"41776.0","19.0","41769.0","1291.0","","","","","","","","","","","",""
"41783.0","20.0","41776.0","1509.0","","","","","","","","","","","",""
"41790.0","21.0","41783.0","1396.0","","","","","","","","","","","",""
"41797.0","22.0","41790.0","1287.0","","","","","","","","","","","",""
"41804.0","23.0","41797.0","1149.0","","","","","","","","","","","",""
"41811.0","24.0","41804.0","1098.0","","","","","","","","","","","",""
"41818.0","25.0","41811.0","1010.0","","","","","","","","","","","",""
"41825.0","26.0","41818.0","802.0","","","","","","","","","","","",""
"41832.0","27.0","41825.0","1232.0","","","","","","","","","","","",""
"41839.0","28.0","41832.0","980.0","","","","","","","","","","","",""
"41846.0","29.0","41839.0","985.0","","","","","","","","","","","",""
"41853.0","30.0","41846.0","962.0","","","","","","","","","","","",""
"41860.0","31.0","41853.0","1021.0","","","","","","","","","","","",""
"41867.0","32.0","41860.0","1102.0","","","","","","","","","","","",""
"41874.0","33.0","41867.0","1135.0","","","","","","","","","","","",""
"41881.0","34.0","41874.0","1182.0","","","","","","","","","","","",""
"41888.0","35.0","41881.0","962.0","","","","","","","","","","","",""
"41895.0","36.0","41888.0","1201.0","","","","","","","","","","","",""
"41902.0","37.0","41895.0","1237.0","","","","","","","","","","","",""
"41909.0","38.0","41902.0","1291.0","","","","","","","","","","","",""
"41916.0","39.0","41909.0","1364.0","","","","","","","","","","","",""
"41923.0","40.0","41916.0","1827.0","","","","","","","","","","","",""
"41930.0","41.0","41923.0","1429.0","","","","","","","","","","","",""
"41937.0","42.0","41930.0","1575.0","","","","","","","","","","","",""
"41944.0","43.0","41937.0","1610.0","","","","","","","","","","","",""
"41951.0","44.0","41944.0","1992.0","","","","","","","","","","","",""
"41958.0","45.0","41951.0","1704.0","","","","","","","","","","","",""
"41965.0","46.0","41958.0","1787.0","","","","","","","","","","","",""
"41972.0","47.0","41965.0","1284.0","","","","","","","","","","","",""
"41979.0","48.0","41972.0","1613.0","","","","","","","","","","","",""
"41986.0","49.0","41979.0","1446.0","","","","","","","","","","","",""
"41993.0","50.0","41986.0","1525.0","","","","","","","","","","","",""
"42000.0","51.0","41993.0","1231.0","","","","","","","","","","","",""
"42007.0","52.0","42000.0","1240.0","","","","","","","","","","","",""
"42014.0","1.0","42007.0","2244.0","","","","","","","","","","","",""
"42021.0","2.0","42014.0","1648.0","","","","","","","","","","","",""
"42028.0","3.0","42021.0","1442.0","","","","","","","","","","","",""
"42035.0","4.0","42028.0","1525.0","","","","","","","","","","","",""
"42042.0","5.0","42035.0","1419.0","","","","","","","","","","","",""
"42049.0","6.0","42042.0","1328.0","","","","","","","","","","","",""
"42056.0","7.0","42049.0","1155.0","","","","","","","","","","","",""
"42063.0","8.0","42056.0","1174.0","","","","","","","","","","","",""
"42070.0","9.0","42063.0","1185.0","","","","","","","","","","","",""
"42077.0","10.0","42070.0","1227.0","","","","","","","","","","","",""
"42084.0","11.0","42077.0","1085.0","","","","","","","","","","","",""
"42091.0","12.0","42084.0","1110.0","","","","","","","","","","","",""
"42098.0","13.0","42091.0","993.0","","","","","","","","","","","",""
"42105.0","14.0","42098.0","1383.0","","","","","","","","","","","",""
"42112.0","15.0","42105.0","1172.0","","","","","","","","","","","",""
"42119.0","16.0","42112.0","1189.0","","","","","","","","","","","",""
"42126.0","17.0","42119.0","1083.0","","","","","","","","","","","",""
"42133.0","18.0","42126.0","1155.0","","","","","","","","","","","",""
"42140.0","19.0","42133.0","1211.0","","","","","","","","","","","",""
"42147.0","20.0","42140.0","1384.0","","","","","","","","","","","",""
"42154.0","21.0","42147.0","1208.0","","","","","","","","","","","",""
"42161.0","22.0","42154.0","1258.0","","","","","","","","","","","",""
"42168.0","23.0","42161.0","1018.0","","","","","","","","","","","",""
"42175.0","24.0","42168.0","824.0","","","","","","","","","","","",""
"42182.0","25.0","42175.0","842.0","","","","","","","","","","","",""
"42189.0","26.0","42182.0","795.0","","","","","","","","","","","",""
"42196.0","27.0","42189.0","1064.0","","","","","","","","","","","",""
"42203.0","28.0","42196.0","903.0","","","","","","","","","","","",""
"42210.0","29.0","42203.0","862.0","","","","","","","","","","","",""
"42217.0","30.0","42210.0","839.0","","","","","","","","","","","",""
"42224.0","31.0","42217.0","901.0","","","","","","","","","","","",""
"42231.0","32.0","42224.0","845.0","","","","","","","","","","","",""
"42238.0","33.0","42231.0","967.0","","","","","","","","","","","",""
"42245.0","34.0","42238.0","991.0","","","","","","","","","","","",""
"42252.0","35.0","42245.0","1042.0","","","","","","","","","","","",""
"42259.0","36.0","42252.0","977.0","","","","","","","","","","","",""
"42266.0","37.0","42259.0","1107.0","","","","","","","","","","","",""
"42273.0","38.0","42266.0","1185.0","","","","","","","","","","","",""
"42280.0","39.0","42273.0","1238.0","","","","","","","","","","","",""
"42287.0","40.0","42280.0","1710.0","","","","","","","","","","","",""
"42294.0","41.0","42287.0","1490.0","","","","","","","","","","","",""
"42301.0","42.0","42294.0","1521.0","","","","","","","","","","","",""
"42308.0","43.0","42301.0","1562.0","","","","","","","","","","","",""
"42315.0","44.0","42308.0","1905.0","","","","","","","","","","","",""
"42322.0","45.0","42315.0","1684.0","","","","","","","","","","","",""
"42329.0","46.0","42322.0","1764.0","","","","","","","","","","","",""
"42336.0","47.0","42329.0","1226.0","","","","","","","","","","","",""
"42343.0","48.0","42336.0","1782.0","","","","","","","","","","","",""
"42350.0","49.0","42343.0","1424.0","","","","","","","","","","","",""
"42357.0","50.0","42350.0","1428.0","","","","","","","","","","","",""
"42364.0","51.0","42357.0","1182.0","","","","","","","","","","","",""
"42371.0","52.0","42364.0","1131.0","","","","","","","","","","","",""
"42378.0","1.0","42371.0","2168.0","","","","","","","","","","","",""
"42385.0","2.0","42378.0","1659.0","","","","","","","","","","","",""
"42392.0","3.0","42385.0","1476.0","","","","","","","","","","","",""
"42399.0","4.0","42392.0","1478.0","","","","","","","","","","","",""
"42406.0","5.0","42399.0","1306.0","","","","","","","","","","","",""
"42413.0","6.0","42406.0","1258.0","","","","","","","","","","","",""
"42420.0","7.0","42413.0","1100.0","","","","","","","","","","","",""
"42427.0","8.0","42420.0","1151.0","","","","","","","","","","","",""
"42434.0","9.0","42427.0","1287.0","","","","","","","","","","","",""
"42441.0","10.0","42434.0","1176.0","","","","","","","","","","","",""
"42448.0","11.0","42441.0","1248.0","","","","","","","","","","","",""
"42455.0","12.0","42448.0","1153.0","","","","","","","","","","","",""
"42462.0","13.0","42455.0","1121.0","","","","","","","","","","","",""
"42469.0","14.0","42462.0","1344.0","","","","","","","","","","","",""
"42476.0","15.0","42469.0","1293.0","","","","","","","","","","","",""
"42483.0","16.0","42476.0","1134.0","","","","","","","","","","","",""
"42490.0","17.0","42483.0","1098.0","","","","","","","","","","","",""
"42497.0","18.0","42490.0","1096.0","","","","","","","","","","","",""
"42504.0","19.0","42497.0","1095.0","","","","","","","","","","","",""
"42511.0","20.0","42504.0","1135.0","","","","","","","","","","","",""
"42518.0","21.0","42511.0","1194.0","","","","","","","","","","","",""
"42525.0","22.0","42518.0","1173.0","","","","","","","","","","","",""
"42532.0","23.0","42525.0","1072.0","","","","","","","","","","","",""
"42539.0","24.0","42532.0","944.0","","","","","","","","","","","",""
"42546.0","25.0","42539.0","884.0","","","","","","","","","","","",""
"42553.0","26.0","42546.0","925.0","","","","","","","","","","","",""
"42560.0","27.0","42553.0","889.0","","","","","","","","","","","",""
"42567.0","28.0","42560.0","979.0","","","","","","","","","","","",""
"42574.0","29.0","42567.0","902.0","","","","","","","","","","","",""
"42581.0","30.0","42574.0","841.0","","","","","","","","","","","",""
"42588.0","31.0","42581.0","997.0","","","","","","","","","","","",""
"42595.0","32.0","42588.0","1025.0","","","","","","","","","","","",""
"42602.0","33.0","42595.0","1111.0","","","","","","","","","","","",""
"42609.0","34.0","42602.0","1019.0","","","","","","","","","","","",""
"42616.0","35.0","42609.0","1107.0","","","","","","","","","","","",""
"42623.0","36.0","42616.0","998.0","","","","","","","","","","","",""
"42630.0","37.0","42623.0","1230.0","","","","","","","","","","","",""
"42637.0","38.0","42630.0","1253.0","","","","","","","","","","","",""
"42644.0","39.0","42637.0","1251.0","","","","","","","","","","","",""
"42651.0","40.0","42644.0","1648.0","","","","","","","","","","","",""
"42658.0","41.0","42651.0","1461.0","","","","","","","","","","","",""
"42665.0","42.0","42658.0","1443.0","","","","","","","","","","","",""
"42672.0","43.0","42665.0","1675.0","","","","","","","","","","","",""
"42679.0","44.0","42672.0","1854.0","","","","","","","","","","","",""
"42686.0","45.0","42679.0","1631.0","","","","","","","","","","","",""
"42693.0","46.0","42686.0","1790.0","","","","","","","","","","","",""
"42700.0","47.0","42693.0","1246.0","","","","","","","","","","","",""
"42707.0","48.0","42700.0","1665.0","","","","","","","","","","","",""
"42714.0","49.0","42707.0","1465.0","","","","","","","","","","","",""
"42721.0","50.0","42714.0","1403.0","","","","","","","","","","","",""
"42728.0","51.0","42721.0","1356.0","","","","","","","","","","","",""
"42735.0","52.0","42728.0","1265.0","","","","","","","","","","","",""
"42742.0","53.0","42735.0","1956.0","","","","","","","","","","","",""
"42749.0","1.0","42742.0","1566.0","","","","","","","","","","","",""
"42756.0","2.0","42749.0","1412.0","","","","","","","","","","","",""
"42763.0","3.0","42756.0","1433.0","","","","","","","","","","","",""
"42770.0","4.0","42763.0","1356.0","","","","","","","","","","","",""
"42777.0","5.0","42770.0","1340.0","","","","","","","","","","","",""
"42784.0","6.0","42777.0","1160.0","","","","","","","","","","","",""
"42791.0","7.0","42784.0","1015.0","","","","","","","","","","","",""
"42798.0","8.0","42791.0","1183.0","","","","","","","","","","","",""
"42805.0","9.0","42798.0","1219.0","","","","","","","","","","","",""
"42812.0","10.0","42805.0","1156.0","","","","","","","","","","","",""
"42819.0","11.0","42812.0","1058.0","","","","","","","","","","","",""
"42826.0","12.0","42819.0","1017.0","","","","","","","","","","","",""
"42833.0","13.0","42826.0","1401.0","","","","","","","","","","","",""
"42840.0","14.0","42833.0","1225.0","","","","","","","","","","","",""
"42847.0","15.0","42840.0","1144.0","","","","","","","","","","","",""
"42854.0","16.0","42847.0","997.0","","","","","","","","","","","",""
"42861.0","17.0","42854.0","1117.0","","","","","","","","","","","",""
"42868.0","18.0","42861.0","950.0","","","","","","","","","","","",""
"42875.0","19.0","42868.0","1094.0","","","","","","","","","","","",""
"42882.0","20.0","42875.0","1325.0","","","","","","","","","","","",""
"42889.0","21.0","42882.0","1137.0","","","","","","","","","","","",""
"42896.0","22.0","42889.0","1093.0","","","","","","","","","","","",""
"42903.0","23.0","42896.0","1129.0","","","","","","","","","","","",""
"42910.0","24.0","42903.0","1145.0","","","","","","","","","","","",""
"42917.0","25.0","42910.0","876.0","","","","","","","","","","","",""
"42924.0","26.0","42917.0","855.0","","","","","","","","","","","",""
"42931.0","27.0","42924.0","820.0","","","","","","","","","","","",""
"42938.0","28.0","42931.0","833.0","","","","","","","","","","","",""
"42945.0","29.0","42938.0","882.0","","","","","","","","","","","",""
"42952.0","30.0","42945.0","845.0","","","","","","","","","","","",""
"42959.0","31.0","42952.0","860.0","","","","","","","","","","","",""
"42966.0","32.0","42959.0","875.0","","","","","","","","","","","",""
"42973.0","33.0","42966.0","898.0","","","","","","","","","","","",""
"42980.0","34.0","42973.0","906.0","","","","","","","","","","","",""
"42987.0","35.0","42980.0","857.0","","","","","","","","","","","",""
"42994.0","36.0","42987.0","951.0","","","","","","","","","","","",""
"43001.0","37.0","42994.0","1048.0","","","","","","","","","","","",""
"43008.0","38.0","43001.0","1032.0","","","","","","","","","","","",""
"43015.0","39.0","43008.0","1422.0","","","","","","","","","","","",""
"43022.0","40.0","43015.0","1228.0","","","","","","","","","","","",""
"43029.0","41.0","43022.0","1241.0","","","","","","","","","","","",""
"43036.0","42.0","43029.0","1481.0","","","","","","","","","","","",""
"43043.0","43.0","43036.0","1646.0","","","","","","","","","","","",""
"43050.0","44.0","43043.0","1442.0","","","","","","","","","","","",""
"43057.0","45.0","43050.0","1695.0","","","","","","","","","","","",""
"43064.0","46.0","43057.0","1292.0","","","","","","","","","","","",""
"43071.0","47.0","43064.0","1603.0","","","","","","","","","","","",""
"43078.0","48.0","43071.0","1349.0","","","","","","","","","","","",""
"43085.0","49.0","43078.0","1231.0","","","","","","","","","","","",""
"43092.0","50.0","43085.0","1172.0","","","","","","","","","","","",""
"43099.0","51.0","43092.0","1197.0","","","","","","","","","","","",""
"43106.0","52.0","43099.0","1222.0","","","","","","","","","","","",""
"43113.0","1.0","43106.0","1699.0","","","","","","","","","","","",""
"43120.0","2.0","43113.0","1238.0","","","","","","","","","","","",""
"43127.0","3.0","43120.0","1329.0","","","","","","","","","","","",""
"43134.0","4.0","43127.0","1274.0","","","","","","","","","","","",""
"43141.0","5.0","43134.0","1192.0","","","","","","","","","","","",""
"43148.0","6.0","43141.0","1108.0","","","","","","","","","","","",""
"43155.0","7.0","43148.0","1029.0","","","","","","","","","","","",""
"43162.0","8.0","43155.0","1033.0","","","","","","","","","","","",""
"43169.0","9.0","43162.0","1035.0","","","","","","","","","","","",""
"43176.0","10.0","43169.0","1011.0","","","","","","","","","","","",""
"43183.0","11.0","43176.0","1024.0","","","","","","","","","","","",""
"43190.0","12.0","43183.0","1048.0","","","","","","","","","","","",""
"43197.0","13.0","43190.0","1225.0","","","","","","","","","","","",""
"43204.0","14.0","43197.0","1088.0","","","","","","","","","","","",""
"43211.0","15.0","43204.0","984.0","","","","","","","","","","","",""
"43218.0","16.0","43211.0","944.0","","","","","","","","","","","",""
"43225.0","17.0","43218.0","865.0","","","","","","","","","","","",""
"43232.0","18.0","43225.0","791.0","","","","","","","","","","","",""
"43239.0","19.0","43232.0","914.0","","","","","","","","","","","",""
"43246.0","20.0","43239.0","1172.0","","","","","","","","","","","",""
"43253.0","21.0","43246.0","988.0","","","","","","","","","","","",""
"43260.0","22.0","43253.0","865.0","","","","","","","","","","","",""
"43267.0","23.0","43260.0","854.0","","","","","","","","","","","",""
"43274.0","24.0","43267.0","862.0","","","","","","","","","","","",""
"43281.0","25.0","43274.0","784.0","","","","","","","","","","","",""
"43288.0","26.0","43281.0","776.0","","","","","","","","","","","",""
"43295.0","27.0","43288.0","750.0","","","","","","","","","","","",""
"43302.0","28.0","43295.0","684.0","","","","","","","","","","","",""
"43309.0","29.0","43302.0","743.0","","","","","","","","","","","",""
"43316.0","30.0","43309.0","773.0","","","","","","","","","","","",""
"43323.0","31.0","43316.0","724.0","","","","","","","","","","","",""
"43330.0","32.0","43323.0","788.0","","","","","","","","","","","",""
"43337.0","33.0","43330.0","874.0","","","","","","","","","","","",""
"43344.0","34.0","43337.0","839.0","","","","","","","","","","","",""
"43351.0","35.0","43344.0","751.0","","","","","","","","","","","",""
"43358.0","36.0","43351.0","837.0","","","","","","","","","","","",""
"43365.0","37.0","43358.0","947.0","","","","","","","","","","","",""
"43372.0","38.0","43365.0","901.0","","","","","","","","","","","",""
"43379.0","39.0","43372.0","922.0","","","","","","","","","","","",""
"43386.0","40.0","43379.0","1136.0","","","","","","","","","","","",""
"43393.0","41.0","43386.0","1148.0","","","","","","","","","","","",""
"43400.0","42.0","43393.0","1224.0","","","","","","","","","","","",""
"43407.0","43.0","43400.0","1352.0","","","","","","","","","","","",""
"43414.0","44.0","43407.0","1462.0","","","","","","","","","","","",""
"43421.0","45.0","43414.0","1342.0","","","","","","","","","","","",""
"43428.0","46.0","43421.0","1122.0","","","","","","","","","","","",""
"43435.0","47.0","43428.0","1214.0","","","","","","","","","","","",""
"43442.0","48.0","43435.0","1231.0","","","","","","","","","","","",""
"43449.0","49.0","43442.0","1198.0","","","","","","","","","","","",""
"43456.0","50.0","43449.0","1111.0","","","","","","","","","","","",""
"43463.0","51.0","43456.0","1099.0","","","","","","","","","","","",""
"43470.0","52.0","43463.0","1240.0","","","","","","","","","","","",""
"43477.0","1.0","43470.0","1805.0","","","","","","","","","","","",""
"43484.0","2.0","43477.0","1423.0","","","","","","","","","","","",""
"43491.0","3.0","43484.0","1119.0","","","","","","","","","","","",""
"43498.0","4.0","43491.0","1145.0","","","","","","","","","","","",""
"43505.0","5.0","43498.0","1029.0","","","","","","","","","","","",""
"43512.0","6.0","43505.0","1022.0","","","","","","","","","","","",""
"43519.0","7.0","43512.0","904.0","","","","","","","","","","","",""
"43526.0","8.0","43519.0","926.0","","","","","","","","","","","",""
"43533.0","9.0","43526.0","949.0","","","","","","","","","","","",""
"43540.0","10.0","43533.0","955.0","","","","","","","","","","","",""
"43547.0","11.0","43540.0","850.0","","","","","","","","","","","",""
"43554.0","12.0","43547.0","887.0","","","","","","","","","","","",""
"43561.0","13.0","43554.0","891.0","","","","","","","","","","","",""
"43568.0","14.0","43561.0","992.0","","","","","","","","","","","",""
"43575.0","15.0","43568.0","862.0","","","","","","","","","","","",""
"43582.0","16.0","43575.0","863.0","","","","","","","","","","","",""
"43589.0","17.0","43582.0","823.0","","","","","","","","","","","",""
"43596.0","18.0","43589.0","771.0","","","","","","","","","","","",""
"43603.0","19.0","43596.0","819.0","","","","","","","","","","","",""
"43610.0","20.0","43603.0","987.0","","","","","","","","","","","",""
"43617.0","21.0","43610.0","973.0","","","","","","","","","","","",""
"43624.0","22.0","43617.0","909.0","","","","","","","","","","","",""
"43631.0","23.0","43624.0","733.0","","","","","","","","","","","",""
"43638.0","24.0","43631.0","754.0","","","","","","","","","","","",""
"43645.0","25.0","43638.0","689.0","","","","","","","","","","","",""
"43652.0","26.0","43645.0","552.0","","","","","","","","","","","",""
"43659.0","27.0","43652.0","696.0","","","","","","","","","","","",""
"43666.0","28.0","43659.0","649.0","","","","","","","","","","","",""
"43673.0","29.0","43666.0","619.0","","","","","","","","","","","",""
"43680.0","30.0","43673.0","682.0","","","","","","","","","","","",""
"43687.0","31.0","43680.0","693.0","","","","","","","","","","","",""
"43694.0","32.0","43687.0","698.0","","","","","","","","","","","",""
"43701.0","33.0","43694.0","701.0","","","","","","","","","","","",""
"43708.0","34.0","43701.0","682.0","","","","","","","","","","","",""
"43715.0","35.0","43708.0","687.0","","","","","","","","","","","",""
"43722.0","36.0","43715.0","716.0","","","","","","","","","","","",""
"43729.0","37.0","43722.0","808.0","","","","","","","","","","","",""
"43736.0","38.0","43729.0","866.0","","","","","","","","","","","",""
"43743.0","39.0","43736.0","856.0","","","","","","","","","","","",""
"43750.0","40.0","43743.0","1184.0","","","","","","","","","","","",""
"43757.0","41.0","43750.0","1005.0","","","","","","","","","","","",""
"43764.0","42.0","43757.0","1109.0","","","","","","","","","","","",""
"43771.0","43.0","43764.0","1166.0","","","","","","","","","","","",""
"43778.0","44.0","43771.0","1319.0","","","","","","","","","","","",""
"43785.0","45.0","43778.0","1194.0","","","","","","","","","","","",""
"43792.0","46.0","43785.0","1243.0","","","","","","","","","","","",""
"43799.0","47.0","43792.0","941.0","","","","","","","","","","","",""
"43806.0","48.0","43799.0","1146.0","","","","","","","","","","","",""
"43813.0","49.0","43806.0","949.0","","","","","","","","","","","",""
"43820.0","50.0","43813.0","1027.0","","","","","","","","","","","",""
"43827.0","51.0","43820.0","860.0","","","","","","","","","","","",""
"43834.0","52.0","43827.0","981.0","","","","","","","","","","","",""
"43841.0","1.0","43834.0","1371.0","","","","","","","","","","","",""
"43848.0","2.0","43841.0","1181.0","","","","","","","","","","","",""
"43855.0","3.0","43848.0","1003.0","","","","","","","","","","","",""
"43862.0","4.0","43855.0","1122.0","","","","","","","","","","","",""
"43869.0","5.0","43862.0","980.0","","","","","","","","","","","",""
"43876.0","6.0","43869.0","915.0","","","","","","","","","","","",""
"43883.0","7.0","43876.0","773.0","","","","","","","","","","","",""
"43890.0","8.0","43883.0","874.0","","","","","","","","","","","",""
"43897.0","9.0","43890.0","815.0","","","","","","","","","","","",""
"43904.0","10.0","43897.0","1120.0","","","","","","","","","","","",""
"43911.0","11.0","43904.0","7847.0","","","","","","","","","","","",""
"43918.0","12.0","43911.0","13774.0","","","","","","","","","","","",""
"43925.0","13.0","43918.0","14590.0","","","","","","","","","","","",""
"43932.0","14.0","43925.0","12007.0","","","","","","","","","","","",""
"43939.0","15.0","43932.0","12201.0","","","","","","","","","","","",""
"43946.0","16.0","43939.0","10313.0","","","","","","","","","","","",""
"43953.0","17.0","43946.0","8718.0","","","","","","","","","","","",""
"43960.0","18.0","43953.0","7807.0","","","","","","","","","","","",""
"43967.0","19.0","43960.0","7741.0","","","","","","","","","","","",""
"43974.0","20.0","43967.0","8152.0","","","","","","","","","","","",""
"43981.0","21.0","43974.0","7452.0","","","","","","","","","","","",""
"43988.0","22.0","43981.0","7081.0","","","","","","","","","","","",""
"43995.0","23.0","43988.0","6797.0","","","","","","","","","","","",""
"44002.0","24.0","43995.0","6757.0","","","","","","","","","","","",""
"44009.0","25.0","44002.0","6467.0","","","","","","","","","","","",""
"44016.0","26.0","44009.0","6124.0","","","","","","","","","","","",""
"44023.0","27.0","44016.0","9572.0","","","","","","","","","","","",""
"44030.0","28.0","44023.0","6606.0","","","","","","","","","","","",""
"44037.0","29.0","44030.0","6069.0","","","","","","","","","","","",""
"44044.0","30.0","44037.0","5195.0","","","","","","","","","","","",""
"44051.0","31.0","44044.0","4822.0","","","","","","","","","","","",""
