"Report date","Week #","Week ","WA","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"41328.0","7.0","41321.0","8258.0","","","","","","","","","","","",""
"41335.0","8.0","41328.0","9071.0","","","","","","","","","","","",""
"41342.0","9.0","41335.0","8690.0","","","","","","","","","","","",""
"41349.0","10.0","41342.0","8614.0","","","","","","","","","","","",""
"41356.0","11.0","41349.0","8615.0","","","","","","","","","","","",""
"41363.0","12.0","41356.0","8772.0","","","","","","","","","","","",""
"41370.0","13.0","41363.0","9603.0","","","","","","","","","","","",""
"41377.0","14.0","41370.0","10078.0","","","","","","","","","","","",""
"41384.0","15.0","41377.0","9550.0","","","","","","","","","","","",""
"41391.0","16.0","41384.0","8024.0","","","","","","","","","","","",""
"41398.0","17.0","41391.0","8423.0","","","","","","","","","","","",""
"41405.0","18.0","41398.0","8081.0","","","","","","","","","","","",""
"41412.0","19.0","41405.0","7675.0","","","","","","","","","","","",""
"41419.0","20.0","41412.0","7667.0","","","","","","","","","","","",""
"41426.0","21.0","41419.0","7868.0","","","","","","","","","","","",""
"41433.0","22.0","41426.0","7920.0","","","","","","","","","","","",""
"41440.0","23.0","41433.0","7789.0","","","","","","","","","","","",""
"41447.0","24.0","41440.0","8374.0","","","","","","","","","","","",""
"41454.0","25.0","41447.0","9947.0","","","","","","","","","","","",""
"41461.0","26.0","41454.0","8694.0","","","","","","","","","","","",""
"41468.0","27.0","41461.0","9099.0","","","","","","","","","","","",""
"41475.0","28.0","41468.0","7435.0","","","","","","","","","","","",""
"41482.0","29.0","41475.0","7440.0","","","","","","","","","","","",""
"41489.0","30.0","41482.0","7620.0","","","","","","","","","","","",""
"41496.0","31.0","41489.0","7816.0","","","","","","","","","","","",""
"41503.0","32.0","41496.0","7096.0","","","","","","","","","","","",""
"41510.0","33.0","41503.0","6605.0","","","","","","","","","","","",""
"41517.0","34.0","41510.0","6551.0","","","","","","","","","","","",""
"41524.0","35.0","41517.0","6607.0","","","","","","","","","","","",""
"41531.0","36.0","41524.0","7629.0","","","","","","","","","","","",""
"41538.0","37.0","41531.0","6451.0","","","","","","","","","","","",""
"41545.0","38.0","41538.0","6814.0","","","","","","","","","","","",""
"41552.0","39.0","41545.0","9172.0","","","","","","","","","","","",""
"41559.0","40.0","41552.0","10251.0","","","","","","","","","","","",""
"41566.0","41.0","41559.0","9250.0","","","","","","","","","","","",""
"41573.0","42.0","41566.0","8417.0","","","","","","","","","","","",""
"41580.0","43.0","41573.0","9288.0","","","","","","","","","","","",""
"41587.0","44.0","41580.0","10404.0","","","","","","","","","","","",""
"41594.0","45.0","41587.0","9339.0","","","","","","","","","","","",""
"41601.0","46.0","41594.0","10207.0","","","","","","","","","","","",""
"41608.0","47.0","41601.0","9359.0","","","","","","","","","","","",""
"41615.0","48.0","41608.0","13742.0","","","","","","","","","","","",""
"41622.0","49.0","41615.0","11017.0","","","","","","","","","","","",""
"41629.0","50.0","41622.0","9087.0","","","","","","","","","","","",""
"41636.0","51.0","41629.0","12566.0","","","","","","","","","","","",""
"41643.0","52.0","41636.0","12594.0","","","","","","","","","","","",""
"41650.0","1.0","41643.0","12700.0","","","","","","","","","","","",""
"41657.0","2.0","41650.0","10107.0","","","","","","","","","","","",""
"41664.0","3.0","41657.0","8676.0","","","","","","","","","","","",""
"41671.0","4.0","41664.0","9173.0","","","","","","","","","","","",""
"41678.0","5.0","41671.0","10192.0","","","","","","","","","","","",""
"41685.0","6.0","41678.0","9929.0","","","","","","","","","","","",""
"41692.0","7.0","41685.0","8162.0","","","","","","","","","","","",""
"41699.0","8.0","41692.0","8254.0","","","","","","","","","","","",""
"41706.0","9.0","41699.0","9236.0","","","","","","","","","","","",""
"41713.0","10.0","41706.0","8210.0","","","","","","","","","","","",""
"41720.0","11.0","41713.0","7409.0","","","","","","","","","","","",""
"41727.0","12.0","41720.0","7609.0","","","","","","","","","","","",""
"41734.0","13.0","41727.0","8689.0","","","","","","","","","","","",""
"41741.0","14.0","41734.0","9055.0","","","","","","","","","","","",""
"41748.0","15.0","41741.0","8078.0","","","","","","","","","","","",""
"41755.0","16.0","41748.0","8569.0","","","","","","","","","","","",""
"41762.0","17.0","41755.0","7884.0","","","","","","","","","","","",""
"41769.0","18.0","41762.0","7647.0","","","","","","","","","","","",""
"41776.0","19.0","41769.0","7362.0","","","","","","","","","","","",""
"41783.0","20.0","41776.0","6383.0","","","","","","","","","","","",""
"41790.0","21.0","41783.0","6930.0","","","","","","","","","","","",""
"41797.0","22.0","41790.0","7038.0","","","","","","","","","","","",""
"41804.0","23.0","41797.0","6891.0","","","","","","","","","","","",""
"41811.0","24.0","41804.0","7531.0","","","","","","","","","","","",""
"41818.0","25.0","41811.0","7241.0","","","","","","","","","","","",""
"41825.0","26.0","41818.0","7048.0","","","","","","","","","","","",""
"41832.0","27.0","41825.0","7587.0","","","","","","","","","","","",""
"41839.0","28.0","41832.0","6394.0","","","","","","","","","","","",""
"41846.0","29.0","41839.0","6820.0","","","","","","","","","","","",""
"41853.0","30.0","41846.0","6627.0","","","","","","","","","","","",""
"41860.0","31.0","41853.0","7039.0","","","","","","","","","","","",""
"41867.0","32.0","41860.0","6447.0","","","","","","","","","","","",""
"41874.0","33.0","41867.0","6061.0","","","","","","","","","","","",""
"41881.0","34.0","41874.0","6079.0","","","","","","","","","","","",""
"41888.0","35.0","41881.0","6612.0","","","","","","","","","","","",""
"41895.0","36.0","41888.0","6550.0","","","","","","","","","","","",""
"41902.0","37.0","41895.0","6268.0","","","","","","","","","","","",""
"41909.0","38.0","41902.0","6613.0","","","","","","","","","","","",""
"41916.0","39.0","41909.0","7090.0","","","","","","","","","","","",""
"41923.0","40.0","41916.0","8154.0","","","","","","","","","","","",""
"41930.0","41.0","41923.0","7175.0","","","","","","","","","","","",""
"41937.0","42.0","41930.0","8299.0","","","","","","","","","","","",""
"41944.0","43.0","41937.0","8737.0","","","","","","","","","","","",""
"41951.0","44.0","41944.0","9586.0","","","","","","","","","","","",""
"41958.0","45.0","41951.0","9356.0","","","","","","","","","","","",""
"41965.0","46.0","41958.0","11001.0","","","","","","","","","","","",""
"41972.0","47.0","41965.0","9047.0","","","","","","","","","","","",""
"41979.0","48.0","41972.0","11589.0","","","","","","","","","","","",""
"41986.0","49.0","41979.0","8315.0","","","","","","","","","","","",""
"41993.0","50.0","41986.0","9274.0","","","","","","","","","","","",""
"42000.0","51.0","41993.0","10913.0","","","","","","","","","","","",""
"42007.0","52.0","42000.0","10632.0","","","","","","","","","","","",""
"42014.0","1.0","42007.0","11264.0","","","","","","","","","","","",""
"42021.0","2.0","42014.0","8608.0","","","","","","","","","","","",""
"42028.0","3.0","42021.0","7740.0","","","","","","","","","","","",""
"42035.0","4.0","42028.0","8007.0","","","","","","","","","","","",""
"42042.0","5.0","42035.0","8446.0","","","","","","","","","","","",""
"42049.0","6.0","42042.0","8496.0","","","","","","","","","","","",""
"42056.0","7.0","42049.0","6680.0","","","","","","","","","","","",""
"42063.0","8.0","42056.0","6761.0","","","","","","","","","","","",""
"42070.0","9.0","42063.0","7291.0","","","","","","","","","","","",""
"42077.0","10.0","42070.0","6676.0","","","","","","","","","","","",""
"42084.0","11.0","42077.0","6862.0","","","","","","","","","","","",""
"42091.0","12.0","42084.0","6514.0","","","","","","","","","","","",""
"42098.0","13.0","42091.0","7326.0","","","","","","","","","","","",""
"42105.0","14.0","42098.0","8498.0","","","","","","","","","","","",""
"42112.0","15.0","42105.0","7021.0","","","","","","","","","","","",""
"42119.0","16.0","42112.0","6262.0","","","","","","","","","","","",""
"42126.0","17.0","42119.0","6318.0","","","","","","","","","","","",""
"42133.0","18.0","42126.0","6831.0","","","","","","","","","","","",""
"42140.0","19.0","42133.0","6596.0","","","","","","","","","","","",""
"42147.0","20.0","42140.0","6089.0","","","","","","","","","","","",""
"42154.0","21.0","42147.0","5428.0","","","","","","","","","","","",""
"42161.0","22.0","42154.0","6053.0","","","","","","","","","","","",""
"42168.0","23.0","42161.0","5961.0","","","","","","","","","","","",""
"42175.0","24.0","42168.0","6673.0","","","","","","","","","","","",""
"42182.0","25.0","42175.0","6437.0","","","","","","","","","","","",""
"42189.0","26.0","42182.0","6088.0","","","","","","","","","","","",""
"42196.0","27.0","42189.0","8008.0","","","","","","","","","","","",""
"42203.0","28.0","42196.0","6748.0","","","","","","","","","","","",""
"42210.0","29.0","42203.0","6053.0","","","","","","","","","","","",""
"42217.0","30.0","42210.0","6023.0","","","","","","","","","","","",""
"42224.0","31.0","42217.0","6431.0","","","","","","","","","","","",""
"42231.0","32.0","42224.0","5845.0","","","","","","","","","","","",""
"42238.0","33.0","42231.0","5756.0","","","","","","","","","","","",""
"42245.0","34.0","42238.0","5761.0","","","","","","","","","","","",""
"42252.0","35.0","42245.0","7017.0","","","","","","","","","","","",""
"42259.0","36.0","42252.0","5797.0","","","","","","","","","","","",""
"42266.0","37.0","42259.0","6094.0","","","","","","","","","","","",""
"42273.0","38.0","42266.0","6030.0","","","","","","","","","","","",""
"42280.0","39.0","42273.0","6453.0","","","","","","","","","","","",""
"42287.0","40.0","42280.0","7788.0","","","","","","","","","","","",""
"42294.0","41.0","42287.0","7484.0","","","","","","","","","","","",""
"42301.0","42.0","42294.0","7704.0","","","","","","","","","","","",""
"42308.0","43.0","42301.0","8351.0","","","","","","","","","","","",""
"42315.0","44.0","42308.0","9449.0","","","","","","","","","","","",""
"42322.0","45.0","42315.0","8680.0","","","","","","","","","","","",""
"42329.0","46.0","42322.0","10041.0","","","","","","","","","","","",""
"42336.0","47.0","42329.0","8959.0","","","","","","","","","","","",""
"42343.0","48.0","42336.0","10786.0","","","","","","","","","","","",""
"42350.0","49.0","42343.0","8973.0","","","","","","","","","","","",""
"42357.0","50.0","42350.0","8844.0","","","","","","","","","","","",""
"42364.0","51.0","42357.0","10983.0","","","","","","","","","","","",""
"42371.0","52.0","42364.0","10428.0","","","","","","","","","","","",""
"42378.0","1.0","42371.0","11373.0","","","","","","","","","","","",""
"42385.0","2.0","42378.0","8916.0","","","","","","","","","","","",""
"42392.0","3.0","42385.0","7818.0","","","","","","","","","","","",""
"42399.0","4.0","42392.0","7569.0","","","","","","","","","","","",""
"42406.0","5.0","42399.0","7809.0","","","","","","","","","","","",""
"42413.0","6.0","42406.0","7068.0","","","","","","","","","","","",""
"42420.0","7.0","42413.0","6665.0","","","","","","","","","","","",""
"42427.0","8.0","42420.0","6737.0","","","","","","","","","","","",""
"42434.0","9.0","42427.0","6937.0","","","","","","","","","","","",""
"42441.0","10.0","42434.0","7440.0","","","","","","","","","","","",""
"42448.0","11.0","42441.0","6745.0","","","","","","","","","","","",""
"42455.0","12.0","42448.0","6558.0","","","","","","","","","","","",""
"42462.0","13.0","42455.0","6735.0","","","","","","","","","","","",""
"42469.0","14.0","42462.0","8058.0","","","","","","","","","","","",""
"42476.0","15.0","42469.0","6924.0","","","","","","","","","","","",""
"42483.0","16.0","42476.0","6250.0","","","","","","","","","","","",""
"42490.0","17.0","42483.0","6298.0","","","","","","","","","","","",""
"42497.0","18.0","42490.0","6620.0","","","","","","","","","","","",""
"42504.0","19.0","42497.0","6025.0","","","","","","","","","","","",""
"42511.0","20.0","42504.0","5964.0","","","","","","","","","","","",""
"42518.0","21.0","42511.0","5975.0","","","","","","","","","","","",""
"42525.0","22.0","42518.0","5691.0","","","","","","","","","","","",""
"42532.0","23.0","42525.0","5874.0","","","","","","","","","","","",""
"42539.0","24.0","42532.0","5971.0","","","","","","","","","","","",""
"42546.0","25.0","42539.0","6311.0","","","","","","","","","","","",""
"42553.0","26.0","42546.0","6196.0","","","","","","","","","","","",""
"42560.0","27.0","42553.0","7262.0","","","","","","","","","","","",""
"42567.0","28.0","42560.0","6322.0","","","","","","","","","","","",""
"42574.0","29.0","42567.0","5908.0","","","","","","","","","","","",""
"42581.0","30.0","42574.0","6193.0","","","","","","","","","","","",""
"42588.0","31.0","42581.0","6164.0","","","","","","","","","","","",""
"42595.0","32.0","42588.0","5602.0","","","","","","","","","","","",""
"42602.0","33.0","42595.0","5442.0","","","","","","","","","","","",""
"42609.0","34.0","42602.0","5165.0","","","","","","","","","","","",""
"42616.0","35.0","42609.0","6209.0","","","","","","","","","","","",""
"42623.0","36.0","42616.0","5250.0","","","","","","","","","","","",""
"42630.0","37.0","42623.0","5245.0","","","","","","","","","","","",""
"42637.0","38.0","42630.0","5260.0","","","","","","","","","","","",""
"42644.0","39.0","42637.0","5367.0","","","","","","","","","","","",""
"42651.0","40.0","42644.0","7436.0","","","","","","","","","","","",""
"42658.0","41.0","42651.0","6370.0","","","","","","","","","","","",""
"42665.0","42.0","42658.0","7070.0","","","","","","","","","","","",""
"42672.0","43.0","42665.0","7670.0","","","","","","","","","","","",""
"42679.0","44.0","42672.0","8100.0","","","","","","","","","","","",""
"42686.0","45.0","42679.0","7481.0","","","","","","","","","","","",""
"42693.0","46.0","42686.0","8953.0","","","","","","","","","","","",""
"42700.0","47.0","42693.0","8087.0","","","","","","","","","","","",""
"42707.0","48.0","42700.0","9724.0","","","","","","","","","","","",""
"42714.0","49.0","42707.0","8993.0","","","","","","","","","","","",""
"42721.0","50.0","42714.0","10011.0","","","","","","","","","","","",""
"42728.0","51.0","42721.0","9705.0","","","","","","","","","","","",""
"42735.0","52.0","42728.0","8397.0","","","","","","","","","","","",""
"42742.0","53.0","42735.0","7560.0","","","","","","","","","","","",""
"42749.0","1.0","42742.0","8669.0","","","","","","","","","","","",""
"42756.0","2.0","42749.0","7574.0","","","","","","","","","","","",""
"42763.0","3.0","42756.0","7106.0","","","","","","","","","","","",""
"42770.0","4.0","42763.0","6954.0","","","","","","","","","","","",""
"42777.0","5.0","42770.0","8515.0","","","","","","","","","","","",""
"42784.0","6.0","42777.0","7713.0","","","","","","","","","","","",""
"42791.0","7.0","42784.0","5534.0","","","","","","","","","","","",""
"42798.0","8.0","42791.0","6257.0","","","","","","","","","","","",""
"42805.0","9.0","42798.0","6522.0","","","","","","","","","","","",""
"42812.0","10.0","42805.0","6078.0","","","","","","","","","","","",""
"42819.0","11.0","42812.0","5994.0","","","","","","","","","","","",""
"42826.0","12.0","42819.0","6284.0","","","","","","","","","","","",""
"42833.0","13.0","42826.0","7505.0","","","","","","","","","","","",""
"42840.0","14.0","42833.0","6222.0","","","","","","","","","","","",""
"42847.0","15.0","42840.0","5805.0","","","","","","","","","","","",""
"42854.0","16.0","42847.0","5922.0","","","","","","","","","","","",""
"42861.0","17.0","42854.0","5911.0","","","","","","","","","","","",""
"42868.0","18.0","42861.0","5601.0","","","","","","","","","","","",""
"42875.0","19.0","42868.0","5277.0","","","","","","","","","","","",""
"42882.0","20.0","42875.0","5350.0","","","","","","","","","","","",""
"42889.0","21.0","42882.0","5178.0","","","","","","","","","","","",""
"42896.0","22.0","42889.0","5583.0","","","","","","","","","","","",""
"42903.0","23.0","42896.0","5390.0","","","","","","","","","","","",""
"42910.0","24.0","42903.0","5582.0","","","","","","","","","","","",""
"42917.0","25.0","42910.0","5880.0","","","","","","","","","","","",""
"42924.0","26.0","42917.0","6307.0","","","","","","","","","","","",""
"42931.0","27.0","42924.0","6081.0","","","","","","","","","","","",""
"42938.0","28.0","42931.0","4916.0","","","","","","","","","","","",""
"42945.0","29.0","42938.0","5156.0","","","","","","","","","","","",""
"42952.0","30.0","42945.0","5890.0","","","","","","","","","","","",""
"42959.0","31.0","42952.0","5531.0","","","","","","","","","","","",""
"42966.0","32.0","42959.0","5250.0","","","","","","","","","","","",""
"42973.0","33.0","42966.0","4894.0","","","","","","","","","","","",""
"42980.0","34.0","42973.0","5193.0","","","","","","","","","","","",""
"42987.0","35.0","42980.0","5215.0","","","","","","","","","","","",""
"42994.0","36.0","42987.0","5221.0","","","","","","","","","","","",""
"43001.0","37.0","42994.0","5226.0","","","","","","","","","","","",""
"43008.0","38.0","43001.0","4998.0","","","","","","","","","","","",""
"43015.0","39.0","43008.0","6354.0","","","","","","","","","","","",""
"43022.0","40.0","43015.0","5662.0","","","","","","","","","","","",""
"43029.0","41.0","43022.0","6359.0","","","","","","","","","","","",""
"43036.0","42.0","43029.0","6041.0","","","","","","","","","","","",""
"43043.0","43.0","43036.0","6700.0","","","","","","","","","","","",""
"43050.0","44.0","43043.0","6696.0","","","","","","","","","","","",""
"43057.0","45.0","43050.0","8618.0","","","","","","","","","","","",""
"43064.0","46.0","43057.0","7538.0","","","","","","","","","","","",""
"43071.0","47.0","43064.0","9446.0","","","","","","","","","","","",""
"43078.0","48.0","43071.0","7196.0","","","","","","","","","","","",""
"43085.0","49.0","43078.0","7324.0","","","","","","","","","","","",""
"43092.0","50.0","43085.0","8915.0","","","","","","","","","","","",""
"43099.0","51.0","43092.0","9279.0","","","","","","","","","","","",""
"43106.0","52.0","43099.0","9130.0","","","","","","","","","","","",""
"43113.0","1.0","43106.0","8433.0","","","","","","","","","","","",""
"43120.0","2.0","43113.0","6878.0","","","","","","","","","","","",""
"43127.0","3.0","43120.0","7070.0","","","","","","","","","","","",""
"43134.0","4.0","43127.0","6875.0","","","","","","","","","","","",""
"43141.0","5.0","43134.0","6874.0","","","","","","","","","","","",""
"43148.0","6.0","43141.0","5968.0","","","","","","","","","","","",""
"43155.0","7.0","43148.0","6025.0","","","","","","","","","","","",""
"43162.0","8.0","43155.0","7032.0","","","","","","","","","","","",""
"43169.0","9.0","43162.0","5813.0","","","","","","","","","","","",""
"43176.0","10.0","43169.0","5427.0","","","","","","","","","","","",""
"43183.0","11.0","43176.0","5586.0","","","","","","","","","","","",""
"43190.0","12.0","43183.0","5293.0","","","","","","","","","","","",""
"43197.0","13.0","43190.0","6538.0","","","","","","","","","","","",""
"43204.0","14.0","43197.0","6096.0","","","","","","","","","","","",""
"43211.0","15.0","43204.0","5691.0","","","","","","","","","","","",""
"43218.0","16.0","43211.0","5100.0","","","","","","","","","","","",""
"43225.0","17.0","43218.0","5135.0","","","","","","","","","","","",""
"43232.0","18.0","43225.0","5395.0","","","","","","","","","","","",""
"43239.0","19.0","43232.0","5090.0","","","","","","","","","","","",""
"43246.0","20.0","43239.0","5094.0","","","","","","","","","","","",""
"43253.0","21.0","43246.0","4754.0","","","","","","","","","","","",""
"43260.0","22.0","43253.0","5555.0","","","","","","","","","","","",""
"43267.0","23.0","43260.0","5003.0","","","","","","","","","","","",""
"43274.0","24.0","43267.0","5291.0","","","","","","","","","","","",""
"43281.0","25.0","43274.0","5418.0","","","","","","","","","","","",""
"43288.0","26.0","43281.0","6094.0","","","","","","","","","","","",""
"43295.0","27.0","43288.0","5821.0","","","","","","","","","","","",""
"43302.0","28.0","43295.0","4807.0","","","","","","","","","","","",""
"43309.0","29.0","43302.0","4738.0","","","","","","","","","","","",""
"43316.0","30.0","43309.0","5338.0","","","","","","","","","","","",""
"43323.0","31.0","43316.0","4912.0","","","","","","","","","","","",""
"43330.0","32.0","43323.0","4672.0","","","","","","","","","","","",""
"43337.0","33.0","43330.0","5228.0","","","","","","","","","","","",""
"43344.0","34.0","43337.0","5866.0","","","","","","","","","","","",""
"43351.0","35.0","43344.0","5243.0","","","","","","","","","","","",""
"43358.0","36.0","43351.0","5274.0","","","","","","","","","","","",""
"43365.0","37.0","43358.0","5059.0","","","","","","","","","","","",""
"43372.0","38.0","43365.0","4912.0","","","","","","","","","","","",""
"43379.0","39.0","43372.0","5943.0","","","","","","","","","","","",""
"43386.0","40.0","43379.0","6337.0","","","","","","","","","","","",""
"43393.0","41.0","43386.0","6107.0","","","","","","","","","","","",""
"43400.0","42.0","43393.0","6019.0","","","","","","","","","","","",""
"43407.0","43.0","43400.0","7314.0","","","","","","","","","","","",""
"43414.0","44.0","43407.0","7933.0","","","","","","","","","","","",""
"43421.0","45.0","43414.0","7732.0","","","","","","","","","","","",""
"43428.0","46.0","43421.0","7887.0","","","","","","","","","","","",""
"43435.0","47.0","43428.0","9786.0","","","","","","","","","","","",""
"43442.0","48.0","43435.0","7819.0","","","","","","","","","","","",""
"43449.0","49.0","43442.0","7402.0","","","","","","","","","","","",""
"43456.0","50.0","43449.0","8834.0","","","","","","","","","","","",""
"43463.0","51.0","43456.0","9445.0","","","","","","","","","","","",""
"43470.0","52.0","43463.0","9956.0","","","","","","","","","","","",""
"43477.0","1.0","43470.0","9142.0","","","","","","","","","","","",""
"43484.0","2.0","43477.0","7031.0","","","","","","","","","","","",""
"43491.0","3.0","43484.0","6485.0","","","","","","","","","","","",""
"43498.0","4.0","43491.0","6622.0","","","","","","","","","","","",""
"43505.0","5.0","43498.0","11176.0","","","","","","","","","","","",""
"43512.0","6.0","43505.0","12451.0","","","","","","","","","","","",""
"43519.0","7.0","43512.0","7360.0","","","","","","","","","","","",""
"43526.0","8.0","43519.0","6175.0","","","","","","","","","","","",""
"43533.0","9.0","43526.0","7071.0","","","","","","","","","","","",""
"43540.0","10.0","43533.0","5787.0","","","","","","","","","","","",""
"43547.0","11.0","43540.0","5405.0","","","","","","","","","","","",""
"43554.0","12.0","43547.0","5470.0","","","","","","","","","","","",""
"43561.0","13.0","43554.0","6299.0","","","","","","","","","","","",""
"43568.0","14.0","43561.0","6939.0","","","","","","","","","","","",""
"43575.0","15.0","43568.0","5748.0","","","","","","","","","","","",""
"43582.0","16.0","43575.0","5335.0","","","","","","","","","","","",""
"43589.0","17.0","43582.0","5266.0","","","","","","","","","","","",""
"43596.0","18.0","43589.0","5123.0","","","","","","","","","","","",""
"43603.0","19.0","43596.0","5513.0","","","","","","","","","","","",""
"43610.0","20.0","43603.0","5499.0","","","","","","","","","","","",""
"43617.0","21.0","43610.0","4908.0","","","","","","","","","","","",""
"43624.0","22.0","43617.0","5426.0","","","","","","","","","","","",""
"43631.0","23.0","43624.0","4886.0","","","","","","","","","","","",""
"43638.0","24.0","43631.0","5408.0","","","","","","","","","","","",""
"43645.0","25.0","43638.0","5626.0","","","","","","","","","","","",""
"43652.0","26.0","43645.0","5547.0","","","","","","","","","","","",""
"43659.0","27.0","43652.0","6312.0","","","","","","","","","","","",""
"43666.0","28.0","43659.0","4671.0","","","","","","","","","","","",""
"43673.0","29.0","43666.0","4656.0","","","","","","","","","","","",""
"43680.0","30.0","43673.0","5632.0","","","","","","","","","","","",""
"43687.0","31.0","43680.0","5490.0","","","","","","","","","","","",""
"43694.0","32.0","43687.0","5032.0","","","","","","","","","","","",""
"43701.0","33.0","43694.0","4780.0","","","","","","","","","","","",""
"43708.0","34.0","43701.0","4944.0","","","","","","","","","","","",""
"43715.0","35.0","43708.0","5060.0","","","","","","","","","","","",""
"43722.0","36.0","43715.0","5428.0","","","","","","","","","","","",""
"43729.0","37.0","43722.0","5319.0","","","","","","","","","","","",""
"43736.0","38.0","43729.0","5306.0","","","","","","","","","","","",""
"43743.0","39.0","43736.0","6096.0","","","","","","","","","","","",""
"43750.0","40.0","43743.0","6400.0","","","","","","","","","","","",""
"43757.0","41.0","43750.0","6254.0","","","","","","","","","","","",""
"43764.0","42.0","43757.0","6375.0","","","","","","","","","","","",""
"43771.0","43.0","43764.0","6953.0","","","","","","","","","","","",""
"43778.0","44.0","43771.0","7832.0","","","","","","","","","","","",""
"43785.0","45.0","43778.0","7619.0","","","","","","","","","","","",""
"43792.0","46.0","43785.0","8393.0","","","","","","","","","","","",""
"43799.0","47.0","43792.0","7896.0","","","","","","","","","","","",""
"43806.0","48.0","43799.0","10123.0","","","","","","","","","","","",""
"43813.0","49.0","43806.0","7359.0","","","","","","","","","","","",""
"43820.0","50.0","43813.0","8896.0","","","","","","","","","","","",""
"43827.0","51.0","43820.0","10106.0","","","","","","","","","","","",""
"43834.0","52.0","43827.0","10024.0","","","","","","","","","","","",""
"43841.0","1.0","43834.0","9069.0","","","","","","","","","","","",""
"43848.0","2.0","43841.0","9079.0","","","","","","","","","","","",""
"43855.0","3.0","43848.0","8072.0","","","","","","","","","","","",""
"43862.0","4.0","43855.0","6619.0","","","","","","","","","","","",""
"43869.0","5.0","43862.0","7161.0","","","","","","","","","","","",""
"43876.0","6.0","43869.0","6311.0","","","","","","","","","","","",""
"43883.0","7.0","43876.0","5585.0","","","","","","","","","","","",""
"43890.0","8.0","43883.0","5770.0","","","","","","","","","","","",""
"43897.0","9.0","43890.0","6616.0","","","","","","","","","","","",""
"43904.0","10.0","43897.0","14240.0","","","","","","","","","","","",""
"43911.0","11.0","43904.0","129909.0","","","","","","","","","","","",""
"43918.0","12.0","43911.0","182849.0","","","","","","","","","","","",""
"43925.0","13.0","43918.0","171252.0","","","","","","","","","","","",""
"43932.0","14.0","43925.0","144455.0","","","","","","","","","","","",""
"43939.0","15.0","43932.0","83475.0","","","","","","","","","","","",""
"43946.0","16.0","43939.0","139505.0","","","","","","","","","","","",""
"43953.0","17.0","43946.0","102216.0","","","","","","","","","","","",""
"43960.0","18.0","43953.0","116210.0","","","","","","","","","","","",""
