"Report date","Week #","Week ","ID","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"41293.0","2.0","41286.0","3215.0","","","","","","","","","","","",""
"41300.0","3.0","41293.0","2746.0","","","","","","","","","","","",""
"41307.0","4.0","41300.0","2527.0","","","","","","","","","","","",""
"41314.0","5.0","41307.0","2230.0","","","","","","","","","","","",""
"41321.0","6.0","41314.0","2040.0","","","","","","","","","","","",""
"41328.0","7.0","41321.0","1940.0","","","","","","","","","","","",""
"41335.0","8.0","41328.0","1799.0","","","","","","","","","","","",""
"41342.0","9.0","41335.0","1984.0","","","","","","","","","","","",""
"41349.0","10.0","41342.0","1856.0","","","","","","","","","","","",""
"41356.0","11.0","41349.0","1798.0","","","","","","","","","","","",""
"41363.0","12.0","41356.0","2123.0","","","","","","","","","","","",""
"41370.0","13.0","41363.0","2115.0","","","","","","","","","","","",""
"41377.0","14.0","41370.0","1854.0","","","","","","","","","","","",""
"41384.0","15.0","41377.0","1896.0","","","","","","","","","","","",""
"41391.0","16.0","41384.0","1829.0","","","","","","","","","","","",""
"41398.0","17.0","41391.0","1442.0","","","","","","","","","","","",""
"41405.0","18.0","41398.0","1310.0","","","","","","","","","","","",""
"41412.0","19.0","41405.0","1280.0","","","","","","","","","","","",""
"41419.0","20.0","41412.0","1509.0","","","","","","","","","","","",""
"41426.0","21.0","41419.0","1341.0","","","","","","","","","","","",""
"41433.0","22.0","41426.0","1688.0","","","","","","","","","","","",""
"41440.0","23.0","41433.0","1299.0","","","","","","","","","","","",""
"41447.0","24.0","41440.0","1246.0","","","","","","","","","","","",""
"41454.0","25.0","41447.0","1429.0","","","","","","","","","","","",""
"41461.0","26.0","41454.0","1813.0","","","","","","","","","","","",""
"41468.0","27.0","41461.0","1631.0","","","","","","","","","","","",""
"41475.0","28.0","41468.0","1302.0","","","","","","","","","","","",""
"41482.0","29.0","41475.0","1566.0","","","","","","","","","","","",""
"41489.0","30.0","41482.0","1360.0","","","","","","","","","","","",""
"41496.0","31.0","41489.0","1424.0","","","","","","","","","","","",""
"41503.0","32.0","41496.0","1555.0","","","","","","","","","","","",""
"41510.0","33.0","41503.0","1347.0","","","","","","","","","","","",""
"41517.0","34.0","41510.0","1699.0","","","","","","","","","","","",""
"41524.0","35.0","41517.0","1384.0","","","","","","","","","","","",""
"41531.0","36.0","41524.0","1090.0","","","","","","","","","","","",""
"41538.0","37.0","41531.0","1115.0","","","","","","","","","","","",""
"41545.0","38.0","41538.0","1217.0","","","","","","","","","","","",""
"41552.0","39.0","41545.0","1366.0","","","","","","","","","","","",""
"41559.0","40.0","41552.0","2047.0","","","","","","","","","","","",""
"41566.0","41.0","41559.0","1528.0","","","","","","","","","","","",""
"41573.0","42.0","41566.0","1536.0","","","","","","","","","","","",""
"41580.0","43.0","41573.0","1672.0","","","","","","","","","","","",""
"41587.0","44.0","41580.0","1841.0","","","","","","","","","","","",""
"41594.0","45.0","41587.0","2414.0","","","","","","","","","","","",""
"41601.0","46.0","41594.0","2121.0","","","","","","","","","","","",""
"41608.0","47.0","41601.0","2655.0","","","","","","","","","","","",""
"41615.0","48.0","41608.0","3585.0","","","","","","","","","","","",""
"41622.0","49.0","41615.0","3660.0","","","","","","","","","","","",""
"41629.0","50.0","41622.0","3267.0","","","","","","","","","","","",""
"41636.0","51.0","41629.0","2936.0","","","","","","","","","","","",""
"41643.0","52.0","41636.0","3293.0","","","","","","","","","","","",""
"41650.0","1.0","41643.0","3132.0","","","","","","","","","","","",""
"41657.0","2.0","41650.0","2527.0","","","","","","","","","","","",""
"41664.0","3.0","41657.0","2205.0","","","","","","","","","","","",""
"41671.0","4.0","41664.0","2424.0","","","","","","","","","","","",""
"41678.0","5.0","41671.0","2446.0","","","","","","","","","","","",""
"41685.0","6.0","41678.0","1825.0","","","","","","","","","","","",""
"41692.0","7.0","41685.0","1847.0","","","","","","","","","","","",""
"41699.0","8.0","41692.0","2211.0","","","","","","","","","","","",""
"41706.0","9.0","41699.0","1816.0","","","","","","","","","","","",""
"41713.0","10.0","41706.0","1598.0","","","","","","","","","","","",""
"41720.0","11.0","41713.0","1384.0","","","","","","","","","","","",""
"41727.0","12.0","41720.0","1966.0","","","","","","","","","","","",""
"41734.0","13.0","41727.0","1583.0","","","","","","","","","","","",""
"41741.0","14.0","41734.0","1505.0","","","","","","","","","","","",""
"41748.0","15.0","41741.0","1285.0","","","","","","","","","","","",""
"41755.0","16.0","41748.0","1380.0","","","","","","","","","","","",""
"41762.0","17.0","41755.0","1750.0","","","","","","","","","","","",""
"41769.0","18.0","41762.0","1164.0","","","","","","","","","","","",""
"41776.0","19.0","41769.0","1126.0","","","","","","","","","","","",""
"41783.0","20.0","41776.0","1219.0","","","","","","","","","","","",""
"41790.0","21.0","41783.0","971.0","","","","","","","","","","","",""
"41797.0","22.0","41790.0","1498.0","","","","","","","","","","","",""
"41804.0","23.0","41797.0","1228.0","","","","","","","","","","","",""
"41811.0","24.0","41804.0","1146.0","","","","","","","","","","","",""
"41818.0","25.0","41811.0","1161.0","","","","","","","","","","","",""
"41825.0","26.0","41818.0","1267.0","","","","","","","","","","","",""
"41832.0","27.0","41825.0","1288.0","","","","","","","","","","","",""
"41839.0","28.0","41832.0","1181.0","","","","","","","","","","","",""
"41846.0","29.0","41839.0","958.0","","","","","","","","","","","",""
"41853.0","30.0","41846.0","1056.0","","","","","","","","","","","",""
"41860.0","31.0","41853.0","1058.0","","","","","","","","","","","",""
"41867.0","32.0","41860.0","1101.0","","","","","","","","","","","",""
"41874.0","33.0","41867.0","1179.0","","","","","","","","","","","",""
"41881.0","34.0","41874.0","1020.0","","","","","","","","","","","",""
"41888.0","35.0","41881.0","725.0","","","","","","","","","","","",""
"41895.0","36.0","41888.0","1111.0","","","","","","","","","","","",""
"41902.0","37.0","41895.0","961.0","","","","","","","","","","","",""
"41909.0","38.0","41902.0","1203.0","","","","","","","","","","","",""
"41916.0","39.0","41909.0","1175.0","","","","","","","","","","","",""
"41923.0","40.0","41916.0","1410.0","","","","","","","","","","","",""
"41930.0","41.0","41923.0","693.0","","","","","","","","","","","",""
"41937.0","42.0","41930.0","1467.0","","","","","","","","","","","",""
"41944.0","43.0","41937.0","1479.0","","","","","","","","","","","",""
"41951.0","44.0","41944.0","2197.0","","","","","","","","","","","",""
"41958.0","45.0","41951.0","2345.0","","","","","","","","","","","",""
"41965.0","46.0","41958.0","3012.0","","","","","","","","","","","",""
"41972.0","47.0","41965.0","2822.0","","","","","","","","","","","",""
"41979.0","48.0","41972.0","2836.0","","","","","","","","","","","",""
"41986.0","49.0","41979.0","2774.0","","","","","","","","","","","",""
"41993.0","50.0","41986.0","3223.0","","","","","","","","","","","",""
"42000.0","51.0","41993.0","2734.0","","","","","","","","","","","",""
"42007.0","52.0","42000.0","3248.0","","","","","","","","","","","",""
"42014.0","1.0","42007.0","3419.0","","","","","","","","","","","",""
"42021.0","2.0","42014.0","2704.0","","","","","","","","","","","",""
"42028.0","3.0","42021.0","2427.0","","","","","","","","","","","",""
"42035.0","4.0","42028.0","2475.0","","","","","","","","","","","",""
"42042.0","5.0","42035.0","2394.0","","","","","","","","","","","",""
"42049.0","6.0","42042.0","1948.0","","","","","","","","","","","",""
"42056.0","7.0","42049.0","1341.0","","","","","","","","","","","",""
"42063.0","8.0","42056.0","1516.0","","","","","","","","","","","",""
"42070.0","9.0","42063.0","1859.0","","","","","","","","","","","",""
"42077.0","10.0","42070.0","1533.0","","","","","","","","","","","",""
"42084.0","11.0","42077.0","1527.0","","","","","","","","","","","",""
"42091.0","12.0","42084.0","583.0","","","","","","","","","","","",""
"42098.0","13.0","42091.0","1646.0","","","","","","","","","","","",""
"42105.0","14.0","42098.0","1469.0","","","","","","","","","","","",""
"42112.0","15.0","42105.0","1180.0","","","","","","","","","","","",""
"42119.0","16.0","42112.0","1149.0","","","","","","","","","","","",""
"42126.0","17.0","42119.0","1144.0","","","","","","","","","","","",""
"42133.0","18.0","42126.0","1095.0","","","","","","","","","","","",""
"42140.0","19.0","42133.0","1055.0","","","","","","","","","","","",""
"42147.0","20.0","42140.0","1133.0","","","","","","","","","","","",""
"42154.0","21.0","42147.0","1083.0","","","","","","","","","","","",""
"42161.0","22.0","42154.0","1374.0","","","","","","","","","","","",""
"42168.0","23.0","42161.0","882.0","","","","","","","","","","","",""
"42175.0","24.0","42168.0","1214.0","","","","","","","","","","","",""
"42182.0","25.0","42175.0","1213.0","","","","","","","","","","","",""
"42189.0","26.0","42182.0","1101.0","","","","","","","","","","","",""
"42196.0","27.0","42189.0","1021.0","","","","","","","","","","","",""
"42203.0","28.0","42196.0","1078.0","","","","","","","","","","","",""
"42210.0","29.0","42203.0","904.0","","","","","","","","","","","",""
"42217.0","30.0","42210.0","757.0","","","","","","","","","","","",""
"42224.0","31.0","42217.0","958.0","","","","","","","","","","","",""
"42231.0","32.0","42224.0","1115.0","","","","","","","","","","","",""
"42238.0","33.0","42231.0","1106.0","","","","","","","","","","","",""
"42245.0","34.0","42238.0","892.0","","","","","","","","","","","",""
"42252.0","35.0","42245.0","1195.0","","","","","","","","","","","",""
"42259.0","36.0","42252.0","950.0","","","","","","","","","","","",""
"42266.0","37.0","42259.0","969.0","","","","","","","","","","","",""
"42273.0","38.0","42266.0","934.0","","","","","","","","","","","",""
"42280.0","39.0","42273.0","962.0","","","","","","","","","","","",""
"42287.0","40.0","42280.0","1285.0","","","","","","","","","","","",""
"42294.0","41.0","42287.0","916.0","","","","","","","","","","","",""
"42301.0","42.0","42294.0","1627.0","","","","","","","","","","","",""
"42308.0","43.0","42301.0","1402.0","","","","","","","","","","","",""
"42315.0","44.0","42308.0","1591.0","","","","","","","","","","","",""
"42322.0","45.0","42315.0","1992.0","","","","","","","","","","","",""
"42329.0","46.0","42322.0","2256.0","","","","","","","","","","","",""
"42336.0","47.0","42329.0","2350.0","","","","","","","","","","","",""
"42343.0","48.0","42336.0","3260.0","","","","","","","","","","","",""
"42350.0","49.0","42343.0","2588.0","","","","","","","","","","","",""
"42357.0","50.0","42350.0","2419.0","","","","","","","","","","","",""
"42364.0","51.0","42357.0","2706.0","","","","","","","","","","","",""
"42371.0","52.0","42364.0","2795.0","","","","","","","","","","","",""
"42378.0","1.0","42371.0","2982.0","","","","","","","","","","","",""
"42385.0","2.0","42378.0","2304.0","","","","","","","","","","","",""
"42392.0","3.0","42385.0","1899.0","","","","","","","","","","","",""
"42399.0","4.0","42392.0","1818.0","","","","","","","","","","","",""
"42406.0","5.0","42399.0","1637.0","","","","","","","","","","","",""
"42413.0","6.0","42406.0","1363.0","","","","","","","","","","","",""
"42420.0","7.0","42413.0","1461.0","","","","","","","","","","","",""
"42427.0","8.0","42420.0","1337.0","","","","","","","","","","","",""
"42434.0","9.0","42427.0","1286.0","","","","","","","","","","","",""
"42441.0","10.0","42434.0","1104.0","","","","","","","","","","","",""
"42448.0","11.0","42441.0","1201.0","","","","","","","","","","","",""
"42455.0","12.0","42448.0","1396.0","","","","","","","","","","","",""
"42462.0","13.0","42455.0","1170.0","","","","","","","","","","","",""
"42469.0","14.0","42462.0","1171.0","","","","","","","","","","","",""
"42476.0","15.0","42469.0","1056.0","","","","","","","","","","","",""
"42483.0","16.0","42476.0","959.0","","","","","","","","","","","",""
"42490.0","17.0","42483.0","1056.0","","","","","","","","","","","",""
"42497.0","18.0","42490.0","945.0","","","","","","","","","","","",""
"42504.0","19.0","42497.0","960.0","","","","","","","","","","","",""
"42511.0","20.0","42504.0","978.0","","","","","","","","","","","",""
"42518.0","21.0","42511.0","1032.0","","","","","","","","","","","",""
"42525.0","22.0","42518.0","1127.0","","","","","","","","","","","",""
"42532.0","23.0","42525.0","1116.0","","","","","","","","","","","",""
"42539.0","24.0","42532.0","923.0","","","","","","","","","","","",""
"42546.0","25.0","42539.0","949.0","","","","","","","","","","","",""
"42553.0","26.0","42546.0","996.0","","","","","","","","","","","",""
"42560.0","27.0","42553.0","1078.0","","","","","","","","","","","",""
"42567.0","28.0","42560.0","965.0","","","","","","","","","","","",""
"42574.0","29.0","42567.0","853.0","","","","","","","","","","","",""
"42581.0","30.0","42574.0","937.0","","","","","","","","","","","",""
"42588.0","31.0","42581.0","969.0","","","","","","","","","","","",""
"42595.0","32.0","42588.0","1073.0","","","","","","","","","","","",""
"42602.0","33.0","42595.0","1030.0","","","","","","","","","","","",""
"42609.0","34.0","42602.0","870.0","","","","","","","","","","","",""
"42616.0","35.0","42609.0","905.0","","","","","","","","","","","",""
"42623.0","36.0","42616.0","985.0","","","","","","","","","","","",""
"42630.0","37.0","42623.0","949.0","","","","","","","","","","","",""
"42637.0","38.0","42630.0","890.0","","","","","","","","","","","",""
"42644.0","39.0","42637.0","965.0","","","","","","","","","","","",""
"42651.0","40.0","42644.0","1185.0","","","","","","","","","","","",""
"42658.0","41.0","42651.0","1102.0","","","","","","","","","","","",""
"42665.0","42.0","42658.0","1396.0","","","","","","","","","","","",""
"42672.0","43.0","42665.0","1431.0","","","","","","","","","","","",""
"42679.0","44.0","42672.0","1679.0","","","","","","","","","","","",""
"42686.0","45.0","42679.0","1348.0","","","","","","","","","","","",""
"42693.0","46.0","42686.0","1870.0","","","","","","","","","","","",""
"42700.0","47.0","42693.0","2110.0","","","","","","","","","","","",""
"42707.0","48.0","42700.0","2492.0","","","","","","","","","","","",""
"42714.0","49.0","42707.0","2701.0","","","","","","","","","","","",""
"42721.0","50.0","42714.0","2649.0","","","","","","","","","","","",""
"42728.0","51.0","42721.0","2745.0","","","","","","","","","","","",""
"42735.0","52.0","42728.0","2676.0","","","","","","","","","","","",""
"42742.0","53.0","42735.0","3017.0","","","","","","","","","","","",""
"42749.0","1.0","42742.0","2669.0","","","","","","","","","","","",""
"42756.0","2.0","42749.0","2017.0","","","","","","","","","","","",""
"42763.0","3.0","42756.0","1912.0","","","","","","","","","","","",""
"42770.0","4.0","42763.0","1802.0","","","","","","","","","","","",""
"42777.0","5.0","42770.0","1492.0","","","","","","","","","","","",""
"42784.0","6.0","42777.0","1348.0","","","","","","","","","","","",""
"42791.0","7.0","42784.0","1343.0","","","","","","","","","","","",""
"42798.0","8.0","42791.0","1473.0","","","","","","","","","","","",""
"42805.0","9.0","42798.0","1272.0","","","","","","","","","","","",""
"42812.0","10.0","42805.0","1163.0","","","","","","","","","","","",""
"42819.0","11.0","42812.0","1233.0","","","","","","","","","","","",""
"42826.0","12.0","42819.0","1227.0","","","","","","","","","","","",""
"42833.0","13.0","42826.0","1256.0","","","","","","","","","","","",""
"42840.0","14.0","42833.0","1035.0","","","","","","","","","","","",""
"42847.0","15.0","42840.0","985.0","","","","","","","","","","","",""
"42854.0","16.0","42847.0","974.0","","","","","","","","","","","",""
"42861.0","17.0","42854.0","909.0","","","","","","","","","","","",""
"42868.0","18.0","42861.0","808.0","","","","","","","","","","","",""
"42875.0","19.0","42868.0","817.0","","","","","","","","","","","",""
"42882.0","20.0","42875.0","912.0","","","","","","","","","","","",""
"42889.0","21.0","42882.0","1024.0","","","","","","","","","","","",""
"42896.0","22.0","42889.0","1237.0","","","","","","","","","","","",""
"42903.0","23.0","42896.0","930.0","","","","","","","","","","","",""
"42910.0","24.0","42903.0","829.0","","","","","","","","","","","",""
"42917.0","25.0","42910.0","863.0","","","","","","","","","","","",""
"42924.0","26.0","42917.0","1025.0","","","","","","","","","","","",""
"42931.0","27.0","42924.0","852.0","","","","","","","","","","","",""
"42938.0","28.0","42931.0","716.0","","","","","","","","","","","",""
"42945.0","29.0","42938.0","802.0","","","","","","","","","","","",""
"42952.0","30.0","42945.0","811.0","","","","","","","","","","","",""
"42959.0","31.0","42952.0","933.0","","","","","","","","","","","",""
"42966.0","32.0","42959.0","727.0","","","","","","","","","","","",""
"42973.0","33.0","42966.0","850.0","","","","","","","","","","","",""
"42980.0","34.0","42973.0","818.0","","","","","","","","","","","",""
"42987.0","35.0","42980.0","767.0","","","","","","","","","","","",""
"42994.0","36.0","42987.0","844.0","","","","","","","","","","","",""
"43001.0","37.0","42994.0","883.0","","","","","","","","","","","",""
"43008.0","38.0","43001.0","859.0","","","","","","","","","","","",""
"43015.0","39.0","43008.0","1091.0","","","","","","","","","","","",""
"43022.0","40.0","43015.0","1017.0","","","","","","","","","","","",""
"43029.0","41.0","43022.0","1075.0","","","","","","","","","","","",""
"43036.0","42.0","43029.0","1104.0","","","","","","","","","","","",""
"43043.0","43.0","43036.0","1353.0","","","","","","","","","","","",""
"43050.0","44.0","43043.0","1618.0","","","","","","","","","","","",""
"43057.0","45.0","43050.0","1902.0","","","","","","","","","","","",""
"43064.0","46.0","43057.0","2284.0","","","","","","","","","","","",""
"43071.0","47.0","43064.0","2188.0","","","","","","","","","","","",""
"43078.0","48.0","43071.0","2317.0","","","","","","","","","","","",""
"43085.0","49.0","43078.0","2175.0","","","","","","","","","","","",""
"43092.0","50.0","43085.0","2644.0","","","","","","","","","","","",""
"43099.0","51.0","43092.0","2944.0","","","","","","","","","","","",""
"43106.0","52.0","43099.0","2282.0","","","","","","","","","","","",""
"43113.0","1.0","43106.0","2655.0","","","","","","","","","","","",""
"43120.0","2.0","43113.0","1780.0","","","","","","","","","","","",""
"43127.0","3.0","43120.0","1547.0","","","","","","","","","","","",""
"43134.0","4.0","43127.0","1561.0","","","","","","","","","","","",""
"43141.0","5.0","43134.0","1349.0","","","","","","","","","","","",""
"43148.0","6.0","43141.0","1141.0","","","","","","","","","","","",""
"43155.0","7.0","43148.0","1136.0","","","","","","","","","","","",""
"43162.0","8.0","43155.0","1257.0","","","","","","","","","","","",""
"43169.0","9.0","43162.0","1142.0","","","","","","","","","","","",""
"43176.0","10.0","43169.0","996.0","","","","","","","","","","","",""
"43183.0","11.0","43176.0","1209.0","","","","","","","","","","","",""
"43190.0","12.0","43183.0","1343.0","","","","","","","","","","","",""
"43197.0","13.0","43190.0","1051.0","","","","","","","","","","","",""
"43204.0","14.0","43197.0","933.0","","","","","","","","","","","",""
"43211.0","15.0","43204.0","855.0","","","","","","","","","","","",""
"43218.0","16.0","43211.0","778.0","","","","","","","","","","","",""
"43225.0","17.0","43218.0","822.0","","","","","","","","","","","",""
"43232.0","18.0","43225.0","773.0","","","","","","","","","","","",""
"43239.0","19.0","43232.0","709.0","","","","","","","","","","","",""
"43246.0","20.0","43239.0","832.0","","","","","","","","","","","",""
"43253.0","21.0","43246.0","989.0","","","","","","","","","","","",""
"43260.0","22.0","43253.0","1132.0","","","","","","","","","","","",""
"43267.0","23.0","43260.0","806.0","","","","","","","","","","","",""
"43274.0","24.0","43267.0","840.0","","","","","","","","","","","",""
"43281.0","25.0","43274.0","894.0","","","","","","","","","","","",""
"43288.0","26.0","43281.0","982.0","","","","","","","","","","","",""
"43295.0","27.0","43288.0","851.0","","","","","","","","","","","",""
"43302.0","28.0","43295.0","736.0","","","","","","","","","","","",""
"43309.0","29.0","43302.0","708.0","","","","","","","","","","","",""
"43316.0","30.0","43309.0","768.0","","","","","","","","","","","",""
"43323.0","31.0","43316.0","718.0","","","","","","","","","","","",""
"43330.0","32.0","43323.0","701.0","","","","","","","","","","","",""
"43337.0","33.0","43330.0","778.0","","","","","","","","","","","",""
"43344.0","34.0","43337.0","728.0","","","","","","","","","","","",""
"43351.0","35.0","43344.0","787.0","","","","","","","","","","","",""
"43358.0","36.0","43351.0","787.0","","","","","","","","","","","",""
"43365.0","37.0","43358.0","758.0","","","","","","","","","","","",""
"43372.0","38.0","43365.0","733.0","","","","","","","","","","","",""
"43379.0","39.0","43372.0","891.0","","","","","","","","","","","",""
"43386.0","40.0","43379.0","970.0","","","","","","","","","","","",""
"43393.0","41.0","43386.0","909.0","","","","","","","","","","","",""
"43400.0","42.0","43393.0","978.0","","","","","","","","","","","",""
"43407.0","43.0","43400.0","1347.0","","","","","","","","","","","",""
"43414.0","44.0","43407.0","1386.0","","","","","","","","","","","",""
"43421.0","45.0","43414.0","1541.0","","","","","","","","","","","",""
"43428.0","46.0","43421.0","2197.0","","","","","","","","","","","",""
"43435.0","47.0","43428.0","2220.0","","","","","","","","","","","",""
"43442.0","48.0","43435.0","2639.0","","","","","","","","","","","",""
"43449.0","49.0","43442.0","2351.0","","","","","","","","","","","",""
"43456.0","50.0","43449.0","2318.0","","","","","","","","","","","",""
"43463.0","51.0","43456.0","2785.0","","","","","","","","","","","",""
"43470.0","52.0","43463.0","2328.0","","","","","","","","","","","",""
"43477.0","1.0","43470.0","2533.0","","","","","","","","","","","",""
"43484.0","2.0","43477.0","1833.0","","","","","","","","","","","",""
"43491.0","3.0","43484.0","1426.0","","","","","","","","","","","",""
"43498.0","4.0","43491.0","1451.0","","","","","","","","","","","",""
"43505.0","5.0","43498.0","1530.0","","","","","","","","","","","",""
"43512.0","6.0","43505.0","1461.0","","","","","","","","","","","",""
"43519.0","7.0","43512.0","1419.0","","","","","","","","","","","",""
"43526.0","8.0","43519.0","1325.0","","","","","","","","","","","",""
"43533.0","9.0","43526.0","1157.0","","","","","","","","","","","",""
"43540.0","10.0","43533.0","1043.0","","","","","","","","","","","",""
"43547.0","11.0","43540.0","1104.0","","","","","","","","","","","",""
"43554.0","12.0","43547.0","1191.0","","","","","","","","","","","",""
"43561.0","13.0","43554.0","917.0","","","","","","","","","","","",""
"43568.0","14.0","43561.0","948.0","","","","","","","","","","","",""
"43575.0","15.0","43568.0","917.0","","","","","","","","","","","",""
"43582.0","16.0","43575.0","784.0","","","","","","","","","","","",""
"43589.0","17.0","43582.0","822.0","","","","","","","","","","","",""
"43596.0","18.0","43589.0","736.0","","","","","","","","","","","",""
"43603.0","19.0","43596.0","724.0","","","","","","","","","","","",""
"43610.0","20.0","43603.0","859.0","","","","","","","","","","","",""
"43617.0","21.0","43610.0","995.0","","","","","","","","","","","",""
"43624.0","22.0","43617.0","988.0","","","","","","","","","","","",""
"43631.0","23.0","43624.0","834.0","","","","","","","","","","","",""
"43638.0","24.0","43631.0","740.0","","","","","","","","","","","",""
"43645.0","25.0","43638.0","866.0","","","","","","","","","","","",""
"43652.0","26.0","43645.0","1083.0","","","","","","","","","","","",""
"43659.0","27.0","43652.0","772.0","","","","","","","","","","","",""
"43666.0","28.0","43659.0","649.0","","","","","","","","","","","",""
"43673.0","29.0","43666.0","649.0","","","","","","","","","","","",""
"43680.0","30.0","43673.0","643.0","","","","","","","","","","","",""
"43687.0","31.0","43680.0","742.0","","","","","","","","","","","",""
"43694.0","32.0","43687.0","755.0","","","","","","","","","","","",""
"43701.0","33.0","43694.0","701.0","","","","","","","","","","","",""
"43708.0","34.0","43701.0","700.0","","","","","","","","","","","",""
"43715.0","35.0","43708.0","733.0","","","","","","","","","","","",""
"43722.0","36.0","43715.0","637.0","","","","","","","","","","","",""
"43729.0","37.0","43722.0","661.0","","","","","","","","","","","",""
"43736.0","38.0","43729.0","654.0","","","","","","","","","","","",""
"43743.0","39.0","43736.0","712.0","","","","","","","","","","","",""
"43750.0","40.0","43743.0","826.0","","","","","","","","","","","",""
"43757.0","41.0","43750.0","883.0","","","","","","","","","","","",""
"43764.0","42.0","43757.0","887.0","","","","","","","","","","","",""
"43771.0","43.0","43764.0","966.0","","","","","","","","","","","",""
"43778.0","44.0","43771.0","1289.0","","","","","","","","","","","",""
"43785.0","45.0","43778.0","1255.0","","","","","","","","","","","",""
"43792.0","46.0","43785.0","1197.0","","","","","","","","","","","",""
"43799.0","47.0","43792.0","1567.0","","","","","","","","","","","",""
"43806.0","48.0","43799.0","2274.0","","","","","","","","","","","",""
"43813.0","49.0","43806.0","2462.0","","","","","","","","","","","",""
"43820.0","50.0","43813.0","1972.0","","","","","","","","","","","",""
"43827.0","51.0","43820.0","2191.0","","","","","","","","","","","",""
"43834.0","52.0","43827.0","2957.0","","","","","","","","","","","",""
"43841.0","1.0","43834.0","2131.0","","","","","","","","","","","",""
"43848.0","2.0","43841.0","2172.0","","","","","","","","","","","",""
"43855.0","3.0","43848.0","1821.0","","","","","","","","","","","",""
"43862.0","4.0","43855.0","1446.0","","","","","","","","","","","",""
"43869.0","5.0","43862.0","1443.0","","","","","","","","","","","",""
"43876.0","6.0","43869.0","1356.0","","","","","","","","","","","",""
"43883.0","7.0","43876.0","1114.0","","","","","","","","","","","",""
"43890.0","8.0","43883.0","998.0","","","","","","","","","","","",""
"43897.0","9.0","43890.0","938.0","","","","","","","","","","","",""
"43904.0","10.0","43897.0","1031.0","","","","","","","","","","","",""
"43911.0","11.0","43904.0","13586.0","","","","","","","","","","","",""
"43918.0","12.0","43911.0","32941.0","","","","","","","","","","","",""
"43925.0","13.0","43918.0","30904.0","","","","","","","","","","","",""
"43932.0","14.0","43925.0","18531.0","","","","","","","","","","","",""
"43939.0","15.0","43932.0","13023.0","","","","","","","","","","","",""
"43946.0","16.0","43939.0","8827.0","","","","","","","","","","","",""
"43953.0","17.0","43946.0","7495.0","","","","","","","","","","","",""
"43960.0","18.0","43953.0","5795.0","","","","","","","","","","","",""
"43967.0","19.0","43960.0","5800.0","","","","","","","","","","","",""
"43974.0","20.0","43967.0","4727.0","","","","","","","","","","","",""
"43981.0","21.0","43974.0","3646.0","","","","","","","","","","","",""
"43988.0","22.0","43981.0","3953.0","","","","","","","","","","","",""
"43995.0","23.0","43988.0","3631.0","","","","","","","","","","","",""
"44002.0","24.0","43995.0","4285.0","","","","","","","","","","","",""
"44009.0","25.0","44002.0","5417.0","","","","","","","","","","","",""
"44016.0","26.0","44009.0","4924.0","","","","","","","","","","","",""
"44023.0","27.0","44016.0","5458.0","","","","","","","","","","","",""
"44030.0","28.0","44023.0","5687.0","","","","","","","","","","","",""
"44037.0","29.0","44030.0","4703.0","","","","","","","","","","","",""
"44044.0","30.0","44037.0","3607.0","","","","","","","","","","","",""
"44051.0","31.0","44044.0","3250.0","","","","","","","","","","","",""
"44058.0","32.0","44051.0","3644.0","","","","","","","","","","","",""
"44065.0","33.0","44058.0","3794.0","","","","","","","","","","","",""
"44072.0","34.0","44065.0","3686.0","","","","","","","","","","","",""
"44079.0","35.0","44072.0","3804.0","","","","","","","","","","","",""
"44086.0","36.0","44079.0","3672.0","","","","","","","","","","","",""
"44093.0","37.0","44086.0","3437.0","","","","","","","","","","","",""
"44100.0","38.0","44093.0","2995.0","","","","","","","","","","","",""
"44107.0","39.0","44100.0","2955.0","","","","","","","","","","","",""
"44114.0","40.0","44107.0","3519.0","","","","","","","","","","","",""
"44121.0","41.0","44114.0","3081.0","","","","","","","","","","","",""
