"Report date","Week #","Week ","NJ","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"41300.0","3.0","41293.0","12129.0","","","","","","","","","","","",""
"41307.0","4.0","41300.0","12329.0","","","","","","","","","","","",""
"41314.0","5.0","41307.0","11037.0","","","","","","","","","","","",""
"41321.0","6.0","41314.0","10004.0","","","","","","","","","","","",""
"41328.0","7.0","41321.0","9337.0","","","","","","","","","","","",""
"41335.0","8.0","41328.0","9293.0","","","","","","","","","","","",""
"41342.0","9.0","41335.0","9455.0","","","","","","","","","","","",""
"41349.0","10.0","41342.0","9149.0","","","","","","","","","","","",""
"41356.0","11.0","41349.0","9288.0","","","","","","","","","","","",""
"41363.0","12.0","41356.0","11697.0","","","","","","","","","","","",""
"41370.0","13.0","41363.0","14066.0","","","","","","","","","","","",""
"41377.0","14.0","41370.0","9862.0","","","","","","","","","","","",""
"41384.0","15.0","41377.0","9496.0","","","","","","","","","","","",""
"41391.0","16.0","41384.0","8344.0","","","","","","","","","","","",""
"41398.0","17.0","41391.0","8873.0","","","","","","","","","","","",""
"41405.0","18.0","41398.0","8126.0","","","","","","","","","","","",""
"41412.0","19.0","41405.0","8224.0","","","","","","","","","","","",""
"41419.0","20.0","41412.0","9008.0","","","","","","","","","","","",""
"41426.0","21.0","41419.0","7638.0","","","","","","","","","","","",""
"41433.0","22.0","41426.0","8978.0","","","","","","","","","","","",""
"41440.0","23.0","41433.0","8847.0","","","","","","","","","","","",""
"41447.0","24.0","41440.0","13799.0","","","","","","","","","","","",""
"41454.0","25.0","41447.0","19867.0","","","","","","","","","","","",""
"41461.0","26.0","41454.0","15497.0","","","","","","","","","","","",""
"41468.0","27.0","41461.0","11020.0","","","","","","","","","","","",""
"41475.0","28.0","41468.0","9492.0","","","","","","","","","","","",""
"41482.0","29.0","41475.0","9335.0","","","","","","","","","","","",""
"41489.0","30.0","41482.0","8573.0","","","","","","","","","","","",""
"41496.0","31.0","41489.0","8359.0","","","","","","","","","","","",""
"41503.0","32.0","41496.0","9036.0","","","","","","","","","","","",""
"41510.0","33.0","41503.0","8778.0","","","","","","","","","","","",""
"41517.0","34.0","41510.0","9315.0","","","","","","","","","","","",""
"41524.0","35.0","41517.0","8711.0","","","","","","","","","","","",""
"41531.0","36.0","41524.0","8642.0","","","","","","","","","","","",""
"41538.0","37.0","41531.0","8969.0","","","","","","","","","","","",""
"41545.0","38.0","41538.0","8607.0","","","","","","","","","","","",""
"41552.0","39.0","41545.0","9611.0","","","","","","","","","","","",""
"41559.0","40.0","41552.0","10734.0","","","","","","","","","","","",""
"41566.0","41.0","41559.0","8616.0","","","","","","","","","","","",""
"41573.0","42.0","41566.0","9397.0","","","","","","","","","","","",""
"41580.0","43.0","41573.0","10768.0","","","","","","","","","","","",""
"41587.0","44.0","41580.0","12978.0","","","","","","","","","","","",""
"41594.0","45.0","41587.0","11590.0","","","","","","","","","","","",""
"41601.0","46.0","41594.0","11018.0","","","","","","","","","","","",""
"41608.0","47.0","41601.0","12142.0","","","","","","","","","","","",""
"41615.0","48.0","41608.0","13591.0","","","","","","","","","","","",""
"41622.0","49.0","41615.0","13624.0","","","","","","","","","","","",""
"41629.0","50.0","41622.0","15511.0","","","","","","","","","","","",""
"41636.0","51.0","41629.0","22856.0","","","","","","","","","","","",""
"41643.0","52.0","41636.0","15974.0","","","","","","","","","","","",""
"41650.0","1.0","41643.0","18005.0","","","","","","","","","","","",""
"41657.0","2.0","41650.0","14003.0","","","","","","","","","","","",""
"41664.0","3.0","41657.0","10398.0","","","","","","","","","","","",""
"41671.0","4.0","41664.0","12251.0","","","","","","","","","","","",""
"41678.0","5.0","41671.0","10216.0","","","","","","","","","","","",""
"41685.0","6.0","41678.0","9084.0","","","","","","","","","","","",""
"41692.0","7.0","41685.0","10148.0","","","","","","","","","","","",""
"41699.0","8.0","41692.0","9296.0","","","","","","","","","","","",""
"41706.0","9.0","41699.0","9556.0","","","","","","","","","","","",""
"41713.0","10.0","41706.0","8548.0","","","","","","","","","","","",""
"41720.0","11.0","41713.0","8407.0","","","","","","","","","","","",""
"41727.0","12.0","41720.0","7633.0","","","","","","","","","","","",""
"41734.0","13.0","41727.0","8236.0","","","","","","","","","","","",""
"41741.0","14.0","41734.0","8678.0","","","","","","","","","","","",""
"41748.0","15.0","41741.0","13330.0","","","","","","","","","","","",""
"41755.0","16.0","41748.0","11061.0","","","","","","","","","","","",""
"41762.0","17.0","41755.0","8496.0","","","","","","","","","","","",""
"41769.0","18.0","41762.0","8079.0","","","","","","","","","","","",""
"41776.0","19.0","41769.0","8524.0","","","","","","","","","","","",""
"41783.0","20.0","41776.0","7861.0","","","","","","","","","","","",""
"41790.0","21.0","41783.0","6207.0","","","","","","","","","","","",""
"41797.0","22.0","41790.0","8964.0","","","","","","","","","","","",""
"41804.0","23.0","41797.0","8810.0","","","","","","","","","","","",""
"41811.0","24.0","41804.0","12045.0","","","","","","","","","","","",""
"41818.0","25.0","41811.0","20624.0","","","","","","","","","","","",""
"41825.0","26.0","41818.0","16671.0","","","","","","","","","","","",""
"41832.0","27.0","41825.0","10785.0","","","","","","","","","","","",""
"41839.0","28.0","41832.0","8817.0","","","","","","","","","","","",""
"41846.0","29.0","41839.0","9163.0","","","","","","","","","","","",""
"41853.0","30.0","41846.0","8773.0","","","","","","","","","","","",""
"41860.0","31.0","41853.0","8880.0","","","","","","","","","","","",""
"41867.0","32.0","41860.0","8476.0","","","","","","","","","","","",""
"41874.0","33.0","41867.0","8547.0","","","","","","","","","","","",""
"41881.0","34.0","41874.0","7646.0","","","","","","","","","","","",""
"41888.0","35.0","41881.0","10564.0","","","","","","","","","","","",""
"41895.0","36.0","41888.0","8991.0","","","","","","","","","","","",""
"41902.0","37.0","41895.0","8555.0","","","","","","","","","","","",""
"41909.0","38.0","41902.0","9170.0","","","","","","","","","","","",""
"41916.0","39.0","41909.0","9183.0","","","","","","","","","","","",""
"41923.0","40.0","41916.0","8976.0","","","","","","","","","","","",""
"41930.0","41.0","41923.0","8501.0","","","","","","","","","","","",""
"41937.0","42.0","41930.0","9150.0","","","","","","","","","","","",""
"41944.0","43.0","41937.0","10156.0","","","","","","","","","","","",""
"41951.0","44.0","41944.0","12694.0","","","","","","","","","","","",""
"41958.0","45.0","41951.0","9845.0","","","","","","","","","","","",""
"41965.0","46.0","41958.0","11467.0","","","","","","","","","","","",""
"41972.0","47.0","41965.0","9768.0","","","","","","","","","","","",""
"41979.0","48.0","41972.0","12865.0","","","","","","","","","","","",""
"41986.0","49.0","41979.0","11850.0","","","","","","","","","","","",""
"41993.0","50.0","41986.0","12030.0","","","","","","","","","","","",""
"42000.0","51.0","41993.0","21693.0","","","","","","","","","","","",""
"42007.0","52.0","42000.0","17841.0","","","","","","","","","","","",""
"42014.0","1.0","42007.0","17000.0","","","","","","","","","","","",""
"42021.0","2.0","42014.0","13941.0","","","","","","","","","","","",""
"42028.0","3.0","42021.0","11248.0","","","","","","","","","","","",""
"42035.0","4.0","42028.0","9640.0","","","","","","","","","","","",""
"42042.0","5.0","42035.0","11176.0","","","","","","","","","","","",""
"42049.0","6.0","42042.0","9852.0","","","","","","","","","","","",""
"42056.0","7.0","42049.0","10130.0","","","","","","","","","","","",""
"42063.0","8.0","42056.0","9771.0","","","","","","","","","","","",""
"42070.0","9.0","42063.0","8340.0","","","","","","","","","","","",""
"42077.0","10.0","42070.0","8263.0","","","","","","","","","","","",""
"42084.0","11.0","42077.0","7697.0","","","","","","","","","","","",""
"42091.0","12.0","42084.0","7651.0","","","","","","","","","","","",""
"42098.0","13.0","42091.0","10223.0","","","","","","","","","","","",""
"42105.0","14.0","42098.0","14542.0","","","","","","","","","","","",""
"42112.0","15.0","42105.0","8545.0","","","","","","","","","","","",""
"42119.0","16.0","42112.0","7491.0","","","","","","","","","","","",""
"42126.0","17.0","42119.0","7225.0","","","","","","","","","","","",""
"42133.0","18.0","42126.0","7338.0","","","","","","","","","","","",""
"42140.0","19.0","42133.0","7555.0","","","","","","","","","","","",""
"42147.0","20.0","42140.0","8106.0","","","","","","","","","","","",""
"42154.0","21.0","42147.0","6575.0","","","","","","","","","","","",""
"42161.0","22.0","42154.0","8197.0","","","","","","","","","","","",""
"42168.0","23.0","42161.0","7740.0","","","","","","","","","","","",""
"42175.0","24.0","42168.0","11723.0","","","","","","","","","","","",""
"42182.0","25.0","42175.0","18736.0","","","","","","","","","","","",""
"42189.0","26.0","42182.0","15460.0","","","","","","","","","","","",""
"42196.0","27.0","42189.0","11920.0","","","","","","","","","","","",""
"42203.0","28.0","42196.0","7979.0","","","","","","","","","","","",""
"42210.0","29.0","42203.0","7999.0","","","","","","","","","","","",""
"42217.0","30.0","42210.0","7735.0","","","","","","","","","","","",""
"42224.0","31.0","42217.0","8577.0","","","","","","","","","","","",""
"42231.0","32.0","42224.0","8299.0","","","","","","","","","","","",""
"42238.0","33.0","42231.0","7946.0","","","","","","","","","","","",""
"42245.0","34.0","42238.0","7401.0","","","","","","","","","","","",""
"42252.0","35.0","42245.0","8007.0","","","","","","","","","","","",""
"42259.0","36.0","42252.0","6415.0","","","","","","","","","","","",""
"42266.0","37.0","42259.0","7366.0","","","","","","","","","","","",""
"42273.0","38.0","42266.0","7924.0","","","","","","","","","","","",""
"42280.0","39.0","42273.0","8435.0","","","","","","","","","","","",""
"42287.0","40.0","42280.0","8423.0","","","","","","","","","","","",""
"42294.0","41.0","42287.0","7573.0","","","","","","","","","","","",""
"42301.0","42.0","42294.0","8896.0","","","","","","","","","","","",""
"42308.0","43.0","42301.0","8682.0","","","","","","","","","","","",""
"42315.0","44.0","42308.0","11645.0","","","","","","","","","","","",""
"42322.0","45.0","42315.0","9632.0","","","","","","","","","","","",""
"42329.0","46.0","42322.0","10344.0","","","","","","","","","","","",""
"42336.0","47.0","42329.0","9455.0","","","","","","","","","","","",""
"42343.0","48.0","42336.0","12285.0","","","","","","","","","","","",""
"42350.0","49.0","42343.0","10561.0","","","","","","","","","","","",""
"42357.0","50.0","42350.0","11166.0","","","","","","","","","","","",""
"42364.0","51.0","42357.0","18101.0","","","","","","","","","","","",""
"42371.0","52.0","42364.0","19836.0","","","","","","","","","","","",""
"42378.0","1.0","42371.0","19138.0","","","","","","","","","","","",""
"42385.0","2.0","42378.0","14047.0","","","","","","","","","","","",""
"42392.0","3.0","42385.0","9936.0","","","","","","","","","","","",""
"42399.0","4.0","42392.0","12065.0","","","","","","","","","","","",""
"42406.0","5.0","42399.0","10674.0","","","","","","","","","","","",""
"42413.0","6.0","42406.0","9473.0","","","","","","","","","","","",""
"42420.0","7.0","42413.0","9171.0","","","","","","","","","","","",""
"42427.0","8.0","42420.0","9059.0","","","","","","","","","","","",""
"42434.0","9.0","42427.0","9135.0","","","","","","","","","","","",""
"42441.0","10.0","42434.0","8056.0","","","","","","","","","","","",""
"42448.0","11.0","42441.0","7935.0","","","","","","","","","","","",""
"42455.0","12.0","42448.0","9392.0","","","","","","","","","","","",""
"42462.0","13.0","42455.0","13228.0","","","","","","","","","","","",""
"42469.0","14.0","42462.0","10619.0","","","","","","","","","","","",""
"42476.0","15.0","42469.0","9763.0","","","","","","","","","","","",""
"42483.0","16.0","42476.0","8475.0","","","","","","","","","","","",""
"42490.0","17.0","42483.0","9191.0","","","","","","","","","","","",""
"42497.0","18.0","42490.0","9084.0","","","","","","","","","","","",""
"42504.0","19.0","42497.0","9034.0","","","","","","","","","","","",""
"42511.0","20.0","42504.0","8233.0","","","","","","","","","","","",""
"42518.0","21.0","42511.0","8664.0","","","","","","","","","","","",""
"42525.0","22.0","42518.0","7450.0","","","","","","","","","","","",""
"42532.0","23.0","42525.0","8229.0","","","","","","","","","","","",""
"42539.0","24.0","42532.0","11439.0","","","","","","","","","","","",""
"42546.0","25.0","42539.0","18154.0","","","","","","","","","","","",""
"42553.0","26.0","42546.0","16295.0","","","","","","","","","","","",""
"42560.0","27.0","42553.0","10830.0","","","","","","","","","","","",""
"42567.0","28.0","42560.0","9493.0","","","","","","","","","","","",""
"42574.0","29.0","42567.0","8470.0","","","","","","","","","","","",""
"42581.0","30.0","42574.0","8439.0","","","","","","","","","","","",""
"42588.0","31.0","42581.0","9158.0","","","","","","","","","","","",""
"42595.0","32.0","42588.0","8713.0","","","","","","","","","","","",""
"42602.0","33.0","42595.0","8831.0","","","","","","","","","","","",""
"42609.0","34.0","42602.0","8209.0","","","","","","","","","","","",""
"42616.0","35.0","42609.0","8332.0","","","","","","","","","","","",""
"42623.0","36.0","42616.0","7188.0","","","","","","","","","","","",""
"42630.0","37.0","42623.0","8853.0","","","","","","","","","","","",""
"42637.0","38.0","42630.0","7943.0","","","","","","","","","","","",""
"42644.0","39.0","42637.0","8125.0","","","","","","","","","","","",""
"42651.0","40.0","42644.0","9588.0","","","","","","","","","","","",""
"42658.0","41.0","42651.0","9064.0","","","","","","","","","","","",""
"42665.0","42.0","42658.0","9324.0","","","","","","","","","","","",""
"42672.0","43.0","42665.0","8830.0","","","","","","","","","","","",""
"42679.0","44.0","42672.0","10262.0","","","","","","","","","","","",""
"42686.0","45.0","42679.0","10076.0","","","","","","","","","","","",""
"42693.0","46.0","42686.0","11023.0","","","","","","","","","","","",""
"42700.0","47.0","42693.0","9813.0","","","","","","","","","","","",""
"42707.0","48.0","42700.0","12284.0","","","","","","","","","","","",""
"42714.0","49.0","42707.0","11183.0","","","","","","","","","","","",""
"42721.0","50.0","42714.0","12563.0","","","","","","","","","","","",""
"42728.0","51.0","42721.0","15151.0","","","","","","","","","","","",""
"42735.0","52.0","42728.0","23373.0","","","","","","","","","","","",""
"42742.0","53.0","42735.0","19001.0","","","","","","","","","","","",""
"42749.0","1.0","42742.0","14428.0","","","","","","","","","","","",""
"42756.0","2.0","42749.0","10629.0","","","","","","","","","","","",""
"42763.0","3.0","42756.0","10326.0","","","","","","","","","","","",""
"42770.0","4.0","42763.0","11135.0","","","","","","","","","","","",""
"42777.0","5.0","42770.0","8834.0","","","","","","","","","","","",""
"42784.0","6.0","42777.0","10057.0","","","","","","","","","","","",""
"42791.0","7.0","42784.0","8833.0","","","","","","","","","","","",""
"42798.0","8.0","42791.0","8761.0","","","","","","","","","","","",""
"42805.0","9.0","42798.0","8277.0","","","","","","","","","","","",""
"42812.0","10.0","42805.0","9296.0","","","","","","","","","","","",""
"42819.0","11.0","42812.0","8679.0","","","","","","","","","","","",""
"42826.0","12.0","42819.0","8213.0","","","","","","","","","","","",""
"42833.0","13.0","42826.0","9095.0","","","","","","","","","","","",""
"42840.0","14.0","42833.0","12193.0","","","","","","","","","","","",""
"42847.0","15.0","42840.0","12392.0","","","","","","","","","","","",""
"42854.0","16.0","42847.0","8323.0","","","","","","","","","","","",""
"42861.0","17.0","42854.0","8404.0","","","","","","","","","","","",""
"42868.0","18.0","42861.0","8224.0","","","","","","","","","","","",""
"42875.0","19.0","42868.0","7824.0","","","","","","","","","","","",""
"42882.0","20.0","42875.0","8058.0","","","","","","","","","","","",""
"42889.0","21.0","42882.0","7488.0","","","","","","","","","","","",""
"42896.0","22.0","42889.0","8022.0","","","","","","","","","","","",""
"42903.0","23.0","42896.0","9454.0","","","","","","","","","","","",""
"42910.0","24.0","42903.0","16664.0","","","","","","","","","","","",""
"42917.0","25.0","42910.0","16458.0","","","","","","","","","","","",""
"42924.0","26.0","42917.0","14620.0","","","","","","","","","","","",""
"42931.0","27.0","42924.0","10697.0","","","","","","","","","","","",""
"42938.0","28.0","42931.0","9375.0","","","","","","","","","","","",""
"42945.0","29.0","42938.0","8369.0","","","","","","","","","","","",""
"42952.0","30.0","42945.0","9145.0","","","","","","","","","","","",""
"42959.0","31.0","42952.0","8369.0","","","","","","","","","","","",""
"42966.0","32.0","42959.0","8556.0","","","","","","","","","","","",""
"42973.0","33.0","42966.0","7859.0","","","","","","","","","","","",""
"42980.0","34.0","42973.0","7807.0","","","","","","","","","","","",""
"42987.0","35.0","42980.0","7455.0","","","","","","","","","","","",""
"42994.0","36.0","42987.0","7766.0","","","","","","","","","","","",""
"43001.0","37.0","42994.0","7723.0","","","","","","","","","","","",""
"43008.0","38.0","43001.0","7397.0","","","","","","","","","","","",""
"43015.0","39.0","43008.0","8483.0","","","","","","","","","","","",""
"43022.0","40.0","43015.0","8010.0","","","","","","","","","","","",""
"43029.0","41.0","43022.0","8666.0","","","","","","","","","","","",""
"43036.0","42.0","43029.0","8564.0","","","","","","","","","","","",""
"43043.0","43.0","43036.0","9415.0","","","","","","","","","","","",""
"43050.0","44.0","43043.0","10491.0","","","","","","","","","","","",""
"43057.0","45.0","43050.0","10813.0","","","","","","","","","","","",""
"43064.0","46.0","43057.0","10619.0","","","","","","","","","","","",""
"43071.0","47.0","43064.0","11089.0","","","","","","","","","","","",""
"43078.0","48.0","43071.0","10924.0","","","","","","","","","","","",""
"43085.0","49.0","43078.0","11818.0","","","","","","","","","","","",""
"43092.0","50.0","43085.0","14904.0","","","","","","","","","","","",""
"43099.0","51.0","43092.0","24411.0","","","","","","","","","","","",""
"43106.0","52.0","43099.0","16190.0","","","","","","","","","","","",""
"43113.0","1.0","43106.0","15040.0","","","","","","","","","","","",""
"43120.0","2.0","43113.0","10806.0","","","","","","","","","","","",""
"43127.0","3.0","43120.0","8981.0","","","","","","","","","","","",""
"43134.0","4.0","43127.0","8863.0","","","","","","","","","","","",""
"43141.0","5.0","43134.0","9049.0","","","","","","","","","","","",""
"43148.0","6.0","43141.0","9382.0","","","","","","","","","","","",""
"43155.0","7.0","43148.0","7908.0","","","","","","","","","","","",""
"43162.0","8.0","43155.0","8712.0","","","","","","","","","","","",""
"43169.0","9.0","43162.0","8270.0","","","","","","","","","","","",""
"43176.0","10.0","43169.0","8917.0","","","","","","","","","","","",""
"43183.0","11.0","43176.0","7245.0","","","","","","","","","","","",""
"43190.0","12.0","43183.0","9326.0","","","","","","","","","","","",""
"43197.0","13.0","43190.0","14893.0","","","","","","","","","","","",""
"43204.0","14.0","43197.0","8991.0","","","","","","","","","","","",""
"43211.0","15.0","43204.0","7205.0","","","","","","","","","","","",""
"43218.0","16.0","43211.0","7098.0","","","","","","","","","","","",""
"43225.0","17.0","43218.0","7298.0","","","","","","","","","","","",""
"43232.0","18.0","43225.0","7292.0","","","","","","","","","","","",""
"43239.0","19.0","43232.0","8418.0","","","","","","","","","","","",""
"43246.0","20.0","43239.0","7785.0","","","","","","","","","","","",""
"43253.0","21.0","43246.0","6107.0","","","","","","","","","","","",""
"43260.0","22.0","43253.0","7705.0","","","","","","","","","","","",""
"43267.0","23.0","43260.0","7648.0","","","","","","","","","","","",""
"43274.0","24.0","43267.0","13084.0","","","","","","","","","","","",""
"43281.0","25.0","43274.0","17448.0","","","","","","","","","","","",""
"43288.0","26.0","43281.0","13924.0","","","","","","","","","","","",""
"43295.0","27.0","43288.0","9172.0","","","","","","","","","","","",""
"43302.0","28.0","43295.0","8254.0","","","","","","","","","","","",""
"43309.0","29.0","43302.0","7619.0","","","","","","","","","","","",""
"43316.0","30.0","43309.0","8198.0","","","","","","","","","","","",""
"43323.0","31.0","43316.0","7811.0","","","","","","","","","","","",""
"43330.0","32.0","43323.0","8276.0","","","","","","","","","","","",""
"43337.0","33.0","43330.0","7371.0","","","","","","","","","","","",""
"43344.0","34.0","43337.0","7106.0","","","","","","","","","","","",""
"43351.0","35.0","43344.0","6512.0","","","","","","","","","","","",""
"43358.0","36.0","43351.0","8000.0","","","","","","","","","","","",""
"43365.0","37.0","43358.0","7122.0","","","","","","","","","","","",""
"43372.0","38.0","43365.0","6907.0","","","","","","","","","","","",""
"43379.0","39.0","43372.0","7904.0","","","","","","","","","","","",""
"43386.0","40.0","43379.0","7245.0","","","","","","","","","","","",""
"43393.0","41.0","43386.0","8081.0","","","","","","","","","","","",""
"43400.0","42.0","43393.0","7763.0","","","","","","","","","","","",""
"43407.0","43.0","43400.0","8504.0","","","","","","","","","","","",""
"43414.0","44.0","43407.0","11420.0","","","","","","","","","","","",""
"43421.0","45.0","43414.0","9073.0","","","","","","","","","","","",""
"43428.0","46.0","43421.0","9560.0","","","","","","","","","","","",""
"43435.0","47.0","43428.0","10211.0","","","","","","","","","","","",""
"43442.0","48.0","43435.0","10220.0","","","","","","","","","","","",""
"43449.0","49.0","43442.0","9639.0","","","","","","","","","","","",""
"43456.0","50.0","43449.0","15887.0","","","","","","","","","","","",""
"43463.0","51.0","43456.0","23732.0","","","","","","","","","","","",""
"43470.0","52.0","43463.0","15716.0","","","","","","","","","","","",""
"43477.0","1.0","43470.0","14167.0","","","","","","","","","","","",""
"43484.0","2.0","43477.0","10190.0","","","","","","","","","","","",""
"43491.0","3.0","43484.0","11130.0","","","","","","","","","","","",""
"43498.0","4.0","43491.0","9903.0","","","","","","","","","","","",""
"43505.0","5.0","43498.0","9758.0","","","","","","","","","","","",""
"43512.0","6.0","43505.0","8841.0","","","","","","","","","","","",""
"43519.0","7.0","43512.0","8512.0","","","","","","","","","","","",""
"43526.0","8.0","43519.0","8155.0","","","","","","","","","","","",""
"43533.0","9.0","43526.0","7990.0","","","","","","","","","","","",""
"43540.0","10.0","43533.0","7853.0","","","","","","","","","","","",""
"43547.0","11.0","43540.0","7485.0","","","","","","","","","","","",""
"43554.0","12.0","43547.0","6894.0","","","","","","","","","","","",""
"43561.0","13.0","43554.0","7707.0","","","","","","","","","","","",""
"43568.0","14.0","43561.0","7641.0","","","","","","","","","","","",""
"43575.0","15.0","43568.0","10737.0","","","","","","","","","","","",""
"43582.0","16.0","43575.0","13778.0","","","","","","","","","","","",""
"43589.0","17.0","43582.0","7539.0","","","","","","","","","","","",""
"43596.0","18.0","43589.0","7672.0","","","","","","","","","","","",""
"43603.0","19.0","43596.0","7054.0","","","","","","","","","","","",""
"43610.0","20.0","43603.0","7928.0","","","","","","","","","","","",""
"43617.0","21.0","43610.0","6230.0","","","","","","","","","","","",""
"43624.0","22.0","43617.0","8217.0","","","","","","","","","","","",""
"43631.0","23.0","43624.0","8064.0","","","","","","","","","","","",""
"43638.0","24.0","43631.0","13644.0","","","","","","","","","","","",""
"43645.0","25.0","43638.0","18558.0","","","","","","","","","","","",""
"43652.0","26.0","43645.0","12612.0","","","","","","","","","","","",""
"43659.0","27.0","43652.0","8910.0","","","","","","","","","","","",""
"43666.0","28.0","43659.0","8070.0","","","","","","","","","","","",""
"43673.0","29.0","43666.0","7265.0","","","","","","","","","","","",""
"43680.0","30.0","43673.0","8205.0","","","","","","","","","","","",""
"43687.0","31.0","43680.0","8224.0","","","","","","","","","","","",""
"43694.0","32.0","43687.0","7541.0","","","","","","","","","","","",""
"43701.0","33.0","43694.0","7746.0","","","","","","","","","","","",""
"43708.0","34.0","43701.0","7103.0","","","","","","","","","","","",""
"43715.0","35.0","43708.0","6658.0","","","","","","","","","","","",""
"43722.0","36.0","43715.0","7455.0","","","","","","","","","","","",""
"43729.0","37.0","43722.0","6718.0","","","","","","","","","","","",""
"43736.0","38.0","43729.0","6699.0","","","","","","","","","","","",""
"43743.0","39.0","43736.0","7721.0","","","","","","","","","","","",""
"43750.0","40.0","43743.0","7706.0","","","","","","","","","","","",""
"43757.0","41.0","43750.0","7482.0","","","","","","","","","","","",""
"43764.0","42.0","43757.0","7990.0","","","","","","","","","","","",""
"43771.0","43.0","43764.0","7550.0","","","","","","","","","","","",""
"43778.0","44.0","43771.0","12747.0","","","","","","","","","","","",""
"43785.0","45.0","43778.0","8978.0","","","","","","","","","","","",""
"43792.0","46.0","43785.0","9523.0","","","","","","","","","","","",""
"43799.0","47.0","43792.0","9149.0","","","","","","","","","","","",""
"43806.0","48.0","43799.0","12463.0","","","","","","","","","","","",""
"43813.0","49.0","43806.0","10806.0","","","","","","","","","","","",""
"43820.0","50.0","43813.0","13001.0","","","","","","","","","","","",""
"43827.0","51.0","43820.0","22855.0","","","","","","","","","","","",""
"43834.0","52.0","43827.0","15325.0","","","","","","","","","","","",""
"43841.0","1.0","43834.0","13469.0","","","","","","","","","","","",""
"43848.0","2.0","43841.0","10728.0","","","","","","","","","","","",""
"43855.0","3.0","43848.0","9325.0","","","","","","","","","","","",""
"43862.0","4.0","43855.0","8304.0","","","","","","","","","","","",""
"43869.0","5.0","43862.0","9288.0","","","","","","","","","","","",""
"43876.0","6.0","43869.0","8550.0","","","","","","","","","","","",""
"43883.0","7.0","43876.0","8396.0","","","","","","","","","","","",""
"43890.0","8.0","43883.0","7773.0","","","","","","","","","","","",""
"43897.0","9.0","43890.0","7996.0","","","","","","","","","","","",""
"43904.0","10.0","43897.0","9467.0","","","","","","","","","","","",""
"43911.0","11.0","43904.0","115815.0","","","","","","","","","","","",""
"43918.0","12.0","43911.0","206253.0","","","","","","","","","","","",""
"43925.0","13.0","43918.0","214836.0","","","","","","","","","","","",""
"43932.0","14.0","43925.0","141420.0","","","","","","","","","","","",""
"43939.0","15.0","43932.0","140139.0","","","","","","","","","","","",""
"43946.0","16.0","43939.0","71966.0","","","","","","","","","","","",""
"43953.0","17.0","43946.0","88326.0","","","","","","","","","","","",""
"43960.0","18.0","43953.0","69689.0","","","","","","","","","","","",""
"43967.0","19.0","43960.0","42365.0","","","","","","","","","","","",""
"43974.0","20.0","43967.0","34410.0","","","","","","","","","","","",""
"43981.0","21.0","43974.0","26752.0","","","","","","","","","","","",""
"43988.0","22.0","43981.0","23166.0","","","","","","","","","","","",""
"43995.0","23.0","43988.0","26438.0","","","","","","","","","","","",""
"44002.0","24.0","43995.0","33027.0","","","","","","","","","","","",""
"44009.0","25.0","44002.0","27111.0","","","","","","","","","","","",""
