"Report date","Week #","Week ","MI","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"41321.0","6.0","41314.0","11349.0","","","","","","","","","","","",""
"41328.0","7.0","41321.0","11044.0","","","","","","","","","","","",""
"41335.0","8.0","41328.0","10135.0","","","","","","","","","","","",""
"41342.0","9.0","41335.0","10330.0","","","","","","","","","","","",""
"41349.0","10.0","41342.0","9238.0","","","","","","","","","","","",""
"41356.0","11.0","41349.0","9631.0","","","","","","","","","","","",""
"41363.0","12.0","41356.0","9677.0","","","","","","","","","","","",""
"41370.0","13.0","41363.0","12571.0","","","","","","","","","","","",""
"41377.0","14.0","41370.0","6573.0","","","","","","","","","","","",""
"41384.0","15.0","41377.0","12745.0","","","","","","","","","","","",""
"41391.0","16.0","41384.0","9752.0","","","","","","","","","","","",""
"41398.0","17.0","41391.0","9758.0","","","","","","","","","","","",""
"41405.0","18.0","41398.0","10504.0","","","","","","","","","","","",""
"41412.0","19.0","41405.0","11138.0","","","","","","","","","","","",""
"41419.0","20.0","41412.0","8953.0","","","","","","","","","","","",""
"41426.0","21.0","41419.0","8135.0","","","","","","","","","","","",""
"41433.0","22.0","41426.0","9432.0","","","","","","","","","","","",""
"41440.0","23.0","41433.0","10546.0","","","","","","","","","","","",""
"41447.0","24.0","41440.0","9819.0","","","","","","","","","","","",""
"41454.0","25.0","41447.0","11633.0","","","","","","","","","","","",""
"41461.0","26.0","41454.0","29333.0","","","","","","","","","","","",""
"41468.0","27.0","41461.0","17364.0","","","","","","","","","","","",""
"41475.0","28.0","41468.0","17471.0","","","","","","","","","","","",""
"41482.0","29.0","41475.0","8824.0","","","","","","","","","","","",""
"41489.0","30.0","41482.0","8262.0","","","","","","","","","","","",""
"41496.0","31.0","41489.0","8020.0","","","","","","","","","","","",""
"41503.0","32.0","41496.0","7683.0","","","","","","","","","","","",""
"41510.0","33.0","41503.0","8229.0","","","","","","","","","","","",""
"41517.0","34.0","41510.0","7763.0","","","","","","","","","","","",""
"41524.0","35.0","41517.0","7601.0","","","","","","","","","","","",""
"41531.0","36.0","41524.0","7385.0","","","","","","","","","","","",""
"41538.0","37.0","41531.0","7334.0","","","","","","","","","","","",""
"41545.0","38.0","41538.0","5273.0","","","","","","","","","","","",""
"41552.0","39.0","41545.0","9046.0","","","","","","","","","","","",""
"41559.0","40.0","41552.0","9800.0","","","","","","","","","","","",""
"41566.0","41.0","41559.0","8770.0","","","","","","","","","","","",""
"41573.0","42.0","41566.0","9742.0","","","","","","","","","","","",""
"41580.0","43.0","41573.0","12462.0","","","","","","","","","","","",""
"41587.0","44.0","41580.0","14733.0","","","","","","","","","","","",""
"41594.0","45.0","41587.0","11332.0","","","","","","","","","","","",""
"41601.0","46.0","41594.0","14758.0","","","","","","","","","","","",""
"41608.0","47.0","41601.0","12191.0","","","","","","","","","","","",""
"41615.0","48.0","41608.0","16015.0","","","","","","","","","","","",""
"41622.0","49.0","41615.0","15997.0","","","","","","","","","","","",""
"41629.0","50.0","41622.0","20862.0","","","","","","","","","","","",""
"41636.0","51.0","41629.0","36918.0","","","","","","","","","","","",""
"41643.0","52.0","41636.0","19283.0","","","","","","","","","","","",""
"41650.0","1.0","41643.0","19835.0","","","","","","","","","","","",""
"41657.0","2.0","41650.0","18025.0","","","","","","","","","","","",""
"41664.0","3.0","41657.0","14096.0","","","","","","","","","","","",""
"41671.0","4.0","41664.0","11685.0","","","","","","","","","","","",""
"41678.0","5.0","41671.0","11237.0","","","","","","","","","","","",""
"41685.0","6.0","41678.0","13366.0","","","","","","","","","","","",""
"41692.0","7.0","41685.0","11044.0","","","","","","","","","","","",""
"41699.0","8.0","41692.0","10645.0","","","","","","","","","","","",""
"41706.0","9.0","41699.0","8674.0","","","","","","","","","","","",""
"41713.0","10.0","41706.0","7747.0","","","","","","","","","","","",""
"41720.0","11.0","41713.0","7372.0","","","","","","","","","","","",""
"41727.0","12.0","41720.0","8226.0","","","","","","","","","","","",""
"41734.0","13.0","41727.0","12511.0","","","","","","","","","","","",""
"41741.0","14.0","41734.0","15411.0","","","","","","","","","","","",""
"41748.0","15.0","41741.0","14164.0","","","","","","","","","","","",""
"41755.0","16.0","41748.0","7522.0","","","","","","","","","","","",""
"41762.0","17.0","41755.0","7778.0","","","","","","","","","","","",""
"41769.0","18.0","41762.0","7628.0","","","","","","","","","","","",""
"41776.0","19.0","41769.0","13437.0","","","","","","","","","","","",""
"41783.0","20.0","41776.0","6754.0","","","","","","","","","","","",""
"41790.0","21.0","41783.0","6582.0","","","","","","","","","","","",""
"41797.0","22.0","41790.0","7312.0","","","","","","","","","","","",""
"41804.0","23.0","41797.0","7162.0","","","","","","","","","","","",""
"41811.0","24.0","41804.0","7731.0","","","","","","","","","","","",""
"41818.0","25.0","41811.0","8714.0","","","","","","","","","","","",""
"41825.0","26.0","41818.0","18535.0","","","","","","","","","","","",""
"41832.0","27.0","41825.0","11689.0","","","","","","","","","","","",""
"41839.0","28.0","41832.0","10475.0","","","","","","","","","","","",""
"41846.0","29.0","41839.0","6702.0","","","","","","","","","","","",""
"41853.0","30.0","41846.0","7484.0","","","","","","","","","","","",""
"41860.0","31.0","41853.0","8907.0","","","","","","","","","","","",""
"41867.0","32.0","41860.0","7506.0","","","","","","","","","","","",""
"41874.0","33.0","41867.0","9351.0","","","","","","","","","","","",""
"41881.0","34.0","41874.0","9697.0","","","","","","","","","","","",""
"41888.0","35.0","41881.0","8580.0","","","","","","","","","","","",""
"41895.0","36.0","41888.0","6107.0","","","","","","","","","","","",""
"41902.0","37.0","41895.0","8101.0","","","","","","","","","","","",""
"41909.0","38.0","41902.0","6019.0","","","","","","","","","","","",""
"41916.0","39.0","41909.0","6462.0","","","","","","","","","","","",""
"41923.0","40.0","41916.0","9672.0","","","","","","","","","","","",""
"41930.0","41.0","41923.0","11281.0","","","","","","","","","","","",""
"41937.0","42.0","41930.0","7432.0","","","","","","","","","","","",""
"41944.0","43.0","41937.0","9353.0","","","","","","","","","","","",""
"41951.0","44.0","41944.0","11319.0","","","","","","","","","","","",""
"41958.0","45.0","41951.0","10333.0","","","","","","","","","","","",""
"41965.0","46.0","41958.0","13350.0","","","","","","","","","","","",""
"41972.0","47.0","41965.0","10824.0","","","","","","","","","","","",""
"41979.0","48.0","41972.0","13142.0","","","","","","","","","","","",""
"41986.0","49.0","41979.0","11592.0","","","","","","","","","","","",""
"41993.0","50.0","41986.0","13685.0","","","","","","","","","","","",""
"42000.0","51.0","41993.0","25229.0","","","","","","","","","","","",""
"42007.0","52.0","42000.0","19753.0","","","","","","","","","","","",""
"42014.0","1.0","42007.0","20281.0","","","","","","","","","","","",""
"42021.0","2.0","42014.0","15823.0","","","","","","","","","","","",""
"42028.0","3.0","42021.0","9365.0","","","","","","","","","","","",""
"42035.0","4.0","42028.0","10420.0","","","","","","","","","","","",""
"42042.0","5.0","42035.0","10561.0","","","","","","","","","","","",""
"42049.0","6.0","42042.0","8580.0","","","","","","","","","","","",""
"42056.0","7.0","42049.0","10261.0","","","","","","","","","","","",""
"42063.0","8.0","42056.0","8175.0","","","","","","","","","","","",""
"42070.0","9.0","42063.0","7464.0","","","","","","","","","","","",""
"42077.0","10.0","42070.0","7921.0","","","","","","","","","","","",""
"42084.0","11.0","42077.0","6366.0","","","","","","","","","","","",""
"42091.0","12.0","42084.0","5823.0","","","","","","","","","","","",""
"42098.0","13.0","42091.0","6508.0","","","","","","","","","","","",""
"42105.0","14.0","42098.0","9551.0","","","","","","","","","","","",""
"42112.0","15.0","42105.0","9938.0","","","","","","","","","","","",""
"42119.0","16.0","42112.0","5759.0","","","","","","","","","","","",""
"42126.0","17.0","42119.0","5436.0","","","","","","","","","","","",""
"42133.0","18.0","42126.0","5588.0","","","","","","","","","","","",""
"42140.0","19.0","42133.0","5790.0","","","","","","","","","","","",""
"42147.0","20.0","42140.0","5636.0","","","","","","","","","","","",""
"42154.0","21.0","42147.0","5608.0","","","","","","","","","","","",""
"42161.0","22.0","42154.0","5923.0","","","","","","","","","","","",""
"42168.0","23.0","42161.0","5862.0","","","","","","","","","","","",""
"42175.0","24.0","42168.0","7253.0","","","","","","","","","","","",""
"42182.0","25.0","42175.0","8178.0","","","","","","","","","","","",""
"42189.0","26.0","42182.0","18139.0","","","","","","","","","","","",""
"42196.0","27.0","42189.0","13104.0","","","","","","","","","","","",""
"42203.0","28.0","42196.0","10098.0","","","","","","","","","","","",""
"42210.0","29.0","42203.0","6095.0","","","","","","","","","","","",""
"42217.0","30.0","42210.0","5700.0","","","","","","","","","","","",""
"42224.0","31.0","42217.0","5723.0","","","","","","","","","","","",""
"42231.0","32.0","42224.0","7020.0","","","","","","","","","","","",""
"42238.0","33.0","42231.0","5917.0","","","","","","","","","","","",""
"42245.0","34.0","42238.0","5214.0","","","","","","","","","","","",""
"42252.0","35.0","42245.0","5802.0","","","","","","","","","","","",""
"42259.0","36.0","42252.0","5120.0","","","","","","","","","","","",""
"42266.0","37.0","42259.0","5250.0","","","","","","","","","","","",""
"42273.0","38.0","42266.0","8087.0","","","","","","","","","","","",""
"42280.0","39.0","42273.0","5651.0","","","","","","","","","","","",""
"42287.0","40.0","42280.0","7162.0","","","","","","","","","","","",""
"42294.0","41.0","42287.0","9279.0","","","","","","","","","","","",""
"42301.0","42.0","42294.0","6679.0","","","","","","","","","","","",""
"42308.0","43.0","42301.0","10621.0","","","","","","","","","","","",""
"42315.0","44.0","42308.0","10101.0","","","","","","","","","","","",""
"42322.0","45.0","42315.0","8830.0","","","","","","","","","","","",""
"42329.0","46.0","42322.0","10411.0","","","","","","","","","","","",""
"42336.0","47.0","42329.0","10815.0","","","","","","","","","","","",""
"42343.0","48.0","42336.0","12967.0","","","","","","","","","","","",""
"42350.0","49.0","42343.0","13872.0","","","","","","","","","","","",""
"42357.0","50.0","42350.0","11286.0","","","","","","","","","","","",""
"42364.0","51.0","42357.0","17634.0","","","","","","","","","","","",""
"42371.0","52.0","42364.0","20089.0","","","","","","","","","","","",""
"42378.0","1.0","42371.0","19498.0","","","","","","","","","","","",""
"42385.0","2.0","42378.0","15024.0","","","","","","","","","","","",""
"42392.0","3.0","42385.0","9988.0","","","","","","","","","","","",""
"42399.0","4.0","42392.0","9245.0","","","","","","","","","","","",""
"42406.0","5.0","42399.0","9630.0","","","","","","","","","","","",""
"42413.0","6.0","42406.0","8473.0","","","","","","","","","","","",""
"42420.0","7.0","42413.0","7483.0","","","","","","","","","","","",""
"42427.0","8.0","42420.0","6429.0","","","","","","","","","","","",""
"42434.0","9.0","42427.0","7004.0","","","","","","","","","","","",""
"42441.0","10.0","42434.0","6861.0","","","","","","","","","","","",""
"42448.0","11.0","42441.0","6986.0","","","","","","","","","","","",""
"42455.0","12.0","42448.0","6373.0","","","","","","","","","","","",""
"42462.0","13.0","42455.0","6144.0","","","","","","","","","","","",""
"42469.0","14.0","42462.0","7294.0","","","","","","","","","","","",""
"42476.0","15.0","42469.0","5717.0","","","","","","","","","","","",""
"42483.0","16.0","42476.0","5152.0","","","","","","","","","","","",""
"42490.0","17.0","42483.0","9155.0","","","","","","","","","","","",""
"42497.0","18.0","42490.0","12433.0","","","","","","","","","","","",""
"42504.0","19.0","42497.0","8779.0","","","","","","","","","","","",""
"42511.0","20.0","42504.0","5704.0","","","","","","","","","","","",""
"42518.0","21.0","42511.0","5546.0","","","","","","","","","","","",""
"42525.0","22.0","42518.0","5316.0","","","","","","","","","","","",""
"42532.0","23.0","42525.0","5733.0","","","","","","","","","","","",""
"42539.0","24.0","42532.0","6023.0","","","","","","","","","","","",""
"42546.0","25.0","42539.0","8727.0","","","","","","","","","","","",""
"42553.0","26.0","42546.0","8326.0","","","","","","","","","","","",""
"42560.0","27.0","42553.0","17523.0","","","","","","","","","","","",""
"42567.0","28.0","42560.0","8104.0","","","","","","","","","","","",""
"42574.0","29.0","42567.0","10702.0","","","","","","","","","","","",""
"42581.0","30.0","42574.0","8838.0","","","","","","","","","","","",""
"42588.0","31.0","42581.0","6652.0","","","","","","","","","","","",""
"42595.0","32.0","42588.0","6218.0","","","","","","","","","","","",""
"42602.0","33.0","42595.0","8870.0","","","","","","","","","","","",""
"42609.0","34.0","42602.0","7769.0","","","","","","","","","","","",""
"42616.0","35.0","42609.0","5545.0","","","","","","","","","","","",""
"42623.0","36.0","42616.0","5399.0","","","","","","","","","","","",""
"42630.0","37.0","42623.0","6184.0","","","","","","","","","","","",""
"42637.0","38.0","42630.0","8340.0","","","","","","","","","","","",""
"42644.0","39.0","42637.0","5540.0","","","","","","","","","","","",""
"42651.0","40.0","42644.0","7050.0","","","","","","","","","","","",""
"42658.0","41.0","42651.0","9924.0","","","","","","","","","","","",""
"42665.0","42.0","42658.0","8034.0","","","","","","","","","","","",""
"42672.0","43.0","42665.0","7026.0","","","","","","","","","","","",""
"42679.0","44.0","42672.0","9042.0","","","","","","","","","","","",""
"42686.0","45.0","42679.0","8314.0","","","","","","","","","","","",""
"42693.0","46.0","42686.0","10582.0","","","","","","","","","","","",""
"42700.0","47.0","42693.0","9632.0","","","","","","","","","","","",""
"42707.0","48.0","42700.0","12089.0","","","","","","","","","","","",""
"42714.0","49.0","42707.0","12390.0","","","","","","","","","","","",""
"42721.0","50.0","42714.0","14073.0","","","","","","","","","","","",""
"42728.0","51.0","42721.0","16993.0","","","","","","","","","","","",""
"42735.0","52.0","42728.0","20957.0","","","","","","","","","","","",""
"42742.0","53.0","42735.0","17543.0","","","","","","","","","","","",""
"42749.0","1.0","42742.0","12743.0","","","","","","","","","","","",""
"42756.0","2.0","42749.0","10602.0","","","","","","","","","","","",""
"42763.0","3.0","42756.0","10956.0","","","","","","","","","","","",""
"42770.0","4.0","42763.0","9724.0","","","","","","","","","","","",""
"42777.0","5.0","42770.0","8392.0","","","","","","","","","","","",""
"42784.0","6.0","42777.0","10023.0","","","","","","","","","","","",""
"42791.0","7.0","42784.0","6629.0","","","","","","","","","","","",""
"42798.0","8.0","42791.0","6464.0","","","","","","","","","","","",""
"42805.0","9.0","42798.0","6595.0","","","","","","","","","","","",""
"42812.0","10.0","42805.0","6210.0","","","","","","","","","","","",""
"42819.0","11.0","42812.0","8431.0","","","","","","","","","","","",""
"42826.0","12.0","42819.0","7441.0","","","","","","","","","","","",""
"42833.0","13.0","42826.0","6753.0","","","","","","","","","","","",""
"42840.0","14.0","42833.0","5786.0","","","","","","","","","","","",""
"42847.0","15.0","42840.0","5533.0","","","","","","","","","","","",""
"42854.0","16.0","42847.0","5585.0","","","","","","","","","","","",""
"42861.0","17.0","42854.0","5952.0","","","","","","","","","","","",""
"42868.0","18.0","42861.0","5430.0","","","","","","","","","","","",""
"42875.0","19.0","42868.0","7064.0","","","","","","","","","","","",""
"42882.0","20.0","42875.0","5568.0","","","","","","","","","","","",""
"42889.0","21.0","42882.0","5179.0","","","","","","","","","","","",""
"42896.0","22.0","42889.0","5618.0","","","","","","","","","","","",""
"42903.0","23.0","42896.0","6044.0","","","","","","","","","","","",""
"42910.0","24.0","42903.0","7260.0","","","","","","","","","","","",""
"42917.0","25.0","42910.0","8975.0","","","","","","","","","","","",""
"42924.0","26.0","42917.0","17620.0","","","","","","","","","","","",""
"42931.0","27.0","42924.0","10751.0","","","","","","","","","","","",""
"42938.0","28.0","42931.0","10809.0","","","","","","","","","","","",""
"42945.0","29.0","42938.0","5570.0","","","","","","","","","","","",""
"42952.0","30.0","42945.0","5701.0","","","","","","","","","","","",""
"42959.0","31.0","42952.0","6373.0","","","","","","","","","","","",""
"42966.0","32.0","42959.0","6549.0","","","","","","","","","","","",""
"42973.0","33.0","42966.0","6485.0","","","","","","","","","","","",""
"42980.0","34.0","42973.0","10026.0","","","","","","","","","","","",""
"42987.0","35.0","42980.0","5543.0","","","","","","","","","","","",""
"42994.0","36.0","42987.0","5235.0","","","","","","","","","","","",""
"43001.0","37.0","42994.0","8870.0","","","","","","","","","","","",""
"43008.0","38.0","43001.0","5385.0","","","","","","","","","","","",""
"43015.0","39.0","43008.0","8136.0","","","","","","","","","","","",""
"43022.0","40.0","43015.0","5865.0","","","","","","","","","","","",""
"43029.0","41.0","43022.0","6249.0","","","","","","","","","","","",""
"43036.0","42.0","43029.0","6889.0","","","","","","","","","","","",""
"43043.0","43.0","43036.0","10695.0","","","","","","","","","","","",""
"43050.0","44.0","43043.0","8054.0","","","","","","","","","","","",""
"43057.0","45.0","43050.0","10350.0","","","","","","","","","","","",""
"43064.0","46.0","43057.0","10309.0","","","","","","","","","","","",""
"43071.0","47.0","43064.0","14401.0","","","","","","","","","","","",""
"43078.0","48.0","43071.0","15571.0","","","","","","","","","","","",""
"43085.0","49.0","43078.0","15053.0","","","","","","","","","","","",""
"43092.0","50.0","43085.0","17085.0","","","","","","","","","","","",""
"43099.0","51.0","43092.0","23005.0","","","","","","","","","","","",""
"43106.0","52.0","43099.0","19854.0","","","","","","","","","","","",""
"43113.0","1.0","43106.0","15190.0","","","","","","","","","","","",""
"43120.0","2.0","43113.0","14269.0","","","","","","","","","","","",""
"43127.0","3.0","43120.0","12320.0","","","","","","","","","","","",""
"43134.0","4.0","43127.0","11852.0","","","","","","","","","","","",""
"43141.0","5.0","43134.0","12417.0","","","","","","","","","","","",""
"43148.0","6.0","43141.0","7597.0","","","","","","","","","","","",""
"43155.0","7.0","43148.0","6463.0","","","","","","","","","","","",""
"43162.0","8.0","43155.0","5826.0","","","","","","","","","","","",""
"43169.0","9.0","43162.0","5493.0","","","","","","","","","","","",""
"43176.0","10.0","43169.0","4737.0","","","","","","","","","","","",""
"43183.0","11.0","43176.0","4790.0","","","","","","","","","","","",""
"43190.0","12.0","43183.0","6261.0","","","","","","","","","","","",""
"43197.0","13.0","43190.0","5691.0","","","","","","","","","","","",""
"43204.0","14.0","43197.0","4826.0","","","","","","","","","","","",""
"43211.0","15.0","43204.0","4826.0","","","","","","","","","","","",""
"43218.0","16.0","43211.0","4135.0","","","","","","","","","","","",""
"43225.0","17.0","43218.0","4366.0","","","","","","","","","","","",""
"43232.0","18.0","43225.0","5026.0","","","","","","","","","","","",""
"43239.0","19.0","43232.0","6721.0","","","","","","","","","","","",""
"43246.0","20.0","43239.0","7744.0","","","","","","","","","","","",""
"43253.0","21.0","43246.0","4106.0","","","","","","","","","","","",""
"43260.0","22.0","43253.0","4301.0","","","","","","","","","","","",""
"43267.0","23.0","43260.0","4410.0","","","","","","","","","","","",""
"43274.0","24.0","43267.0","5635.0","","","","","","","","","","","",""
"43281.0","25.0","43274.0","7128.0","","","","","","","","","","","",""
"43288.0","26.0","43281.0","16402.0","","","","","","","","","","","",""
"43295.0","27.0","43288.0","7139.0","","","","","","","","","","","",""
"43302.0","28.0","43295.0","10842.0","","","","","","","","","","","",""
"43309.0","29.0","43302.0","4845.0","","","","","","","","","","","",""
"43316.0","30.0","43309.0","4768.0","","","","","","","","","","","",""
"43323.0","31.0","43316.0","5078.0","","","","","","","","","","","",""
"43330.0","32.0","43323.0","4567.0","","","","","","","","","","","",""
"43337.0","33.0","43330.0","5494.0","","","","","","","","","","","",""
"43344.0","34.0","43337.0","4079.0","","","","","","","","","","","",""
"43351.0","35.0","43344.0","4477.0","","","","","","","","","","","",""
"43358.0","36.0","43351.0","4161.0","","","","","","","","","","","",""
"43365.0","37.0","43358.0","4538.0","","","","","","","","","","","",""
"43372.0","38.0","43365.0","4521.0","","","","","","","","","","","",""
"43379.0","39.0","43372.0","6850.0","","","","","","","","","","","",""
"43386.0","40.0","43379.0","4726.0","","","","","","","","","","","",""
"43393.0","41.0","43386.0","4970.0","","","","","","","","","","","",""
"43400.0","42.0","43393.0","6187.0","","","","","","","","","","","",""
"43407.0","43.0","43400.0","11040.0","","","","","","","","","","","",""
"43414.0","44.0","43407.0","7545.0","","","","","","","","","","","",""
"43421.0","45.0","43414.0","7869.0","","","","","","","","","","","",""
"43428.0","46.0","43421.0","7392.0","","","","","","","","","","","",""
"43435.0","47.0","43428.0","11611.0","","","","","","","","","","","",""
"43442.0","48.0","43435.0","11332.0","","","","","","","","","","","",""
"43449.0","49.0","43442.0","13059.0","","","","","","","","","","","",""
"43456.0","50.0","43449.0","12213.0","","","","","","","","","","","",""
"43463.0","51.0","43456.0","20210.0","","","","","","","","","","","",""
"43470.0","52.0","43463.0","15380.0","","","","","","","","","","","",""
"43477.0","1.0","43470.0","16109.0","","","","","","","","","","","",""
"43484.0","2.0","43477.0","9655.0","","","","","","","","","","","",""
"43491.0","3.0","43484.0","8855.0","","","","","","","","","","","",""
"43498.0","4.0","43491.0","9017.0","","","","","","","","","","","",""
"43505.0","5.0","43498.0","10373.0","","","","","","","","","","","",""
"43512.0","6.0","43505.0","6400.0","","","","","","","","","","","",""
"43519.0","7.0","43512.0","6241.0","","","","","","","","","","","",""
"43526.0","8.0","43519.0","5485.0","","","","","","","","","","","",""
"43533.0","9.0","43526.0","5927.0","","","","","","","","","","","",""
"43540.0","10.0","43533.0","5156.0","","","","","","","","","","","",""
"43547.0","11.0","43540.0","4887.0","","","","","","","","","","","",""
"43554.0","12.0","43547.0","4737.0","","","","","","","","","","","",""
"43561.0","13.0","43554.0","6682.0","","","","","","","","","","","",""
"43568.0","14.0","43561.0","5579.0","","","","","","","","","","","",""
"43575.0","15.0","43568.0","4842.0","","","","","","","","","","","",""
"43582.0","16.0","43575.0","4691.0","","","","","","","","","","","",""
"43589.0","17.0","43582.0","4637.0","","","","","","","","","","","",""
"43596.0","18.0","43589.0","5016.0","","","","","","","","","","","",""
"43603.0","19.0","43596.0","5866.0","","","","","","","","","","","",""
"43610.0","20.0","43603.0","8403.0","","","","","","","","","","","",""
"43617.0","21.0","43610.0","4112.0","","","","","","","","","","","",""
"43624.0","22.0","43617.0","5010.0","","","","","","","","","","","",""
"43631.0","23.0","43624.0","4719.0","","","","","","","","","","","",""
"43638.0","24.0","43631.0","5219.0","","","","","","","","","","","",""
"43645.0","25.0","43638.0","6890.0","","","","","","","","","","","",""
"43652.0","26.0","43645.0","13619.0","","","","","","","","","","","",""
"43659.0","27.0","43652.0","8058.0","","","","","","","","","","","",""
"43666.0","28.0","43659.0","9548.0","","","","","","","","","","","",""
"43673.0","29.0","43666.0","5119.0","","","","","","","","","","","",""
"43680.0","30.0","43673.0","4434.0","","","","","","","","","","","",""
"43687.0","31.0","43680.0","4272.0","","","","","","","","","","","",""
"43694.0","32.0","43687.0","4056.0","","","","","","","","","","","",""
"43701.0","33.0","43694.0","3791.0","","","","","","","","","","","",""
"43708.0","34.0","43701.0","4353.0","","","","","","","","","","","",""
"43715.0","35.0","43708.0","3988.0","","","","","","","","","","","",""
"43722.0","36.0","43715.0","3573.0","","","","","","","","","","","",""
"43729.0","37.0","43722.0","7831.0","","","","","","","","","","","",""
"43736.0","38.0","43729.0","7406.0","","","","","","","","","","","",""
"43743.0","39.0","43736.0","6803.0","","","","","","","","","","","",""
"43750.0","40.0","43743.0","7267.0","","","","","","","","","","","",""
"43757.0","41.0","43750.0","6180.0","","","","","","","","","","","",""
"43764.0","42.0","43757.0","5571.0","","","","","","","","","","","",""
"43771.0","43.0","43764.0","6072.0","","","","","","","","","","","",""
"43778.0","44.0","43771.0","7559.0","","","","","","","","","","","",""
"43785.0","45.0","43778.0","8872.0","","","","","","","","","","","",""
"43792.0","46.0","43785.0","9288.0","","","","","","","","","","","",""
"43799.0","47.0","43792.0","8005.0","","","","","","","","","","","",""
"43806.0","48.0","43799.0","10520.0","","","","","","","","","","","",""
"43813.0","49.0","43806.0","10201.0","","","","","","","","","","","",""
"43820.0","50.0","43813.0","10838.0","","","","","","","","","","","",""
"43827.0","51.0","43820.0","18896.0","","","","","","","","","","","",""
"43834.0","52.0","43827.0","13207.0","","","","","","","","","","","",""
"43841.0","1.0","43834.0","14245.0","","","","","","","","","","","",""
"43848.0","2.0","43841.0","10304.0","","","","","","","","","","","",""
"43855.0","3.0","43848.0","7678.0","","","","","","","","","","","",""
"43862.0","4.0","43855.0","6869.0","","","","","","","","","","","",""
"43869.0","5.0","43862.0","6627.0","","","","","","","","","","","",""
"43876.0","6.0","43869.0","5587.0","","","","","","","","","","","",""
"43883.0","7.0","43876.0","5942.0","","","","","","","","","","","",""
"43890.0","8.0","43883.0","5419.0","","","","","","","","","","","",""
"43897.0","9.0","43890.0","5150.0","","","","","","","","","","","",""
"43904.0","10.0","43897.0","5338.0","","","","","","","","","","","",""
"43911.0","11.0","43904.0","128006.0","","","","","","","","","","","",""
"43918.0","12.0","43911.0","304335.0","","","","","","","","","","","",""
"43925.0","13.0","43918.0","388554.0","","","","","","","","","","","",""
"43932.0","14.0","43925.0","222207.0","","","","","","","","","","","",""
"43939.0","15.0","43932.0","136707.0","","","","","","","","","","","",""
"43946.0","16.0","43939.0","82004.0","","","","","","","","","","","",""
"43953.0","17.0","43946.0","67399.0","","","","","","","","","","","",""
"43960.0","18.0","43953.0","55166.0","","","","","","","","","","","",""
"43967.0","19.0","43960.0","54460.0","","","","","","","","","","","",""
