"Report date","Week #","Week ","DE","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"41475.0","28.0","41468.0","902.0","","","","","","","","","","","",""
"41482.0","29.0","41475.0","709.0","","","","","","","","","","","",""
"41489.0","30.0","41482.0","851.0","","","","","","","","","","","",""
"41496.0","31.0","41489.0","838.0","","","","","","","","","","","",""
"41503.0","32.0","41496.0","744.0","","","","","","","","","","","",""
"41510.0","33.0","41503.0","757.0","","","","","","","","","","","",""
"41517.0","34.0","41510.0","744.0","","","","","","","","","","","",""
"41524.0","35.0","41517.0","712.0","","","","","","","","","","","",""
"41531.0","36.0","41524.0","834.0","","","","","","","","","","","",""
"41538.0","37.0","41531.0","735.0","","","","","","","","","","","",""
"41545.0","38.0","41538.0","732.0","","","","","","","","","","","",""
"41552.0","39.0","41545.0","802.0","","","","","","","","","","","",""
"41559.0","40.0","41552.0","924.0","","","","","","","","","","","",""
"41566.0","41.0","41559.0","969.0","","","","","","","","","","","",""
"41573.0","42.0","41566.0","896.0","","","","","","","","","","","",""
"41580.0","43.0","41573.0","903.0","","","","","","","","","","","",""
"41587.0","44.0","41580.0","1001.0","","","","","","","","","","","",""
"41594.0","45.0","41587.0","925.0","","","","","","","","","","","",""
"41601.0","46.0","41594.0","1015.0","","","","","","","","","","","",""
"41608.0","47.0","41601.0","969.0","","","","","","","","","","","",""
"41615.0","48.0","41608.0","1518.0","","","","","","","","","","","",""
"41622.0","49.0","41615.0","1215.0","","","","","","","","","","","",""
"41629.0","50.0","41622.0","1483.0","","","","","","","","","","","",""
"41636.0","51.0","41629.0","1838.0","","","","","","","","","","","",""
"41643.0","52.0","41636.0","1146.0","","","","","","","","","","","",""
"41650.0","1.0","41643.0","1971.0","","","","","","","","","","","",""
"41657.0","2.0","41650.0","1488.0","","","","","","","","","","","",""
"41664.0","3.0","41657.0","976.0","","","","","","","","","","","",""
"41671.0","4.0","41664.0","1297.0","","","","","","","","","","","",""
"41678.0","5.0","41671.0","1178.0","","","","","","","","","","","",""
"41685.0","6.0","41678.0","832.0","","","","","","","","","","","",""
"41692.0","7.0","41685.0","861.0","","","","","","","","","","","",""
"41699.0","8.0","41692.0","744.0","","","","","","","","","","","",""
"41706.0","9.0","41699.0","768.0","","","","","","","","","","","",""
"41713.0","10.0","41706.0","834.0","","","","","","","","","","","",""
"41720.0","11.0","41713.0","675.0","","","","","","","","","","","",""
"41727.0","12.0","41720.0","660.0","","","","","","","","","","","",""
"41734.0","13.0","41727.0","679.0","","","","","","","","","","","",""
"41741.0","14.0","41734.0","812.0","","","","","","","","","","","",""
"41748.0","15.0","41741.0","582.0","","","","","","","","","","","",""
"41755.0","16.0","41748.0","1538.0","","","","","","","","","","","",""
"41762.0","17.0","41755.0","812.0","","","","","","","","","","","",""
"41769.0","18.0","41762.0","738.0","","","","","","","","","","","",""
"41776.0","19.0","41769.0","640.0","","","","","","","","","","","",""
"41783.0","20.0","41776.0","636.0","","","","","","","","","","","",""
"41790.0","21.0","41783.0","608.0","","","","","","","","","","","",""
"41797.0","22.0","41790.0","941.0","","","","","","","","","","","",""
"41804.0","23.0","41797.0","1379.0","","","","","","","","","","","",""
"41811.0","24.0","41804.0","1109.0","","","","","","","","","","","",""
"41818.0","25.0","41811.0","748.0","","","","","","","","","","","",""
"41825.0","26.0","41818.0","724.0","","","","","","","","","","","",""
"41832.0","27.0","41825.0","958.0","","","","","","","","","","","",""
"41839.0","28.0","41832.0","769.0","","","","","","","","","","","",""
"41846.0","29.0","41839.0","602.0","","","","","","","","","","","",""
"41853.0","30.0","41846.0","652.0","","","","","","","","","","","",""
"41860.0","31.0","41853.0","700.0","","","","","","","","","","","",""
"41867.0","32.0","41860.0","660.0","","","","","","","","","","","",""
"41874.0","33.0","41867.0","584.0","","","","","","","","","","","",""
"41881.0","34.0","41874.0","633.0","","","","","","","","","","","",""
"41888.0","35.0","41881.0","594.0","","","","","","","","","","","",""
"41895.0","36.0","41888.0","647.0","","","","","","","","","","","",""
"41902.0","37.0","41895.0","1059.0","","","","","","","","","","","",""
"41909.0","38.0","41902.0","629.0","","","","","","","","","","","",""
"41916.0","39.0","41909.0","678.0","","","","","","","","","","","",""
"41923.0","40.0","41916.0","1264.0","","","","","","","","","","","",""
"41930.0","41.0","41923.0","692.0","","","","","","","","","","","",""
"41937.0","42.0","41930.0","708.0","","","","","","","","","","","",""
"41944.0","43.0","41937.0","814.0","","","","","","","","","","","",""
"41951.0","44.0","41944.0","850.0","","","","","","","","","","","",""
"41958.0","45.0","41951.0","759.0","","","","","","","","","","","",""
"41965.0","46.0","41958.0","918.0","","","","","","","","","","","",""
"41972.0","47.0","41965.0","800.0","","","","","","","","","","","",""
"41979.0","48.0","41972.0","1333.0","","","","","","","","","","","",""
"41986.0","49.0","41979.0","884.0","","","","","","","","","","","",""
"41993.0","50.0","41986.0","1041.0","","","","","","","","","","","",""
"42000.0","51.0","41993.0","1196.0","","","","","","","","","","","",""
"42007.0","52.0","42000.0","1544.0","","","","","","","","","","","",""
"42014.0","1.0","42007.0","1718.0","","","","","","","","","","","",""
"42021.0","2.0","42014.0","1358.0","","","","","","","","","","","",""
"42028.0","3.0","42021.0","850.0","","","","","","","","","","","",""
"42035.0","4.0","42028.0","963.0","","","","","","","","","","","",""
"42042.0","5.0","42035.0","951.0","","","","","","","","","","","",""
"42049.0","6.0","42042.0","810.0","","","","","","","","","","","",""
"42056.0","7.0","42049.0","878.0","","","","","","","","","","","",""
"42063.0","8.0","42056.0","1072.0","","","","","","","","","","","",""
"42070.0","9.0","42063.0","761.0","","","","","","","","","","","",""
"42077.0","10.0","42070.0","986.0","","","","","","","","","","","",""
"42084.0","11.0","42077.0","702.0","","","","","","","","","","","",""
"42091.0","12.0","42084.0","583.0","","","","","","","","","","","",""
"42098.0","13.0","42091.0","599.0","","","","","","","","","","","",""
"42105.0","14.0","42098.0","1600.0","","","","","","","","","","","",""
"42112.0","15.0","42105.0","713.0","","","","","","","","","","","",""
"42119.0","16.0","42112.0","608.0","","","","","","","","","","","",""
"42126.0","17.0","42119.0","607.0","","","","","","","","","","","",""
"42133.0","18.0","42126.0","617.0","","","","","","","","","","","",""
"42140.0","19.0","42133.0","587.0","","","","","","","","","","","",""
"42147.0","20.0","42140.0","615.0","","","","","","","","","","","",""
"42154.0","21.0","42147.0","597.0","","","","","","","","","","","",""
"42161.0","22.0","42154.0","840.0","","","","","","","","","","","",""
"42168.0","23.0","42161.0","1236.0","","","","","","","","","","","",""
"42175.0","24.0","42168.0","1235.0","","","","","","","","","","","",""
"42182.0","25.0","42175.0","743.0","","","","","","","","","","","",""
"42189.0","26.0","42182.0","633.0","","","","","","","","","","","",""
"42196.0","27.0","42189.0","966.0","","","","","","","","","","","",""
"42203.0","28.0","42196.0","688.0","","","","","","","","","","","",""
"42210.0","29.0","42203.0","647.0","","","","","","","","","","","",""
"42217.0","30.0","42210.0","643.0","","","","","","","","","","","",""
"42224.0","31.0","42217.0","739.0","","","","","","","","","","","",""
"42231.0","32.0","42224.0","644.0","","","","","","","","","","","",""
"42238.0","33.0","42231.0","660.0","","","","","","","","","","","",""
"42245.0","34.0","42238.0","609.0","","","","","","","","","","","",""
"42252.0","35.0","42245.0","604.0","","","","","","","","","","","",""
"42259.0","36.0","42252.0","621.0","","","","","","","","","","","",""
"42266.0","37.0","42259.0","608.0","","","","","","","","","","","",""
"42273.0","38.0","42266.0","572.0","","","","","","","","","","","",""
"42280.0","39.0","42273.0","659.0","","","","","","","","","","","",""
"42287.0","40.0","42280.0","828.0","","","","","","","","","","","",""
"42294.0","41.0","42287.0","742.0","","","","","","","","","","","",""
"42301.0","42.0","42294.0","654.0","","","","","","","","","","","",""
"42308.0","43.0","42301.0","697.0","","","","","","","","","","","",""
"42315.0","44.0","42308.0","824.0","","","","","","","","","","","",""
"42322.0","45.0","42315.0","777.0","","","","","","","","","","","",""
"42329.0","46.0","42322.0","704.0","","","","","","","","","","","",""
"42336.0","47.0","42329.0","727.0","","","","","","","","","","","",""
"42343.0","48.0","42336.0","1187.0","","","","","","","","","","","",""
"42350.0","49.0","42343.0","743.0","","","","","","","","","","","",""
"42357.0","50.0","42350.0","797.0","","","","","","","","","","","",""
"42364.0","51.0","42357.0","871.0","","","","","","","","","","","",""
"42371.0","52.0","42364.0","1720.0","","","","","","","","","","","",""
"42378.0","1.0","42371.0","1674.0","","","","","","","","","","","",""
"42385.0","2.0","42378.0","1202.0","","","","","","","","","","","",""
"42392.0","3.0","42385.0","990.0","","","","","","","","","","","",""
"42399.0","4.0","42392.0","1055.0","","","","","","","","","","","",""
"42406.0","5.0","42399.0","929.0","","","","","","","","","","","",""
"42413.0","6.0","42406.0","727.0","","","","","","","","","","","",""
"42420.0","7.0","42413.0","1156.0","","","","","","","","","","","",""
"42427.0","8.0","42420.0","628.0","","","","","","","","","","","",""
"42434.0","9.0","42427.0","662.0","","","","","","","","","","","",""
"42441.0","10.0","42434.0","524.0","","","","","","","","","","","",""
"42448.0","11.0","42441.0","457.0","","","","","","","","","","","",""
"42455.0","12.0","42448.0","409.0","","","","","","","","","","","",""
"42462.0","13.0","42455.0","1325.0","","","","","","","","","","","",""
"42469.0","14.0","42462.0","859.0","","","","","","","","","","","",""
"42476.0","15.0","42469.0","604.0","","","","","","","","","","","",""
"42483.0","16.0","42476.0","538.0","","","","","","","","","","","",""
"42490.0","17.0","42483.0","513.0","","","","","","","","","","","",""
"42497.0","18.0","42490.0","601.0","","","","","","","","","","","",""
"42504.0","19.0","42497.0","679.0","","","","","","","","","","","",""
"42511.0","20.0","42504.0","594.0","","","","","","","","","","","",""
"42518.0","21.0","42511.0","598.0","","","","","","","","","","","",""
"42525.0","22.0","42518.0","690.0","","","","","","","","","","","",""
"42532.0","23.0","42525.0","761.0","","","","","","","","","","","",""
"42539.0","24.0","42532.0","1220.0","","","","","","","","","","","",""
"42546.0","25.0","42539.0","729.0","","","","","","","","","","","",""
"42553.0","26.0","42546.0","579.0","","","","","","","","","","","",""
"42560.0","27.0","42553.0","705.0","","","","","","","","","","","",""
"42567.0","28.0","42560.0","982.0","","","","","","","","","","","",""
"42574.0","29.0","42567.0","487.0","","","","","","","","","","","",""
"42581.0","30.0","42574.0","544.0","","","","","","","","","","","",""
"42588.0","31.0","42581.0","621.0","","","","","","","","","","","",""
"42595.0","32.0","42588.0","574.0","","","","","","","","","","","",""
"42602.0","33.0","42595.0","490.0","","","","","","","","","","","",""
"42609.0","34.0","42602.0","463.0","","","","","","","","","","","",""
"42616.0","35.0","42609.0","512.0","","","","","","","","","","","",""
"42623.0","36.0","42616.0","461.0","","","","","","","","","","","",""
"42630.0","37.0","42623.0","496.0","","","","","","","","","","","",""
"42637.0","38.0","42630.0","542.0","","","","","","","","","","","",""
"42644.0","39.0","42637.0","517.0","","","","","","","","","","","",""
"42651.0","40.0","42644.0","730.0","","","","","","","","","","","",""
"42658.0","41.0","42651.0","559.0","","","","","","","","","","","",""
"42665.0","42.0","42658.0","564.0","","","","","","","","","","","",""
"42672.0","43.0","42665.0","569.0","","","","","","","","","","","",""
"42679.0","44.0","42672.0","610.0","","","","","","","","","","","",""
"42686.0","45.0","42679.0","555.0","","","","","","","","","","","",""
"42693.0","46.0","42686.0","796.0","","","","","","","","","","","",""
"42700.0","47.0","42693.0","768.0","","","","","","","","","","","",""
"42707.0","48.0","42700.0","1044.0","","","","","","","","","","","",""
"42714.0","49.0","42707.0","701.0","","","","","","","","","","","",""
"42721.0","50.0","42714.0","710.0","","","","","","","","","","","",""
"42728.0","51.0","42721.0","990.0","","","","","","","","","","","",""
"42735.0","52.0","42728.0","1318.0","","","","","","","","","","","",""
"42742.0","53.0","42735.0","1315.0","","","","","","","","","","","",""
"42749.0","1.0","42742.0","1214.0","","","","","","","","","","","",""
"42756.0","2.0","42749.0","781.0","","","","","","","","","","","",""
"42763.0","3.0","42756.0","759.0","","","","","","","","","","","",""
"42770.0","4.0","42763.0","807.0","","","","","","","","","","","",""
"42777.0","5.0","42770.0","694.0","","","","","","","","","","","",""
"42784.0","6.0","42777.0","672.0","","","","","","","","","","","",""
"42791.0","7.0","42784.0","534.0","","","","","","","","","","","",""
"42798.0","8.0","42791.0","539.0","","","","","","","","","","","",""
"42805.0","9.0","42798.0","545.0","","","","","","","","","","","",""
"42812.0","10.0","42805.0","531.0","","","","","","","","","","","",""
"42819.0","11.0","42812.0","579.0","","","","","","","","","","","",""
"42826.0","12.0","42819.0","514.0","","","","","","","","","","","",""
"42833.0","13.0","42826.0","635.0","","","","","","","","","","","",""
"42840.0","14.0","42833.0","410.0","","","","","","","","","","","",""
"42847.0","15.0","42840.0","1252.0","","","","","","","","","","","",""
"42854.0","16.0","42847.0","634.0","","","","","","","","","","","",""
"42861.0","17.0","42854.0","499.0","","","","","","","","","","","",""
"42868.0","18.0","42861.0","509.0","","","","","","","","","","","",""
"42875.0","19.0","42868.0","420.0","","","","","","","","","","","",""
"42882.0","20.0","42875.0","520.0","","","","","","","","","","","",""
"42889.0","21.0","42882.0","673.0","","","","","","","","","","","",""
"42896.0","22.0","42889.0","707.0","","","","","","","","","","","",""
"42903.0","23.0","42896.0","1160.0","","","","","","","","","","","",""
"42910.0","24.0","42903.0","848.0","","","","","","","","","","","",""
"42917.0","25.0","42910.0","550.0","","","","","","","","","","","",""
"42924.0","26.0","42917.0","725.0","","","","","","","","","","","",""
"42931.0","27.0","42924.0","603.0","","","","","","","","","","","",""
"42938.0","28.0","42931.0","483.0","","","","","","","","","","","",""
"42945.0","29.0","42938.0","774.0","","","","","","","","","","","",""
"42952.0","30.0","42945.0","545.0","","","","","","","","","","","",""
"42959.0","31.0","42952.0","483.0","","","","","","","","","","","",""
"42966.0","32.0","42959.0","470.0","","","","","","","","","","","",""
"42973.0","33.0","42966.0","443.0","","","","","","","","","","","",""
"42980.0","34.0","42973.0","422.0","","","","","","","","","","","",""
"42987.0","35.0","42980.0","439.0","","","","","","","","","","","",""
"42994.0","36.0","42987.0","474.0","","","","","","","","","","","",""
"43001.0","37.0","42994.0","450.0","","","","","","","","","","","",""
"43008.0","38.0","43001.0","495.0","","","","","","","","","","","",""
"43015.0","39.0","43008.0","603.0","","","","","","","","","","","",""
"43022.0","40.0","43015.0","496.0","","","","","","","","","","","",""
"43029.0","41.0","43022.0","564.0","","","","","","","","","","","",""
"43036.0","42.0","43029.0","529.0","","","","","","","","","","","",""
"43043.0","43.0","43036.0","634.0","","","","","","","","","","","",""
"43050.0","44.0","43043.0","577.0","","","","","","","","","","","",""
"43057.0","45.0","43050.0","697.0","","","","","","","","","","","",""
"43064.0","46.0","43057.0","696.0","","","","","","","","","","","",""
"43071.0","47.0","43064.0","1006.0","","","","","","","","","","","",""
"43078.0","48.0","43071.0","592.0","","","","","","","","","","","",""
"43085.0","49.0","43078.0","699.0","","","","","","","","","","","",""
"43092.0","50.0","43085.0","878.0","","","","","","","","","","","",""
"43099.0","51.0","43092.0","1486.0","","","","","","","","","","","",""
"43106.0","52.0","43099.0","1074.0","","","","","","","","","","","",""
"43113.0","1.0","43106.0","1388.0","","","","","","","","","","","",""
"43120.0","2.0","43113.0","837.0","","","","","","","","","","","",""
"43127.0","3.0","43120.0","764.0","","","","","","","","","","","",""
"43134.0","4.0","43127.0","616.0","","","","","","","","","","","",""
"43141.0","5.0","43134.0","550.0","","","","","","","","","","","",""
"43148.0","6.0","43141.0","565.0","","","","","","","","","","","",""
"43155.0","7.0","43148.0","493.0","","","","","","","","","","","",""
"43162.0","8.0","43155.0","474.0","","","","","","","","","","","",""
"43169.0","9.0","43162.0","496.0","","","","","","","","","","","",""
"43176.0","10.0","43169.0","547.0","","","","","","","","","","","",""
"43183.0","11.0","43176.0","506.0","","","","","","","","","","","",""
"43190.0","12.0","43183.0","583.0","","","","","","","","","","","",""
"43197.0","13.0","43190.0","1346.0","","","","","","","","","","","",""
"43204.0","14.0","43197.0","595.0","","","","","","","","","","","",""
"43211.0","15.0","43204.0","441.0","","","","","","","","","","","",""
"43218.0","16.0","43211.0","454.0","","","","","","","","","","","",""
"43225.0","17.0","43218.0","416.0","","","","","","","","","","","",""
"43232.0","18.0","43225.0","487.0","","","","","","","","","","","",""
"43239.0","19.0","43232.0","433.0","","","","","","","","","","","",""
"43246.0","20.0","43239.0","418.0","","","","","","","","","","","",""
"43253.0","21.0","43246.0","528.0","","","","","","","","","","","",""
"43260.0","22.0","43253.0","642.0","","","","","","","","","","","",""
"43267.0","23.0","43260.0","1195.0","","","","","","","","","","","",""
"43274.0","24.0","43267.0","769.0","","","","","","","","","","","",""
"43281.0","25.0","43274.0","530.0","","","","","","","","","","","",""
"43288.0","26.0","43281.0","667.0","","","","","","","","","","","",""
"43295.0","27.0","43288.0","559.0","","","","","","","","","","","",""
"43302.0","28.0","43295.0","475.0","","","","","","","","","","","",""
"43309.0","29.0","43302.0","521.0","","","","","","","","","","","",""
"43316.0","30.0","43309.0","605.0","","","","","","","","","","","",""
"43323.0","31.0","43316.0","552.0","","","","","","","","","","","",""
"43330.0","32.0","43323.0","427.0","","","","","","","","","","","",""
"43337.0","33.0","43330.0","424.0","","","","","","","","","","","",""
"43344.0","34.0","43337.0","375.0","","","","","","","","","","","",""
"43351.0","35.0","43344.0","392.0","","","","","","","","","","","",""
"43358.0","36.0","43351.0","490.0","","","","","","","","","","","",""
"43365.0","37.0","43358.0","503.0","","","","","","","","","","","",""
"43372.0","38.0","43365.0","415.0","","","","","","","","","","","",""
"43379.0","39.0","43372.0","513.0","","","","","","","","","","","",""
"43386.0","40.0","43379.0","528.0","","","","","","","","","","","",""
"43393.0","41.0","43386.0","465.0","","","","","","","","","","","",""
"43400.0","42.0","43393.0","474.0","","","","","","","","","","","",""
"43407.0","43.0","43400.0","585.0","","","","","","","","","","","",""
"43414.0","44.0","43407.0","607.0","","","","","","","","","","","",""
"43421.0","45.0","43414.0","618.0","","","","","","","","","","","",""
"43428.0","46.0","43421.0","748.0","","","","","","","","","","","",""
"43435.0","47.0","43428.0","890.0","","","","","","","","","","","",""
"43442.0","48.0","43435.0","707.0","","","","","","","","","","","",""
"43449.0","49.0","43442.0","626.0","","","","","","","","","","","",""
"43456.0","50.0","43449.0","838.0","","","","","","","","","","","",""
"43463.0","51.0","43456.0","1290.0","","","","","","","","","","","",""
"43470.0","52.0","43463.0","991.0","","","","","","","","","","","",""
"43477.0","1.0","43470.0","1064.0","","","","","","","","","","","",""
"43484.0","2.0","43477.0","891.0","","","","","","","","","","","",""
"43491.0","3.0","43484.0","677.0","","","","","","","","","","","",""
"43498.0","4.0","43491.0","728.0","","","","","","","","","","","",""
"43505.0","5.0","43498.0","584.0","","","","","","","","","","","",""
"43512.0","6.0","43505.0","544.0","","","","","","","","","","","",""
"43519.0","7.0","43512.0","494.0","","","","","","","","","","","",""
"43526.0","8.0","43519.0","521.0","","","","","","","","","","","",""
"43533.0","9.0","43526.0","513.0","","","","","","","","","","","",""
"43540.0","10.0","43533.0","460.0","","","","","","","","","","","",""
"43547.0","11.0","43540.0","460.0","","","","","","","","","","","",""
"43554.0","12.0","43547.0","425.0","","","","","","","","","","","",""
"43561.0","13.0","43554.0","470.0","","","","","","","","","","","",""
"43568.0","14.0","43561.0","482.0","","","","","","","","","","","",""
"43575.0","15.0","43568.0","353.0","","","","","","","","","","","",""
"43582.0","16.0","43575.0","1135.0","","","","","","","","","","","",""
"43589.0","17.0","43582.0","489.0","","","","","","","","","","","",""
"43596.0","18.0","43589.0","566.0","","","","","","","","","","","",""
"43603.0","19.0","43596.0","427.0","","","","","","","","","","","",""
"43610.0","20.0","43603.0","397.0","","","","","","","","","","","",""
"43617.0","21.0","43610.0","390.0","","","","","","","","","","","",""
"43624.0","22.0","43617.0","670.0","","","","","","","","","","","",""
"43631.0","23.0","43624.0","1112.0","","","","","","","","","","","",""
"43638.0","24.0","43631.0","886.0","","","","","","","","","","","",""
"43645.0","25.0","43638.0","650.0","","","","","","","","","","","",""
"43652.0","26.0","43645.0","529.0","","","","","","","","","","","",""
"43659.0","27.0","43652.0","665.0","","","","","","","","","","","",""
"43666.0","28.0","43659.0","532.0","","","","","","","","","","","",""
"43673.0","29.0","43666.0","491.0","","","","","","","","","","","",""
"43680.0","30.0","43673.0","459.0","","","","","","","","","","","",""
"43687.0","31.0","43680.0","481.0","","","","","","","","","","","",""
"43694.0","32.0","43687.0","467.0","","","","","","","","","","","",""
"43701.0","33.0","43694.0","435.0","","","","","","","","","","","",""
"43708.0","34.0","43701.0","445.0","","","","","","","","","","","",""
"43715.0","35.0","43708.0","427.0","","","","","","","","","","","",""
"43722.0","36.0","43715.0","460.0","","","","","","","","","","","",""
"43729.0","37.0","43722.0","438.0","","","","","","","","","","","",""
"43736.0","38.0","43729.0","491.0","","","","","","","","","","","",""
"43743.0","39.0","43736.0","460.0","","","","","","","","","","","",""
"43750.0","40.0","43743.0","550.0","","","","","","","","","","","",""
"43757.0","41.0","43750.0","525.0","","","","","","","","","","","",""
"43764.0","42.0","43757.0","567.0","","","","","","","","","","","",""
"43771.0","43.0","43764.0","560.0","","","","","","","","","","","",""
"43778.0","44.0","43771.0","627.0","","","","","","","","","","","",""
"43785.0","45.0","43778.0","612.0","","","","","","","","","","","",""
"43792.0","46.0","43785.0","594.0","","","","","","","","","","","",""
"43799.0","47.0","43792.0","673.0","","","","","","","","","","","",""
"43806.0","48.0","43799.0","1099.0","","","","","","","","","","","",""
"43813.0","49.0","43806.0","765.0","","","","","","","","","","","",""
"43820.0","50.0","43813.0","902.0","","","","","","","","","","","",""
"43827.0","51.0","43820.0","1439.0","","","","","","","","","","","",""
"43834.0","52.0","43827.0","875.0","","","","","","","","","","","",""
"43841.0","1.0","43834.0","1107.0","","","","","","","","","","","",""
"43848.0","2.0","43841.0","830.0","","","","","","","","","","","",""
"43855.0","3.0","43848.0","674.0","","","","","","","","","","","",""
"43862.0","4.0","43855.0","622.0","","","","","","","","","","","",""
"43869.0","5.0","43862.0","608.0","","","","","","","","","","","",""
"43876.0","6.0","43869.0","610.0","","","","","","","","","","","",""
"43883.0","7.0","43876.0","632.0","","","","","","","","","","","",""
"43890.0","8.0","43883.0","524.0","","","","","","","","","","","",""
"43897.0","9.0","43890.0","518.0","","","","","","","","","","","",""
"43904.0","10.0","43897.0","472.0","","","","","","","","","","","",""
"43911.0","11.0","43904.0","10776.0","","","","","","","","","","","",""
"43918.0","12.0","43911.0","19137.0","","","","","","","","","","","",""
"43925.0","13.0","43918.0","18851.0","","","","","","","","","","","",""
"43932.0","14.0","43925.0","13258.0","","","","","","","","","","","",""
"43939.0","15.0","43932.0","9446.0","","","","","","","","","","","",""
"43946.0","16.0","43939.0","7947.0","","","","","","","","","","","",""
"43953.0","17.0","43946.0","6297.0","","","","","","","","","","","",""
"43960.0","18.0","43953.0","5197.0","","","","","","","","","","","",""
"43967.0","19.0","43960.0","5554.0","","","","","","","","","","","",""
"43974.0","20.0","43967.0","4651.0","","","","","","","","","","","",""
"43981.0","21.0","43974.0","3052.0","","","","","","","","","","","",""
"43988.0","22.0","43981.0","3037.0","","","","","","","","","","","",""
"43995.0","23.0","43988.0","2516.0","","","","","","","","","","","",""
"44002.0","24.0","43995.0","2797.0","","","","","","","","","","","",""
"44009.0","25.0","44002.0","2771.0","","","","","","","","","","","",""
"44016.0","26.0","44009.0","2791.0","","","","","","","","","","","",""
"44023.0","27.0","44016.0","3023.0","","","","","","","","","","","",""
